SRCM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-12-31,0.48907108620152057,0.2645084149264978,-0.7619200382636663,2.631089037260773,3.0629214192082896,-0.9194497344134023,-0.19997767288246399,-0.9232309280899063,-0.17867671852681088,-0.4239433218941888,0.4341007158312273,-0.6304519927533176,-0.7105839803053778,-0.33745554984821635,-0.09240944152097381
2019-01-31,-1.158085904462802,1.2751019560244352,-0.8831490449863403,1.0687223511913913,2.5178426565420695,0.9033160624247673,-0.518948516494541,-0.34854953922994686,-0.6333092468578577,-1.7042960258105548,-0.7895114458540021,-0.6584157718837689,-0.9382081118523925,-0.9135385883877132,0.054372286306579566
2019-02-28,0.6151309107265133,-0.033807819765226635,-0.4140006419533731,-0.04890524142861554,1.8948661044780835,-0.9176600840172316,-1.289421043347773,-0.961065450979766,-0.13962436665935926,-0.8206127814817124,0.36003836818600726,-0.4190993372997977,-0.34405134973548845,-0.3040159567195461,0.11782321291846935
2019-03-31,1.3314928057407949,0.7467823793318521,0.5189380622821189,0.4814939278157199,1.7422572418739646,-0.5268214596230241,0.16639261004087105,-6.2721969528372945,0.27555988996793007,0.7769921243402946,1.9360230937932132,0.08854074182149473,0.30980084293785826,-0.4010883281170455,0.058359414758802956
2019-04-30,0.6070056350901285,2.4412693699555925,0.7028257571545924,-1.2266264707308356,0.11168129758826877,0.03834790379337261,-0.562189518324501,-3.6272285567675877,0.8665514692293274,1.5140662912291332,1.7979869586767971,0.5467777981741283,0.42791787892304123,0.09545281541800318,0.08840949969353788
2019-05-31,0.9939023867640348,2.7605921421531776,1.7706603505130178,-1.349656717759671,-0.381606731465728,1.1228828080366993,1.383245090007671,-2.7111619184549944,1.8921050434796007,2.1629227040373005,2.594505860835819,1.8447625687579168,1.0195483189568262,1.9261530362085668,0.009302649640854976
2019-06-30,0.019047262164779602,1.3591743032420236,2.8609111901111794,-1.0221516960417125,-0.3401556565975955,-0.42593583904705024,0.1701199577068183,-2.0549526340206463,1.8521146201826408,1.702338948172574,1.782871582210421,2.9685816865493364,1.7607664512974321,-0.4267154959673358,-0.07895240886700702
2019-07-31,-1.0276195583858165,-0.006084606782742627,0.9641359351868327,-0.008268732880552392,-0.489919292578319,-0.8175458301842402,-0.5803405049244418,-1.5059832963291757,1.0048743821161772,0.8082408975414307,0.03501724596397329,1.0900951072995158,0.7588356913430683,-0.6693920656734437,-0.08215924892119705
2019-08-31,-0.9822419817892803,-1.5917074589269684,-0.4172433170068099,-0.6860514260317256,-0.0010524277184087852,0.5230653169853761,-0.37902260640194047,-1.092120846039339,0.3213024426000207,0.0863285656668736,-1.1350531969932394,-0.4015532010196821,-0.24102895181475026,-0.26894382143495216,0.016782755745875885
2019-09-30,0.16496571113048236,-1.4050432449139274,0.5109036243829612,-0.5566256577354857,-0.457353647017065,-0.027270499620635377,0.26580327875600157,-0.9785786523629989,0.560898637005217,0.2389498701327868,-0.9106927426535271,0.5738156971679983,0.4930814649076835,0.049358852396942474,0.052338245016152224
2019-10-31,0.5912673701353093,-0.16462116917047181,2.581149159305384,-0.2500957431457668,-0.4669861699798042,-0.7633109986933072,0.09363711886840918,-0.945407782058937,1.2687980050232668,0.6717044307654094,-0.26432828460895835,2.838530039151634,2.0225777067729878,-1.1181855054112029,0.05348515219474033
2019-11-30,0.5845291931136065,0.9999277844455855,1.2876298261872883,-1.2995085234361854,-0.7081161175560586,-0.6715332573230385,-0.8550858055144305,-0.8915490035673058,1.9685323963099464,1.2238384553390396,0.4758593802832642,1.6157162087061854,1.03746876532106,-0.5713089102957487,-0.030591957788983794
2019-12-31,-0.4526807573211773,0.5353774455959366,0.6792924734554265,-0.6455104961993775,-0.6761697128951183,-2.3199703896787245,-1.7865517314028243,-0.6945661301019624,1.519298284237736,0.8145811372416805,0.20375080733100007,0.8535072433997087,0.6269177781972487,-1.8321971982211707,0.12202799021437047
2020-01-31,1.3638098824770404,1.0777520418061841,2.330074866097995,-0.04162919267943761,-0.3621901160138013,1.7714199877481018,1.033067584028156,-0.7651175795654476,2.819232651121431,1.3825634206621928,1.4616590087573604,2.3373295797685283,1.7386603775721032,4.807513572219565,-0.014709801694607996
2020-02-29,-0.3039664607547421,0.42574509309435155,1.5186789717149116,0.10851478832683129,-0.8648420171872239,2.1385564879617265,1.5462345004629408,-0.59896124550036,2.0538649773441757,1.0060414214258695,0.7159032829766029,2.0885637055754604,1.2487768635835323,3.2544594279952728,-0.2562384181699009
2020-03-31,-3.0637844052430254,-1.486982251734037,-0.7477514084690807,2.2854269186474196,1.4365236885232766,2.9881140857229,4.5939213335798055,1.0452114194872626,-1.6790630973984728,-0.5847683627601483,-2.1106198690097595,-0.6195416438377533,-0.6864934193579074,-0.7887763081715768,0.11921345891917898
2020-04-30,1.119898440573644,-1.4696190010886032,-0.4507108337479517,1.9919904488826436,1.5800901707204922,0.8073526267379492,0.7994400905537751,0.7047359431871155,-0.9244135358900994,0.073692545668294,-0.7478749748947281,-0.47458304509282107,-0.2434512716266328,-0.07962831128251435,0.05364459687839847
2020-05-31,0.44611241005320645,-0.8304715439371323,-0.6577247538306716,1.9521015293350015,1.4332648762104387,0.768539288019635,0.561582531888086,0.5926540461287612,-0.5976320187439486,0.30753940097764876,-0.13728655963842515,-0.6056204569849202,-0.5023143762109967,-0.22285925322018693,0.10000731467926452
2020-06-30,0.8582191511630654,1.963000921119423,-0.1982306393453444,-1.155746431934185,1.4532974110225507,0.8780697259272479,-0.6888915273139293,0.3840248942558539,-0.08805383949494434,0.7500703500420799,0.7549313908633841,-0.4015205635117526,0.04073292276404656,0.24554323314028564,-0.05988536808207837
2020-07-31,-0.7196094604375403,0.44770572376223405,-0.12610495319695855,-0.2851753735961219,1.153371525255513,0.24345690546133258,-0.18010533531136896,0.6329407080885276,-0.4560128699888877,0.2389388900496389,0.11160112741428048,-0.3884106246424516,0.14907685685406738,0.1545423475158803,-0.0680428566917518
2020-08-31,-0.7384256904281802,-0.4544599916631796,-0.08328651212374132,-0.0698401142678188,1.122333792296439,0.2855052869750653,-0.1615565935851358,0.8710155430021423,-0.751836097687264,-0.24699193916896145,-0.43528426233277007,-0.39076241885761326,0.24556141369737133,0.20604468713051058,-0.0012851522305963759
2020-09-30,-0.03972861869412861,-1.1433657768376067,-0.19086700868073028,-1.0555224397133698,-0.7284693065942427,0.18008295418470466,-0.44350547017640773,0.881056720240013,-0.6541355659376437,-0.27010865179954846,-0.6351535602531172,-0.2859691192889542,0.10594005759343175,0.10822992861939246,0.06856313238266333
2020-10-31,0.5978490788430114,-0.15055735685405328,-0.13714501708425336,-0.44380388377510044,-0.9991186639871534,0.45304308508039803,0.2388898089284829,0.7523947147520311,-0.3413573826253733,0.13128424073109665,-0.029494496757988372,-0.17334081455569436,0.1402078508035029,0.26912246409288504,0.11367655615290646
2020-11-30,1.0213527218065144,1.1345380984511801,0.1679020980831829,-0.5680702308676249,-0.6393995922726045,0.15807104324372426,-0.02308113595361681,0.48246109706766754,0.27250457745631923,0.903871651416605,1.0160264296113566,0.03977736190841878,0.44673620790496726,0.29193845772826976,-0.012133953928242696
2020-12-31,-0.3148728543676882,0.9649457752170606,0.25467171416557777,-0.39941047334373,-0.8161352888253,-0.49878912908083267,-0.35530320944610055,0.5964146587251082,0.1610741634022728,0.5646187604363491,0.6845458744771534,0.22434279742139196,0.5763421167165869,-0.16173498344561474,-0.05301268649132716
2021-01-31,-0.7436438163596416,0.00032461944575377363,-1.0109513932808192,0.1214169530058539,-0.7841506696915598,-1.873281639128427,-1.280295185539638,0.8853931821041042,-0.20463771154813995,-0.042887498269829814,-0.12318595364001687,-0.9690431437631645,-1.0437659318254005,-0.1757442915859736,0.15161788921593508
2021-02-28,1.5439948577884863,0.30605119929618946,0.11948137546115224,0.5903585644703097,-0.4401957377344532,0.510089718828453,-0.12045656102634097,0.3814264154230852,0.7575780530065058,1.5782539126002917,1.2394534078640844,0.006740129336686661,0.2805052812334463,0.4880578652105893,0.10600781174821684
2021-03-31,0.9382013269528567,1.162684466174873,3.5152505711435307,0.5471442544218981,-0.39275873842368486,-1.2931140474901075,-0.4870107321798906,1.5585518590400222,0.3348802659683733,2.1244662920323667,1.7290612458903731,2.8492802899292116,6.087282615977899,-2.406999931943291,-0.05421373151253713
2021-04-30,-0.7987925242151985,1.0855280425266223,1.2712640916483557,0.5610849839874579,0.09078582650576594,-0.6304155644591929,0.34470418942788195,1.6401515748887425,-0.035011628093798194,0.8498508387174121,0.4067939493061308,0.7625118086945187,2.0263683678095923,-0.3445971929927403,-0.011984608694119317
2021-05-31,-0.28459350004066686,-0.09575036665419004,0.7010942965041733,0.0018669062328747872,-0.09297285855888227,-1.9721978590286058,-1.2758709434561024,1.4989522168017366,-0.05903631091179727,0.4376145438375167,0.034075553725776475,0.42340884655494715,1.232149529145607,-2.034454118295092,-0.002665090008273915
2021-06-30,-0.14042170372068186,-0.8738963812059429,0.007445915994320845,-1.1946473247935714,-0.13426222988038775,-2.0390267957301846,-0.9953511694116178,1.3383474925831582,0.014887050171533753,0.256613690923876,-0.20763006980042784,-0.14011327713979158,0.3309794332602278,-1.3266583444087923,0.027297560947349815
2021-07-31,0.19343425354220964,-0.16746409603141338,0.6453126048860457,-1.312152326330762,-0.42646869881090543,-1.3440163052310052,-0.9552578577965659,1.0153785099760722,0.2857423950721424,0.3489829478388073,-0.2292881617970694,0.5559187158499211,0.9911111133180995,-1.3308117839572613,0.0007833270224859421
2021-08-31,-0.14876721650750224,-0.06586355931870515,1.1128893549200165,-1.297030905115801,-1.2521824556246743,-0.4662597949347971,0.12191177564528774,0.8603847501404965,0.2987032695932888,0.16973750394691212,-0.35550423023415484,1.9027835716661141,1.4939618693080228,-0.3004370893425962,0.02146107551705852
2021-09-30,0.04519343825608126,0.06797877261809358,1.1982487214884137,-1.280555670857461,-1.9662880824840672,-0.3268096605667018,0.5703099945585465,0.5825977347186816,0.44189488085759876,0.1561870320871013,-0.07383662749399758,4.45301673687491,1.5005429619827317,-0.13697622098893253,-0.009256750515988689
2021-10-31,-0.31003879538783,-0.31472769887782387,0.538406089996664,-1.178232995239779,-2.170889647197761,-1.589013137844965,-0.8252943956744283,0.5096596544931086,0.3723070131243732,-0.16113881999087123,-0.32717728620568237,4.537065435824481,0.7738739912921734,-1.7847005691737077,-0.09261695887258266
2021-11-30,-1.2407109832201646,-1.1379319264929708,-0.7533187213753955,-0.3176723095776322,-1.1820467148667206,-1.410598558715535,-1.536662032120694,1.0847687560843864,-0.2513584425207694,-1.2575647524136855,-1.5147663560333626,-0.4604482721792051,-0.6006138308513458,-0.2471110746324472,0.03335042562002333
2021-12-31,0.27235905446828107,-0.9452299446277479,-0.43472502890021664,-0.26033530369327845,-1.044645963637303,-1.1371673076674405,-1.5574939669683734,0.6429697842239757,0.10270110901297552,-0.9061748867465778,-0.9100986892846725,-0.24123880506373294,-0.29042844358124487,-0.4099908466410106,-0.10625041961167096
2022-01-31,-1.3276119391421222,-1.6964656822106965,-0.7309813986320371,-0.03375700478740938,-0.6722284492538574,-0.7309937185682293,0.015505880651215002,1.7369843916996897,-0.6527727455057142,-2.0009811182185007,-1.8864668967712956,-0.5559560270318232,-0.6002082394998889,-0.046917642803281014,0.006063886392021579
2022-02-28,0.043280613553755724,-0.7293802501763453,-1.463670591286717,-0.08961192501707714,-0.6406414448498495,-0.35541855078016904,0.5352938903734289,1.7813758653903997,-0.543381967028019,-1.7545589271951543,-1.348418064697713,-1.0072786116874117,-1.5139047947984146,0.3990686446704714,-0.01577416792885947
2022-03-31,-0.21265449567455422,-1.0729235488112998,-1.9080333982702373,-0.35106026434116816,-0.7531428947387022,1.4298406637590182,1.83128312927281,2.3044985538737457,-2.422439060200166,-1.894317204676054,-1.0517404845748,-1.330986008871423,-2.092008454531253,-1.0325120203949094,0.07566149819890605
2022-04-30,0.8978732267114196,0.3889422506094927,-1.2125727157841881,-0.5234353011628341,-0.26916067654749604,-0.858378345878831,-0.5709013960424282,0.5921237107932357,-1.5272963525137937,-1.1375125246781213,0.0764755041726296,-0.8203971736024556,-1.2082588581909388,0.8479839874481041,-0.1587578469563992
2022-05-31,-2.5262510322089025,-1.0799248274083302,-1.8260491826043344,1.2428740089047048,0.30193220612640187,0.127273804212166,0.21834146414220093,2.5168470406133734,-2.937395071763125,-3.0192454922406817,-1.7695237673313045,-1.0515039186854798,-2.080212119317642,0.5205618287402681,-0.15136551801561224
2022-06-30,-2.0501102387962407,-2.2203710376265247,-2.2469339882091575,2.1805919377683107,0.6009007602755598,0.9165124760618846,-0.6188746552052872,3.1377285807000734,-2.795350148697621,-3.672111388370054,-2.702790606190356,-1.2178298383671193,-2.8944031000570596,-0.5965671654223728,0.07537794520136369
2022-07-31,1.0654369643320063,-2.0527602381835734,-1.8290117405514,1.9065217159785417,1.1052401854143123,-0.5568360685690888,0.2915002883829989,1.2920558757807936,-1.5528606919010561,-2.2043372167859037,-1.222406590253534,-1.037565755757529,-2.0731199279842594,1.616989458206455,0.07403235216122338
2022-08-31,0.964338798876916,0.0481239749266468,-1.4244814137577986,1.6531510843575503,1.5808054299001804,-0.2574183829193696,-0.6143605580772024,0.2911817078067124,-0.904407360394712,-1.4839187909449252,-0.11802842669052033,-0.8693956315248651,-1.462968784329408,1.0601117257272268,-0.048262285255447346
2022-09-30,-0.6518621040751974,0.8627718286540864,-1.5258918688458698,-0.007072723361880355,1.854878586192479,3.359548999636705,3.4501111947295895,0.490502009356208,-0.9727954268965525,-1.721255077740168,-0.41093984730009275,-0.9211215981088186,-1.656542281584395,-3.1210961810346847,0.07805008845241256
2022-10-31,0.954337807326038,0.8136887790975408,-1.1490183900200044,-0.02427684290441539,1.6971208325350895,0.5064345295799851,1.8006297994212812,-0.3560643799323236,-0.4695626206247771,-1.0925476072537161,0.8056158687090282,-0.7750253711090392,-1.122419131734862,0.2859322526653413,0.04888334369031591
2022-11-30,0.5827999724503425,0.5685119606016158,-0.6247109411510874,-0.17805483831968705,0.7481488570986626,0.07137198542729092,0.6463832345270176,-0.8914578251126339,-0.13353687979752046,-0.7012444722586532,1.2106741811105686,-0.5825754366044531,-0.5194593032686469,0.633324372036604,-0.02503035112600136
2022-12-31,-0.3129017182231206,0.8158286858435851,-0.7750645480214606,-0.5329425532748447,-0.7300747163435173,-0.12289796300306839,-3.5915564585342716,-0.8237570705876329,-0.14654016404543257,-0.7892417526849161,0.49843186935542777,-0.8292139860950268,-0.7076000419953553,0.8500495963257946,0.01682246849666288
2023-01-31,0.2327269373501966,0.34468748974929575,-0.306780321114549,-0.943579084456717,-0.8383769671286113,0.07826767946975734,-0.6649972810394069,-1.1526474579060035,0.036371655458370476,-0.6318391569479709,0.44491908865588237,-0.43478503628148113,-0.19647432950569713,0.5889270682572523,0.09665058506664131
2023-02-28,1.2332300227132293,0.7525599442409656,0.033940540767406456,-0.230883285854779,-0.6143974508163121,0.6752155647826182,1.0112506580303369,-2.310074601039094,0.6383473502714324,0.03606483992989121,1.2867417198554583,-0.1431697185707531,0.1521911494461815,0.6639316021598166,0.0037876731799900572
2023-03-31,0.06077526254645583,0.9954949364996207,0.12689509006206703,-0.49167900043641133,-0.983697215668137,0.08815057230525775,0.514769945710841,-6.061130292243044,0.39699730580096027,0.17560220546262287,0.9069215276109691,-0.0076201293258926685,0.0865889457998821,0.4924386228646932,-0.0733681532368608
2023-04-30,-0.9847183607930161,0.2750629965243209,-0.38515413487702105,0.5098115703115345,-0.46063179672238047,-0.33283278356466606,-0.8709883928009461,-3.0747228554803163,0.07424399739033456,-0.24856239651569045,-0.0826519066080565,-0.49375817746135703,-0.15463692706404644,0.7294047905530752,0.03356904590462912
2023-05-31,0.5594707152796777,-0.23769686170176596,0.5662922911152033,-0.28407774814696635,-0.4745790108992935,0.0915743767722843,-0.8248107406184376,-2.3329018920400424,0.3804966171282784,0.13425425038594166,0.3049617096272069,0.16968268350949958,0.3971797999689271,0.3514236756014312,-0.05215073518659673
2023-06-30,-0.6841581807327322,-0.7484061327973017,1.1718183384319185,-0.21295747341926397,-0.277488171467385,0.48415237706436387,0.717886186020286,-1.7730687834393482,0.15376625391089743,-0.22025081610574734,-0.43453638685913937,0.5007568713524247,0.7864152418475042,0.6513612561907263,0.00924897492946655
2023-07-31,0.2120409680296247,0.058272848707590565,0.777811704785448,-0.6080465566378276,-0.24978819731530608,-0.10957854408617199,0.9044393733070769,-1.5018539829476187,0.32086039894197377,-0.007050874552350971,-0.3151806836339671,0.2496706720339958,0.5767294587603466,0.11055422137016176,-0.012826428647987642
2023-08-31,-0.0872127826838153,-0.37879377498923134,0.3650229978015908,-1.039460661922381,-1.0046539004981487,-0.47360016762695717,-0.7464396953961338,-1.2689478282213933,0.3537689370826833,-0.002368936442195029,-0.2538501860898799,0.08822605122433136,0.3648692231544576,0.10879770511093341,0.06757106149874881
2023-09-30,1.0522217599627197,0.80523785934634,1.1350201751042068,-0.769051010468264,-0.5053507049775456,-0.20607663719156713,-0.7895937046363403,-1.1859766998329935,1.0460771315986235,1.0161871713607182,0.7653483906938888,0.5114197749724008,0.8100813201130406,-0.08850743087823144,0.0074354729932899375
2023-10-31,0.17537421957865246,0.7785551474879178,0.8321438944064823,-0.8324170895557506,-1.0280806183875717,-1.0033668502999986,-0.9498182833264643,-1.038789336705799,1.318546191538601,1.3699275202720778,0.7335017228829813,0.5111286471526804,0.6924569150291604,-0.3871771497327567,0.04148558122868502
2023-11-30,0.6352504151588251,1.2654167264312812,0.8894091081837021,-1.2944186791227152,-1.0948898395938071,-0.8455148944067411,-0.24322037783555475,-0.9414941009771863,1.9983519607372893,2.050870022491021,1.1561119305486471,1.1465690852905166,0.7530890903505634,-0.33947360695458156,0.06904260521519817
2023-12-31,0.9639804047704098,1.1739788247633258,1.5216330816520678,-1.1924947351081427,-1.3963017207668629,-0.9820866971215326,-1.1391008549171242,-0.8703317846078603,3.0490712230908357,2.7268433490198607,1.6123910512392,2.6751251438808534,1.053002860166813,-1.0412486823269194,-0.0033927934442965512
2024-01-31,-0.08217815825996205,0.9817512245630465,1.308322989454372,-0.9382981086249239,-1.2659884070695295,-0.011336480221243436,0.789894506906649,-0.7382145837095431,2.5659182632333244,2.1007117950526846,1.0162584815720381,1.94550855506117,0.9849799627368713,0.1043281163022838,-0.11302484003032602
2024-02-29,-1.765940323869853,-0.5412883859979783,-0.02708518990802764,0.8163616594854497,0.042522592895118186,0.4969520768218071,0.947809251305722,-0.5145364371789003,0.9739303956878423,0.6481627439988332,-0.6943050145416272,-0.282910969307783,0.30035208548741277,0.3009367919315702,0.00697246767308334
2024-03-31,0.07145338368636849,-1.137346848125418,-0.02287962272941402,0.021958132916203518,-0.1923955322136781,-0.14502513983061957,0.8393975561569392,0.4820186182089229,-0.11562060309848858,0.6582610536113459,-0.6540956301583862,-0.29198423078608104,0.2385818433936181,0.36991331340110517,-0.049403894184596425
2024-04-30,-0.7243361075451075,-1.578979768614104,0.0725495380020418,-0.18235009429745638,-0.0808761803943555,0.6278540537451627,0.2773844964451273,0.628032520027349,-0.5913906737689214,0.1429834326291201,-1.202292589992019,-0.21369172644120338,0.34560087608915735,0.2910772379567644,0.009597950137213793
2024-05-31,0.16950695023584045,-0.317254480792218,-0.08056135782167358,-1.0129736818039137,-0.21284538399732655,2.4461888384841965,0.9150835722776818,0.634944397041762,-0.4482223380027665,0.2062066487539952,-0.8378688487095548,-0.3657739436715565,0.17363334419593082,0.11427013527727724,0.1215476838162411
2024-06-30,1.8637510462028164,0.7087636282777068,0.9616933124751776,0.7542502109807065,0.4481730982355894,0.6893269054212393,0.555931151025289,0.49988031673041844,0.7996502848321523,1.4671953697367386,0.8148507096165216,0.4881224155014705,1.221153582234416,0.7903211458104655,-0.004673556923946568
2024-07-31,-0.3566078909076705,1.1216364350215478,0.800053142009911,0.28340887844515034,0.4883953319886628,1.0207481020446738,0.27181497700862234,0.6947390665839789,0.6016729070734117,1.3048440465501152,0.8008331886521305,0.34741278396369246,1.0937179655040328,0.9146323050891841,-0.08491931625792457
2024-08-31,-1.7252762455444925,-0.01409387772447638,0.20550801110553463,1.9088509278314125,0.2508849731620341,2.153529259260486,0.12676974361130955,1.0580977642661342,-0.8358136311709415,-0.11092986752397177,-0.7141860501578874,-0.08357799978514621,0.5273624883652454,1.0396842387777228,0.031934964420959895
2024-09-30,0.4451155844720206,-1.1195669599628166,-0.1357321429162181,0.11691057598163415,0.42145206914813915,-0.40724504545904006,-0.4645721818747561,1.0506155573423661,-0.4219369938834753,0.2950220982817509,-0.24059826137676865,-0.3600944429648898,0.1337229140450055,0.21385021685679867,-0.04814961661475712
2024-10-31,-1.0022132330439528,-1.5522724958794294,-0.7242205846984103,0.13970247211228493,0.5738155428612952,-0.4554431478825148,-0.5992675840610759,1.2899881797787582,-1.221372715465628,-0.9229502200235308,-1.1465224088525539,-0.7701620158830575,-0.5913805466313633,0.30826030087500195,0.039274939796040576
2024-11-30,0.6225652268781875,0.043090148831884244,-0.9001832512499012,-0.38489862650407414,0.9437449139528795,-0.4272021569225579,-1.2755496526597625,1.1625012889606336,-0.47206009609557176,-0.12886501351491844,-0.5568541994574266,-0.8332797216260233,-0.8508323776831407,0.2891368670224829,-0.014767322663884554
2024-12-31,-0.3276873623950664,-0.48130108072234457,-1.6990246575154582,-0.5645091329105201,-0.8288722021560226,-0.5655693555526243,0.2507263138295136,1.2060283984088587,-0.6547973413837122,-0.6490314994600405,-0.5109567168617744,-1.6822858694597835,-2.0259256479003662,0.8247932204279866,0.07862324230811323
2025-01-31,1.3293037740575118,1.1006120880976555,-1.0080990800755483,-0.4075816155240716,0.23873927269646,-0.6279146736712221,0.12674391982054048,0.9579276323009357,0.6953380783387227,1.3145706370877306,0.9495143353852046,-0.9092069537410623,-1.0248406194083937,0.36290088103337126,-0.018588078013188326
