RDCK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-08-31,3.4375112914469326,0.016690767242764117,1.0428666514843432,5.760545843570388,3.9399837864555796,0.6761906909951411,0.7009699494058595,0.055771087954875384,0.02068820009323505,0.22656293589019946,0.6295886912457319,0.7623349679720017,1.3266347741613977,0.5296086662289232,0.10565044876814725
2013-09-30,1.1001339040405451,2.1445443643650384,1.0179147021835782,1.8437968272175111,3.1703601446722707,1.8622694932863577,1.3761557306942676,-0.4782990372907928,0.8102963088927571,1.027110906375637,1.5865412280506814,0.7190062351689268,1.194879734085836,1.7031880058508209,0.08567491468562184
2013-10-31,0.8183164586764096,2.7261266591615194,1.446170660104865,0.46238593221972185,2.5740597844984507,2.0725945206839107,1.6406060490598515,-0.8256242686343763,1.4260443683019464,1.5114768250827646,2.0028491798465637,0.8184777621826601,1.5307251571767224,3.1918613421344864,-0.06977515285476792
2013-11-30,-0.7477787008601181,0.584007054491247,-0.3060413707094025,0.38645994341993567,2.310798779390098,-0.2428253095213577,-0.23753663269181968,-0.41387574261926335,0.7519422290781463,0.8621113593525545,0.9580705454137386,0.20636196431227297,-0.2021248230996299,-0.02375017200848722,0.04553573895702213
2013-12-31,0.388517072789524,0.23401844034455352,-0.2755703584151857,0.044625352839179316,0.8494346609105163,-0.3384779541543926,-0.7954164883761841,-0.5530303077311373,1.0032478995489527,1.0330964112425305,0.7695732272090284,0.10132743295227589,-0.15769181465760637,0.006557905622224488,0.07363216922732241
2014-01-31,0.6208986567468319,0.13787239392730738,0.1907301443113395,-0.08321203052923572,0.40419761565896517,2.2742219216372423,0.44916424470464383,-0.7938900688998267,1.4231103591363592,1.3029884510100376,0.6872455942888369,0.32727976588496754,0.2901578315070147,0.4669463053723087,-0.007517603634285485
2014-02-28,-0.20232728134446662,0.427094557367143,0.6900984499450721,-0.8048340242350468,-0.739879274007883,0.46169301898077847,0.8852469555719917,-0.6491839290916819,1.1738929811164565,1.0451134325985976,0.24593583282906284,1.1118555194685962,0.7655708061565599,0.42135050524577244,-0.04530215984710233
2014-03-31,-0.5461108003709513,-0.06933714886525671,0.6520909102678379,-0.39837669694850136,-0.8328956368182652,0.40521565193810005,0.900713404812158,-0.7679310064720958,0.2878652837389858,0.6539735388535285,-0.2503266264035084,1.072757671713007,0.6947695529462778,0.24111389786591658,-0.3215481121332826
2014-04-30,-3.234390573521889,-2.099094896162862,-1.1671686544279798,1.76150354677123,1.2350783336442475,0.11375222793010087,-0.7870229343886462,0.8999412316955849,-1.3742093962128572,-1.1592783017868098,-2.1268817395653254,-0.6877659936866846,-1.3394229934312545,-0.4566113504214986,-0.01815625603667941
2014-05-31,-0.08235208146962456,-1.8937966868745875,-1.2052604108693068,1.5176583912890822,1.1441713430481149,0.6059493793878493,0.07577040012589567,0.8683204206953483,-1.1936355457010777,-1.1116308630485572,-1.7407454618498641,-0.7460269607142391,-1.3858660394112865,-0.99480395658532,0.09030072168597568
2014-06-30,0.814338812473967,-1.0731066393396944,0.8330388411920693,2.1896151140450772,1.2270413522313677,0.20390465446915562,-0.08040461843414624,0.27442815182909186,-0.6938230774381616,-0.5893095441812137,-0.8373872898061792,0.5158443476171849,1.1091499067334545,0.31595015776804347,-0.15709185841807458
2014-07-31,-1.2778982161795185,-0.29798021527950835,0.10053851308865783,0.4466570534538106,0.9998434128140808,-1.0054334789520682,-0.6967275389563151,1.0760504891340303,-1.1532155486891922,-1.3313799057258864,-1.271711185569701,0.05445948122844832,0.3156288920364915,-0.32500520150293183,-0.2148021490831202
2014-08-31,-1.6909756946890384,-1.1977607432754114,-2.5502143592585527,1.0405505484155588,1.0465741652804956,-1.2042491808491065,-1.3594032676071852,1.9598285973874428,-1.4850861822205375,-2.0003454346206393,-1.7685481758170214,-1.6625579955000638,-3.9248058450663965,2.03997942639508,-0.004482876543559943
2014-09-30,0.06676482937818902,-1.5625946439860001,-2.689524192886761,0.04842052467487713,1.0771893896128806,0.004074377512349466,-0.1699580474170127,1.487203634525545,-1.202330141124506,-1.6084364099175052,-1.1087278828284728,-1.8986725120078332,-3.634044203971429,-0.6918510199459452,0.1548839520874286
2014-10-31,1.3302701166269815,-0.12209607056372766,-2.063801458604302,1.345411959883886,0.6797269153926151,-1.058676485073743,-0.3591084879649362,0.569313585199963,-0.6975639318433757,-0.890153052639035,-0.03650364772482768,-1.6999632907117792,-2.1438532815393287,1.7750908726804473,-0.11833293943708165
2014-11-30,-0.7967231308403446,0.31195675381637067,-1.9775248207799567,0.42398421542464654,0.7462852185893706,-0.975357394808149,0.04410045411940196,0.9215995433942156,-0.808789755201086,-1.0987765087597048,-0.4670985562076892,-1.6261665426154532,-2.3216367016979422,1.6603985824017207,0.07450570068714836
2014-12-31,0.7742191913220839,0.7253298669347552,-1.6812828903559436,0.44692301071467583,0.624118797275243,0.6159964297998896,0.2611062340090725,0.4450058953391215,-0.5141144903466888,-0.7076654674876451,0.3781300718011643,-1.4387229891498352,-1.756646387326764,-2.0224570780760196,0.09473563224471061
2015-01-31,0.9091689923559749,0.4957872267808497,-1.4985640146830213,0.04053499613238241,0.5003356605929048,-0.13828253578157634,0.800978257318422,-0.10133809796978056,-0.15858459294637228,-0.29188813709407846,1.1713129107958589,-1.3387104980601328,-1.3517355090965653,-0.4978358375694551,-0.09588505765861656
2015-02-28,-0.5907313436834627,0.6468391050013657,-1.6575608135083169,-0.17811921924631233,-0.39139606629031065,-0.6703511386294797,0.3426036688979004,0.23192605269796127,-0.27143234339058514,-0.4856517791826195,0.3441433639702863,-2.10326308821746,-1.6863355511701479,0.955541808701323,0.02946388770642871
2015-03-31,0.3657700932743421,0.40606940577376677,-1.297520493346153,-0.34815728227144827,-0.420583061160835,-0.6121086518357092,-1.0564530209790617,-0.3715055417650796,-0.21085137545577917,-0.27461958831487754,0.39272608579115453,-1.6422818627224964,-1.1550614811457305,0.5767633464179759,0.006677821142605668
2015-04-30,0.1681518649862662,-0.03366983344652673,-0.10332455078743309,-0.9413385726313792,-1.0105385286246908,-1.087196255797782,-0.995941152544866,-0.43536073296681566,-0.10079254274518751,-0.16572272272571548,0.42790208240190547,-0.41425396264823255,-0.00384918620984124,0.24979193649918646,-0.03959793348771116
2015-05-31,-0.19794119819743036,0.20567783234758613,-0.16454506163634686,-1.605649554638658,-1.430878199257148,-1.4672789971550744,-1.7812350599813942,-0.23152853268903004,-0.12697673560724043,-0.22247197497267596,0.04588735191866699,-0.748925073163506,-0.09101578111995175,0.695454481740662,-0.058211206384252326
2015-06-30,-0.3282778250147991,-0.2196285716087718,-0.6663168219022259,-1.6791045096898027,-1.6654557793593612,-1.220754242886234,-1.6170495745618318,0.11223288870356965,-0.20713403769057134,-0.3501776700774153,-0.2856653263785172,-1.7067521775873278,-0.6740994429055885,1.2440659988966718,0.14175437180495465
2015-07-31,1.2037367891933268,0.38219462832106177,0.5044461871769695,-0.14531693980663865,-1.1680130904978328,0.34341373654372315,0.6451740622241884,-0.6296222796820994,0.12283007914431421,0.08632622939783383,0.6900702837532616,0.44311268768425127,0.5968117269152564,-0.7351559524023623,-0.051181556301507676
2015-08-31,-0.40712491451549215,0.2682782417717155,1.2636081366998546,-0.08673062838137544,-1.4229694897307592,0.554596957998129,1.7216051197810691,-0.2746828835328541,-0.024666152211189837,-0.11497073321327349,0.19561721981793928,1.6191369467029286,1.3249067335848412,-0.061253179932584334,-0.059856760272999965
2015-09-30,-0.4134400957701364,0.24775541660326908,0.9750039357802386,0.028226873339037194,-1.2177910780986358,-1.0973382703216448,0.09209866999182287,0.08063100293528275,-0.10616292421767799,-0.25076456939201297,-0.15715383137785316,1.0957135989455253,1.057820066793791,-1.105092396192731,0.1891192776650051
2015-10-31,1.85850095007003,0.5723047894811216,1.1669005410809539,0.6499675577540496,-0.12523889735171817,0.005936689403554339,-0.30871160222183386,-1.295007094672072,0.581061344391259,0.5783304114519938,1.2539996086755052,1.0870109304914393,1.1426771561305717,-0.5402637045801317,0.11006225808367556
2015-11-30,1.0583588297285982,1.7600534053600114,2.5706625160747034,0.31061110814718323,-0.045866583064297015,2.609137706193416,1.02012946973641,-1.9817152315014215,1.187240410411666,1.1953997284757212,1.9323330063513586,2.405192771003463,2.121460218988247,5.221927441542473,0.049752970615075054
2015-12-31,0.4764750265856609,2.30565837485674,2.053114270527945,-0.9242184408090852,-0.3422456938270227,0.08297279994994693,1.5129501456584238,-2.097779914583285,1.537312065454922,1.5123140593851145,1.6810878739101736,2.1168139634590695,1.7204039771671127,-0.31914358495868916,-0.04711792297706985
2016-01-31,-0.3301826764368944,0.7651415785972615,1.1299442869910332,-0.7110028357673809,-0.3128951166292283,0.8066731050103789,0.6591809502485587,-1.7648700820556407,1.510422476021022,1.446214735576545,0.9137993331917997,1.111626475451378,1.0778038156764416,0.19084138823595273,-0.18021850659717578
2016-02-29,-1.4061123641868354,-0.7988045448181119,0.7198664586242294,0.042096013475196294,0.6428064233189288,-0.6550249718623655,-2.133264947107244,-0.7584036485377611,0.7111264405127895,0.6445040109080452,-0.5093043693385919,0.5794931949430956,0.8079753310282182,-0.768047747433987,0.0015743902491084376
2016-03-31,0.17060535047183978,-0.9910264940918334,0.6122267070639922,-0.49654470489203234,0.4411939667343014,-0.6093979051650514,-0.8961377827634102,-0.28457766118430694,-0.3700869404737198,0.9215742749596467,-0.572509687886511,0.5182795213805143,0.7177617312323152,-0.6599858811586371,-0.07738063623302183
2016-04-30,-0.4813256219439186,-1.0785364652689533,0.2992697382198542,-0.6100031444825735,-0.5625332439277992,-0.6223395898059915,-1.5299862521391612,0.28075766523333184,-0.795606773687318,0.3541108089043805,-0.9027845274415984,0.24457759043779162,0.38157648519223625,-0.4115282602696528,-0.03165731987069161
2016-05-31,-0.22615288893063484,-0.3409416079242659,0.3078016990522331,-1.7559174139070641,-1.3492189287854286,-0.16673401190463125,0.5295703971145544,0.49780668866720046,-0.86082755504395,0.08654574080068209,-0.8697314827296498,0.24483908181421546,0.39335196748723794,-0.4647948572943619,0.08408311721054144
2016-06-30,0.8609127442037036,0.04837909777968982,0.8564601062035153,-0.5949867547142649,-0.9105054857108528,0.24803216247436446,1.0361122914986827,-0.3288214650840658,-0.07844005450227994,0.9582321408600011,0.029492906844284912,0.9858911758378404,0.9719471338639702,-0.5258651312275244,-0.028908476115018504
2016-07-31,-0.19302268744854867,0.2895570278782248,0.18215503902788202,-0.9957568883160147,-0.8341032000759814,-0.6165434660185851,0.15144758013636697,-0.08870829889792106,-0.22236746286499381,0.6375727187300473,0.10439044255263692,0.08694758011385859,0.25876865743455707,-0.37117945334270225,0.14597440883640508
2016-08-31,1.4586478267418372,1.3506551933667696,0.9957166220069936,-0.33109318252958886,-0.9191952226681857,1.7297329985337673,1.2197904511498454,-1.2727174594140487,1.2115718188264455,1.9977516305798748,1.2129322417873591,1.178080800148691,1.0344026499242147,0.332576273203842,0.1365755350057507
2016-09-30,1.2978426830979501,1.588281565091577,1.8882975321501565,0.0006438324167032607,-0.3693789750684146,2.823348804464693,1.5156161309316445,-2.2874074813783287,2.75378071963789,3.073622908195609,2.206914431151039,2.0949396530391566,1.665206330798626,3.6606735154841665,0.16605875620289906
2016-10-31,1.4939401527448672,2.8942464638764585,1.583966031300902,-2.289431651901049,-0.6035400388708535,1.5984479187569043,2.240744622744626,-2.8886470403119158,4.129194472960811,3.3655344294403666,2.9204469574556375,1.8479720142640965,1.249085161018465,1.5288396643926099,-0.16940184331147373
2016-11-30,-1.8813009003097996,0.5058364143177314,0.20003578428380253,2.715101695160418,1.2622280083016006,0.3843034844333936,-0.14685582289323515,-1.293937423132611,1.3900167576534563,1.4344025621650562,0.29831453855622686,0.12017806523636973,0.2734352571149033,-0.4918285405456268,-0.06439900247672396
2016-12-31,-0.780662025942571,-0.714658526075609,-0.3031996887287777,2.0223955304741326,1.684659318400716,-0.4817635287461547,-1.5325733914992474,-0.6835199611040242,0.7299395456590558,0.8260941076920818,-0.5190008738395232,-0.26014954888522157,-0.1954925441334263,-0.43709326980446417,0.007560631968450075
2017-01-31,-0.028312150449695827,-1.5993521871673164,-0.1603927032411787,-0.12526036415347236,1.6167322437024565,0.04324206866605055,-0.8519420314955343,-0.6257092388342376,0.7462152784966155,0.747661914661063,-0.6936487254425845,-0.1519171474044003,-0.0733734668638281,-0.5939229110849333,0.14339617736993165
2017-02-28,1.3348142786940964,0.2963309446050403,1.4210267211221999,0.3085090658153172,1.6332920366297161,0.8231819729883484,0.26713051239409924,-1.4181654565658657,1.811922367811062,1.450469766908324,0.23975736839825015,0.9698571425316587,1.2127221720800632,0.552257805470059,0.056347677946081906
2017-03-31,0.38178429295283195,0.9688310698409185,1.7217257168035838,-0.5927350279619352,1.1463964466017935,-0.47160369964716453,0.22086037733456987,-0.9563614582303535,1.435944891618156,1.456508194287811,0.5015486749716568,1.2563916232028394,1.5662999209164559,-1.1826360776871208,-0.11443234200756904
2017-04-30,-1.2757685344921565,0.23966674749196415,1.3865981707786412,0.9583801843792873,0.5681152634267361,0.5604013890395987,0.4476763642437418,-0.06038808314186567,0.4140956433101478,0.5813184969170693,-0.2837790422300585,1.1454680662584928,1.5108114639845756,0.3780342179984995,-0.027218175055457892
2017-05-31,-0.37423702890752125,-0.7348602083615671,1.3063432870222755,-0.21941839670530647,-0.5107261138213266,-0.8791614790759762,-0.9383293624998392,0.22303954158672054,0.14315445324283912,0.2939380903239362,-0.4955401554983307,1.5130326709082358,1.4755416971855253,-1.493620872768904,0.01534981393165027
2017-06-30,0.01795958658560761,-0.9334036193244707,0.7441334026094286,-0.7691959549054762,-0.8218161812275838,-1.3148433700031836,-0.7003406669404408,0.2123459550464263,0.16539031312045696,0.2653698554844514,-0.47777787246834225,1.0214470425207445,0.85138262243454,-1.5131402431014713,0.15279706163511075
2017-07-31,1.2870334044769878,0.5330052598904435,2.1618056691403003,-0.10225722569387982,-0.10300150139836883,-0.37711230551210295,-0.5266655967430737,-0.8126092046564103,1.2975321984546846,1.0648621961996718,0.4695599977261058,2.1666010094133012,1.947103363189734,-0.624287996394411,0.15485714400358536
2017-08-31,1.2949243592408015,1.491556418567382,1.9840279104485956,-0.45889754265114296,-0.025901130436061015,0.10144470546257654,0.5864533189903165,-1.505253151586121,2.2381410638512587,1.6295340811746006,1.5008802132039576,1.918892224243061,1.3929150988329408,0.16484940152008828,0.009038928669870666
2017-09-30,-0.15131636658391975,1.3321256733304818,0.8189440418877713,-0.3253315031961872,-0.07584242196712777,0.7471048990491715,1.3355432292266554,-1.2321798978497547,1.7590597698733987,1.295270183124815,1.1221976713135695,0.7833023213378721,0.4664643784027077,0.7157672176055774,0.27401684149554423
2017-10-31,2.2828139662599063,1.8320860355305522,1.5374161351536122,1.0138200168923195,0.44264567772114877,2.603625892240911,1.0378839299008582,-1.943864717870066,2.747866136410727,2.031403184006567,2.6779342865734477,1.2392114967528862,0.5365023980694149,4.143399971408499,0.2640293978437725
