GLXO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-08-31,0.38953055290173416,1.7050040712166352,1.4076440668577905,-0.4437123708695752,-0.2822698149898253,-1.0402742223332357,-0.5119957570313273,-1.3247873897528233,4.211809126129337,2.2572694865026457,1.951507642838768,1.1115402684708808,1.044735949781622,-1.2593205814959063,0.07981293196153608
2009-09-30,0.7050428032091487,1.9700478829711032,1.8818588948749566,-0.6341374181284906,-0.849471647990328,-0.6052001897141661,-0.3700046847481375,-1.2540463319837756,4.116286100784081,2.1429624248468824,2.004669114676929,2.7099500188076,1.2738428662369143,-0.9986879528132365,0.00826440379145369
2009-10-31,-0.05309269231380982,0.8101191309097634,2.4653558563641065,-0.728330146072521,-0.7582108143907842,1.6567259116713027,0.14798601431113417,-1.019570696923629,2.877244762386567,1.6243856573898952,1.256057875097854,3.1239298811554375,1.6658679322049268,3.602424837225664,0.06143695214813692
2009-11-30,0.45768833850010726,0.8625499568730152,2.0160130236581755,-0.7161544411151425,-0.8690984599790484,-1.273060609063026,0.06887010968434706,-0.9595530590308627,2.5399045504542936,1.541049024599914,1.1977845917557226,2.8512735016256507,1.347696815467151,-2.2195680062952707,-0.03184601419911015
2009-12-31,-0.5795814298788503,-0.12121729142428886,1.6699891779057887,-0.5567127776915448,-0.6065653064607188,-1.4140680221902955,-0.6578916982477089,-0.5000012793842025,0.9214098748571633,1.1013939484551432,0.12244001332067964,1.59114451421601,1.3466613788435586,-2.188760974460761,-0.05843865589507897
2010-01-31,-0.8088976431544406,-0.7396554933746976,1.0269280524870474,-0.2835539555721438,-0.6234951752071894,-0.7824338738879019,-1.037256616253456,-0.2602733401199306,0.38695516695368115,0.7002339813365713,-0.8735438111551341,1.0015317513591497,0.9273471342395151,-0.8552685417603922,0.11743512261943784
2010-02-28,1.121130690199123,-0.4394271696339206,1.6297724817702102,0.23920534947291838,-0.3273797655379605,1.7421408375649925,1.5943450029900017,-0.5688838383868331,1.2051359623215312,1.2390763892416647,0.20019389770233442,1.1273604058569133,1.3266962407772103,2.071001271181525,0.039054247819302626
2010-03-31,0.3537974053210921,0.38735144715612696,2.549327566907762,0.3067897457674641,-0.33954791615187707,2.7072968020156,2.474952325845343,-0.5500504462751526,1.2992615802489704,1.1310821823669015,0.4946016152940537,2.126118612546768,2.0269540030960456,5.012354850757526,0.0731521885253417
2010-04-30,0.8907834068183448,1.7920001014749911,2.204776403372299,-0.7178955728825117,-0.20764635932005282,-0.46069574528338675,0.40456059021772944,-0.6529784459186686,1.5647999174975966,1.1890140397874485,1.146531920539348,1.7835972839546759,1.640950487282827,-1.187544795660505,0.09706984165888
2010-05-31,1.2709541604678813,1.698571037313209,2.7197595168526605,-1.3442958284675284,0.010699471044540639,0.6652716538968906,-0.08677646046148942,-0.7934619033914957,1.7845564733043713,1.2562016792139779,2.087271088295818,2.1080696577813383,1.8712923595094868,0.9448469034279694,0.03541941770187463
2010-06-30,0.16363853683706564,1.4881744354395454,2.3959840432320436,-1.1469061439334076,-0.13515799418139346,0.04860931761064376,-1.177366707915125,-0.6593589242003389,1.4979793578595513,0.9979113793112676,1.5851042693630397,2.3560352871346932,1.6810348197181642,-0.22139564274145565,-0.08259793214152616
2010-07-31,-1.8778171697870925,-0.28819957062498053,0.736018048065827,1.6155788990387585,0.5235641042747,0.5318531710975599,0.8506341890304984,-0.05274759060485251,0.7444778740467937,0.33336050237987314,-0.4673237404186894,0.4587596858779674,0.505616416974155,0.4378295202661335,-0.07757989182482447
2010-08-31,-1.6401873958939774,-2.1791877664782775,-0.018663055235779494,0.38293425794780667,1.7529139063992938,0.3148099785783896,-0.14379013356302414,0.6847216388150967,0.21357409673587452,-0.24075486903098126,-1.744103007584935,-0.2854663526920067,-0.14592578319393154,0.11870709495969192,0.17201260482838637
2010-09-30,2.3400735500816765,-0.5933179093948838,0.4520400867188072,3.8208186241855615,3.9056643488203897,0.7130867160938991,0.5316387763029156,-0.13919975627832556,0.9419401325775322,0.39485729499649613,0.2421732538098022,-0.25556756211152776,0.05717556999720348,0.6438137187147271,0.005640325576240395
2010-10-31,-0.28224616651985085,0.2899764764384522,0.38173434918865823,2.2463389989141427,3.0365315612964383,-0.0105764418405873,-0.34607671126724515,-0.027196512640350595,0.7403251774538503,0.2048379104917509,-0.050123938615671076,-0.28574111813854536,-0.015248386847132289,-0.05621079630028053,-0.04220206122112522
2010-11-30,-1.0551602041315493,0.5966158491613069,-0.30267352174155615,1.513116351230379,2.189706061726091,-1.3380178959939781,-1.5068830273403595,0.7369054025723984,0.3538300088583663,-0.24990814828677857,-0.7434587449059832,-0.7072948730641059,-0.6233108603402144,-0.9253271088839431,0.09267835198574487
2010-12-31,0.975862212092163,-0.24897652509883234,0.44788335680196706,0.057379190342047304,2.3449734291820716,-1.4713179309578417,-2.0720965594864174,1.3718558363371856,0.24829150566079017,0.031016404477731338,0.4409580513054277,-0.2842998187297333,0.15932803402308565,-1.5962577035691727,-0.022873519480856953
2011-01-31,-0.7480891011685241,-0.5827323819540342,0.6345676166522976,0.21315127919552473,1.521469320013764,-1.3389919663516987,-1.5035918955089518,1.8349099922060355,-0.010499702517404069,-0.32375269351124025,-0.26881129758947975,-0.04780119598766146,0.40061948743607134,-1.5920367260056916,-0.03386774325351713
2011-02-28,-0.8746870359307275,-0.47517988602501904,-0.3423684955785945,0.08982943835158612,0.9329666204275641,0.4642570937846807,1.5289911060114305,2.3414850638796287,-0.3390684549723031,-0.7275806852364138,-1.1669860697516474,-0.5829514256474124,-0.49030144188357155,0.31770503934674965,-0.06820856963861818
2011-03-31,-1.3018593967962853,-2.116198937304363,-1.0150708144942133,-1.4886842494216077,-0.8170018972735904,1.2271707517658519,1.9705996278748794,3.223263247401684,-0.8930542031126141,-1.2836982077935588,-1.874606042200503,-0.7801593338216825,-1.143481286266113,0.46510675295960807,0.0901878700822849
2011-04-30,0.90724972690362,-0.8864187688328464,-0.9729399918779867,0.49659317413333826,0.004080674421260293,-0.10339791121013693,1.2207030924323745,1.5974830484380744,-0.45896201785445395,-0.9420929709014404,-0.6638505726690626,-0.9137153075088723,-1.1725387849147946,-0.04474172043105857,0.02789350858784187
2011-05-31,0.008356904345802382,-0.28134763627849174,-1.4168494183760856,0.3902912730502002,-0.19565837562886082,-1.1109074209931702,-1.3202098554446757,1.1591078588408903,-0.3813838850801468,-0.8779051205060223,-0.47980209332630147,-1.2691121279898934,-1.626161178656703,-0.2600589430499237,0.012261372371825173
2011-06-30,-0.23131669728066742,0.47022300454796273,-1.6011315967218078,-0.8146024615008699,-0.9076630176818813,-0.6441100866387269,-1.188573088908447,0.9091778453738363,-0.43146241461756984,-0.9190605794556153,-0.3368831599152347,-1.34971233845547,-1.809998692785395,-0.11649920323641358,-0.0022321437839406717
2011-07-31,-0.42820714582546343,-0.4487364234604125,-1.1386502329587738,-1.648342398083064,-0.9743723986439959,-0.4827659607146373,-0.5304069795552454,1.0163488148658788,-0.7081554551377427,-1.1117336907187487,-0.4445390670039333,-0.826678774140476,-1.3206738967307228,-0.21019525600284936,-0.10101536542925393
2011-08-31,-1.8338029481744802,-1.6713398121360947,-1.2407999163638037,-0.1022570801310745,-0.08832305294313007,0.9474733146925548,1.268953942364482,3.1660746154072275,-2.263392992886607,-2.4447321391413217,-1.70676277087726,-1.1429336889085093,-1.3019051670657185,0.2942416550020301,-0.013584971189973429
2011-09-30,-0.4173316521152525,-1.7687456352267745,-2.1598704606232286,-0.3365501757838128,-0.43755822526494803,0.1685710219038606,0.44313814342283864,2.990904376125875,-2.194835942767491,-2.430912541363914,-1.75319445118427,-2.001211282496692,-2.2423786840201116,0.014679461877037689,-0.016102165385333343
2011-10-31,-0.4041877224323771,-1.7829669249392615,-2.0016931966492417,-0.48235497950384815,-1.5105008459455036,-0.6940376538483648,-0.2844000278095517,2.9128787918605084,-2.197599309412645,-2.5166406569207576,-1.6329566311288155,-1.9906756928013947,-2.0618050057709483,0.13161518182909698,-0.07072662751729648
2011-11-30,-1.1600062165059468,-1.315415769957809,-1.878318327537316,-1.040207944727589,-1.5295018804210672,-0.061168911880820076,-0.6627484349279624,3.6363467215252507,-2.7031138756261957,-3.242891864254628,-1.9769286920860762,-1.9374002532913461,-1.9653348069077126,0.11295644540664777,0.014530608353989845
2011-12-31,0.12012290356347091,-0.945518626008534,-1.9405135552465174,-0.6968575536100678,-1.5062596428224366,-0.9156244212849473,-0.7757822068656416,-0.8077732248456625,-2.2128331267752137,-2.6426823945157816,-1.2197356551226566,-2.131150332899393,-1.8587937314404206,0.40650326855272806,-0.0026253354658238083
2012-01-31,-0.14635130868487228,-0.7641663055417753,-1.6590522162673114,-0.6325095763418583,-1.430399912383621,-0.28751032308980995,0.47286311630729294,-0.8625723078972527,-2.187639032700115,-2.5884314753727966,-0.7581896724846018,-1.7763811040110415,-1.603874586713794,0.06418312085733624,0.06717478109491622
2012-02-29,0.8136336313276938,0.49877595213596876,-1.1897410058194433,-0.8667681368438303,-1.3418964111305471,1.970885950707204,0.9741668642205243,-1.5350338791701077,-1.3013721340292785,-1.4450047674417743,0.14827518234122344,-1.1263866358328982,-1.1609942844434682,-0.38080535284653766,0.1101896451561555
2012-03-31,1.5144483643201112,1.3366822065207664,-0.46767189166735096,-0.1772343260221864,-0.2487579186383435,0.5569134016632218,0.9636728159287875,-2.190852302903134,0.11108100015950269,0.2386078901998468,1.4305917120247273,-0.30495543033860983,-0.5808913079781749,0.09381249437095146,-0.07738209879149681
2012-04-30,-1.2565324149467643,0.6180791081347732,-1.0213411544143396,1.1208775863663016,0.2997320229995472,-1.3022472419944324,-0.896028697617114,-0.9215026822798114,-0.9065661294850891,-1.0605825848932624,0.22654841032828618,-0.8548728396280845,-0.9950802596579145,0.3532800058981347,-0.06456650582062315
2012-05-31,-0.9724574176324059,-0.5175273015948242,-1.2481753440479695,1.2276458757007056,0.2164814385978991,-1.5534144047039633,-2.6243557660186347,-0.15233554644547448,-1.5668291602196414,-2.0651432596114523,-0.6492610845612582,-1.0722660438411582,-1.205737595860436,0.8463628507085404,0.004616194631655611
2012-06-30,0.09453338811463309,-1.5056490211372862,-1.2289139596568552,-0.6894739820090827,0.20832609926730342,2.0217878770230406,0.7154314798777591,-0.16032756934610853,-1.3301843593217837,-1.7271089850476715,-0.6126407463595493,-1.0543043915860293,-1.1835664942086181,-0.8481027958971881,0.04390859436206662
2012-07-31,0.6800852807037355,-0.16160034577208657,-1.048484187368998,-0.3878778374148797,0.25536294527789233,0.2766179708326122,1.1528852820116928,-0.48082745311983116,-0.6406148570335637,-0.8884225647174128,-0.07526085972819745,-0.9219981480506942,-0.9943399809779228,0.06229748769818322,-0.004750738172071701
2012-08-31,-0.09955053335314963,0.4916090986647228,-0.5475564148191634,-1.2382402460992594,0.0039308303845976686,-0.26530459810007123,1.277811002660994,-0.31220014829234727,-0.6759287903665198,-1.0214188847463888,-0.16243746487689636,-0.42022075942356457,-0.5622247186614243,0.1605165632577874,-0.058276717901417176
2012-09-30,-0.9630310925865238,-0.24764613282378833,-0.6994586301881371,-0.3969959270378298,-1.1290820742295458,2.1414777103937923,0.26141013290919346,0.314848783293528,-1.3437681876100354,-1.9140793790018253,-0.7097509432560397,-0.7247998155706001,-0.6947771682320867,-0.2529213164415939,0.012012005767314812
2012-10-31,0.29339217183406496,-0.5780463286263211,-0.501076253527824,-0.8240408138251568,-1.3604415822966076,-0.5594411329436614,-0.6518060539613549,0.19581294547059527,-1.0194397162605253,-1.4290576338852738,-0.25995241688951637,-0.4722361170425639,-0.5069908428588017,0.31899251912190324,0.022244511689859848
2012-11-30,0.4693565231128517,-0.22273187434889685,0.06999883038922919,-0.5059517278524863,-1.7217241882686,0.439771869920919,0.6696819704189164,0.01638302129886951,-0.5181644064966083,-0.890623667943625,0.11573614212689912,0.6233450715701109,0.0001797093791731212,0.31781437438257415,0.055944186022806756
2012-12-31,1.0242880074603724,1.1727963301267994,0.3706073990102316,-1.361187043778204,-1.2397701550968707,1.3953060403819852,-0.08659684470669367,2.2737846844599257,-0.014630252215405488,0.2584626179756816,0.90672428292413,0.9695780105476551,0.39889837536659667,0.8541459766509507,-0.05657850256802063
2013-01-31,-0.9904106753714621,0.35121529645843813,0.14055980519553257,0.24650074613545617,-0.9172895835565261,-0.3756699687739247,0.49638413070855547,2.485388228702542,-0.9851162239271424,-0.7173532836847635,0.026336635606288395,0.37731049671482114,0.1629008406901389,-0.08951483884026565,0.029879090010521647
2013-02-28,0.6266340027215254,0.442099787255696,0.019831090747050875,0.3284613648989409,-0.7196517262011852,-0.6247443796954032,-0.7989163671521624,1.7963368693210207,-0.22366604131057893,0.022584281995103213,0.6228882017565381,0.09575899979976472,0.0023489181686423013,-0.2945684791351027,0.043712069866019394
2013-03-31,0.8291945546267222,0.30541915584322304,-0.4633222397966211,0.15237441201913376,-1.2683211734031143,0.45865901897823186,-0.5834198115565157,1.2787222262513662,0.7904572380199343,0.9845775172246023,1.0905524428699305,-0.6071829452940041,-0.52639342203682,-0.3430973688007997,0.025536579114854508
2013-04-30,0.4225761413376198,1.2297371144887042,0.5670809639321689,-1.949265182166535,-1.1765081543946325,-0.9760759704315893,-0.7537407444062706,0.9871066233351647,1.4287348169299616,1.5415706964283888,1.1091048060397872,0.773470368459302,0.574383118290755,-0.6191869041962148,0.09913243573572748
2013-05-31,1.9488913328413506,1.9435877005926239,2.5368537733440903,-0.47826987262383114,-0.21229258043085816,0.8834392901433191,1.2912510508640864,0.19009581499210448,3.667821386834309,3.270680201416067,2.358725946039052,2.567617848395704,2.4293074563115233,1.8440276202612758,-0.06775953184391735
2013-06-30,-1.3001356577391356,0.5528266427004952,1.455291232401836,1.676815555918732,0.7821559511626341,1.1059320852765322,0.43242287763880766,0.6739082514267515,1.7039658268951952,1.6080466296458649,0.6241871952583685,1.16941333451163,1.5012002503205368,1.4451312278911859,0.014349938109382366
2013-07-31,0.25987154384453026,0.4811067253689984,1.0837365492638065,1.5044680407672437,0.024681487552585608,-0.8262827399032462,0.5241769303659125,0.5184558310827224,2.002146586759371,1.773454830127708,0.471830628315724,1.0385965245878612,1.095583308731581,-1.122020291968062,-0.007306603333927181
2013-08-31,-0.13689982074466997,-0.7160654800787604,1.098405240955999,-0.4169759590434823,0.12663156232593598,-0.8507826393459862,-1.2505097479532699,0.5747111266031218,1.6203661045025368,1.4200184554903148,0.0592885569744113,1.0251975350698077,1.1206371710925176,-1.152350230009073,0.04863418336893419
2013-09-30,0.8501824026090412,0.5817969519327766,2.258805601624045,-1.0166335252747933,0.21299390950890126,-1.1745514847615965,-1.9830209800300451,0.24717904614363967,2.080027573609785,1.7623874147967817,0.5424204640234476,2.0637812515377463,2.2370289151837746,-2.889168874816256,-0.014981645353704548
2013-10-31,-0.41502236518171143,0.17368396150314666,1.6851091874123112,-0.6669181849079668,0.35155664992088226,-0.8017397055847075,-0.2172795650735124,0.44145440576498457,1.4458846694698233,1.2456889362927086,-0.0018274541710290566,1.5178652169402176,1.6969261721826279,-1.567560125862303,0.02611847939874562
2013-11-30,0.3634868842967064,0.5257551483674494,1.554630475590182,-0.7398781243334414,-1.0400747821411929,-0.46172479365110247,0.06147474718640987,0.33804242645654176,1.534293646776139,1.3013752736461877,0.4349576905154613,2.0801804300835744,1.5214614021026498,-0.8747567006684752,0.1834762104093928
2013-12-31,3.4385662604453073,2.2533213091732285,2.6867569989529754,2.372011321395936,1.573610168212455,2.8814739331465113,3.02023639424278,-1.9464785177571957,2.896843036864158,2.406439430268101,3.602858636089113,1.781396942025971,1.8228174572850473,8.493492234105243,-0.004747267540866501
2014-01-31,-0.3715646060910502,2.1126755849957637,2.836123462848741,1.893214053937831,1.5632922096333395,1.515246169134415,2.0234904526683177,-1.4607858622094927,1.829464543758838,1.6276217867857155,1.9471013081374702,1.9936297813763328,2.0806668073305685,3.1406419811561666,0.02024868327210333
2014-02-28,0.037629615202193115,1.8025120919695554,2.3138229410640907,1.7317955292375296,1.2282643154259825,1.2647421535226795,1.7344522032090857,-1.2759429420785287,1.438476593833759,1.2908180823511652,1.2993276644982745,1.8394568390626254,1.753054164013345,2.257614466548444,-0.168396616561736
2014-03-31,-3.0509124011778743,-2.2836705431838498,0.3774060871825555,1.5636926433493812,4.009417679022323,1.036512221553793,-0.1521628615765667,-0.4496066435199426,0.12448447636594644,0.07882369191213472,-1.7553239295489929,-0.12545992139078713,0.34446607162702964,0.41840661917847854,-0.04243120871064776
2014-04-30,-0.6898552292636337,-2.4098177469450417,-0.08674222395420277,1.2174364092604488,3.0844380126883206,-0.9576751974535473,-2.2588729344407024,-0.2830892670210691,-0.15941377734736523,-0.21066610625266344,-2.2834140632738187,-0.3853267910981323,-0.1000381278276588,-0.5697031304578153,-0.012870862795459055
2014-05-31,-0.28177975765406493,-2.3847827448936214,-0.8181694362083487,0.7804637773281033,2.5295762219762112,-0.9341859782268273,-2.2907612019901364,-0.2237316706137747,-0.29374677311203945,-0.3519762247436177,-2.1014393130002524,-0.8128811085305176,-0.8737664775261497,-0.22387329470790443,0.02708233811289307
2014-06-30,0.29458291240781337,-0.3997710973608055,-0.27151496337377706,-0.7926532059754978,0.42576966291632745,-0.988703950264946,-2.7289368848304867,-0.3748446003525897,-0.21432466350470894,-0.27629373282893616,-1.171058675169495,-0.37536906673890236,-0.30888114748933077,-0.46419601971744856,-0.0024173742451023103
2014-07-31,-0.17467492513950794,-0.09794680780765641,-0.46375258742624237,-1.2543310280016424,0.434750478251621,-0.8042868540970934,-0.2151483210582897,-0.35441187876857744,-0.3177916347345027,-0.39479928583575774,-0.7609690074761127,-0.5540136988889084,-0.5239210923136749,-0.421963035350019,-0.002776776391950696
