PI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-10-31,-0.8976185896368227,-0.8512098735116445,-1.118781936121448,0.36480229867680436,-0.23284765089315015,-1.0528298438427695,-0.6619828928922605,0.8868486909451513,-1.1388203782629625,-1.0535505865723984,-1.1640843238721803,-0.7933997700243435,-1.1691125607044603,-0.7690997879702843,-0.04445782329627237
2021-11-30,-0.7063409469325438,-2.2728250653426403,-1.349980132407652,-1.1209016335491226,-0.15383803252475728,-0.10325406174425494,-0.6363433346160355,1.2707993147640808,-1.2272207305635838,-1.6385064546038606,-1.6834838849448082,-0.9281850206573635,-1.2986668274845856,-0.20264466737543613,0.05580999976557508
2021-12-31,0.2622919695845902,-1.0736276716891153,-0.8402962555589985,-0.388296987522356,-0.33570857073168253,-1.9952037712008512,-0.8856212479621598,0.7640080738573863,-0.8739671170509027,-1.2842624488220482,-1.0249929448455914,-0.5716704594155162,-0.9345408586803527,-1.447769755210798,-0.22061724804048324
2022-01-31,-2.3426530447415406,-2.207270279928438,-1.6186133518128831,0.6546664363061723,0.4667788173545435,-0.5462856977576943,-0.08907653259825958,2.8803066812126596,-1.6408542567911437,-3.2863284065231646,-2.7155054307687156,-1.1552669516816005,-1.3689011611502213,-0.5407723964340261,0.014219360931947745
2022-02-28,-0.0370665592820134,-1.5339444768382928,-1.8185753869498582,0.7256855712927457,-0.12459648503738222,-1.1842464664807335,-1.0268612405001454,2.262096507185976,-1.3746144551030162,-2.667815364157221,-1.7641920577997463,-1.1312656274808133,-1.6439397775311857,-0.6660801713975468,0.13306285254881065
2022-03-31,0.9570198375229625,-0.9188840273582333,-1.1120911205664745,1.0843029517465634,0.3597599039971127,-1.9338348004696952,-0.485096161671883,2.180814269034701,-1.3183741415944235,-1.3616478876247684,-0.3737752594575015,-0.9057201379086254,-0.9564352632027706,-1.1782719809370643,0.009986673443712166
2022-04-30,-0.2587493554813518,0.5594782043936142,-1.699381649969262,-0.3894111963999849,0.3485898964235557,-1.975063041835067,-2.5369019696288393,1.9376870412358247,-1.178224804384888,-1.4985673397836814,-0.30958825902299814,-1.1204660054452946,-1.5385907023630476,-0.8335475558326889,-0.031966762343007736
2022-05-31,-0.6573826935680233,0.20542600184877738,-1.8803184478078487,-0.06547922737125997,0.4155891361753179,-0.7345874266076887,-0.4440303449582257,2.129378530188369,-1.1413182169039837,-1.7653632701938817,-0.5302331664168872,-1.2259775897417107,-1.749087752358043,-0.4044366540467334,-0.07482074795733387
2022-06-30,-1.1582722954487872,-1.2432500504099977,-2.4307304762600954,-0.8334844657139111,0.4727725101431262,-1.2128991981437094,-0.44697631992703507,2.68754896226334,-1.2117706054174913,-2.4886818892186184,-0.9301155815043921,-1.5004909487740548,-2.409545181390841,-0.07991628015787577,0.1883268010109307
2022-07-31,1.9000365639157226,0.0735673671268839,-1.5134812920801146,1.6121535273529206,0.1805855106520682,-1.0685148006986895,0.35516307169262396,0.5770898017000579,-0.5093533251919397,-0.366332658593215,0.5082897652105994,-1.1426557214984598,-1.4060745310578953,-0.41799483880071614,0.10622748171929809
2022-08-31,0.92268929192971,1.0234987276808676,-1.498702630836267,1.360453505140773,0.40146584341842984,-0.05342656066744329,0.057098088264326954,-0.270086431730459,-0.0480760109341177,0.6526840740441797,1.0543380087445546,-1.1676982822563222,-1.4079233920969196,-0.25811624649413767,-0.1363040722831011
2022-09-30,-1.779547710748574,0.5851930257550321,-1.5989134587227456,2.0449455311039872,1.3455867076044505,0.08724115627594015,0.9739005427296582,0.7585992815338638,-0.44970173398361,-0.9926364544236258,-0.4295477764319115,-1.2318974031595584,-1.5184026314644465,-0.17556931944745116,0.07811286325327159
2022-10-31,0.6284958408023983,-0.13228111914670423,-0.9981520212676904,1.0429491499480918,1.5183506861338287,-0.6090341284069167,0.3654927544137453,-0.023476172977495244,-0.016317603693247987,-0.13929772322281825,0.1692046134765412,-0.9543855659493297,-0.945884626739983,-0.2401695011636053,0.074571650763372
2022-11-30,0.6115122078343497,-0.31126739233799733,-0.4814823424051178,0.751896290606814,1.3166726741534092,2.684053201679179,1.6859457998746992,-0.7751501370088985,0.5842512362047311,0.6109216700302904,0.6138484993211787,-0.6821748100699162,-0.5153052937140876,1.2570318933483065,-0.0211353404983304
2022-12-31,-0.4185379814667336,0.5749592608687806,-0.735310317103437,-0.7116497728238574,0.882086897699602,0.2657987118777879,0.08485888892509953,-0.7076670943240767,0.759813710154608,0.17831363840095074,-0.07201084169512975,-0.7558173751415507,-0.7287671453359221,0.07457004592651788,-0.13188274591495502
2023-01-31,-1.5603555544090342,-0.9616624608486126,-0.34371947747972115,0.2850930630126212,0.6623925372900851,-0.32065483098693204,0.2297670967200289,0.5357449009483694,-0.05230260573713457,-1.7309844052870054,-1.307507183589367,-0.519109126129537,-0.29263010563222924,-0.33901040652561865,0.03352837469787154
2023-02-28,0.17223083432192005,-1.264531621266704,-0.2573002612223616,-0.16585507097754676,0.15542425181155411,2.6788831460060343,0.3014131732799675,0.022903440186153194,0.5358384340908083,-1.1793149635725675,-0.7829461875870959,-0.4105982619618709,-0.2380581458639773,2.035352549946907,-0.022628315720260212
2023-03-31,-0.37984163935011706,-1.2090832051912557,-0.816074209579938,-0.17357544061166358,-0.6252906125622864,-0.19911988064653008,-0.5684839415575458,4.566475188293775,-2.0118682425026724,-1.5885567048080884,-0.9754605516042173,-0.6835055476163322,-0.674517121206583,-0.02487931558112552,0.1105775610229272
2023-04-30,0.9982673712443758,0.5368881897168936,-0.3645897624037777,-0.5431458938316961,-0.36802273781414757,1.1663977879663092,2.44834875942181,1.8886581295890874,-0.3502212915371874,0.3080292712841899,0.05593711947454806,-0.38654396600717555,-0.12290810807434552,0.6449139315939076,0.06638347203173309
2023-05-31,0.5468179537751512,0.8118561141300491,0.12104710251525404,-0.5660205407268815,-0.46196069693331887,0.9924365905892872,-0.8301934349084714,1.0776310723867684,0.6428419711506824,1.214266365245918,0.7146571009965986,-0.05857061309093701,0.45867638177940795,0.9088067889518864,0.08094832575595423
2023-06-30,0.6802235255733377,1.5648246794426153,1.0138971001397232,-1.6283457568707187,-0.3498145573499306,-0.03411396156373441,0.8524828114466797,0.40125354735218965,1.945018856938791,1.9608067043506714,1.353682725368709,0.4580485004499569,1.4775865726815673,-0.3538563054345532,-0.08125250826780549
2023-07-31,-0.9539348516264985,0.196961714354034,-0.3161171115359898,-0.09697392394932265,-1.1342987858071152,-0.3138189650043848,-1.3021915389505436,0.816272975929068,0.5442819143214008,0.4203964967635964,0.15942384967470982,-0.2175356675090343,-0.13678535537706757,-0.324584578781817,0.0034787445352689964
2023-08-31,-0.04994509114038804,-0.22572401731336578,-0.7758450694162358,-0.33268549384671,-1.3196299022960234,0.18730149158009576,-0.6025457425752424,0.6510582356447032,0.738346634457425,0.4146535191189235,-0.025999541871010636,-0.5519816124354883,-0.7775700843835887,0.016772264014972855,-0.04952080061382095
2023-09-30,-0.5446184560923288,-1.163031728576084,-0.22371998013074793,-1.2215214538321344,-1.2687373275399634,-0.45416310430648654,-0.3390135323511363,0.8597920465608142,0.05067196498312219,-0.34756040900768614,-0.7149531880774426,-0.06375221903133527,-0.0006740152674517164,-0.3363097537333287,-0.015100407292536288
2023-10-31,-0.19409664039083266,-0.5721097446628,-0.8294794656316157,-1.4817824802715276,-1.9966876271678244,-1.2840223277700733,-1.8280137572638822,0.7912582042962155,-0.08469300489619151,-0.6221806755336694,-0.8277616830665976,-0.6508666648278456,-0.7492662503815313,-0.268728441094749,0.10317068864434542
2023-11-30,1.033162523587195,0.2028989578462591,-0.5476912862676787,-0.2159112556825601,-1.3716191074072266,0.4755116603994492,0.2174144125840737,-0.1405196989632211,1.999775785273671,0.7565518125559473,0.2751026880065621,-0.3824956576080983,-0.49401483878530666,0.11183047913170305,-0.07001816175189238
2023-12-31,-0.8460657591296707,-0.01574493342232147,-0.8589754057651615,-0.10527376670644856,-1.5330263480404995,2.581655413258929,3.3632236714536927,0.30368511542973126,0.5674240918944018,-0.414600033419016,-0.35686942609492855,-0.7693928479209005,-0.8258871694306515,0.34667075069322145,-0.0415967525064282
2024-01-31,-0.49157618813369597,-0.2453016365274722,-0.06498792529313045,-0.03106655022381579,-1.7361107785465635,-0.18216317349445865,1.818654506615648,0.5218240327035026,-0.26239499543681183,-1.121569470650179,-0.6893762431256848,0.4134139113720193,0.10396304427778844,-0.2641546751428139,0.08522830089724472
2024-02-29,0.8420902534195032,-0.489476560911702,0.411243158068024,-0.22701574974212596,-1.010218165634599,0.7010266820193068,0.6465242211763365,-0.24908792192348383,1.3294243208153491,0.17579317265855224,0.2108684439639399,0.7414120717295677,0.5161851892747807,0.5651591968528202,0.05169414523114882
2024-03-31,0.4070994767771115,0.5283313165387687,1.0824909319595928,-0.5858931334521001,-1.070972314190513,-0.19906269776189875,-2.1428390627443377,1.6683221029291266,-1.4954785634597587,0.6918356558043552,0.6143778742317655,1.6549889729574463,1.8927082802322897,-0.5092640815820949,-0.056771406779652804
2024-04-30,-0.8419017930476834,0.3353423066410223,-0.4043632188222161,-0.29253351474982947,-0.715061787497912,-0.1882258153289133,0.030725629988077107,1.5469618503479925,-2.2041252629876484,-0.3770737103371416,-0.4171699184762607,-0.35070996552019534,-0.15132039033327468,-0.27435877376757045,-0.031807847058238525
2024-05-31,-0.5005621877302453,-0.7165945727680767,-1.1377041948238995,-0.783405692277706,-1.3039052402355749,0.5389680975995339,-0.18398338113199625,1.2783094751448265,-2.222454122331604,-1.1108460715782624,-0.6890938264589871,-1.2485993997793536,-1.2080684338860803,-0.31233221962378555,0.07063008745701968
2024-06-30,0.7146664458919085,-0.48299547856069935,-1.1649196384105378,-0.4457856444452863,-1.2244868441080916,0.3656746747984636,0.6313731920555531,0.5857222593428358,-1.170511396144128,0.4523266623834133,0.13959607764979073,-1.3040491513976018,-1.2388553145476922,-0.3289585531176905,0.1538968047042463
2024-07-31,1.6536459636579544,1.4888898165952333,0.7116115316558194,0.23283842766175708,-0.3869958150700113,-0.010901480040450684,0.3466240189759106,-0.30852711150135603,1.1076885524154265,3.2771688648905695,1.74882269932431,0.8768933241355209,0.9762665208628705,-0.005644485440839709,0.014496904194381459
2024-08-31,-0.006490924801065266,1.8112113768843767,0.758354211325194,-0.3773967497393096,-0.43868251940667136,-0.3266815294000365,-0.6621170678054936,-0.46235281971691794,1.3572205774702866,2.0956503487034643,1.3486022516269094,0.9716059812461867,0.9876642648453777,-0.3627205306217687,0.035037240681984744
2024-09-30,0.30610903571146353,1.457676985248349,1.5360694504313757,-0.15211165036410618,-0.4133846672419567,-1.0237497120424688,-1.3204603250849052,-0.7695498960799976,1.7713313866003262,1.8898378994832357,1.475216441618587,1.8581480950875369,1.7437145246994703,-1.7784177675935045,-0.03658444461487209
2024-10-31,-0.7696498884780596,-0.280367043979196,1.1998320963489515,-1.5498458762929959,-0.5887630665926238,-1.8209430015634862,-2.3708805247963545,-0.6109863023095461,1.058825401303189,0.8466305353371979,0.29658683672741004,1.6122456196281618,1.45916667638778,-2.9514091228291024,-0.09898183354885091
2024-11-30,-1.5846181276024052,-1.2722169757740271,-0.7478452224378775,-0.21729154270044865,0.4741714755044697,-0.8223593208017841,-0.6120607958830575,-0.06638845547730127,-0.3132802997896742,-0.5700549638250428,-1.3310137978485705,-0.7866094371217864,-0.6094049425917253,-0.296671729862625,-0.09808983580607283
2024-12-31,-1.42381796077194,-2.3326268193980613,-0.9237799067969231,-1.6276400898153602,1.302656139525326,-0.17267289274351524,0.5132288513471093,0.581832592687228,-1.5022136810052529,-1.8069665401660802,-2.363856674261705,-0.9957454618307092,-0.8127863093959588,0.0446098211651185,-0.05633760104566144
2025-01-31,-0.7801278763790376,-2.173168949153736,-0.9994878601810688,-2.03651339998511,-1.8320310592161009,-0.5469346159270984,1.5204712609547155,0.8843405058277628,-1.7766864169715297,-2.4229905413601025,-2.233447545418173,-0.9165787967335044,-0.9331586061805921,-0.005481411531621386,-0.14485778899748625
2025-02-28,-2.1039478981818633,-2.28541550473162,-2.4880453975777237,-0.9540279572586347,-1.2320791681273664,0.7002362092105993,0.7637307792002498,1.8469916958977501,-2.3807395576495387,-3.8062068902416346,-2.821698078327927,-2.93795901208303,-3.3657809601240345,-0.5946240160779093,0.12878383127428486
2025-03-31,1.6690059817301095,-0.5380366868820068,-1.6874370433611754,3.358463452335279,2.244143898477098,-0.6645159593430899,-0.3382879567353791,0.06648156378020799,-1.8386080616904699,-1.8398638879975375,-0.8303677334288142,-1.5396033434720384,-1.853130070432422,0.7309655800074136,0.06000328310335057
2025-04-30,0.668492785640442,0.2270766398097115,-0.85846253951116,2.8088933771925393,2.9601437550221523,-0.47916091920246434,-0.0521276745920027,-0.5327055825905762,-1.1487730405835497,-1.1771654015154216,0.13798112294580617,-0.8609336748061294,-0.7921676908988756,0.24146501216031377,0.04917991503462954
2025-05-31,0.5778130114419514,1.5747397966929488,-0.27521217126125275,-0.8442064285752399,2.4491089822012935,0.0996024461335162,-0.40815149003142465,-1.0417439041291778,-0.6668672146429742,-0.661372816842769,0.7831114694440047,-0.41633883826287604,-0.13528336928268972,0.27777047378598263,0.07091411839720553
2025-06-30,0.8645414563298731,1.1214252137574428,-0.21999186901704673,-1.8203441766381814,1.722472671013887,0.4517519502731141,0.3448876516651931,-1.7148058858427537,-0.12356800991955828,0.017369595262139017,1.37229626189033,-0.3412717898648631,-0.12678330219198566,0.549583508835755,0.03499806659722215
2025-07-31,0.4192993684165687,1.0094020142335987,-1.067510367698624,-1.537199808414851,1.1322089668061652,-2.050029132116342,-1.2092704168253139,-1.9589865346447117,0.21904812693317544,0.3072249651231061,1.4092426973588639,-0.9688414559219549,-0.9536586959252357,0.9356955943345235,-0.14020429948690935
2025-08-31,-1.9044673922409943,-0.3034689385230616,-2.0432400283618706,1.4251690586445531,0.923824925377268,-0.7596412892933878,-0.7204505046706281,-0.5857090251210957,-0.5653659166275595,-0.9769787791569955,-0.4476157453360837,-1.7437298480878956,-2.0828046079546714,1.4746662701134934,-0.05031373408620267
2025-09-30,-0.6168496966211282,-1.1038751746633308,-2.2952539990174277,0.6095073932505368,0.2953272494544464,-1.0308885956680307,-1.0809825569139528,-0.16379177639919032,-0.6601850539554862,-1.3702280013856345,-0.9197089689576996,-2.1153162844740656,-2.4640453478883315,2.3043908499053463,0.018023587926893073
2025-10-31,0.20890146205406374,-1.199751999909868,-1.7111731791038838,0.32071573218132965,0.008150836487520446,-0.8363128431813401,0.6206578032404442,-0.4071286933723757,-0.40180257877367587,-1.1290637357995337,-0.7049167332607967,-1.6648309023868881,-1.768158353072519,1.475304140187714,-0.052155803695332695
2025-11-30,-0.6551965982521699,-0.5696871829192558,-1.3171371897033526,-0.9010704244159017,-0.21382454760352732,0.11402070911280637,0.45735420567724056,0.07164330971015108,-0.5322175666883971,-1.4492358959035834,-0.9959571408403166,-1.3206000338394246,-1.3969329781360793,0.15972183730630413,-0.04746285601116068
2025-12-31,-0.5345907353669482,-0.5153136105563274,-0.9564274129169819,-0.8617038131191576,-1.2093017390190375,-0.985636752698803,0.02916646923218121,0.43642227121874216,-0.5630371340902589,-1.6429727861984889,-0.9958892954080736,-1.123663385427743,-1.0260550861646294,0.8949543721085602,-0.013305344259180882
2026-01-31,-0.12355212985348724,-0.6867898750691278,-0.6781585097047053,-1.3194698946702477,-1.7977833938418457,-1.066887714115906,-0.31655919552384904,0.4108825917772684,-0.4268608415573607,-1.5402201111294505,-0.6300388862046202,-0.8813447175416562,-0.6996620105460153,0.6049645426199877,-0.024745033066760392
2026-02-28,-0.28273886544407617,-0.47866145917629155,0.05188593305808151,-1.3158743487570588,-3.38666245393084,2.688903900834322,0.8669657322622174,0.581257867169879,-0.38868570918298,-1.4718737790377174,-0.5845321557577405,0.40178387645205216,0.18927732284173238,0.30773152488815597,-0.010512834648375236
