CYL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-03-31,-0.3831374661271552,-0.4791908744605217,-0.45524265141084885,-0.09793186845562458,0.43332460489101615,-1.6000179889939583,-0.8971259338809858,0.13897371614504286,-1.4936954949982912,-0.3354649079110118,-0.5979594125633785,-0.5753393730548748,-0.3763344086161567,-1.213707670282195,-0.0023244240915554965
2007-04-30,-0.5301811133604116,-1.3018410066743193,-1.3936445621161004,-2.0450968553974085,0.2736634378220715,-0.6046758420349437,-0.11724983333913196,0.23117529554771107,-1.4613319949064192,-0.6726311395448508,-0.9725410384031584,-1.2050002933478947,-1.107953676279323,-0.2393140917504531,0.03001917274035716
2007-05-31,-0.25334068216763617,-0.7129987545566487,-0.4118542841739497,-2.4313497844822534,-2.707856748977427,-1.5795434154623946,-0.5259811741689451,0.16485214098948933,-1.2791428777717042,-0.7831065115671219,-0.8602745011983193,0.9605759964920956,-0.3564812133189168,-1.1470916733259344,0.06580465655481325
2007-06-30,0.09513466648573933,-0.4157970532283724,0.951772534897138,-1.6868991272460971,-2.261653820453856,-0.579129017685139,0.7307487499210533,-0.0419447870755958,-0.9221317148823418,-0.5635530151958029,-0.568138831959669,2.4998678050160024,0.7088585330208065,-0.7881540116565897,-0.17285136200351636
2007-07-31,-2.1862095578314316,-1.386916974869136,-0.9443480457363003,0.639985603318809,-1.278032120620246,3.388181789718178,1.3404913234494942,0.9422596169526808,-1.841729915099656,-2.135742398808458,-1.6389844652615533,-0.26676784297277506,-0.5744531405254324,2.264539644703407,-0.1947503604747316
2007-08-31,-2.1147555865834384,-2.5211783089434743,-2.3494063846727347,0.9593710273262519,0.11766827831128895,0.5531633772481578,1.0940592344718005,2.170753472524448,-2.5846089026000714,-3.612063359664488,-2.4429086387657875,-1.8061901846215462,-2.080074669824472,0.44631546781989534,-0.0280192332419113
2007-09-30,-0.5708409292050811,-2.6912387783243337,-2.2134209578690647,-0.3686008944099231,-0.1327653989332424,-0.3904693306781399,0.2116614378492087,1.9840618673487949,-2.3448990388112776,-3.1688727096667684,-2.0714346728457036,-1.7312026220991767,-2.112957946153487,0.2047553652995382,0.04653361145825606
2007-10-31,0.11564766418309153,-1.3162776493158443,-2.306343502686742,0.45039787156270034,0.20285794864004214,-0.14775927604562877,-0.8892148633128769,1.381858304144954,-1.907661381051456,-2.4205387472073765,-1.4073988292212922,-1.8348528790734084,-2.594622139132617,0.3971013027799674,0.022234902251887574
2007-11-30,-0.07149670000050518,-0.285649310777401,-2.5549253034444974,-1.5585676524843743,0.15223014315117533,-1.0496822876173324,-1.0635964504193394,1.0602369432561756,-1.6488551255120452,-1.3318660654450367,-0.9466278428548219,-2.0370262112860384,-3.133754672485443,0.7730603937928496,0.09006082391818113
2007-12-31,0.5237861199107383,0.2987688626833961,-2.0023355501463445,-1.5118656484809814,0.4119224437886413,-0.49078546304909704,-0.22234488859780974,0.49247984646677084,-1.1746428593124962,-0.7852081380574291,-0.11022116256719605,-1.659940842700765,-2.2587881611034692,0.5747918172547581,-0.23356448730246854
2008-01-31,-2.2598693350080485,-0.9362160185713537,-2.502838022593215,1.5288779032590443,1.171307463720841,-0.549170843068836,-0.5596796298067565,1.5230456020260252,-1.8272596202367408,-2.4714639698048493,-1.1040754457735975,-1.9705947669733477,-3.0878248733129716,0.8505486898584774,0.12091180949555606
2008-02-29,0.8729267841544371,-0.40149716316543715,-2.0442787837248613,1.9277383656372309,0.732679728830988,-0.7008147026416385,-0.18658873342721743,0.6505521076606752,-1.271151006938295,-1.426693058893668,-0.34654790465337737,-1.7288959792144831,-2.070594322778328,0.6832874106734153,-0.001429082058148959
2008-03-31,-0.1754845679635184,-0.7935795337714671,-1.8334601462982525,1.4436143408039577,0.6684012962458281,-0.684920103177004,-0.948681000004719,0.21171005984334498,-2.394815500962781,-1.432573132079278,-0.375264854251922,-1.5782801950441645,-1.821755245331288,0.6356112648630763,-0.0060964865172769105
2008-04-30,-0.20394684273947927,0.2848010491670317,-1.6425899026413762,-0.7511774414932288,0.5318987083369944,-0.08675565787879824,0.31212354786165364,0.23772422900269435,-1.9157964681675723,-1.450981864824693,-0.3856783587977605,-1.4366281435634367,-1.6408681501047864,0.4400807044583889,-0.051141848074978874
2008-05-31,-0.5219806319278625,-0.5092990804646443,-1.6072961543984907,-1.5435735841898546,0.5310587839123151,-0.5991824696063629,-0.3122409194127448,0.480618116391158,-1.6622567624700868,-1.8207827748419407,-0.5652189654435734,-1.3982444465991017,-1.6716049442459489,0.6023487838853689,-0.11646831006963437
2008-06-30,-1.1196043887687577,-1.0100055823750604,-1.660036239954205,-0.8843452739126489,0.2404938917146444,-0.6459512648171538,-1.3099171371222706,1.1224765602160096,-1.5377627216341077,-2.7740987615060377,-0.9313946221350731,-1.4705629864970389,-1.886376916807853,0.7310480713291541,-0.10815282206995726
2008-07-31,-1.0580228014880724,-1.4404216769989802,-1.4317555915062472,-1.1912908956242845,-1.4743907520916284,1.4595052802338215,1.05107418947459,1.587207996947864,-1.3894133834320588,-3.3846743559217822,-1.3672331647698455,-1.475921091352812,-1.6922441980850234,-0.23525701696335938,0.03125983476443531
2008-08-31,0.2151249025778565,-1.0109974608944126,-1.0457280459256908,-0.20368603835910418,-2.742608658009955,1.0423372798665438,1.8547298120249363,1.134197335441818,-1.147303043472502,-2.6311582949409034,-0.9121555585706073,-1.2238328309998012,-1.1017312579508804,-0.022705060008322977,-0.03715394822511201
2008-09-30,-0.34285092937470985,-0.595233610549382,-0.9759712552564535,-0.4131982777888345,-2.4556742849491533,-0.5432864213367624,1.6572246821872365,1.092929198429055,-0.9933894899875482,-2.6211620901380908,-0.7896978660638172,-1.170870926909468,-1.0637499286226957,0.35431584505311914,-0.3775405747284433
2008-10-31,-3.2804302688883196,-1.7223427521632815,-1.3407318444290683,2.4501400814859027,1.4893220670434062,-0.4374175592541554,-1.507324008114697,2.400440351152085,-1.0114017768752672,-3.644102036889355,-1.9656892988832764,-1.0351681772605745,-2.308754185910472,0.60227843339963,-0.363253259298855
2008-11-30,-2.5589024991185783,-3.2759738798205893,-1.4876321742038912,1.6368764736032106,2.6308913013648962,-0.5133113975009767,-1.284792754636334,2.6270715987082185,-0.9573851421631071,-2.9852914755895377,-2.5202634430344624,-1.014107949688398,-3.627114443416687,0.8572025907940993,0.02917037729977971
2008-12-31,0.5700608331686554,-2.4867014060267136,-1.406605405441173,2.130942939595973,2.9377345997575226,-0.15273152166778717,0.16437070152540612,1.559131825489468,-0.7944623035574079,-1.9420359354504155,-1.8551312408131249,-0.897488967290372,-2.821834082221478,0.6106093360761395,-0.16774302716371964
2009-01-31,-0.8761994126776456,-1.4351888555257222,-1.2503468144655794,1.3725174734616876,2.4033777001363332,3.6241824963812213,2.2067799264542876,1.5291197027224521,-0.7388808334309135,-1.6861992205962664,-1.8468682426456708,-0.8082651963310596,-2.692126707104699,-2.0435575859043804,-0.01621156393692664
2009-02-28,0.3387155358960148,0.009679425510752983,-1.2277660727036614,-0.0738581750921068,1.8217942928121524,-0.5436443600337544,-0.5348172888463094,1.1039136269406025,-0.6550182039131774,-1.311188289531906,-1.182913055172122,-0.8022510631036991,-2.4764659310599786,1.0340573877353396,-0.0077347156969084
2009-03-31,0.3888670654701044,-0.0970296361384029,-1.1479133612518404,-0.26018642332217606,1.7555981998591934,-0.12944164060485766,0.0985515288048032,0.8392906633994209,-0.5830680186084338,-1.038867485172948,-0.2185804941635225,-0.7222282719099355,-2.212137724337068,0.6365158034071843,0.5072427423167528
2009-04-30,4.301689107230398,2.7780292545423615,-0.7253637160532259,2.8029454376820704,4.323691406305156,0.47119690172576606,-1.0675304701127069,-0.8517466512812235,-0.15416401794352022,-0.12686119097064125,3.5942361371542417,-0.3269312931650263,-0.5815654597670489,-0.03323707680115964,0.24195112323045065
2009-05-31,1.60154222345106,3.2884540402475975,-0.35152489520676033,1.7990881455754506,2.148888935654074,2.0189411746827486,2.770761688978291,-1.4608315656393194,0.21421080123649103,0.31913284241121037,3.805678458949406,-0.22095328734960495,-0.014944459156783241,-0.76717222921706,-0.010061571745434858
2009-06-30,0.1097871788372274,2.6504963117917133,-0.12740665438962376,1.6449163809472847,1.9464170699957626,0.32206392749722523,0.9423402643115537,-1.4876631845212607,0.39938460756837496,0.39832501733498726,2.186493998548554,-0.07188482701206356,0.1728323873435762,-0.16585364259158158,0.2595946590966034
2009-07-31,1.5998395764159592,1.6035809573473925,0.9430044536715979,0.16583312859906907,1.2100908464107185,0.9175217226424935,0.5966656339230878,-2.0089045843710602,1.2012217790019941,0.928700888980277,2.4579200401892307,0.6267369894163544,0.8546945793438472,-0.1627566098630674,0.0799226956721924
2009-08-31,0.5018527540031112,1.0477123140956266,1.4617039986408726,-0.012784201707173941,0.8864563929939373,0.1451180981202687,-0.8891913830651006,-1.9569332925473397,1.7002341018305174,1.085662534603051,1.6461127047228836,1.29565527256915,0.9886703333520451,-0.25405766806662033,0.060841103611632
2009-09-30,0.346707085426416,1.1456783932844625,1.9909088223384888,-0.3498456566174459,0.6249411955846037,-0.24731475465575314,-0.44025822029511164,-1.809108570087287,1.9006153689692797,1.1511213836250702,1.0472186819660625,1.8451190519266578,1.1554277192883287,-0.5228450294929211,-0.10987133500103824
2009-10-31,-0.5848835701226576,0.12681746864664237,3.3842418103005336,-0.4252289817318366,-0.2091081361584147,0.9567282624305936,0.11772206205660965,-1.4942190163857563,1.5894677672314987,0.926838314352629,0.2419239918420812,3.7833110373419325,1.776976170469545,0.6016466433102129,0.22468857563660075
2009-11-30,1.2288245014776882,0.46956369127679803,6.818497354122078,0.36151871579198336,-0.2959205633034789,-0.009616117733475768,0.20103681113520164,-1.6083546914034392,2.3118977813744923,1.280868218354472,0.7544843166632127,7.574554293245244,2.983489295173058,-1.5763065207957625,0.029758196630621393
2009-12-31,0.14483207626814282,0.3756464381443392,3.826345144936152,0.3146701299370541,-0.3986693520242403,2.3773100133871705,1.6684106628128001,-1.4920230811356574,2.4504431569317684,1.2932047733829803,0.4890452105064097,4.0739386061458855,2.417005237676438,7.852055589765214,0.12605958139539172
2010-01-31,0.6564240322698133,0.9684634152168992,4.3196370216377655,-0.6883133858225178,-0.8541561921869206,3.05785688309121,1.2648224316329253,-1.4606511103036222,2.955288435122936,1.413249418516065,0.6908837808569279,5.463273120945356,2.666927406568051,9.553959366378368,-0.005875931417459166
2010-02-28,-0.10604174631243231,0.33277071474966613,3.1472749677743033,-1.0300941714052607,-0.7617427618120354,0.06787409297515785,0.5414398284576466,-1.3095881416890336,2.9244038587116474,1.278275080867686,0.40384283895822715,3.427339728144001,2.2851965642208762,-0.1376877895067993,0.0635160723380306
2010-03-31,0.29234800272904127,0.3974062697614627,2.7981466718719092,-0.9787720640411018,-0.7470953471514106,-0.3372098465106253,-0.8307818197604956,-0.7643299923223855,2.0751989022806274,1.2676957643679119,0.4119424274622962,2.969908218326476,3.5087763039681503,-0.8328813645199268,0.05982374240169535
2010-04-30,0.2577135194177182,0.20396080981760406,1.1157810846595697,-1.2539369630917285,-1.301823321066911,1.5514137095861826,-0.29264583821255713,-0.8119942957154482,2.104746975539296,1.2337567024214682,0.3213265879549506,1.7280419210726543,1.3743194371480936,1.3763146937230801,-0.03138631382067072
2010-05-31,-0.24338883210440337,0.1408472764089029,0.5284001580529752,-1.026036224810134,-1.6762004745320747,-1.1668619718823785,-1.5794200019331572,-0.7521728470971216,1.7451976586976887,1.0859905161437111,0.0473880848566521,1.393390207016099,0.79956280155572,-0.9444842996269038,0.002105818098529418
2010-06-30,-0.06935100895596363,-0.02547728678334466,0.504350692413745,-1.157203617712455,-1.5103190242175104,-1.067860267095321,-1.2168006277603052,-0.7200273358459828,1.5541627451174993,0.9834597161703388,-0.07591847597072472,1.2474650456042196,0.7658477538582611,-0.8577365956870868,-0.13582544601772542
2010-07-31,-0.8412168317210034,-0.530850504363985,-0.07293506114731299,-0.8135740655689798,-1.177678010618569,-0.8551217481453545,-1.918860875218918,-0.513172728476414,0.9466651845512074,0.7306465894778047,-0.5053809920921319,0.005519596057144006,0.2397798180508354,-0.41425031357507613,-0.055741983008235185
2010-08-31,-0.40079453780067703,-0.6074205832805324,-0.23996456008510364,-0.8868389121462023,-1.118257878292778,-0.7455601754704974,0.45983473959777466,-0.4011856857164099,0.7019049419847435,0.5859774915434373,-0.6429322042723747,-0.2539248461848028,0.06963670012228071,-0.3356425342548266,0.0
2010-09-30,-0.081701199730368,-0.6132381621889922,-0.31397256678796315,-0.8868110996342126,-1.290646063402972,-0.4104555073461507,0.9852820542801111,-0.370644190885409,0.6371327807064475,0.5104401585697631,-0.5659793044546355,-0.3370215150463552,-0.013450801133065269,-0.27793247328495874,0.04117861882033862
2010-10-31,0.1306677830383729,-0.1627956507502529,-0.17871664579876262,-1.141840849821832,-1.3788812569903655,-0.22900304202119945,0.8550552953576737,-0.3712052160008665,0.6628678547650617,0.46414465249199294,-0.3447009766308267,-0.07189698423759157,0.13456699151261667,-0.2678818953654717,-0.07058775073438295
2010-11-30,-0.629630933356499,-0.2441802291589263,-0.48816938835105556,-0.947736525667508,-1.2434090670700277,-1.0854190144069173,-1.58505485017361,-0.15349299370433744,0.3054238309092868,0.27165855701150976,-0.5070691926618711,-0.6232823223254215,-0.20912840613710515,-0.23977617859334918,0.12385037610974879
2010-12-31,0.5318308552134932,-0.008799742825891455,-0.4383586693303184,-0.335893058701416,-0.7340629312251671,-0.6345407931454554,-0.592185878563026,-0.2227986725051227,0.6366318224394364,0.32113081925969106,-0.08214227622682244,-0.5577026271214848,-0.17723674996775293,-0.2516885592586837,-0.03629252115690426
2011-01-31,-0.5924274257316479,-0.37532396518724254,-0.6142504658182611,-0.19077021122888654,-0.9528201337754139,-0.8361713214893555,-1.6009301368953,0.03447574851145941,0.34078384562711195,0.12991130585393001,-0.31570093727354614,-0.7668404808294147,-0.39028393363843805,-0.18628793582373895,-0.04297776203099357
2011-02-28,-0.7053890657628987,-0.39451951051492506,-0.6766404861544616,-0.2728325798429968,-0.9041930901708487,-0.8158696913509069,-0.3122299409008939,0.5104338828348874,-0.03731285183075496,-0.14736949663774526,-0.6271158777107623,-0.8332961683980065,-0.5067233700395152,-0.20564699499521963,0.014635167024895248
2011-03-31,-0.2848794177064621,-0.8441755649577749,-0.7512083275163789,-1.1494798324428295,-0.8316783908596935,-0.3126766831274704,-0.027318900174404952,-0.08043672538468864,-0.9991086883088722,-0.3322268793288741,-0.68409350707826,-0.9114618732791658,-0.6340279593778021,-0.20596969389515102,-0.011190666985482966
2011-04-30,-0.4760783403139095,-0.7880603472029434,-0.8416540914211441,-1.1239010815036174,-0.795999168513879,-0.2965331980675739,0.6508116836414845,0.4665381535901017,-1.493226214758957,-0.9047684799476657,-0.7744580797703807,-1.0157765142276691,-0.8400083123571379,-0.19016229803247478,-0.1257468289475216
2011-05-31,-1.5541142955248066,-1.0449210470102261,-0.9283330369096471,-0.3983153810604565,-0.5424779021300911,-0.6785946030700444,1.249571295583604,2.567202299012389,-2.7040222216427536,-2.8909926380817237,-1.242863149529779,-1.0528247322573463,-1.0053713719901407,-0.1279176509252912,0.024511031014349784
2011-06-30,0.05872949379587768,-0.9740583310130873,-0.9178235168443476,-0.2562833191432169,-0.994973860416463,1.0222292420770065,0.708102787528529,1.9936304580085364,-2.488338164281657,-2.8438572660890187,-0.9400491707321481,-1.1602637679172096,-0.9877225862453968,-0.34208660368637916,-0.059134034919001675
2011-07-31,-0.8128445818495738,-1.248030470587581,-0.8641058810014455,-0.2350648551123849,-0.9511248932807768,-0.948199102409132,-1.0200032012951468,2.512896299176075,-2.527487201436598,-3.613830604265466,-1.0186356245373767,-1.0199424876838634,-0.9329046663668789,-0.13749327934976005,-0.11787478298430691
2011-08-31,-1.4784420788136865,-1.1656143554441407,-0.8910818995790054,-0.2667301942562224,-0.6795646963635505,-0.24375751815573088,0.4493291954164754,3.442094920815869,-2.5326894886836744,-4.1521113182265985,-1.4896034991744904,-1.0170041278347437,-1.0059127783685735,-0.18765711825577122,-0.05168452219579649
2011-09-30,-0.5816085174156015,-1.5556625677328177,-0.9022068302582096,-1.1980586516849623,-0.8445595154241728,0.03596600855045128,-0.653411710964279,3.0299305008091704,-2.097961779824298,-3.2442950967014985,-1.4598907778483898,-1.0848952426059577,-1.0445761025511593,-0.2194272983214498,0.023206885902980923
2011-10-31,0.33909758198866735,-0.9673610114829958,-0.8824395623841507,-0.14348280590222035,-0.6196997864270428,-0.7740471422522581,0.21240432496854775,2.063804682649246,-1.6262675724905087,-2.4225595726991505,-0.8303228430104923,-1.0193179436322513,-1.00926413386428,-0.11006833114054232,0.09089789567891074
2011-11-30,1.0953677660708054,0.4569852504279208,-0.7283179355111319,-0.08482176834880677,-0.1782219061179908,2.9747503042684618,1.6341332612664423,0.9405481717347665,-1.089916463121553,-1.4304422289441205,0.07834058986376316,-0.7720909383703147,-0.7599904282214357,-0.4553957691640882,-0.1581021019726711
2011-12-31,-2.133100314819927,-0.21086655710943242,-0.8436373963253846,1.9933177168499323,0.6641982136100613,0.6605504149288397,0.6734884455730707,2.2294128413941787,-1.3021361139872876,-1.9607929143127045,-0.798489212288934,-0.8781076679629789,-1.0299949672418847,-0.3711575136417937,0.20433997046595878
2012-01-31,2.82445280871178,1.0808952224976804,-0.6210310325103406,4.806783817934711,3.3935602833351615,2.2158387761482925,2.6649234109247577,-0.02830367590397405,-0.5727348786113717,-0.6663851520554346,1.2036955311475628,-0.584645762631008,-0.646087359911758,-0.40874505258946797,0.10302445586027843
2012-02-29,1.3413008219357168,1.457364790429475,-0.43949354524796136,3.407992554596985,2.5028458234942135,-0.7113306794482648,-2.0317707091055883,-1.580229907637496,-0.11430916058664448,-0.050851609255135245,2.113470126352388,-0.4371407085182258,-0.41834358587092924,0.13061006860795735,-0.0023415297535632445
2012-03-31,0.042342298424616086,2.7213933429775947,-0.3936237443707163,0.6361159669004898,2.0986960233135625,0.8104935816289418,0.4372039085785891,0.27191415331881286,-0.4305332759331955,0.03025071041670307,1.5029201786649122,-0.3850944382736985,-0.38653270674896606,0.003308107394739048,0.08225572419648568
2012-04-30,1.0516829743554488,1.5500860475221672,-0.1869376568060304,-0.5590950046296828,2.0419767446388675,-0.3489992636018459,-1.2164272346311193,-1.0357288766277926,0.0033350142653835488,0.6263448385439925,1.8653541424093765,-0.218053499866217,-0.15181753344659837,0.015366531557702765,0.05899030813664469
2012-05-31,0.7643367671393114,1.170566756373857,0.45835863950976685,-0.88199940525934,1.7634501895876573,-0.7621688089893173,-0.20490959669865452,-1.8941020140208062,0.42447904534588465,1.108798873845994,1.923135602585744,0.13782283886569377,0.47804284638656375,-0.198250977826049,-0.06828693536561393
2012-06-30,-0.726381147122634,0.6690793037570238,0.3379832205785644,0.046501778132559984,0.4722554537854626,0.022178437172343222,-0.4691182571572978,-0.9243187572740017,0.20250402827741562,0.7638745548712632,0.48661024754626236,0.20223365278336766,0.37762404899338803,0.2928490104260704,0.09383734206002979
2012-07-31,1.1295203662230584,0.7342054175306069,1.54646409196361,0.11774001571415796,-0.6321766796750584,3.4187069439429396,2.79455436668215,-2.0743742012638466,0.9595455313579608,1.4246554898212642,0.9805028011412183,1.638089871241795,1.3501248067996792,5.549145266735135,0.03262522731607661
2012-08-31,0.34515834041858334,0.4805120442660327,2.6944242933049707,0.01790549572605378,-0.8747901146668787,-0.11394058100737792,1.7816263374501573,-2.0506700198320003,1.275058121747768,1.4958381341654117,0.8987701499786163,3.0851522960480127,2.2798989309496536,-0.2657169420216348,0.04846350555743982
2012-09-30,0.48853620863957425,1.2918625677374842,3.0971574682200225,-1.239582028061917,-0.931847178322681,-0.36857581495712277,-0.27502235859908775,-2.0788680344524253,1.668022514089521,1.582086708029743,0.9021887956583955,3.5322311611794066,2.6025717310522687,-1.0779058023789818,-0.01766690643602029
2012-10-31,-0.2980606906248977,0.351925471543938,2.319991332339297,-1.100502427202048,-0.9002335966607564,-0.008488462944003287,-1.3657746137709996,-1.5553983119528996,1.5259980016184669,1.3002908946290257,0.39963364359814657,2.5162959498358584,2.096943735486522,0.03235797848190109,0.012951152347077981
2012-11-30,0.08264416799330515,0.17801857843049287,1.7177906255326378,-1.1058813482174568,-0.9858598609251245,0.8133398998368442,0.9760268463165666,-1.3994092433873346,1.5976373224885105,1.2081038192109934,0.3219728564373417,1.902982108839148,1.604813638934814,1.7719605415673565,-0.0592305047636488
2012-12-31,-0.803710235321139,-0.6619544016384232,2.0713498454791295,-0.9887157407347162,-1.066618048289797,-0.3371965302738984,0.602743251987715,-0.7971738315113726,1.1868059082972178,0.8419542298833194,-0.46576381578075876,2.3972298753629397,2.0434129143551325,-0.7053351354752235,-0.039209568049603745
2013-01-31,-0.4940318996255968,-0.7739112556201513,0.757540484076405,-0.8914964406512627,-1.4041006950469965,-0.5897317240848362,-1.5711481386560397,-0.4232850754597886,0.9852537339225602,0.620274163252034,-0.7562066103521763,1.0850106251403373,0.8300166097697865,-0.5928579667842198,-0.016654877303831927
2013-02-28,-0.21958480390937846,-0.9540114588162772,0.26826823219890666,-1.1874236581056872,-1.4445285951442346,-0.5439621813452532,-1.7739096308008047,-0.22896130530031783,0.9370568339637938,0.5134255141905327,-0.7576212648562282,0.43540455239223425,0.35083182300812454,-0.24128147549833606,0.0026482287067341164
2013-03-31,0.00047700465389642177,-0.4338249194968483,0.2589994044094067,-1.1007228983142345,-1.7445136395567153,-0.5422904933250134,-0.7312236943688902,2.641581643956803,-0.08499540460273788,0.5024658413865913,-0.5315552032930643,0.7232679580164056,0.5219230929101851,-0.22166134414616726,0.028105572976599227
2013-04-30,0.3160546332871824,0.05798447077439211,0.041814830444008674,-1.0469062917299792,-1.372714420399612,-0.5139897258639552,0.48892982720584893,1.7386815724304132,0.19393397881730992,0.6018551361258054,-0.14494785012951517,0.14498646167677096,0.21013166464135075,-0.09743326827672495,-0.040821994520255166
2013-05-31,-0.5411038817141937,-0.13693012952965605,-0.31181762618351105,-0.7620316331977873,-1.3005630006340736,0.2167778472327958,1.2391403323690446,1.6152313222713894,-0.11907448313999446,0.3570663308958276,-0.32669426545896973,-0.47407351464262565,-0.26662908754781756,0.014098080036911452,0.058661912648586244
2013-06-30,0.6562788189395182,0.2474898078443207,0.07211949513166153,-0.36702706052556605,-0.97989798919099,-0.7023294127395465,-0.4186984622866506,0.9965186442492525,0.3356630236899858,0.5524442803345281,0.20775323994261316,0.1600128659921879,0.27030128217365346,-0.1727792784554809,0.011996238157426543
2013-07-31,0.04166148508380529,0.07769442468799666,-0.2589643493843248,-0.36735095494929915,-1.085862047984611,0.7415739648928834,1.0609274024203765,0.7971792063466026,0.37608821025217654,0.5096361187238778,0.21397146342712736,-0.31157874114169815,-0.1595538358374176,0.1266903949759796,0.026544177150350082
2013-08-31,0.19168761531833892,0.5601110048864663,-0.31213672573098267,-0.9047519003177024,-1.0832549776956928,-0.6990293661568626,-1.2482406439447133,0.5987898627576826,0.5013636911124132,0.5254991552761005,0.28843705697535954,-0.3826912882321354,-0.22179078878171413,0.041213549916623356,0.1391864501078677
2013-09-30,1.6749700746799043,1.1761786062006736,-0.02537628573354264,0.12728201271663875,-0.2564738587690925,-0.7344454029839573,0.3087417174496901,-0.06634939618971664,1.927370853959787,1.1168429180652057,1.4241686460795715,-0.13898040099123332,0.09123815446912016,-0.17639892860944065,0.1702660981795228
2013-10-31,1.9277773956475492,2.614206703506374,0.7372658675450152,0.22739715310008965,0.32878378173669104,1.0642397085005444,0.10170383079530393,-0.7395370134904307,3.559125860668224,1.8326391517927434,2.8228336908041154,0.3130891076563671,0.7428337166721443,1.8014764090600435,0.07555079014218857
