DFPC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-12-31,0.08311705953702533,0.05096678906036646,0.4403394233306328,-1.3097550303757262,0.8241658672064026,0.3726061207225204,-0.6179696311211604,-1.5182701243674035,1.6848879296940467,1.0667068433750073,1.1470963344217777,0.7572211413471539,0.6774822698972001,-0.29039762521784607,0.046073221376212906
2014-01-31,0.6203722070707467,0.5297597504858494,1.6531497234874628,-0.8643520525311548,0.42927329800122305,2.7439454429169055,1.0474346793263987,-1.5280790148368792,2.1290661501701726,1.4869129788143065,1.1775058235580693,1.1519565064544983,1.5850982976721335,-0.45673307987128303,0.07863436465158188
2014-02-28,1.1096754609009625,1.138739339288398,3.060981797908806,-0.572334725222753,0.43855584247590873,0.7163512968391541,1.458460453172578,-1.6335110765441818,2.956824400898497,2.2691381989902437,1.4460457145908316,1.762264486302844,2.529221422350728,0.46210055520415894,0.0193523634030013
2014-03-31,0.40228355917537617,1.2920308258451478,3.327946389531507,-0.8062720698278114,-1.0971877821851646,-1.036075720879237,-0.824465984308975,1.0172937233463066,1.620555801624222,2.566272608983905,1.4091470041480627,3.0870344030555756,3.7404410696402457,-1.1248064755206648,0.09800218150806904
2014-04-30,1.3932403283438022,1.7912938010198356,3.024736298094746,-0.5035734202972019,-0.8980481557798558,1.6666687482222802,-0.008733385148740905,0.42831809952545274,2.741815133949916,3.313239630559658,2.0998139073810904,2.7136925247117567,3.09999907727831,2.0630180865095626,0.1488713256414065
2014-05-31,1.931465454441753,2.1404393639853314,5.154944042692921,0.08606514682848979,-0.4929133374876274,3.1354632138820384,3.383869255036622,-0.2054157439771271,4.239286868554228,3.599656739695573,2.8810065050559035,4.214524096769082,4.838841076989138,11.112874299556687,-0.03776873615665543
2014-06-30,-0.5281778055614,1.4886936277281027,3.0283769565787857,0.7541053412042127,-0.1750060368098914,0.7193554865090896,2.7137161650522628,0.01744937507963991,2.799440283875438,2.460926662142333,1.3122140839876764,2.4220171507188324,3.0270033218439214,1.1107276244155893,0.10206382472594404
2014-07-31,1.1660435788239527,1.3824333334230927,3.7243434720559887,0.7202293940759362,-0.0877227403809968,1.713889104555046,2.0028748225209245,-0.3703420469969204,3.2511517853048457,2.4115128727955364,1.5572872582528827,3.05346710229222,3.413068588862723,4.13507337093632,-0.06691720322591448
2014-08-31,-0.8996649019368748,-0.1532360265702007,2.440464374720453,0.5089387522328713,0.49648642265817106,-0.42026002809714114,-1.993926205259716,0.010915507668424267,2.040983947969111,1.6878171948377896,0.35399486838408983,1.6920756276477587,2.454646895361459,-0.5438114083777472,0.040956629323555184
2014-09-30,0.3758591306266253,0.3511093841445069,1.2339034703645622,0.34625361572079294,0.41737223331460405,0.48045202033747536,0.22105017695022264,-0.11817014391119392,2.0952829802838524,1.582556256159765,0.27900292075707706,0.9229308011219539,1.1809093553733077,0.3863928208328379,-0.020565438356434207
2014-10-31,-0.33138054820415225,-0.48176634915801075,1.1650276846345629,-0.4043826724113801,0.36439250226079634,-1.0457233037092597,-3.315227885369305,0.04221898284836672,1.6986418397799967,1.2944091596836835,-0.16303540977445447,0.877848743877705,1.141936356926581,-0.9241925952890394,-0.1719533295207784
2014-11-30,-2.0634010233143156,-1.1499106078675072,0.5112716995952014,0.84491345666839,0.5966941385831773,-0.6709091455630013,-0.2359341112985848,1.0148226556305437,0.5139090627943294,0.6144336365020494,-1.3820748295954757,0.3293329071052596,0.6106645551079145,-0.48005516804799814,0.08510984440917378
2014-12-31,0.8862009756184551,-0.7969632824673749,0.7726045472595442,1.227652136938955,0.8597897706216726,-0.5214228579260537,-0.9455544333954385,0.546294634965944,0.9929311574866929,0.8095979735518779,-0.6007473254104744,0.4338617873748468,0.83019920767118,-0.4006186184017323,-0.008743777931616927
2015-01-31,-0.15625463368369805,-0.7025884060252289,0.5443961196363319,1.1517541265403928,0.3043009425477325,-0.6511598287056171,0.9671915198633225,0.6948248228810397,0.841191901282204,0.6770470059808656,-0.4653936428354443,0.3714738673142377,0.5873329774678826,-0.4441947540619474,-0.03433211572122397
2015-02-28,-0.475031088934848,0.15529668330935467,0.1484427140539178,-0.4738873538890499,0.1713869752098408,0.3412197563586375,0.957018145277884,1.1393146466040154,0.5360080524891541,0.46628862893484957,-0.6296251156093106,0.07248739674590372,0.16573969253846035,-0.09387310952919085,-0.001503420564317915
2015-03-31,-0.14296034208126188,-0.48255682028995023,0.037677603294360734,-1.55792910227981,-0.03111138711289227,-1.1158307764281434,-0.7461617509411574,-3.183526579464302,0.3501018360916665,0.36091038992361363,-0.4742965665715186,-0.01871652004726647,-0.2719119706335037,-0.5168217785246574,-0.032960353172790745
2015-04-30,-0.5058086242625159,-0.7292126218462279,-0.38569138334280395,-1.4877333167213915,-0.1111955880932809,-0.9495106638489523,-0.39446380375517265,-2.079211504926134,0.0591547866428945,0.1500509523220093,-0.5783030333566358,-0.4315547265914042,-0.4386336990297892,-0.3116398144125753,-0.03376215045730348
2015-05-31,-0.47089669821366464,-0.7165766240578538,-0.8690311065986732,-1.3782396098813738,-1.6917292404416537,-1.2019595714613531,-2.3625336198375524,-1.5371334256148714,-0.27159893580254685,-0.07752660825208729,-0.8486079833883646,-1.18640137743099,-0.6223268747706797,-0.029875133226792482,0.049421821717207964
2015-06-30,0.41995975825493886,-0.3815663689026422,-0.6923703574463046,-0.6365441236637359,-2.0860072258320788,-0.8877000654010722,-0.3200065585111837,-1.241731435353926,-0.055662330484731085,-0.004953063934447299,-0.3499122463529075,-1.0292528342050686,-0.5872620988798742,-0.20801569856513283,0.047823830782173386
2015-07-31,0.38351565016448713,0.18205266013454094,-0.8705255691537589,-0.5855424809556553,-1.5685910967765444,-0.30464057914861276,0.10900288888558554,-1.0237975865725641,0.19691710726983488,0.09307485558684583,0.10625936164919601,-1.1806469662508183,-0.672597936795799,-0.303755089827593,-0.13335420500843126
2015-08-31,-1.899691042034407,-0.6918567985363449,-1.0830393264826792,0.6713138166418829,-0.5000049329239282,-0.5452770314287553,0.8274480920945636,-0.7249481024764508,-1.4283674552374988,-1.0015140700518057,-1.182674426486902,-1.0876608602797557,-0.8178318192888004,-0.21664344037306502,0.033370589774317304
2015-09-30,0.2044790008926804,-0.8407083331768735,-1.139894920544555,0.5368279005799347,-0.37455034444249485,-1.132245003255869,-0.8379134165149666,-0.6140962644989341,-1.1615225428365656,-0.9916258718434647,-0.7462062016011207,-1.102812927700977,-0.8835593347877103,0.018599711435607284,0.12655200902372182
2015-10-31,1.6397763784607924,-0.13804774592918012,-0.7571235065891889,1.3803488775111705,0.3663331759667641,-0.8380814235724258,-0.9671052724943975,-0.6149875174020161,0.3149124568004561,0.01863475408199344,0.5648318112491614,-0.6722977649612434,-0.7515396380451513,-0.2760043839270422,0.004819969637691772
