TTCH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-11-30,-0.3862182104823866,1.0995176118191314,1.0694003831489571,-0.033401905591900635,-0.548493386343216,0.5000342365415,0.5509187098525414,-1.026558494192936,1.6646852670497223,0.538363661661546,0.6572200851757665,0.9903618028732178,0.8835491454218003,0.8013375562442254,0.006594524333801388
2017-12-31,-0.19222072945064536,0.4092794756137446,0.7721192172062888,0.056132024235033565,-0.7047211358725292,-0.6693568387034559,-2.022039763168047,-0.9194450029723642,1.393586965503045,0.37866852935507656,0.3267146267593907,0.8066140662428305,0.6230780115505279,-0.8491345829099761,-0.017325385675089122
2018-01-31,-0.5033808927821873,-0.6247459455530963,0.23831987831597543,-1.7510041202083027,-0.5055309854091887,0.4138254385879662,-0.6052888870291548,-0.7131556953248928,1.0153271804855264,0.15789753662091396,-0.18363550310047405,0.2040914813732652,0.18260596086444456,0.3596106858354251,-0.02013833032583396
2018-02-28,-0.6361162738538461,-0.7720897682094041,-0.06533906000769578,-1.5108248554205477,-0.8369750906290274,-0.29529515990003646,-0.570223318625355,-0.5385076056943694,0.7045094714193131,-0.043796481161917276,-0.8221143954891862,0.019267346502501153,-0.07736421741461443,-0.3102857221571942,-0.039826020558445085
2018-03-31,-1.0021367295947392,-1.3721293484802497,-0.7021167193226427,-1.4855600227845334,-0.9790698571849255,-0.9231014287456126,-0.32965909044486214,3.2373610358266935,-2.2068524256152764,-0.6322723797340885,-1.665693223259834,-0.6329763347774425,-0.4300204490463775,-0.524304393395973,0.12037369623665216
2018-04-30,1.3925017381135711,-0.2265437477982334,-0.6670346254287686,0.6282366213574785,-1.1106866727904776,0.078563084404868,-0.23293711498764844,1.9786674783642337,-1.5046522149488877,0.2911727075249099,-0.14384825336636456,-0.49162502536671515,-0.46804659868869675,-0.0888446987977046,-0.02971798816034174
2018-05-31,-0.7958815916547668,-0.2799507466080562,-0.6629333238440726,0.8438215807502397,-0.9495328978406692,0.533385161343851,0.6179518781239374,2.118064332357926,-1.8276564180722885,-0.3328843314473998,-0.577870738762513,-0.4934624744907579,-0.41410041343796594,0.18063933069189075,-0.06053284922884234
2018-06-30,-1.1710482116630485,-0.39451067227038644,-0.8805567025286971,1.0055711061857322,-0.592734533577459,-1.1431068674292442,0.12738086386170916,2.2547548146955236,-2.2193361033348067,-1.4071514820397966,-1.2032985349913323,-0.8182735950708002,-0.6307698218062603,-0.6017643670413684,-0.012921132974896955
2018-07-31,-0.45422514352613763,-1.5690483044605894,-1.1370820766622545,-1.2655999248356882,-0.5466732347398446,-1.165966072667988,-1.0183910614795406,1.8883007005945336,-2.0568179798590593,-1.8802244989579366,-1.1774509787340552,-1.105072717516653,-0.9837875520041512,-0.4989622308032547,0.09778240590142882
2018-08-31,1.1562086720349039,-0.29848706112084616,-0.20189268817314476,0.4779296572574059,0.36706425603923576,-0.13318786360611545,-0.4450869027167281,0.9975353001765218,-1.1946268431085696,-0.2960420904707109,0.01561198025295202,-0.33828415337161366,0.22903121365596923,-0.12237091016996517,-0.09269216650707983
2018-09-30,-1.5828886773591844,-0.5343348440637604,-1.398538020733518,0.9019934917617456,1.0141443183126628,-1.3226023373493148,-0.1890295571398553,1.3368507845969066,-1.5353567213175143,-2.243195102883656,-1.3360973884357203,-1.4944380545302292,-1.4005172656471656,-0.36098915932154896,-0.009644101540699683
2018-10-31,-0.3087151436015569,-0.44049166273369306,-2.0189846855523914,0.9400211278391242,-0.5282689521455592,-1.2355834396171592,-0.1546464275576077,1.1479088368637558,-1.3416345652347692,-2.313014337747207,-1.1019709660585704,-2.0735148880464322,-2.4065405026712945,0.2556199086800857,0.016889800527350684
2018-11-30,0.10320283543449052,-1.2011527417711076,-1.6719995614274825,-0.19979873937758857,-0.41757298224318506,-0.3368548657222686,-0.6456798862609806,0.8684099089244568,-1.1007234045990704,-1.8498057152395702,-0.609677638870053,-1.7015953877296872,-1.8965454907313348,0.11693105819961308,0.013181039837710028
2018-12-31,-0.03894499512798818,-0.1734727914505923,-1.5337468907841196,-1.4926937212639575,-0.7003893774739521,-0.8039998259405099,0.14520096518896067,0.6678666495835756,-0.9346416016210123,-1.5733700729486741,-0.47366975894220653,-1.5889444921072275,-1.6997532175889105,0.16594004302904608,-0.04691439708023047
2019-01-31,-0.9815754052779186,-0.6000119382837086,-1.5357795358241273,-0.7132451262164025,-0.37779287280293833,-1.018108147147564,-0.14364680303804103,0.7681680279022954,-1.0005695065091864,-2.7639972349281456,-1.158776449092857,-1.6099494269050745,-1.7413638346489713,0.3007548327158472,-0.19230054597906052
2019-02-28,-3.2550867320543566,-2.8013140046750373,-2.044734214404854,1.5498201365348774,1.4617878012349423,1.3525618354544493,0.9393772940415674,1.4969635569404325,-1.4343202871046943,-6.739495278366508,-3.0213582612956342,-1.960811254465372,-2.7812319709871405,-0.8421643554869194,0.05670080080494337
2019-03-31,0.770418314425983,-1.947341276139442,-1.572742593623728,2.005344178771067,2.2504117187986385,1.4868147234554248,1.5453140425495615,-0.4675376031973657,-1.2684014079040475,-3.0034353516946304,-1.5258455304266931,-1.4683540379520763,-1.5631896735654334,-0.632286100972766,-0.01999833211538065
2019-04-30,-0.2620391154509989,-1.5105057259097274,-1.9879536203322496,1.8527216440232728,1.9665121703294048,-0.3588230504065576,0.6328140389612964,-0.4148046684295889,-1.066765110833081,-2.5275707102130367,-1.2993131723546287,-1.7636673307444244,-2.0631010378765517,0.4352002848758444,0.08937633744109981
2019-05-31,1.3348262792028458,1.2481699231655938,-1.4028299929554213,-0.3256097139816977,2.9558452969620217,2.8356315944802457,1.3523975189820212,-0.8101402395975835,-0.6664596977897127,-1.2741342390309083,0.18289637410253545,-1.2169120778296088,-1.336647204790329,-1.796089034387624,-0.007141341754268974
2019-06-30,-0.10032634690530137,0.6383522339337895,-1.0767440787963243,-0.20510932577766242,2.446236735319172,-0.4855849223493501,-1.3917275609180915,-0.782772799556198,-0.5481532319925987,-1.263232018320566,0.4399373580157957,-1.0137819920818376,-1.0181636340180542,0.1470684997492275,-0.08290330038000945
2019-07-31,-1.1591536012681076,0.029795464168714796,-1.2842152384254377,0.5512819288595425,2.348251342982944,-0.5513088316198942,-0.2755477281413024,-0.4576303913536463,-0.605264837367306,-1.8884444909137348,-0.36947210506154976,-1.1426369581887823,-1.3041926012205525,0.24292918064256094,0.013010282946565973
2019-08-31,0.21493675747455404,-0.70620109389021,-1.4981742719980358,-0.5065963136363401,-1.026618628784702,0.13380743663349992,-1.6893736865093103,-0.5348320458305131,-0.43822364899545635,-1.5652748562929975,-0.2728946133387762,-1.8449457185266354,-1.5350999941799002,-0.3962686344251654,0.007925963122778589
2019-09-30,0.107468190974998,-0.5631568977119285,-1.0131059191896403,-0.42520276784169814,-1.3665186069995627,-0.7787194197426653,-0.5087887783145967,-0.5836191602182219,-0.30761253663685484,-1.280257227535914,-0.1817143470231701,-1.2843560771882039,-1.0016733033198137,0.3542284627050314,0.06225658418855164
2019-10-31,0.9323150833077567,0.8398165976668677,-0.650450858969721,-1.0724122252479575,-0.9837150817796211,-0.5737887801979954,-0.0856083966375304,-0.9142340019174716,-0.04789429189012064,-0.6149287381396572,0.553816307612996,-0.7716131530662315,-0.5915356009447665,0.1980415277811604,0.07690072932404157
2019-11-30,1.2581026029054108,1.537082675689971,-0.3269325748216426,-0.808082422541857,-1.125917288318328,-0.21506754363589212,-0.5412853887394828,-1.346708384657751,0.3563961606821076,0.13127650075373823,1.8268383204527368,-0.39972791171256705,-0.2602709454292785,0.1278388006288923,-0.014581060275292103
2019-12-31,-0.16976058770612734,1.4314115556521012,-0.38904477009535615,-0.400288652544999,-1.0060026880078026,0.3060776549893679,1.7050840447085374,-1.3684799888776042,0.5100296092946184,0.08709563669813358,1.4009143220712197,-0.49899288479717496,-0.3158189909769438,0.12919437054458138,0.11873457518308313
2020-01-31,1.7905635134677165,2.025887514913827,0.6916277092741085,0.16115887814063554,-1.4245607145954529,0.5376682377427727,1.6756654581128554,-1.8951420172291265,1.632058153569585,1.2214003989791982,2.7892288351671066,0.9201396378651789,0.5566966212899371,0.4248554154258246,-0.05078490596785635
2020-02-29,-0.722780781075199,0.5621189394208866,1.88561921344774,0.7154297571598168,-0.4604792521205368,1.5064400690666209,1.9208682579442156,-1.62422890327391,1.7840215057387863,0.7342673751079641,1.0141909304488785,1.9931171499778555,1.4921279607814788,2.9707465602816825,-0.3423024138632585
2020-03-31,-4.667361615072439,-2.6161432919656535,-0.8139210821560346,5.020782045047686,6.345184362091727,2.0624058903319824,1.816973851666555,-0.6390789414911557,-1.695604980487429,-3.7858959294468018,-3.2658109161707696,-0.3600526209080172,-0.7605046519875963,-1.7568658755266715,0.23475116201955498
2020-04-30,2.435385873754286,-1.265565902026777,0.8407479577084629,4.670110585390157,4.927914074037962,1.960794609477494,1.8220354579653733,-1.5642607417320704,0.7395553722982888,-1.697537533885792,-0.22802322262438962,0.30362604069352644,0.6820430208092474,1.5464491990235056,0.08066834523219608
2020-05-31,0.7985434484534595,-0.06727318411948002,0.8050402213355683,3.408852630551396,3.3453541250014887,1.2264654554827565,0.5964592903571614,-1.5570222593127023,1.7500989076933477,-1.1176548201838405,0.7534648992988847,0.33572828091354445,0.6333085604173271,0.9401642865718975,0.011678964864146294
2020-06-30,0.12890075256560027,2.9258055028157974,0.9846059528589014,0.2632291309147689,2.643261843504389,0.5859816895051914,-0.44217730190533777,-1.3240715060388244,1.7903918450724332,-0.8389210011477665,0.769565847966892,0.45476195379434,0.7807835974933737,0.6205104528875068,-0.014129345899098214
2020-07-31,-0.13039549678965823,0.6331882306745068,1.5331803251151854,-0.6002787169747806,2.0675875680243365,1.2166182099576508,-0.1367613516517798,-1.0795217280738214,1.5154386953043866,-0.6626984991030876,0.726531503198332,0.7265358852079155,1.2198189350396678,1.9279943525220165,0.02200024027966743
2020-08-31,0.19609841453090254,0.1564209116161387,1.5319402188834097,-1.023079785427444,1.8077061770963723,1.7647222576720227,1.1233298706339399,-0.9695709118054189,1.8016811891154931,-0.45544794113919185,0.9736945431225443,0.7803287337510842,1.238350134260362,2.720636474840836,-0.04249005162095212
2020-09-30,-0.36338217212728696,-0.2335744227051458,1.2267015698748094,-0.7903415931766751,-0.032103178961988665,1.172102684394762,1.4359083648958912,-0.6787864582280815,1.1866708885071184,-0.3739314202661328,-0.08437822105677444,1.1596235433234376,1.1400264223120666,1.1905000160033472,0.07352349420112517
2020-10-31,0.690344299826436,0.4074972465322033,1.2664508989200862,-0.41623904482872365,-0.9959267097382039,0.27702612845499985,-0.0034345128546117987,-0.7658507101066885,2.1228237424341594,-0.09599294369041553,0.523385921597834,2.1812738655865274,1.1302501371251363,0.41457397410853813,0.19587899754165683
2020-11-30,1.7775812462890102,1.6397317717522055,2.114715217988686,0.38404911974163536,-0.2997496555989775,0.44266064754218554,-0.6782937704237773,-1.1291316853101363,4.278273839723644,0.39858237756887654,2.488067106052004,2.0241809819071834,1.492226010990423,1.4257657302326503,0.19683780460644365
2020-12-31,1.6147267655351787,3.127569776974304,3.684792995063712,-0.26498282529407585,0.027127859727837034,2.0496559171842206,1.543741213202453,-1.299140777170529,4.034678070006239,0.902955825151499,3.6680093343267406,2.869122243664262,2.1218069874647654,8.503765722388414,-0.004408530284765857
2021-01-31,-0.18223041264854303,2.0757126489936333,1.9297556882063893,0.28519532094506617,-0.034284258231268225,0.32278186802499004,1.0269127667297793,-1.028181091444458,2.426015738635903,0.9642470976921722,1.9124658951995892,1.6642517319602381,1.32653494204811,0.8906730696212115,0.4420280985308907
2021-02-28,3.489209186399065,3.1434581226040033,5.755163473983806,1.664506430446973,1.3373033636342786,1.1266640125871468,1.75628845853154,-1.7757994537870316,2.886450127889364,1.911932905123855,4.777237866674914,2.7998704598418676,2.428818330977603,6.467434555446181,0.016496048979223032
2021-03-31,-0.20985149677788884,1.7429906283204621,6.5663798791425085,1.8686293590958145,1.0205914864314538,0.06764177716557464,-1.034168992202845,-2.420897046119418,1.6306545875586176,1.6967094214692662,2.1109026303018346,4.625273031968342,1.1078838299142162,3.1126979921200566,0.05265908114835695
2021-04-30,0.05941151362414615,1.8428576662925424,2.7881755243202666,1.4987772642178994,0.9850133254005871,-0.6823908492192323,-0.7857231240927572,-1.5393698610203421,1.3473941848729958,1.5743725840703042,1.2079419206086455,2.346409101450084,0.6659307197108169,-0.09142050782511399,-0.11856414700446026
2021-05-31,-1.1854527734671156,-0.8317257584861201,1.5416617442707437,-0.24395205271423545,1.4315936068897472,-0.6454710170050074,-1.5835191834203477,-0.9569850630063805,0.7858759038599346,1.1935135153306242,-0.2057131727734159,1.0681893593435492,0.4164535635273024,-0.08606897507815364,0.02794984585566755
2021-06-30,-0.07463421665971832,-0.7377039088256898,1.4545398708081116,-0.23581226558893992,1.222414746094403,-1.786455966967212,-2.313430020733491,-0.5852177487963544,0.6800566245326839,1.1418763007706294,-0.4112698134654668,1.0678796270641004,0.36019607185503877,-2.220352857758468,0.052939493231488985
2021-07-31,0.08937946384183378,-0.7112914892988812,1.559198612411419,-0.2517964228278956,1.0758195165817395,-1.7204249920520511,-1.499230935088595,-0.3089946708256673,0.6382217271935573,1.1159571104774706,-0.4910544521372918,1.2041987101005092,0.36180302631270805,-2.1657153237959794,0.10146773600760613
2021-08-31,0.39515233396094973,0.24974672682743812,1.7049614232271244,-0.8818471134583329,-0.8654290812185893,-1.085411776709891,-0.7653617459013684,-0.060922799518798164,0.6985488378509451,1.1413373949409327,-0.04102117339918308,4.482234465679667,0.3241428752420697,-1.0005778317376348,0.08469017050097165
2021-09-30,0.24945576326300092,0.45582021709696724,2.039163979223061,-1.0147660774684937,-0.817711644323017,-1.41770684717291,0.009361975019408221,0.1970530652847239,0.7006009878563975,1.1185806186621612,0.2413816051766551,3.85178174905633,0.3763296319339412,-2.002570080834305,-0.019718871421662246
2021-10-31,-0.5132532740510516,0.08241827947658197,1.4547803952947318,-0.5317942273979787,-0.8145711183486315,-0.9405038436698643,0.621843767575289,0.5228750606089041,0.4558852393022236,0.9540806730787236,-0.0743507957000144,2.37060535796712,0.14875411785296994,-0.6553733112793314,-0.03281755938116321
2021-11-30,-0.5788319477308422,-0.5323436446494574,0.6069558593701064,-0.5697950683605996,-1.291763834144696,-2.0331007392744005,-2.1591281442088244,0.8227253991283673,0.21968431752602333,0.813402190538852,-0.509661479698234,2.0861045633452306,-0.3104374359528868,-1.8677331524812801,0.024853383732996913
2021-12-31,-0.1390582603229204,-0.77350748220968,0.09982077972197147,-0.9787852302165747,-1.285601670075568,-1.8042462562621926,-1.8805907498179266,0.9976856637319488,0.14740870863162436,0.7819622391210957,-0.542904810615048,1.0527127401584464,-0.6697841557480245,-1.1711120072819556,0.04327927264714686
2022-01-31,-0.02146800657549577,-0.4601261391664415,0.17198619102855447,-0.8548693700540341,-1.2885835291578385,-1.34932479955008,-1.7446646574317646,1.143640992942387,0.11972707243855206,0.7784207802593024,-0.46518309241866856,1.1914861716199303,-0.7260523857343858,-0.8879973719968365,-0.10431985548808952
2022-02-28,-1.0438623233315474,-0.7443218755706665,-0.981491627807655,-0.3768589447938751,-1.0880163521947215,-1.3514937371793496,-0.3111640323002701,1.2512840533384069,-0.24123465628377005,0.635679752734561,-1.0224243883615065,-0.7876680805038927,-1.3521245214745066,-0.17182312663738394,0.14688170105120582
2022-03-31,0.7393641264329686,-0.19320078823703668,-0.7551596898716001,0.14070002155544276,-0.7806231605895713,-1.1601576081574283,0.13557954555075036,2.875439878577511,-0.5485770981126356,0.7760095978684638,-0.2040598103504123,-0.6010339266573885,-0.2860530016929807,-0.2749746475215474,-0.03573114500865989
2022-04-30,-0.8147973096715069,-0.6457935599724018,-0.9509487698563606,0.2406781509688654,-0.6968500029305301,-1.2031065072364995,-1.1302793672358322,2.8727760252818855,-0.8735020832881244,0.6433758518839182,-0.578115826190927,-0.7955378915735689,-0.9355724910564971,-0.21104488513127012,0.008842352373585298
2022-05-31,-0.35934031221405227,-0.1563464507507648,-0.7379549325296403,-0.09612903219747775,-0.6716207001148609,-0.26717534771012724,0.825121014843037,2.453292310458439,-0.991662385034184,0.5417211119276888,-0.6336640304791664,-0.5685326909740682,-0.19624686161932955,-0.023608265886241184,-0.17861730319497024
2022-06-30,-1.9654189210230941,-1.7872196070474111,-1.1129085643709933,0.05897532365853698,-0.06226213958305679,-0.8722869674665035,-0.34375921996984266,2.5552249693831657,-1.6155697515776082,0.0427290542658819,-1.565889293624672,-1.0052270580642413,-1.2967516206750331,-0.07741902163791942,0.13707021718254642
2022-07-31,0.7921523645269715,-0.7923662871417732,-0.9756136146982478,1.0133613293717516,0.29705581036729406,-0.8276798069320672,0.1316177168031025,2.0011607850356943,-1.2319053253598244,0.23188992722299043,-0.6684772489315023,-0.9284752044212206,-0.8581108107884005,-0.14833757395845765,0.2162398989405862
2022-08-31,1.3703772715207954,0.19937962532575024,-0.7728484502496017,1.7042634239827033,0.6693966861048234,0.7934321081641351,0.6152705482110389,1.518169737820311,-0.46625353002024444,0.7354676994718471,0.4026630970132493,-0.8286453043394771,-0.4421392222969313,0.33921800799102036,-0.02220025829238186
2022-09-30,-0.5859386542144207,0.8992433587891651,-0.9748994400423804,0.2328617569479766,0.6034609201900524,0.2841470414848947,1.2387895676925376,1.5469468441608552,-0.6443198967707354,0.5975733278180969,0.06913181375881976,-0.9479925731631715,-0.900703876668986,0.08876392965228638,0.025073378928605897
2022-10-31,-0.22780491895607058,0.3060764526873978,-0.9033560480971546,0.2563365399482346,0.5093680377185799,0.6814495947506167,1.5386188976282493,1.5152691159228895,-0.5826598789215635,0.74877301216523,-0.016839060229383994,-0.8930457704052889,-0.6805324265785977,0.20021296494392804,-0.0898080421038164
2022-11-30,-1.1043566219010919,-1.1548255650226966,-1.0117951140826376,-0.8576502488697852,0.6384485792488637,-0.7087154121235427,-1.6962003040564522,1.6657091371414339,-1.2244119769230475,0.06155524644265698,-0.7065511825832267,-0.9528172849596231,-0.8441131368029293,-0.11095644561014711,-0.09979632603064484
2022-12-31,-1.094924974428118,-1.421187077168797,-1.1922203204073314,-0.6258067035702838,0.18971620788102078,-0.5402258242472439,-0.9635112522492256,1.7743083393590566,-1.9166543468079698,-1.5627558920555469,-1.3557180992507585,-1.0425741942294724,-1.305049074174482,0.016960145575839344,0.037951742594359836
2023-01-31,0.07775284226785528,-1.254720478274224,-1.1360962530538603,-0.5100133796551105,-0.06783795862804201,-0.9027104113904024,-1.5835113350941237,1.5812690139124554,-1.687161596705222,-1.127606880759896,-1.099393701483622,-0.9950722576882679,-1.2675558944361436,0.07848381282177133,0.0016423735984931616
2023-02-28,-0.22316719954093203,-0.7333724730070615,-0.9362076894671706,-0.56549000002115,-1.3010493763671176,-0.20467992039861227,0.3963707487882419,1.4046825256531232,-1.4997771995260711,-1.7269858782313616,-0.8635344934912041,-0.6813169528252636,-0.6576149010178712,0.06294756985291065,-0.002618810708732772
2023-03-31,-0.15523485960185968,-0.1750136771623007,-1.077324296577356,-1.3113692297326545,-1.182873485252345,-0.7101173231975623,-0.5202339900923998,2.687794321352569,-2.2494400901751876,-1.8711688690341803,-0.7903178409970917,-0.9750446054074328,-1.8481717652813927,0.33026700090749145,-0.020518601576380687
2023-04-30,-0.34288393359365615,-0.4413162523466367,-1.006131581880174,-1.4997318026904873,-1.1825127159059128,-0.1288679142143018,0.9616753080663444,2.1015611374860064,-2.120851022386458,-2.4601321125885893,-0.7027958406728153,-0.866152332095047,-1.5884750757296253,0.5874578633318536,0.018614378258382122
2023-05-31,0.12039375962206175,-0.2540492837609088,-0.9198950724379631,-1.357582186182395,-1.2350930566677158,0.34232963715433634,0.37590925140420334,1.6318300549530722,-1.766374576648893,-1.8353707611430585,-0.3159446184329691,-0.7775667130027645,-1.332959722915715,0.6224947426781895,0.03123986292472855
2023-06-30,0.20562155846614383,-0.018189119882094828,-0.48439620286516744,-1.0958534648141998,-1.7711482350366512,1.4172661241642477,1.9091881795147942,1.2704388746848987,-1.3317070363979413,-0.9133614788413033,-0.0327507471754953,0.5501271298884933,1.925668002111346,0.7897278513271296,0.056256491574454996
2023-07-31,0.4920636247112171,0.5341020531638039,-0.5798833356879578,-1.1744116495836938,-1.5643143155769255,0.5068678175126905,0.6960820731323676,0.9352037274477056,-0.7336619885182114,0.8015157203938311,0.5071337694001485,-0.13221002541492188,0.45610263356080644,0.5351523385928896,0.0019803854077113663
2023-08-31,-0.13444913180286788,0.36557234881000505,-0.8824203562349276,-0.9271665145351425,-1.5328318756597445,0.8236375485273779,0.4454863264576701,0.7703357222819184,-0.6144529078436676,0.5791666126011564,0.3181417946091129,-1.0532077292180313,-2.244438006277005,0.5502707046537629,-0.02891272525303327
2023-09-30,-0.45275581761761674,-0.0564825101644358,-0.8397295784057266,-0.600431524260736,-1.2893304422621017,-0.8110386045473688,-1.2470360017941824,0.6944620174170483,-0.7615001752793453,-0.6023748787867869,-0.14795220185702262,-0.9704229286467392,-2.078595055281789,0.6353508930175462,-0.07237884791167316
2023-10-31,-0.9222542137950083,-1.0308478539376467,-1.0517325589631115,-0.7372592809314861,-0.8611674540135781,-0.8236412515870546,-0.7098553800175144,0.7463271277496921,-1.3486815411086703,-3.30156782820975,-1.030070097602783,-1.1182200200197818,-3.044836993863823,0.8026775850761284,0.01166027773343162
2023-11-30,0.10666144907339896,-0.8701428444561151,-0.9068870970642164,-0.6148022793503034,-0.8236899018725535,-0.8917958965080027,-0.9007887321080416,0.559612378611732,-1.0531408191112486,-2.427780516510624,-0.8006377815385128,-0.7955009130995601,-1.5161726704296277,0.5388370336360797,0.129025920998355
2023-12-31,1.4708680227290918,0.45450278427598706,-0.02670719459386794,0.5574264508287389,-0.22381395743579638,3.4959935902326014,1.7459919211276975,-0.004635639883019554,0.6618807532182674,1.446462268861286,0.7570273421954171,-0.05385073616574907,0.9891556475440827,1.262032562053332,-0.07136671948048072
2024-01-31,-0.9069127045381316,0.4297111057347244,-0.4573288242586947,0.4955274470548492,-0.1281594324223405,0.6252874252804961,0.8560234460614664,0.12278263508095359,-0.1294760917842385,-0.7636357768155113,-0.16984137965530302,-0.3395892862084033,-0.14944407822440692,0.1664611558922032,-0.09039063389077844
2024-02-29,-1.0544491263761704,-0.4000278610650735,-1.1426624423175595,0.8612249431988775,0.031072825936719266,0.9686830880010987,1.1834147170777887,0.4567934467435311,-1.3649534298437036,-3.5683650993654985,-1.039632843654821,-0.6667482590999549,-1.0937022121376074,-0.09017874104510218,0.14052085734832537
2024-03-31,1.5301677220870238,-0.30931555585003306,0.002954533362467197,0.9436425943353742,0.5659394768696506,4.396224080036231,2.0695286697143227,-5.0767267623952845,-0.8608868106850546,0.6387298907575161,0.693872709146448,-0.12816227139598135,-0.5255478524897046,2.276346051220753,-0.008128049206917532
2024-04-30,-0.1408616357228138,0.23411045459137417,0.16435071874421653,0.7240771691514379,0.37740938816890407,0.6649741529384825,1.1606932308094613,-3.1597644527930844,-0.8534465376454359,0.31139065714875075,0.3383006494777332,-0.02404591054546942,-0.453282014783148,0.21551346681415248,-0.0399615555267716
2024-05-31,-0.5161107782332329,0.6276240905981512,-0.29826059347345596,0.3352583438333123,0.43598970199390674,-0.20423110498689837,-0.14170246631777783,-2.3811708726003724,-1.2693423397203711,-0.7561334070777801,-0.32312763349030466,-0.23606568227277708,-0.4860167498052932,-0.4450350033528086,0.06841997528686773
2024-06-30,0.7340947799870472,0.05744044758447754,0.10346420283011597,-0.46256161960713027,0.12798151606745348,0.1629726959492308,-1.8896837642409252,-1.9397217787012229,-0.26691270027112973,1.1554346839893188,0.6187480650100706,-0.00875063308271554,-0.38157366258502645,-0.2707469731719212,0.014891738475504438
2024-07-31,0.014396951858490421,0.18107238723895974,-0.2648153652245823,-0.4572494910772177,-0.01889524766685355,-0.19515830538242604,-0.9559522008004099,-1.6253574778869235,-0.005808723626501296,1.3450983323989016,0.5618087906758322,-0.1649059214889418,-0.41043632196236685,-0.4519861682479629,-0.033604397044541566
2024-08-31,-0.5557611787800518,0.20996641598763233,-0.529908471640064,-0.45944808178421626,-0.27540340886012327,-0.4740770069430524,-0.5155493535744828,-1.4027263732531283,-0.4758664108603687,0.3355369302590985,-0.274619742917406,-0.2930539240133869,-0.4084400524056294,-0.48720484462255437,0.007774622254754142
2024-09-30,0.1533903573937292,-0.288257141410641,-0.11365312758319844,-1.0440624347898473,-1.0148140262572076,-0.29412804968776607,-0.6719479054548135,-1.2404561077523817,-0.1591344292433161,0.6602847174581353,-0.08997440932079338,0.13966088447086986,-0.3018868332255244,-0.53722361038611,0.05161860119826616
2024-10-31,0.8398647209103629,0.22262531782232725,1.2837737225390404,-0.5307138765080973,-0.8230574937863913,1.3586501326983338,1.584510775401734,-1.1096818391951977,1.7143664788471207,2.2961051616947983,0.7295775405837,1.176411091048549,-0.09648376161203245,1.7056198269293485,-0.03286961246851337
2024-11-30,-0.5328866347522975,0.3771673843862214,0.8389066116740533,-0.4776163683306311,-0.81003748989063,-0.6489564556107569,-0.21190591670268785,-0.9786029760596696,0.8155808242299327,0.9356379878292156,-0.04203462523956042,0.7554222344488355,-0.10814275479191612,-1.2600358179608557,-0.055052140094098985
2024-12-31,-0.9629320489123466,-0.5406038876392651,-1.0947524080314885,-0.06229296086932301,-0.856011614227072,-0.5160363180537193,-0.34608666771141705,-0.8524625227147172,-1.400674515245617,-0.7843335420705538,-0.9489683071236559,-0.8042687480094541,-0.3236737912199584,-0.06883163782190214,-0.06488071995842343
2025-01-31,-1.2110037746697817,-2.513905039163212,-0.9671785818490855,-1.1719539214451378,-0.6569702652763965,-0.30104085184816587,-1.6116933445855637,-0.7363596509795491,-3.2279042208573707,-2.7340150141192368,-1.970377453233574,-0.6920591530106728,-0.3018681038266841,-0.2057660345487322,-0.23786706994253368
2025-02-28,-4.054478147988067,-5.699442826086674,-2.2019999705657076,1.309219951193504,1.6777372262478858,-0.4846555033583121,0.48645090866689367,-0.5999090370491923,-5.287251917713275,-6.235798873284341,-5.2519967797627345,-0.9247051620201298,-0.5471837556996928,0.47730693269020236,0.1067231939167164
2025-03-31,1.5220403761209707,-1.960086162172179,-2.1833654266327063,3.0935794629359847,2.25316431373632,-0.5621621355856516,0.004184496801593214,-0.5776781210889823,-1.4518106496517837,-2.2499946637143466,-1.7974051030338751,-0.8411463483096518,-0.41336560702218206,0.6996082904409036,-0.032431464102080004
2025-04-30,-0.3446778712192791,-1.4268860955269576,-2.0888186325768516,2.5430110645966226,1.6749205920848544,-0.5552827181026867,-0.7794787493162199,-0.46019586105769467,-1.346241198004597,-2.0696897023367486,-1.3788775764089152,-0.902587135295816,-0.43498010162334305,0.7039135513340804,0.05783164815920233
2025-05-31,0.7895334540020597,1.388473436814774,-1.2295124128015824,0.018234700754110284,1.8148693352900669,-0.28643484722423257,0.029407322356569846,-0.35577481042846165,-0.5551332783612348,-1.2791535831897536,-0.06534125712375773,-0.6052502711662083,-0.30605810951723844,-0.12078409415593035,0.05429560253747941
2025-06-30,0.7168443554361689,0.8245388476531983,-1.2323105302500126,-0.44843261953958313,1.780705740860567,-0.2561537957821686,0.1398152499935466,-0.2498571306919892,0.06714447054921244,-0.7325098573213783,0.9697525670286161,-0.5949686082325003,-0.2917072012217449,-0.14621711377065588,0.04784155312670829
2025-07-31,0.6209134154623901,1.4954112822530523,-0.9398687286203888,-1.4910118898112186,1.630950888607511,0.28969118481416173,0.99705030964723,-0.1418114674025728,0.6154481396866313,-0.29544708207799364,1.622932854491001,-0.5137587175368951,-0.15159296807521402,-0.7778939734804106,-0.0650169827399759
