HCP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-04-30,0.0134170023489886,-0.14645563549160706,0.08357472925734376,-0.5474674817144882,-1.472893748083892,-0.6434188093290963,-0.07539514428099242,-1.9627770543250114,-0.20632726346271835,0.2088109433672984,-0.22668627463512206,-0.46780662323751576,0.47394248020202556,0.35690956733830903,-0.0120241929668017
2015-05-31,0.046558678670340775,-0.3213743221696579,-0.42056478091367683,-0.7068369833429284,-1.3733396264617552,-0.6463299716469465,-1.0151115321003557,-1.6021251467967013,-0.28837341387624965,0.15727367792552385,-0.1482410358891095,-1.7687808972258547,0.33036857432930866,0.7316729455777877,0.012024192966801812
2015-06-30,0.1898591329109515,0.13248681495288017,-0.6057768583374731,-1.246456459696038,-1.3152475279510458,0.10909095331867431,0.06256252779384672,-1.3330127154292404,-0.07591857214389601,0.24101352397430448,-0.009581994775638168,-2.1765842878208073,0.2650595974938446,0.10687556998939272,-0.018496707472419112
2015-07-31,-0.07567986330131207,0.08784226381349779,-0.3854657502408999,-1.1244703472566595,-1.2357115052874712,-0.8045213898238216,0.06167162172729816,-1.1845237121968182,-0.5439165546798029,-0.18377107113919927,-0.04746523982146975,-1.4081670862879443,0.271487445232581,0.812708025974956,-0.14472553936767535
2015-08-31,-1.3429740891743231,-0.5346997338706108,-0.5762695037506216,-0.2803644996244265,-0.9720881953849759,-0.08411457979166506,0.590527935725779,-1.0042006109209172,-2.2536892413690137,-1.8042839986005212,-0.6932681255163186,-1.3029084575576724,0.12412079046015694,0.28434990378399,0.0
2015-09-30,0.016267307667480826,-0.7108166720509689,-0.48965395337996576,-0.25262556388305346,-1.027489268465274,-1.7992604650987878,-1.3036280402191585,-0.8584954245345536,-1.8596646958559908,-1.721183132012155,-0.6086202351024554,-1.1925326642947665,0.08024060673735983,1.7530035051652728,0.06711493666275126
2015-10-31,0.6596041827566475,-0.3445165798257965,-0.49180515399940417,0.4022093416571588,-0.772415226330146,-0.7428847999341351,-0.1244470257001374,-0.7450371708227768,-0.8129200436739081,-0.8669017914649189,-0.11449368231635185,-0.7595939052868289,0.02588905107308359,0.7104835242339923,0.008733679968754631
2015-11-30,0.16651954753250608,0.43693273574553093,-0.3893540432418124,-1.020202017930446,-0.703898651431096,-0.7575407241991768,-0.5380487544677972,-0.5977379660990056,-0.5039103042477331,-0.6751406763622086,0.045485671117266514,-0.47469104142882285,-0.005893906505057063,0.4909706355489316,0.021506205220963682
2015-12-31,0.2649836657414285,0.5748442724772033,-0.25379529013279156,-1.0616492865778167,-0.6411020552044668,0.22251661284233917,1.196695354291529,-0.46434653015205823,-0.08929418211370017,-0.3774668459504664,0.2906455222037713,-0.1940544228269581,-0.021349398611182686,-0.20212024605750897,-0.17232909495554716
2016-01-31,-1.5064960279887671,-0.5585291532294449,-0.6211661961300783,0.4232035947713688,-0.05185132858325324,-0.4687973738042314,0.06871915804708546,-0.18509063965164815,-1.5084590091477936,-1.8897367354031027,-0.5554335576195523,-0.3549050163873278,-0.25762737604119434,0.47659407578251856,-0.13859982719498137
2016-02-29,-1.1588086993728974,-1.260727939406176,-0.9689047703765948,0.311280315109799,-0.06300428916923341,-0.9610236249586233,-0.2966282706078612,0.12878020017348793,-2.076311700220322,-2.5760290624565205,-1.1463230160400284,-0.69439869168718,-0.6000798445788732,1.4050888534314745,0.15663638829083162
2016-03-31,1.483221543568261,-0.5760328125128037,-0.4541675513587955,1.6985738763932594,0.535212465550734,0.2941296733036662,-0.1318167622464334,-0.5313720934817794,1.6555661915826139,-0.8948010664128522,-0.14903020891541777,-0.03487008084109946,-0.3110541448421007,-0.14832882910328618,0.06534504784320078
2016-04-30,0.6813601237811264,0.5469832663308294,-0.2825167030186648,1.0883965694993005,0.5150754427741324,0.5422319201929611,0.47491711581336604,-0.38116743454623087,2.160207862479123,-0.2683620679181327,0.359737847726083,0.09530729669952245,-0.3033490002540891,-0.29240341544483667,-0.1644359504874317
2016-05-31,-1.3191630431517323,0.4538487255274928,-0.6332463635532334,1.2698294503394045,0.780824248581681,0.502989975167806,1.070704183504258,-0.018105394005296864,0.6523264861486534,-1.2405660431101166,-0.41851137491439017,-0.12189364474952537,-0.49253930459832795,-0.2615478592454789,0.1597739373816205
2016-06-30,1.9834910328829456,0.6724584968982367,-0.2712898934838485,1.218609659574747,1.2529711316455483,5.85343295807338,2.0928904512889517,-0.019004068176730303,2.5608866194245756,0.07098314053034377,1.0682872898071187,0.16650400411987887,-0.34318224768403094,-1.8263612529788635,0.1815424371596847
2016-07-31,2.1719593646154953,1.9390487855543859,0.3512353655906304,1.5861613023050685,1.1534229491525152,3.660255619641074,2.3442811289262844,-0.013194653782303044,4.8717729590943,1.9965090947636064,4.1349769631737905,0.5575412996470307,-0.13258435712912303,0.2541613751224219,0.025395747269625884
2016-08-31,0.41113164022111864,3.5184297802311577,1.3667633570682085,-0.14310994127555565,0.6581934142931241,2.1012716118612977,2.0245244490877132,0.13974498748870864,3.6854549795528855,2.3283227629210645,2.6538761025469815,1.1452719948815446,0.21058282661108685,1.506905178341279,-0.09728781793271499
2016-09-30,-0.8574404372754975,1.0865858768483851,1.1244637048131227,1.0063798542545224,0.916909877567306,0.7809296047132761,-0.17773013727781486,0.37924506799097635,2.0384257347487487,1.280746925268058,0.9049581583430656,0.9029971676490455,0.3210378082623947,-0.09712485100442807,0.004178861074966848
2016-10-31,0.16392371082075652,-0.1940799728351462,0.8854225011915875,-0.47837039576732104,1.0151293160250812,0.19591705825514574,-1.1515142310200104,0.5454992550266914,1.8887073612446628,1.4364204312589324,0.6943789132705468,0.7615688338763649,0.35428283506014996,-0.4767244838311633,-0.017669790815982255
2016-11-30,-0.046504309520388705,-0.5113255198390774,0.792838349579696,-0.712067314919514,0.38612155793745184,1.666335296873584,0.1647948948891269,0.7016611401030695,1.559358615666246,1.3268287696236538,0.09868670116501455,0.7222153141193993,0.38475323633994835,-0.3243806541645099,0.011814483413763056
2016-12-31,0.22689919226120708,0.23760903470351571,0.7716881759820587,-1.418544568857466,-0.037954175234532476,1.6821073245099543,1.1063695922490049,0.8171430432976741,1.4532377173611803,1.5124137145426493,0.0005920806852366465,0.712765927101507,0.42618917534236617,-0.41528624480032583,0.10728818670691229
2017-01-31,1.1789346759129735,0.9340875197139644,2.3501532996605947,-0.41643510766505565,-0.7276885403850073,2.262429329945336,2.7076470221945916,0.715913931466609,1.8858526016035377,2.7417238292843127,1.0210325954428534,2.310598977051926,0.9835787011413152,3.970639782083112,0.022355625502661527
2017-02-28,0.24466132777187496,1.1432733855160133,3.190021337538629,-0.6881509267341124,-0.7698383218232383,0.1949284450612608,0.030072157462317013,-0.23617594415162102,1.6730248827483456,2.637311113807153,1.1263700946671698,3.212758854369105,1.5050499742387786,0.35345909691148636,-0.026130639423237505
2017-03-31,-0.23691619849195727,0.7977166649211285,1.6869518644949473,-0.4066728544972849,-1.2938812914516327,-0.23902084324195022,-0.7129261502692767,2.768620724253536,1.0669269600796216,1.9654084387618431,0.5836625138595954,2.1755638775216153,1.8910602508974736,-0.7842044708715963,-0.007593050907597207
2017-04-30,-0.09554024052436166,-0.05794677046868824,1.1960967901245625,-1.1972894898262667,-1.2250154000521918,-0.5142706675527638,-2.101937936401812,2.671302359920466,0.8725488892819705,1.6429939379184515,0.2887616299219188,1.428955429268814,1.38327668014285,-1.018466872004948,-0.03411183450686303
2017-05-31,-0.3736094897021875,-0.4802320017903559,1.7156622718665542,-1.3166041135028843,-1.1305971379532234,-0.1269680459126527,-0.24823972664748226,2.6963512044397526,0.5847316853801395,1.189571680599445,-0.23062564829902274,2.0174021123174772,1.9114778721396581,-0.49083422906241764,0.009419221916491558
2017-06-30,0.08796642744768138,-0.2613385710396771,0.8770062754117526,-1.0906963811011594,-1.1198623669422159,-0.6874901499286057,-0.587018119603015,2.332081166830233,0.5239957498938336,1.1631420190376613,-0.27386665157246776,0.9666774303140209,1.0354906592596924,-1.0162760463284484,0.08459961686614294
2017-07-31,0.8682604837006213,0.40078294298483413,0.4119902530788615,-0.4309342642369748,-1.3318091626732356,-0.34179885112039576,0.26093837161852507,1.5815238696381086,0.8142624318295679,1.640846461996723,0.5306784536565772,0.4723332288730414,0.5489901718727505,-0.6010353356367941,-0.108316143483459
2017-08-31,-1.1589447783892963,-0.15027042853244515,-0.14005325834275018,0.19870555728597705,-0.7746759065121614,0.08810514610599654,0.08780868709683114,2.275359066406364,0.15278308054305903,0.6578682744770628,-0.5111096027038738,-0.2719395826157217,0.031466334191397924,-0.5674298598877794,-0.06956446338590916
2017-09-30,-0.7961334997547419,-0.7732464559279326,-0.09943465934576456,0.2752518086456777,-0.6605519186832945,0.04651248531218325,0.8453256032288586,2.578655027244098,-0.3203073455157325,0.04763024988828125,-1.075090835909329,-0.2264588825325814,0.057064794703749845,-0.5056818913084384,0.17500497584390623
2017-10-31,1.7662745956089814,-0.1373521595176998,0.5709344906552228,1.1927266818327171,0.3301649825755999,0.6093985541429079,0.7447233608081363,1.1976630123226941,0.5566279821340661,1.261631494791814,0.7121601473687558,0.2080861648529943,0.6752069223431271,0.2815996532093047,0.3122166364155294
2017-11-30,2.9691294645906585,3.016305467833078,2.3755012487094787,1.830538389624891,1.7077355609641425,2.1798163554790633,2.399633557639069,-0.343743776920777,2.27118498925607,2.698588214591536,3.762883540385217,0.826067566733974,1.7087832421447144,6.8668321500514615,0.062296811225377155
2017-12-31,0.34597546547307295,3.330081700386689,2.380970656263432,0.4877111865533073,1.4742586844539431,0.10605575147731397,1.10674411023018,-0.5174066294606763,1.8864562956305675,2.067269698049134,2.596470068993253,0.9328886318816358,1.6615688032386977,0.8555092153340522,-0.17246926035094304
2018-01-31,-1.6251280008510076,0.8022422631761764,0.6116334580271497,2.46069625966298,2.072270666911025,-0.35231596378280516,0.19554094104350506,0.3964443962035708,0.5536539929922399,0.9579647185954778,0.3046491782527336,-0.01950130375560863,0.6139788764606393,-0.25697976525062916,-0.15219181534192538
2018-02-28,-1.456006631467366,-1.774061356431201,-0.19568069185947748,0.375482434925464,1.994656192815487,-0.7786039457722724,-2.4736180283992497,1.8138527682732029,-0.47100685417083465,0.17166638113747223,-1.1089958499840344,-0.4275709317977071,-0.05341445623713269,-0.4390811483447418,-0.14891327744199634
2018-03-31,-1.414279136985938,-2.9561497379869164,-0.7880127486733999,-1.4519467244992907,1.981984109424744,-0.8127362377774763,-1.197257663092283,4.979683551641134,-2.0006166982611506,-0.7698533764550846,-2.313439486868483,-0.7388770291611287,-0.9445629112629277,-0.34908780244285653,0.15369634088259584
2018-04-30,1.1824528554799427,-0.9610503765541647,-0.1571414175202694,1.1553100874794306,1.7126000217522146,-0.5538679622797402,-0.34220090942354525,2.064422090387705,-0.9592186596916731,-0.009490833555850169,-1.131537246463746,-0.49030932771151453,0.10745191011873034,-0.3185298281362322,-0.04033926624430136
2018-05-31,-0.4256807623261402,-0.3741293611437996,-0.2385041762438061,0.7865459111771224,0.3427459553788562,-1.0078704506324965,-0.3774341405497508,1.916916781906176,-1.3645470612427346,-0.4114679492289215,-0.9893098826706332,-0.44210775419358417,0.03824131610388904,-0.4501248703841491,-0.12133796296930731
2018-06-30,-1.1621332909847961,-0.22600743896388314,-0.9579790406640935,0.6187712557817497,0.16047880797531877,-1.0647243911438247,-0.5703963802107241,2.1529436467897614,-2.3765183156813805,-1.6365412071657,-1.2180037831665151,-0.8798131122357432,-1.109365975401889,-0.3337050874240932,-0.03755543383422007
2018-07-31,-0.36855616960728793,-1.106031281673166,-1.5461089907731524,-0.7938211349054746,0.03952411440144518,-1.1972848016182378,-1.4013636385816828,1.8551534611867522,-2.27983359419905,-1.9571393125207879,-0.9792565422619017,-1.2651597187551742,-2.1966029764951815,-0.20702268123960754,0.04712488485037075
2018-08-31,0.43891909027840165,-0.6152527321979434,-0.789260052231026,-0.14389336458436494,-0.0034560272568089174,-0.9813206136117384,-0.3217459070751481,1.2774568006574345,-1.6667465512391246,-1.3788718259449302,-0.40621083067169933,-0.7602976871370709,-0.749652130982874,-0.4200547731288023,-0.2113090936672069
2018-09-30,-1.839685787620706,-0.9896546122161739,-1.3401661642315483,0.6130157885058156,0.31143582075322634,-1.1204491925411935,-0.8397737089334466,1.9354662002770875,-2.4309292189707046,-2.7359428728958877,-1.5746073253617987,-1.1028884789031304,-1.9993751829815383,-0.16178746119657178,-0.03390155167568146
2018-10-31,-0.2273797617217914,-0.8970256649133119,-1.968535672321152,0.6275022209982892,-0.4136387807291578,-0.968517334759677,-0.1766035877525557,1.5931204005544273,-2.07370984831878,-2.3674922019844105,-1.2400399472011487,-1.8500107241283905,-3.3755595082618814,0.061875178123070175,-0.02464190393692887
2018-11-30,-0.13705184315886182,-1.1967892790273251,-2.598648855234335,0.15142490220956475,-0.3544550730251992,-1.3098121432943466,-1.0131184425346802,1.3144665026279807,-1.7858445817817454,-2.0420683481178847,-0.9016507642949677,-2.417197124968255,-4.3513109742346305,0.8174080413014813,0.08657815773059072
2018-12-31,0.7893854345175202,0.23569718511500568,-2.1791585145383046,-0.4957578506103361,-0.1002776194964579,-1.154049024682333,-0.1786188542235045,0.7050013686322125,-1.2834568268441093,-1.368055484600585,-0.1023366342600981,-1.8714330539185116,-2.818481798071301,0.6703995842348561,-0.12363904283044207
2019-01-31,-0.9707856486163723,-0.1830332028130924,-1.840960888184645,0.08594044302733944,0.028999518699715607,-1.1855955198118797,-0.7101563903783117,1.0158013294535138,-1.401971119755294,-1.6421719979591316,-0.6281846197420121,-1.5455208733840555,-2.506677181252421,0.6824092564019016,-0.014122994111705126
2019-02-28,0.006768172365416406,-0.10408425604674978,-1.3924302026812294,0.05823988086872001,-0.1520338126732311,-1.018975687042092,-0.2352149917731705,0.8528138163388033,-1.2130271695788983,-1.3975979968065453,-0.29818725497650084,-1.27495133531299,-1.7727398211674235,0.4082726418716652,0.0687010710763604
2019-03-31,0.7012317761021933,-0.1518470497304658,-0.8091162615058293,-0.12607617663977766,-0.6949786824800096,-0.44296190528549023,0.21738217681833982,2.520499573650842,-1.0328256240201077,-0.9589469430920533,0.26896939570731626,-1.0018874899899657,-1.6093793377659351,-0.19232088074487405,-0.06107160627520367
2019-04-30,-0.3958503701122702,0.17756617793912072,-1.2252628999092696,-0.6770590330643828,-0.6822332443533784,-0.6939022838053158,0.36840361540211747,1.639382506384467,-0.9901301874329237,-1.0017429027687081,-0.06994544870796972,-1.4928126372904755,-2.795524248690521,0.19936943392785947,-0.042134835651346854
2019-05-31,-0.2225931672654099,0.043727610022943356,-1.1279476919130083,-0.652477619633686,-0.70890760385522,-0.03418489845107292,0.7058299224515763,1.1495566932199042,-0.9055390980412206,-0.9641333838462884,-0.2437748346398974,-1.3603858944950071,-2.4541084234950206,-0.3648350533112781,-0.09996425483768526
2019-06-30,-0.68945624876624,-0.7629541362259574,-0.9981995285396005,-1.4954312445258489,-1.003679365246368,-0.8022544820403951,-0.4983604003368856,0.9912243233117013,-0.9058358117571297,-1.0624839440837375,-0.5880859194527859,-1.5499749460797974,-2.293450521621461,0.2476469434730461,-0.20638858287659198
2019-07-31,-1.5037165516191031,-1.401789335938036,-1.2346790327572275,-0.4956197871945539,-0.5289799831683798,-0.9275200942482982,-0.4705697884327482,1.1256213344326278,-0.9878113660029082,-1.317084023672921,-1.4550887879437133,-1.3466302967683907,-3.4377236324295106,0.5749710163939545,-0.028082968742825364
2019-08-31,0.028788509156562985,-1.215860375480883,-1.2558097390555332,-0.3983997573188966,-0.632026606588594,-0.5566886510227194,-0.5021459001370686,0.7305401141067597,-0.82333328695236,-1.081245764560669,-1.1746039310566587,-1.4073143024636114,-3.0841982006905173,0.2587694982392686,0.10788896201118492
2019-09-30,1.0759502398496588,-0.20631463174737535,-0.5950353506496321,0.9112183274784897,-0.39474335512853787,2.2232701346274832,0.9145460679793226,0.1223297894084198,-0.552756347571833,-0.6457895315340632,-0.14708841573832174,-0.4649838642650805,-1.1133739048626887,-2.093389789549967,0.1622347982272172
2019-10-31,1.4169878332655101,1.4247254441454866,-0.1096605192642534,-0.27183875813994046,0.35569013899075,2.8323952783307202,1.7374214940425892,-0.4461510703489685,-0.24243182738370223,-0.19374497116024939,1.0894663945608767,0.1828688927923678,-0.06081927018107155,-1.5777045344954832,-0.02321423732676788
2019-11-30,-0.012909205248442166,1.3477113661136122,-0.06752009463655945,-0.28260677586487554,0.3139727854646003,0.7567310882029554,0.8182485559045239,-0.5312158013288777,-0.18355978253253344,-0.14752873252499069,1.023846406532458,0.22759163269419738,-0.033918866937227815,-0.754596156944917,-0.0301151992760833
2019-12-31,0.050578492039236415,0.8397132543687301,-0.2869383007516036,0.06259872352419511,0.19472122960648094,0.2697270332676273,-0.24950409314924749,-0.6824974701194587,-0.1394642120356862,-0.09847490430993212,1.07298775999103,0.03868367514603827,-0.4915613999326806,-0.5159252767211323,0.07837546852893887
2020-01-31,1.1208638252076928,0.6624910909438447,0.5581595531025656,-0.9087889125856902,-0.9255406878247765,3.0599222245344557,0.7888517622994643,-1.27704850446502,0.3096237081145722,0.40803926339100366,1.8557395649498354,0.573825370452199,0.5309044856747285,-1.2136357445157584,-0.3031126456784266
2020-02-29,-2.643671082672758,-0.8667467812229652,-0.45517958340459913,2.4530710059084018,1.3356128682274018,-0.3020625012599293,-0.36364705726039503,-0.3590641741916177,-0.6546064240828474,-0.8108128911835922,-1.049544250177122,0.2495444603986785,-1.2173105298319904,0.17290332198916958,-0.3865071943635503
2020-03-31,-3.043426644207587,-2.9190025352316926,-1.720802868864437,3.30014221108629,2.850538479667028,-0.05585018748415568,0.30543531060233753,1.425099647991292,0.3073063974298184,-2.1322518057396507,-3.188448711093604,-0.042215390255906524,-5.148157301278064,0.07925852818311835,0.2013106954839965
2020-04-30,1.835544474348884,-2.0125226893945145,-0.8851234910073738,4.1537485824508416,2.97409431501438,-0.45620717083545465,-2.3788748239242166,0.6755276458825882,1.7988899661324425,-0.7258556533928017,-1.114511141103811,0.34599426237124076,-2.4115511490664048,0.6269557246002927,-0.003846158587478387
2020-05-31,0.2854646032936695,-0.3220891642510157,-0.7074085086019473,2.824843743645771,2.766358843924074,-0.40445403332170005,-0.09814316772613378,0.14565565796290295,2.244821593613962,-0.5035981496988424,-0.5790226963898074,0.47727044870935836,-1.9291796823702878,0.5006860782265976,0.2001450712713373
2020-06-30,1.753621914751107,2.596995874292557,0.6164895696811657,-0.056984604715982774,2.915845195402644,0.6555890955388624,0.9660267262124922,-0.24605493603194106,4.950680450092027,1.001331900909491,1.296152731081621,1.149264129192221,-0.31391072412358584,-0.8622277028758581,0.11180657209490172
2020-07-31,0.9643459434407488,1.8393441091135239,2.664240393509652,-0.2575873516021031,2.4667671285433443,2.0950400576185877,2.674720144232002,-0.5198441560700934,4.652288240437102,1.9543665302968158,2.559426965632874,1.8648029132214226,1.831899060799717,0.18693462388012563,0.02507095100139183
2020-08-31,0.31810226614788106,1.7606956959774756,2.6824671536214653,-0.4981712125167341,1.474991873892039,0.2808359598284146,1.465362123934365,-0.7252780211329402,3.609056485955244,2.1270286703476313,2.1400670904224013,1.9188386321177702,2.114272194308838,-0.36489499085660393,-0.0906443280570854
2020-09-30,-0.4589401150661935,0.4613405986218727,1.320804539883154,-0.30680552408416834,-0.28903179318299893,-0.6168150527103893,-0.9445571189541452,-0.9210745759209297,2.1451681319437257,1.4730584567411258,0.7567807005913606,1.2304742970336522,0.6382547078872778,-0.3524857095190411,-0.007558614973926615
2020-10-31,0.07229255091085447,-0.04001271859188603,0.49058209486727455,-0.8667737114808777,-0.5289108378406729,-0.46952651104061144,-1.9018727185382742,-1.0179244134705554,1.801502354424272,1.3850829093640908,0.40622259035503366,0.4031542788603677,-0.28296656700921874,-0.06592049558376507,0.2294966206327877
2020-11-30,1.7242653390991163,0.7357332879374139,1.6923159882611358,0.6333043881771746,-0.17960926868175983,0.18557784445982833,-0.10102408661019566,-1.0860413529431094,2.6858316644287745,3.012319179309505,1.4443070069586528,1.5345708782326586,1.2112719297817003,-0.4751828522463046,0.3888419805518773
2020-12-31,2.6094042159172424,2.5518846441977567,4.300040784930927,1.0441478505158763,0.6234675473415192,2.411683406690743,2.8883587345015136,-1.1274211628525248,3.2573007242091085,4.7733416627755405,3.4879452811040674,2.999975859776279,4.44862571297986,5.343337833801775,-0.016488419712493426
2021-01-31,-0.13399339323127632,2.1485746241886887,2.5646736637964627,1.0245918628717328,0.69408592080023,0.688126716005879,1.6690694693811283,-1.1909252081743051,2.012454037321252,3.01675408954107,1.8841800499054513,2.0598101594710796,2.5200734421358244,0.6881443366756842,0.9127933513419844
2021-02-28,5.349022289251167,4.057649092943619,14.268429868477568,4.384348518266726,3.821319718003861,1.759630090266874,1.8227414128465311,-1.1959465274981926,2.7753487779689525,3.9172462946801367,6.526734627561028,5.2073076498779995,15.876812034589536,23.246426128301735,-0.22548195224614087
2021-03-31,-1.1023500959395065,1.4837056189837408,5.421427064820169,4.502765862173516,3.2359758876972227,0.29483743295260056,-0.5433900556417869,-5.453514364822549,1.154944660681591,2.171334519480885,1.3611876004795747,3.8594932940932427,0.6461683800543283,1.6166736641741783,0.2579811196390956
2021-04-30,0.8636867652478555,1.9989916549763318,3.739686944243679,2.9269294353929616,2.442047163379608,0.4313912301691944,0.2546532531642672,-3.530799881330769,1.2672400359691292,1.9534148243201805,1.3610681496808612,3.2109743716539083,0.48617224988596197,2.1503308402155175,0.09601465323958858
2021-05-31,0.17597597003944979,-0.019046393999241972,3.2390360445741635,0.35986717573505844,2.1606511598035882,0.6718266806672663,-0.4259255185279038,-2.646843809227141,1.075383670835476,1.5765005538201529,0.832169206857352,2.8734050575576395,0.4660245595083519,3.10792222210955,-0.167641111389739
2021-06-30,-0.8681210105704682,0.09291831175072943,1.523237649810118,0.11778020564930461,2.1050763849924654,0.013072208148806184,-0.062123425435920324,-2.0838054701476207,0.5737670973841339,1.1333648125570452,-0.15105035860451352,1.3844492909798365,0.28606582013715676,0.37660038651569866,0.06449514753907375
2021-07-31,0.04245675266069507,-0.37220889075350705,1.276347564093847,-0.39312879657883826,1.8225244777281366,-0.6229349555228093,-0.699088793348913,-1.741210806395362,0.5082655703559287,0.982516359987447,-0.3064233904850326,1.1957165360284754,0.2062518204378204,-0.6310546945269996,-0.25629941379558346
2021-08-31,-1.2633588002443963,-1.2185895894409036,0.643084719298658,-0.2706916191884616,-0.12428904300559473,-0.8695448850590879,-1.0853664354968409,-1.4413509618666247,0.022428535809617848,0.6267526785059683,-0.909540508036489,1.603775464032149,0.1292783256319548,-0.7691230951286001,-0.07867751974819652
2021-09-30,-0.5113136850239146,-1.0101863497862842,0.6080232808510242,-0.3282040017840404,-0.3376810221989333,-0.9452083956333045,-0.7288964892054375,-1.2369579454916173,-0.1793482103164991,0.4501479803133856,-1.0700084527505018,1.6935086130707806,0.1350507928992592,-0.7983782378273737,0.14376759114991727
2021-10-31,0.36616088001110825,-0.8065585542995184,0.8261215923100319,-0.06317395457203766,-0.6484353956318823,1.0233000028460852,0.694242331053764,-1.1138744256802977,-0.08804892948571857,0.4634715619363604,-0.6283675110516161,2.4905181694230287,0.13726567737806225,1.5141158281656781,-0.13111491444731094
