TVSL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-07-31,-0.26991473694765833,-0.3085834798497351,-0.9869574736161811,-0.9762802255660707,-0.6546038291165366,-0.5245727698850746,-0.03312020597969003,1.1547807264972858,-1.0196188941789857,-1.388805311031685,-0.2594283807031908,-0.8557776415716902,-1.0624389433027772,-0.050854288284099776,0.1217040867999829
2007-08-31,0.9388012859833648,0.09678833522003484,-0.813892988094621,-0.07987183340872084,-1.0675579832144453,-1.2637171139756067,-1.3398076214821912,0.6481022062690508,-0.7499190094000059,-0.9709897057100959,0.3511758417562671,-0.8282532071984589,-0.7634695377073516,0.44367656765702446,0.06273217943806925
2007-09-30,0.47959920001885276,0.585659219863888,-1.0629231896744231,-0.41855597641607495,-1.1122728398585557,2.7020489483245944,0.9113177299879738,0.44014235260766765,-0.5798073089042809,-0.7468181457094544,0.5540224843442549,-1.1085009117914735,-0.9813438233742551,-3.071527092077151,-0.1871863539114752
2007-10-31,-1.2548739253732646,0.09954118477113408,-1.051594690342161,0.7712300772064071,-0.42035371724830567,0.1329848770461772,0.29073810506996595,1.4731849939005028,-0.7506792294797199,-1.0465570034757141,-0.34100345444511315,-0.7876512469423744,-1.164129635630348,-0.33251816556317076,0.11529380507474175
2007-11-30,0.9149449318734281,0.09266808345258555,-0.7278923775455893,0.7120363971516215,-0.1752804820647182,1.1512307502940928,1.744179734243339,0.7787719773064382,-0.5049716161018585,-0.6785035328988326,0.3149944924017286,-0.49563432622078135,-0.6733121946977515,-0.8392615337512773,0.10391775759134456
2007-12-31,0.8472061834300274,0.2865783131772763,-0.39090718898732957,0.8398049156914955,-0.18162363795875078,2.2025297495242606,0.18860790440619013,0.25441343001517425,-0.27249047168214363,-0.3658730554306349,0.8022773993863267,-0.2635900899442334,-0.26410956665802904,-0.7845072955821766,-0.5985158447355786
2008-01-31,-4.042449014202353,-1.2413030916129217,-0.9128288501861912,4.227500332383541,3.174718675398434,1.923461987873382,1.412848241173665,3.5335801396846422,-0.8462066453645462,-1.4068496867041966,-1.8455954791783944,-0.2771177504672563,-1.511880542084639,-2.016245738467215,0.0967724355940272
2008-02-29,0.7731729890150387,-1.216841606184616,-0.4964351406713169,3.0129404145607865,2.499212775038205,0.6858950980683551,0.42831441565885336,2.037577612411671,-0.6140196483223015,-0.9882336813781035,-1.069414965816538,-0.1362075838900283,-0.6714332534992279,-0.49662085016748153,-0.2271469881740189
2008-03-31,-1.0011019146845286,-2.363164479883904,-0.6856565348071582,1.9311552441060542,2.0994846464215744,-0.7925091077608801,-1.4656790142951521,2.491530647996598,-0.6433070367611056,-1.235222308709889,-1.468558794278701,-0.16513395460246136,-1.311780746375106,0.4328527206314886,0.2133536660416833
2008-04-30,1.4782105612061767,0.818567058558892,-0.4522039373128066,0.6457462960066772,2.2260158766511853,0.2895180714121035,-0.734793162627059,1.9906018018111116,-0.3490443335451263,-0.6597190093199822,-0.2151036008806399,-0.017163030932474527,-0.8944453127175258,-0.41147462974687654,-0.17402275397925965
2008-05-31,-0.6350849888102594,-0.12484002471108953,-0.7429767598149508,0.6999533963491213,1.851457976947561,-0.08876337405643661,-0.4827125073560163,1.6197881141161716,-0.570919585632815,-0.969339264468736,-0.538582094725694,0.1334295335387424,-1.4085878780238026,-0.06484733638039156,-0.31618358258399537
2008-06-30,-1.4367941392308172,-0.4309301755294196,-1.1122886065594004,0.9985073481819062,1.5597821419245752,-1.3997510808606228,-0.7268706873246101,1.3029210966479639,-0.9368221593950128,-1.494446000921287,-1.168580861758274,0.0720673007210226,-1.9456958720664133,1.8305051528116838,0.19135096351334885
2008-07-31,1.3031343887899682,-0.5327755894574681,-0.6384784789164586,0.856039100522604,0.6791908338876678,-0.8097296959771613,-0.9071047108240409,1.0485040776243362,-0.2977892739637165,-0.6319532117256381,0.08529719603629747,0.1297059630834798,-1.2169662564417572,0.7540841541069967,0.020389955703049394
2008-08-31,0.3231887165338652,0.17855239089046804,-0.7784121274879411,0.7578492367750495,0.5646880112820717,-1.518670662758477,-1.729394986928367,0.8435564356026662,-0.07014817377011567,-0.3655630114862845,0.5060491914351444,0.06451412251891873,-1.4059555916401927,1.7299258137093432,-0.0012239903608888395
2008-09-30,0.21718063550283723,1.4410234697318047,-0.8489188183506102,-0.6229987651389014,0.32486537154377654,-1.2861263150567932,-0.3522525109374024,0.6820546892775396,-0.047206359863872886,-0.22742520610999215,0.5255159298235124,-0.014666710602096454,-1.4880915782093167,1.4268830353453275,-0.10515641319768301
2008-10-31,-0.2725401977085237,0.23110633360050759,-0.6490881108551848,-0.9176852370243472,-0.04156525591857739,-1.0271095062250144,-0.8129894167549316,0.5268819945090831,-0.22751901101327274,-0.37595388037052135,0.34331808595034663,-0.0384199139223165,-1.2041417442351494,1.1498218761805574,-0.25160601597797133
2008-11-30,-1.089252364710955,-0.8845031596161416,-1.7351702551668076,-0.35245831508369957,0.12233857891827601,-1.2163230475070579,-1.1649073727275594,0.37621963703919276,-1.1271445308442445,-1.1286871806821235,-0.7354312690303538,-0.2615625120662468,-2.206866504726189,1.7647205706929001,-0.013210231736806462
2008-12-31,0.2552545319149809,-0.8652158479283784,-2.0589116361660063,-0.3617110631018941,-0.3781331272645139,-0.6603837575891872,0.3197691817831578,0.23523479786093646,-1.0078489312454828,-0.81895356964965,-0.6260167908489157,-0.8005189578235938,-2.281764506224647,0.9461929866990979,-0.3043689912367955
2009-01-31,-1.3410822418346335,-1.7237232595888794,-1.0900665508864036,-0.10422837252673937,-0.4639486399570082,-0.4341446771695821,0.2730132772879266,0.11566054650543436,-1.7942483321943332,-1.7396003046349526,-1.6801406869106716,-0.4861646656222033,-1.3703247544667672,0.439988706896605,0.1513996464553683
2009-02-28,1.1216605976563314,0.05509808594065908,-0.8138737705546417,0.5396305923442594,-0.06606188475701477,-0.0326076688679868,2.259039807527732,0.050194386908088605,-0.47976712498356316,-0.3117232677459777,-0.3661726804760938,0.005436297050775906,-1.107209666250102,-0.10060968334532021,0.15915584263892593
2009-03-31,1.0716872576214278,0.7414725235195433,0.8762132892006481,0.8091799979671936,0.2635620775257241,1.4454674059764263,1.9405920399905852,-0.013161930818047993,1.4385975562613247,0.7507537852255598,1.0959630433352978,0.7621795980433613,0.20178440369552628,-1.2999386969716125,0.3753540241654203
2009-04-30,2.1002137148113627,3.61414938699961,1.718932735709936,-0.5739754471810653,1.0312689189181807,2.1954024663028724,2.4382274411872613,-0.12875668243006427,4.413092134210895,2.6869664501599195,4.081400467990613,1.4357555860961464,0.8886690561156829,-1.3082829341499191,0.3035959347909472
2009-05-31,1.5474024370686534,3.3162151223913208,5.205566620162181,-0.7281096734146733,0.7268903416156248,1.1476093527162967,1.5561062269265669,-0.2565704804063664,5.811725228028202,3.7196163200371597,4.354208212589184,2.7472620769802485,3.6205030191311427,0.7355658573902825,0.008896855837736717
2009-06-30,0.11044268712617342,2.2296333606593883,5.951970357303322,0.04914765776730323,0.6360674447201667,0.3665167908173441,-0.028677320067275844,-0.3922368891666407,3.686349260883505,2.9472370692606185,2.3092875783082873,3.6291353114835068,5.089626898105756,0.9616075541859003,0.26664750859962005
2009-07-31,1.2447439125393303,1.6719703335340936,4.080888627473026,-0.335212291069368,-0.8995990830462555,0.21154393435001603,-0.8893945716288988,-0.5095116991953469,4.217133000002423,3.276483540077711,2.333040069146603,4.690820052071573,3.8499819950881857,0.820945880454093,-0.19818622213448925
2009-08-31,-0.8593227019060663,0.26230143008566703,2.062738597781697,0.35748291650773795,0.1848637938558586,-0.3728291890385759,-1.202456404307427,-0.6083910997760952,2.2047932682210294,2.1321772614834016,0.5510728814190278,1.6098541750553417,1.9700325118522661,-0.24516015016167458,0.26921230340353847
2009-09-30,1.2098051892722383,0.9021215717565768,2.9284666119120453,0.6961529232388968,0.19170983444118825,0.1434470365586252,-0.120487482308895,-0.7513613669676427,2.967121529113651,2.6008095601665544,1.0298712154355718,2.2314801932022807,2.8779461307465684,0.8724199896823465,-0.16075485123517905
2009-10-31,-0.6528576528716157,-0.17961101437907329,2.1873858508229245,0.5285018253513598,0.25839051474767505,-0.6994369787203902,-0.9405208925169329,-0.9461038648873595,1.77748452296309,1.8619110556332066,0.10509054047178874,1.7653335895432858,2.1607598312552234,-1.174108299813548,0.06291382541056918
2009-11-30,0.2763895502644029,0.46993330882605955,3.1983850761314003,-0.008668251485467992,-0.2715197024080378,-0.9857777461485773,-0.7267874536235082,-1.0306361380171998,1.755810556875049,1.8279515206305805,0.17129438896780455,2.965690149640269,3.186945239979032,-3.02153058378893,0.11909846897176633
2009-12-31,0.5226148156925445,0.08283454476020113,3.1311885650248708,-0.779811610590137,-0.3215705337970689,-0.8789875363331181,-1.2145326829077794,-1.1065166069596448,1.8994123656667838,1.9245925051161152,0.3885032884912948,2.9531777283029013,3.128940784535142,-2.981639427405591,0.1303171387196322
2010-01-31,0.5663174748961766,0.7948183464770008,4.631279295563439,-2.0011478207946958,-0.8230635756380136,0.7039815334418812,1.2328645601278678,-1.3671199464663124,1.859576719261404,1.8460480856453305,0.7314273892049996,4.972038191092219,4.637841037801855,4.313517883137359,-0.04611928397108276
2012-03-31,-1.2910100250167362,-1.1909327513594954,-1.1222209766472957,-0.2503096319036273,0.09722386144427017,0.46143969190649836,0.8214319889279194,1.7162803774962243,-2.2931050978793257,-3.5161508362274687,-1.5953422638527874,-0.9936469948300511,-1.9241290671197009,-0.2801500981131157,0.0
2012-04-30,0.0015309661150791033,-1.1291201856159527,-1.025323925101282,-0.3151435504395389,-1.0450412120304173,0.4589427272101702,-0.08436749139228855,1.5908093068363303,-1.8857352603134858,-2.5952904384894357,-1.0538451821614254,-0.9873869029889211,-1.6821718613038255,-0.3522881096512152,-0.1886832126996026
2012-05-31,-1.5905868800926288,-1.3862903121754555,-1.080301107749281,0.17827561427707683,-0.751206692889758,0.2435645818974966,-0.6272027261875448,1.8267063673672994,-1.8925688262754217,-2.7303058817813604,-1.4163139246472882,-0.9847119715608339,-2.4728037586987104,-0.26711931394532157,0.07105260444996199
2012-06-30,0.7485039376922833,-0.3918590084994357,-0.9286307869919357,0.8192982440735461,-0.09357362276727699,-0.5037687276478915,-0.2996014394131339,1.3686112236520087,-1.4496975249306248,-1.8053352647588543,-0.7085142345997787,-0.7803915014018936,-1.7139960643720626,-0.025873310688910106,0.03900965363371337
2012-07-31,0.5154048134167786,-0.15073353528819755,-0.7441320273996971,0.8920230608311107,0.02993476446445247,2.854445506146051,0.930384577316645,1.082552193421649,-1.1778326547172135,-1.3594810076897919,-0.1051537788702546,-0.627665041380432,-1.0569390896462423,-0.7413604759627771,0.02088848794735553
2012-08-31,0.4179399550086845,0.9542929938764957,-0.7681934830397709,-1.4070434684087447,0.011490249692421229,-1.8509530661231821,-0.9925441178838348,0.8751791773827818,-0.9873265730706248,-1.0829227118864453,0.39294295243715016,-0.6234224144247333,-1.274286676604448,1.270969559037843,0.08894748601649612
2012-09-30,1.0347018116294386,1.1435510139504637,-0.7324746660007896,-1.141421559927455,-0.2579031220267749,-0.322883421805033,0.1778723169091371,0.5028204473145258,-0.6722014867876634,-0.6272117189226638,1.1866170347368015,-0.6131778959395624,-1.0852677147058314,0.39817947157707995,-0.091534809581447
2012-10-31,-0.6174708331138828,0.47623949226189083,-0.8790525970631868,-0.07103670092887931,-0.03955375998465552,-1.0827695971623936,-1.655673976956097,0.6515489662002205,-0.7625974836567027,-0.8274565559180405,0.5556581204910804,-0.6672765200583542,-1.797932661072766,1.1824171033925237,0.010309369658861287
2012-11-30,0.32570798567678233,0.42920566771767793,-0.6825053725101737,-0.15308358332170788,-1.8751730717740192,-1.5269161707772034,-0.770351074227564,0.4941117409397003,-0.6881212138986885,-0.6806412790184956,0.5060201460878723,-0.8491465911616151,-1.1489500053597979,1.2635399983949442,0.07053015080583787
2012-12-31,0.9238407028923394,0.36979750779425746,-0.3425449414539172,-0.3478670312386068,-1.8607264665883854,-0.8192834975815135,-0.852135083312653,0.07800849902755869,-0.34677812520778545,-0.24518281225451957,1.0116806670346385,-0.5857992470053569,-0.25151443247225647,0.6105303864019893,0.04668292188270766
2013-01-31,0.629997620272377,1.114518786321498,-0.15054733756055916,-1.3156720304488834,-1.6641696745053178,-0.2986019984478515,0.3202236346023224,-0.3239606686254405,0.025144969724691223,0.09271359818941577,1.160707216227446,-0.405962010129451,0.00869554085693773,0.13162411615611347,-0.13141602286653908
2013-02-28,-1.2640558600957303,0.2576752731455823,-0.15275412938757443,0.3903893537084465,-0.5637819788186715,-1.0011287727781726,-0.03691820251023985,0.4622933170974926,-0.44823838120609577,-0.46521414142553547,-0.06074651620607734,-0.10272321804108861,-0.17941535484214716,0.6639206146737768,-0.17429146572304233
2013-03-31,-1.6407595964656874,-1.3406851424210713,-0.181306835084119,0.5149809437783937,-0.11711405489683173,-0.8449665952528936,-1.5118160205175943,4.770958935069213,-1.610044018882437,-1.1285857454143833,-1.2227401558689066,-0.018112815440116985,-1.2591020505360373,0.6623917356088505,0.17168729758465448
2013-04-30,2.0354286269726183,-0.5298163993071311,0.9996385316753013,2.388461169366072,1.127777519800626,2.1417822066193453,2.0066377014524632,1.484701682606007,-0.7391960162777095,-0.08814103811619758,0.24968812325815076,1.153783478804514,0.6799090788511657,-0.8982144982115817,-0.06601723231903202
2013-05-31,-0.47768022079637384,-0.09293970835922725,2.2699454949902496,1.8876289263139359,1.406475165474684,-0.2912439428208494,0.8806391533536293,1.370181626043066,-0.7209246343854334,-0.2920974102054969,-0.23507960172931353,1.9530839746026631,2.2789645936703073,-0.6572100297191399,-0.0887855505636136
2013-06-30,-0.6818493573966306,0.46277473479261044,0.9480681491617846,1.0653992597806088,1.261177404499494,-0.5960111152479267,-0.34032836609257183,1.364349665478159,-0.7427934549260605,-0.5891971521755311,-0.6356543262883032,1.0886243821270043,0.20276965431863628,-0.06850422701317177,-0.05313749969715748
2013-07-31,-0.3080278314133188,-0.9400277943107282,0.2929750699233925,-1.6506775472846853,0.9712956706658175,-0.5073897663835361,-3.781495751295919,1.147651924414811,-0.6301778617814179,-0.6530355812009805,-0.5507025056124525,0.5970218505214485,-0.9401867781109318,0.1967826095961666,-0.016181582851241737
2013-08-31,0.028763821764189186,-0.6084482612908382,0.008374571586741238,-1.2222193382296764,0.6645697080438059,-0.5013544798961849,-1.1970413864103417,0.8172109734666512,-0.44207549744069335,-0.5304075209987807,-0.36493308631671323,0.3217638461178425,-1.3462223249880767,0.333513751593858,0.18422295625312532
2013-09-30,2.053385177548741,1.0739124642874365,0.6602904179626895,0.6727922359274785,0.9861055111388414,0.10776025121277431,1.4802714588752932,-0.33363040503506747,0.3286185231303428,0.6754617429808305,1.1062755631641832,0.8378895364031095,0.12968148313801398,-0.30574950891660757,0.320055999286551
2013-10-31,3.171218936299702,3.3253025304707156,4.318715197533248,1.4654280727296274,2.888687335957041,1.9824351814440704,2.9977530533464862,-1.8560170996281031,2.3030223266979517,3.285923021630792,4.062144209990117,2.8329784278285848,4.259436906637943,1.6643308529704366,0.0758657507747134
2013-11-30,0.7060292494777104,3.454384505229802,3.7462909552279404,0.42657077336304255,2.01192100392638,0.3394524744847711,1.761247494472856,-2.1691329843154787,3.4826768016083642,3.679894265260369,3.207387825701778,2.836905822841728,3.5674242808371313,-0.41650493173014963,0.3272978603451717
2013-12-31,2.685197329797567,3.3767113426585382,4.917474016801444,0.8781857951474331,2.065742899143428,1.338604391193844,1.4593456306314885,-2.961400216046812,5.846789367845692,4.1371601596362195,4.104874173579784,3.6018106941295542,3.649394420325967,3.2845896292627574,0.022780028331819906
2014-01-31,0.05098440388700403,1.5690449564901057,3.175451778585348,1.2878956565116852,1.3312521970747757,1.3197467322312284,0.050494522396519206,-2.5202277345606823,3.5674820568430587,2.7260117257401344,2.0500915444204337,2.8776630233616074,2.6369873978535985,2.7604401227127098,0.10149203887990585
2014-02-28,0.6203673190182705,1.51745367531317,3.954880188890648,1.0935545365990549,0.5796857074489519,0.9806041749359978,0.905086803667775,-2.308294245429214,2.9169281188889866,2.2037239373791278,1.4620700218331923,4.029064075533795,3.071535431702505,2.938854220048698,0.12139407904377142
2014-03-31,0.7104061218605905,0.659660716086205,4.741550491383151,-1.060964188161989,0.6059329461688249,0.49461580605136307,-0.18742850416694826,-2.1473014941093553,1.7064592327573627,1.8538672145239556,1.1855874607243269,4.639129523310188,3.302677271201193,1.3243112307247953,-0.017662796843038255
2014-04-30,-0.4051030124275014,0.4551708131466418,2.3972698915615647,-0.5792629842265474,0.2559233183520307,0.5724148474998025,-0.34983593372369204,-1.7841130393183533,1.3817663403994385,1.429327683173963,0.4687525786979769,2.595815440765174,1.9964915718749319,1.055505101930545,0.31022480706421873
2014-05-31,2.0751844902090224,1.162041532926606,3.793711229702081,1.13576969263535,1.0218405724161799,1.7120370749732459,0.44373677133036116,-1.7414644040521068,2.0043151743016887,1.508811662093279,1.3709911721535997,3.2710660173707313,2.292397618015504,10.891123923861315,0.22237461625133256
2014-06-30,1.2325922253660857,1.4626754453712132,4.500169086925432,1.1519840764437272,0.18637486714998597,0.7935869369697444,0.3766273818825816,-1.5782378472371408,2.0313905404925294,1.3937929032610699,1.7889235006747322,4.822511070782024,2.433588239638658,2.9594058890145685,-0.09820667830120751
2014-07-31,-1.1529073937524283,1.0361268271737962,2.9862586154455015,1.9273920828330178,1.1076901859112573,1.2539899953174554,0.7221795372974026,-1.2931210665189745,1.283823904241641,0.9953597392918644,0.41490429241657617,2.4752546799942015,2.189862892821587,4.334429186192439,0.23595991561528554
2014-08-31,1.2548141661114618,0.6805750081785628,3.504269877752943,1.307599713140513,1.3244555687926287,0.9191336102963606,-0.1289235362362215,-1.2028458305613474,1.48237323882661,0.9859099043171797,0.9740111517967847,2.838420241931359,2.0863092731975956,2.8109765460364127,0.20069506757558017
2014-09-30,0.9176050835606138,0.5609330367318092,2.8013232266893495,1.117034674056513,1.2964474296073527,2.2289992823381435,0.7478189015061711,-1.0940393187405713,1.4673717042955494,0.9138544457952117,1.222490016088712,2.365624881710849,1.4588792744046442,7.139685414715871,0.12828073797626502
2014-10-31,0.38778546613602083,1.3485812201045473,1.72183781079918,-1.2695404465101503,0.5708321039887709,-0.22379544462198303,-0.4219974235627705,-0.9701679225145382,1.278467085103763,0.7874098171455157,0.9418742780973881,1.773990286067763,0.7635334130419185,-0.6949383926893224,-0.12281205979513102
2014-11-30,-1.382860709571909,-0.03129440805864226,1.0505812550494986,0.7952637578170485,1.1993934678824192,-0.3335499654413995,-0.31187970752315963,-0.8056547806319792,0.739116353230868,0.5082316776256509,-0.24466574780336747,0.8693762097295876,0.5344348718386835,-0.7270178105456858,0.1580696920279941
2014-12-31,0.5568284746194248,-0.21320024082518427,0.6145375572913746,0.4649789824211366,0.860215014956276,0.36531322136941413,-0.6194767707128981,-0.7267029461877719,0.8038223920110366,0.46833379182328416,0.10493065404250648,0.5487509417237671,0.09270984410715113,0.06385510204251038,0.1380842460174369
2015-01-31,0.398131427392934,-0.20715439718222392,0.7942502003757422,0.45958312324213446,-0.27789785763534425,0.43107091518886687,0.2967967595027661,-0.6510116846643342,0.8033496179772835,0.41201269865570417,0.19839584407729421,1.0522236289482567,0.06428302783316436,0.2726152407675352,-0.10186960825649846
2015-02-28,-1.199513825868761,-0.13855525253053166,0.32728811929725904,0.16669362005728416,0.21162479406538318,-0.5206679528376758,-0.05142714626246255,-0.5411681462321221,0.41581653997227486,0.20569070654558835,-0.6477633077079821,0.36807456173282765,-0.12371389966200305,-0.67928040125274,-0.053498554777839935
2015-03-31,-0.9006339377430983,-0.954336817083365,-0.013755026324757462,-0.196550843144585,-0.45640426204093043,-1.2627817386348799,-0.6363126543487403,-0.28948229130317066,-0.005839445524947645,0.0442435474325524,-1.030086402573607,0.09418495018793198,0.14763855448428106,-1.02565595352357,-0.11303310648193703
2015-04-30,-1.3936852881217086,-2.03408494056972,-0.20325080113601934,-2.016846969406205,-0.6569928419722978,-1.0421525280963817,-0.5947726418777083,-0.11447660577908943,-0.3006859329901055,-0.18866319417144153,-1.5365731275910723,-0.10758101654089663,0.03383674563792906,-0.7889126526584301,0.010553073877129615
2015-05-31,-0.4388826984116611,-1.5123989542747902,-0.625642689405972,-1.2460727085740422,-1.3327410469578984,-1.5881337332371996,-0.5395062213565779,0.001995680471531572,-0.4007202244033603,-0.2952770717601089,-1.463178509463016,-0.5318536507347638,-0.5150476651272796,-0.8260700416231578,0.02467725015204487
2015-06-30,-0.37111011473480116,-1.1818473114627457,-0.8541787903986433,-0.8955524815452565,-2.6874126205646247,-1.9913768176044193,-0.6813299766189644,0.13141862989590564,-0.4922621018085966,-0.40598023729025257,-1.2768112251320152,-0.7176572003389815,-0.8036945254223451,-0.7584975614880585,-0.025307303727439702
2015-07-31,-0.7663559686868966,-0.8305391959652492,-0.8142597175983175,-1.7068624311788412,-4.236779533136887,-1.0055805050028488,-0.3810061141706747,0.3411614865257767,-0.7048853249752169,-0.6104303112010339,-1.2129987938256526,-0.26025655052543356,-0.7642889523996955,-0.6180910484666581,-0.06218834379261759
2015-08-31,-1.0418528676189365,-1.1801538329422026,-1.1155309436932475,-1.415820628440649,-3.3688747059546853,-1.6535138498100541,-0.911175524663559,0.7074682016716505,-1.0482367802582775,-0.949311475344189,-1.3529820410550695,-0.9744098338894234,-1.2197026149646923,-0.5549438650817716,0.02821434672262055
2015-09-30,-0.38246642521925484,-1.2081836889908244,-1.263074902091407,-1.4000419695867243,-2.5329758282334236,-1.8006201472489622,-0.6580325253367971,1.190624226706427,-1.24105239587009,-1.297573059177803,-1.1315588377507682,-1.39668247683187,-1.56145425153052,-0.46584429782727094,0.1433181640805158
2015-10-31,0.4736396129900023,-0.5108387875088506,-1.2633368643982188,-0.30248196898472196,-1.7707881023044771,-0.33875250124302364,-0.21134617119529364,1.3111680188880894,-1.0139671215975867,-1.2567864547075083,-0.5113186578042329,-1.3937576281149895,-1.632055992813243,-0.46115066661807214,0.14523290690520368
2015-11-30,0.5755145348881352,0.34201236277197816,-1.0443223212211128,-0.8840527158073884,-1.1361820657996584,-0.07803221900204038,0.9293787171674778,0.9809048310234785,-0.5396112067260075,-0.8331116822914686,0.06844041060883564,-1.0225188649357797,-1.3071581276014501,-0.43901699027066826,-0.057656717700615104
