BOOT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2001-04-30,0.4370616376524873,-0.2779111478473245,-0.0068584888562837855,-0.6977420002406869,-0.8056289364968817,-0.8346615514756827,-1.68544160004526,0.5128874070346972,0.038828556287086764,-0.559530026044817,-0.039261933945533435,-0.04124172467516777,0.09164235966809227,0.14101946588405712,0.007595809307960744
2001-05-31,0.39781023515535097,0.033339091376458865,-0.22196961078118105,-0.4749038222177751,-0.7812038220543798,-0.2851571879239285,-1.0207169910275973,0.2530782039926226,0.17053442030902158,-0.4115790826713069,0.1339458102944348,-0.342331205130944,-0.41621093583868135,0.16328849263043302,-0.025659521745390507
2001-06-30,0.049688831954828094,0.5617158635586434,-0.08124787356582822,-1.3018443463609892,-1.8585385284609588,-0.7389519992143676,-1.9032474702636837,0.11256683400673291,0.1861772504454589,-0.35706260875543816,0.22240511162536059,-0.6622500000465258,-0.23354096750420042,0.3188045455295714,-0.09630645651391223
2001-07-31,-0.8230156889095193,-0.21571164778923593,-0.15300168260244595,-0.4744184416279622,-1.3481545079395019,-0.8286970576492354,-1.357965596321627,0.24546883377966672,-0.08994453765396981,-0.5518948274166928,-0.4067087266736044,-0.6708800378487584,-0.6030768278806038,0.4420045062599109,0.03792614978027837
2001-08-31,0.7974014468163658,0.018345751889990644,0.1901672869914108,-0.13950051502362246,-0.9174137250228067,-0.6665018011245732,-2.555165171490244,-0.1408306594911861,0.17684571587510686,-0.26700639560881534,0.32299577986232686,-0.03973743136530472,0.005860321113941217,0.14744270567381815,-0.13565516042250522
2001-09-30,-1.2172967830030321,-0.754770285719949,0.13772132488767422,0.38515258654218126,-0.5063795510145894,-0.5276432370435924,-0.8652292751797945,0.1874372245117581,-0.3198151095195673,-0.756115404895935,-0.7534375021663101,-0.021983193014719047,-0.43723563253619163,0.1857570048055914,0.005721306983609124
2001-10-31,0.5135264971967302,0.061957131106542815,0.17077073083169514,0.35803621781557476,-0.48058287321155263,-0.4473524068322935,0.16115069628462317,-0.18467892058664878,-0.16540288722957178,-0.6100021766414421,-0.26989505026968386,-0.02085814080202439,-0.5229390378560673,0.22309476582587381,0.05045757444775716
2001-11-30,0.9873605541223284,0.18757910975897368,0.483290456651377,0.4480499517665247,-0.23504232011151616,-0.3259813178943832,1.1878460747839605,-1.88392605463799,-1.3749200051197743,-0.15242072354490271,0.6556557698898754,0.3747186437403602,0.2740451243569164,0.08020474020081513,-0.0838112617272412
2001-12-31,-0.5997166955289521,0.5754311403382061,-0.29879538269235534,-0.19848628556407116,-0.1273385512454343,-0.28002569353117174,0.46090431446307184,-1.5322485379309518,-1.554902986994074,-0.8298581227260441,0.11303416808488938,-0.3509564151167085,-1.4978693830177863,0.3124714694231048,0.038231745732916954
2002-01-31,0.8112903637177887,0.77772479715425,0.12133015953274531,-0.10279307030642798,-0.1984053364332534,-0.17451266977830496,0.5412456606471354,-2.03428053920286,-1.1893361803778995,-0.4476711291130942,0.7259271773089805,0.03017046381431059,-0.7443488053711566,0.10614533533956651,0.2223321922433305
2002-02-28,2.8081171970507612,1.9953608457915029,1.8451857846368422,1.669668910741077,1.3159991765725076,1.3077784732387407,2.097027210848268,-3.3265135992784542,0.4153794329240054,4.797227803683427,3.3147526478706144,1.8955595447634526,2.6534188508471477,-0.5090716910958735,-0.004882027597308421
2002-03-31,0.05024673516355473,2.4126616179350013,2.3073828281915953,0.8700563583780047,0.5488699695875279,0.21940860561602651,0.8922165213104738,-2.877490282781331,0.45473371146313113,3.427654922670585,2.242803590447272,2.124087780313204,3.231058766215941,-0.33277898290519037,0.002118472233670271
2002-04-30,0.13888250539609853,1.8919849292820508,1.9742193697653152,1.1284321580196912,0.5568914300090346,0.5880431682106991,1.2166383886171992,-2.4679176117323736,0.5023137288160161,2.776665214494814,1.576980949772853,1.839229533981664,2.55028241017011,-0.3881889112592715,-0.021722098124765207
2002-05-31,-0.24167234676280322,-0.021020575770347005,1.57368824338368,-1.6080981929414198,0.6517051082301586,0.36076479591358057,-1.0720673472543887,-2.1900914792063992,0.4029173561712305,2.195453481300271,0.9691617185359835,1.5059063025439199,1.9259380346438277,-0.3466249696279049,-0.007682068507145618
2002-06-30,0.0162899440176585,-0.04671163587115936,1.5455790407726602,-1.5255797038311076,0.34950434477712633,-0.1674507553726113,-0.6690893015493982,-1.9605049706697706,0.4162803429108358,1.913217243781876,0.386718169536798,1.4718124063754396,1.8523354465503423,-0.31531195032877013,-0.09212999468202823
2002-07-31,-1.1540438065685459,-0.8308373109432095,1.4288556600423676,-0.5867443430413419,1.0370875007756615,-0.3124450144160064,-1.2900212429077187,-1.3638197247107287,-0.12232961318136559,0.5486116688218172,-0.842793259643266,1.3769338829185112,1.6957671396133684,-0.28016238865511717,0.014598799421152631
2002-08-31,0.3150774323771342,-0.4797695813223557,1.1641003238382897,-0.23134115321299611,-1.8424835776862076,-0.4126901839690404,-1.4120643144665737,-1.4058772720015573,0.0605732581044853,0.7841938585856978,-0.47349594853458854,1.0952961680630189,1.3519633599099683,-0.1977983350890627,-0.005449604767564703
2002-09-30,0.017998751880801453,-0.4844436541050786,1.9521602001676537,-0.2824356971445924,-1.6595929592945229,-0.23639738296710094,-0.03611906768391505,-1.3257258576941255,0.07050792449167803,0.6895580963380578,-0.3417085567004439,2.5098771786627774,2.2411204400818137,-0.4697556263253132,0.05492966203093438
2002-10-31,0.7927668908476385,0.690744811324273,2.2103507739278245,-1.076486684691718,-1.064997848641513,-0.25504366649136234,0.3867122984254765,-1.6288729998257256,0.4841306861900785,1.502785774253532,0.37093570630824313,2.323266839900976,2.3169661204096044,-0.4985535772452408,-0.010398707220898622
2002-11-30,-0.11026175668970768,0.4267138535536726,1.5730949851981233,-0.8625395675697994,-1.002045155027851,-0.2877899997971548,0.8535060445027954,-0.6497236444472302,-0.9258657939427618,1.267810198686437,0.2978207396506861,1.531336780977517,1.7018650210081039,-0.27431370553789397,-0.025764615551707056
2002-12-31,-0.3016159381183134,0.2294980632429581,1.9361349003356132,-0.6377482377759185,-0.9938793725514167,-0.1296384534611553,0.6516860817823744,-0.4491321031500662,-0.8930495163170192,0.8871185934658812,0.09729449622930005,2.1094203046998987,2.0284779819270984,-0.2261920524144783,0.09182636622979988
2003-01-31,1.4471908322720288,0.6092260940628312,2.1994997002242567,-0.036069264346224594,-1.0918879722283275,0.725138256772858,1.256188942033567,-1.125429900273463,-0.13816317904895867,2.511164023435613,1.0518736834526816,2.566014870900377,2.110414821832139,-0.029597939342094825,0.025758024186463696
2003-02-28,0.41324304680791984,0.954536226037552,0.5362675378346369,-0.16345585648160085,-1.0242919394298162,4.121645876973092,1.7745245350399235,-1.2401307172842924,0.21794343343749395,2.63745115313431,1.0802885894130014,0.43609180215921167,0.5620386231857661,0.10024561041336429,-0.1475240302727174
2003-03-31,-2.0014428418461554,-0.12533345631673506,-0.38838997607596065,1.6696713890362065,0.5580474133758654,0.45962873825322814,0.5215622832903597,0.06305008154423675,-0.6474676203372167,0.13235974898067981,-0.7085873782007709,-0.26947960030408374,-0.3668144786756196,-0.4111785485940483,-0.04830216390193605
2003-04-30,-0.5789887710830348,-1.433970537094718,-0.7225367307290653,0.5240475609135449,0.39675229642225585,1.5356485979430858,0.19381794458247228,0.5524772105902168,-0.7449965019004403,-0.784624594183487,-1.0404445694571478,-0.5270479654906379,-0.7589559565784997,-1.7145643212515198,0.04664302443017696
2003-05-31,0.6908848867705429,-1.1990404704698936,-0.2983989327445947,0.7552989758108811,0.5568043093748815,2.8974136480257533,0.09972334118555988,0.12676688211183854,-0.21824433720283054,-0.6694108648700883,-0.39787412187873217,-0.21232262946626135,-0.26778804498572195,-2.1763828253172397,0.07600390699592237
2003-06-30,1.0422926394069103,0.7691329816385141,0.2002692037399369,-0.14308260537111295,0.767729745556719,3.5547524301864546,1.5718108918986153,-0.544539057866782,0.6296224607844173,-0.5637701670922386,0.39574529533306935,0.11404362942533727,0.25721279070498754,-0.7831647652098014,0.03791764417607976
2003-07-31,0.4863865111593923,1.4601353370726102,1.085296218297712,-1.445182917771354,0.39134288545505685,2.1742821797700254,1.2234456516812038,-0.7856332730332469,1.2636541267416541,-0.5125214196583634,0.8480872172737269,0.6839892502226678,1.066231375364329,2.1322777885592084,0.05742362580530622
2003-08-31,0.6826660597530422,1.4193847832428579,1.3319479972472261,-1.3800087026603978,0.46447995492687816,1.2690595107512488,0.5855160017420596,-1.2428082245412608,2.1437136028137473,-0.4649346762025961,1.476474599779501,0.8319357374051796,1.230160043205806,1.9923017697974403,0.06586866362007562
2003-09-30,0.7774367030276216,1.2125091246821085,1.7918152420250208,-1.3975456483961093,-1.2660677879667832,1.9160907493479253,0.2798786215436259,-1.8049776190664764,3.197110026218176,-0.5267110900411085,1.6687409828128743,2.2634468906696137,1.5348730153606176,4.687876498485974,0.060975566589033595
2003-10-31,0.649734333695427,1.3248534020759182,1.6626528438845187,-1.5261252134181007,-2.448472140183855,1.7794058622366065,0.4590290950526298,-2.5388310736088777,3.749703435909172,-0.6286708135775816,1.5864594760289288,7.124205536180839,1.3647967535731425,3.5461831115151132,0.13217829356478464
2003-11-30,1.5947196868996414,1.82846086657539,2.7341400223094925,-0.5337811090781936,-1.4444905251600448,1.2012500283967023,0.5726537659424068,-0.8693643868388164,5.106851226695162,-0.6630045993811668,2.257273106829633,2.8069685322794427,2.5101928860062896,4.020511413915411,0.1405701496330531
2003-12-31,1.5869786678077922,2.226963348779691,3.8085913864402943,-0.3858374796839324,-0.9551954177401655,0.32243676069080124,-0.24319831804101436,-2.5162080989755955,3.9686418043761784,-0.798600200783714,2.6668693743926797,2.8441488198872453,3.0440267591726116,2.3132015275806403,-0.1727562754935752
2004-01-31,-2.642264690942936,0.24701474123955502,1.1027060447433519,2.8980401417171184,1.5195424103263253,-0.670986441567115,-1.1421335318034642,0.16872453737949467,1.7177830461611614,-0.932842880847046,-0.14939540685642297,-0.01707389979215034,1.205221884014481,-0.5739706017617717,0.13612992158778622
2004-02-29,1.3313972102432037,0.24775758564430347,1.8172290145496468,2.4291160286057214,1.589457758547844,-0.40654233819722907,-0.8557989419588441,-1.7000425142234652,2.158490864539361,-0.8816463658453412,0.639178498017831,0.13974508040755013,1.6553947900693304,-0.06627498085870448,0.10511178230410508
2004-03-31,1.1077624917316062,0.012629150687098382,3.687140267580892,2.106055032100585,1.6595334930542995,-0.8636777925814089,-0.7852641801481557,-2.4994506744886573,2.1256873856668,-0.702066723519591,1.1392597188384364,0.7252212062640415,3.019575486522763,-1.5898889126354097,-0.025634845508460898
2004-04-30,-0.5789484090110876,1.2041820961695142,2.9939869940116313,0.36797084916899603,1.7623965194578106,-0.8104160448668648,-0.04819836381748819,-1.7228795034091173,1.5417529825051988,-0.5399064901319083,0.27200544306122104,0.6697662111755596,2.7000939822177434,-1.381290178009329,-0.1677079940655255
2004-05-31,-2.295691092327067,-1.132146359427502,1.187846918363785,1.3832267469597914,2.2551537878084784,-1.655434623976371,-1.0178793191767543,0.023463178580455175,0.712601909630839,-0.3795834095470865,-1.4144557536991336,-0.016653719440853944,1.3980211691394044,-2.7795975434094102,0.03800712352938135
2004-06-30,0.26315832768166236,-1.598769286636925,0.8973101093535483,0.6772736903495504,1.6402953254533008,-1.4497303257920382,-0.8242674859233002,-0.34444657885758523,0.7401211465837381,-0.22631744919598676,-0.8271008043973294,-0.05311004780376797,0.9915717065383037,-1.9621987513740242,0.02459554607893501
2004-07-31,0.0933375608544399,-1.1278820418517703,0.7603393117563714,0.8034508442186259,0.8559669060570024,-1.2437728392069123,-0.891685295603396,-0.49050565623918035,0.7049910269009271,-0.09901200088033021,-0.7274660708201475,0.04419908876749001,0.8011670218868827,-1.45972204861813,0.033383704429043405
2004-08-31,0.1415606523241326,0.32385211235614864,0.5804359696524123,-1.3292901503569656,0.4470096954380816,-1.1282743075120325,-0.1459147800636005,-0.6661097854275984,0.6919798502362774,-0.015323879928174865,-0.46106868895194947,0.07786691930315726,0.5630297593175757,-1.1308622157346313,0.2642607812181669
2004-09-30,2.7799308660044177,1.956941262296855,1.5975292419198177,1.1420405138756913,1.6553870821153105,0.3935923881669709,1.308908990952481,-2.17461354228005,1.3882860358176687,0.07245628171136889,2.102837612839857,0.1634395687237294,0.9823759224109667,1.9058137479892574,-0.04403995183322641
2004-10-31,-0.7711448126210576,1.2586956459116194,0.8748268702526807,1.498465770406341,1.5431180793749513,-0.3241322656637579,0.5767154002123548,-1.383586897935685,0.9354651405100932,0.1792730261391095,1.0403074399802485,-0.10201941571786158,0.5227436208918784,0.10937861841546463,0.12949865082894624
2004-11-30,0.9948761707286785,1.8249970341209472,0.797451344368868,1.260174913960375,0.564142711450093,0.9554870223924201,1.1640527550954638,0.6201729629331305,0.3975580144080001,0.32725977332174544,1.5440130855980607,0.1267481907829202,1.0314010169032202,2.352762195572582,0.08576267755578472
2004-12-31,0.49639323411189873,0.4801984706044895,0.46307088169264765,0.04192278896170073,0.4703249358050719,0.2028770991919626,-0.6672863360437983,0.11590838312208203,0.5329382591081739,0.4617852544406146,1.4206491092148443,-0.03371723690863181,0.4983234503001214,0.8061332370374468,-0.0520754381591262
2005-01-31,-0.8934933735737466,0.38793160611570193,1.0400174529015265,0.08697176476228789,0.7393151991171191,-0.5486576520376709,-0.5179707385111949,0.5962411692737525,0.22402181191809445,0.6178042556467671,0.12086590099711443,0.17478361282209112,1.2182683096946025,-0.17156955513911934,-0.05795451513746767
2005-02-28,-0.8836727153702322,-0.8509988464675893,0.019351849515993183,-0.17222226212453517,0.9704360845931097,0.12286878034707752,-0.6825971530290394,1.0616183430082795,-0.08225308745161387,0.9554011092935341,-0.8348902653441658,-0.3596096872582468,0.19653962179796547,0.5064586458266702,0.01911106170858211
2009-02-28,-0.18539419280418704,0.4124402454271237,-1.5453962565385924,0.06171972854717493,1.0976534836704213,-1.0955129582352412,0.3004002252766146,0.984179216577378,-1.1668137309171849,-0.8209405805442765,-0.5046192945653533,-1.3039659541845996,-1.8712569721864354,2.14286023944607,-0.01395076525633261
2009-03-31,-0.004558943565246953,-0.29736993445794624,-1.4316075272929658,-1.4138367519426218,0.35311407403014045,-0.3293430943276701,-0.5265346877555209,0.8005983953269619,-0.9424713493259931,-0.7827399872495336,-0.15597549786494586,-1.5348696455619988,-1.6740021937414316,0.7444308955453188,0.09844007281325251
2009-04-30,1.8126903160408925,0.8685122683971378,-0.9062466245387497,0.6100417072133226,1.022939197454263,-0.19701396281698508,1.1920056449653833,-0.2542007179999584,-0.15105692519719394,-0.6027826624544796,1.2605103109976068,-0.8272275922188121,-0.8784465573029334,0.24280393425336871,0.09930052427795104
2009-05-31,1.650708724455332,1.9239850591401382,-0.2820675955549295,0.4559743566301852,0.13036795852910116,-0.17613408429569782,1.1030714719835235,-1.1590458513790522,0.6016707895982392,-0.36610075224331196,2.131504333414657,-0.45412054545428465,-0.16204411570756957,-0.15282698239968956,-0.014780674491976465
2009-06-30,-0.21423165110013076,1.706110202149936,-0.4621674633445912,0.46156044016679243,0.130473789928038,0.4000385898798886,0.6046191647798299,-1.0855398584897904,0.47506485506470686,-0.2313609686428655,1.3824148022040794,-0.6419015802261921,-0.33736493844706983,-0.45682661638231026,0.06066216005852335
2009-07-31,0.995628630823589,1.2419327390858452,-0.15876537683919859,0.23421959146066604,-0.0436260152748986,2.9964643170351923,1.6584249988881603,-1.6481131377737148,0.9559155804322571,0.1455993524589896,1.6196282348416422,-0.35846700247416596,-0.023040528815595804,-1.3860866078491478,0.08368586695219149
2009-08-31,1.2960710347844935,1.078636306131883,0.32697703666235317,-0.021788725498299355,-0.35760728930333746,2.8047471535686177,1.6759676867611728,-2.3236198500820846,1.6458195002403446,1.8173835626205064,1.889757420654694,0.13409210890891515,0.41201310215694237,-0.8100800790832281,0.2982821098891563
2009-09-30,4.57086275890135,3.618555188928835,4.559269725861632,2.562185495086359,2.549037858743569,4.345952581819501,3.53182452328167,-3.8233231484391936,3.741335311553611,8.652966564074745,4.38762154497377,2.955461253334503,2.9207023669457803,10.563250633364573,-0.08249384297778468
2009-10-31,-1.0333991054516112,1.9096611625774822,3.348688135497601,3.9102737569223067,3.433152325770314,2.029133936506941,1.8309596433321462,-2.574305835072293,2.082624242146845,3.118778042171503,1.517686330421711,2.114709147485285,2.702079282624511,2.565666008919571,0.08146851734709895
2009-11-30,0.7980721156040513,1.704106884823481,4.26068567777562,2.9392344738482925,2.6834239713777834,-0.06765664152041156,-0.20978821949827145,-1.425161385122634,1.1263141596770054,2.893531378991692,1.4835406480275084,2.932977558874332,4.200440846686863,-1.0681773159111754,0.06461545703718216
2009-12-31,0.5585348965287065,0.18147892727709747,3.066983510936656,0.4289142427308836,2.006204554209254,0.3441897740030964,-1.3417192923068755,-1.5382774745266135,1.3416637914744518,2.5497985187542715,1.1995661797228117,2.531039521260115,2.8646512518771905,0.08315359552323781,-0.06612117219401552
2010-01-31,-0.8577945710622696,0.26482692815852205,2.3121255366935114,0.22589265057243194,2.286841565318711,-0.14609266995725861,-1.898483119956497,-1.123427048047223,0.9130812155594165,1.684967849807067,0.11206859406915502,1.820093220962231,2.3668632572223367,-1.0879692823817484,0.21742862203314628
2010-02-28,2.252206003251123,1.0274356514458125,3.3583108245555695,1.4350572651043259,2.425436590666923,0.7092157394653097,1.2941636407728354,-1.669660430513016,1.727231369011625,2.1840773667199787,1.2063884137946042,2.4280435121959627,2.6831323892431462,1.843878667207383,-0.026581864415832088
2010-03-31,-0.4824257047630802,0.44174769400430136,2.5857777265355426,1.552992306953497,1.0067883203973016,0.15765727321969977,0.016255111781518894,-1.3345099638972948,1.3054688894151243,1.5891141695946118,0.6099951858672544,2.7679091988139493,2.2618175146541817,-0.11026668749387183,0.056655237528935906
2010-04-30,0.3501772778321865,1.097903930149029,2.000020629415572,0.870747527115657,0.5202461311158836,-0.38239521939890714,0.07540043858774231,-1.2652774395888942,1.2895869063514933,1.4268124154418416,0.5830974633792968,2.472970439016559,1.6890559694468952,-1.7777383464083147,0.08362329096154461
2010-05-31,0.5990670973167227,0.26287790227561014,1.7081522194530745,-0.4225694655674286,0.47629099884801934,2.3987701699361987,1.204864812181425,-1.2276094405455868,1.3257859880936578,1.3397673165933073,0.7683685628140378,2.0524778158086834,1.3359577417874355,6.583417576622665,0.10659923462704968
2010-06-30,0.7869114966353962,0.9838107375812956,2.0263036757927733,-1.0748915541666506,0.49321690342756946,0.3275138305631298,0.6753230170847466,-1.1907283084389133,1.3624755601159009,1.2833626184259876,1.0692508032478953,2.2817633867058587,1.4169819752722697,0.5914672688900904,0.009329411092568823
2010-07-31,-0.21465159417747962,0.6513702907613669,1.588858910790379,-0.6071617510577687,-0.026470053700862837,-0.38960329315586767,0.5261084410169139,-1.0025090741471723,1.1012691386071911,1.0243971345369651,0.474919493359017,2.175965878968041,1.1368696209355305,-1.0159266981849837,-0.01070094100560936
2010-08-31,-0.4072598159910409,0.08721109865496376,1.114464409844095,-0.4223323841957203,-1.1423664013434025,-0.6929935443934171,-2.525771035246876,-0.8275222073710959,0.87157274816409,0.7890446740011243,0.06878804533861531,2.6889739499127296,0.8245563358999884,-1.4785267398904374,-0.002615539560462825
2010-09-30,-0.31060454674036925,-0.525239791531626,0.18986800170570764,-1.5807045510382116,-1.4733090641134694,-0.5078947733336036,-1.2996872844503404,-0.6903785981294516,0.7260031788623026,0.6058004266297614,-0.2523813348999835,1.0043292070838026,0.1324820947269605,-0.7692864324821848,0.05970508152175635
2010-10-31,0.2574581789640114,-0.2732955693088003,0.5183265427423618,-0.8745321568520548,-1.4006646255806896,-0.5288645908075582,-0.9147081149945245,-0.634245315282862,0.7176099201557228,0.5564365339061261,-0.14259340069040716,1.5796186006509092,0.32099550408592586,-0.9203579860472575,0.1651415641581262
