RITE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-04-30,0.8472769159952438,0.15661000844446066,2.1587393719437467,1.103076644729113,0.5626152821538143,-0.08459775161930912,0.3392769650939851,-0.5686655073904963,0.7716942488119296,0.9087747665923503,0.4818080009761632,2.1332450673511913,1.905357949089434,-0.3860325998750864,-0.02790388991398226
2023-05-31,-0.5998855556530069,0.6884915153775518,2.4430291435290736,-0.16566427707503165,0.4226566449702506,0.43095062151602637,1.327935495669442,-0.14024446695850254,0.3667541243785011,0.5728747894046865,0.08513057510554191,2.537253608361482,2.2953523967926777,0.7507314500678982,-0.007072468399991697
2023-06-30,-0.3087600767827639,-0.04456754861220203,2.479442091228857,-0.37189269170364153,-0.03039089981373083,-0.21526891521218935,0.27358603180867785,-0.03746346117123964,0.16647151535139698,0.37228856307496355,-0.18530955601928237,3.035706400492944,2.3827545170174136,-0.5861334110609167,0.22217523664389666
2023-07-31,2.7100766622299948,1.0478657329038594,3.0900547923120736,1.9199191354310892,1.621114154153722,1.6951581937756937,1.2008354693898586,-1.9728150452465174,1.526951497974535,1.130902333562052,1.934729758740135,1.9891449005833568,2.20145867919893,4.923738221131048,0.07524526153199568
2023-08-31,0.6069342144429409,1.802273208083268,2.129229857181231,1.1041228379315813,0.4310752604991593,0.8748185791562257,0.4377005124545471,-1.9892786464402785,1.4308502829692433,1.0398328220830808,1.7678077529748728,2.1833804847077096,1.4201160592292765,1.515244958251146,-0.016712359173745254
2023-09-30,-0.46876858250394854,1.57753646221213,1.1325432015814108,1.1417099992408393,0.6547697271615157,1.0403058783702517,0.9995086643257495,-1.4253515927898375,0.8811812538649126,0.6833892121256326,0.8156287714850115,1.0000561189097448,0.7300442972319073,1.2465801393728573,-0.08678620621879732
2023-10-31,-1.2501562631364844,-0.6766634644053079,-0.355735700559932,-0.004373219035599005,1.216106117241289,-0.23075546552650789,-0.9284876794303039,-0.6887763938704214,0.1872952867780406,0.2125567992947268,-0.3445276744766771,-0.5098022752397441,-0.44902954078994545,-0.46714926869102447,0.04002444031075798
2023-11-30,0.22425521252209887,-0.895053087003409,0.1024705578182774,-0.596010402584911,0.9798570919518259,-0.6013304837524514,-1.1204618053958402,-0.7748538317045385,0.25553507552123816,0.21898970125138634,-0.29076435599456113,-0.06159208990336165,-0.06341228556792641,-0.7537592506431241,0.06666392044988469
2023-12-31,0.48871641895374135,-0.3067735555767157,0.908842994906563,-0.10136487894887063,0.8135765108289149,-0.08470549950446223,-0.7876872779217496,-0.9212284339018338,0.42533876874780147,0.2893601532145642,-0.10715112304458746,0.6831829461757499,0.5367926371379207,-0.2739527456310976,0.39164930105684986
2024-01-31,4.024907618832883,2.8930539931867765,3.258783030711514,3.506514385589692,4.227990813752403,2.3977965862426625,1.4105197271501226,-1.9608062252758096,1.781125837194831,1.0691560706627998,3.269427620717414,1.310878059862166,1.2938240387790612,6.673545691486846,0.049913282791859845
2024-02-29,0.07159848043773763,2.4454721724893576,3.8159806690771756,2.6970557401896333,3.5240059349899333,1.1379820838237686,1.6020178282615094,-1.5113202107081591,1.2258681941900478,0.8165324655092264,2.2245516441666493,1.9753777047548304,1.8148052963868555,3.018420917898144,-0.16297829971682437
2024-03-31,-1.8963610984002355,0.878266049417977,1.4133843171826677,4.3351618930011115,3.89024946746667,-0.21276857719763098,0.3872125127737471,-1.1433868106282004,0.20096344979174424,0.16059734953935237,0.035733209797805254,0.36624173163143636,0.4932557764352175,-0.1553632826886072,0.030064733787809085
2024-04-30,-0.07190147095882647,-1.1484396864675117,1.018233034356032,0.22765786208042332,2.5640850168746336,-1.0578251168228714,-1.8222907974159532,-0.8943508016084528,0.10767717887334047,0.05455610694521391,-0.26765929342204386,0.22573765100454107,0.1856224119153856,-1.0567376707648517,0.020116161456345923
2024-05-31,-0.15800233911828052,-1.278462335050701,1.1819666467667924,0.0616584025471988,2.2144507197577514,-0.8911086174892691,-1.3118698181242183,-0.7146078691272358,-0.0014140801131719888,-0.04093922052358128,-0.587739706284827,0.3615745176477815,0.29944503645678133,-0.9243925570060777,-0.009298643425216331
2024-06-30,-0.4513544399860974,-0.41634217874196866,1.0779877910835949,-1.5327769295748794,2.0082276869430147,-0.9497521716724291,-0.6756262067200671,-0.5631574903090311,-0.2676004086379005,-0.2757940703415731,-1.056408191891686,0.26578868874766765,0.2465451285182917,-0.9222162644354778,0.03355924194953748
2024-07-31,-0.09898123355657074,-0.44395626304663544,0.06044981299197925,-1.4365611794363897,-1.0169571098626764,0.6538008014114539,0.9209933671621175,-0.4743688556702786,-0.4621039935594106,-0.6078990676270274,-0.7779024717698003,1.1323919001642648,-0.7633499642113396,0.38954418998908963,-0.0963735333856047
2024-08-31,-1.2043156756852793,-1.0920335074095544,-0.7877418129743504,-0.5843419683217672,-0.9389849816108861,-1.3233410256119058,-0.6702941558726373,0.1315125089567369,-1.3652984764869445,-1.5127071703314838,-1.2702538809768442,-0.4600908421850568,-1.6311928421988788,-0.7701496024222836,0.061656716426181826
2024-09-30,0.24980739297706658,-0.6363774765451803,-0.49665758809724136,-0.2605373187489216,-1.6002064584180307,-0.8497242140579169,-0.15866861151518896,0.1709130104133791,-1.0231719227265579,-1.1772251110700847,-0.7559888363663765,1.350757589566537,-1.4061625782894234,-0.6436645332179487,-0.1386115980494044
2024-10-31,-1.4634088728650443,-1.5055841320804286,-0.7797586922613622,0.04489760269037179,-0.9034465631206673,-0.8987012166289339,-1.1609692092006543,0.9960024592153881,-1.8594526568934828,-2.0495138839319553,-1.5613015170005078,-0.38827574458769226,-1.4511035813737656,-0.6367651671658339,-0.054159617947756915
2024-11-30,-0.6194504390581059,-1.1616502296526272,-1.1774194473464628,-0.09325253994358328,-0.9164397491436463,-1.292648001706049,-0.28386719086899764,1.325114404919448,-2.1909304920604757,-2.6066041757459852,-1.611696892400155,-1.1841397345925533,-1.7298591234823453,-0.615247482741632,0.023767273661825884
2024-12-31,0.046666826566869477,-1.2708096238413598,-1.3130941438511974,-0.4291111363142757,-0.8086289574308843,-0.4924660140092379,0.1744402867052339,1.2571485827900182,-1.8725517288094762,-2.225000111145272,-1.1034095000937258,-1.544963890792636,-1.7755714336954442,-0.39159012364984136,-0.11160892373124474
2025-01-31,-1.1622239638567984,-1.0452533844153438,-2.7708324478227664,-0.626775870627478,-0.7903512086155001,-0.923349471648428,-0.2722479748272537,1.9380171857830943,-2.3309158195888853,-2.7667181718526046,-1.439567892002033,-4.467797014889536,-3.2291867442976505,-0.10846782430893928,-0.2431330850929942
2025-02-28,-2.185168915444844,-1.981705736092544,-2.8660893640791354,0.5448750855083324,0.014160840840157599,-1.0109533412553935,0.07279469400666308,3.4035342413178102,-3.07214790871175,-3.910312142381008,-2.3197944494456326,-3.4054715730003666,-3.532958785200071,0.08243345982754434,0.08801714497005778
2025-03-31,0.6164646369068844,-1.5095948088568885,-2.0242504422160303,1.098832903863313,0.1762254757166316,-0.747284091093394,-0.8958519247260999,1.5538682525949605,-2.339931868687605,-2.6233680342027976,-1.2227057843101934,-2.22766867657605,-2.0401387338218324,-0.17494705637557104,0.007804004020613452
2025-04-30,-0.014304368105605633,-0.8345448489494321,-1.8423773315120047,1.1296888166054029,0.13474417384122317,-1.1418610527076003,-1.159849506052021,1.5624257414091085,-2.047630683493674,-2.2400092887422116,-0.8300632556744663,-2.00197416990445,-1.8259308630964972,-0.011969497560437227,0.20897110022609808
2025-05-31,1.5988494320311613,1.2652635968782489,-1.36135528435343,-0.14739350828639713,1.0722752900577759,-0.04277228171524624,0.6097580532928514,0.5316787206800923,-1.1498212721014553,-1.1053132913190409,0.5842882105313694,-1.3397552889931388,-1.25984444329367,-0.44426650520858585,0.00918490957707257
2025-06-30,-0.054062988325697246,0.852573015153758,-1.2201544950779455,0.07099047849724505,0.9772121100783631,-0.2832670646618584,0.2673064456055827,0.5284618683452025,-1.0989810122648125,-1.0654311101762204,0.6819790207677232,-1.2013061067814892,-1.1275933032881518,-0.36701464667896827,-0.08668675436058204
2025-07-31,-0.7809640587178757,0.3974848140186421,-1.3085641893690187,0.6404068291600905,0.8255414453989828,-0.3911485730110044,0.9760864301055215,1.1222902680085838,-1.3867419004544543,-1.4499096096007154,0.07785311199419398,-1.2683085270260195,-1.240735787540818,-0.3174249608167947,-0.051139562546821456
2025-08-31,-0.4358450334021497,-0.7257699540750886,-1.1321096710659095,-1.1399859731670896,-0.35738788795563936,-1.8158267871773943,-2.3482016087585076,1.4510913180870444,-1.451491831125365,-1.5766817390431294,-0.37345517245919674,-1.2943434481337963,-1.1140199919149105,0.16291754025885116,0.008530838078321275
2025-09-30,0.0760534670488058,-0.6645122757284482,-1.1169003107311484,-1.0688695222963995,-0.47327905953624694,0.5196293362713429,0.10948925492235953,1.3760449762030202,-1.301236781062274,-1.4003212461695738,-0.35753395669190713,-1.3164898350992054,-1.1019190580124179,-0.49636872885525907,-0.002278646819271307
2025-10-31,-0.0177410542903086,-0.21818314377100528,-0.8319745604785654,-1.26402872451498,-0.4770997019541795,-1.274791345664567,-1.359820185583896,1.429512174814238,-1.2218294745011005,-1.3259072897545805,-0.4123336579601706,-0.9437870840993087,-0.8061777303767884,-0.00047097404898376456,-0.03502876211814458
2025-11-30,-0.3079079773207405,-0.14162752305512474,-0.7630341446540928,-1.340736534201729,-2.0228938179317417,-0.7114604549950829,1.0789338541679367,1.8073968375168303,-1.242110872025232,-1.3874284973897368,-0.445819970452015,-1.539088611398971,-0.7398627769311317,-0.13475862770249883,0.024092529095914764
2025-12-31,0.18976844515451982,-0.0775445510340432,-0.7188661206513018,-1.1698956130544758,-1.7408076541292934,0.1807882966888806,-0.3033972380425037,1.6022616295275618,-1.0451278440961023,-1.1399139378892853,-0.10715076091332773,-1.3207018691166978,-0.6782528019186849,-0.3294611553345068,-0.061093204876205426
2026-01-31,-0.4797722155023746,-0.3391731104093222,-0.5853764671605461,-0.8944778804873013,-1.7366359748331581,-0.7647639080980052,0.4497405048988423,2.020236079214517,-1.0992366430432436,-1.2581913264505364,-0.3599232736993504,-1.1076945825111142,-0.5468759985738473,-0.18052080811755,-0.06563067380874707
2026-02-28,-0.49079205969785233,-0.4217661750510875,-0.1888779469662926,-0.7162810895563707,-1.5044008556105966,-0.7699989018626016,-0.3755356114313348,2.424650446893308,-1.2451931441420219,-1.4461285245080813,-0.6196089295725149,0.12541511128373786,-0.08986819646457962,-0.33719275734475207,-0.057683786460865534
