MUTH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-12-31,1.2566338839861309,-0.2348746671610988,0.6823414895312419,0.823309574787138,-0.3872140069445558,-0.4821768987434843,-0.3203079977251914,-0.538701634113112,0.8862708273956547,0.6985490636345661,0.25754505332207384,0.8927150362962774,0.5144480284880437,-1.0488955501349764,0.055828555465135286
2025-01-31,0.38960831358273246,0.6763748987808266,1.2267556893852765,-0.05953839117763088,-0.38239161219110535,-0.6453133454747916,0.08701929329318754,-0.6343891967952373,1.0034539514693814,0.6825236544935694,0.5232977627158938,1.3108967342562268,0.8466136105581358,-1.5166488208132678,-0.05739802837423738
2025-02-28,-1.31476026818916,0.1858753013374328,1.227712214259895,0.8121264346260307,-0.07844480557175557,1.095257635397585,0.8064903597144392,-0.20527625584631942,0.5081510869883267,0.32793685204620926,-0.5718724941586122,1.1514971048165812,0.955028733984667,1.1828632058666135,0.11088256288275186
2025-03-31,1.1619240804220288,0.14153378736502104,1.0818096735467502,0.7836495514312026,0.5246319861644951,0.850766040885971,0.5726030622663394,-0.36234036597870817,0.7614214440327386,0.5964418521664091,0.6446096528876656,0.7206476734767476,0.7443515948223416,0.8889642050738505,-0.09363714978385128
2025-04-30,-1.8969774145716718,-1.393376763887578,-0.5772003051685572,1.5183395312700743,1.105288859820598,3.8964734428018035,2.20635640919302,0.6401201441734532,-0.01570804037544641,-0.01160877451042265,-1.3248637537319894,-0.7009394341891606,-0.646255198335331,2.127532981725217,0.020751890559487805
2025-05-31,-0.1445280224586732,-0.6136978224693265,-0.49162663679041935,1.1652685400466234,0.972424081976334,1.9790366430508015,0.9836069473188142,0.7306865226486055,0.0023803616646195435,-0.13722382538043265,-1.3714259832935582,-0.7410734153516833,-0.6971783451065858,1.5320692057937275,0.16922878649885448
2025-06-30,1.9306428375963578,-0.006708465406248815,0.299544672450383,2.0205123671619236,1.885659915593896,0.3841845933785549,0.5665225898910338,0.716561017713214,0.9922607409517541,0.7568062384421651,0.9489110329346746,-0.5343998876629646,0.06001775174581186,0.43785793030162595,-0.004430701263029284
2025-07-31,-0.4643600605153156,0.9510035135189309,-0.01862256397084683,0.626484895320338,1.7060528511720137,-1.3042981000066547,-3.022842949161931,0.9801341947738901,0.6623357500853724,0.32132292450847844,0.452844596866909,-0.7109816167676504,-0.2576881028682839,-1.4856619143008152,0.009714177073126926
2025-08-31,-0.23316188368099391,0.9372270325196894,-0.6159005047395707,0.6539516125603393,1.0790199533876206,0.18291294280967824,-0.9202453106016238,0.9215595570913832,0.5177797679638575,0.08083897516064167,0.08966658222427339,-0.9183191518488648,-0.9320956789840121,0.10215073637748788,0.15404235858969045
2025-09-30,1.6756574040645322,0.7389342169297846,0.5721629490556559,0.3577480108356201,1.494814512694747,-0.6885242693378449,-0.9466884465078381,1.3289020844988588,0.9942729650327828,1.0558340898849934,2.2630026379340347,-0.3851967236847217,0.43997577696705675,-0.8865814484110832,0.03248471317774383
2025-10-31,-0.06453086374770316,1.0700025707828906,1.5448993981800934,0.003621513881220941,-0.008780616262836508,-0.8193942535439388,0.6868263298724641,0.933607286723792,0.9890280166953361,0.8782082586811846,1.3651338706477758,0.9124523254410223,1.3243547483560585,-1.1696194978095567,0.16373566781494922
2025-11-30,1.6370007094333208,2.674585096807093,3.866093119976349,-0.18304236277756947,0.31438126267513683,-0.5405315788315372,-0.6182422197303031,-1.424324127372433,1.998786007101104,1.7910387721103396,2.6707548034266537,2.1131532920373983,2.5640357335471524,-0.9501983363605526,0.017867307857257743
2025-12-31,-0.2620979365581152,0.9701975744456385,1.8529711954157218,0.059077466004303324,-0.1166552674098138,-1.225953051705696,-0.6765290384969548,1.333896017357987,0.6907673892590013,1.0158763938082533,1.4847870474380276,1.415143232991398,1.9637226344573067,-2.1263007874034194,0.004685075246873383
2026-01-31,-0.44210942201754344,0.6726167628512236,1.1226970873990567,0.31555716884115687,-0.21526154817693363,-0.8616809520893016,-0.14950696633351837,1.261621149513048,0.3900359416872746,0.4543868116371094,0.4697418322063081,0.9279852069631974,1.1105568031557551,-1.176302801950672,-0.1327557825385074
2026-02-28,-2.2853458689683737,-2.1767628265704206,0.30027240311289105,0.16356473517512318,1.8234999870294444,1.2356452151328063,1.3260996660000621,4.723452545010713,-1.149340957727802,-1.1429519087065854,-1.9571352652573055,-0.6681951957428951,0.7426358261791004,1.7441565288064784,-0.014689139322901527
