METROHL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-05-31,-0.33386783610662835,0.20572693774970716,-1.2313247284673117,-0.10648281219014531,0.7510401827667932,-1.0593432939807577,-1.9822924980796248,1.568267321749046,-1.6751556132583907,-0.6824281627936626,-0.6397564821624044,-0.8213091976553354,-1.2652568630243148,0.8661798681409199,0.015415360039237746
2025-06-30,0.0625322777662054,0.38897980289287637,-1.3436616518728492,-0.2711123138441314,0.8121175447522644,-0.22326310356862306,0.43601196448216917,1.6949133908067882,-1.463198403350788,-0.6919969334922974,-0.08687872481531274,-0.8657591668174235,-1.4467342562944638,0.6140685200291348,0.15652573948389076
2025-07-31,2.1180963084363547,0.9625131304948524,-0.9561492707886755,0.7758776486157887,1.099834649314732,2.821855263670743,2.8728127350787958,0.5506774429870538,-1.3120209066433568,0.23801681346125841,1.5517702853203885,-0.7239645996277355,-0.9066021371686626,0.07411932359557229,0.09242196267246498
2025-08-31,1.025461637742669,1.6923654558735004,-0.6563801336985785,0.3040728709699716,0.03603446496012593,-0.7574012487640784,-0.30549351324455365,0.04356435514586249,-1.185060986997239,0.7679348838666308,1.8443463767423798,-0.6153936688363221,-0.5941687276375497,0.3636060405195925,-0.07222927896053669
2025-09-30,-1.2185375051019065,0.9296333310258584,-1.061543832768742,1.6390755436749511,0.5788439733818396,-0.5229612434608872,-0.7507790126555647,0.7791189443412209,-0.5837033933277995,0.05544042970531757,0.3972074902345517,-0.7738942318271783,-1.0398061081739123,0.6144825234951274,-0.032750530864085116
2025-10-31,-0.6054444180640448,-0.4241518032858884,-1.1012852911028503,0.7116820551246036,0.659084715995231,0.006745674779301675,-1.6762645509704044,0.9917261171090498,-0.7710281217193456,-0.35667474018445805,-0.17038583622477932,-0.7858741474810237,-1.0983565692612975,0.5156921087206767,-0.02019856437781373
2025-11-30,-0.4460564804636788,-1.174895125715669,-1.2068490205020521,-0.8138702179679036,0.6808731767452862,-0.4968516433672201,-0.03714737878586985,1.0325375515981368,-0.8093936807799269,-0.6899506860112911,-0.5721763371245611,-0.8185746363814153,-1.2382955867076937,0.656777112947981,-0.0010881111983199194
2025-12-31,-0.09424849488918094,-0.5975164625151786,-1.0193577937298968,-1.0425882368975579,0.7715007731582618,-0.18671285738054016,0.12644896952006443,1.3133083337860307,-0.8980838525614762,-0.7612858339814287,-0.6996017670457949,-0.7573276724294832,-1.0445706121309497,0.5395152302387657,-0.029408468786106055
2026-01-31,-0.5260526242404217,-0.5221957096335148,-0.4976939959531977,-1.0249222379206773,-0.38518554476805505,-0.01405832010998542,-0.683671623699674,1.3479997455594181,-0.7998278939837749,-1.1259660556310875,-0.8190974561291671,-0.5362369787270517,-0.3961887078014526,0.3433415292781356,0.016310465373116294
2026-02-28,0.15799846640402923,-0.21575260740378832,0.15815899804372308,-0.7104631989708817,-1.3438024575255383,0.10135410839815251,0.5446287625088684,1.0407160154728305,-0.710242135414399,-0.984346754978127,-0.38218065251994,0.19828471046038618,0.42896215499166557,0.12084248130758854,-0.05573194614282847
