MRCO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-10-31,-0.25045063588968747,1.6926029254672896,1.6552975121204958,0.4240274240712871,0.9546997275075944,1.0178574770492157,0.4732909981556954,-1.14860288676386,0.8675268345422731,1.4580663836629533,1.4731499235095227,0.40785733901521143,1.5055885820553259,1.749940053476595,0.037457090071820416
2014-11-30,0.3307105257656079,1.2745643467153758,1.5146815515588403,0.44572966586756146,-0.270254307690935,0.5725789624618643,-0.17296625282413777,-1.3586009623455515,0.8478354419776845,1.1530313838197066,1.227858587679294,1.0193972763004255,1.302774338501576,0.9597014773890321,0.006170192957393313
2014-12-31,-0.1744209524354081,-0.058129740692365116,1.5606185035057258,-1.029754394437491,-0.38469526743312676,0.45741917916531033,-0.5176277752722745,-1.1090853337475692,0.7360436445311326,0.7875265034948215,0.5801779477850922,1.387835687595656,1.45425395484735,0.8208260789500813,0.10406792938239089
2015-01-31,1.4517218119137945,0.9880562659114155,2.5177436071972417,-0.034586502691919103,-0.14496003819014663,2.741556691520741,2.2921475774184357,-1.5889861359803645,0.5808265806798927,0.9785932424546927,1.2726212290579693,2.0654723898929124,2.07508065105675,6.57176931644744,-0.014067441986027648
2015-02-28,-0.5557978255786995,0.41957706818961665,2.2861770434524162,0.35200005235293863,0.19626169674723892,-0.19042517759375258,0.2827357666705761,-1.356815145438615,0.43952363009792733,0.5659044087977577,0.35877627305169296,1.9106504476189032,2.008744828874427,-0.15219261202776166,0.08095906823041987
2015-03-31,0.9763269873183511,1.1384873489064613,2.7149084407729545,0.3163138002361285,-0.4807494210993128,0.0564431104687739,0.770549368895492,-1.349957367921646,0.5955251369636781,0.6343801528103461,0.9553084124679998,3.2058875027731073,2.3447961657769922,0.4444928717902553,0.040490126932375595
2015-04-30,0.24144699427314123,0.39748255731105286,2.7495706899036043,-0.1519065357100057,-0.6348314940787335,-0.5978640643188855,-2.6543941061928296,-1.29851391655042,0.6313766877609273,0.49818336021064663,0.8420347577740018,3.321315212348369,2.339635307933671,-0.801879367990975,0.09015968116422989
2015-05-31,1.0717747037196759,1.42779252539951,1.7468242450292555,-0.7809529112768888,-0.41791416924002023,1.3736935556759267,1.4414069188317278,-1.3931216088164644,0.9082139484035174,0.5448645050096402,1.348382491741434,1.8264693629403799,1.2940473779231565,2.837306419690308,0.022626519103390207
2015-06-30,-0.068946743439472,0.7484829492727988,1.7134442429906922,-0.5130921928607937,-0.572496949963622,-0.9019171565232046,-0.9177655335425489,-1.0791178808792417,0.6448721648046868,0.36425363589713067,0.7961888312159893,1.9365781882258322,1.430168604264284,-1.1469054896081874,-0.02158066038086148
2015-07-31,-1.0417464124627205,0.06068652002004541,1.1805622922378012,0.22515041367423244,-0.44788128376750136,-1.1905406197823067,-1.092312344418636,-0.834899332664921,0.5152784171477944,0.06686730414022697,-0.06483036984254348,1.2913184268244142,1.0123332798133184,-1.501426656652277,-0.08164225316761588
2015-08-31,-2.120657346449216,-1.8415706924313329,0.4062467494657783,0.1533520690203542,0.6140148243439708,-0.9596259072719343,-2.23880352014907,-0.47542467492114404,0.44724928283383564,-0.36995804599200816,-1.5827862635053316,0.11798181062670184,0.39699812059179507,-0.8869761184796073,-0.003359023114858397
2015-09-30,-0.5365234222650498,-2.1785810998893056,-0.19197792751410833,-0.18876271471729342,0.2533483447403604,-0.9485494420330749,-0.5170304756207899,-0.22743628778300817,-6.494355228109709,-0.5035281992124161,-1.698625767714582,-0.23696766198574312,-0.17336298149642837,-0.7113062508140882,-0.04296844956709866
2015-10-31,-1.1826855068985687,-2.1392215351595123,-0.4003937801464681,-0.29846046171169477,0.3120563713154504,-0.8472219863325262,0.3236675434252665,-0.011312651051183129,-4.493755865172351,-0.7480625177423781,-2.070181887782126,-0.4087658062930902,-0.36195438193553015,-0.608518443177097,0.08762671793158426
2015-11-30,1.0442570026190834,-0.36065261126645004,-0.2427631553659917,0.6718632117192889,0.27995632154239275,-0.2427427268969182,0.751339191221443,-0.21829801214672742,-2.3064229524086306,-0.538199952624558,-0.7754242082834639,-0.2759477598966579,-0.27041196101556897,-0.3544723110235989,0.06777760314979142
2015-12-31,0.6618186068557329,0.2955892525512817,-0.027645495879895517,0.7509107269087187,0.6967178876857039,0.682469787280229,1.7606203580770612,-0.12573325550477427,-1.3646724660838907,-0.4162497814497885,0.11956599802138233,-0.2129503046675867,-0.04194767071072428,0.3132904549350735,-0.020098934732789654
2016-01-31,-0.83969546445817,0.47093205615375117,-0.6143822168744609,0.2516295015526275,0.6266837326943049,-0.38781141688797915,0.6008859942817784,0.06216747522185495,-1.3282328397858434,-0.6194499132067245,-0.1971106267749544,-0.6152694038711776,-0.6504271525734717,-0.4244541259600797,0.06590517087512505
2016-02-29,0.5858131335005744,0.22942349270136858,-0.3267816978565188,-0.035129124404978486,-0.09245586414104187,-0.3474073157596011,-0.2807779342854553,-0.07005115860350053,-1.2989134666319688,-0.4844749059232367,0.3161445082371631,-0.2764052333256748,-0.42266868536466534,-0.4047529977213927,0.031392246197507266
2016-03-31,-0.03788923287626742,-0.16703667928220417,-0.6199734281509744,-0.35248744017128264,-0.28982642461314023,-0.1965705522414033,-0.9595908108146814,0.08279825519256705,0.775687123586058,-0.4967174230894231,0.25306343019870803,-0.47661943968900244,-0.7288625476036331,-0.3177933697810457,0.0588171093043696
2016-04-30,0.3932081031766245,0.561486134724947,-0.6025862531528154,-1.4397163458995144,-1.4476367552564897,-0.9626718556583711,-0.8161721412371753,-0.17741305205356922,1.2737910339599752,-0.3490284026340951,0.36173681302462257,-0.11955880099227614,-0.7841942123857083,-0.6953240008903118,-0.03895830065476629
2016-05-31,-1.3315029337835387,-0.5860972911131074,-1.3570020848116635,-0.18669905647732168,-0.9875164197803065,-0.9130965644034141,-0.8391073015202846,0.42705127469747184,0.4273235358162213,-0.9469442708081297,-0.7338269688506144,-1.022083069770622,-1.5867532161544236,-0.4902666914587917,0.0561770157150543
2016-06-30,0.5046577118370003,-0.2880871802996998,-1.2369699636990783,0.15626966615818705,-1.0678986559308046,-0.9174396033962943,-1.0574711993345465,0.4949986314084754,0.7022464842273519,-0.5555964670690747,-0.2110872916630238,-0.8843385543479382,-1.4549405784921627,-0.5379871510131227,0.07542133000229326
2016-07-31,0.8299213348711544,-0.0835391899206424,-0.7279053793839871,0.6512982245032245,-1.2275683304892795,-0.7410894414450484,0.0923490637546221,-0.5757952638616409,0.4830948418375813,-0.04918971059312433,0.3445792059236585,-0.35266834922211554,-0.9715746099469933,-0.5645006318017348,0.025185873159901673
2016-08-31,-0.1533832187420651,0.6645563397083191,-0.13170944628579265,-1.5864832830682947,-1.2973346209195236,-0.4658892343233251,0.3056506381211695,-1.0200763466708804,0.30566464177808367,0.056394848571475836,0.19503229168994132,0.3126643107162122,-0.4168824377568732,-0.4729747828779549,-0.05645237719757785
2016-09-30,-1.6786570342182485,-0.5660944276074327,-0.4682914242614976,1.1909422316576266,0.20667538999560964,-0.9479786592922156,-0.0006100687484770936,1.3571886696924202,-1.434638964045373,-0.5743097219424106,-0.9629055969862377,-0.5132201706728264,-0.556494184196787,-0.7362317090481165,0.009752650896373342
2016-10-31,-0.277864163607755,-1.2410658449144167,-0.1425102974324898,-0.38814038688153835,-0.038299691575020674,-1.2267015885318195,-0.7559559858487221,1.128435215201632,-1.2706743154341846,-0.5889758776934501,-0.9397450191866957,-0.17711784253577867,-0.23292568395208696,-0.9989960052572534,-0.09633514775142482
2016-11-30,-2.36044272950798,-2.513341491831863,-1.1441557550060173,0.32448972886171507,1.9008040514555622,0.6758594136772657,0.5562528750831686,3.7040656478734912,-2.199575200099343,-1.9789303899385815,-2.3997062693600166,-1.2125347338605448,-1.1276053864993367,0.05606598839974844,0.030405772453282968
2016-12-31,0.20822879657010007,-1.2626249218325731,-1.242933551874697,1.3262285911008607,1.2796679658699903,-0.5436517152228699,0.16021319269767031,1.9118337311625366,-1.9714690630608442,-1.5025330016128449,-1.624545418300082,-1.218858604799481,-1.270939407251824,-0.26898169429847774,-0.01236252947704152
2017-01-31,-0.5659028732472885,-1.4000816739671664,-1.1129474950074372,1.0117109780831233,-0.30706423416593454,-0.553995580500617,0.5380511214329657,2.0171840922598143,-1.7605756954313532,-1.7319649161955812,-1.4123479275091453,-0.9851082132696174,-1.1202966443475335,-0.2646829912063659,0.08901778522235076
2017-02-28,1.3766419673132668,0.5255586215126504,-0.9161600825109154,0.008098791992568938,1.461180052890203,0.6758217511221473,-0.5568409469185968,-0.053927881016374066,-1.5939993797434882,-0.22139914867515087,0.04039057902596218,-0.9639195517934882,-0.9848410852035047,0.18203283173587706,0.04740059251000346
2017-03-31,0.5093053032690218,0.6850347211233854,-0.7654462178727482,0.04881468408161345,1.1214550654424706,1.2695933274360647,0.4694894854242099,-0.07327183502405717,0.4185861020567274,0.443689277130532,0.5848322972592903,-0.8187824176690651,-0.8350296711736727,0.408701473030057,0.06674060553721084
2017-04-30,0.9019838246341015,1.4997336687489178,-0.6635565728654502,-2.076144102185832,1.4640866716583067,-0.16292524926725668,0.22190367765862726,-1.3108099636529775,0.9132944036426295,1.3742653738683264,1.3162513308264934,-0.7653386991699238,-0.7992015437916308,-0.06034658539049232,-0.0038143720754706774
2017-05-31,-0.40981551674018,0.5207856931700398,-0.4058683325865434,-0.8056898089736878,-1.6462279247853036,1.4106063707441494,0.22472162537089346,-1.2083732604792388,0.7588435264911122,0.8087926179525966,0.6597884359615552,-0.007724022994122365,-0.570802371746648,0.6037843166450192,0.0011140289208166993
2017-06-30,-0.2587183312975337,0.12643314935983035,-0.7260842699635346,-0.6620771973378552,-1.2666955316825683,-0.7286893385953738,-0.4525961728663365,-1.797266541783713,0.655215209433456,0.470880789609793,0.2639569849338491,-0.4081561408864711,-0.9170389601446846,-0.1504992190324219,0.0627275933882107
2017-07-31,0.9169087487849874,0.12640436233568916,-0.8498166627557378,-0.8415891554126307,-1.7137348469339695,-1.601974675854924,-0.46828856825373877,-2.2179188887583954,0.5925913746145808,1.2681446832221268,0.6444196062535927,-0.29155576765408725,-1.1128956961548173,-0.5962286811677081,-0.059234417400462494
2017-08-31,-1.4334799415271648,-0.42596571321042603,-1.8817345166617785,0.8570291391111717,-0.4786075485501198,2.8215282540858784,0.4004926267268608,-0.9364351260325547,0.5376038608546054,-0.25495458189589776,-0.5993246584480376,-1.6453939284266328,-1.904691207737199,1.0169915543312125,-0.015011460425997915
2017-09-30,-0.6442281566109841,-0.6489313557042828,-1.3106064865286147,0.8722754070719558,-0.4807209134299405,0.15664771575619096,0.368805971496417,-0.5207325450993335,-0.8936852400644112,-0.7870614060867795,-0.9985933627522242,-1.0465657352900357,-1.4220143187384655,0.2341258917355906,0.014377244454208469
2017-10-31,-0.06805430654502147,-1.2688196059070742,-1.1461649586117049,-0.8458897767482476,-1.3042507422145115,-1.8863012830378418,-0.27252171896683197,-0.6094680743133501,-0.8807523624037473,-0.559204215066699,-0.8102655565218899,-0.6568371653405641,-1.2686591265126204,-0.8411345996442612,-0.029780872892648174
2017-11-30,-0.9915311435592509,-1.0300786273299856,-0.28363238723825046,-1.807290003688363,-1.0105040048997407,-0.5221233675711355,-1.2508967807145621,0.001967141901753882,-1.2611805019481455,-1.5314796852153458,-1.3597731129481738,0.13725707542087373,-0.4539177109185562,-0.4108827465706786,0.05251803428344644
2017-12-31,0.7509796175138177,-0.19169115503850942,0.030201655598792773,-0.4231999508869123,-0.3332415300000062,-1.6601832945977473,-1.2195308798082054,-0.12871279535604338,-0.9351408693945915,-0.29465657670936346,-0.491837648099302,0.10136976710820894,-0.19819145907759173,-1.6060700728142479,-0.041468198096861454
2018-01-31,-1.1531130444267264,-0.8102611436415927,-0.28296898104628787,0.31716870553162846,-0.9911412355464375,-0.3329232297642055,1.0160636345205931,0.6476915268994189,-0.9547948051365365,-1.585615878116648,-0.9195038000545951,0.1192988967911652,-0.37681680588247524,-0.1867287330285627,-0.0040482607307135805
2018-02-28,-0.3615283975164778,-0.43855426427580035,-1.4240108088549344,0.07086162093658659,-1.634272014159776,0.8423843697946771,0.8095986984712296,0.7921910361764096,-0.9799333633253974,-1.7827589726592603,-0.8599907873802326,-0.8877826325051125,-1.400414992058107,0.6966670503480098,0.05646406643095926
2018-03-31,0.9379174986342077,-0.3435490075752395,-1.197169018302169,0.22286052506855047,-0.7625491797822539,0.679567281698106,1.7154525212432294,0.12581574150539343,0.1077440066671475,-0.15636998224362064,0.022852033149621063,-0.9332025708162476,-1.2339568446830822,0.6344742170741327,0.019739480891218863
2018-04-30,0.15670363926710645,0.4226483769660851,-1.630843982736767,-1.0892621265169524,-0.6861515395245894,0.6286331351262751,0.6443887790667748,-0.09407994924712539,0.36458101843947865,0.14292440387947697,0.2564461596089487,-1.4263544969916255,-1.6180717202788055,0.5655493955276545,-0.03270462623180527
2018-05-31,-0.8935830296677015,0.12633676106689415,-1.7764163941803697,-0.1531082672178184,-0.6495628969552001,3.8079533394462803,1.6949757415484545,0.542402629343859,0.035168132830818745,-1.0196814712277993,-0.43298380593461266,-1.6429178088704675,-1.724098085999535,0.8574017518310452,0.02999459747294003
2018-06-30,0.4030244118891702,-0.20118996562057392,-1.3530374345261145,-0.9482415157285515,-1.0153999223153403,0.5892130281420587,0.40501727204107973,0.5749782008440286,0.4711129065380692,-0.22895693811766765,0.048899015627465584,-1.1626471581772688,-1.3276719474596281,0.5550474851534825,0.09334835920982287
2018-07-31,1.7755220011157453,0.756437858976947,-0.9584987764460499,1.2431133038769326,-0.3267320222296636,1.724304474958591,1.4018092211003825,-0.8228676962448899,0.5173808514239229,2.0878847167939916,1.3310475985999997,-0.8732350570583148,-1.0229573409854125,1.1960162873522022,0.014586858053268825
2018-08-31,0.08824907738616367,1.3547408525114446,-0.11441905739626478,-0.2937311549104303,-0.5347148357100523,1.4677429684555112,-0.5109885782578408,-0.8366832127960816,0.5559746368930768,1.683000825359478,1.0368822901388364,0.06650587929041905,-0.3250398438390997,1.780063633866851,-0.10372278437546809
2018-09-30,-2.3515734682395504,-0.3273199960208251,-1.0694898516660765,3.956628467658336,1.8053256024841222,0.3514135087885329,0.17409424515469615,1.3988065717603475,-1.613827003391541,-1.2932454112184004,-0.9597280235698054,-1.3505519444061944,-0.9958191796296284,0.3776865096271319,-0.03591736273737571
2018-10-31,-0.8434631627504642,-1.9596388337679886,-1.621402331136873,0.6877990928559126,1.7732286473993366,1.3361546501389752,0.10085868213365692,1.9707001857359026,-1.8003550661838188,-2.267012634070011,-1.434345270412893,-1.6970318635011716,-1.5057155426401154,0.30422885708465197,0.10465999023513294
2018-11-30,1.8715562064974256,-0.7022725833186987,0.33011850304320584,3.4332120287070804,2.6084553892460316,0.39626080673829417,-0.5046877871448894,0.18899652710434373,-0.6482102478006821,0.5024110483985961,0.17375154270743748,-0.5874424540474124,0.17742618584528164,0.7581156505480798,0.04561497475067631
2018-12-31,0.6041603738516078,1.1187174700502938,0.23468821078397095,0.9661211183306342,2.4068932677965544,-0.25398192328185076,-0.10633974034860216,0.0344102542475419,-0.07416474129496554,1.4761276803442913,0.6012360400992214,-0.6373306039103154,0.08743468421708098,-0.01488828930963949,-0.0179698140845311
2019-01-31,-0.6341857299823752,1.2639817706203444,0.6317544016214667,0.5074204569769222,1.5603685435209584,-0.613698360311165,-1.2787658042381713,0.5462229175478516,-0.2078309651334438,0.8987409452891717,0.1496742690574131,-0.24255899676517437,0.5199312246482669,-0.49935046520533627,-0.07661754185655294
2019-02-28,-1.7527180038722268,-1.2395501961297144,-0.5877353211444669,0.5062519967982307,1.8450133810370475,-0.5222372048000523,-0.5094528914518038,3.3261548112863037,-0.36316841236388414,-1.7841766392315794,-1.1892952280667164,-1.0214639265792946,-0.5002258943413307,-0.2039829476862833,0.020252750221961262
2019-03-31,0.23422022925722427,-1.4697594588701457,-1.1066829194534826,-0.11431594417305792,0.8381509381998026,-0.6833138089857277,-0.1578194959565393,6.174833202203957,-1.3889509264399449,-1.0710747750904583,-0.8290908704455731,-1.1665040673807372,-0.8294678923918223,-0.18782052080288766,0.03612034896095926
2019-04-30,0.5622153010709952,-0.6432052534186211,-0.7636147104502199,0.4820194872497817,0.6413573454925963,-0.6223810922496079,0.15532812068359506,2.653721864086758,-0.628083289222599,0.016958267010138715,-0.3940515865176383,-0.8812963723133028,-0.4843873130410179,-0.19214051793526798,0.03432346228789183
2019-05-31,0.5648689027833222,1.03437533130512,0.41259534245388124,-2.2340709097224902,-0.32514662226345625,2.4545228745193475,1.6174197301011395,1.7080280547731683,0.13488771049010004,0.8874268757346536,0.3165296242476579,0.36856437365780287,0.8820153330170913,3.181953632384197,-0.0037710482399824262
2019-06-30,-0.2107646109362179,0.7049454063981719,-0.09998963800479302,-1.354218380177874,-0.6207002529779099,-1.8209815388828225,-1.3892575252039865,1.7371550497459185,0.24076438793670213,0.45205766840751177,0.33620044433758445,0.11629274239879679,0.37793209726150684,-1.383383986286833,-0.010171648015058059
2019-07-31,-0.3311684033267926,0.014891968155726873,-1.8834659777425558,-1.2118792257522573,-0.6561442400076872,-1.1309933709033995,-0.9934111061561874,1.4612530869971931,0.4276172382600109,-0.08467640315157657,0.11261127945053957,-1.6194475526890173,-1.9200816826182565,-0.019434185532457092,0.06414654137915858
2019-08-31,1.2041764184630963,0.48643238097511243,-0.8689965230073918,-0.4042531877855086,-1.675022130274324,0.7619269310856003,-0.7754042278140615,0.7971884438033907,0.6463896462249387,1.5527141201342123,1.3235356206387008,-0.13319259057301586,-0.7435361255031889,0.4116495531688662,0.00802194408167926
2019-09-30,-0.018818011283539847,0.6321571812514439,1.1247200107619235,-0.4767647519898889,-1.4804228949749507,-0.265755120885033,1.3389795103034798,0.8017742476406842,-2.3033001732036036,1.22505409014773,0.8496357465809609,2.9155969087636153,1.707017229201751,-0.16556421004713676,-0.07476181251310877
2019-10-31,-1.7135405466742788,-0.3761167964568239,0.3693433005461971,0.9459463195346149,-0.20833409523659563,0.19791638333489237,1.1199469526563586,1.1158680089847663,-3.2816928767555154,-1.1243263365084826,-1.2721738458527412,0.28074996358471765,0.9261041354318743,0.384408728656239,-0.01639719824505408
2019-11-30,-0.43185689288831236,-1.661074132254414,-1.624457513628171,-0.3237884648090316,-0.371376483741035,-0.19769062412567007,-0.863304262535533,0.9857564397497013,-2.600823406256172,-1.6550427797027158,-1.491507469415863,-1.379219611739594,-1.625404921864604,-0.06947143915250664,-0.05218575317057007
2019-12-31,-1.1335434738390107,-2.4470473605859233,-2.9322327254782707,-0.9642394843302003,-0.13882762665750148,-0.0778579691258529,-0.02078383671614337,1.1679930577704982,-2.42197961339298,-3.1280407164299713,-2.3993843022976002,-2.4924195072518844,-3.4395483574388517,-0.22528198034575944,-0.07995732880475462
2020-01-31,-1.5720682599378375,-2.1618710088320094,-3.32359356349729,-0.8191486862840996,0.29490928725064,0.05589694302854936,-0.2708447366873956,1.2584248890911034,-1.8042940085439216,-4.57771096679366,-3.218031289464885,-2.648788921142521,-4.010440143842412,-0.7217230193671349,-0.054076029863939876
2020-02-29,-1.009744691115858,-2.3728710595205738,-2.462553742103551,-1.4903344176511422,-1.0862634195701384,1.4685858065343969,1.2645583182029472,1.142626241073276,-1.4249546298535847,-4.087659009196379,-2.7817205610160505,-2.856590503871315,-2.827093389622501,-2.2363243351156545,-0.08338160893905101
2020-03-31,-1.4796056482562714,-2.3872726097511867,-3.061874135688383,-1.348850136026049,-1.670234122439897,1.533974618905903,1.5544413346670418,0.43802294263598024,-1.5103311638100123,-3.5180734757937997,-2.6780218861556797,-4.628391883927705,-3.309640332706692,-3.5669487375444136,0.04325672145295168
2020-04-30,0.8917939356267738,-0.8476997988325999,-2.431101608545338,0.7918472128515224,-0.1904383979176165,0.8726325335059611,1.1948518677916142,0.11631588139209913,-0.9520174121698437,-2.1306004660189726,-1.1613552139489716,-1.8227547748817934,-2.4705122230340995,-1.9369750699250987,0.1805778771891278
2020-05-31,3.2658248168046695,1.517544427559472,-1.0259700854826532,3.3855940609595545,3.1852238428868485,1.2220406957699903,0.5621829862669605,-0.7527802886325247,0.47780390166537773,-0.48664492763038797,1.69133531364208,-0.4811748631680895,-0.8293415334707418,-0.8116210308376213,0.02328695137879048
2020-06-30,0.3004939062978484,2.422140803082723,-0.760384394115547,1.1233593300555642,2.4582342733857754,0.05298060229378923,-0.8184782886141334,-0.6180195390692766,0.6123497123116066,-0.29221395634299646,1.812066188063668,-0.3832002538826337,-0.6107361454757789,-0.060370020970844616,0.03229469160310499
2020-07-31,0.4370324809610138,1.9986826522401877,-0.3792840715660582,1.1223406018171558,1.6920738129732202,0.2692544311413508,-0.3304834378163295,-0.8358044546772541,0.7231421390041606,-0.007062547532357857,1.754057355484772,-0.22567576646073717,-0.2456186212547197,0.08955243996462212,0.014883868671985554
2020-08-31,0.2273152783413683,0.5146293424590224,-0.736221608590406,-1.481748751694166,1.1818634547439617,-0.7314108526972178,-1.765452750849606,-1.0641956236497518,0.845230925618719,0.1596948028570101,1.3911613890950125,-0.3857812448829646,-0.5817662827634748,0.25767865334349954,-0.01612277033777912
2020-09-30,-0.24405684018027654,0.2305461049071748,-0.8590798642147055,-0.8949807835062644,0.38885014088939984,-0.7057470554207026,-0.6571485730250314,-1.0424166135335395,-0.47757359796647436,0.03913182287853682,0.5640774306878581,-0.4937048083484533,-0.7194033637560627,0.39120594596382885,-0.01764792554080368
