RCF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-11-30,0.7638366433986462,0.174687263902777,1.255339608062078,-0.47770122247204505,-1.0401052268051283,-0.6102221192356652,-1.2565540328991482,-0.45122355375687423,1.8630612094441852,1.6767148214063599,0.5832429380425733,0.8821520462117445,0.638030082845029,-0.02421808850374314,0.1292760670543842
2020-12-31,0.8654274152163633,1.2222043364609563,2.5552007908948267,-0.8973918537295429,-1.1736481193271986,0.9214399641949315,2.314435756350333,-0.9579008433821314,3.11776382245396,2.5796820586458473,1.4299800368421627,2.7784828581715977,1.604401353661723,0.3199678461124682,0.0074349784875179905
2021-01-31,0.09221666291027973,1.2203852652539726,1.2747779503141041,-0.9981862908465665,-1.174819979493177,0.9482339825300486,2.0153733199610246,-1.1939072901705379,2.7717604868970303,2.330946568513321,1.1680715366474625,1.1211488550508082,0.8398769497860495,-0.14023099918448143,0.3404326378373099
2021-02-28,2.158413872975923,2.171261341654599,7.124053541091878,0.2475604926967142,-0.03335852472629648,1.9836592372692705,2.501485401402274,-2.4244689433684092,5.309924617950453,3.807000551406318,3.4324249266555182,6.276218961433046,3.8094899655854024,7.74714536611646,0.020215882461293425
2021-03-31,0.028884197815723614,1.4611555926142934,6.545184012097993,0.4756860677185,-0.4654233532505428,1.6195670634527535,0.9979598827157167,-0.5119970339841771,3.055383967412463,2.772908754030918,1.9806857701990375,7.439101529745636,8.006741288846335,6.724583374578831,-0.054390062273887
2021-04-30,-0.389619805241496,1.0951097565565147,1.9247363407369018,0.7036372878265199,-0.3358373717263186,-0.1595419606041967,-0.2218264763252686,-0.3398944818214049,2.072892778192682,1.982604743321183,0.7750438359870107,1.8616321536804123,2.1485852508152377,-0.242980209062858,0.12359810320760721
2021-05-31,0.664338158869294,0.19512593729049146,2.1397420651506347,-0.7594033743379761,-0.3575115760243504,0.9207088741465936,-0.05864087079569015,-0.9142219449761596,2.298090771335433,2.0055051929363055,0.9461199516846667,2.083834036635555,2.083653809550713,1.453008448468377,0.007202912294058016
2021-06-30,-0.0227897853516692,0.1629778038040384,1.369457394341445,-0.7598863672645253,-0.33214044158860434,-0.23122985494522744,-1.1379201488603163,-0.9750781122644061,1.8637698160124008,1.6612669781545344,0.5008534241330791,1.2973942691069202,1.3285364397661674,-0.2832963589552784,0.00596304688824638
2021-07-31,-0.043931836444049466,0.38504448560047705,1.2526697266783609,-1.0371407385350628,-0.3605901114988521,-0.16140048875583166,0.12541278257195773,-1.0015788558805316,1.5252600692592928,1.3804441346193879,0.12058269677968,1.1869334430393719,1.2123263301402694,-0.13583520293097592,-0.15325928175902234
2021-08-31,-1.069359319435832,-0.7118749460101074,0.6704840890937576,-0.6833495196093858,-1.289152807336344,-0.8410356959273222,-1.6349289083831549,-0.29319279913212415,0.8009556224318869,0.8471437276471728,-0.7242258695604961,1.11475408597364,0.7967275937124617,-0.6269819278489224,0.13647231680976576
2021-09-30,0.6964009412972813,-0.28528657243173167,1.3384322144638723,-0.0707890606499473,-0.9094303480187149,-0.22302712743601844,0.05334884111903808,-0.9681006276513242,1.1008152369531992,1.0052567257108767,-0.08155788691715579,1.731475409802459,1.3107550336779188,-0.030316260371764398,-0.0759699967118224
2021-10-31,-0.6101364406838,-0.6770666947256877,1.0017189157765949,0.015991877966934846,-0.8174880837081169,-1.0000817336180357,-0.7247278971797817,-0.592568998081532,0.7122764432693276,0.7046243630350343,-0.6123222899281681,1.2320340550675795,1.09093441286929,-0.8501839243706627,-0.09289951961485242
2021-11-30,-0.6620529863805353,-0.38305593758269013,0.3813696904320387,-0.2253655821986319,-0.9478789222528855,-1.4796099063920347,-0.7715534117865139,-0.11690592904974746,0.34958662041879457,0.4132695407624955,-0.9439946788612023,0.572655877931684,0.5241271898625802,-0.9105380264036781,0.0870113769896299
2021-12-31,0.45632829309579626,-0.5524726630333199,0.2372912156197743,-0.5522463931527203,-0.7190898484530276,-1.0091336871710332,-0.8561678496856812,-0.690459180092816,0.5196788033278725,0.5048575696455071,-0.33805490451907866,0.29717442472009176,0.29729431580645976,-0.5652342600071342,0.04428057366345708
2022-01-31,0.14954611126563452,-0.03909881031502574,0.28381718095350605,-0.5940971168464184,-0.637519530096973,-0.4998791966186965,0.3149677402685437,-1.0077893864353642,0.5574775817008594,0.49628904749358643,-0.021648696894136864,0.339039153285366,0.3156216480509181,-0.2665000910288742,-0.11425818181294803
2022-02-28,-0.8281408997253955,-0.14105335688229856,-0.6919618457701953,-0.4286982605772016,-0.7540735008813264,-1.0545699384586573,0.44742736715374726,-0.239632082053936,0.11573096000572204,0.1581755683088472,-0.6635647562583474,-0.8267976908130341,-0.6483866710615737,-0.1716610730500134,0.2302959554116186
2022-03-31,1.4454891767415787,0.4267322819877065,-0.3319709127031418,0.42844020924259835,-0.2352823307939515,1.2838097688829162,1.1454982410366235,3.162216146386582,0.2637752254925128,0.6264156395813791,0.6581199794766469,-0.4206586685213398,-0.09867525925788907,0.04738375283435805,0.11348837869603629
2022-04-30,0.5085865485750632,0.7107795964697352,-0.010352097707321546,0.5384346577913962,-0.23677213241010825,1.8011704581028667,1.1621967614151836,1.7248796718824289,0.6063286685853932,0.8394237145048485,1.1927276592687595,-0.06870763137625584,0.344626275717699,0.6551821181458075,-0.04594989019185581
2022-05-31,-0.7354985164557464,1.0380117707732457,-0.47378240760729473,0.2340054141351104,-0.32200755284289184,0.007343700358857168,0.9224564029333097,1.6514702533593009,0.25345689894557294,0.5333023047906532,0.24144308167730982,-0.5023095113923192,-0.30783052268732564,-0.24891439056525055,-0.20258824159142297
2022-06-30,-2.051038057460846,-1.4207576760012626,-0.978648315019312,0.9225435702671975,0.48545133024697507,-0.7127680344266982,-1.1697556793346584,2.3357014002037917,-0.8930685741910377,-0.4062238916533534,-1.3842203884723987,-0.9766377202698575,-1.1249949011600149,-0.29931747653896706,0.11529184251065179
2022-07-31,0.7571802188573659,-1.3455640139085865,-0.789223532943951,0.9441624814723344,0.8587735181812729,-0.8415423775119849,-2.1097050001481445,0.9963961086992541,-0.41425892661576963,-0.051824463078126555,-0.5701141355394441,-0.8113070641221075,-0.7367313870751993,-0.38481541755196524,0.12321611491268969
2022-08-31,0.7757882818274331,-0.27461792827264286,-0.11944785316420246,1.4761531543126207,0.9590047144609524,0.16938197333200433,-0.0008391975716663569,0.17959174095907643,0.23140129230389442,0.3567871864814757,0.018863532019159576,-0.2540647465481038,0.2725258394787094,-0.1967656155155704,-0.05384323202082328
2022-09-30,-0.6688948838541915,0.602142533267203,-0.6340294546395062,-0.5450123769400895,0.35015756837527495,-0.19655309243443858,0.41578720106492323,0.320517174546905,-0.2816538799922753,-0.035960254429974345,-0.4403287213883566,-0.642557710047749,-0.49385212146902424,-0.36133213405538617,0.08069715795867533
2022-10-31,0.38347572286069104,0.3460774083536563,-0.26102336148201777,-0.7631100697873949,0.20658226190315981,-0.862038650773333,-0.0005263765136798903,-0.13909915695357172,0.34559489489390455,0.3867246598699323,0.15195551775947558,-0.25783225582413277,0.0371715748336102,-0.5900195327082752,0.16099667233524823
2022-11-30,0.9991247632573107,0.5171909788932562,0.5286992478122012,-0.43660818468127044,0.6380064557476691,0.27733184836521735,-0.007832452745506506,-0.8441528126828293,2.1612071613311263,1.6462757296328847,1.1574350895685301,0.39185186969382385,0.9036278769524109,0.09625892677657721,0.11694726460898747
2022-12-31,0.6180477906248719,1.4846426915407425,0.5894417131965878,-2.035897329734857,-2.2642703153418373,1.4123761549321854,0.94940937109403,-1.2829866985854843,2.716218263982882,2.273126519925563,1.292815079939892,1.840163591471963,0.7363659151885346,1.114323289938932,-0.10738577002342288
2023-01-31,-1.1568042761181354,0.3252421219153974,-0.038755143698491736,0.3981222099036375,-0.7451006717143863,-0.19155805753086874,1.1047860977907935,-0.8890770657103649,0.8298655782815499,0.8662778132115609,-0.10783784134210775,0.11571500350629836,0.17401926176036991,-0.3093203907463933,-0.21469772914569052
2023-02-28,-1.9194410019907353,-1.828145928008055,-0.43845253419285224,0.9239580447064446,0.883439490426872,-0.8680745454319627,-0.8593333382673021,0.021809269044386095,-1.5167971962864881,-1.5088591837500918,-1.5756149915787778,-0.5905985663689336,-0.05441912620974597,-0.6302009767267313,-0.02229804595737352
2023-03-31,-0.26945961737173213,-2.5722614277616653,-1.1339674763657677,-0.7612302987367442,0.837871826574245,-0.9272333811302708,-1.945655219227274,1.654789935182668,-2.9576516007624822,-1.7105632411211693,-1.7323170305976674,-1.156411657121708,-1.111565088419831,-0.3721532931487485,0.13379355018271577
2023-04-30,1.0287177574693886,-0.8856871268301693,-1.1287058112125348,1.1735495683699004,1.1283021140615792,-0.5101876160848353,-0.6309339932048954,0.5086106094707141,-1.5135211730721132,-0.3420262067048678,-0.7093641590687707,-1.1217286910320965,-1.0997208892440802,-0.3138284889643775,-0.06099739771075407
2023-05-31,-0.6278112003532974,0.08758055642656311,-1.090424639053726,-0.5321448831218352,0.28623630204670564,-0.7118515582450988,-0.30075932036299646,0.6298962005256511,-1.7737804672476383,-1.0378044516144838,-0.9288916341636955,-1.0462441334646768,-1.0840364111232756,-0.32452205755157343,0.061456008129248375
2023-06-30,0.4306902000468668,0.5907799446695737,0.028887064218015485,-0.6727006421466808,-0.16474938912837211,-0.47789705845575503,0.2744920593515844,0.13848528495711487,-1.161045044943705,-0.44726538045694203,-0.01248049224599913,-0.047291140920189566,0.9476486482716338,-0.5608553181765233,0.0526907585615526
2023-07-31,0.33918117406165593,0.09813933789876404,-0.202619679561049,-1.4681050611937976,-0.19734715791728444,-0.4263826004471825,-0.003567629521238375,-0.2440151416811084,-0.6791062548068374,-0.010385118213508408,0.5889271202193046,-0.24204044645679682,0.33305291550319505,-0.4272771037328621,0.055828449552941674
2023-08-31,0.34807468656771456,0.8087840860170722,-0.4487177362682058,-3.128813738537343,-2.602585780921923,0.42810086072646364,0.9931845823451663,-0.6161617912460637,-0.2347048930838369,0.42095348602136584,0.7442680758236674,0.0571229606703896,-0.21416331861589252,0.09460936885376771,0.03952127235384184
2023-09-30,0.1507545680616011,0.6101594059580422,0.030293663006003686,-2.485034607349148,-2.614296685894826,0.29952835360989116,0.6576386388385049,-0.8554431289635467,0.06563657187429434,0.5425537588611915,0.611984753871381,0.907554508554164,0.41557134971153453,0.08784385488485992,0.007092228309491837
2023-10-31,-0.09175320577192685,0.29702864677988733,-0.2564822839782334,-1.798868382770768,-2.8337427920050455,0.6167889659435861,0.7763347999808251,-0.9604075325849064,0.08899382060039521,0.38082856493906814,0.39712680094118,0.9596859442709879,-0.06867895543221038,0.22066312400488333,0.010156337302287308
2023-11-30,-0.096606082564975,-0.02298875465728081,-0.9783713978801769,-1.7396479954929902,-3.116649437804658,-0.8821376829155414,-1.0897695891041301,-1.04830023794586,0.11058159821709436,0.31318285666864754,0.10595665114235761,0.14220322025861998,-1.0612630797575135,-0.3289080394435949,0.21494838349714607
2023-12-31,1.7031797099970634,1.0205875027608078,-0.3943170717882082,0.23668811865590628,-1.0838772221775745,2.4017446685142514,0.5463076230302786,-2.0751038709732192,1.7173377363680273,2.0549890412721408,1.5836333067476869,-0.13758015532475903,-0.5403625447250061,0.8363171150748403,0.1382615669999241
2024-01-31,0.9167421279189842,1.7345659911633207,1.1686918772882497,-0.05642339125631463,-0.8757619322201092,1.49011585581703,0.19800659488220965,-2.4634880587352064,2.061219369423395,2.292600610318329,2.031215063585687,1.490205851306298,0.733489163458279,1.9497212482993411,-0.25729930796520406
2024-02-29,-2.448229889715972,0.02858190268153765,0.8622285251978562,2.6033326101128957,1.2424331757838605,-0.6695837389025492,0.3298572802358556,-1.2622676012704388,0.005423610421294651,-0.16994200650307012,-0.768604592415553,0.017903090941071204,0.9941500676162903,-0.9237787831149091,-0.09902469720874038
2024-03-31,-0.9818921301956286,-1.7958746930980651,0.28491757964612763,1.349219473094047,1.3353431179714987,-1.319383718875042,-2.0893106138239133,-3.360467896335384,-0.6375642179810291,-1.207120699568811,-1.5684432608737335,-0.36005185284953084,-1.0746310938833203,-1.3114760031067285,0.16097778152543143
2024-04-30,1.1657934560645615,-1.484273812566716,0.4264513196558599,1.4914262152806332,1.5580589139228964,-0.864036956770707,-1.3482332517932065,-2.418283637790803,0.2672625591841709,0.062399836263597616,-0.414208625127386,-0.35059263624856735,-1.0635856422047374,-0.9708008621594366,0.022642476749759752
2024-05-31,0.04443094076198024,0.12580145327537418,0.9988210201897314,0.21404151404497304,1.4334302536440946,-0.4521308719420776,0.1320057498480838,-1.81935980584153,0.3200933106771393,0.05658566910753846,-0.40048707795569843,-0.05427667379243343,-0.8543604572064306,-0.7042070042481613,0.22607241827839253
2024-06-30,1.6304398315259732,1.956168719004648,2.193621804602061,-0.17295081543771174,1.3731444175145402,2.8373258232259957,2.703097233186802,-1.513952621503832,1.4959230677149806,1.5487777387904693,1.3741722359017763,0.5316295145110067,-0.7069104957265976,4.708193978765709,0.12352366843744829
2024-07-31,0.6923392699322224,1.5481515110086652,2.5867247019476935,-0.17323613432430843,1.278927930006312,1.6958799558745614,1.8610914554075473,-1.2735842940826398,1.6260796826611617,1.7503437666506214,2.167063542066546,0.8077882411921076,-0.7847546895721048,2.748423306354141,-0.08269960341879312
2024-08-31,-0.9723825703366973,0.8730954457459416,1.1808351329816817,0.7101695837198553,0.2064959277920641,-0.6970636133275093,-0.08187011334042786,-1.0237313240455819,0.7341974713148133,0.6184048585540322,0.5722318684164804,0.7094621063488958,-0.9883612724539738,-0.9066218447180322,-0.10401421942384419
2024-09-30,-1.0666016882373461,-0.8473338893888955,0.1812062944723961,0.2501085775742931,0.2535973593002946,-0.9249208046189372,-2.3875317019015614,-0.8161438263993869,0.07961133883518855,-0.29221927498780975,-0.6829070453165128,-0.11292121793146617,-1.0744883493177042,-0.87214648910947,-0.1166602101515427
2024-10-31,-1.1341117595185208,-1.9825558756492803,-0.5772427524363674,-1.4539548355204275,0.3617617644097513,-0.7491985690519388,-1.902109185971368,-0.6367423056943476,-0.5039760044046246,-1.2224542118846615,-1.5459637922510896,-0.7756611353500591,-1.1791906223961528,-0.5663989336242168,0.10378544851588403
2024-11-30,0.652137829556695,-0.8921746853061916,-0.036780647414229144,0.24257580673672285,0.46196556288140944,-0.7875969211837106,-0.5676140456769313,-0.5430167881919817,-0.07424824615316014,-0.5805419576205005,-0.8820340039452016,-0.3875050186757138,-0.9908700056229494,-0.7269393755395831,-0.029704031732323364
2024-12-31,-0.3643923164147497,-0.48509149770976495,-1.3120865544519469,0.04284156820194756,-0.38541914457972637,-0.5159367522496915,0.38239171622236284,-0.44133985474317544,-0.18114090206501982,-0.8215553288439249,-0.8949433197489994,-1.2197861791669429,-1.2656653105514148,-0.307408140340433,-0.06299004668844845
2025-01-31,-0.5843304720463814,-0.16916899019544865,-2.1324470011356373,-0.34880176791876394,-0.9875508467204157,-0.3599140771784524,0.2974743236952797,-0.34937836533793953,-0.43385432812407704,-1.3007400241660096,-0.9102481277282102,-2.6871982306591384,-1.468649956135038,-0.08749037106436884,-0.3325703057827533
2025-02-28,-2.770431879089427,-2.2331030485244288,-2.1427087004379,0.877495043689897,0.40901832338076266,-0.4917552445164797,0.024715356327619224,-0.17155003905768737,-1.7252328592032833,-3.6689067723017055,-2.3588642128975534,-2.2010414312901934,-1.5343569843459275,0.005796442957291455,0.07012024806468713
2025-03-31,0.4605886994908497,-1.5913099884108313,-1.2857781594545794,1.4807991537448366,0.7140499672868479,-0.4942592113152316,-0.30339095915530606,-0.08201833120816998,-1.5286736908894953,-2.604049785494515,-1.4546031991359754,-1.3878598832826776,-1.13002670279921,-0.16089537009664306,0.08356642296250053
2025-04-30,0.5296240566774589,-0.9458530809741915,-1.5298801283739298,1.812943877664484,0.8520883825154358,-0.41138215196441774,-0.13669788332569388,0.02501923741486725,-1.300273807449591,-1.8722564635829042,-0.7777419479130371,-1.57109436330392,-1.1947468816688547,-0.11250472725682643,0.0916661187216353
2025-05-31,0.6116041082131133,0.9640566994102994,-1.2116049409412186,-1.4668239276643658,0.7937840746353043,-0.29956180877368926,0.5207394243841155,0.11398637296572368,-0.9561888477668379,-1.2522363668097576,0.05697357089219858,-1.312398285146681,-1.0188654922441862,-0.1740192281923995,0.06202382811317946
2025-06-30,0.34371187171336204,0.8752488843257382,-1.7101850599337207,-1.294534305163416,0.8515637134388279,-0.02780983620533979,0.6696403370481943,0.24269715666997954,-0.7553995266213638,-0.8973973985077792,0.6029683941443328,-1.6907257162997829,-1.1687514236822247,-0.18093255704018504,-0.04340970474082912
2025-07-31,-0.43911340724920794,0.29911766047112587,-1.9745964046432292,-0.485613355349344,0.7819120123059116,-1.4166436883541882,-0.5554090406981484,0.4310900707141149,-1.0504187723924832,-1.1920127948893546,0.3471759860152319,-1.8686206393889644,-1.3349760080750075,0.5470104449839849,-0.022835376583487044
2025-08-31,-0.2561319828943881,-0.20392042679110947,-1.613779719304631,-0.6833316039174722,-1.485731681265373,-0.6999240223816802,-0.45118401984976914,0.6181543498286449,-1.179360006946496,-1.3130441080052269,-0.0746272528645541,-2.769001101690913,-1.1890164021973693,0.10115756989960033,-0.02110341251949207
2025-09-30,-0.21928672892912252,-0.5333346617184084,-1.277144555770378,-1.3149090770377552,-1.4061190834126878,-0.9803250959354759,-0.7882684736981669,0.8034145847544415,-1.2477984657126362,-1.3900909467087514,-0.34690307560031963,-1.8539407656633187,-0.9958907142757157,0.12407422472633192,0.023450752720749608
2025-10-31,0.12991413227945833,-0.20168325083273583,-0.8174987124106431,-1.1353791045926689,-1.545751949046602,-1.2454460616617293,-0.2066144139874497,0.942282217976384,-1.0768617447484559,-1.1729992080644136,-0.25067618003526226,-1.025909312655184,-0.7216282909927192,-0.07538280232264657,-0.05458465295943435
2025-11-30,-0.45388876556532926,-0.3173944122572204,-1.1615534386574242,-0.9639145452419636,-1.7620621265457286,-0.8926531654575406,-0.4080922231431659,1.181330444372919,-1.2908186353055822,-1.4756610502828909,-0.5217538302262281,-2.1760678193350604,-0.925330920981816,0.1764138065997046,0.03401002356624069
2025-12-31,0.2221815163097523,-0.05885729074484802,-0.9511961168439766,-0.8637039729702853,-2.0281158580381202,-0.2301212400611073,0.20709752794861488,1.3025449483293638,-1.003429114575165,-1.1002513574049497,-0.17008103937085484,-1.790511859083832,-0.7589987167246688,-0.1511431666658038,-0.06315363079632651
2026-01-31,-0.4651638151086165,-0.4001590507227008,-0.8942967905303895,-0.7388738191693383,-1.8004280741384955,-0.5987846776816211,0.25036969778083507,1.4655465714197706,-1.1630621835328772,-1.3618736915973364,-0.4245934331135687,-1.4624655401587836,-0.7162186936073851,-0.004179830031113346,-0.07964217605349314
2026-02-28,-0.5417204874618576,-0.45366671407632464,-0.14322203094952873,-0.6021204899607067,-1.5332745413388842,-0.5152725711364378,0.10024876708666297,3.0699177075733695,-1.4332897364567512,-1.764499465602447,-0.7469096212203271,0.5284427515158749,-0.10917020171205778,-0.36500549636693447,-0.10205316560782478
