HMCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-11-30,-0.8762894781447642,-1.561841555039601,-0.4386993286047794,0.7051532809348051,-0.18174104636491642,-1.0504372423761406,-0.44263090577423736,0.5241872828924675,-0.2880166503911265,-0.36531230888234284,-1.8356136679955009,-0.40397613959449047,-0.38996340243648864,-0.880118164022761,-0.1349454526979964
2024-12-31,-1.8645483569786077,-2.6717060854447445,-1.101717999840993,-0.8701429641355102,-0.5188901347909528,-0.2885866420393126,-0.344116697619847,1.2915920029843386,-0.7225862279371045,-0.7722083952580939,-2.3896224560628254,-1.045503482459998,-1.1288909252360069,-0.18746428540408927,0.04201918175399356
2025-01-31,0.2766139254146412,-1.2046688715543066,-1.2531293807786161,0.6321751053356256,0.13724174211303325,-1.6331217850562978,-0.7804038478193192,0.9103353051295602,-0.6517044201991442,-0.7200024191902418,-1.5095301758496904,-1.1814508415647866,-1.315610359952008,0.03165265345395906,-0.16446685583742446
2025-02-28,-2.0582350918632044,-1.8034565115001044,-1.5153534321948607,1.504641371893697,1.0925172852942417,-0.6154737681952935,-0.0889996829519295,1.898285582075439,-1.1511250025819562,-1.2478438673540688,-2.1115162150383635,-1.3704915800860193,-1.7322068912247475,-0.016571539727137433,0.011304744212135573
2025-03-31,-0.06757256658758358,-0.9123053004124241,-1.5861452145337374,1.3656102004068225,0.39661013245351934,-0.807832119245837,-0.40374998999058054,2.7907027793294654,-1.5083764441200787,-1.4613037384777112,-1.3978265804200063,-1.4712324821474847,-1.9430026709187402,0.11718236822988261,0.02766935672297745
2025-04-30,0.09285068393175362,-1.0125999476117957,-1.3754186243848525,1.076941748355385,0.47596030999375977,-1.341152848492321,-0.016312932495779073,2.357806098699634,-1.6838435920922252,-1.714705679455483,-0.8649562592107264,-1.2845022786699196,-1.5585564986319063,0.20000462334753888,0.11858975643837111
2025-05-31,1.132124357175009,0.5763189229284958,-1.329501545434429,-0.7198862163887887,2.3182567390903555,1.4298794935280832,0.4580061232929354,1.4206129843032722,-1.3755680709591755,-1.2969569249284076,0.20489237049067918,-1.1789902367802936,-1.4131767713740335,-0.8863955848756044,-0.016896404961380743
2025-06-30,-0.38731174260324797,0.41292292885805054,-1.4883917014018933,-0.29040652890876706,0.7847061707321382,-1.0944089398900239,-0.3511501107952302,1.3998951766501893,-1.4702899429423777,-1.4036995532043584,0.03822318144327823,-1.3620049582777594,-1.6402749127868232,0.31935548244587086,0.0055543930603583445
2025-07-31,-0.11034138042101045,0.31480106422569154,-1.3684686407450015,-0.2699132485659895,0.5989108966282811,-1.0319328901726779,0.022594978779134328,1.2113048411029481,-1.386421107513599,-1.3256380939582204,0.12673522605592594,-1.2758903448004235,-1.467018577341844,0.27749540071009016,0.1773923960041511
2025-08-31,1.8406591911824466,0.6843247473462669,-0.9386522814452676,1.2085339616364226,-0.566268858255922,3.237145928252264,1.031915498509049,0.31927011282850554,-0.5797912435416691,-0.35756906696533797,1.236984628431758,-0.9419580645846362,-0.8583734035342311,-0.7258498825607035,0.0729096883795535
2025-09-30,0.5344132508841373,1.159018409923835,-0.8659369330606121,0.2419096570583681,-0.7756390205783968,2.093341519975518,2.1309907961174313,0.035798202101226244,-0.2565143980892084,0.017115760844413627,1.209868142279663,-0.8718329585947993,-0.769908283188465,-0.44250011659592553,0.012980711472721057
2025-10-31,-0.12067058249831697,1.1214197147498408,-0.4947515836733115,0.10693844870224543,-0.6676080510879484,-0.7370244831332182,-0.1321219243530707,0.002842770772144758,-0.21620568683810118,0.09758182159799203,0.7083567541299192,-0.48658483026785504,-0.38355765700787003,-0.41336214541636496,0.10771164568813799
2025-11-30,0.8917640325647125,0.6573059116101068,-0.08177072141259129,-1.6190194956351225,-0.8267266326287135,0.045165689937725094,-1.6404356922468462,-0.3975582291584167,0.3439370865362692,0.6338833957597964,1.0541692173582795,-0.04706061971569532,-0.022493381841609917,-0.10197878635897814,-0.0675825318469107
2025-12-31,-1.0130011378638097,-0.08525111811098215,0.12084450657509797,0.421003517004283,0.22870521518859332,0.5119347934162451,-1.0963800332876894,-0.20887932972831125,-0.06346711159019004,0.12806007990146637,0.09088650280876416,0.028446265822179545,0.22264128990772086,0.42843158605717646,-0.041934494364095236
2026-01-31,-0.6392998441834977,-0.34236896749938417,-0.11375505852420176,0.8009542805828616,0.871334236668112,-1.3115819486826727,-0.8726907488929206,-0.14924832881349773,-0.2704764213560206,-0.17219981388614444,-0.48455265229443406,-0.2286523202660118,0.010285064704798147,-1.1450777782319446,0.031308142303184676
2026-02-28,0.27851447680230823,-0.7495898366529202,0.5382714092098587,-1.3593314817562467,-1.3795673301114104,-0.9417837345379543,-1.506639408047231,-0.4335980653390228,-0.012751790782803118,0.04578052883201979,-0.3157859718269917,0.7060222880129501,0.6303368088467479,-1.6146981103948845,-0.024106094608162435
