VGRD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-10-31,-0.028989690850805622,0.521266161677104,-1.3973654057820035,-1.374096631053882,-2.189340048187404,0.17042495173310432,0.28381831706616006,0.2799835402414176,-0.1509376242992042,-0.8873456214541053,0.22209309226061613,-4.856283904001909,-1.5954341033613977,0.5653557313553492,0.0857587518396574
2020-11-30,0.9688851493227818,0.9356839925200929,-0.797324596624422,-0.7354516279876724,-1.397817140397866,1.085145672751441,-0.82613107467371,-0.23067295639252294,0.40303710907661655,-0.30896655338602846,1.1478356886996375,-1.2933415336767786,-0.7578444673276536,-0.48980647223421686,0.0067358465645037035
2020-12-31,0.1328969547757525,0.7761669920549145,-0.28035187418281066,-0.6312194519401024,-1.442620935744846,0.7670932467339063,0.6286288522974757,-0.3929652383836999,0.5556813933237846,-0.18455044345545835,0.9972875368725068,-0.6984118097289324,-0.19402271818634756,0.04192746996713059,0.21473016979097792
2021-01-31,2.490142599752406,2.786955247559952,0.4696051363140793,0.390141628558027,-0.23681560876990515,1.7559343447467357,1.775801843319718,-1.6108708531148925,2.178071079278588,1.0751531615221352,3.1101452062880246,0.32601997161248,0.5889268592815716,0.5557711653163353,-0.025006786721258067
2021-02-28,-0.33195269417487566,1.5213454413394012,0.8575553630801774,0.9150561552795902,0.0009031413533500271,1.3428240793654804,0.700885488090482,-1.502244076280944,1.8128446262019056,0.8380238021604206,1.5993029283516327,0.5936177034813784,0.9334027342991711,1.0317660601950622,0.11427226487358493
2021-03-31,1.158170142516749,2.1555219033193898,3.34791640395685,0.7162170144254785,0.12464123212065055,0.3792499722292547,0.275465727593836,-1.7399319113885088,1.201204868164057,1.3687996461956011,1.9921504660078204,2.2726860908317748,2.9753216959604516,1.3610670602720498,-0.12319691134778456
2021-04-30,-1.327911541950529,-0.32551726417500737,1.1753541862479377,0.6987197214000538,0.9274925631506339,-0.32148558336802757,-1.192999820608627,-1.0608317535113476,0.4623687425970902,0.6609837933334184,0.1642243894308421,0.7042070299206094,1.298366523831053,-0.20316707409422097,0.22341245285305042
2021-05-31,2.2209730147127074,1.3446674688436444,2.3289498833552575,1.7507562113981714,1.4913791980465758,1.2923554165147284,0.17015893235822663,-1.96240778381815,1.8753128524560994,1.681788204363092,1.6774163138137752,1.1833908365368462,1.9592729680452696,3.996906380383805,-0.05073685070839845
2021-06-30,-0.523678557365221,0.2422329523987549,1.9809251053762644,1.6728653578258563,1.5682754064601294,0.9997345320345707,0.6652752648558123,-1.6432321979016904,1.453363156164398,1.3253098790838496,0.5531472745846521,1.038230842275097,1.8069625662940558,2.384046485035946,-0.0628428071184313
2021-07-31,-0.6112699587802608,0.6471534509884365,1.7074165474103804,1.148158460985398,1.0061243020052257,-0.36752543705661633,0.4327410671869657,-1.32369912587763,1.0317835586233937,0.9919783038208653,-0.10369334539113573,1.075300350733056,1.681203888529168,-0.5363007448824093,-0.022541313835997782
2021-08-31,-0.23243335792962397,-0.9590295463390115,1.3191673613166464,-1.3062309993782744,0.9221189587517047,-0.3542028670443481,-0.9486390803636,-1.1749866555481248,0.9027137417834041,0.8554771286102122,-0.38754923618753934,0.880001645016516,1.3553761168424798,-0.35908777593071073,0.05785418506194904
2021-09-30,0.511783022860304,-0.22821500774592832,1.3988761747858864,-0.6155243275670639,0.6643504812950555,-0.13570418339964302,-0.7479119784322539,-1.3285822437392234,1.2819996534018796,1.0416775946810548,0.08464229302229967,1.0054783000778094,1.339343414151707,0.11678867649222008,-0.0040788635748211155
2021-10-31,-0.08951924119583467,0.13255102242025243,1.3264194040677113,-0.9943281514543318,0.16926001926820583,-1.2284086276414485,-0.5979773267471767,-1.2461646608375838,1.2872649876467466,0.9678162605793572,-0.15838051823864652,1.1861010551154711,1.2811901300732034,-1.5443001311334188,-0.04844962270521809
2021-11-30,-0.461900453472429,-0.02279911432913497,0.7202459685570433,-0.7666299157896778,-1.5874859650596063,-1.6699688569397981,-1.3786798198241308,-1.0402044719949533,0.988309464134774,0.7699535189962947,-0.3579691433979181,1.8187465126642035,0.7825116292409697,-1.320312678404439,-0.09913772021955719
2021-12-31,-0.9358930874923166,-1.0259065039593294,0.306722105494686,-0.832995532565182,-1.278478946961762,-1.6758706748074361,-2.17105233239109,-0.6016529164560079,0.3023688342554157,0.34835268655583806,-0.904825690267392,0.7573249513919755,0.4507821234622628,-0.7240927209046969,-0.027442838097210383
2022-01-31,-0.27292152937540815,-1.1291720932671445,-0.46190520354660825,-0.9554521934480198,-1.2973538518720167,-1.1315395031099622,-0.7440098643055015,-0.46453809046838723,0.14094789709360236,0.22356008243259282,-0.9297173265410531,-0.4361173028685907,-0.3311576213124793,0.31369278411359763,-0.10014447546478664
2022-02-28,-0.9241002901766022,-1.4110377767268065,-0.6290732909459774,-0.8271112149957233,-1.015049204661082,-1.057443534667944,-0.23465257230073666,0.012556357174551875,-0.470467822665388,-0.17837753505290374,-1.366218240653841,-0.6284590880992341,-0.552101363334709,0.46731623193224736,0.1008398051949688
2022-03-31,0.9653704821690753,-0.15130870673427085,-0.6432535972969841,0.1799436126231077,-0.6054406140059412,-0.5665481201374839,0.9110515451985214,0.2440919108970215,-0.7966958361127517,0.1706485163280587,-0.347813958341093,-0.538926892862631,-0.5801382851292939,0.2714402344954008,-0.019418085857101627
2022-04-30,-0.3622728431531361,-0.19153751355443524,-0.4020573765728853,0.21769745206775,-0.5697849208216353,-0.9138908906342849,-0.2674840757547902,0.5447701692490586,-0.9931721924180906,-0.05316163024802824,-0.35334306303824214,-0.2481139382453535,-0.3067437542501664,0.21797953692279523,0.10166837854681722
2022-05-31,1.0659714005291514,1.1550796508478163,-0.7424081556737747,-0.25248926388204623,-0.07010751847276224,-0.09694478929888088,0.88036308622631,-0.05324313126137631,-0.2542570453974442,0.3720656806530685,0.6780109010599938,-0.5087122570004333,-0.6628126179823788,0.07653916562532467,-0.03961344924821479
2022-06-30,-0.5675237850680166,0.06864816549488427,-0.7377725804685441,-0.03616753225252769,-0.26569026683616165,-1.287745062747344,-1.2754517560552388,0.36796645110578075,-0.6188270289731238,0.028649637714692172,0.1828975816890118,-0.5306900564207568,-0.6820226639883863,0.6516007957617057,0.004430667416484675
2022-07-31,-0.08078457913513615,0.2527575703468684,-0.5921388762713649,-0.10851108061587642,-0.24581881699941155,-0.9996392956458731,-0.5396041759543029,0.523076464015513,-0.6506489120747543,-0.09405724260018952,0.0996958591412139,-0.3666976598720189,-0.5190735903196876,0.32478332732813175,0.004191028523392219
2022-08-31,-0.10601425215335349,-0.4905800976877127,-0.5582722160030067,-1.119579363563427,-0.7473488398245537,-0.6106282531731997,-1.135942187325376,0.6999964779815973,-0.6692454738787788,-0.24760379184465284,-0.148435680306276,-0.36946904699990574,-0.4879709322552815,0.15810853495330407,0.06683337658634145
2022-09-30,0.6037819143601866,0.26998427288361027,-0.5746870377332959,-0.8749943484927658,-0.8992478731622422,0.30029073556640595,1.1094690018025013,0.17355913177929733,-0.08928819395459135,0.19990454618720074,0.3348094290111124,-0.3796417631867039,-0.4998650683716182,-0.12093177741369725,0.05273347568780861
2022-10-31,0.42081208772373485,0.597849465907361,-0.43306756577374567,-0.9379077535964003,-0.952934026696712,0.1891811281053716,0.8854046553481578,-0.2558499757321035,0.385424831783448,0.6957730097124948,0.5332906391065305,-0.16502383276744265,-0.35058827493456757,-0.09787124966670967,-0.012183290803642988
2022-11-30,-0.32381138876542237,0.45113283233588986,-0.37262603418278334,-0.7762503304675273,-1.3638110300315396,-0.5831825390891774,0.05559127951527451,0.055602316777027795,0.20511050624343583,0.3972001103552682,0.22148720744595707,-0.06859257703504867,-0.29889907314021485,-0.16668609841403326,0.03305764751420204
2022-12-31,0.22377547835359474,0.20607647653292813,0.09411020016562334,-0.9526881711162274,-1.6097575344159016,0.27150071333248393,-0.06617616489092132,-0.27413201088687694,0.5531848171170123,0.8968312590514996,0.3181015938605278,1.4829901889395798,0.1866671840873607,-0.08085854126535005,-0.05767612287653052
2023-01-31,-0.801956508288821,-0.5829577178795645,-0.07640202928447007,-0.6824469927482465,-1.118136198580448,-1.6713363615406778,-2.0946326079569384,0.5899912961151087,-0.04950969364669887,-0.49710197806550854,-0.42805205817669123,0.493757212161401,0.03738650091722486,-0.9976683739152146,-0.0032474150722422005
2023-02-28,-0.07564271779163245,-0.4512965138764348,0.32805590896878656,-0.6240174578570482,-1.0329107451449149,-0.7325906581403427,-0.4561175726196152,0.5356016349343251,0.06338224652710116,-0.5963551304715528,-0.5364273410985801,1.2736254790826185,0.4961362249626841,-0.9660955417763124,0.016532634623563903
2023-03-31,0.16146167102176953,-0.5261016603408107,-0.06527949181450063,-0.7143190625965825,-1.1806886850808902,-1.3022291776312103,-2.737143455559785,-2.384853531604963,-1.1591398194547557,-0.19716622165272363,-0.3369252377011956,0.6904523533380892,-0.07025491797103242,-0.8140425782709004,0.018818025833095643
2023-04-30,0.25245452400565915,0.24007543727914774,0.18077174162416762,-1.2051840269864058,-1.269210441910167,-0.8888732128619269,-0.3296478578699548,-2.106838191875194,-0.7386088711297084,0.16823033873635582,0.0054771866856670294,1.5067115263873305,0.14614087694287103,-0.8085733287395619,-0.014826801217293805
2023-05-31,-0.2849237366609917,0.10801899054148537,-0.32343307703474866,-0.968019172544982,-1.1609305713856612,-0.28753811084925385,-0.1741291247499859,-1.7535378433377775,-0.81195760153261,-0.007470736281156822,-0.170328339413926,0.06513517511544673,-0.2951909808759805,-0.12803301997657748,0.11802642810578101
2023-06-30,2.250536782524965,1.2255885172974907,0.4993539959855843,0.2553625543448607,-0.3342405294932925,2.3074170562118628,3.2374435054710546,-2.5578541003304145,1.0179623187858837,3.1374717292609757,1.700045037889446,0.7876220676660889,0.34035960532776105,1.1872392199871895,0.004062533186080508
2023-07-31,0.024148896780301746,1.018852086323123,0.5889395144371987,0.5570819889474095,-0.60088056635303,1.2741160000862217,2.3091078268284657,-2.0297393806729658,1.247712946765253,2.4067369238435723,1.2935334705798385,1.076829956549092,0.4115104901330474,0.5655525595093359,0.10276593105649409
2023-08-31,1.7019443467829338,2.1802303784738437,1.3024110205553725,0.5049578553326052,-0.2770087563041575,4.454073924914658,2.5500557242646185,-2.0928496386134823,3.13065139235388,3.194295242481993,2.216428067561435,1.5710466820905225,0.8487908954209746,4.917595629255888,-0.022682545692631183
2023-09-30,-0.5539734966200658,0.6145988214223049,0.7709038960531938,0.6286755598076444,0.04352544004889857,0.37161506199703864,-0.465454217737649,-1.5582046236942857,2.4221347979978427,1.87591992852997,1.0377099676529702,0.6765694105323496,0.5280743238472996,-0.13799888746564315,-0.02537621749337453
2023-10-31,-0.5475517905966032,0.2934369562810869,0.38910949077333074,0.9253831102197982,0.43551920809443007,0.7919846132373679,0.211850815579226,-1.2085039027482716,2.0132361491255333,1.1941685891417266,0.2305070081133367,0.1381601622543184,0.280261001439613,0.18115929875006964,0.0066533844907366736
2023-11-30,0.004111019047839906,-0.6147309889588409,0.653056848298737,-1.5006480076950648,0.48763634373902787,0.18376502939342246,-1.562733624739202,-1.0487681997408869,2.1435963492656196,1.005278449994423,-0.09983242475244494,0.30402836141251094,0.49973697844051945,-0.2617938275811852,-0.031149921512121478
2023-12-31,-0.6771543704506771,-0.6707713946270375,0.25660381747453986,-1.2688093362596848,-0.38732948198487155,0.8091362032397306,0.42125044106693993,-0.7650229780982803,1.4158167599180556,0.4840599863619898,-0.6287069890408227,0.16007970062194216,0.23697489641787725,0.06569027517012492,0.00017101325394386203
2024-01-31,-0.20684166027854342,-0.4973915608416229,0.6893810434250925,-1.1897621000293233,-0.3727054546682921,0.31949077226700157,-0.18644640025012774,-0.6193976957239361,1.2785463848277867,0.31810901121407326,-0.773382955356788,0.6117231803761581,0.6063453084851091,-0.22200789173668034,0.10554859646473448
2024-02-29,1.7077397578327924,0.4438244242968613,1.4786899052206215,0.8417507507668435,-0.3009078276995738,3.2057486170303946,2.080623523726972,-0.8237377303638356,2.529688968577745,1.247283161614757,0.7091195492718128,1.4141627677642103,1.076737856655218,3.3133296277165023,0.019503894193877984
2024-03-31,-0.03372089195169218,1.0485185104968406,1.384589974983047,0.19458218892264775,-0.38811859917083613,0.46018893807115757,0.3762918924722794,0.3741690438942895,0.8095754979255412,1.1303409097314712,0.834387543476264,1.4085176219333146,1.500071157500449,0.09986747766006335,0.03455522863170405
2024-04-30,0.33961258649895065,1.4163967916359719,1.4191276921986558,-0.12992762539418082,-0.5404889763825742,-0.05179749529887647,0.2825075976923046,0.33574532136016993,1.1581142852455892,1.1841227317862904,1.0154248511204067,1.6141226556647361,1.4602350528186172,-0.5156547342747289,0.07685305560608435
2024-05-31,1.1676938724465709,0.9234627824408308,2.109739840979015,-0.7993871645402316,-0.22462154344315496,1.7715389033873628,-0.14251492227871967,0.08673536204868697,2.021754199420825,1.4911371860791929,1.8880252176244645,2.134443273206738,1.901263501578629,2.652306791515541,0.15175657898106482
2024-06-30,2.821876486051897,2.7602547635982284,2.24797087080664,0.6777162551894383,0.4355242731017937,0.7825140901908395,0.5424197323924609,-0.5104525724144223,3.0316935712651434,2.076384384195952,3.673969700468788,1.8140436399884472,1.6466563995987233,0.9854668153880637,0.06423402105909325
2024-07-31,0.707702809914092,2.647537961417916,2.6380636802162316,0.14418994622701675,-0.22268453393667725,0.13888547514916655,0.5363570999547334,-0.6459779341377198,2.3854136773620604,1.7067188883791573,2.5705560256088296,2.8810650825458928,1.877531154362674,-0.050927276696506985,-0.002504765807229096
2024-08-31,-0.6067105815616937,1.4164611890083783,1.3664795485652512,1.7615812135033615,0.5295827564248677,1.72124808461904,0.15982562195664565,-0.4889543557910764,1.6257058257446468,1.1008437670732347,1.1867950013107968,1.135286002929963,0.9497361789445611,2.367508869654155,-0.024951614616124666
2024-09-30,-1.0232690357752252,-0.49883595106648665,1.257940499169956,0.042902932256012424,1.492922702820753,-0.5795497372358479,-0.9012489976578574,-0.1809557813982059,1.0576488292540682,0.5215147842612353,-0.006283973251619715,0.6932204714650446,0.9401233376966582,-1.0047317693638764,-0.028461584394082154
2024-10-31,-1.0081831405849506,-1.4171853422168288,1.1575399358503327,-1.593986342667076,2.2054186450682556,-0.49766342567651384,-0.43177305236132957,0.1734897677015405,0.6406278314174518,0.020192238618257807,-0.9207445167421053,0.3444655605565095,0.9478833992239313,-0.8789789348244131,-0.04168982746175209
2024-11-30,-1.1755670475423188,-1.6763966003467536,0.6348819320873457,-1.740863575437435,2.3032505495434843,-0.8849587779913265,-1.8310779713381207,0.6208232599842529,0.24065105716833965,-0.4604319755606567,-1.6383218001076203,-0.17771781791109148,0.535949637084759,-1.2325496687779287,0.01322313626423428
2024-12-31,-0.13743873254769534,-1.1590068823457673,1.0083761557913757,-0.6826885262539849,-1.1680568335649029,-0.7330442646989446,-0.19449400727061522,0.6742618650303502,0.2003354544393763,-0.5601702180902413,-1.2910157142800536,2.257901625265026,0.9101148054202145,-1.1313533925927908,-0.14780007896900657
2025-01-31,-3.03332707639044,-2.1537153677989638,-0.44933088821196326,1.71798811683214,0.4337170785211258,-0.4622764981020138,0.05734091339224436,2.4197422202059764,-0.7251728984848181,-1.6804525185395105,-2.4413486816515055,-0.5998740779988886,-0.3556977991407775,-0.49837747453470965,-0.16359283964285137
2025-02-28,-2.8408785776934877,-2.965508035466325,-2.5825512317554122,2.2339566324338276,1.8054026746927616,-0.5772434758633292,0.36939842977704274,5.030506194210473,-1.5870560129308384,-2.9550767207633193,-3.07911402940135,-2.421645049663965,-3.049080833829328,-0.12287661727543561,0.13886935814415652
2025-03-31,1.767629957994216,-1.5679630367674953,-1.4461891849843058,4.739441098549236,4.981719607348445,-0.7902762929900912,-0.149258940593034,3.850652686949275,-1.5827891890803916,-1.7504762447659952,-1.1083350785250095,-1.6618303855288539,-1.3684300221716892,-0.37257555786020996,0.014242072620154641
2025-04-30,-0.00546218156438916,-0.35103289888469874,-1.5186342831720356,2.756759753106567,3.524836344193222,-0.8266277811739067,-0.5985398889464709,2.559232096959627,-1.5766725230028904,-1.6587446581381824,-0.6455832083435451,-1.5992942047522931,-1.5112064850164009,-0.3517096684844681,0.05055130283440228
2025-05-31,0.4638901193286212,1.1331946226546679,-1.5820678889474025,0.13651921710741494,3.0434833854564785,-0.2702621864596583,0.06362047061685587,1.750031950401332,-1.3806124586331852,-1.292193509520719,0.0023115826350662157,-1.52371623876829,-1.6482388018848617,-0.29008191976234626,0.02074032473662256
2025-06-30,0.0454780155811306,0.26246045308643157,-2.2720166204094845,-1.0464299220983002,2.5500918065317055,-0.5988062162398456,-0.00970457810414471,1.3648244923576385,-1.3213167615315238,-1.1863022630925448,0.34904505148383086,-1.7570109862587648,-2.5932645855646648,-0.17640098241648366,-0.013648096427130794
2025-07-31,-0.358043658748714,0.08621627434025464,-2.3370746589618077,-0.6551749943000506,1.3676241574023456,0.02929184860610262,0.5164955275215196,1.2511498820425166,-1.3599126269281672,-1.271291984935795,0.14597160241050938,-1.8230462057546106,-2.6847224761341497,-0.3397839588029103,-0.05018493303093081
2025-08-31,-0.8343904897611837,-0.5795189753107247,-2.2089429907523237,-0.5275153929566128,-0.1488417129279067,-2.101660713833653,-1.3401446940210426,1.320135160999606,-1.5153919738268649,-1.6118747302770768,-0.5521068567149376,-2.013347302567431,-2.562205871174735,0.8312353183114448,0.03289191414154454
2025-09-30,0.3654455052130963,-0.43470023509883843,-1.7181806502794876,-0.3456232428406963,-1.3348368165261788,2.352223794429904,1.0288812536802694,0.9564535056270893,-1.200833189756786,-1.2746415558019555,-0.26731890839096867,-2.0670116262828784,-1.8675836434949598,-1.277734523355237,-0.03592389000339768
2025-10-31,-0.6030419665517468,-0.5558694835901453,-1.5752516206813485,-0.25172101525070806,-1.0849590881381785,1.1698916778021495,0.20575243568115664,0.9890095702874042,-1.2553725461602065,-1.534185159835744,-0.5814248399050963,-1.7597696564652665,-1.7329119138358149,-0.8063279137471924,-0.0508212108563137
2025-11-30,-0.7973353251877238,-0.5262201838037592,-1.4746403856920947,-0.21723521001208884,-1.1736086787434887,-0.3987251964680759,0.9906473745605963,1.0763527166368005,-1.330799688078391,-1.8784158116731402,-0.8693624040690137,-1.7371346590862653,-1.6566844321169718,0.01384604461463901,-0.048499761960334356
2025-12-31,-0.7237735566015393,-1.0831123502577464,-1.540140234150582,-1.1692959561321716,-1.2198345209104542,-0.7969374578717809,-1.3942461594874311,1.1160446232230026,-1.349574424912131,-2.1676365253127363,-1.010874867764569,-1.9518881972643352,-1.8134114936585026,0.32237986448743794,0.07047551166999685
2026-01-31,0.8747517629345546,-0.3183983797794064,-0.7405681748478142,0.379506232877695,-0.45489477294261027,0.9460106279946029,-0.07815676291550101,0.5746850482164384,-0.9628091168446862,-1.4567527030754426,-0.22372788678263617,-0.6566524015723993,-0.6711651660387399,-0.29428817135693874,-0.11664715593749253
2026-02-28,-1.6308859032864078,-0.7620997818230542,-0.5354568022035345,0.9697675524632252,0.06693845451651934,-1.462397452232152,-1.467374390444601,1.0133567671987613,-1.2096959098845375,-2.2511884751684925,-1.0506477330367494,-0.4720147384557041,-0.4092947363989061,-0.23792839017989395,-0.023256862164267235
