AXSB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-02-28,0.436151153082617,-1.5524485771786978,-2.004584934001966,0.2748039045495424,-0.3895154315769344,-1.1102932822894014,-0.5623178741325288,1.2743745451149922,-2.236034977439382,-3.0095251336422835,-1.6369827885603956,-1.7483098326649116,-2.1549648650232407,0.1789444729624259,0.08169637307536509
2025-03-31,1.3378221643674129,0.18322974463733976,-1.069350417145747,1.4496713293521442,0.5067867438074919,-1.2281788403763478,-0.8725395224878454,0.8602495395347696,-1.540742598351768,-1.3377341336739212,0.07497286225579791,-1.0137840145074384,-0.7891143163031241,-0.38492416854823674,0.07261606385637177
2025-04-30,1.0853340553744024,1.8824687162965459,-1.2718887208135177,-1.3694162699989911,1.4874327863710237,-0.34576279287753187,-2.0269896040979924,0.48863987972500667,-0.8245754530350885,-0.1233657154719343,1.2393307353064857,-1.19568846714585,-1.1437366048193662,-0.11749643525514136,0.006057565216594549
2025-05-31,-0.12442412479397376,1.4183857350830418,-1.1248270423690416,-0.7004290314635605,1.2961803146363382,-1.0266207781755148,-0.3655773600689309,0.35935852872721197,-0.6902410576495286,-0.09544504678646519,1.0922327587973895,-1.0572544122112637,-1.004809849737587,-0.14657621245119018,0.005854328002561749
2025-06-30,-0.08966239643253784,0.5281957219730123,-1.54078700741621,-0.8862054438748108,0.02123680666948147,-0.6512182530573264,0.46629209995917886,0.2004325378136864,-0.7859921933122034,-0.0921460026776262,0.7829268626493366,-1.38969196825002,-1.6034984982089324,0.22314966187740462,-0.11549246555258205
2025-07-31,-2.2045716539120614,-1.4769649839860781,-1.7364827456604937,0.7782786745675828,1.6196090850427751,1.0597076862939723,1.194950530100275,0.535120598587299,-1.3576235796085803,-2.496416376661779,-1.2675274667180931,-1.428218677814183,-1.8280728796413592,-0.25247214711645527,-0.021953947589348467
2025-08-31,-0.4376388448195897,-1.6390494009678223,-1.755051483285668,0.4084995957661167,1.5671614213138394,-0.8743529674987366,-0.23632806674001194,0.500674882838095,-1.2013505954951766,-2.681748902162717,-1.5521229494032016,-1.4393103298194958,-1.89635248551114,0.5452913089971768,0.07942430578095465
2025-09-30,1.2515000863951569,-0.741246956388361,-1.3887804312694798,2.1435906186682003,1.4357770140327017,0.025598749280879126,0.9199729788351296,-0.31490791435998605,-0.7298276770383811,-0.8624271809146742,-0.31767863710489136,-1.1995057537981615,-1.338100040906367,0.08334151969268153,0.08565544457849401
2025-10-31,1.3250248625040417,1.3125371785384965,-0.2992663262541544,0.11160518432735494,1.7122833343516024,0.37682222893217626,-0.7701666757364779,-0.8796478928142778,-0.11586968387003665,0.7156477176361936,0.9968073304323163,-0.38992043933536397,-0.20231539735429727,-0.0435722981463195,0.03733767043764431
2025-11-30,0.4436999617720033,1.792869753639955,0.14893055705920566,-1.513412748941037,1.6705141375504762,-0.7613978338102638,0.012549192207476401,-1.2814478728783176,0.20698526661169603,1.135556888998451,1.3421355268464157,-0.040338574192389204,0.18786433650974635,-0.6582044076440433,-0.008081327571180505
2025-12-31,-0.25313553858010845,0.8627213512135082,0.6361523677767404,-0.4226984892963537,1.5618853016694765,-0.944744062776403,-2.353643957552805,-1.4900411568639211,0.012830379775350014,0.7768411029648107,0.9991929338545465,0.3401904427829391,0.6352852217007301,-1.141968309512164,0.07655832013754045
2026-01-31,1.1648316998685342,0.7496553639483217,2.0232943876684977,-0.5885935922648109,-1.7941343308266477,1.1037214398540671,0.2491593198134532,-2.4446686115453446,0.7047316848587087,1.658991675784215,1.5589876503521092,2.709737581809127,1.7104346081337398,1.4445883681673346,0.009802932221974443
2026-02-28,-0.0096315400442006,0.4904722634683508,1.6690309083114871,-0.4448667689366038,-2.4717091367814206,-0.34787059144194005,0.692384301032248,-3.021749687976594,0.8560840678683856,1.3234902607132364,0.8784968172289169,2.64915135386597,1.3834252143493149,-1.052187960218965,-0.02739696698023096
