CRISIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-02-29,-0.24977444405257332,-0.03368265198400812,-1.0483525439101515,-1.1521906045988466,-1.3631833834520084,0.07152152399337171,-0.138791166951807,0.9413578780779537,-1.9101511601104917,-0.9634131390487422,-0.33208015991415035,-0.42664834279125236,-0.8541881961613818,-0.09662655731697486,-0.12341562066085883
2008-03-31,-1.3974887817997257,-1.2188528363001783,-1.2312272622921272,-0.4176656638743407,-0.7871868589516727,0.044774598648654025,0.07032136179714735,1.3942307095036586,-2.4259280010080033,-1.9740785573596338,-1.1507234993320021,-0.7949313786531037,-1.0263860735098722,-0.04146312067170767,0.12105903370711751
2008-04-30,0.7987384588779529,-0.5294465769905646,-1.1901487709941785,0.3134436289085913,-0.7956742695309653,-1.013572424019721,0.09792117334002334,0.5702284174000726,-1.3562358963677326,-1.1279028656783006,-0.338349291073608,-0.8623926779446631,-1.0862335153656975,-0.4333717759577379,-0.005182804728265197
2008-05-31,-0.29513033861821525,-0.5685043743681056,-1.2566823510459257,0.24565204729875226,-0.8634709996474513,-2.4379290456590863,-0.6656281958824355,0.4627879976844024,-1.2855253473289032,-1.253289936528269,-0.4709734653776578,-1.1364254687138438,-1.1927428735296242,-0.6787322869841854,-0.01880224847511453
2008-06-30,-0.48295148787028674,0.023717550996244115,-1.7014071176915608,-0.6027772795483525,-1.0152620892619668,-2.713466667131523,-1.664294629197328,0.4396327380856059,-1.3399619468474087,-1.4464697750805744,-0.6369704284109584,-1.7733009084288358,-1.7897822769847256,0.30433477377471735,-0.014165239999354864
2008-07-31,-0.5022683903647196,-0.8965025637944297,-1.596683128828906,-1.8731584938792052,-0.9815980546946933,2.6184551140931656,0.7921317803485314,0.3852596554680118,-1.3205450875023907,-1.6608934122456942,-0.7924633416386901,-1.6534382854689815,-1.687927770377689,-0.24240258724841116,0.012561913433352
2008-08-31,-0.21291214138214226,-0.8657314763919137,-1.3435282179561618,-1.4934295525351915,-0.9213699739639283,-0.8958923209135576,-0.14452664693390116,0.15219083445393908,-1.1272359091641735,-1.573162112795812,-0.6771988374236487,-1.3370210789045476,-1.402643810343035,-0.00758351404647452,-0.05561258993345954
2008-09-30,-0.8258345080094632,-1.0830596984430954,-1.3414261909144864,-1.069168863749763,-1.3777255259654675,-1.239933872062206,0.2389855912276839,0.40811847929606965,-1.298115823445417,-2.1216859438284343,-1.1726674640310144,-1.4098126427177913,-1.4421296810882105,0.08445643321792888,-0.31835669729857846
2008-10-31,-3.1780495709143577,-2.938482452026567,-1.6390784449818587,1.2792017779196023,0.5077445587078785,-0.6517895141870725,-1.8500866774182116,3.360908233133738,-2.3504826612032765,-5.405925255794981,-2.846769342684189,-1.561760561311398,-2.095811855622344,0.35921988821231965,-0.10374985245822316
2008-11-30,-0.9453104819934899,-3.2117904587939456,-1.6841822712882084,0.6810586647436236,0.5019945966992447,-0.19369065312553102,0.25748449024339826,3.588625161487024,-2.173792314418854,-4.432295836604761,-2.6824702983147284,-1.626171076161135,-2.3511084585109576,0.3080176063669692,0.07357220834068044
2008-12-31,0.621912830559114,-1.9560908210139842,-1.539663435124695,1.7424163232113155,1.0120093246172215,0.9078949059640563,1.9084515193806533,4.4997438248238195,-2.1164075933308943,-2.8907303693355693,-1.548212133725205,-1.447303968409384,-2.686528180243654,-0.6667740084494909,-0.044316584019205046
2009-01-31,-0.41285514933257594,-0.4116627557039282,-1.4785033538050432,-0.10354965094553374,0.9371262992283946,-0.836350028027852,-0.6295420951546449,2.265671295480335,-1.6460565399809508,-2.4881042853139714,-1.2428263939259,-1.4018999187923145,-2.5120709943981563,0.8387873641197423,-0.0390827387703061
2009-02-28,-0.291276427927128,-0.028844680197870343,-1.3951913264835343,-0.4761314532844451,0.8291049156420388,-0.6551267890832289,-1.0247835537608727,1.5125634295568184,-1.32657876571896,-2.2043352540438774,-0.8961459463024191,-1.3442934302279004,-2.35276274315287,0.7614426276853803,0.17950549674921074
2009-03-31,1.8666883057276407,0.581378106312255,-0.9281816294308594,0.7459069616533612,2.2486213236908585,1.3109347736599166,0.14518597237472022,0.47305552840672827,-0.8369135177432464,-1.2202198675778102,0.9006309387339214,-0.8904488017004722,-1.0150737295749936,-0.7372549444648051,0.10877424481090804
2009-04-30,1.0070874095294613,1.4209838260518577,-0.8805950102203097,0.5194088015650036,0.22641875924839636,0.3215395746561623,1.4541162426006193,0.004201604555182774,-0.5225814361243122,-0.6859491868050848,1.5266309857689377,-0.9729831847215318,-0.8995029461192483,-0.17875156001256196,0.005726122389749203
2009-05-31,0.059055615385369034,1.5488261543939699,-0.8010165230763981,0.023527340210796104,-0.4075466632363221,1.591513429426754,2.424759429257772,-0.11283517707292903,-0.39105126311232846,-0.5916966016631463,1.1153237103664129,-0.9597287966668244,-0.7990246454225901,-0.7482105491132188,0.12510878130535913
2009-06-30,1.2023915866541477,1.1926777239783692,-0.5298747293906999,-0.4380973632754234,-0.1729303474644822,0.8635314232559937,-0.0711666163000385,-0.5328957393495263,-0.05239726628146779,0.02706851337405267,1.6639255213116224,-0.6325786749243489,-0.3162558632256538,-0.061005359672420635,0.19264561235436314
2009-07-31,1.9557964808240347,1.7116068125224415,-0.06567693963017439,0.17656417451973955,-0.14915368254610734,2.1355622747197605,1.1866909041442626,-1.0869676372841561,0.6011655005828023,0.9268861057269177,2.552399880971476,-0.14565032009774637,0.32490230568597717,1.144763473660701,-0.0956609330866232
2009-08-31,-0.9073657277251653,1.13594703982236,-0.21583944983292677,1.3245887010035797,0.49889017076180037,2.2729672823279783,0.743350506485237,-0.9102023351444352,0.5037366284616661,0.5211504330635102,0.845683486520622,-0.32917227033793667,0.11298501671990434,0.38574095500806277,0.08241058206008639
2009-09-30,0.7361753499706728,0.8892854267987771,0.286752664798296,1.1767420569019027,0.12673742410531025,0.2833390534355171,0.024261799206538048,-1.1604823852628667,1.0458924071340252,0.8951603181314205,0.9384988749117297,0.12439602488144755,0.6470391082004613,0.27971411409650515,0.021098032224538706
2009-10-31,0.14386714555509994,-0.007744519379044977,2.1306338042089323,-0.019501957228780717,0.10116232696150222,-0.07394947054504995,-0.7874848322769689,-1.227020342511547,1.3969996580133108,0.923926935504724,0.6494388067328228,1.7173241605300889,2.266533992799573,-0.5210784200638304,0.031389661037142254
2009-11-30,0.19329449072697308,0.5855418831607202,2.7519235975837897,-1.2344174683885818,0.032175741256147555,-0.0846266364463965,-1.2110078954395838,-1.2823531539148814,1.7238428566312398,0.9675423968884159,0.42210679096372816,2.3595850674747925,2.6594173142532798,-0.7352992959818194,0.026146025128399645
2009-12-31,0.14944975062985097,0.263644746587619,2.210542098852765,-1.715267069854528,-0.14345350133585597,-0.7256440045635715,-1.0304242760874665,-1.0035773105444965,0.8902200865855828,0.992037725030254,0.27819949192202975,2.0264699536406883,2.329937621651181,-3.984944966963601,0.07944542141283988
2010-01-31,0.6631496790152367,0.5375826332821657,2.7715779038089203,-1.0937020225628942,-1.2911989013936112,-0.5547828557429122,-0.4255779166386877,-1.1744192939936644,1.330400339820492,1.1904266270579849,0.6544001566934617,4.223089785437115,2.520877689801282,-3.201247999502181,0.02995014193947821
2010-02-28,0.17909075895074703,0.5298114914967657,2.7003372423761682,-1.085855284443657,-2.6580857055283453,0.21363845495529715,0.314571509142735,-1.2063837582090127,1.4729157311752066,1.155887163470328,0.5206623633962895,8.705152221683623,2.4063945633865953,0.8152854760078427,0.05359687310310257
2010-03-31,0.3877269433022091,0.656022550831663,1.7397612744909534,-1.1669023557721094,-2.5577076282085227,-0.9811665657089813,-0.11427236724646393,-1.2706475703209783,1.677135685657659,1.1574295451173244,0.5943426230457791,4.060159375826187,1.5132231134937733,-3.909932758575701,0.055166273310355264
2010-04-30,0.3458529488809122,0.483567250520821,1.376171720312932,-1.2875021503014197,-2.248873846659596,-0.26435636264501927,0.388659287516422,-1.3150361920338463,1.8688080922275891,1.1361709486942595,0.6095585532923445,2.8628809847730863,1.1477965865254163,-0.7903252193882397,-0.03041445040375774
2010-05-31,-0.4473334971116788,0.15899571144165622,1.148234195868876,-0.5611493417826722,-1.5062278816329278,-0.8195037931199483,-1.2200987370255854,-1.200437263560838,1.5583643597368093,0.9000850094431327,0.12183581799770404,0.9775635601427584,1.0105385260774644,-2.0199056391712276,0.08543901660922648
2010-06-30,0.6789282459187332,0.29775412918829053,0.938901140377169,-0.31162374505768914,-1.2726527825948868,-0.6837428210762925,0.14216441516355843,-1.3169157539676413,1.9021212980954134,0.9819394110252466,0.3925877103596031,0.6498998213033367,0.7487001613155934,-1.2493806548670285,-0.022894360536592478
2010-07-31,-0.40240667496872423,-0.0876130758182535,0.24574799964254088,-0.21385222185407748,-1.0927595968918817,-0.4384122120309212,-0.4789580511408361,-1.2083184108125191,1.5727953200883498,0.7831958060749831,0.013099246489215424,0.01788867026328946,0.2367210581002946,-0.07221385598328765,-0.0248844502069876
2010-08-31,-0.4174053766554181,-0.07516696318216148,0.40436559245468096,-0.29732760246869483,-0.9152627066457887,0.8381221135282297,1.1139724653647656,-1.1121818086872959,1.3211311315232719,0.6178815565770899,-0.28975964329498594,0.0758660431544921,0.3769608868443112,1.1841386872681037,0.08785061382707873
2010-09-30,0.6709821704475186,-0.07541542330167891,0.3832459676868008,-0.3159745917821341,-0.7227290962474234,1.0870145142448793,1.002861968006272,-1.216913337607532,1.5933190043091947,0.7080128955319682,0.13022682611511555,-0.008642965604778813,0.2985244002361862,1.4924993175681425,0.016007390773498966
2010-10-31,-0.06922080112910374,0.09715519567237066,0.32929623589293805,-0.4888510644414659,-0.7647847434094208,-0.559400443258998,-0.0885195374672611,-1.1192311310724579,1.3952018669717579,0.6238751588272073,0.0786433233211771,-0.02429872599276646,0.2484019259840543,-0.2552200467077613,-0.06300296583623177
2010-11-30,-1.3235632875334764,-0.20472414854711363,0.019650644280307692,-0.04274861670462092,-0.5292643906179115,2.8238594442182205,1.0054039949122795,-0.8911174750847269,0.9268346356100997,0.3209675285160125,-0.5787029586888043,-0.2718323872329164,0.05499927597438782,2.50877937891404,0.03479878828177714
2010-12-31,-0.05631307310592361,-0.8168018627769685,-0.012917728951769321,-0.49523276357909884,-0.7001686961517963,-0.49210729943727066,-0.780799112796247,-0.33616355039846046,1.3231792608457988,0.2810594512706334,-0.5262099339454438,-0.2187198808156984,0.1507357206707964,-0.020849685085762005,-0.02025096115719236
2011-01-31,-0.7942634475152965,-1.5969447944392672,-0.3486083138549166,-0.5129042863518137,-0.6427734904095939,1.8568245570410922,1.974292560101675,-0.10473806042703397,1.0849202075217674,0.09317115946558789,-0.9279216163866651,-0.4226652893831389,-0.16084512577170199,1.249244619059873,-0.010538909237550574
2011-02-28,-0.6836509927154298,-1.111667423614816,-0.5364286429364103,-0.9796673960661201,-0.615376482588862,-1.0854506748366783,-3.0005640794408683,0.2502058073323143,0.9454677326666293,-0.08685693600725981,-1.3188516804470567,-0.5118770365615001,-0.3584379296792659,-0.11695192056228554,0.08069104101087338
2011-03-31,0.5862586035256281,-0.6603607067059147,-0.557975706958761,-0.25112250146025145,-0.6149559295328043,-0.8008786358645942,-0.49852712535268284,0.024626534860719772,1.478752043985566,0.15179336646962016,-0.5779182135400784,-0.4803372834420864,-0.46341410950496226,-0.003329999592132931,0.0383637633664871
2011-04-30,0.04667685594704044,-0.04627985657257454,-0.6790086545118849,-0.4566536700205746,-0.524049417321948,-0.7079847074564157,-2.066359920810266,-0.09108342330369783,1.6122521870394835,0.26747184977608063,-0.18451934410407894,-0.5431562688857655,-0.61439321257622,0.03306323387558885,0.03678458685491725
2011-05-31,0.06978958524511991,0.5104862963109373,-0.5376688807690674,-0.9798451779758567,-0.9869443002394531,-0.5489395091966047,0.8280281747324267,-0.3655735174567548,1.7238068717630635,0.5605549077126736,0.0010309234697006453,-0.28859776010735283,-0.5211752158906553,0.011729803936420317,0.02053472189982908
2011-06-30,-0.21189295882127668,-0.06670234591819763,-0.8632415042933599,-1.322349358114103,-0.914267249210937,-0.8289763900343939,-0.4560729448871576,-0.5571589270241376,1.5938587944176337,0.7955062787876713,-0.02805598999550545,-0.49348757939027055,-0.8564324394845254,-0.0640422830459983,0.17544851204982542
2011-07-31,2.4707873315642823,1.6715783359293677,-0.14357928270570147,0.8165565042367195,0.22714015421684355,1.399013609424475,2.107583706759297,-3.5652671236488884,2.655311044507004,3.7190626952509085,1.8657198121494583,-0.3807663355000962,-0.4046028473210238,1.8433703445616743,-0.04193331359702082
2011-08-31,-1.2353628339537264,0.8571043907097926,-0.26264978779685383,1.5674818474074803,0.5680542333808735,-0.2658657071085123,0.4138502057373571,-1.958466278230205,1.396328695421605,1.691907398798838,0.5917208794120487,-0.4865839355546875,-0.4517120693058895,-0.016926278750850295,0.05854716018483042
2011-09-30,0.5224664639924241,1.5034645352604816,-0.4648192724243604,1.7019437184774586,0.6422664372245226,0.0037958322844327836,1.3539044964054123,-2.2722862679327998,1.3834686434397039,1.9886814562422455,0.8216230640959887,-0.5517151373608656,-0.6734754267195507,0.1812418392048757,0.04766948757106657
2011-10-31,0.3409023091033581,-0.3621913145173841,-0.3554675286891287,0.13031425426028956,0.7466837739372257,2.072529925786288,0.45776180131099176,-2.174920235243567,1.2358584525558587,1.9208948109718842,0.8196579667571782,-0.5165994654221729,-0.6346180742824605,2.01969213212641,0.005816103805798892
2011-11-30,-0.48197172532583477,0.30048055237117577,0.017086908515394086,-0.7939955884880275,0.9988688601252632,1.236291111417699,1.4561658919777412,-1.6392068725720708,0.8118759825447175,1.2927144036957992,0.06157189530877871,-0.41495930753510696,-0.3534650257397193,1.5163700080290943,-0.0024239702953491407
2011-12-31,-0.6163278513789883,-0.593681220747699,-0.12340645407668409,-0.8173262257071691,1.2888656193115344,0.8572352030027823,1.0696245139618137,-1.091590457868979,-0.030758388473312855,0.7601050246318712,-0.7146547522898673,-0.4849599860490964,-0.4037219714170692,0.9687022316617176,0.020004019559192673
2012-01-31,-0.16512242077290623,-0.9830217016113995,0.13915761011637034,-1.467265032786193,-0.9771321829529431,-0.588210099172144,-1.9817800152074136,-1.0004034085149058,-0.14470220864326094,0.4083580886934299,-0.5882312921643096,0.21482156729750734,-0.2119359977952637,-0.5416581039804842,0.02986597999999417
2012-02-29,0.06953051710649462,-0.5518313305391417,0.48519011305439247,-1.2058376850555386,-1.6923747383990049,-0.5615310255021254,-1.4422561868681152,-0.9849532566378242,-0.15742642198578544,0.4223197827749525,-0.46149458800408727,1.09169589898836,0.008692325004892318,-0.6241010576139523,0.05433848127465171
2012-03-31,0.5419442721209676,0.34012338867046915,0.5191353919778847,-1.1228946560295077,-1.7182704114218885,-0.9384991616035432,-2.334115439545242,-1.128651615190904,0.07730450814189158,0.6869250268796397,0.12769563390535607,1.2523174449016568,-0.081535118463962,-1.0313701983672794,0.05688432782325979
2012-04-30,0.5902891343075828,0.9522208448305365,0.8426989744084259,-1.197514411189647,-1.5989321508790562,-0.37017908951033573,0.4103776206081458,-1.1914124963087076,0.3277973925303288,0.8639787337451714,0.7433607080337229,1.481031312744697,0.03120821411218335,-0.4300822280634185,0.02129459237762564
2012-05-31,-0.09770340883048029,0.8184389024281435,0.8482637255549105,-1.0267462555554299,-1.7628046144019047,-0.8660476648169565,-0.5290193216497074,-0.9633208923312804,0.16833951541169348,0.6412620630363446,0.5809047668053336,2.145632169869663,-0.016238347923859545,-1.0898262564502488,0.00959498129001806
2012-06-30,-0.37495785888167615,0.09944521355170251,0.8737991737309366,-0.7986106816154933,-1.8262340471196876,-0.8724610209182583,0.48982136196943893,-0.7165607854164558,-0.15684733751165159,0.2629075202538805,0.09411974391979312,2.4485772350644357,-0.0014633015965733773,-1.1334569856736172,-0.17652508531965544
2012-07-31,-4.111534277551857,-3.415409303265181,-2.33067030062455,2.207952491395719,2.163696263221481,-0.27646976279229124,0.03273665160013093,0.6658538783162128,-2.66199589423252,-2.0502115938303174,-3.173544889475057,-1.179057016023682,-3.4263749135654664,-0.14270777645194607,0.022312295620012794
2012-08-31,0.0528169866320208,-2.710918428845744,-1.5571859865324376,1.973768487989054,1.868328388040876,-0.22649368107052378,0.920378090565855,0.5629556214839578,-2.2062689487563216,-1.7366917270073188,-2.2139609320128377,-1.013603384356123,-2.1469461982583664,-0.1671746895696871,0.043132367031365706
2012-09-30,0.3533064429024738,-1.9265384248293977,-1.5225377473623127,2.0670886502604495,1.6095326051454997,-0.706642096485991,0.15772291698970672,0.317387449795871,-1.6629959877855363,-1.299327757438526,-1.3393694555455176,-0.9772220732884743,-2.0749308665182453,-0.3136212081153578,-0.010938794861747822
2012-10-31,-0.48823959533182215,-0.04508460636844704,-1.7738863547790178,-0.6817120370401982,1.2359039722801943,-0.10982162381878427,-0.06134885269482381,0.44355187542671365,-1.7625863293975976,-1.478642707713808,-1.1718326602168405,-1.0064406589564534,-2.258823074297706,-0.05562943356119014,0.010782622134394206
2012-11-30,-0.1158573251417134,-0.15216812220857462,-1.5585196064109161,-0.6441377874099329,1.1144243362667332,-0.6632642043613296,-0.8574738244775166,0.43164265206079877,-1.5835597470633938,-1.394094216695508,-0.6976282132559217,-0.941626222698114,-1.9419562996800352,-0.19367822659639444,0.12018654963988885
2012-12-31,1.6716424131263061,0.6317957405807805,-0.6563497821363755,0.5574753032074223,1.8296323450551097,2.5005415199988033,1.158697758088055,0.23229257539452275,-2.8907556007432844,-0.21056554758794982,1.0431006835470868,-0.7684079618569314,-0.9726796773825149,1.3659931355253476,-0.07389847184669453
2013-01-31,-1.5714930617837926,-0.06591263694607931,-1.2144266989894417,1.2499324398553127,0.26131332204326907,-0.657873233725092,-0.6073485523910374,0.9385998718678878,-3.2327174332952153,-1.2073127224027325,-0.3895379297725628,-0.7952807265577361,-1.4481851110118182,-0.22980452735511553,-0.04026709001998615
2013-02-28,-0.9596729732846363,-0.6525459922487588,-1.56131011727231,1.3243117739701245,0.413209086766308,1.223018594771983,1.0829648709105801,1.5350260800192441,-3.092854744538602,-1.8116988876275002,-1.0797429412390371,-0.9108465428695264,-1.7518465925657587,0.13276523803266815,-0.08851794023950363
2013-03-31,-1.6568334373764586,-2.8556500775448126,-2.1816645997898423,-0.7630934371000127,0.6774951596790656,-0.1798859516177846,-0.8145624280379746,3.0058023836610532,-3.161888470535411,-3.1559034942793103,-2.0678999597195404,-1.0926570485368476,-2.4217728432222256,0.054623829125076864,0.010293422718680023
2013-04-30,-0.05474889002239019,-1.6036216120694218,-2.135017347896197,-0.11257004780563004,0.656335707756868,-0.46286091346125025,0.25926506708061287,2.776367122893762,-2.4899237243516965,-2.5882058582792213,-1.59383981625323,-1.1026085378930641,-2.3039013192392095,0.1532339776517238,0.052434221346584306
2013-05-31,0.5791128502401136,-0.6428622426706284,-1.7906342646262658,0.4507203932615485,0.7734337962982564,1.3312949605460023,0.045078792220094664,1.9514170813882736,-1.8611356852893233,-1.62983484348756,-0.7971283931330438,-1.0120799551712605,-1.8492038721317317,-0.42692681184940784,0.16444464421186694
2013-06-30,2.1992291116604767,1.6471440561364765,-1.015876232532584,0.5876930960877196,1.2835683498459227,2.470922050378322,1.2922620786209469,-0.45397235144342507,-0.7740966458999319,1.0467051374906282,1.3205607457001334,-0.7727031403409025,-1.029414298040962,0.19569035238069174,0.06378366382045292
2013-07-31,0.5883306804660182,1.9696459106856317,0.14593942591582876,0.06765370521399157,0.931538663167207,2.422989058648133,2.1745129906483305,-1.0470438616078994,-0.29858677131650224,1.5097113985817765,1.716721627691301,-0.42192860296080076,-0.028193460644188584,2.3413525600871523,-0.061398907127710046
2013-08-31,-1.1166295172129181,0.9684091140242042,-0.2542346142521436,1.422673480143274,1.0165967323857175,-0.14272322645558286,0.013322830439416131,-0.12621662587429827,-0.6786401890879686,0.4203283095046639,0.6047282171120844,-0.5354287589433209,-0.30832095275816157,-0.02013073498993225,0.05737560895316359
2013-09-30,0.6267118556815624,0.09171980459790874,-0.14938958552676254,0.31991003668637374,0.2762393888872614,-0.9223623449858502,-2.2997212467585304,-0.774355632743693,-0.20970491434683367,1.0096392608359779,0.7626788395320722,-0.43882091402818973,-0.2445934340858925,-0.554788379646335,-0.051237459346580916
2013-10-31,-0.9444541391479603,-0.8217893024153846,-0.320561752240511,0.250082053157901,0.6484074869716947,-0.8808796682794238,-2.9723722351877537,0.04619827792612516,-0.518927607993933,0.09258760965368766,-0.34234325470845195,-0.5211396018757867,-0.3470964003776711,-0.43731108995199336,-0.05480697827646889
