ERIS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-07-31,0.013725104046233278,-0.4359342232043112,-2.120218074409825,-1.806021505490534,-1.9248608419423894,-1.1592200034792104,-2.267731982871143,1.6850312964809755,-1.3369148418318748,-0.8596323812832293,-0.5090168772388824,-3.5512272210507945,-2.3259214355126683,0.4671116236109998,0.018329039175708012
2022-08-31,0.0695662290708303,-0.07015590417761938,-1.483847373538173,-1.8510244543037573,-2.1378851390671336,-0.8533005399734511,-1.107332404598786,1.4114696312427908,-1.15414271229056,-0.8624106076849865,-0.26813942688794085,-1.789900962049879,-1.5393526210566815,0.139514738267906,0.028462280074713703
2022-09-30,0.1922465934200398,0.19301870586461678,-1.4071844317401705,-1.7784920698509656,-2.0961306200429592,-0.5576932135802543,0.38340717689006776,1.018987621664756,-0.894949748839611,-0.7334852928335499,0.06514360183711218,-1.6871442640139802,-1.4446701765042549,0.14957637276051314,0.03808670064422522
2022-10-31,0.39632673797777096,0.46295647996581635,-1.4568346073217804,-1.503787679722624,-1.9641077364632764,0.834016633660775,1.8483842339437786,0.6128204251159022,-0.6258296908679909,-0.3488613978831349,0.4448353283811665,-1.8884063390786348,-1.4871078190832396,-0.11430154969692419,-0.09220080863619004
2022-11-30,-1.6782166208331701,-0.7055783074843264,-1.2088295537773672,0.3266868852167401,-0.6798571052438381,-0.3198161047767865,0.6061919893769214,1.484539776390614,-1.1203176884365467,-1.975652171817182,-0.9054991803667408,-0.8837137837356119,-1.2416055741267862,0.10344023941047806,-0.03975537721877163
2022-12-31,-0.7414509116753136,-1.3543585776614604,-1.4773080950339683,0.1608289135064748,-0.5106269799027693,0.5560387530521058,0.9780988849476138,1.6188623499080443,-1.1693184087089663,-2.6514747724931262,-1.3026876914552614,-1.205976372964064,-1.5940901050808958,-0.11740261235738278,-0.05812677840255792
2023-01-31,-0.9564692681806702,-2.1934771398367223,-1.2702249372185426,-0.8913385455181329,-0.36655465447303776,-0.07658050860619559,-0.663092313619952,1.8063649947931641,-1.2365251965560116,-3.1535817986951296,-1.715956561436485,-0.9883552906958053,-1.3814711467726086,0.16195458023652481,0.03831024602708423
2023-02-28,0.5734266206535614,-0.7174485542769404,-0.9509534990553183,-0.192901233650251,-0.21072217994209252,-0.5784412414512169,-0.5275892701107866,1.1643017010141885,-0.8743575910654782,-2.1566565146985983,-0.9186885174842094,-0.6479136688135897,-0.9642686849408062,0.16497839567428094,-0.10360228498169022
2023-03-31,-1.6130680093859053,-1.2718221364625144,-1.2712373812108404,0.4145987460349411,0.03341151173492781,2.119157993797785,0.8633393479523553,1.3076536345055185,-1.527185130661121,-3.0510691725962027,-1.6784834586683244,-0.9570950882859695,-1.41443762550924,-0.7269001684166037,0.09838817931508646
2023-04-30,1.4505721201213182,0.29826534278337563,-0.8282066656022757,1.242630257872848,0.7052434594836597,1.1000160564082184,0.7390793933765784,0.4373122951699808,-0.9791964255188899,-1.517078579514878,-0.00034459208390768864,-0.4756695593528401,-0.833746418464594,-0.0025496378269348613,0.016418924166900068
2023-05-31,0.19941764981391077,0.07741185824089039,-0.6502491892358327,1.081716115230139,0.41806269017190695,0.13102718928297932,0.9687472988579635,0.2443594874600902,-0.7736011231995835,-1.1523335833673685,0.33561624480050506,-0.3370608967380682,-0.6192232656872426,0.15294740411548435,0.08538676572661355
2023-06-30,1.404444407472052,2.066005860720105,-0.2649242237801552,-0.48836592456966,0.6804753128682918,0.08485672632162361,-1.0674463481117415,-0.4506446877542052,-0.3673824578606342,-0.1671492360361016,1.4965746480538054,-0.009077412365768965,-0.18498161760945586,0.27760692094543166,0.1246748616943049
2023-07-31,1.886871909235243,2.2355633502500343,0.27797714340607005,-0.14335752206025207,0.751015120158314,4.64728020769019,1.4242388624671212,-1.402060205713862,0.21218908929347263,1.258008282425182,2.7575974082468027,0.44476624146722277,0.3311337734978794,2.6948580644440363,0.022851715489096272
2023-08-31,0.3384185303473395,2.4385436173663293,0.412595628667306,-0.20484404772830006,0.7547901221382982,1.0850451612486258,1.2134205860908729,-1.5939244653538611,0.4801988393794033,1.4138029284005633,2.3747143649246567,0.5731128034798509,0.43861993093388996,0.9095693615571471,0.07867425039532051
2023-09-30,1.137887589751707,2.0457802777325016,0.81085922475701,-0.16797774209763403,-0.7822420108772962,1.1279291268581868,1.345123662091585,-1.9881298920665784,1.0673715280427611,1.8990594622622872,2.212691001768883,1.6688983632245187,0.744099309425883,1.2931645935166014,-0.019357673238900957
2023-10-31,-0.3783099041468609,0.6141751334356896,0.5418907827647202,-0.17118257164691109,-0.2974682580202973,0.2098834737279733,-1.0428710412609852,-1.8195351173080763,1.2144363937874258,1.5373128003697176,1.0703659848143168,0.9292185899632823,0.5288991097611798,0.11250687023538063,0.08382130283543678
2023-11-30,1.256026161271214,1.1111937738351079,2.253335090971642,0.12846335049863253,-0.3209655228630139,0.4540567543004538,-0.1400740054056755,-2.0651123350935467,2.2839088900688815,1.808591065689152,1.34967834130013,2.558065662932639,1.770672866763693,0.8102749150227184,-0.026727528147444977
2023-12-31,-0.6199475051827925,0.15761310191200342,2.357307881476971,0.32181466875286835,0.1376931336139182,-0.14373874446070842,-0.5674106551192083,-1.679592461574561,2.0973231981140823,1.2880478863346057,0.41126341534447103,2.035030427786485,1.991649104640847,-0.6759715352513256,0.006844653689965499
2024-01-31,-0.010890524034176488,0.3614313341530478,2.788551049046653,0.25214127408665915,-0.39942685899890024,1.8946817596187286,0.8940011874023056,-1.5055666630894735,2.211189527597844,1.097024946481833,0.18891397293678103,2.9790412791827086,2.3971309099030798,6.022134511910789,-0.036907429058481295
2024-02-29,-0.8436148534417574,-0.7549779822782544,1.7825021449497913,-0.9084774115850656,-0.05008048032417151,0.7418179918080072,0.34199903238766893,-1.181312217621115,1.7346661712606855,0.7235973671861625,-0.42975613541286756,1.6719350980415606,1.6789317031442674,1.1347237856874262,-0.045999768438356445
2024-03-31,-0.9980011405684669,-0.9272798480475604,2.0446102762466043,-0.6394178076091946,-0.2855256793821904,-0.2941918932281659,0.18079807223293728,-0.7795349502985495,-0.06325091487345896,0.3808827691794915,-0.9230801547520211,2.1447788193573594,2.09794991956901,-0.6865572735591915,0.06050255214240107
2024-04-30,0.8912977165308495,-0.47039700186096894,1.5711465922525203,0.5213836167343499,0.09512921586091111,-1.025061727747605,-1.3976214946427683,-0.8780120419839591,0.3798650441537812,0.5990241943413166,-0.31763337082142623,1.4308166470714057,1.5233788887894704,-1.9563134077307442,0.022240921174738183
2024-05-31,0.18259564259210767,0.05040366650732471,1.4805257212876028,0.28815533764156465,-0.5552014678002251,-0.021444949311334546,-0.3280592540802496,-0.8130387696214841,0.5096834430432505,0.588615309487743,-0.031897275271653716,1.8791728826483247,1.4148472093799453,-0.13780838891969113,0.11080902290837946
2024-06-30,1.6589790195351388,1.4215428401821708,1.5031187457754822,-0.11362321300879928,0.4111687778453836,-0.2356250145667421,0.12742924123745625,-1.0021248281615593,1.3624241408728113,0.9272413314881099,1.0769277961203398,1.1637928156299477,1.2437680601034213,-0.509951272786837,0.10146903161770528
2024-07-31,1.3485429496848138,1.6474641797786347,1.2268845153459744,-0.010451037908415853,0.7758859348621299,0.9414622279662374,0.9183425573810556,-1.069598458683124,2.004899593423292,1.0795302061300314,1.8386493718368964,0.803021945413604,0.8848323393268134,1.6189949157762404,0.20335963935823573
2024-08-31,2.8292723265878466,2.965829681945155,2.2989681113461082,0.2475301905745493,1.668656486226574,1.1964412800688085,0.2528193121334254,-1.2396645868345486,2.880237355819853,1.375678410357538,3.2851773606871646,1.1392475436687417,1.2882468485136973,3.550474828697457,-0.040800984319802024
2024-09-30,-0.9407514170194328,1.3685768063047061,1.2611392126307057,3.0313565986313757,1.4991924588262826,1.3687624962380445,0.3893166167181352,-0.8981000639568932,1.795164105940278,0.8918640862173391,1.2601269751230426,0.6170583728773609,0.749297698275092,2.2998529463831314,-0.00719170221279565
2024-10-31,-0.4412902115463667,0.5303230071359233,1.2273458562323194,2.9748217524286886,1.8650865343083811,-0.1190808263408299,-0.39536140534834746,-0.6869890743838144,1.3809426775001394,0.6475512588165901,0.45863565534554684,0.4996827991066606,0.7449835087342132,0.10525095999599668,0.08473201743885687
2024-11-30,0.7964674005702993,-0.28655589368153667,1.1356298310550499,0.10595415824902031,1.6558440384889936,-1.8596668742840405,-1.478796290509303,-0.6605450635356782,1.4566328077794441,0.6717768979837082,0.5740105975734452,0.4744360274127548,0.5636283102345132,-2.4436945282639995,-0.047239445480583085
2024-12-31,-1.086947156124624,-0.35028224146352,0.9270939605104553,0.2148782727354318,2.154903924559436,-1.4954663759490394,-1.2968551479402863,-0.42399974615161906,0.9611833827514906,0.38226561455042996,-0.36395480552461196,0.19694794113242406,0.4877717726093689,-1.6900117382164361,-0.11208028384059261
2025-01-31,-1.9667521816448967,-1.1267616760876065,0.18632867393967417,1.3936682747570668,2.765203735353521,-1.6616524206266352,-1.207691953943118,-0.06954487673662008,0.3424777003939691,-0.02597459768126356,-1.5117748670079447,-0.4026766492289708,0.05059688457793094,-1.374989805236943,-0.03754303651224474
2025-02-28,-0.8706762849068561,-2.1295033438997106,0.11312610451551552,-0.882343325492613,-0.22824752377305252,0.6900597967076733,0.9735392833888851,0.19646962896552192,0.08067024309295284,-0.2733379810027069,-1.6257157959572328,0.09845976521974191,0.009455073150409924,0.6320774129666508,0.1809044219184224
2025-03-31,1.9940298654219482,-0.38030188554053385,1.5846725883841877,3.144198946757673,1.9052303975481926,-0.7850389923024442,0.0706168316474593,-0.48429928022427915,0.3447276830328796,0.14922630164823766,-0.06413311945321719,0.36264778043522566,0.6031478364636328,-0.8774646465177167,0.010352967587912322
2025-04-30,-0.3484076331283397,0.4393496719786953,1.1349491048692917,1.4177584293075853,1.6770017775503991,-1.145246606987612,0.29417637930892,-0.367182534011996,0.26560408647957545,-0.03049775469313794,-0.17518146836941886,0.05227047216036077,0.24942510897769027,-1.4159920131459718,0.0994215406006601
2025-05-31,0.8382895442323058,1.3925836212549199,1.7703445664195148,0.5052940361603442,1.6397901003423974,0.22542398726732205,-0.31184494663373175,-0.6003488602765565,0.745529391590283,0.21310738901407592,0.6861099057704368,0.3354296829180821,0.40932322429624074,0.6597281861899859,0.06248970481824684
2025-06-30,0.31557225863876287,0.4401702617769659,1.2476014060760767,-0.6861794189133866,1.3335262673257962,1.3580654399222232,0.8640479462493699,-0.6917979159025016,0.9931922859800805,0.2901477919454966,0.9231755674417409,0.045506809150227076,-0.22493862925404054,2.277920233888969,0.06612222306507688
2025-07-31,0.3759252038856805,0.8435168271690978,0.8502171329853973,-1.421898230524981,0.01917173987041675,-1.3072018771171117,-0.4105015770120528,-0.6275107494553446,1.1824388264420607,0.34384324466405675,0.8911905138581656,0.6536136819420966,-0.8742875182203425,-1.5183725033364979,0.0007224028543443014
2025-08-31,-0.4378123785666333,0.14730946060517114,-1.1111637416743334,-0.8517583223930228,-0.36591541704332853,-1.243548351730979,-1.218701756170077,-0.13011518275318756,0.8275942356262427,-0.05184961876362485,0.18231201837242308,-0.9776585477300476,-2.459964453583625,-0.7813133985490354,-0.12674570031842966
2025-09-30,-2.085340130347208,-1.175437271743825,-1.9498598272352976,0.9321325162847619,0.2897830865829135,-0.6891211446306442,-1.3743881141351526,1.1224563546906288,-0.37324841979523904,-1.3726034227704709,-1.2400598832815437,-2.2231482692685036,-2.701737193116806,-0.3741794336321865,0.0036505579312535994
2025-10-31,-0.2547943796784069,-1.5231934456003389,-1.8070165784062688,0.19640351782694315,0.2402078597847199,-0.9550115492684621,-0.16813261352793635,1.2767223972899004,-0.4614234189694486,-1.4275189969605249,-1.2512821203561177,-1.9028126351961783,-2.3020915998511104,-0.48667424595023256,0.0023218610412205085
2025-11-30,-0.28383631670204834,-1.3857904748937997,-2.5173845512892736,0.18034455362069787,-0.2936624437285423,-1.1012141685589951,-0.444598333225988,1.4138125627597686,-0.5476712843037662,-1.4631458120815055,-1.1465905597445984,-2.3081190922573853,-2.6101910913922346,-0.35967562388092394,-0.057932998645914016
2025-12-31,-0.984790193531936,-0.8164670755076515,-2.2488111745967894,-0.9699540051368636,-0.5178534720878074,0.8481944303789486,0.9603503249088613,2.013551504612222,-1.0237677449779425,-2.0675124262883346,-1.3976269401998518,-2.0316640215916335,-2.2279437778396645,0.039321636310372166,-0.09037418846648596
2026-01-31,-1.3495774424042224,-1.3899334003281814,-1.8383942581450157,-0.5897293448735811,-1.0039852278608847,-1.2587242276728827,-0.7899858806143939,2.7460346566747647,-1.6395600110444464,-2.7875663280950755,-1.6584892466693806,-1.5253419075362142,-1.7949565867527488,-0.4260563679815792,-0.012583383536184184
2026-02-28,-0.3449101266527766,-1.3753989235388036,-1.4931230903807033,-0.7968446216378396,-1.1349715597925254,-0.9174306416694824,-0.14745894152472325,2.579628385739307,-1.6166080447164,-2.5683809266555673,-1.254261447207096,-1.1844386995792295,-1.4953275789182563,-0.3551806257916019,0.00981692865591636
