NFIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-03-31,0.9387024753945655,0.7221977930299001,0.6169619431072947,0.12591266848484436,-0.4047537173322286,-0.208915018958691,1.0719000291801062,-3.660493624019765,0.8799827172372495,0.7339373017039577,0.5948617160451944,0.7679479272073637,0.19688036806906994,-0.22226348391245127,-0.006242891996629684
2015-04-30,-0.4662641350021503,-0.058225859493584504,0.39415644524954185,-0.07188613530736532,-0.6969347405093462,-0.6688349241413245,-1.5213073048150958,-2.154074170378646,0.6743509646991623,0.5783535532659609,0.1868215671560882,0.5965524510479421,0.06816004914377115,-0.5638464279165842,0.08994758918346382
2015-05-31,0.2774513675816009,0.41813619170428423,0.3270806258965692,-0.47873955709507665,-1.1264541532045176,-0.4637017194943881,0.35114799157533627,-1.7702767247564717,0.7089953444787407,0.5379407664502697,0.23403394373331682,0.7172109856074514,-0.032196079355599386,-0.3709942417914404,0.06858919434977932
2015-06-30,0.02248276187223185,-0.09825067967279576,-0.31076813696215544,-1.1336594557098345,-1.0671930336530648,-0.5768351361876067,-0.824499955662076,-1.5490852752033133,0.6942502730626592,0.4846087924150613,0.12048545839078462,-0.15202342860377246,-0.3985587511888698,-0.3028414673115256,0.2797239746943285
2015-07-31,1.8248944404719973,1.1520078794190145,0.2887512316565884,0.131470946266987,-0.16715907159098517,0.062471846433881754,0.5351310802964601,-2.029731218895206,1.2077474929753438,0.6984291600644499,1.3877790427667822,0.28800097711247347,-0.31750005767780826,0.0670988309175962,-0.06928150221369593
2015-08-31,-1.3086830686334527,0.2880209256493005,-0.025969381557102423,1.208353534308085,0.06010038020607519,-0.5076728789406219,-0.2381481585286552,-1.4679508828753152,0.6819904252925019,0.4510138160066664,0.010632129379503159,-0.11216368294352393,-0.46763283289614194,-0.34769655982885295,0.011467018619374743
2015-09-30,-0.5726307197257657,-0.1255320211848677,-0.22096718507844929,1.241208000802188,-0.06610229722806875,-0.5563337075090115,-0.08176982735491636,-1.2631567667651946,0.48347231388562617,0.31969844469673536,-0.4942556967263519,-0.27801006123267746,-0.6165804894227724,-0.31174451464165215,0.28532283970464195
2015-10-31,1.669254880658469,-0.11898456162167168,0.5838854782745646,1.206824318172809,0.6427193234487946,0.8457496358485403,0.30606272853635075,-1.4896879430498962,1.159092602124621,0.7209761594924942,1.0343156120245118,0.24579022658896776,-0.5594636056845679,1.0269992124028398,0.1309636590479299
2015-11-30,0.42879581177399995,1.1683241431538929,1.1718165343647549,0.3055568590614321,0.7487593686353863,1.7867313272216143,1.3346647001708807,-1.2028452736357778,1.1361869772737765,0.7370032142668355,1.1162280738266848,0.7679509784552861,-0.5231221386118988,2.326560418128687,0.01639623738733138
2015-12-31,-0.52632167257461,1.2107417761166728,0.9353897288685994,0.2616311036521147,0.9156900523616196,-0.39627605161039925,0.5131367764922069,-0.7915336505131659,0.7049464592667218,0.47552481003545005,0.23733942510153552,0.47933721102902055,-0.6309542460480241,-0.40924175471733043,-0.06293047200883733
2016-01-31,-1.1873894439720016,-0.9639036941262377,0.008564777775980721,-0.3718069713933028,0.429329122790394,-0.1464834588094178,-0.49208514923815094,-0.3126963320137126,0.05010110551439191,-0.021715615321455668,-0.773636760713819,-0.2116725685785034,-0.8786227242318138,-0.13591747142029384,-0.3115882048791869
2016-02-29,-3.1007729977833267,-3.6455858894828532,-0.9098316213809154,0.9078027537424953,2.4272753043405917,-0.36050909922357927,-1.0735425499166436,0.6649667588200932,-1.632780907111007,-1.6098682315651007,-3.0035141559343206,-1.5982565120776566,-1.018848999307642,-0.2750923435350907,0.27125664860019943
2016-03-31,1.4009866127550668,-1.6192298866954495,-0.7198451190523436,3.159394604759691,2.8283279675806945,0.17672961227127532,0.183951228499358,1.2360481133398127,-1.1243024473558634,-0.7306462916273223,-1.2151953993556766,-1.617277930524772,-0.8479740200347656,-0.0071146410086084175,0.031562702158889865
2016-04-30,-0.22757334863056264,-1.0189708106850277,-0.641006093419738,2.5488645164812906,1.6093455506428407,-1.343737297702529,-1.1288972811711167,1.1889724516323157,-1.2353002512311027,-0.8193409626540341,-1.0003819929834719,-1.3689107522541513,-0.7765958770738582,-0.8241605496712313,0.17390918832234842
2016-05-31,0.729822034829981,1.3163834544545776,-0.39993066116587794,-0.30532781632373607,1.6067822525845896,0.5907329114658345,0.48538796970207876,0.5947570387602823,-0.3950829992581032,-0.0867754478367425,0.0960857210983982,-1.1813532409484782,-0.7556123570673314,0.2281219158020978,-0.01964785842582095
2016-06-30,-0.5711729296844352,-0.051282105446799904,-0.7240343614560302,-0.6269706425841681,1.4812013357472802,-1.3248805081316413,-1.3505486195350067,0.8743483734726298,-0.7968012487099622,-0.5535472181603692,-0.13587000718008155,-1.2853514885484343,-0.7714509535352632,-0.8080045989188751,0.1361496089764875
2016-07-31,0.6338399246992164,0.5346439139547899,-1.1830792498221476,-0.5450542131448086,1.3904720305110356,0.48176375751278994,1.399890411506936,0.5429932164431375,-0.047600399145255254,-0.0019416094449771469,0.7144095258288594,-1.4912140152534297,-0.9232566929720503,0.1990127156509739,0.02034818093201657
2016-08-31,-0.2839938207728943,-0.19524609381455535,-0.791043495659632,-0.8107677582221242,-0.7330946306258194,1.0338031653279744,0.16898610574503473,0.6650364199871067,-0.2247108660797906,-0.27314437333216557,0.08656015337779391,-0.36618386859540697,-0.8174801588826807,0.5302079641057567,-0.06728824547658918
2016-09-30,-0.9256556343567967,-0.3939075290718575,-1.0759857215656918,-0.41123175388355115,-1.0881286592705808,-1.5392503120842636,0.06125368388045218,1.1080517568143993,-1.0452727885976114,-1.3085923343781998,-0.8133370519448391,-0.281408255729534,-0.8691458873800844,-0.8672926042010947,0.1494748849260904
2016-10-31,0.7136634557167344,-0.33564618286480524,-1.6980262166207836,-0.32103304148773404,-0.826922304223757,0.5590450954428046,0.0911014545813005,0.6842389689293759,-0.005051761556085043,-0.2687256428507597,-0.052238239488371786,-0.8878851265407548,-1.213060268411962,0.169078254314068,-0.083954353876861
2016-11-30,-1.054653628928686,-0.8842489839728858,-2.2959638446885995,-0.009922474482053219,-0.7740416452475093,-0.3420862020182694,-0.6954224393852062,1.1512473078750287,-1.006962678698541,-1.4462054538691063,-0.942100198150134,-1.498027989882219,-1.400003968660558,-0.12078334400188798,0.062381204965830876
2016-12-31,0.02581962777205849,-0.22219721096740194,-1.8575535975079758,-0.25508912171186243,-0.7382460153842281,-1.7238475417899881,-0.4432476312859068,0.9111897623621544,-0.6665140931891803,-1.0265590260373627,-0.7643712387802984,-1.276893238266754,-1.2796641303640683,-0.47247015734582465,0.052108271011972525
2017-01-31,-0.05048437276310174,-0.7910177936899828,-1.308952613509434,-0.9262728269944946,-1.05578084227883,-0.22988862595169218,-0.7165142058941227,0.7419919728543731,-0.4511171271879654,-0.8098711091517026,-0.5381152202307818,-0.7068446808076414,-1.1084705687733645,-0.20622082523980198,-0.04821740764571113
2017-02-28,-0.7533962392758751,-0.5589627699985292,-0.24389347160112376,-1.2378785253932623,-0.9544670698920543,-1.1132576222576787,-1.1877125161612816,0.9498570024421952,-1.0763104495879088,-1.531248282589714,-0.9943820481098592,0.5192591193545159,-0.5841421507541021,-0.8676616736980451,0.1821408452829609
2017-03-31,0.9465445339192314,0.10265269913607789,-0.5582421422172077,-0.27539563884519214,-0.6636284296071017,-0.29933271689864244,1.3285516321759605,-4.608796681134233,6.052531269202282,0.22708197839531383,0.12063379017637285,-0.16971903493801138,-1.78332256820205,-0.3016309025213117,0.031487841161147646
2017-04-30,-0.16428418148309218,0.02180164584407495,-0.5083146945893615,-0.2450314786964632,-0.9090305268037625,-0.48529765785740236,-0.3412055075699098,-2.8367553658099,1.9380865472631148,0.2825509619098644,0.11387788674363916,0.15296762014411797,-1.7316289534953142,-0.4051142424830125,-0.07502443447750985
2017-05-31,-0.9616281877086668,-0.12925820914372393,-1.3236524527957159,-0.045030944597399,-0.9416145095359154,-0.38588271735764856,0.7126814003824651,-1.8541562876895288,0.6706026929888932,-0.9029483556100674,-0.8026697394857227,-1.026813098178982,-1.8068918564019727,-0.20452274041639326,0.04097025371053735
2017-06-30,-0.054973145427924655,-0.8608137442337768,-1.0311755021974789,-1.1516529549537469,-0.9646665666236757,2.5067908897627946,1.5937981544696551,-1.377700582190124,0.3198652928582859,-0.4564092482356041,-0.6589420698915709,-0.6431587332974977,-1.6460919153214848,0.7398137181386572,0.14568361291519416
2017-07-31,0.7124947711389109,-0.21015218022560325,-0.9854048100605791,-0.40047479952367465,-0.7084974953957172,0.3361765212729907,0.723553921115672,-1.0361073985177047,0.38469327482998084,0.9840009220687013,0.20900546501154516,-0.7731807775093258,-1.5241865457295074,0.01254483517259398,-0.06333368456971274
2017-08-31,-0.8049124831056124,-0.0807226419992288,-1.1570735671636088,-0.49506941019966977,-0.6248118847389477,0.544046131788752,0.8019535513094013,-0.6290653060837468,-0.14746323513268128,-0.21801857823274043,-0.6537867467662107,-1.1061342678489896,-1.4252882583609372,0.05569009682954982,0.05740700079294175
2017-09-30,0.11760491581134462,0.047915154048311794,-0.7094809068618328,-0.44098947012102646,-1.1010104208394116,-0.5987220375363258,-1.7050786356170242,-0.4158267471965952,-0.20944982545284496,0.39788773216721945,-0.29623632139147565,-0.03779065893839801,-1.237278898248091,-0.38224086641176935,0.06125213425566547
2017-10-31,0.13254372700617012,-0.4131762811504405,-0.9370287512151617,-0.9780099963075848,-1.0095396872879305,-0.23126354141736358,-0.5320119151945669,-0.23102844804581804,-0.25097068662000416,0.7007168081235309,0.021978041879886823,-0.5493353189943858,-1.1960294664444886,-0.19777932153692182,-0.06945008035514241
2017-11-30,-0.8684872549014114,-0.4088557494774436,-0.8227310721651316,-0.8386261660219106,-0.9666693778501393,-0.6366455966811385,-1.0108369109023472,0.007305099021092238,-0.6270120572804867,-0.8679345952102873,-0.8392821594063643,-0.38164533366314485,-1.085764057723579,-0.30442471234456187,0.18173168925628114
2017-12-31,1.2970469503614224,0.4219809158256032,-0.361284834465225,0.09135047833068449,-0.4609262089209636,-0.18132629510817938,0.2788882832256037,0.020065873692643506,-0.18051316912307838,1.5160166544190181,0.6675886624996503,-0.07115292607581668,-0.9928775624954527,-0.1019943306980694,-0.04381430493812712
2018-01-31,-0.6213238235018491,-0.17359511774769323,-0.7741041705656987,0.31321829006256,-0.5341291563429241,-0.7298848398191281,-0.4913885059715198,0.20633581493601574,-0.49741926852561075,0.11651638610622889,-0.06250844112211791,-0.4973546661529946,-0.9807625961379612,-0.3800675739030848,0.01900427922956481
2018-02-28,-0.12142430854873423,0.4291036728089822,-0.3519156072017476,-0.08862483592360201,-0.677284132805959,0.37523607912807755,0.9433332920517031,0.33654997511214674,-0.5722324070957484,0.43738602504165125,-0.22309886047814867,0.42511105383176223,-0.8681024925238828,0.34071320750751016,-0.047072716238118026
2018-03-31,-0.9563009275299514,-1.6576324165771383,-1.5019936169536992,-1.4275850646042265,-0.5144465947074132,2.656820622271823,1.489896081216321,4.799025101257143,-3.6443738763039617,-1.1953558867870262,-1.4247423175568876,-1.6321771602324522,-0.3215649928325703,1.112905067522477,-0.0011004305735514608
2018-04-30,-0.4012447094721731,-1.3193207112905168,-1.5208875280916254,-1.6038171916984216,-0.5134106651242717,-0.6814274482868649,0.25336536303998103,3.3549910146125246,-2.8606607572658582,-1.4795185962707684,-1.519750580741254,-1.7146151977451867,-0.36586344519309383,-0.01542389852621183,-0.11388842742562603
2018-05-31,-1.6518657960778946,-2.493042488741146,-1.5813304181193104,-1.4372799938540786,-0.2145671429219194,-0.7496410049058542,-0.8003681599746251,2.933522835839386,-2.4424162666782387,-4.710432119089685,-2.979057221277822,-1.8829520956976835,-0.3720143662817636,-0.04326783916646819,-0.08913823631564938
2018-06-30,-1.2447126187959663,-3.0346999719279633,-2.1354095853777415,-1.2225060181053802,-1.714152281288499,-0.5195200862789551,-1.7188075209942906,2.5389558691899627,-2.1220779213252485,-5.43492489135538,-2.991205909138443,-2.1513281219183895,-0.8964031821655216,0.2643571157581264,0.06161828901970942
2018-07-31,0.47617758872766547,-1.9242269420860352,-2.3204326820918246,0.049224766813910234,-1.2130792509826007,2.666726979032832,1.793042895558043,1.909448460082995,-1.8487052257973435,-2.755576856998229,-1.5737963875757988,-2.4780743542461945,-1.330651594370543,0.033850028439601346,0.027374777810310877
2018-08-31,0.13886482842559936,-0.5001448475144585,-1.683149097168786,-0.4686650090855995,-1.8402293635318179,-0.5030968674688673,0.07141951343761052,1.572672954467733,-1.6415007534745834,-2.0671683245240495,-0.8791343090349639,-1.6572852350691303,-0.7686290239584359,0.20636534946783758,0.002030457550382143
2018-09-30,-0.15203159097977859,0.3894226400277698,-1.7907560942570697,-2.0900617806747133,-1.6672497941165259,-0.16414772074314682,0.31841358151670535,1.3744488164128998,-1.483859037382664,-1.9521381602963919,-0.5490537445086435,-1.8124463305308378,-1.0748460081772107,0.3726969642745323,-0.05831817042108664
2018-10-31,-0.8866389423999285,-0.7176032360430343,-2.0568644284236757,-1.4052802243669322,-1.4360712316377227,-0.53638679270458,-1.8718571260198824,1.3004142788095119,-1.368722907359439,-2.6795896026714607,-0.8617674543199817,-2.228994922731452,-1.9213527599428917,0.500890503867807,0.08003089327769504
2018-11-30,0.8471171943580589,-0.18060057688042225,-1.3095098654800565,-0.533036342327489,-1.4956389403365198,-0.22791827100019715,0.3277209956679506,1.0212928304943356,-1.2321027087293106,-1.3565861841496565,0.13836761029171085,-1.2648708690327979,-0.7157728115028311,0.2866865163058954,-0.009186463037428056
2018-12-31,-0.3140684873550857,-0.2942600354298029,-1.8369908135860464,-0.4496391411056614,-2.4674192384059266,-0.18198840187332416,0.001570886688790736,0.925633920442347,-1.1389052158569757,-1.512856426556935,-0.20162490709425762,-2.2858717576782115,-1.8807064263828523,0.44912090497537305,-0.10537641378264281
2019-01-31,-1.4618841940584422,-0.6917341406643733,-1.8134387804482768,0.3073073104473204,-1.215165291844236,-0.5813421548354639,0.03751329731264113,0.9706243822077917,-1.0716596054005978,-3.1223668436084897,-1.3116405631761723,-2.009652233559309,-2.1556588602902655,0.6169917313522544,-0.056242346136443154
2019-02-28,-0.7489742346988876,-1.9179553403852074,-1.79489732917066,-1.0957108976550174,-1.1731540336331794,-0.7639414277704901,-0.8624096537231635,0.9296451353507187,-0.9968232421951276,-3.6593227704998816,-1.554651381341849,-2.0267818159623463,-2.4260132765081917,0.8178642040137163,0.1739900517216329
2019-03-31,1.9780373724571678,-0.1267151445768837,-1.1166087202939794,2.03281932598476,1.2624289165038018,-0.5619824857378136,-0.6965737873620553,0.33994335015917826,-0.8627106591143376,-0.7092091771035819,0.4439830507634116,-0.9677806286243613,-0.7984800994717947,0.24887232168053647,-0.05370612825350201
