PLNG IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-11-30,-0.24038999752060344,-1.3262753685324449,1.943447933589981,-0.7956164329139354,-0.038374737864892296,-1.6072060439284725,-1.0188445910597743,-0.4149088110677585,0.6269972003860371,0.14043327534370206,-1.0484563301448384,1.0971899741422297,1.9658438006203267,-2.898791078238429,0.038573897542474894
2024-12-31,0.2411476427587087,-0.38281770672862603,1.3701627025937522,-0.854828466991159,-0.3765642108133309,-1.2740772176310362,-0.8773242670149891,-0.42593791949975074,0.7077420756651651,0.1377268278889521,-0.6688269691219126,1.0520768696097318,1.2916802696092584,-1.5621159729815637,-0.09064171796673728
2025-01-31,-1.3381727840592192,-0.8849579442744845,-0.28877128041508365,-0.14181993751493954,-0.7592416791016131,-0.7434613131808983,-0.28006426988549504,0.11957726769800422,0.1385146484583603,-0.33743672180994405,-1.3723945065207113,-0.11206952205369819,-0.29184759349991274,-0.08230927207521659,-0.10986851793890073
2025-02-28,-1.4676111590780943,-1.7051662623352206,-0.8955739566820884,0.13049298652408978,-0.5114088281451379,-1.168489183860575,-0.19175018759685922,0.841367569461117,-0.4311089579707475,-0.879542687947975,-1.9513243774456865,-0.749477054379709,-0.9382592211750829,0.07097415731407404,0.03571188990388966
2025-03-31,0.28751015558261495,-1.5671611544361057,-0.5678192466762706,0.025166402189433314,-0.36469196358674105,-1.0525959917165424,-0.528595048334793,1.211596268903438,-0.8636041432951216,-0.7625766525311529,-1.1816911013254803,-0.5038023827738147,-0.5054755981819978,-0.11942255446308707,0.06637819370563314
2025-04-30,0.6269580938011114,-0.31150213347939026,-0.9863504525132025,0.3418637710024519,-0.15447917824491408,-1.015295694045879,-1.3564912488004874,0.7880227521674019,-0.5914026934353263,-0.5042418996101286,-0.36480469911855445,-0.8914641831144385,-1.0446489368160452,0.19517394065956897,-0.020772021309554602
2025-05-31,-0.3611800010094733,0.3496661569337789,-0.8500401525849155,-1.1440129487570374,-0.25955031049471233,-0.5607660863737709,0.37086676174306865,0.9321625597662596,-0.7096453395073495,-0.6084257170162387,-0.40578189670211995,-0.8129515052980834,-0.8727417672053164,0.17993270573738487,-0.017728632423645915
2025-06-30,-0.34216331371384107,-0.04996696260808079,-1.3469362430709941,-0.9913734369801688,-0.5012463571197765,-0.7139471379087053,0.04902547373279293,1.0748804589668703,-0.8252955551153581,-0.7230696171325248,-0.33589030302262274,-1.3778543054259196,-1.4896282879040983,0.40845764384224453,-0.04644115314737139
2025-07-31,-0.6615426581956446,-0.8705703781044426,-1.8258409149768053,-1.9746004196893407,-0.8523524576264723,0.498848144154143,1.1528810731937567,1.3777188571663763,-1.0338626896701015,-0.9667250464278034,-0.6424218496806688,-2.0215508178351858,-2.124853537853702,-0.20521708846248463,-0.0670862932163698
2025-08-31,-0.8443518193292111,-1.1642318996419407,-1.8627647111713503,-1.585365891343681,-1.4240855519604898,-1.0139450375785224,-0.879665643131046,1.782453319763163,-1.271119525647698,-1.2748567130270214,-1.163075783865368,-2.323289974672222,-2.2243792141932883,1.0529348801733112,0.033926288537317065
2025-09-30,0.2752968937837994,-0.7600008864075498,-1.4382287370485785,-0.7349819034633943,-1.4315757853298978,-0.369761574928187,0.12947482836376706,1.431554933389238,-1.0873213678159999,-1.1356453689414232,-0.7489865623024098,-1.6447166036281318,-1.5933041520248896,0.3873626006461138,0.00874927463226107
2025-10-31,0.02872219647662209,-0.3326527485707165,-1.2280983342512635,-0.703362675265989,-1.8841059675695842,0.38400798470191516,-0.44087790065423105,1.375011024257578,-1.036383295631023,-1.1120871888768855,-0.4488521152837828,-1.640322832674506,-1.3192655776549782,0.07363072046949516,-0.033993509926700125
2025-11-30,-0.6279028042624939,-0.14947887644812485,-1.2835674857031552,-1.1402599288516257,-1.656238722177014,-0.48710068802849565,0.4667618650917597,1.772023722033541,-1.24652537037232,-1.6340530286026766,-0.6233486795359305,-1.6947483729870902,-1.4140375805750913,0.577983839947305,0.044075845268212614
2025-12-31,0.4110670395256204,-0.09890990754846948,-1.2237621965775962,-0.9461021456342533,-1.1926855095306863,0.1822853656803398,0.3983712989522402,1.4199889116464717,-1.08208664608018,-1.5225711008160498,-0.10450843386455101,-1.3329804761075705,-1.301343286905291,0.2445044199041409,0.019692193359718786
2026-01-31,0.12563061344221071,-0.049524187925036135,-0.8571015190556293,-0.8724634808483188,-1.1920943639176222,1.6743933170254766,0.5731671779548985,1.1338025155577962,-0.926597824930525,-1.2954908153479254,0.0883293048020872,-0.8100623592678396,-0.8446065714820088,-0.06141652507724999,0.10987146492314538
2026-02-28,1.6254656096275177,1.1651350343938327,-0.08961738372206288,-0.5891916088906121,-0.9737786758408267,1.189033286194244,1.4985272756897414,0.29382675532820607,-0.33709166749506586,-0.29650992747500055,1.0719843998207488,0.3098657167270886,0.012296746681010523,0.61478071422974,-0.09974175344516624
