VTEX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-09-30,0.15092637288490632,-0.5136263146561879,-1.140211212301435,0.27094908191765926,1.4132623745837862,-1.055650084259092,-0.5364991910245661,0.8441137841708101,-1.330679037520201,-1.510064450398303,-0.7193661097519786,-1.0259109201175678,-1.6224158132597928,1.684573024851858,-0.02969650535385233
2007-10-31,0.00301842458606692,0.24655620479938017,-1.1603826027669455,-2.0393968360465253,1.396618434250469,-0.6342254273884886,-0.6146118646356895,0.7033441082255852,-1.154396297552425,-1.289152304515212,-0.4637828211312739,-1.018962833994366,-1.6862275963518507,1.2796354004297548,0.026938833837191138
2007-11-30,0.7361603998793682,0.4519293697173997,-0.9544279804220951,-1.195585710361002,1.0699992802205494,-0.29830038868826725,0.29493912581812337,0.4068246242394429,-0.9494549747663574,-1.004181055943065,0.32677136826337866,-0.8700266858551363,-1.282492088784382,0.7250706128740131,0.16946746283850259
2007-12-31,2.822468959161821,1.748845920945764,-0.7242254720206506,1.5671842212826839,2.7202796361262433,4.350301742056363,3.866795416486306,-0.33395489644809,-0.6227970034263824,-0.49757638842639484,2.0287431975737,-0.5361649578245781,-0.715959279840365,-3.379422667420977,-0.32932997126267327
2008-01-31,-3.819888106662943,-0.341838739153731,-0.9543794859024958,7.1263011038734385,7.278422176518607,1.8721054586798838,2.4111504831288952,0.7806948637158346,-0.8290433467178949,-1.0243266470558174,-0.7949228022612085,-0.3768266260294139,-1.659914959432912,-2.111194115119772,-0.04515159132552377
2008-02-29,-0.05248173641211998,-0.7835607192025029,-0.7805851582475118,3.770235107196221,3.8740820288989872,0.09191496662430777,0.8673306413576268,0.7520415392432982,-0.7112968678830592,-0.9121605587155809,-0.8092489567321978,-0.2676137725575922,-1.4053853347596441,0.06247938222545274,-0.10771733975135665
2008-03-31,-0.6477308478286694,-2.8786174568502303,-0.78134346700175,1.1814520526610202,2.9768638821295816,-0.019634758379778714,-1.3879912523727644,-0.6817953830543338,-0.720778665274886,-0.9260280205977396,-1.265860879074355,-0.20400081175454804,-0.9797123362043332,0.09904952476398228,0.13240995234172814
2008-04-30,1.9098684950745097,0.8291010095951663,-0.4355472998269869,0.687414756761589,2.920888291152881,-0.2640180782939329,-1.4628593210917944,-1.7130719948782318,-0.4968195811917081,-0.48046150069089893,0.28011623374393524,0.058276848830346534,-0.33603974632313655,0.23634252541110287,-0.016253743944506946
2008-05-31,0.2872470673335558,1.1402809032291674,-0.4992478510615848,0.5857849754774984,2.3796764622949014,0.01885188642255821,-0.0886634249859687,-1.9053565920686157,-0.39691926478255024,-0.3793027339627836,0.5862461895919545,0.19658021649037274,-0.4159679409167041,0.0344680052720418,-0.19722193406279237
2008-06-30,-1.4924083065756695,0.45411970143044583,-0.5177815157506801,1.2524611529934406,1.5648863809919413,-0.5216248052519156,-1.129992737332126,-0.6655137408867869,-0.4584530181313349,-0.6859853217844275,-0.43019602041790517,0.3044614868586412,-0.79945377234941,0.6099069416336594,-0.03595073272061684
2008-07-31,0.12258982458873567,-0.824952839052662,-0.152192101839031,0.10046614292457877,0.3219108545527326,-0.399124418036531,-0.49575562189968325,-0.5926492922193978,-0.3360641762291675,-0.571730145726699,-0.3111901447773145,0.1537121960998933,-0.49655136316668463,0.40162606900211734,-0.09160353007461257
2008-08-31,-0.4153415178586288,-1.3585253687475518,-0.3834155671416757,-0.20960663951834776,0.32857178243451785,-0.23005018615364098,-0.29075695812388475,0.06707170836167049,-0.27656993935768687,-0.6031342121111932,-0.7603359185589114,0.04424734937752512,-1.0000966496732442,0.2096109721746146,-0.21662415118605988
2008-09-30,-1.5719609328507351,-1.4127345870531451,-0.9913805401695844,-0.058421635708359426,0.6918479819658268,-0.39551583014171204,0.5888218179496864,1.6944631338825764,-0.32880070789372884,-0.9164200428811992,-2.254490752685945,-0.013843143435155926,-2.552865512875125,0.4988338027626764,-0.3078602215109708
2008-10-31,-2.270601352913657,-3.181527783151158,-1.722404510616286,0.16595462014530454,0.2988212102311959,-0.42195432183949244,0.26667906416759163,3.043948312221194,-0.46677184073484257,-1.3367554583983932,-3.3444712449313165,-0.7090658187329866,-5.065074258852845,0.6932026792546775,0.13058008698994233
2008-11-30,1.6912654807929446,-1.2579395984823363,-1.5040441931005673,2.2080366358991124,1.2187306804909779,0.4530293614006111,0.9024358894847951,0.746318613869928,-0.12519666080642905,-0.5835455425035105,-0.9681951563109338,0.30754782396146263,-2.6069005466984447,-0.7101358792295998,0.019633579877976513
2008-12-31,0.6526382227144649,0.19201098038788286,-2.020779568004617,1.8700696057075514,1.2044431178923403,-0.03823794099633622,0.5069275173063444,0.22269266859683975,0.033579674914629404,-0.2314502153070395,-0.05744862994185011,0.21519189818840778,-2.5404417943521636,0.10406011484408649,-0.009341893841428837
2009-01-31,0.43463377087741967,1.9951847358692183,-0.7064469819937294,-0.5844184703493768,1.1558666151648005,1.649733740079133,1.101221282954137,-0.030194574284015705,0.2164755080896159,0.0739816745746297,0.6980304849666308,0.8163644129892856,-1.4451928939351772,-1.9793587957316177,-0.14777175111648663
2009-02-28,-0.689948132740396,0.2740497395118189,-1.2700282112646963,-0.35745598198024886,1.124711236996038,1.8032376600404347,0.010192006354403671,0.560369737317695,0.10912493273350408,-0.12801695734054597,0.2502185353276791,0.6602819624204106,-2.178583191556277,-2.286603196268655,-0.05384744104961083
2009-03-31,0.05862183880852813,-0.136085964701312,-0.8645603156369474,-0.6287892912703122,0.7382212280446317,0.5635195954512323,0.2859378898617839,-4.957608794041873,0.12832558946731043,0.11784675725347984,0.322270757712832,0.5338883307952538,1.0559507922490932,-0.6562561311085958,0.31674416664100447
2009-04-30,2.987511875775761,1.6360983968827025,0.3713785623783621,1.9430866481872417,0.9400730010456979,-0.5377681674575481,-0.8728821390554167,-3.515371957893949,1.6087027760477857,2.3626059050355988,3.049966144188987,0.9885344261404296,1.381786450842807,0.529639951965257,0.6820593208367866
2009-05-31,4.915365398506078,5.829990660216683,7.361365152586705,3.477061718422098,4.595071980877591,0.478484083613675,-0.3924601367703627,-2.8929275155174206,6.557485603078888,6.157783410617097,8.700478882792902,3.048449655303491,1.8750717136234507,0.04239657122573347,-0.06635999190117911
2009-06-30,-0.23103988949149254,3.5614638114131214,5.001316365873758,2.8043281781374225,3.42240976006228,0.3762103013402776,-0.002917864106343842,-2.237019937591744,3.5519385361883806,3.513176575507676,2.615279006849957,2.7927201819619327,1.8202679934206307,0.09902405533687747,0.18239002884026856
2009-07-31,0.9471530357982972,2.3905503123187253,4.854751450017567,2.3987744739883317,2.628274489965816,1.3031388256569323,0.9750661936796433,-1.8701459037269035,3.9806356396717066,3.3641737062255794,2.2813895554874617,2.906628978467451,1.7738783263572933,1.5182352674355337,-0.0538009856501808
2009-08-31,-0.2542368418468251,0.2338076378953988,3.5139461523535322,-0.17455382998448934,2.00756830917891,-1.1450971007777868,-0.7129491716617024,-1.5705027652352512,2.845980434035031,2.5625745857687368,1.0285819600268353,2.610771046019669,1.644210303790998,-1.4319844804805857,0.20093340398855383
2009-09-30,0.9724142017840129,0.8650932061240314,5.126256532665567,-0.17902419403813227,1.5057459304033614,0.8326627439104631,0.26130650579060594,-1.3756625056058198,3.426138397007432,2.6387658204225275,1.079084505686591,3.6945154287267257,1.7353145779296981,2.8597409509511844,-0.09966361389333876
2009-10-31,-0.49662431245622035,0.10964037025910865,4.517813399996748,-0.021028530034851903,1.6437153640959328,-0.13416153882332996,-0.4134035161340029,-1.1770438136746915,2.2929237041398753,1.9913034688602884,0.19749037183244597,3.4544932198401828,1.8197756185268208,0.16839531261734908,0.17588013488208398
2009-11-30,0.803985708941538,0.6659943788798846,3.3884544108493513,-0.03549323674328548,-0.5463896725246666,0.9850419051418905,0.9687287419695797,-1.0455174091453454,2.727431752730854,2.06002896934854,0.6043759551018671,5.347288892770902,1.5633881784153092,4.672841974529753,0.13359984592228685
2009-12-31,0.5703517007439051,0.46521631381584927,3.1292093659539306,-0.2889798950756714,-0.7672785538836004,2.5317557422906884,0.6445187051633114,-0.930499120585619,2.864629946503511,2.0005400932963786,0.7374628172081743,4.413145989287237,1.443918310638895,9.171390924515723,0.13347149624524088
2010-01-31,0.5793729837433172,1.0286400019293973,3.079701149404032,-1.62196420291126,-0.882048270902454,1.9587121642067922,1.1967779518490524,-0.8280091531422697,2.5764596737671854,1.8462655088529272,0.9016058145395942,3.981032115473156,1.3710164152151714,3.95065585435003,-0.08392865490455349
2010-02-28,-0.5426002721890334,0.3304290254461337,2.733161757228203,-0.4357316096617819,-0.7513658876661137,0.17394126311944905,0.2741160759521756,-0.7046494538216268,1.7304936575556447,1.4359732260894258,0.2309781299946376,3.0575653040500352,1.3598044236578677,0.4433083271011892,0.1894778320099726
2010-03-31,0.7944579254603359,0.4282439473222652,3.2071900361219345,-0.19272159747726492,-0.755771352064008,-0.14299100798111075,-0.7846476291568928,-0.08769459986995543,1.515246684408807,1.4300761454040787,0.6183796734321012,3.5157894376364944,7.091555431765489,0.04199011280320037,0.011068493077041577
2010-04-30,-0.13138566644221375,0.06295665118971736,1.6232684750405466,-0.24853804140207256,-1.0577050025779795,-1.1520731649972455,-1.8856005713766315,-0.06628045656081233,1.2812644518717806,1.2187957548325647,0.26475565707984544,2.2138986744972473,2.6438565517689585,-1.6268298056420292,-0.0388028900057697
2010-05-31,-0.3499203952108213,0.16190273355207516,0.1578007337967349,-0.4495819477516939,-0.9555288713646012,-0.7547199433046206,-0.6999949647398953,-0.027333392755041878,0.9872576069456591,1.0000259667955527,-0.09955388543245854,0.3175072770460705,0.7615890061682921,-0.5477706724698662,0.04623786849328763
2010-06-30,0.06812056278957127,-0.2134476353694147,0.27231940876192207,-1.248460638334577,-0.9852534976680893,-1.083252441248182,-0.9128761025462998,-0.03639759138277275,0.9238003603285778,0.8922995024194499,-0.09898375287748727,0.5146645563509133,0.8434080159561279,-0.7843112873897935,0.0939624707054569
2010-07-31,0.25799444743235855,-0.01591507940110655,0.11182645456752456,-0.912954943800871,-1.0125917203265082,-0.5767389414491172,0.49739261808009694,-0.04828528596992936,0.9642587481354817,0.833557273390202,0.07641864664127815,0.367188884139224,0.5881382017674266,-0.43921435226813305,0.04789068131139506
2010-08-31,0.0006143647979305888,0.16873592220985317,0.21669022651511535,-1.288817590847765,-1.2536995990804005,0.5038899697636064,0.8123041222526709,-0.021677591963533735,0.8875180065904965,0.7321722588723906,0.006930958880186417,0.7773181601809306,0.644306639746109,0.18696160056206806,0.0057683223554835985
2010-09-30,-0.2422542715510706,0.010365065710165086,-0.08835021491407746,-1.0720654813459303,-1.6254539273152075,-0.6367248472632013,0.5191561037303545,0.05119747957339029,0.7263901740334209,0.6014538506203033,-0.12103128681203615,0.9383000038231275,0.3510456932345495,-0.41707661909425253,0.07403949698165127
2010-10-31,0.05916618433717358,-0.10041449923631723,0.1077156299723352,-1.127329299252511,-1.4771935589569107,1.8348140615736497,1.4789655333533018,0.13786052827559003,0.7509579643222486,0.551411698535905,-0.045690896649325075,1.3933175893018954,0.46519704255317695,0.9206613410121662,-0.06624125582342377
2010-11-30,-0.8434559669429885,-0.5613278090475312,-0.27113661559766605,-0.7404162839116494,-1.2854645279151453,-0.8358576339331166,-0.7966910334766156,0.3928506817322728,0.42166761236632616,0.455877771006194,-0.5659077931151466,0.24892331900896283,0.15428062664292155,-0.46122066901177905,-0.04374583781614479
2010-12-31,-0.6568656852727413,-0.8236955914834304,-0.5205688297710305,-0.631165796439959,-1.1143097969539766,-1.5168461851564048,-1.4414623359934946,0.6473571733300014,0.17015402495768128,0.2711806092898096,-0.9014600936234574,-0.30275627944518,-0.07646661593653435,-0.5687505825334626,-0.0696082124289058
2011-01-31,-0.7845293254460037,-1.3420241423858914,-0.7691129544389331,-1.1523966205458978,-1.0843989191740853,-1.2424914457326723,-2.6041479509878553,1.018303881419402,-0.16496712070183578,0.036151781268437364,-1.196749407369314,-0.706356406857848,-0.3314818901346594,-0.40632547025065663,-0.11882672641897465
2011-02-28,-1.0415920951900715,-1.4234709091609843,-0.8410906587201753,-0.8839638039534081,-0.9417607124334176,-0.8324414719473766,-0.6530354065422476,1.9721167517823188,-0.7021783815070176,-0.3280038359521426,-1.5140293752706273,-0.829620494603103,-0.41784740362595635,-0.38081038367577297,0.03381489858461145
2011-03-31,-0.18693089836549107,-1.1382499306994445,-1.0155542821242365,-0.49126346309281893,-0.8370983338613731,-0.7357010176218974,0.49668456031858677,3.885914006708794,-1.7170767922484578,-0.4701655267839255,-1.2517383024282085,-1.0985020559009306,-0.7051910748308187,-0.3596985472054945,0.08305679299855993
2011-04-30,0.07362601345267918,-0.6621270612467298,-0.9977708299402748,-0.24546327477273774,-0.7626751140074944,-0.583256978091524,0.5564852452625075,2.3228834759929042,-1.8083985907388826,-0.4616823818429761,-0.7856735481321424,-1.036231180056871,-0.6000162903170575,-0.3813504219637433,-0.14382640889465723
2011-05-31,-1.2333722936443994,-0.7218474013480288,-1.1219499544986982,-0.06539363151148668,-0.5821416264795958,-0.9043834230653308,-0.5153799062322354,2.144743219360246,-2.7503639803787228,-2.3126324358127848,-1.1514004936400142,-1.1940666604992867,-0.807697258938332,-0.3470203305108083,-0.11365741640792537
2011-06-30,-1.318578242592663,-1.2281355495014297,-1.2238100511708108,0.07682435681268861,-0.4686748262118393,0.1606146423147053,0.884356768049757,1.9292969783684248,-2.911114237734023,-3.34765326605072,-1.5219799893039436,-1.3280528252066945,-1.114036843648964,-0.3990240539202466,-0.008784152645381932
2011-07-31,-0.30430085234692783,-1.7000948702081018,-1.2525615878221958,-0.4542834524222027,-0.38606640649831536,-1.0431636318834765,-1.3426007825305601,1.533686434933891,-2.5010026538687806,-3.0634385762187533,-1.2900686350603,-1.3749126237542446,-1.2469393549965389,-0.24150976544949793,-0.11972943760721064
2011-08-31,-1.31991709155873,-1.7045480310644103,-1.2816735522340412,-0.6180105683229774,-0.311948656857512,1.5147538105509109,2.1992990369086964,1.4860034665303878,-2.439647851981005,-3.7396758712561637,-1.7524128721079313,-1.4382355171572163,-1.5235112738611623,-0.6653242377358694,0.006001322643283106
2011-09-30,-0.07026880156154564,-0.9194691671934944,-1.2139236074093465,-0.4282860582625373,-0.2960964984464445,-0.8622719410489853,-1.6215584033658554,1.1686955204988407,-1.99513489213127,-2.978439696069831,-1.294403632367243,-1.3923852036509208,-1.4134656011438471,-0.2195747107785102,0.06763919814024116
2011-10-31,0.636478699672895,-0.43661920406695437,-1.126324670045656,0.195348755343395,-0.29745485053251486,-0.9522897805786408,-0.6244053737262248,0.7969038996383739,-1.5937848757387103,-2.2817641651903324,-0.4277675730970693,-1.3344118293593972,-1.2694868788817606,-0.16571821509430953,-0.17259512459507986
2011-11-30,-1.9244607577820516,-0.6978747559220945,-1.0809868139489602,0.9318367900571713,0.021340556226370117,-0.4777662260032295,-1.9376428746343004,1.0201564046210605,-1.6424972076877962,-3.1933849681594353,-1.1227694077147021,-1.2778513052375304,-1.4701953431832457,-0.24473197020110712,0.009775811032566424
2011-12-31,0.12437118172337303,-0.6128144179227577,-0.9727878797753705,1.0488234106188987,0.049830414338372694,0.36508320902739466,1.3417874634862523,0.7829843776678823,-1.3551711545440543,-2.435047189049612,-0.7543225850948946,-1.1527332771961996,-1.2784297216646061,-0.38390154037535323,0.11603297554859808
2012-01-31,1.3382052361968737,-0.27962000574544155,-0.8096546216972468,1.6205386467632295,0.9479940621425454,0.4071390781485876,2.1265116195747327,0.316298170039754,-0.9919906023577303,-1.4609214363787812,0.23961412780955757,-0.9041633144780709,-0.8654216076856046,-0.26210225820741323,0.01039167886323239
2012-02-29,0.2031580660078749,1.0265176273800052,-0.672052365434401,-0.6113041020099034,0.4723501635851016,-0.8235916398931817,-0.6793470624373537,0.15269904638241533,-0.8386733416842299,-1.2834944591747772,0.3969283831872641,-0.7793141289163211,-0.6327583480422447,0.13497562156920329,0.014269862870046848
2012-03-31,0.2057220373483268,1.0872667600500137,-0.6282128903677845,-0.5851844739794722,0.5906910999957607,-0.5954272985833942,-1.2907647409620195,-2.289277658364433,-0.6474310015860064,-1.05576266487875,0.4890429718961923,-0.7272314807090905,-0.324741846157724,0.19532359693720078,0.06774924491204298
2012-04-30,0.9917982926916297,0.8227031324683197,-0.6709291926577934,-1.2578664452749753,0.731791786220692,-0.6570947360565452,-2.020423571540669,-2.0696907976623593,-0.4180304268953465,-0.613526668224876,1.224990819457402,-0.7035750061374506,-0.2401645923236935,0.27208666331938186,0.08116777810910578
2012-05-31,1.109095288869996,1.3399752464204484,-0.3806494067111879,-1.080513218600346,-2.0926295595152697,-0.15342489044700364,0.8906266598596246,-1.891940986785775,-0.16203134603624475,-0.1440546286237797,1.6104920542933299,-0.4895693825619658,0.01629817879641794,-0.0734205131909819,-0.03664532167800427
2012-06-30,-0.3908494325400477,0.9760807051863643,-0.18965535456841945,-0.1980324551562633,-1.3030028277824717,-0.23207835735323804,0.3098912031724167,-1.6816793299402286,-0.14685829991679042,-0.2645620132041747,0.7286568320418186,-0.26067111691535777,0.1342384488002353,-0.14657169954079893,0.053002563702776326
2012-07-31,0.7324874002724766,0.8282370522109431,0.010053502904366041,-0.3085736862653724,-1.8227341161217059,0.024929206651545608,1.4853082602616288,-1.564789080717628,0.0801756280687404,0.1027946357883607,0.9399777868755179,-0.0075154963038374266,0.26659558827765517,-0.2234229900287129,-0.08850657538193761
2012-08-31,-0.9787139751395189,-0.35811100398676654,0.159784605025575,-0.022008869763404264,-0.5188508533658304,1.3603286821976255,0.5723520699057174,-1.4049232631808737,-0.010450693470020493,-0.286356621934812,-0.021145779292238973,0.002823610446219583,0.37660169333837934,-0.00793876209993348,0.0996119802444743
2012-09-30,1.4054552749212086,0.7059808792523646,0.5568822804789556,0.6835396560897544,-0.07682189197902092,0.7618972508724408,0.7136396037800914,-1.3560115998886468,0.4236714451431322,0.4266683114851717,0.7362282824022229,0.24858465476966568,0.5650330085682782,0.02266319102540734,0.02327362796873276
2012-10-31,0.4051702185702061,0.5275395850307212,0.532538971641832,0.5267445082552077,-0.27041600685000616,1.4875937905014847,0.5931609866600067,-1.274518152152916,0.7297917828218325,0.731894152896143,0.780021585771309,0.2843238290051497,0.5798348677985832,0.17643843840308515,0.021549519827955256
2012-11-30,0.41765918598109913,1.42958414423675,1.7027654432841508,-1.0300408901899625,-0.6673806111573295,1.1992012606808309,0.12467991342907185,-1.195699487223381,1.159127517273357,1.098916691881627,0.947322813133063,1.6728667886810507,0.9553172542979247,1.2028303156313631,-0.01992218016857973
2012-12-31,-0.12579990602321237,0.439547219468916,1.762980254718346,-1.5679477939910476,-0.8233956747819595,0.9598526990683942,0.18003081707620777,-1.101286989600454,1.413644890312566,1.1339566056700197,0.5505603138402069,1.9490292945131793,0.9945098484843187,0.7967581266289885,0.0973406373547067
2013-01-31,1.2853868705980447,0.9715211523923908,1.691792414829918,-0.4563560484203545,-0.40563058250872336,1.9812003178981834,0.058436554837391456,-1.0476335467788278,2.7431804739541494,2.104849480610785,1.3235233135893487,1.6846120339488784,0.9618271797765102,2.1226928399232636,0.026925403179754857
2013-02-28,0.33922933879649186,0.9344518271294292,1.6768617785546076,-0.556820304393079,-1.8357930292070659,0.45978617021295415,-0.18452006272761978,-0.960031279223547,2.997045123307266,2.0725803307283,1.0589349050237167,2.5078505047118385,0.9717604442105592,0.21467200081151833,-0.058584879775330355
2013-03-31,-0.7849811888352061,0.5618398353810297,1.2226652821230755,-0.0146852390673059,-1.4184693425991255,-1.8050692869609242,-1.242704015891904,-0.3475660050467858,0.9749558633118888,1.4179912051480232,0.1934374769879673,1.4914085006942015,1.3579440950667339,-2.2804505674777937,0.03772622927781296
2013-04-30,0.45716676389348165,0.02021324799758772,1.0112990803800879,-0.7887593920067056,-1.2817507017642453,-1.688623050493151,-1.2624129613774426,-0.30153403086461766,1.3044021968278805,1.6740897809756399,0.363612223378939,1.1664421541636978,1.1593611160862656,-1.8054715636175944,-0.029009099983084912
2013-05-31,-0.3487643797811241,-0.4351785879292945,0.5287866638905988,-0.8294104137221888,-1.0360531643480568,-1.3610109791987592,-0.8665797160112587,-0.19710373321710173,0.9857444939569412,1.3162055013148757,-0.055642836686291254,0.4678128609538566,0.8213151435158811,-0.8532501696028871,0.018506930678073807
2013-06-30,0.2024302417798885,0.19593114975239714,0.7096063495538755,-1.2330690573215013,-1.0459966665840068,-0.3536150747633246,0.895887354880942,-0.1211930959905874,1.0196814744069036,1.2648628665783195,-0.05979082515839637,0.734617819292973,0.9322821055353632,-0.48529530526487064,0.054427846813294746
2013-07-31,0.6518968221084045,0.2759526615851858,0.6601242412296566,-0.9051870077399378,-1.5193345872527155,3.399988352944978,2.1624904465410903,-0.07015795250094077,1.3156836564987957,1.3844102140287364,0.4033466459550482,0.9116049826431406,0.8451823623582971,1.9607625235595791,0.07873303821158362
2013-08-31,0.9564899185424194,1.2458608208962592,1.3192366985186355,-1.2200804917998316,-0.959402568637752,-0.13897016280059257,0.865162933271919,-0.031156349029760482,1.7468866464701651,1.5528357569980635,1.1304225717583332,1.6471147394626804,1.182261795230896,-0.38415474462160154,0.07944390526043435
2013-09-30,0.9085824251604845,1.94741665019344,1.1235502536787612,-1.6401484488420766,-1.403906554894313,0.0982245017641358,0.4130916630821735,0.023312047549130265,2.073013995546237,1.61002993684022,1.7026097084431218,1.8269865222351587,0.9793128705529207,-0.2780613248422978,0.061135387535785894
2013-10-31,0.5732318691801024,1.8744347768069818,1.2235594374765915,-1.6025697096104767,-1.242405608837799,0.07201600482028919,-0.9915690709180541,0.0998780209459386,2.0631069001818894,1.5005126357649379,1.9129519261744616,1.9034500533694512,0.9661079640119624,-0.2127402386278649,0.09839164932785262
