WHIRL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-06-30,0.9722566153004113,1.8361747887601358,2.426634938777753,1.173853800732114,2.069466063842924,-0.6621653408805693,-0.8105274380252342,-1.8672151261906706,2.75096419123793,2.3238160502554446,2.5251575562239803,1.151847367582703,1.609267421295723,-2.1173092289090656,0.014499440287482507
2014-07-31,-0.061834644988023976,1.8001493443611407,3.118907389898369,0.7476727490363659,0.33187351922430386,-0.6944862163707216,0.37241085041620914,-1.531866088956358,2.3833666300990757,1.815859624562021,1.396662796591578,2.4798511577664923,2.0792407681674208,-2.7191425530532656,0.32579770537429326
2014-08-31,2.745273859766056,1.8942345392351971,5.467356267513431,1.3911866286455805,1.2493606403562385,2.3709498971173404,1.1045374937854124,-1.917886937289066,3.8858670017358308,2.2970195404992753,2.7175874935980935,3.501576486210501,2.760123544456891,16.60246898731168,-0.06732784423480745
2014-09-30,-0.7337402694084831,0.9020540310241422,3.09748487121111,2.307837205310573,1.8747374304174167,-0.14343870306576495,0.5343696684144196,-1.450949053328033,2.4772669654477637,1.5582445459198067,1.0545306937739702,1.9985673483237356,2.212911570756366,-0.41074509897292044,0.11120772492977876
2014-10-31,0.6951402889475973,1.3173930047293188,2.559973073458652,1.7998129855273566,1.3362952178677223,0.4461559944616963,0.9408321712393767,-1.3668536473625523,2.4269376603763377,1.4587887890834201,0.9643065132826347,1.992451370820868,1.7518486923992318,0.7789462248620171,0.23530917602250045
2014-11-30,1.606025062781905,0.849818124661454,3.1044776805457195,0.8068823796263939,1.0790893740368181,1.8918486903307776,0.12367252780775288,-1.3794415010094847,2.617449491857105,1.5167943689782581,1.6364244683913436,2.6590115723370165,1.7200082038336735,4.973394103367786,0.041248630056484256
2014-12-31,0.0405939493031243,1.2448510828913084,1.888102947543228,-0.24249874564893484,1.099771467311174,0.16823123855378364,0.3787321665803168,-1.1852515885026669,2.021394840458425,1.2470335904432963,1.039700006132468,1.641379379739697,1.128952527140077,0.03053978977587502,0.0370216790119249
2015-01-31,-0.0027263353001054573,0.8502178196747474,2.4636012108910967,-0.007611961906991002,0.9397911040878687,0.9222448336660651,0.4687137189448502,-1.0196941313164143,1.6418878504143317,1.0513538638316189,0.5597340904033942,2.3247793003429646,1.5194605405708974,1.6942122308757586,0.012384059199721622
2015-02-28,-0.23658580227955966,-0.10372399298142931,1.8543394931026953,-1.8768064523805188,-0.2653535638974553,-0.240823339177946,-1.0862410295274139,-0.8469382247528929,1.3307064369932142,0.8548801820410091,0.22891804687529035,2.6940362516697065,1.2246683540768546,-0.6917494587893086,0.07472002970623715
2015-03-31,0.21081991824748014,-0.01773325632526474,1.3663495501536895,-1.4707480608227284,-0.9350084323417344,0.012626015945640221,-0.0013978141579808554,-0.31337973554519505,0.8385011952113117,0.7547362650980534,0.15120350783946349,2.550694587052386,1.7201025986435563,-0.18849931088260835,-0.048973742103879996
2015-04-30,-0.7665995924815648,-0.4408881449478851,1.162166484442376,-0.8703668295868906,-0.5518117994457803,-0.821630813650628,-1.1688456959753626,-0.18039595354877938,0.6190282785596346,0.5467487242142792,-0.459740673884877,1.6345201544020893,1.5551096696357298,-1.3341063158052724,0.07851472272205232
2015-05-31,0.21728242644628176,-0.1926445152384061,0.6166458290976972,-0.6968639735899386,-2.1103204887486355,-0.8949357225537287,-0.588104917874584,-0.18766953098899258,0.6419039942631387,0.49307155007927556,-0.24972593656949527,2.5850545592617107,0.8262256672952751,-1.0044194999580773,-0.018318580523684746
2015-06-30,-0.5473298252406398,-0.6283879700348767,0.27306042034315725,-0.8260980300200172,-1.9096472366445625,-1.3465609280709518,-1.579192044829264,-0.09089854443708104,0.48753277419157737,0.35424653386766697,-0.5145919501038949,1.3882627724157623,0.5052268127792086,-1.1522646292559628,0.003288703927218023
2015-07-31,-0.41268488364746425,-0.4293237318696295,0.21043171230899071,-1.100717872400766,-1.8520845655492484,-0.5720690691987066,0.23409243012210842,-0.005124889403947362,0.3804769922033156,0.24276678645465832,-0.6339799552403423,1.2281670409436354,0.4380453938976857,-0.49612743534424664,-0.08967079080251206
2015-08-31,-1.28507734148864,-1.3255800527046633,-0.5033636225258641,-1.0753189536139227,-1.2997340670741817,-1.477803131359011,-1.196662193260229,0.22687077988492363,0.09220000586204473,0.015972403796208203,-1.243145005415502,-0.285070980671947,-0.2259827135921302,-0.5177233323120544,-0.04015342591899087
2015-09-30,-0.8771591174119039,-1.664592463513353,-0.5148009220336984,-1.136220492173096,-1.5468294519329837,-0.45931727137842515,0.9634046186400334,0.4633794188195717,-0.11041083506859714,-0.18953100979184592,-1.5060646211277247,-0.17718824045275458,-0.24614097131211327,-0.27347069362425813,-0.02636105180354308
2015-10-31,-0.7341920800793035,-1.9825903700113685,-0.7512832350186217,-1.3111855155026673,-1.5320800204457763,-1.144913633392035,-1.5588213964853395,0.7297229866448468,-0.3013323335502643,-0.4145182773427405,-1.6619680886276609,-0.5306983251900436,-0.5532381298794555,-0.3594801981001525,0.07759330824072888
2015-11-30,0.18575195084504023,-0.9193128578893325,-0.9834145939461447,-0.7028205607835222,-1.4264327630832214,-0.9659214446431268,0.38076358885097744,0.7359825619029035,-0.23465340872487092,-0.44883709462133,-1.0364163056141025,-0.903025393486398,-0.8954699185766686,-0.23075847619782555,-0.06058384995988269
2015-12-31,-0.9902873364806342,-0.9879712687425537,-1.1338857527910609,-0.5923064742773276,-1.2554657981723514,-0.960172510680063,-1.4911672503667095,1.1027416320014003,-0.5517301919184512,-0.7894567100951891,-1.2562810064948962,-1.1385602377002773,-1.1506275656437748,-0.15916387410101054,-0.09628871000687889
2016-01-31,-1.2170057163569632,-1.285606728683709,-1.2811272507617861,-0.24394680848465516,-1.0297890506322074,0.5411158710447965,1.44165663452626,1.6044835925866205,-0.9608484821126235,-1.1401012952147187,-1.4851120229042107,-1.3458442563354052,-1.3972269506606427,-0.19900445600110112,0.013392493282628693
2016-02-29,-0.3236102358031142,-1.5559731553092633,-1.2945164877972524,-0.8093090383110699,-1.0073308775698895,-0.6290892687271746,0.15141773572629935,1.9444462879558384,-1.093254990375343,-1.4121912485697599,-1.2039180057704526,-1.350176481688784,-1.4776927851743205,-0.11604441046608888,0.16193726772814634
2016-03-31,1.0281666570407924,-0.31851713782489127,-1.211018580982982,0.6006491367385787,-0.12762789636166866,-0.7783815894058004,0.25915253858012915,1.978749720643909,-1.5554295256131139,-1.020786506340959,-0.24688684703620295,-1.1836968321999053,-1.3666182303265957,-0.1469510511866134,0.061206283586063316
2016-04-30,0.13317084771633597,0.4680013926241808,-1.0886350245504812,-0.35918197382263195,-0.09694266456928512,-0.2548125694696166,-0.90957946505358,1.7216672591131488,-1.4951539811213226,-0.7691629202856611,-0.003065322579251343,-1.06265497214003,-1.1841308972236415,-0.1877879523558439,0.015145765807994623
2016-05-31,-0.3106443573327949,0.4772360191056001,-1.15280087372647,-0.3582033950259132,-0.13807786011437195,-0.39827518402907774,-0.10923192754554426,1.6102513384359516,-1.5988098206982186,-0.7531498281044399,-0.01796691755182295,-1.1297262400541466,-1.2645560963956328,-0.17166488867981042,0.0906965614708122
2016-06-30,0.5104182070102314,0.16580916198636392,-1.0046778875377755,-1.02595111432899,-0.18744835845888194,-0.47722020042515806,0.0741281275302284,0.9545702863834228,-1.115524259013507,-0.129629010053087,0.36025109154242607,-0.9827779231746654,-1.0618745437197288,-0.21523761064849875,0.018020655927010836
2016-07-31,-0.19739738456001937,-0.014160655894302333,-0.9471435905322144,-0.8520430096628555,-0.8873784961050608,-0.13889597749068688,-0.10364580688111462,0.8352482848640764,-1.0563200993634438,0.22468843946581174,0.13059795705625793,-0.8718758093700799,-0.9817003643513076,-0.20709993948790825,0.08297703272710877
2016-08-31,0.45079874627474814,0.43520529442326306,-0.6880826223693558,-0.8402773492248239,-0.9419514215972851,0.2601400130250836,0.45662554774259273,0.240343301732483,-0.42806765368252886,0.832288912873258,0.26968263920103763,-0.4462003197791168,-0.691514282530486,-0.1904635030729182,0.10200213673395889
2016-09-30,0.9296061952314613,0.6170833792073958,-0.4249212293915913,-0.6897049651510863,-1.3325363900016118,0.4278070083956536,0.5354389428428824,-0.3953218939090655,0.42486561353403685,1.8663242481537259,0.7711055441562535,0.3740360658035411,-0.45949703151356974,-0.08705068109573058,0.11890738558953079
2016-10-31,1.0704216690828525,1.2811337493520396,-0.13471688630001755,-1.2788055660837043,-1.0768781797937077,1.4086389863529827,0.7543285453235512,-1.047939510088795,1.3045374209226408,2.359855429255647,1.225261824242129,0.6658159029620273,-0.24352233931126113,0.34221396725389996,-0.13007737272954892
2016-11-30,-2.0951226003968113,-0.04516697698564164,-0.43238424162016725,2.222834487665318,0.5181459853906186,3.295389399324326,1.3607008412179191,-0.4513587509494854,0.0986670923537496,0.6378091475981399,-0.3332671644327901,-0.5713741468859406,-0.4493604306613847,0.6641182063859863,-0.12358387375772772
2016-12-31,-1.948753032896799,-1.5034321943826303,-0.4640941532250676,2.4218034525803556,1.2959699065227979,2.2072640020819794,1.2916971593901145,0.22988353559776206,-0.8463348673566314,-0.5409739237223689,-1.4287334309234891,-0.6724414928305974,-0.43447067604269546,0.7085855526830904,0.06667686089488986
2017-01-31,0.6779580815319276,-1.7960541136105284,-0.12787701078264585,1.3081078834970437,1.5882533533365162,-0.14792057876759743,-0.25005217975210026,-0.675364915266661,-0.07299135090990834,-0.04329647688780851,-0.9227704066588169,-0.4384211043063928,-0.12316154599165904,-0.20032656639340948,0.08701576132964411
2017-02-28,0.9124232915604974,-0.12193301580047441,0.13165688576731818,1.4373655709276785,1.8619587546897762,-0.5838823887390396,-1.4556658646144456,-2.0204011859557207,1.1208410944696936,0.5287071984909234,-0.2036269694790139,-0.292435628035203,0.02200945536486953,-0.6671691621970582,0.1641525112835236
2017-03-31,1.8103976876758618,1.9370856551331412,0.27276406548245047,-0.5137258803111656,2.2371486374726137,3.3546292610977604,0.9652559202555492,-0.8816817462597659,0.20364353021651943,1.436106794876248,1.261259118419417,-0.28428213712524025,0.17819158006523603,3.4559889977453833,-0.009044626696319499
2017-04-30,-0.3522060163689213,1.25420217986381,0.2161985341700546,0.47669933891684924,1.6880129336541705,-0.3244496651445392,0.0617520876796628,-0.6822877994510084,0.09545679637470103,0.9051983252241084,1.013266680826442,-0.2807038143463793,0.14529720297785623,-0.3146935301255652,-0.030143345730769554
2017-05-31,-0.6253287148109395,0.40841900648077945,0.24624969504570152,1.0187689685684143,0.9357973472429033,-0.5027208309815053,0.14457280005195897,-0.30576335337394633,-0.22674108217044753,0.3958323144182997,0.343666889671467,-0.1963375360019312,0.23471644774541817,-0.5080162164817328,-0.03147551346489361
2017-06-30,-0.5890098468436207,-0.8519573588100388,-0.07124289034589426,-1.7042997493331529,0.027448738906083726,1.3432626706378543,-0.39490317806556036,0.06718904231718924,-0.5477598661132673,-0.0072135563422631695,-0.35120440670068326,-0.1838871450679028,-0.03262450588270741,0.7446224407301855,0.027979304565470486
2017-07-31,0.12085601805940348,-0.585073529503434,0.06636163609630795,-0.9785310501897516,-0.049573295695393094,-0.9811180930532835,-0.9794758477592581,-0.2602278060894625,-0.10457796235373334,-0.006020127945062004,-0.3811325707086638,-0.0472644143174912,0.08641640246998136,-0.889629995696629,0.009733367672829264
2017-08-31,-0.10656775126267341,-0.305001079281287,-0.1482358959007329,-1.038021814222456,-0.251122028883795,0.7487813446179024,1.746990362086412,-0.303385286423065,0.031962636290140414,-0.11748036822386007,-0.47877927121180336,-0.12164811549188384,-0.12850231841971047,0.246024668014763,0.08171369306574305
2017-09-30,0.7209166302256242,0.3850028550068975,-0.21669567355047745,-0.8211580414900833,-1.442100740544458,-0.43095193948606814,-1.3068735070749842,-1.0685297202972566,1.085277003020221,0.18068762792994056,0.22082069636275906,0.37130317014039305,-0.26439909756984026,-0.4145615815980314,0.0714092312284792
2017-10-31,0.5343379302719747,0.6165917505595057,-0.3933296565748823,-0.7668086357549582,-1.1649839747767687,-0.3659734961577231,1.4351657689959045,-1.5299625332786988,1.8144914165860515,0.3706808889308641,0.70008308618747,-0.01993781001805722,-0.4674510682496563,-0.3397880953600197,0.122762833159915
2017-11-30,1.1215161263628526,1.3369841459655767,0.8519036433501967,-1.0813915242227237,-0.8788287988623105,0.012360116820759373,-0.6784343093890886,-2.123665289092723,2.743667738667862,0.7560725112752174,1.5232269161567114,1.2255524550233245,0.4791715509458968,-0.2075204555700917,0.022252414047267088
2017-12-31,-0.14166511519337865,0.8238009464610104,1.6472051882681453,-0.43306998075349684,-1.3312687684457347,-0.669116275976411,-0.5260060634169135,-1.7548764531731609,2.085741857677367,0.5527134850039909,0.9565353348756657,2.899196542773172,1.084142661279872,-1.2055206633277542,-0.07551924809420048
2018-01-31,-1.410248446207448,-0.22751711078140097,0.6726649518753554,0.8227949741734447,-0.33349787541600934,-0.7561688770485385,-0.8830305696399787,-0.9798448845602362,0.9517491004647421,-0.09826020705977907,-0.41179198011589907,0.4956134074129969,0.4491065408243573,-0.9037414651942719,-0.030490271574640473
2018-02-28,-0.8740112269157959,-1.3423011819313537,-0.025073464167682594,-0.4471751090968038,-0.15864063104002013,-0.26272664737925927,-0.424516007199879,-0.6070307790227217,0.4958965628982278,-0.47989211531113174,-1.1935554956343175,-0.11692042359136447,-0.15115804375307632,-0.32258529197474783,0.05285403042995591
2018-03-31,0.20594925055409913,-1.1807712296386226,-0.6984863317369137,-0.03409193520921914,-0.29008056388281617,0.4896248097155171,1.1944659852921895,0.19592177331211136,-0.8479375588043612,-0.3202513437278969,-0.9432414342664851,-0.5551753557885674,-0.7597200397259475,0.10075734018933387,0.0448014851350294
2018-04-30,0.17161659906723858,-0.2739203670559425,-0.503087814365336,-0.47310611011528597,-0.3480399515457093,-0.3749208132002732,0.6809262191674003,-0.16166453856131832,-0.5750462552501966,-0.18146629481789148,-0.6254278287379097,-0.37315120414752667,-0.6347841301507913,-0.2898450431447966,-0.024612682896803927
2018-05-31,-0.7433914960366902,-0.18727693924494185,-0.5402026772296487,-0.528628971512977,-1.0186090990483254,-1.157798874921356,-1.2591879110830917,0.3692369427133187,-1.0036690699989048,-0.6597001804175466,-0.8459450881222553,-0.021459982001504636,-0.6353235185269388,-0.7223883682948531,-0.005530987551533757
2018-06-30,-0.46221335362054555,-0.5639313382345453,-0.48179732020031163,-0.6689251812295127,-0.9922935062365992,-0.35922171627141447,-0.8460891122180536,0.7601663528056604,-1.2268530899217023,-0.9669601879069979,-0.772380286272673,0.12013519194893861,-0.5791816410511328,-0.2836083956761102,0.12620469282820174
2018-07-31,1.341465556476907,0.07083145523032247,0.1639652547270939,0.5531811076755503,-0.5186370719978523,0.508795758889625,0.5026783765445157,-1.4969143046936961,0.3367319483784885,0.2494585106326823,0.48912876298206287,0.3015355073969107,-0.21875033329755764,0.40933159716063955,0.019873671768357477
2018-08-31,-0.13071715444505508,0.4017649956341551,0.17796896099698245,0.1876579967617009,-0.756405047078415,-0.793767802591291,0.633367013502294,-1.4508585816502821,0.4415675761640743,0.13493881373015781,0.2932919110232477,0.558621925421684,-0.268335023379424,-0.731403508514635,-0.27327722584404235
2018-09-30,-3.906558278338395,-1.5381805002900306,-2.3774460088138922,3.790558587508093,2.2004784474375403,2.322253518826415,1.4344888187849392,4.620338776765579,-3.066612894237118,-3.2621816847781964,-2.5898490850929288,-1.6264135330942684,-2.4070355611818455,0.144930231552039,0.034413955881198895
2018-10-31,0.23402952850976377,-2.049889999052029,-2.2379491988524394,2.170641429811325,1.9163778358312928,-0.19630050010825628,-0.43453223210893616,2.5056483011063277,-2.057250914222586,-2.44878080701646,-1.7269023915465012,-1.5892262431835218,-2.29106823408586,-0.08743387529427624,0.001538104143126688
2018-11-30,-0.07131063044330106,-1.989334008151653,-2.5864363856287684,1.8199520905885025,1.7263879122434698,-0.9792096149826093,-0.4594637910541682,2.076437384738299,-1.7827596935673689,-2.5340552055231065,-1.4612089942201496,-1.8855757412463718,-2.6367343053683547,0.13688241937344856,-0.005986861166463739
2018-12-31,-0.22042646200362628,-0.02466593766153648,-2.2973921424867445,-1.0906035604860689,1.5776398630197532,-0.02589803909054929,-1.1784839527899733,1.9907896286402842,-1.661740386611998,-2.416119210928093,-1.245957003140115,-1.7474461370613938,-2.341746984708591,0.04367551691981651,0.0822116032577691
2019-01-31,0.7503076572373043,0.24780156582184448,-1.4069281751936618,-0.475768479260782,1.2450820285937865,0.1984600333134053,0.252406630513409,0.7222794316797443,-0.8283038588965338,-1.2243068644947046,-0.12078936861960511,-1.3290936452693491,-1.3916261718180711,0.08932724864847545,-0.09451232635183959
2019-02-28,-1.3360899056372169,-0.4929248059799511,-1.531395172056503,0.34075703621106485,1.234002747307123,0.9948544451191972,1.6318734634265097,1.9039386380134249,-1.5201276236289916,-2.5763622634952843,-0.6801860817329429,-1.3521164003382486,-1.53925938971354,-0.012407539780427884,0.09808281414393899
2019-03-31,0.9933772845982299,0.2534880069828377,-1.239733499710815,0.7357975098937882,-0.46070106235281133,-0.013872859098571865,0.08060374985919835,2.428315961915056,-1.8584701133993449,-0.9905163241526962,0.2168848278899858,-1.1536067569355588,-1.2284247789355933,0.019103793063584448,-0.08423713430674336
2019-04-30,-1.1249791001451956,-0.9210419502826892,-1.6483235017802398,0.7130320103624809,-0.08071455949089801,0.15818932092113927,-0.009919875072655047,2.889160747527823,-1.974330643486143,-2.185482165408038,-0.6869297643184228,-1.4161784124979238,-1.8057328545853157,0.34387544330057707,0.05190702143467084
2019-05-31,0.5422985473448972,0.3118460289872136,-1.2259127071996678,0.4252205816517059,0.05266976702521809,1.1142034419061615,0.00529503175770056,1.7680506730624845,-1.3853507535359897,-1.3279098328484693,-0.1077965311512778,-1.1034654768388705,-1.2788796137280103,0.1430792130439193,0.08061413176700842
2019-06-30,0.8385787410476937,0.19482412394596155,-0.7861098458776551,0.3057075072025739,0.21452996419609055,-1.4258490786866427,-0.7577799334480807,0.893313547156164,-0.8393551259346654,-0.14192143102119437,0.6457995934862518,-0.8079692068274905,-0.7643539460450538,0.06907645127526305,-0.022643676962389437
2019-07-31,-0.4260192939279652,0.6586516238163505,-1.2972224366340015,-0.44974845566869365,0.08043668030975787,-1.1041542478365844,-0.785251546804057,1.0436039758024191,-0.8766634532841907,-0.5604670626531201,0.2617989297231227,-1.118723023752254,-1.3998326782737063,0.9200474549471398,-0.004545682182982042
2019-08-31,-0.1900255179120369,0.14974757131926017,-1.2717131562862136,-0.43370462610835087,-0.37590999822905224,0.8215876077095022,-0.13021503690679725,1.0032682817664476,-0.8035193888507768,-0.6852471391277367,-0.04943824040028819,-1.1576117063717737,-1.3874124895831748,-0.08023766017440662,0.19865060859073252
2019-09-30,2.1753214117104953,1.0936890436733933,0.8147639903696817,0.941826665944243,0.517605311888002,1.8215418441906002,1.636908203219942,-0.5854318987377574,0.30983759130900435,2.7000929853386317,2.016083893714522,0.11269406880843917,0.8770040889880666,3.357129166893714,0.15070473392932687
2019-10-31,1.442324974916702,2.4466315556145894,1.426230636367395,0.522065376988874,0.08918618277060683,2.078722852053974,1.852871330176583,-1.430580085147117,1.243367726070466,3.0977140582960923,2.758094246169687,0.6469972321580294,1.203439216841941,4.712979061549067,-0.024028088283021387
2019-11-30,-0.448992632236528,2.0241292507302675,1.172467740532455,0.7000129626470586,0.34175872712847644,2.4160647076896433,1.0486583177090372,-1.2192590711144764,1.1372451950789295,1.6808073267393893,1.324946246563474,0.4094367523756583,1.0399547433734395,3.9679012470199857,0.1024623016389806
2019-12-31,0.9436170281069516,1.2743169243231316,1.8082655323414702,0.05792613412989559,0.33298712551176163,1.5450842132281986,0.7502768059130452,-1.6673238944668458,1.9730497371863664,1.7637280559985542,1.763467748922981,0.8235663700028889,1.4028484780003,3.0031445201507,0.04116741621195921
2020-01-31,0.25502952301754117,0.49432572147833054,1.617116167410956,-0.564949122031458,-0.030546049238206644,-0.6532843425967961,-0.9837040025337549,-1.6142763146960508,2.076205991451091,1.393285803327595,1.2961174645832683,1.1680535509338432,1.1953558049620956,-0.9018678871267131,-0.1266440732163296
2020-02-29,-1.5705672038319891,-0.24074422406819324,1.3862870655888921,0.6691115360914799,1.0427631985749375,0.724150668667979,-0.46759873532731727,-0.9223495075488315,1.0754967531411368,0.39100822736039914,-0.5604608209890851,0.5591048306691712,1.2989532546211993,1.0901571308412001,-0.1806570792412075
2020-03-31,-2.0101858188099393,-2.2945993793299824,-0.03852624299581755,0.5469302359421687,1.3107824917940165,0.7435552073507526,-0.31821893219841163,0.956191442087979,-0.7227049300206162,-0.67709012954291,-2.040496087987023,-0.35209998350517013,0.2515065204533931,0.132810973543397,0.12410991607556335
2020-04-30,1.0961531370738697,-1.4977458574164297,0.9412786625700181,1.5275287851051194,0.99118226052142,-0.09632066536386605,0.6478176131041065,0.16022338586090748,-0.11748224441641265,-0.03249459712878696,-0.7937443365860363,0.3015658078557924,1.315823861058102,-0.10094692104517047,-0.057259826547619026
2020-05-31,-0.6292302756000268,-0.9356989251302997,0.37381752519124795,1.1914740638404095,0.9616285902247472,-1.8067984038314162,-2.616808644527147,0.4260344887032232,-0.3319894710996374,-0.3846556864476557,-1.0830168447758566,-0.03755858993742704,0.6944931307930277,-1.5304805487122592,0.0647827512035061
2020-06-30,0.5043330824663824,0.6325625921700624,0.2998095502184555,-0.208679827664878,0.6667664163338171,-0.8765507048301712,-1.1470216251146483,0.022847979526610003,-0.00863369895260916,-0.09241744055160944,-0.3259592454014837,-0.006219583022010024,0.5105468776711272,-0.7787714415346959,-0.0008679300414656825
2020-07-31,-0.12291685129966823,-0.16252131489950006,0.40567829631943075,-0.9780720081956135,0.47968703077108693,-1.3138432348781406,-1.0498089453059851,-0.022315643357738574,0.02513859980795515,-0.1448541734367875,-0.05451691022562424,0.14160721676482976,0.635136551715561,-1.1727807521423788,0.02305584501682781
2020-08-31,0.14690608658688017,0.3497960769072208,0.565197592428637,-1.5617169999944236,0.03514020967485403,-0.2770401752831547,1.766347664535663,-0.24417192046202102,0.22172224798223852,-0.05178716132775569,0.21977909372565183,0.4064759071673417,0.7749782730249306,-0.3278663317484281,0.03492631692334527
2020-09-30,0.25649658132407455,0.18259992917918502,-0.1445344445525795,-1.7896197064327115,-2.068541473594477,-0.7537556538931148,0.06378259041229187,-0.4695847482132085,0.43031877671302665,0.06803788305180229,0.2750745772716919,0.25647043655193313,-0.07067777613731574,-0.5382621564207278,-0.03532708546130717
2020-10-31,-0.6258476363406139,-0.07801843814974344,-0.870849866157233,-1.2792124241432445,-2.5181189026850346,-1.6943085497155144,-0.9768961529111186,-0.18930868520122132,0.17153709679811574,-0.2347703705505038,-0.15722988216432307,-0.9704981472087717,-0.8702281017754521,-0.21520828841734158,0.029185583754425617
