HBLENGIN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-05-31,-1.114190711643271,-0.3015483532678815,0.07123807483552014,0.34986334949827347,-0.859453379392428,-0.11308883368648655,-0.3111072790358056,-0.9778502799017836,0.500806978862898,0.6748075139264714,-0.490717922193457,-0.18338861500186113,0.3047574202875984,-0.11863461304756145,0.009448889197932289
2010-06-30,0.0356759005924602,-0.19705828058828753,-0.13494478918217745,0.3827638029719235,-0.8001981006415106,-0.72138395768563,-0.7609520848680217,-0.9224682262666989,0.5317068967372546,0.6809237942870005,-0.3712290754270404,-0.3390342837204882,0.1037878168094852,-0.2668698617309226,0.006250020345171326
2010-07-31,-0.015623058335768164,-0.5057017468957493,-0.23927047935597598,-0.1955824247798159,-0.7429951693940249,-0.7667296177703812,-0.9924559246331087,-0.870775253893011,0.5469598226408545,0.6772798676515783,-0.2873929208193224,-0.41623812388326686,0.006189292558729291,-0.22102458074235642,-0.216545429181532
2010-08-31,-1.1921903346663965,-0.5447515902728672,-0.5252158750205154,-0.08028719436095084,-0.3202199446626482,1.3716283050809355,0.4083643127669231,-0.49572228851951883,-0.08403479162117762,0.2508178361194113,-0.7907611741285046,-0.6016256827653149,-0.2969471043801806,-0.41862897701911483,0.021053409197832263
2010-09-30,0.14098360639951996,-0.49148032714238254,-0.5217597862874438,-0.03708234529990904,-0.26220091696876185,-0.5289898457998227,0.2644984923781526,-0.5118449029965297,0.028743528256454366,0.29053174908569,-0.5812999209220412,-0.5967070976110724,-0.29379167238375264,-0.12031182474298532,0.024322995140220082
2010-10-31,0.12171165401780777,-0.42530854360467824,-0.522930393182112,0.023923936715648297,-0.5895937608543977,-1.1075038238407162,-0.13341319066752574,-0.5024151014347156,0.08239387243238482,0.299265706951422,-0.31196894523473145,-0.6160867352651535,-0.2862421964975631,-0.022662773850467662,-0.08081318309496296
2010-11-30,-0.5512053805463397,-0.11662107450789752,-0.7157401049769202,-0.8997800282457803,-0.862042936587532,-0.06430602589624863,-0.49238595718825623,-0.2520418489186143,-0.26994710185959636,0.05284245979254477,-0.47985617847898043,-0.7877147102127345,-0.5268975993986696,-0.29389310755173575,0.06403739359012589
2010-12-31,0.22489074906997156,-0.11273521441305473,-0.6952257604758076,-0.6663501350944964,-0.6767753610299473,-0.9402992585575267,-0.2511126900638396,-0.2880981033514405,-0.18384165678355238,0.0896098556387121,-0.24213459360010378,-0.732991194544288,-0.4967912411731375,-0.04534226700919131,-0.1853336072639463
2011-01-31,-1.4138011450428143,-0.8368225621831543,-0.820133146606546,0.07309840460940639,-0.38202132852196724,-1.278944583918189,-0.24626474455906291,0.31110025530316526,-0.9439646630890827,-0.5736677623359484,-0.7212030776740934,-0.7680652796924012,-0.7431064741664343,0.1558648883173311,-0.09237332013101529
2011-02-28,-0.8096418817750632,-0.944792259936028,-0.8587044521484353,0.2143740162714634,-0.7082917010899052,-0.9487470329945192,-0.8743351350366636,0.8385974733585203,-1.3878932510702537,-1.2677817799043636,-0.9791640459418157,-0.846363851957662,-0.876644690713328,0.059373028141523586,-0.035357218328236684
2011-03-31,-0.40466235705093095,-1.2301136897187974,-0.8789466243065637,-0.5676850522458683,-0.7234949213040273,-0.7232312373281657,-0.3392757500600127,-2.9456650244370426,-2.0047839996349834,-2.1634513527255854,-0.9753427025868423,-0.8569572201128339,-0.3664285998633439,-0.02526355529136042,0.010230268250814823
2011-04-30,-0.10212033661269451,-0.612820220360665,-0.960864771863177,-0.9528234030422198,-0.6962864273629386,-1.0130525952692249,-0.49980639715661657,-3.1005636894563735,-1.9782585116839226,-2.772756531915468,-0.7587702912089398,-0.9105455479730186,-0.49912500226852674,0.1156940306909122,0.010126668817929268
2011-05-31,-0.026409956344114714,-0.24743837013871398,-0.8443434754682386,-1.3095768984161582,-0.6032596512326256,-0.9010551987153204,-0.9156371189385307,-2.3536142513165905,-1.6976435994710453,-2.4496950205028134,-0.5289250118502039,-0.7849878723130511,-0.5405099520159676,-0.028376527694555558,-0.06504242641404383
2011-06-30,-0.6014984059113542,-0.2736797210431555,-0.8818913906075916,-0.986646478335755,-0.887808632551037,-0.7899125014707493,-0.7846770453649332,-1.6892312541992318,-1.5382910265349148,-2.2921239740292005,-0.4679673688993428,-0.8776693107274907,-0.5804554037525719,-0.07572226981403629,-0.08408311721054144
2011-07-31,-0.7404105936601636,-0.6021266755242456,-0.9033893986532419,-0.7808720781298383,-1.68870627548511,-0.7966061805759173,-0.3431096604747799,-1.2338972272441098,-1.3943018613873666,-2.124027721994211,-0.6119290327807838,-1.1832260812808717,-0.602262950452738,-0.03702608605774373,-0.12438371968773564
2011-08-31,-1.1094509285232008,-1.411806297766097,-0.8181474783888987,-1.1518191986899808,-1.416470385739715,-0.7053275732517437,0.4333639159361213,-0.8622409843382384,-1.305541704756048,-2.035520204036559,-1.0264129098139496,-0.9461966475471912,-0.5910796004896017,-0.11920995239146397,0.09771547260557416
2011-09-30,1.3821211891335934,-0.2996560915787438,-0.7444614124631244,0.76629874276574,-0.49465818352793695,-0.7871567163469794,-0.433928537673609,-0.7618187561946571,-0.8971848689796215,-1.3142554358273104,-0.18516080055626097,-0.6891736062897217,-0.5459238195362247,-0.13926425700491496,0.10536051565782635
2011-10-31,1.395021133722293,1.1228873370882348,-0.6590290696959832,0.9662906928471201,0.1557719624463931,-0.715560924886632,-0.2481761038695367,-0.6696239127782933,-0.5352446415675068,-0.7943728625025659,0.9643546210688306,-0.575484115705315,-0.4937563017700375,-0.2135947849532213,-0.09639184567506584
2011-11-30,-0.7363529923947523,1.3780782024509242,-0.6218383339035306,0.5313516003162742,0.509916798864645,-0.8103834677376344,-0.8506260657989682,-0.4515587672059716,-0.5809125461729903,-0.9251807058152168,0.3938333330811846,-0.5442496784248649,-0.46922981263559116,-0.19630779935940307,-0.11000089521432846
2011-12-31,-0.825264623362617,-0.12028286980135743,-0.6716851750366631,0.6320266377004702,0.6599901046253907,-0.7830681905481421,-0.4174226372584404,-0.25444125570422027,-0.6564511394374409,-1.0681210032157251,-0.23660859969275486,-0.5481785306495814,-0.46779543165279824,-0.0785979336845305,0.09500811062818716
2012-01-31,1.4471024039428115,-0.12324991926886902,-0.40913801925535936,0.46508715761975494,0.9747383870934558,-0.46702126968107505,0.187575894788243,-0.24429479316825772,-0.35159303322353513,-0.6130077781001669,1.1906087737272772,-0.3302464452445947,-0.3149750777265899,-0.33772194632049757,0.08398565607309283
2012-02-29,1.2212219303330611,1.6889386196484768,-0.1606662906036142,0.46472464769728566,0.3318751742407107,2.091201409751141,2.4362521635501815,-0.21254868995741572,0.009685079254294906,-0.20816333296807496,2.1430841955868134,-0.13795792130209397,-0.17019963978805555,-1.1018077082182065,-0.15600424847658115
2012-03-31,-1.2900632827304281,1.1212309520163826,-0.20491410064076862,1.010136485691657,1.0821721230974612,-0.34774496338841393,0.82252196073967,0.07654757547656829,-0.05649927149258594,-0.6193834241965854,-0.0030705818931072745,-0.10515305450027508,-0.14973485536572947,-0.3705481185448927,0.0
2012-04-30,0.3202781734171043,0.20044713750758208,-0.09710272368768402,0.4604265220030254,0.3445185318092238,-0.25228376586400664,0.5011656023120845,0.14459393781609808,0.05885619813111658,-0.5103037304702204,0.413223509452324,0.015659630470037246,-0.004657362679632793,-0.31073451961557996,-0.06021885999305484
2012-05-31,-0.22650943956751898,-1.0662404078046477,-0.0758849823497482,-0.6091375481771986,0.15250387821315914,-0.4175665578107476,-1.7841256460152726,0.2642208591430488,0.006689440677051455,-0.6151639974934511,0.0005245150188240991,0.11953113505680057,0.15237652168360113,0.13600686859731667,0.216223108469636
2012-06-30,2.731812261697082,2.3080738630815016,1.4106593143131996,1.1473726681915855,1.481704299441496,1.5393490571765809,1.1677050149653063,0.15151635513413794,1.637818068890776,0.5936242055201431,2.7382271327127694,1.15292204349901,0.7946826050256083,-1.0157848343804314,-0.06602110109779384
2012-07-31,-0.40544934169992397,1.4862721179232599,1.8367951537372038,1.6259581164926038,1.3947271085595052,-0.2236652843411809,0.1388620944092535,0.2864355183379383,1.3068223332523494,0.37593637045828,1.341757051364151,1.327430646553335,0.943631908557453,-0.9317777475593989,-0.16060071459274075
2012-08-31,-1.2839882492123966,0.567847839160875,1.8262576366001422,2.3749215415564944,1.6274126383095593,-0.6978288510948145,-0.6002749899185971,0.5184596799690013,0.20517268292457885,-0.5180904188554235,-0.22632912433387536,1.297899185697003,0.9307265522413435,-0.7627627650090406,0.09309042306601203
2012-09-30,1.1727473794368037,-0.4612862551615372,1.6742058262955162,0.5515947902345131,1.3667051011456046,5.922695760534771,1.7357668669577333,0.5232713035720159,1.2298912400430828,0.3518997136481676,0.8237573459669413,1.2400436083769049,0.8718396312311697,-2.099645661516923,-0.028987536873252298
2012-10-31,-0.0726519683012943,-0.1892037559943697,0.7693970219813905,0.5276236212450497,1.4122082408813688,0.6345109562622924,1.329724626581717,0.6537536017016788,1.0555234347192137,0.2560937598964214,0.3866417084311983,0.8420944482796687,0.5570019879434692,-1.1840432403102785,0.009756174945364656
2012-11-30,0.3274574863994171,1.1670418951976336,1.3894809187594424,-0.9345122376344871,1.2018221294027824,0.15622260131905819,1.8789421293128383,0.7453548168070062,1.3569866078632198,0.5688709980322347,0.3600420352034626,1.1113094392516658,0.7193874118281618,-0.9519168156389267,0.10146946016485985
2012-12-31,1.1932266768357145,1.166800070543377,2.6740831074928897,-0.8334004250489611,-0.16018492570024898,2.5048932488351796,0.06363782594267635,0.7466733878775627,3.303890972471903,2.299332955309161,1.853354125398405,1.8226509093218104,1.107582977218806,0.033868816775129734,-0.11778303565638364
2013-01-31,-0.9611427798767074,0.4302346074171313,1.0045991233541647,0.16293060909159274,0.16490188101335876,0.41230178948055457,0.499266464761339,1.0889009608436575,0.7193455088364851,0.38813655630370963,0.37671733650663336,0.8469888464137925,0.558581436810581,-1.141213946327333,-0.2198594761130199
2013-02-28,-2.0530085002613285,-1.445265874566776,-0.4425883073051776,1.4187838785762779,0.8823799854891144,-0.179170193120183,0.12608524911235464,4.6946718494137185,-3.2091219393889494,-2.919333860909886,-1.9392031230541849,0.12180235636957543,-0.39233629620061167,-0.12039612648904323,-0.26072626246325253
2013-03-31,-2.2433964684554493,-4.266348142338865,-0.867511984013963,-0.6712376890906521,1.4079427749805309,2.7396193813498795,0.5827544129722317,5.04397792160168,-4.098983816533796,-3.806219974739484,-3.6583704699055786,0.01361702094778416,-4.159423384287621,-5.866424671620628,0.005305052229693098
2013-04-30,0.3027708570759862,-2.5322034277712393,-0.8653952907036242,0.8716565086758508,1.4194784095740185,-0.6209823866784545,-1.2143024520659682,2.627045506518956,-2.219338193741342,-1.939035143091827,-2.3852547918451465,0.016843826610252466,-3.011790098163928,0.7494500586113271,0.04145671367834613
2013-05-31,0.6123196476744699,-0.7287896816789566,-0.5232294471622898,1.2897046068082538,1.4656226985093195,-0.5417251665473729,-0.18053228757930376,1.7838924534939626,-1.3538427627222702,-1.0405443327717856,-1.254468401137966,0.17433256375038994,-1.7559379701745204,0.4646091947030347,-0.3133904291619878
2013-06-30,-2.4051072508905573,-0.9660694215117877,-2.2438761538350978,1.9299106380884519,1.2578009832380244,-0.07054665996168272,-1.5760866779145613,2.084830856299341,-1.8402142965298665,-1.937230025394265,-2.3169710373657098,-0.6167535820075711,-5.808895444653809,0.18680657281888946,-0.11778303565638339
2013-07-31,-0.5947241220632029,-1.561436449686379,-2.153167775212041,1.3534373772865431,1.1632961001788609,1.0695567610540957,2.409987816582699,1.7120795847107129,-1.4083159040341175,-1.4948215451298066,-1.824012441696319,-0.7124813319226401,-4.31998016033685,-2.6355858023486975,0.21687393830061436
2013-08-31,1.9498429869043592,-0.5359763814373771,-1.0655859392445926,3.4322181710584347,3.493958298425604,-0.42308113325743146,0.729965335635223,0.866953429597779,-0.5498615851147156,-0.288777827206967,0.25954379776462316,-0.0038516372617986706,-1.4702254332520053,0.6045164687148504,0.11848160362052344
2013-09-30,1.0303983957590614,1.6795936492308043,-0.9763478257190906,0.800537291716383,2.550974422221738,-0.3739710960210379,-0.1546265116640672,0.4924934187151875,-0.07587167972549269,0.2680979221994401,1.2386665480038075,-0.20191288025069576,-1.047399079719497,0.49739283830366837,0.05436120921888743
2013-10-31,0.565824422721889,2.364103367662508,-0.6933287422993438,-1.1879089915146144,2.317694101393196,-0.7393197708882909,-1.8888186235031597,0.29009294593673596,0.18909694486508674,0.5480075565377439,1.6152217547087309,-0.08378078083248768,-0.6816489219181143,0.9181150559478317,0.051557809664850116
2013-11-30,0.5677668819137844,1.3575050514040148,-0.5368580227079751,-2.0294121399114897,2.0457463854798674,-0.0630487598399865,0.26394729101599845,0.10901734689169644,0.43049972652959984,0.8067514468119513,1.9567867247546893,-0.01901473625685482,-0.4582305767876692,-0.055472442003058536,0.2635232369750453
2013-12-31,2.034998918069938,1.9340496366258275,0.05733869919469346,-0.20203913883266472,-0.0035311102112372634,1.4705166131230583,1.2282198304006668,-0.3724435329044214,1.344365109879805,1.7532906182222507,3.128207237263942,0.01280416851843525,0.2136967494124277,-1.4736986001637542,-0.1632005153471761
2014-01-31,-1.0436836890417658,0.840928749515857,-0.16116795599628148,1.5687691597178144,0.4754217232504332,-0.4286601709332231,0.5653210156402453,-0.18649585188964718,0.7337014963212575,1.0674418342315233,0.7830517484511039,-0.09708821673719925,-0.027931718265549098,0.2954373599739486,0.040094457201877994
2014-02-28,0.37566386661843,0.740462625795716,0.9781926032873725,1.4244089975030754,-0.03270194784861257,1.0337082888551703,0.7232022259280269,-0.33008370194754755,0.8964712860260383,1.2069744859673293,0.651258546121592,0.9725433084745435,0.7369866820810304,-0.3481192884175656,-0.15051827481625113
2014-03-31,-0.8718063946451535,-0.9172247402157375,1.5317770548764758,-0.4694011184874843,0.6421503595424017,1.3697422788582825,-0.1365531970397193,1.031784529604551,0.37779157968195154,0.689763735795028,-0.28669300370832135,1.5159001250651005,1.2509559681330433,0.142535179423466,0.4305290767713807
2014-04-30,2.9781007263023227,1.4616159870540892,4.182265805364782,2.7800082274532474,3.372449439551855,2.251450545455635,1.7763635725724285,-0.17080323350080556,1.9066690466420761,2.157177844761064,1.871448782474873,3.0665217804677125,3.3536856466254497,5.40197793585555,0.13846967426510512
2014-05-31,0.7882184620659866,1.7077926408993045,3.6704009111330897,2.224895031079739,2.727893481666851,1.2084278235816046,0.3653890990125807,-0.5119579811502755,2.2742014678650486,2.279752580447149,1.9384311484998513,2.919377348977008,2.8898999241301677,2.8832159902469536,0.07738666361542039
2014-06-30,0.39147076993917923,2.3495732672555465,5.384333084593633,0.48288681770545105,1.8873069240679132,0.5602954036806782,0.0979707803032505,-0.7222395223602665,2.330910252373708,2.1782201255152875,1.7526810030226858,4.6376179133462525,4.227389802218329,3.177310922693704,0.0
2014-07-31,-0.010449252791094054,0.6698301116152043,4.151322488038449,-1.256945838901025,1.0035464968150123,1.8429173905359708,0.31434472571305283,-0.7940143372277069,2.027011019931351,1.9038034763741098,1.068521625174285,4.288626222734866,3.6609887047180503,8.33704920084278,-0.0889474860164963
2014-08-31,-0.541154319085154,-0.08190675764085278,1.829408451192088,-0.9722300170955597,1.281753035217852,-0.4549192493675891,-0.7767851772761116,-0.677034160080429,1.4628373960309322,1.4692621274291349,0.21606625116408787,1.7946988869141758,1.8699992315014244,-0.3941467158435419,0.04546237407675741
2014-09-30,0.22247073520477972,-0.1841615114575754,1.4171799795904358,-1.10187164170412,0.4478608165307857,0.484514554558898,0.17439625073981632,-0.8428560397757906,1.4684401619492786,1.4113798686332297,0.01927299681462748,1.6219356489862637,1.3884548576116655,0.6736314038667788,0.14217448878054254
2014-10-31,0.8052079403912029,0.26098862021891905,1.5597836999804742,-0.40200844152708753,-1.9919481604582538,-1.3493817518248534,-2.2152442451766734,-1.2017064036901968,1.7299765146611683,1.5192124079632745,0.46135799001061467,3.5707082906511554,1.3131149112862,-1.4660669447773904,0.25585564084010376
2014-11-30,1.4159590206729111,1.3480271330290017,2.0851390547145217,-0.539398621645185,-1.059392948634189,2.183729831526418,1.6986134077832349,-1.6682898000909094,2.12318690721055,1.6977890292585482,1.4155559425568527,2.9120027847134047,1.3383200417904524,3.9764296879000627,0.18045414261915915
2014-12-31,0.8811485945312272,1.6721104374498528,1.5653146648123368,-1.2256519076424288,-0.8366702404423879,2.2358796348590637,2.5448470337872715,-1.8538116853195303,2.024064925947973,1.6315086657748976,1.7603659485630117,1.912047210861588,0.8468509121337142,2.934109195163741,0.0836307990724113
2015-01-31,0.31712330067709726,1.3491168831123546,2.247118686675665,-0.8250361657343451,-1.082080516413481,0.7490407371569863,2.9511627033158887,-1.8066929797952764,1.6865810674555266,1.430214974065173,1.4161564120157275,2.8338139625172745,1.153930239418525,1.646282298871995,0.44111616321218755
2015-02-28,2.2752168557041537,1.7667928872447605,3.643119353085109,0.5249034194048688,-0.5145691999234733,1.318911107799746,1.1920284444602158,-1.8990211858880928,1.940091942238463,1.5207587729877154,2.6779389526887996,3.547713655175535,1.2109384711796825,4.680749082474278,-0.0598184952109101
2015-03-31,-0.6475148995678863,0.9324827709794071,3.2033162337935974,1.4919013336668179,0.12823910192418028,-0.6243392514881122,-1.2865126769823079,-1.806876464173646,1.2719412376438828,1.15374622734599,1.0091183268360369,2.5986625485551387,0.27545368314258867,-0.5146772589441561,-0.013793322132335873
2015-04-30,-0.4749243443911006,0.5906626684293828,1.19050970116805,1.607881180382197,0.5463855518096428,-0.37677236770968653,-0.618172254499155,-1.519224621339423,0.9708779311037932,0.9374885643001608,0.249646769319017,0.842923586585605,-0.04198586915511749,-0.30369696857664097,0.09639184567506597
2015-05-31,0.14973794525848783,-0.5759719837739565,0.9922430398956626,-0.9971683205178913,0.3083186190232905,-0.8467092175125414,-1.683103517697414,-1.2827656158498868,0.8999207672323005,0.832305563080681,0.12276232227253697,0.7462601653550986,-0.13220383412106793,-0.8161456280959053,-0.1598727252545016
2015-06-30,-1.3035775899485202,-0.9595638753839144,0.4184003661426413,-0.34286208960957704,1.0490044550912105,-1.0377857403647073,-0.6605085089839858,-1.053198188728847,0.4496381366303768,0.5380484604179814,-0.9095378263501427,0.1296729096425975,-0.2239915477316204,-0.8427496081368898,0.03938332800037537
2015-07-31,-0.2355462850194947,-0.8395058755242364,0.43963427054780607,-0.23602806134221252,0.9665413125577443,-0.2593357505020211,-0.10909806302606888,-0.9332022780355648,0.36902867112387766,0.4485814687490045,-1.0837938669445837,0.13500417698798287,-0.2900899224112286,-0.1997276556369037,-0.24653492754660947
2015-08-31,-2.0625860993076497,-2.2630600168609702,0.0842078887163965,-0.06592055203469724,-1.183156333045695,-0.23308998173127696,0.4519755170840381,-0.7361905485504645,-0.18346612804236143,0.016104092180839445,-2.1024231902331008,0.30626484064864534,-0.39749119135662137,-0.29403906345469066,0.01292007636510429
2015-09-30,-0.3073196940881464,-1.5174956467111276,-0.027216632973731277,0.14305388555823276,-1.0068505860204142,-1.3246091363506556,-0.2661929423139912,-0.5891456636152098,-0.2968775695522458,-0.12611255731716361,-1.7407078047162918,0.15829677905860343,-0.49106758954550817,-0.9415797451217588,-0.03394581807085481
2015-10-31,-0.5549057643109129,-1.6417739766482111,-0.37844583251984293,-0.10413439984093922,-0.9500230362080668,-1.3574570596226538,-1.1313869071181124,-0.43616196297562854,-0.4932564258380391,-0.34622484945390103,-1.5541380792338384,-0.23012239108202376,-0.6470995111421546,-0.8215884814079676,0.054276886854438273
2015-11-30,-0.01922260243922322,-0.4957520261482798,-0.7286675426120341,-1.3727267278416686,-1.0904615221800298,-1.4643201105438481,-1.467783471227693,-0.31771567117834143,-0.524721098871855,-0.4294787548688787,-0.9825778633142366,-0.5850845248300897,-0.8177650985866245,-0.7069765419874368,0.11959829832059854
2015-12-31,0.35836875122975664,-0.11955089687164758,-0.86760091744981,-0.9487399254217292,-0.8704706113200368,-0.43193257447971467,0.46224363715158645,-0.2272753175915632,-0.38877648546285,-0.3811590634143099,-0.3621985574552543,-0.7561362496062676,-0.9228009917427366,-0.46161379178715445,-0.11332868530700312
2016-01-31,-0.984367311244293,-0.35037753268588717,-1.1535132934034003,-0.34977343784856013,-0.7672490387105058,-1.1133030165558173,-0.2739502683887855,-0.08943368118388179,-0.7851168762215991,-0.7724992499960313,-0.653577136708812,-1.0914354688217767,-1.02174410267177,-0.5495418394353982,-0.3011050927839216
2016-02-29,-2.1486212560823765,-1.503528953600526,-1.7756095399862095,0.890715331589511,-0.29822058995208206,-1.6068325351900752,-0.7143373235863026,0.12771056149825621,-1.6262673561838585,-1.78855101315333,-1.6292539649146842,-1.7372073679943743,-1.297047529138479,-0.25642758521337156,0.2040433799407902
2016-03-31,0.911756169711092,-1.1153821421791317,-1.5615638320159466,1.481943492900382,0.451637422953341,-1.0668155123768797,-1.1296538227248865,0.11885433175291849,-1.425164193328049,-1.3332642837256878,-0.7389415076266905,-1.476157170956577,-1.207557188872304,-0.4220114861543794,-0.050858417233490966
2016-04-30,-0.5888869854815001,-0.9375408105302137,-1.543244623299081,1.3145204779520538,0.4403460810925443,-1.2043122797332158,-0.9638888993075939,0.4244804913057569,-1.745581783770404,-1.8691042858092668,-0.8926862590523262,-1.461758106349384,-1.1969001388473754,-0.37767614974369645,-0.04445176257083381
2016-05-31,-0.48998282230516693,-0.061127800260262904,-1.5299544253743047,-0.023851191738893215,0.4463534506040416,-0.9930125667120108,-0.16228611560764933,0.6663824904340674,-1.8001553872946867,-1.9881764100195498,-0.8759116868937017,-1.4675275705750785,-1.1445893928704622,-0.3439906684850306,0.035718082602079246
2016-06-30,0.05660306277431965,-0.5594842360968676,-1.3157025666799378,-1.340344963025738,0.235697899218272,-0.7683603186799862,-0.37619911247073096,0.8165325070533795,-1.5985001935077277,-1.7296220648977039,-0.47299513804443416,-1.3083793690813925,-1.0085036764044655,-0.4013257310756949,0.058213737232124245
2016-07-31,0.20861823655371603,-0.12423949570465471,-1.1978437091835972,-1.1449149174872328,0.3342235757910762,-0.4295031542541141,0.5225807302373582,0.9195777898351429,-1.3637034475893035,-1.4345085151961985,-0.0914986144813172,-1.205737530414917,-0.9317773378971177,-0.422578393881394,-0.08788950537824079
2016-08-31,-0.7221856526683543,-0.2498636216356332,-0.9987098732259251,-0.7803856826461382,-1.4751406576262807,-0.6434266972315046,0.026320879251658175,1.1797902069108386,-1.5619281893429475,-1.8234577864592196,-0.5126283395343192,-1.0787999419826755,-0.8685826865532226,-0.36057221780393084,-0.04308358613631179
2016-09-30,-0.441782042622391,-0.522796753535919,-0.9730800409123093,-0.8292645609244399,-2.900656731629204,-0.3202565613022674,0.060628998430163755,1.4775702197149863,-1.6275558294633101,-2.052199443857885,-0.5763789753995644,-1.2552277498686248,-0.8299372751733396,-0.3786500029929128,0.35052399007686325
