NIACL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-01-31,-0.49057811483194846,1.5962677128816185,-0.4986148313663412,0.7896913890599565,1.0124507843271218,0.4645170961479464,2.6974723209050424,-0.3770371195668193,-0.6324605406662053,-0.11224673681959042,0.9622635939553948,-0.5470098537778236,-0.5916113629460542,-0.3768828542432707,-0.15787534065672074
2023-02-28,-1.356079181810449,-0.3504248107838447,-0.4237069741460737,1.0404934030041788,1.3021058585495302,-0.2503726661649227,-0.6638080025415084,-0.2164583297490165,-1.0943999404580647,-0.5720552818318744,-0.20526738429424043,-0.48367257280149023,-0.6361465678654924,0.005324527045065295,-0.041767077079864476
2023-03-31,-0.22080432702259897,-1.2860019685186554,-0.32124323295816215,-0.8237350959918205,0.9308114565690445,-0.4748383674529904,-2.4074374994958565,1.2914725869034869,-1.2140968977770938,-0.5948902657324614,-0.5340491375040641,-0.42842955625825785,-1.0154886403564578,0.26588157710244104,0.0837515302322396
2023-04-30,0.9291319003801827,-0.4165629582991577,-0.20249854811558762,0.38453010519774594,0.9331948513984708,-0.5198344432431652,-1.8039040824997508,1.1313437059293703,-0.8717909316213415,-0.21183829578690752,-0.0703083326799196,-0.33735198694261453,-0.795237464889617,0.33019729899766304,0.1167322842725373
2023-05-31,1.1568874747228415,1.1559800975933487,0.6248947965213352,-0.35540301311300193,0.3874810800625677,0.5354569936332267,0.7620759768270042,0.9509557637356544,-0.4013779045724999,0.2850622803924959,0.7374886761365472,0.22418284686600484,0.2866503679138214,0.468587852319,-0.016536310666548166
2023-06-30,-0.029429766723780823,1.2477778299712023,1.5094122133168955,-0.6388294822941378,-0.07452113228871009,-0.3948198630719471,0.3662063813872877,0.9636086463537059,-0.32891885917477365,0.35691799444645017,0.740883934685268,1.0192081746668586,1.4090126566838834,-0.4873543378815853,0.060951505486477306
2023-07-31,0.6817459637413862,1.081126778976658,1.642668091790323,-0.6712605977549153,-0.05886036391292575,-0.3196736557157863,0.8658352717235913,0.8645520632710962,0.10343123853605418,0.7886561006722111,1.214911328877612,1.1291403253599104,1.4840354454750095,-0.4312414821307009,0.03827652102518424
2023-08-31,0.435992469477779,0.6431285784699748,1.082183958875024,-1.1933280386521077,-1.0721396288947573,0.006533752844307379,-0.41295897600285203,0.8131623748602251,0.5328432156220045,1.1362601067942717,1.1304406868508392,1.2073749756219612,0.8058091893665483,0.1949805222325231,0.08423296923195098
2023-09-30,0.8256843093085448,1.1432270567486542,2.001659814052628,-1.520889277779667,-1.4130475162000338,0.29980083819775266,0.8312553597448248,0.7100509191337053,1.4712434095319569,1.7468294977829344,1.2695668116139545,3.2841887624197317,1.7489098286850513,0.8565301079229287,-0.011813275020991986
2023-10-31,-0.048480423274897995,0.6970131397036013,1.7468988236827319,-1.0103727598390688,-1.2076313555505926,-0.19291010648754098,0.326644065452363,0.7398905027389019,1.6618054639828201,1.733271456321027,0.7467616554631872,2.188839758634693,1.602755553283882,-0.24567664354842922,0.6086533377178263
2023-11-30,5.364069946752785,3.5239856419789644,3.896280994490378,4.611819050603677,3.2692815735061282,1.9811839569168104,1.1584251046168206,0.1897413739847438,5.884563252678144,3.825034796330507,5.005705034239266,1.0137609129344824,2.2683730968244324,10.285661166397785,-0.19327474143410495
2023-12-31,-1.2855943834605572,1.6009626077817205,1.4946129950400748,4.522210160494809,3.2869545534498994,0.10581594327653224,-0.0650203214423584,0.4112162936637066,2.1623085614599185,2.0473632788911895,1.226774837798492,0.37196931328444016,1.1325848460439298,0.14090828404075528,0.14531691102958463
2024-01-31,0.737419885851021,2.0677918386071683,2.172708059236439,3.038734244963505,2.693819482519444,-0.0011628344735865812,0.18693026545272975,0.3484157399184451,2.214062188387594,1.9434011761226009,1.3318704578868614,0.6656080815929367,1.543146838432788,0.16382882875229987,0.059257385658453836
2024-02-29,0.21234281188444257,-0.1863801164163139,2.875069136247856,0.3087928414230187,2.297721579694831,1.5437218157260542,-0.23106231703087218,0.37238583017771587,1.8379436896930297,1.635293498153676,0.9207405786332711,1.0493636025378923,2.1166684629626125,4.356407063749739,-0.12795665761305555
2024-03-31,-0.941383785298445,0.020680368632600934,2.020120266580607,-0.06555844418607765,2.2758226693193313,-0.4633395467732678,-0.34750469692842306,0.6362079492012273,0.9864217896047551,1.1085116770014791,-0.2019031440469244,0.7394283604569165,2.0138237053234094,-0.48849790238449914,0.08460499064145559
2024-04-30,0.31924912230077135,-0.2599088619490142,1.7867419599226233,-0.3059403480820376,1.9355088667815465,-0.7881017180204737,-0.602718825723699,0.43686079944520495,1.0355158234203017,1.0466788032822842,-0.21550059459104656,0.6888510781565498,1.5915395140561255,-1.0143617973518915,-0.07736573559733767
2024-05-31,-0.6262963394597664,-0.8380086290223467,0.9841263702878921,-0.35125161667267674,-0.28934290987583106,-0.6748315699804156,-1.4171452415312629,0.44904948977713566,0.6672843252170878,0.7557010595439501,-0.5343862071261444,1.0887313170804895,0.9150180757077724,-0.5940256446007031,0.03517724037098228
2024-06-30,0.0074125774791516975,-0.20483909504538297,1.0581574193536372,-0.6244360979742627,-0.7331852991978987,-0.5072629365473931,-0.09786686328721236,0.2807660554442866,0.6288547661449128,0.6761252814639985,-0.4972754707906191,1.649148890320955,0.9535807305201865,-0.37588537332947153,0.2119560242853677
2024-07-31,1.0444064455807214,0.2528188091048989,1.4788491875818865,0.009816047640911213,-0.47214571888684664,1.0492395146752658,1.1231642554257175,-0.19325885256358522,1.0363869297612387,0.8717334027226278,0.462016504901451,1.7659264487646182,0.9946442983789459,2.1334101828184218,-0.10059934082144496
2024-08-31,-0.941869291759476,0.06686609787415533,0.895411396910315,0.11046476907416454,-0.3408739300251127,-0.6477866210515609,0.1645606921665061,-0.14764760877512914,0.5517795059760054,0.5358043523522029,-0.29225570907442416,0.9570771261618377,0.6536986645218871,-0.4835677568027263,-0.13912970882401854
2024-09-30,-1.102934975220557,-0.796758980404093,0.18490697507022788,0.4771981823079882,-0.2989207135016437,-1.0796316647073092,-0.6410099743089221,0.019913560659656326,0.07058218895184568,0.15729168374585892,-1.1427900371633324,0.20393565438486547,0.10821653031591497,-0.7555795360912012,-0.16222542925002098
2024-10-31,-1.2347926902864033,-2.524375253747167,-0.2581640397187046,-1.0939565045070616,-0.18671133804413595,-1.076561498259368,-1.640474370170424,0.3347548788288542,-0.4279184496088175,-0.313502436084336,-1.8037639521960045,-0.27501269043456406,-0.2425886750175572,-0.5740385881233795,-0.00783915888394779
2024-11-30,-0.24015112289561838,-1.7740341453105213,-1.4723701871204775,-0.5338960451968304,-0.19418168552512913,-1.0073803998230981,-0.8742212193117637,0.1948018502953389,-0.541535235349688,-0.4800663949608901,-1.588496053610274,-1.4262284779718013,-1.799401570075874,-0.014111428188559769,0.04086931606916
2024-12-31,0.10159035835109415,-0.8920150809177548,-1.121708605584139,-0.2871624458580485,-0.17008223983486973,-0.41261440089794355,0.33225858900606087,-0.17787340608555952,-0.49709343967190095,-0.4736236024279575,-1.1364250819599877,-1.08351337500646,-1.283946044806696,-0.22243890176612557,-0.10765647566871052
2025-01-31,-0.7770073426060811,-0.6023775472643205,-1.5128452300005562,-0.579240433258617,-1.00913508148813,-0.9156229329492318,-0.09642863997962554,0.08540065300203722,-0.810249429184117,-0.8237343313763541,-1.157053362764119,-1.7823417723458772,-1.8076604445837332,-0.06724171709733323,-0.24658076582922775
2025-02-28,-1.597469827600437,-1.5061654242162106,-1.8388246970859583,0.08103785259065012,-0.614936930457236,-0.9916928051822435,-0.4447868974677337,1.6323686644068525,-1.3891005857470795,-1.5919366957192997,-1.6784646666689247,-1.9608259058787465,-2.480376691516792,0.11465848494269096,0.08372213219431045
2025-03-31,0.4087463892921051,-1.242817530767405,-1.535435538016797,0.2896581927421848,-0.2969702587579417,-0.567045652407763,-0.6205296466890452,0.5353756879411109,-1.3583428618818039,-1.458514670469713,-0.9369310311302289,-1.4560047736173052,-1.7433109484522535,-0.10957844533745445,0.10757783296698553
2025-04-30,0.5175951464165468,-0.40905719501668436,-1.4673967978043807,0.5531989833290502,-0.2010416702890403,-0.5695440990857364,0.007445361824139078,-0.11606922426994411,-1.1972300555789415,-1.2486608269388333,-0.32412304168376366,-1.3626833198309054,-1.5939626114056402,-0.12068096522420742,0.08031536810348132
2025-05-31,0.3510335170401091,0.8433030572548373,-1.2338090550263239,-1.1879605345641804,-0.11384951056544293,-0.5848858608851503,0.4437047381001565,-0.6716476041774688,-1.0480324366851375,-1.060933951148088,0.1208125414497187,-1.1284036723284754,-1.2870221888689073,-0.1849472701169239,0.03177551335782103
2025-06-30,0.07648591609933436,0.6170205447483387,-1.1863947360136136,-0.9199442416702288,-0.13443285656432302,-0.41053931557225726,-0.13787186265918305,-0.7174517265105248,-1.0060977402693103,-1.0131883279583696,0.3454185006586985,-1.0868388995435208,-1.2083718631052174,-0.20240254779717376,0.03722450887763505
2025-07-31,0.09674291130477729,0.3412450015235258,-1.3125231128859305,-1.0062475389039849,-0.2682523062499591,3.4670233202664344,2.259771460613083,-0.8841917409133876,-0.9397038691049475,-0.9343536762883111,0.4447639092721786,-1.2267373053850161,-1.3145757190070249,-1.214312444266587,-0.05939277498492954
2025-08-31,-0.4656427754534107,-0.1894324714943001,-1.1732015267370608,-0.7316804969604186,-1.2567993367804446,1.0755127713192956,1.6127794096200756,0.4010050516937209,-1.1761070477133801,-1.2603485074699872,-0.11197071814879204,-1.606571055505214,-1.1858966710455112,-0.5929716479023264,0.004451989545337742
2025-09-30,-0.06589923350583707,-0.28187107738937645,-0.9449687471799282,-0.7864174870563985,-1.2697049349311573,-0.5039593754075484,-0.08606475920868126,0.7105534433030801,-1.1487342807022778,-1.2466198431965656,-0.22912279385479145,-1.1209134007021817,-0.9167860575971934,-0.16974236114365504,-0.010793097303598613
2025-10-31,-0.13622002247193796,-0.43465226158200115,-0.6890267345958203,-0.9463858892200804,-1.4380414275221058,-0.7361623328002241,-3.1599232801253407,1.413782798248606,-1.157546746395088,-1.311671198013552,-0.31961815826118295,-0.6441109645503273,-0.6235644539019208,-0.2086627028237853,-0.09169242004101386
2025-11-30,-0.6120923034939192,-0.5288340129685433,-0.7558657882544055,-0.7712628412573255,-1.3792011470266727,-0.6790629883937359,-2.09041047194099,3.3559759401124483,-1.302472325284044,-1.5895778238967753,-0.6632200188258551,-0.885598506730252,-0.7181158784624321,-0.16766985723640923,-0.0910889634170872
2025-12-31,-0.650447719022746,-0.8970046785005875,-0.8483193878077158,-0.7593898405320828,-1.235991170578076,-0.31902276898880444,0.028908559454464935,4.331241578641537,-1.4964721557026543,-1.912235778911308,-1.0299270629366557,-1.225687388057952,-0.8984790163373416,-0.054792590035273786,-0.04535939830059829
2026-01-31,-0.30088078491468573,-0.997873181096687,-0.7146137520386996,-0.9911755945321282,-1.3424617517670587,-0.4994195223734121,0.1624690916249571,3.5243520848662797,-1.4165085471191894,-1.8247228911811193,-0.9484242156681845,-1.175529974421748,-0.7459571409698573,-0.028187608998558433,-0.010870773133529075
2026-02-28,0.09205730347683201,-0.5530485414221741,-0.3312522664023524,-0.9256722335171625,-1.233124454950322,-0.39518908566456623,0.4620379004065412,2.6484465661172747,-1.2933109478133165,-1.6255130104054603,-0.7069058368825873,0.009213147234708419,-0.21043114761402337,-0.16925433349303043,-0.05440672220716433
