DABUR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-10-31,-1.3328529740266613,-0.9253971017486815,-1.478554969061092,-0.053863291225220274,1.1360749644212187,-0.45396896093801364,0.3741998955573672,1.1273460958154435,-1.380761651087962,-2.404627019343819,-1.1692814064361934,-1.2177870783487286,-1.9677456630629846,1.2384336765142223,0.004402061400637665
2008-11-30,0.16656829211820473,-0.9184739130101722,-1.6560918416261154,-0.10495306417997835,1.059954090519736,0.7767049466020345,0.9190282629595007,0.8280524343013983,-1.1212026519379046,-1.8288760110896056,-0.5960188015400362,-1.1969082387979437,-2.087115383821191,0.03326005991429152,0.024585475472614745
2008-12-31,0.3950128751179491,-0.5847169150488496,-1.7657110406926477,0.05989968518381047,0.09926690304116198,0.47171135013686183,-0.09601375379553753,0.4606131289333357,-0.8759404333196827,-1.3194684269202108,-0.31045801605495627,-1.5041707320503164,-1.9978080882616982,0.294051152793421,0.04606536684324683
2009-01-31,0.638440931321764,0.9064287025958703,-0.3896816351510821,-0.8622391113630372,-0.45105373681040717,-1.1362970370551795,-0.34174807282499636,-0.009221957520169754,-0.6264423180049676,-0.7977331130593699,0.5403788303143516,-0.6366333651363949,-0.2692204322305797,0.5757530979586752,0.035734038690923085
2009-02-28,0.49047052112372347,1.1355053858310578,-0.570596607067814,-1.0427505067956138,-0.40440579139868305,-1.1141041433572365,-1.398820596213945,-0.4340511072351603,-0.43303674215845056,-0.43555081495734543,1.151627423141756,-0.7739560163390214,-0.4696312164171974,1.0052567998177058,0.08452180991334377
2009-03-31,1.0504803260707256,1.591642548724695,-0.6292316445331301,-0.7742265990126211,-0.18843219747993714,-0.8486103660773097,-1.1197946618575445,-0.02334924370754791,-0.7635266851529913,0.2466842841202159,2.268919608615548,-0.7267579780680345,-0.5922122212575898,1.0860439735518623,0.04436410094465458
2009-04-30,0.5014051196014084,1.431857411939379,-0.06063096732363625,-0.7768070348126129,-1.13199365165498,0.6241800956786173,1.0172810037319355,-0.5233432782567098,-0.5334850778935872,0.5770230659084065,2.01851809049387,-0.5214095161486122,0.05204369149953047,-0.19962628917468198,0.06315134923755986
2009-05-31,0.6983376230926778,1.530503429185999,1.0614611154344689,-0.8982528276483941,-1.2863337738749188,3.283301017507149,2.2929387016399816,-1.099126361219135,-0.2906231497669365,1.0035193718087816,1.9711801376647158,2.017885470795167,1.207376080505225,3.0443571703829857,0.12924465112316028
2009-06-30,1.4588732267329445,1.751237889544736,4.103306189927298,-0.43784404408225663,-0.9504019312199176,2.404912897676787,2.218666548203631,-2.0743232125484976,0.1179965122946203,1.6982721037996824,2.63144302334191,5.346064619491339,3.7619198019245856,10.29864521002388,0.09088876137401626
2009-07-31,0.9237366697629501,1.947582602554597,2.696736682623442,-0.66446250282819,-0.9802692627258246,0.32104463846686954,0.2578541312555033,-2.478831548352192,0.47700224045630757,1.8108707658526688,2.4266370655116996,3.1181401878352326,2.357199522473362,0.008141044416655202,-0.09759376733662006
2009-08-31,-1.1990505717107025,0.670889827435076,1.601243038882939,0.9263310927787882,0.07004611746447892,-0.12658500534680242,-0.9101051120564101,-1.6399043937428128,0.26545859742227057,1.0509230435281487,0.45974297731022495,0.5552324493929928,1.6157918250646914,-0.7596322821411687,0.1314468893442773
2009-09-30,1.3160812478069823,0.6483660674873402,2.3502805634297124,0.868950133513642,0.16985663911941953,0.20297863244914202,-0.8825219374754488,-2.232002355327174,0.8227929387726928,1.4178098604012797,1.2055600106863906,0.9322472159946456,2.0272442662035703,-0.1630727934075732,0.06589820028737169
2009-10-31,0.5565101268031618,0.4489220347854574,3.259904023848839,0.7257900064660361,0.11016903281169343,-0.38454451211621565,-0.40685942282601867,-2.2550675280457795,1.2462184910181087,1.3719895714497194,1.161599033498904,1.5992472849754815,2.6544987000494946,-2.0807994436534654,0.03653669158907807
2009-11-30,0.22463700114845958,1.3180696833870256,2.8028815672999228,-0.5817087108534301,0.07543989519712191,1.3741693101972916,0.890781137475022,-2.110068748062806,1.6189908414459404,1.2302098006021709,0.8611039844624696,1.5685609927666186,2.316107691729753,3.0739839732983216,0.006570657958710175
2009-12-31,-0.08398425313963415,0.4329156162623875,2.23719450147618,-0.9613504495100763,-0.13718730747761715,-0.7961750370882612,-0.8018103427125526,-1.9116664093696365,2.0056921159280745,1.064319704723633,0.49971074661812004,1.5047361561786847,1.9154014293309767,-2.860792813740454,0.012515807931830597
2010-01-31,-0.0126236850434206,0.07967942699690204,1.79253084018811,-1.2399168645632261,-0.3172020172552627,-0.02057408686875611,0.3928688892709906,-1.6945931623272315,2.1883145032978564,0.9499644922384658,0.35535818506610467,1.3645886407927124,1.5532077216801818,-0.727295197233884,0.05127463749709372
2010-02-28,0.33551114014974315,0.12497818041180113,1.6749303290496378,-0.9842112016364628,-1.1624058377592434,-0.10977985247501326,-0.6295091809692996,-1.5876371363489303,2.2739679150063017,0.8823794904396437,0.3244039969099927,2.526936699632143,1.378295931076148,-0.9867694203725142,-0.0637904454289244
2010-03-31,-1.0300576461523796,-0.40149752134363215,0.9070468867506566,-0.25453253905722323,-1.054592534329493,-0.8344983809853264,0.40261278767837894,-0.5263643041510098,0.9486759952520595,0.5997671339587274,-0.5270642906661613,1.309312925871014,1.1909246906096653,-1.6734404363313178,0.1269765813962363
2010-04-30,1.3470060815683305,0.37213594326819127,1.1697244835473513,0.6157608774479569,-0.5052946241761862,-0.4927147904071514,-0.16474503548670863,-0.8701050154128853,1.512539253612707,0.7940066125838362,0.4729461674960967,1.0280463882591981,1.2381836892430478,-1.3274376465013245,0.027893522922483167
2010-05-31,0.07139628657152074,0.22213623809117136,0.9460217319937783,0.5789900339372201,-0.45506266433477793,-0.7905727567479327,-0.602240764239588,-0.8377867705041768,1.4245710816741397,0.7213972622070361,0.44008402904336374,0.819616183613448,0.9717071355383503,-1.5552866978145674,0.1274449465681203
2010-06-30,1.230999155279599,1.5152416660447203,0.8658448529146627,-0.214277655378412,-0.08179462274888005,-0.3772769689236129,0.21294239939847445,-1.0527511116200157,1.7919205177823792,0.814701644389871,1.2492622604243993,0.5280944301453722,0.7195514504965818,-0.9178149280275676,-0.06341221675183727
2010-07-31,-1.543746614158811,0.018998913523137578,0.24894601812258843,0.6158655472045317,0.3992176154018616,3.224448677440741,1.8117756824321065,-0.753112693605459,1.198781813116662,0.5197071305968279,0.025332992265720822,-0.11246898150326501,0.24824887443657967,2.6591994193482797,0.057029115004863296
2010-08-31,0.36091136595049494,0.18724013295824682,0.7604879538542746,0.7951074312079326,0.5097281928507935,0.8241626311684735,1.231310476287949,-0.7854090655361936,1.2533149979362763,0.48728955519908945,0.22668469113293682,0.24804229672079975,0.6253956183455532,1.0035253451934474,0.031700909731263834
2010-09-30,-0.04113274910814886,-0.7858865089214098,0.31822644271315154,0.09871334255205635,0.07613105186573632,0.6383495973517002,0.8505126010520428,-0.7309794979370744,1.1637586039472028,0.400023312037235,-0.0662433747647934,0.10618759769559431,0.21248456851834105,0.5818861173324436,-0.0794641713542468
2010-10-31,-1.7169942734710648,-0.8836240324177739,-0.2409243175174372,0.36742575899775964,0.3813815309290896,-0.12345495115623885,-1.4023119999852578,-0.3605331338881903,0.6170902597498528,0.09353011858064564,-1.374791949690376,-0.4270634919231379,-0.20582572193875842,-0.16053177001238633,-0.06363667228642658
2010-11-30,-1.5623580946179019,-2.2144366951472496,-0.6393557906360575,0.011754096409262539,0.7676398436854424,0.7100700168883571,-0.023986562531295972,0.018327497630030547,0.19674919133114793,-0.23799987678312562,-2.3388076113971694,-0.7651512743524781,-0.5545638828202757,0.22352342886566057,0.06863668270313218
2010-12-31,0.5069608749127904,-1.8373355957587831,-0.5244439072704972,0.6067256349787293,0.1450661607090701,0.20008056268579122,-0.1863754522121639,-0.1471757225518577,0.4222543396278486,-0.21995001568713746,-1.268274870917736,-0.5558757473095126,-0.5133655590861695,0.059930365412481486,-0.06756887694230208
2011-01-31,-1.5307088443837664,-1.7296344272592066,-0.9356771355470932,0.48840583212894856,0.2016621366406868,0.7350921226198784,0.6568968846484619,0.3914823319527596,-0.08077922583956133,-0.7670032888559247,-2.070977688600312,-0.8995379938525323,-0.9111757308145113,0.1960256195705467,0.06256886652559625
2011-02-28,0.4373706828437617,-0.3692136324216074,-0.9571626148559528,0.4162710217005522,0.22848277212319046,-0.4459569911866516,-0.5833314237411903,0.16141736571706086,0.16855310697796663,-0.7297235781382485,-1.0378041157583788,-0.9246659408685294,-0.9738049768393264,-0.1926697902510782,-0.03727773979372613
2011-03-31,-0.9807798980623061,-1.3629605941804277,-0.9410888874680863,0.09103208881085585,0.09249039812564461,-1.5450065501517998,-1.5186036036666968,1.7459047582671108,-2.394097082535016,-1.41183514141939,-1.2009441561233396,-0.8939225306353923,-0.8590046859635478,-0.6269855833906287,0.051215247637507795
2011-04-30,0.3296663900265761,-0.1412810143937691,-1.3751833405879392,-0.37349453636114766,-0.019090332750895195,-0.3259764506541539,-0.6567875957642207,1.6328860838783326,-2.2043405725791443,-1.1332774848078095,-0.5110354110129923,-1.2303263048040358,-1.4043662465757365,-0.0718740225689246,0.1506844718507719
2011-05-31,1.709833222854493,0.7191884055537192,-0.9094710713853222,0.8276546651865768,0.6538325399626274,1.8194161916493738,1.3954720430835315,-0.2017752511190817,-1.4351602823329592,0.3574930645629741,0.9955938310814992,-0.9928763645682046,-1.0503248965401568,1.012287907962563,-0.031090587070031005
2011-06-30,-0.8253356364800611,0.7956515314948059,-1.6644681108771533,0.6613339881608479,0.788630268146968,-0.72841390235512,1.1292222517112573,0.47532064139693586,-1.6844017492463894,-0.21009471696610738,0.2627621297341692,-1.4327332189279858,-1.7408453887241213,-0.14110822242300142,-0.09132689555485202
2011-07-31,-1.5720427662339806,-0.5467377012056062,-1.6110232503387933,1.7735588699177895,1.1468399873058979,-1.1885910898748908,-0.813371776131547,2.2411137225437097,-2.047494758400132,-1.4689655183503985,-1.096291401944668,-1.4296092703253742,-1.652250600246549,-0.06916761927848003,0.062403856085601714
2011-08-31,0.5936167160450146,-1.4284160977878584,-1.4439785826703044,0.019044633855729295,1.1651913474410496,-1.0574252339399677,-2.4219353056926356,0.9880759046274551,-1.55390054252114,-0.520658939510478,-0.41172190219438237,-1.3176679606328738,-1.484643300452701,-0.06472464323677327,-0.07254642069560921
2011-09-30,-1.3291699714115035,-1.7310715782017654,-1.6930388402795395,0.3040603046801533,1.563013751483958,-0.1049611230245835,0.14691402533442538,2.396048627051014,-1.7380632141320835,-1.7817532518793342,-1.5408310738970499,-1.4857198485655643,-1.7296615284918848,0.07587031672734809,-0.016642576974998158
2011-10-31,-0.4489422536192366,-0.8195359162058392,-1.3310134516587016,-0.20705720255689777,1.3480863235214624,-0.6919943596232266,0.13333453694508193,2.2821554916972597,-1.5433222007287393,-2.0699603466568313,-1.6274310625682447,-1.2294037526522181,-1.3409415480395748,0.03947429817413658,-0.06105660059448122
2011-11-30,-1.031307468488556,-1.964598390762126,-1.2198418184170006,-1.6353481846999374,-1.5542142522776226,-0.5969486412823303,0.2390485293249727,2.835818355261128,-1.4990339752181798,-3.2365558475311134,-1.8188971827065543,-1.0965362245128485,-1.2255414727449578,0.0007757240150461344,0.042625194639824886
2011-12-31,0.48189341887020565,-0.6838780966644652,-1.225636584905526,-0.6974249289826451,-0.7503515773251175,-0.5142913481915218,-0.7143096937595805,1.645856121221113,-1.1358109423018607,-2.0631126778811595,-0.8180319362281833,-1.0976058995734181,-1.2421222204677307,0.13310443818363604,-0.05423482371766387
2012-01-31,-0.878081252602425,-0.9940552370647251,-1.1037087700964834,-0.5303153927155925,-1.1918738574964367,0.5192056499132639,0.8900858188852502,2.1336074502660916,-1.1187515823176315,-3.111109258194676,-1.2315821740808737,-0.9677234697504893,-1.1082827377208244,0.04739634220206111,0.09945137125732599
2012-02-29,1.2616343892323636,0.6130040978065712,-0.898020745216017,0.1954660528441739,-0.27592008185438943,0.9060538460163299,1.2359184573537358,0.4879023586630301,-0.6649931283605202,-0.8238758762579028,0.2833036028110903,-0.7836612117847083,-0.8914376418455847,0.10926014414647436,0.024211958892100777
2012-03-31,0.2066806313047979,0.4279715865787051,-0.5881616014934471,0.06752331638897537,-0.9067808805375194,-0.8547372588238065,-0.3781088027462789,2.069674043171514,-1.0739635261282494,-0.27003897067088795,0.554986895958851,-0.5027607543236748,-0.5179662411264633,-0.2774908147988197,0.048075176204394554
2012-04-30,0.48410912448205595,1.3735946130574108,-0.5406666823101991,-1.8961343678917526,-0.9704104296605807,-0.7623899079093961,-1.3185068942851053,1.0651508424888934,-0.7824132501221791,0.8086855657914171,0.9466428906894568,-0.46353234444355396,-0.49416734229629466,-0.3137752573799288,-0.06988732592941187
2012-05-31,-1.1220539808100563,-0.2550508528901603,-1.4493410265697875,-0.5493144171082129,-0.7707829589026945,0.6853516031456853,-0.5173365003829504,1.8195567608327996,-0.8021278256161067,-1.101197396990139,-0.20969688846553758,-1.5065363014362292,-1.5991709353187202,-0.34271195534351373,0.0937400468927777
2012-06-30,1.2343181581928133,0.42749665462434805,-0.8293810152736852,0.584036581717992,-0.13056282962739402,0.5183778432973075,0.9752355514029711,0.32799024669415716,-0.4302034305849049,1.3144468533488451,0.8011738311021441,-0.8511354474633325,-0.8551171020834444,-0.21245538162898397,0.040629920204365795
2012-07-31,0.5320968690598425,0.5072310452853486,-0.03252460133056194,0.48509083552161875,-1.1064842804791917,-0.5933165714076751,0.39250311428549717,-0.3163982735101154,-0.17884587419816864,1.923590763854758,0.9816165809540253,0.15927360594689632,0.017715926003142753,-0.5540306904294642,0.026877780870251118
2012-08-31,0.2772706209080542,1.5756455671018483,-0.19282368395346614,-1.8940793924012622,-1.698738021855469,-0.4594638715150074,-0.5381099263328544,-0.8092755368909962,0.04212381983749321,1.893926377717632,0.961219816262961,0.034271468353645154,-0.17962229642755487,-0.43913176265909326,0.04351115394549564
2012-09-30,0.543139709267666,0.9866310152701917,0.934360570503544,-2.9752371431880964,-1.510719917709003,0.4796734933658171,-0.03310145593087934,-1.615998504340532,0.4013299877060769,2.0386102474126133,1.1842695100466951,1.5049043790461873,0.9192729251083234,0.34379105689542205,-0.02893009367020354
2012-10-31,-0.5278801057197421,0.20729641768611642,1.1268800702215545,-1.2514722407993069,-1.0464626121759968,0.1934271106345017,0.5284345937381187,-1.1986171573873914,0.46096303247945475,1.0807101369253622,0.43098993210405734,1.4960497988107713,1.099158486997602,0.030417286371629864,0.02932064239612078
2012-11-30,0.3042749078647691,0.2186369998987733,2.355703596789103,-1.138246582743225,-2.5318285419699205,-1.3312766873555288,-0.5779847627586578,-1.5605059673946742,0.8718232617447979,1.1762631358187563,0.3400647520129692,4.566310660336202,2.1945414632802365,-2.864779129816425,0.006616097299607465
2012-12-31,-0.09998736595300538,-0.24258159307741653,1.664333007420552,-1.4268450688079362,-3.1016252435322103,-0.8506242714338987,-0.7226835321276266,-1.5527366624083838,1.166594024931121,0.9083421078248486,0.07612036394816794,4.223770665475766,1.551780045919867,-1.4937094019785604,0.02905403139302005
2013-01-31,0.29336580145849356,0.3607597371103801,2.600096821782078,-1.9179152260629473,-2.6025168017908946,-0.07423387419616455,-0.2067408873925638,-1.734685192894981,1.8783826526164258,0.9886580790062379,0.23599937299196394,4.882452720411454,2.3585972011668117,-0.558332844849374,-0.04863945962540461
2013-02-28,-1.0318022593871086,-0.5840754370923026,0.7302747996094713,-0.7474760726126288,-1.5837740309078518,-0.27065453478364027,0.600666770219331,-1.0089487344876147,1.6548387842269723,0.15411378838089357,-0.7048204122673037,0.8057372393887247,0.7195811310978254,-0.3909417884410723,0.08016441399632997
2013-03-31,1.141133447307741,0.2933575470912611,1.248397177868531,0.18827483249981855,-0.9203283042136803,-1.2169128515521062,-0.15015480998555666,0.2037743474905202,-0.4043423843166656,0.892230610209769,0.43942290024554026,0.8362880755304067,1.4388065408162602,-1.8604333485802038,0.07624411280501431
2013-04-30,0.9860229576461816,0.7953094268525438,1.4711986431503021,0.4904415684882702,-0.771755147322666,1.5131564592869218,0.5962883172378011,-0.7584406685012265,1.056807433556127,1.3010665766691947,1.2107605147276999,0.9296345290328837,1.4889229005914277,1.904234068818368,0.056237075389748675
2013-05-31,0.6398302974620392,1.9765245238203766,2.6214313645915635,-1.6670803372636542,-0.6556200086538357,1.7877933617755064,0.85286429555149,-1.4176061485503573,2.3601049710525204,1.309424401132374,1.5083080854633106,1.6938385604310902,2.4535083384294905,3.402827802801766,-0.006094645970303207
2013-06-30,-0.3146974493811846,0.9267830054496984,1.3695408670467781,-0.47701646644668755,-0.5095645244887901,1.2828912751220984,1.191945913437734,-1.2755879822094283,2.0807242353877324,0.8582702372143735,0.9019861538088646,0.823622304739466,1.2922407105672515,1.3504213218889927,0.03788331790230128
2013-07-31,0.4421656248848366,0.5374846689022487,1.2306040422754148,-0.806850156898893,-0.4491197128073826,3.3467843228291083,0.8505808021536403,-1.4837300767577135,2.6006621440739006,0.8198993002335861,1.0017408054680919,0.7433086115815778,1.0849101043513847,4.086056660764454,0.010477753791119778
2013-08-31,-0.14997956753375039,-0.009028418639406541,0.9961600040351432,-1.1888335443415528,-1.2903680610161088,2.38531036843786,0.8743187930437448,-1.343082224244584,2.4853972514127234,0.5698997325689148,0.3926202759366687,1.2410747273379492,0.8539709837973372,2.488296943278086,0.03848941719353686
2013-09-30,0.43619002127747203,0.45952015256226014,0.8784480943975388,-1.3516281484153392,-1.5244011344128219,-0.1191024092146492,-0.23448350885154753,-1.3988488497621712,2.6212084412007033,0.5572634703688175,0.43598293224233936,1.453547621762685,0.6810732528213209,-0.2464661982033417,0.052575657648913914
2013-10-31,0.6656049854867708,0.577876732636562,1.501507652239908,-1.0234945724700213,-1.8298905399559788,0.16030191819849088,-1.1193098486235973,-1.4451243255651112,2.67829144024647,0.5927432040753343,0.7544859821824823,2.8489113019807886,1.1239433474160647,0.12511458667253003,-0.07555145572351399
