INFOE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,-0.5183287406844056,-1.0636734700536254,-0.40938140174580356,1.1646434833015178,2.2729219246546233,1.5585470090837208,0.7414463298073313,-0.343620862798149,-0.003610889198637875,-0.15990126045998085,0.015076529892274215,-0.9430033109137909,-0.0866855505191237,0.9506358240575122,-0.07031778384463609
2018-12-31,-1.0749044558205876,-0.43664090983960413,-1.450684045159551,0.21640896217037614,2.0829742401097784,0.3043495421770627,0.4476137992182569,-0.1983765577914498,-0.4605115049179583,-0.6740337084178125,-1.0839791547451267,-1.6725792011509286,-1.0531132660137992,-0.17430062781362102,0.19300595390027844
2019-01-31,1.9586933505764998,0.2802713141289978,-0.07024572437347994,1.534801320404873,2.3485407954102095,1.8172335161955,1.1385854104185926,-0.8124183029793375,0.5356923090709488,0.28368501005189545,0.6571625237568699,-0.7587101647401415,0.07449437646309641,1.6262314849857422,0.02391971547602318
2019-02-28,-0.08017105288361497,0.594008375211759,0.4438194600819283,1.219990144849289,1.3608239831134548,0.026192651723126965,-0.6413768629367941,-0.879688123381601,0.4963390397448878,0.1525203175597285,0.6921698982542426,-0.2664031095963814,0.4640418726940147,0.18589629406880429,0.029130411747432177
2019-03-31,-0.016874532369781634,1.3604836972925087,1.3688343168764603,0.1419257230377113,0.21053263072305986,1.0426692272385332,0.5510605950266024,-0.5278994189569785,-0.7240270734833513,0.13419726343081306,0.45992096363969337,1.0337153788942168,1.579457502692716,2.143009339834814,0.04805204275179366
2019-04-30,0.1484741059024565,0.0372848671054597,1.2178335788477057,-2.0984272066781045,-0.029095552344807256,-0.6565367521894617,-1.3968201142051715,-0.6973226125534556,-0.5841047007623184,0.19450105194670894,0.5669903078209695,1.0532384609389498,1.2579229485850856,-0.6746436949667963,0.06024573047230819
2019-05-31,0.28115827964039164,0.3182754900576167,1.4689289003530304,-1.8233910755457834,-0.2628813136592392,0.14003861620948804,0.12004427625415338,-0.8839746364493576,-0.2649022221600393,0.3126786655866432,0.6722589998857412,1.4332023367361308,1.2739067839152052,0.5883959660133067,0.09021449167004757
2019-06-30,0.6321117481522559,0.8166219436863952,2.960469333723256,-1.5087760966860329,-1.2555292542534582,0.23467304316170703,-0.47694868086787306,-1.1253111066349273,0.3418802649490721,0.567525381272685,0.8800486075316787,4.529464066785737,2.122120340990448,1.2687667412697736,-0.0010017698770780421
2019-07-31,-0.3780893411469376,0.42561027094284193,1.1640197267632932,-0.8974723596603307,-2.496834071312219,-1.4342505036514177,-0.4566565153556162,-1.106776045892677,0.24637198738787403,0.2731435593300106,0.3140636372333986,5.264041828872516,0.8490039718355799,-1.8572542578845297,-0.10222745188660605
2019-08-31,-1.5625589328352454,-0.9977673607894213,-0.9613727053704819,0.25441281108188696,-0.8237018732475492,-1.0638255635151612,-0.7479816857394124,-0.8224918978100002,-0.661277764302156,-0.8052549017166584,-1.2110558727330276,-0.49644423397651327,-0.8021119678454066,-0.7158634791760426,-0.0027668685355838733
2019-09-30,-0.3732835402192923,-1.764627193300516,-0.05957355224257508,-0.596447675232073,-0.7827926455804404,0.36142375310559277,-0.06407145713466798,-0.8372138264842504,-0.6952699005565468,-1.0137174042619854,-1.3481825053824106,0.11966299911070234,0.020673664702993786,0.37481526509515334,0.2398500617776507
2019-10-31,2.4454400932784357,0.36549767312446024,0.9805882329266014,2.042594963355202,0.9862030776600366,0.7436344752830609,1.0643082700905366,-1.5111657236250602,1.2612167916384023,0.8335096333018486,1.0614600023910767,-0.07791206321681517,0.33134928279926684,1.224671820787427,0.024891968008515387
2019-11-30,-0.092526271772006,1.4038778953659605,1.2992705104650244,0.933419618715288,0.9181530088764972,2.762008168190598,2.1141649759166055,-1.5203734953905903,1.1612219955713814,0.5517274162626374,0.7767278353964572,0.059843964660165276,0.5140861791810777,4.459758247697321,-0.04016962074626554
2019-12-31,-0.7291998864616124,1.1122493896623684,1.4574949360475027,1.1382802249583044,0.8983507921262479,-0.9646953475062663,-0.5982764235183891,-1.3833561160955414,0.7468611449739229,-0.1411490680444729,0.03913187603207145,0.14225235155770943,0.7947095594074692,-1.030767419340977,0.11825502734931095
2020-01-31,0.9628573820710339,0.11271005384031824,0.7533544763984431,-0.29333757172823854,1.0363006923097295,0.3198689837013671,0.1936303346454977,-1.6310375632191878,1.620895975872474,0.6189128208238662,1.1207422740435824,-0.1725938750162558,-0.09826704930366824,0.5120402438838947,-0.09354361650254946
2020-02-29,-1.2710862850019204,-0.8493487157215386,-0.11142231097166956,0.3145789421410547,0.884261991868208,-0.5257820525717603,-1.5696137484851325,-1.3712522893743122,0.6079070393934637,-0.6777768520793536,-0.5924065256362288,-0.48298834012145003,-0.6323149955149716,-0.4600905297712634,-0.24243008761946744
2020-03-31,-2.7212197017443094,-2.5101621967555063,-1.7585519711676818,1.7138976050807753,2.4948909187794563,0.21489575298774266,0.8063855590833219,-0.7186538422934362,-0.20295994169794537,-3.367057984127664,-3.164054384273644,-1.2095548549966957,-2.010047686282252,-0.31034843865380607,0.22463135089778344
2020-04-30,1.8006202221915024,-1.5496655324231534,-0.621669883258676,2.692749347023314,1.9922336314678113,-0.45438379636937837,-0.5603781453213943,-0.6508580655615336,1.4753308810626253,-0.869916367109725,-0.6469313289877618,-0.8124034562959324,-0.7600707923585919,-0.3972587850357252,0.05208196116964673
2020-05-31,0.18533834364547058,-0.37667797243553613,-0.6338812002891916,2.2160089133828476,1.7978563130655758,-0.013173134315026508,0.2573541380705032,-0.5348035955264309,1.47253021312542,-0.5787512708043181,-0.15452577094837053,-0.781602105183971,-0.746948545212384,-0.1803750281696379,0.02866704435549984
2020-06-30,-0.021085773842377,1.7549337892408037,-0.9621278861055022,-0.14071609499204496,1.5835298697183486,1.1873748403150859,0.4105289614479568,-0.3820460741786437,1.3033971741012986,-0.44435004761464375,-0.035423063934663414,-0.8412652098540562,-1.0740004418738256,0.19493630867994916,0.14551418399584232
2020-07-31,0.9388537877501781,0.9780921785942019,-0.11462980531201898,-0.9083274217675221,1.5690718798331362,-0.9715811369080511,-0.27151832432978423,-0.21023903286144952,2.0045882612633408,0.6640698567792566,1.4475844857073825,-0.5652618337093472,-0.12318703922710304,-0.7451613771498806,0.02143127192405163
2020-08-31,-0.11847930755073013,0.6929863664351011,0.7288820595484494,-0.7394443005318386,1.1692047358420021,-0.592750425206552,-0.3146420584056803,-0.0855317973941407,1.3598602144148244,0.7758442957660281,1.0820236629308784,-0.2446308847835709,0.813345689149358,-0.43405585524921303,0.10768037567039641
2020-09-30,0.6956846600275376,1.3177715132739343,1.6308646540682368,-0.7863577018794128,-1.0558006312303787,0.6742290918572688,-0.37109369479000176,0.09092724138520043,1.514553305261201,1.3529927264785784,1.350933874299155,1.2007732439494896,1.8622849854480599,1.3920602573991423,-0.023874791541021723
2020-10-31,-0.5795945728274077,0.015161141951766493,-0.38406155089812094,-0.6682234652574808,-1.4390664174180479,0.17052524328169966,0.6769764878836025,0.26572777579087165,0.7671225561604141,0.5142879483288216,0.28407804969611256,0.23119171125920715,-0.3581247146965719,0.008132517557643382,0.19343889248167273
2020-11-30,1.4729786585214721,1.286652880396047,0.7467535276983552,0.08425200714440435,-0.7670705691752822,0.4816109722659967,0.35575173489614076,0.4481729619503533,1.4450986948321305,1.579986925877018,1.6832287518563778,0.5221892936473524,0.8814029005710795,0.7553676122924126,0.09971571685460721
2020-12-31,0.5070344336628274,1.1250845944534813,1.794782055473276,0.08559582961064738,-0.8033750377943045,-0.15935928909360642,-0.615591971562032,0.7573945984357714,1.3079987168315084,1.6140789942464553,1.614698807045574,1.2407182437277893,2.0017530680778686,0.24566363345779305,-0.08641732645494445
2021-01-31,-1.2340409619142196,0.5822293295948386,0.05891975521718778,0.6176292476848886,-0.21452385445481992,2.251815270824214,0.8824236993969918,0.9288209167415227,0.2767891734376304,0.2840461911804993,-0.11930967643958526,-0.15940542039005273,0.1457474887557583,1.994900000938045,0.11795615439080889
2021-02-28,0.730047411947906,0.0046206860661830015,1.7518309813701693,0.13770057458529225,-0.13209959031833554,1.0306613004618397,0.634119719536928,0.962634173422008,0.558071490130749,0.6438245021087226,0.46352094846541586,0.5896810146834274,1.9278640483233345,1.8792521664281139,-0.13726371635104867
2021-03-31,-1.6230678916064412,-1.6944876469365489,2.5342400712601503,0.5116433019557166,0.547865868395993,-0.7787813542108446,-0.1075027107300848,3.797266386614006,-3.3625281528132946,-0.7113114216586384,-1.2628170204755291,0.5072584111379196,3.419025047455676,-0.7073686823596232,0.13814920808579506
2021-04-30,0.8851832490538447,0.024367785035146493,1.4501134068661556,0.7824577671354334,0.6099850811537056,-0.33217682056910824,-1.1509602605135283,0.6517329046980134,-2.600474175379805,-0.0383813557352251,-0.31186764148225077,0.12331617660105325,1.4119649327194528,-0.108120234267906,-0.12310139342299135
2021-05-31,-1.3696296363024916,-1.6464035113263455,0.1198633048400135,0.743614386303819,0.47506715742308003,-0.8644307851065947,-1.1865202410311362,2.793455160430962,-2.5631285908101074,-1.167013533621722,-1.4919230783469395,-0.3860903764663596,0.46083071104665463,-0.8025933887807919,0.12331501538414116
2021-06-30,0.7506587329791053,0.21716469405550062,0.7471480056921025,0.5307576072029737,0.5278774313812723,-0.9329861652365116,-0.24897887036307403,0.41264153328130365,-2.0061615791655143,-0.5024640197440088,-0.27137474343419987,-0.11878034498976218,0.7462261665533977,-0.9240768786174163,0.059056400748957454
2021-07-31,0.21402681999400974,-0.28697404987260533,0.19383350504777574,0.10563322903891265,0.28707085329511356,0.14697603631251308,0.034928259018875696,-0.4268251195763188,-1.6860928846506777,-0.359225756532893,0.05293931982808413,-0.25018847128970445,0.08013307020177632,0.18796494502820518,0.17019772128269667
2021-08-31,1.094328115959155,1.6756085520868986,1.2383758477928288,-1.4049717911419657,0.46480552470846365,-2.428910877154815,-1.1616140824454826,-2.237547843096169,-1.2297689008192245,0.4557691431090898,1.4327208412092327,0.45850304839810596,0.5147862877717948,-2.969379209503768,0.03949378585420848
2021-09-30,-0.05681331524835808,0.9790959368921548,0.6412259427823241,-1.0400760677921832,-0.5218000274662684,-1.1578895238582727,-0.32589513133379405,-2.0282220979444707,-1.1328683801037576,0.3089521004869287,0.972396733928443,0.6702921945294609,-0.01818475006552195,-1.0645931497866703,-0.05695264320763023
2021-10-31,-0.8597145020310925,0.1492324662273563,0.35186297400917815,-0.20706228870878865,-0.47516437902557057,-2.0260111640871665,-1.8622845341143754,-1.261058607020175,-1.2379010929485152,-0.4817067635731496,-0.0907829828184426,0.35412726230204467,-0.08759386962392926,-1.9316910647997225,-0.04551137235857342
2021-11-30,-0.6953943971423308,-1.2594820157785869,-1.138097626067975,-1.3952029675890907,-1.1079731396194452,-1.6701589522042493,-0.4171567226447405,-0.8381569637155734,-1.2386411890497755,-1.011632645901066,-0.9318312227856913,-0.6377861130406814,-1.189869451958867,-0.9603110826412267,-0.040131024778117086
2021-12-31,-0.6182006301914467,-1.6655207598190989,-1.7491130179825312,-2.1349361893253396,-1.130182790050844,-1.5529961379911688,-1.3607673029147451,-0.48870305477882625,-1.2241756325520237,-1.4144809111059768,-1.394565524693787,-1.297554407906752,-1.6520605458851527,-0.5703987751470548,-0.12919874650269716
2022-01-31,-1.3718666300686506,-1.945330927152809,-1.7535154001444226,-1.1275725017737954,-0.5673516276021707,-0.35647186456851776,0.9480104292346422,0.7153823594305083,-1.335250249879849,-2.329277710539681,-2.2425221077923907,-1.469431186109388,-1.59537730810198,-0.2657514297500905,-0.0955285353431072
2022-02-28,-0.975062378986573,-2.0180845809579226,-2.3420853602825633,-1.1716326799700303,-1.9695839853448858,-0.7843024244605303,0.5525215877121573,1.728121898941071,-1.3472479523468481,-2.75239403909216,-2.248931741818729,-2.313084845867923,-2.2398764818192807,-0.1343806742357091,0.012305273105153613
2022-03-31,-0.08439294072170843,-1.541852282736236,-1.5762354156600396,-0.5981093466144406,-1.9958981212381643,-0.6234686835835476,0.6752349186093438,5.4844585603791405,-1.9882112784838823,-2.4057597264109685,-1.537552786744782,-1.184271540889368,-0.05702009895620562,-0.25383192157852963,0.03096080582027501
2022-04-30,-0.02040270091752082,-0.694323734131239,-1.8922315439949633,-0.6364509755951188,-1.451264474230111,-1.6601119264865816,-2.255157131818097,2.3541386244876272,-1.5983078992304836,-2.230586804425458,-1.0793553639008417,-1.817327239699164,-3.4207163176999726,-0.08007296606314013,-0.11056379306023444
2022-05-31,-1.3650008762728856,-0.7967553363020009,-1.6977164175510924,-0.4132270582359056,-1.1786429682777793,1.0446213148621863,1.0041654122032089,1.7603821759406828,-1.3552124251207076,-2.9003515537108675,-1.4066913235228016,-1.6192206155381357,-2.5507882574517833,-0.2972725533730823,-0.10247245009168796
2022-06-30,-1.1733397792787974,-1.374956277653097,-2.1231678324100414,-0.28216802346352526,-1.0408100922373231,0.2447754395262003,0.3963642685987644,1.4177945671177996,-1.1603493290253166,-3.325604948019237,-1.5261832188256972,-2.329825665391053,-7.652823579775744,-0.3507511098586872,0.14294475327822675
2022-07-31,1.2296822965379526,-0.6697038769315281,-1.7409301045771264,1.3745180819062472,-0.001182272032014774,-0.9131929816196971,0.726278410881848,0.8576847297427912,-0.9452271715921352,-1.9118417826240006,-0.3400873347071778,-1.6215549524991624,-2.6383436176020094,0.07030197041973578,0.001820130215529928
2022-08-31,-0.10329443027273742,-0.008513884791996306,-1.8986735680239313,0.7415053876633346,-0.14004254539774819,0.5085829286257049,-0.6590778250376288,0.6691509605199571,-0.7976653175986786,-1.8143870975086172,-0.24445887285789958,-1.875790014487795,-3.6815102516460376,-0.4681365238511461,-0.11804202920889183
2022-09-30,-1.2298731056865608,-0.05857412235377522,-1.9260492041673116,0.8673709490951009,0.31625174931918726,-0.4403844042109744,-0.8340883526349814,0.6723893850287974,-0.6898293611394555,-2.457492233009036,-0.8453873027317369,-1.8426670974564374,-4.205982339823837,0.08960242897378105,0.015702621450960613
2022-10-31,0.12348830968528128,-0.7221520729975317,-1.6145760950720107,-0.59836372719899,0.22331701213881955,-1.125141104616775,-0.4057675916903723,0.4947138761463672,-0.5560060159577596,-2.1013733419857847,-0.459907480214123,-1.584631625776341,-2.6650567820922078,0.5811567347031185,0.018167846490318346
2022-11-30,0.13127636106987844,-0.5778217684251874,-1.381241159327488,-0.5000067964205392,-0.12397510665438455,0.46534804110952943,-0.07158002084099398,0.3464674614885383,-0.4326638948532873,-1.701085349705389,-0.23248734510102312,-1.3952541965526188,-1.912016383065204,-0.3424701960601601,-0.015532161373872068
2022-12-31,-0.1252987296189251,0.08703085756212901,-1.2267089756544534,-1.91549367934947,-0.5978977712973665,-0.45719352479502096,0.030802160098218224,0.2628875157882011,-0.33076939565817254,-1.5554400482051927,-0.34013354981338056,-1.3299122026956673,-1.6202160712639442,0.22479834131140644,-0.0687104342240614
2023-01-31,-0.6300705583111615,-0.3684900662407151,-1.039999935993735,-1.130319937307615,-1.751086053583379,-1.106738161003334,-0.15729422841072718,0.2592746062930301,-0.23260203189654752,-1.7263090929120437,-0.6096780964851995,-1.4964720640054818,-1.30451296983513,0.5137028890670964,-0.05006176052108005
2023-02-28,-0.4469554853126707,-0.7520035598837747,-0.8903793732769215,-1.4274201603169825,-1.6344654995846495,0.6128948365219922,-0.04683484925889369,0.23133524497817015,-0.2177381541738256,-1.6737562071468275,-0.6639482163364925,-1.2450076995460126,-1.0422234085242983,-0.061501490129007616,0.06428879067063333
2023-03-31,0.849335802167254,-0.16466876829451352,-0.7334982345873181,-0.3001558849553575,-1.6224713428556041,-0.7201615665456923,-0.5627292068702586,0.09587751261463784,0.40962982777265333,-1.1557736011579527,0.016534287713605808,-1.0421840151951292,-0.6419101674329288,0.6036899730104828,0.014040698677757913
2023-04-30,0.22085641063589886,0.36545014893820754,-0.7052264924451029,-0.5839642641900202,-1.483366056529825,-1.6836180598307748,-1.5218816947579115,0.05568024068647083,0.5399903789128433,-0.9277836626348221,0.20393959841867784,-1.0428458212997929,-0.6728032076712989,0.9889588781675451,0.07587028529323683
2023-05-31,1.0259988941391662,1.2416685420269205,-0.2506480686327148,-1.1120066269420577,-1.006550816485483,0.9456812841824433,0.07972329176474026,-0.016693116839321356,0.7564964742046086,-0.4730506060302305,0.9396619491210063,-0.114995577290315,0.5220479056866456,0.1634685146366848,0.09584894858014693
2023-06-30,1.1884026904377611,1.3463876231043208,0.3314953365997446,-0.7974155935828813,-0.5858156331617446,0.8239186870372733,1.2496935061427827,-0.04816532200273782,0.9758455952835003,0.0680221120455245,1.6159754432441797,0.7345673124993335,2.0450821434716375,0.2638198685964396,0.02281056926294878
2023-07-31,0.3278275061770811,1.3692123935729321,0.06498943340503043,-0.8740474587981628,-1.133377250483578,-0.6664457219899602,1.8575306884933978,-0.11177660704752684,1.0898144558211549,0.27041470781890403,1.3521292944034713,0.34793117437032245,1.010571548225036,0.0047312070187317725,-0.05733411377056947
2023-08-31,-0.6467453327505372,0.4570400231987148,-0.03404179536105962,0.31597973915698374,-0.9640579462517591,0.9707109123830007,-0.08671726214344556,-0.18957885777469496,1.0869655252123047,0.09653577716830704,0.44295121552841593,0.0944083165748398,0.6087173003952758,0.21406834019839527,-0.03912560051167764
2023-09-30,-0.33875754148488135,-0.35149238240846187,0.3527310127949216,-0.7097170714436472,-0.6912553618423847,0.08831327252187361,-0.5613123905586944,-0.32113658255773403,1.18579503733289,0.017581202052255156,0.02044202797101991,0.5900161918710292,1.1779649908501295,-0.009631118291752597,-0.01965018891189938
2023-10-31,-0.021850179571333492,-0.6131086875872499,0.388444654581451,-1.3319619267195566,-0.5312627855869655,-0.25334933012214494,0.5114598046801745,-0.48291735795942337,1.339818268690964,0.05473509497709414,-0.21286867211327093,0.5413835956761328,0.9125319912619428,-0.04348933323540565,0.12130664030008761
2023-11-30,1.9565343852427584,0.9248533162608086,1.2274568984021927,0.7561385225166599,0.07812470289334494,-0.35867603009861404,-1.0319031416958881,-0.6488968170465421,1.8251425483218149,1.7243840307657021,1.0118737844360117,1.3081078199889329,1.660809477922271,-0.7273030670779876,0.10863750869607057
2023-12-31,1.5655354375110846,2.0662828719879767,2.225270951419178,0.43308055566838566,0.2548751811473455,1.0640042725108558,0.6086523019811528,-0.8176220467750457,2.399782913403837,3.459193872844295,2.019319491604218,2.224775797676199,2.5186623226711995,0.4859439499376846,-0.02133429979051704
2024-01-31,-0.22724807968492247,1.8082375406927835,2.406508953306298,0.3993748320840714,0.39092223166426276,0.24806183633947354,0.4505857618686029,-0.9680144135760497,2.536312597604644,2.59140289439094,1.337893870243246,2.333326413912091,2.540607892241269,-0.7477058539483643,0.04585536428465766
2024-02-29,0.6015679089202792,1.081356787276596,2.8143509805866582,-0.05946913171631113,0.01829033295798758,0.08762799579189823,0.46469824151802414,-0.7617415197563737,4.089156150889321,2.4647488001629947,1.3819148311273703,2.996029683254824,2.8787943748339484,-1.2877131500238448,0.059733678516729505
2024-03-31,0.7328136214775591,0.6322028740833712,2.3082244808829926,-0.7484385138470482,-0.5253431748590708,0.3493344355166677,-0.3597747842059345,-5.817835000548979,-0.9452590294013327,2.3095092654401204,1.4446954384718478,2.750648059975549,0.25049278805128156,-0.5316855886642543,0.07934090980379259
2024-04-30,0.9670370792550458,1.4236565648867403,2.4047665810554855,-1.5061651763747317,-1.1244432012492585,0.9453687859457762,0.5960738212753289,-3.0845519729284168,-0.610559356286476,2.1794919749137676,1.5353918145226935,3.283974725077306,0.26293961880293254,1.158705059073967,-0.06072064129297523
2024-05-31,-0.9680371094292126,0.42238039816083367,1.3720986603886225,0.3321777820983222,-0.3646680742227799,2.5787943715891997,1.452578143063118,-2.161971599076199,-0.7997062395430244,1.4127780083994488,0.25291275525732615,1.3624566215356115,0.23140718393518517,3.5873535206929583,0.17488228834295844
2024-06-30,2.2742766135799712,1.3324022118134524,1.638119148231937,1.5702252802791663,0.6681552152794518,0.3738072039649469,0.32151586457193804,-1.6835720404847574,-0.1537487303206032,1.7807525026056386,1.821126485338283,1.2546646262861103,0.22662173497452914,-0.26595791745709574,0.03495588685183886
2024-07-31,0.13967865869263735,0.869071448595077,1.538249863350567,1.4542902064787235,0.28222851086007167,-0.8471935774054106,-0.6845408647168735,-1.3674298368759301,-0.022703345449710807,1.4511655003276103,1.4124399705993222,1.313200638249114,0.18639418987847808,-2.7623731536053815,0.08866783631415394
2024-08-31,0.9837004350225514,2.1030065584085733,2.1270042946235304,0.16740095783546544,0.41564404457710585,0.476782760410831,-0.7663189067361345,-1.1296723657942411,0.37198098964705945,1.3435889458661028,1.624320871810704,1.8388915536646044,0.17708864923302056,0.09900942897272685,0.05348719274622996
2024-09-30,0.4194152784905702,0.8729099892271814,2.3730821905805524,-1.1161133323457815,0.48386982876415746,-1.368515735188856,-0.6719051667721698,-0.9394168721530333,0.5727728724448663,1.1569773309213576,1.34889331801008,2.0889795155130333,0.1433382239908661,-5.67181313508706,-0.08495194883190507
2024-10-31,-1.7993773665011654,-0.13903302542745288,1.7555656286999257,1.1509855903706099,1.9487093028528597,-1.725521763357679,-0.6400360898058737,-0.7782240706583473,0.030382479800338827,0.7121335337923825,-0.21927958399412187,1.1459097600062789,0.06959104440284923,-3.924181603329511,0.10385688945729299
2024-11-30,1.1257750260698052,-0.07392054620015194,1.5173418895913575,1.3020170978772558,1.3642815935589363,0.045583475854746855,-0.08351739578762817,-0.6436715561183028,0.5430631620835127,0.7684402695622224,0.30012925643242044,1.163940515277266,-0.011124973901390047,-0.3962168899621947,0.049849239874718836
2024-12-31,0.2787174461736909,-0.1654125346192312,1.123910836076731,1.223000778408001,-0.04074458549743181,0.4660012129919759,0.9412688784223744,-0.5227387116166103,0.7498939069373408,0.6795311923340666,0.3696663391547921,1.2963359218771546,-0.09269059472412602,0.15561520506568235,-0.11641113436492342
2025-01-31,-2.14311603183338,-0.45997191838129864,0.6220976536812559,1.7148955012322358,2.050330115882942,2.6030062084553305,2.391667146395676,-0.4082411772925074,-0.0814262016598667,0.24660656136157108,-1.332165685300035,0.3263015270121157,-0.17555627844046118,2.2779443527033445,-0.099433926413557
2025-02-28,-1.778881942021124,-2.36233338783691,-0.04251888135752854,0.801830315412437,1.9736005012916813,0.3806835698976426,0.3553783506026039,-0.29965473549997107,-0.7407470965084554,-0.14293003095133436,-2.389763898830051,-0.21321705161884852,-0.2750371891406882,0.19195417369025625,0.02663475270610859
2025-03-31,-0.030154768393988955,-2.4930217417595064,-0.24859593378074363,0.3006716789643444,1.5282721760605118,0.3792814964358319,0.23107594164380885,-0.179258964251207,-1.216016478048979,-0.21940715320132687,-1.7890040068515825,-0.37450652041905375,-0.33607378552856676,0.1701671503581877,-0.01570459407548448
2025-04-30,-0.5670957291692031,-1.4217658293468554,-0.7115501773104993,-0.16205957541659036,1.0156764472802189,-0.45239495396311724,-1.2348203694753959,-0.08123915407004727,-1.1074148678020925,-0.43171263544809624,-1.7795774538470992,-0.7445689252891066,-0.4371783995482545,-0.078412753269343,0.009572818932370308
2025-05-31,-0.21663387148998622,-0.48274663891333747,-0.5163867892976098,-1.565745219035074,-0.36540478177704566,-2.3404098384834953,-1.9635006728289202,0.014152875644202126,-0.8929778751119569,-0.5748680627705661,-1.2981389618903307,-0.4251505027360797,-0.5059506919102628,-0.8996509927371961,0.041709866444947646
2025-06-30,0.24220394902455428,-0.32268770004934677,-1.1612154251362432,-1.2786405642910927,-0.5308684427161909,0.03158286817682705,-0.48342953765045726,0.10771511592300428,-0.5696278199156043,-0.5625151257158805,-0.4565699675862328,-1.1100125362505517,-0.5640612851779364,0.16344611624835373,-0.06667747305987305
2025-07-31,-1.1818673988683266,-0.6823352222594489,-1.5161372900583139,-0.3964875056809948,-1.379531893583541,1.855524748275074,1.0585070437320128,0.20828109757254484,-0.7200199531222096,-1.0125314181730003,-0.9425558377741193,-1.516583369938887,-0.5398221365523448,0.18146830155777452,-0.02487039180521725
2025-08-31,-0.5529941594738866,-0.8983459624158331,-1.866499112409163,-0.45892208897397513,-2.6244117308728536,1.870007070575804,2.9090657675769025,0.30857795314780656,-0.669951252561706,-1.245977450345262,-1.0807376708526788,-2.2116065245537198,-0.5502461943182783,-0.17237479932434413,-0.036594020876314956
2025-09-30,-0.7347241702768056,-1.4664214151091144,-2.0641844391658952,-1.4760171310779082,-2.4556432173105156,-0.5956636955044055,-0.1844584858134579,0.41314894716860046,-0.6617717163644337,-1.5991100462209609,-1.2370876860270097,-2.6012490762169422,-0.5743771873864899,0.4838135629070313,0.051358212466685545
2025-10-31,0.43231022543957387,-0.5031101639852361,-1.5170690301630074,-0.6012939365873649,-1.6080454473825374,-1.51571165630983,-2.032202495854831,0.5153080142042924,-0.3302580347772325,-1.4317351221064625,-0.6289799793166821,-1.478890284211281,-0.5063603503234123,0.44522109553052297,-0.03552154885007235
2025-11-30,-0.7638742050468134,-0.6412505502517831,-1.8576412105082443,-0.5791676890839123,-1.4392929825814365,-1.3954063386920161,-2.3128839616019454,0.6316054097636132,-0.35445252783666825,-1.9363740287285656,-0.9026951458064014,-1.9706616280191789,-0.5272735939761067,0.8112141791856659,0.0025527455862632657
2025-12-31,-0.1746202402739777,-0.2976683705140632,-1.8208022029686033,-0.7528599341894575,-1.6968455615746523,-1.3082569229352565,-1.3144420641534278,0.7548597245252193,-0.24827685225359966,-1.8463011770502495,-0.6302386744128277,-2.1080284886650564,-0.49075030806663866,0.8764318844979899,-0.06521861637711458
2026-01-31,-1.0859315421908793,-1.1993181390430097,-1.5281439510987416,-1.0055858881989164,-1.546863760463397,-0.3566704032619463,0.3944292780094294,0.9129675409819612,-0.48516023647272455,-2.385399663335715,-1.058158601792119,-1.6818202445199417,-0.4170541529198919,0.3727402046790777,-0.1934930587775528
2026-02-28,-2.833163816800413,-2.421218141413929,-1.5929859829187751,1.1226795165439645,0.7946580413653309,2.257536418279527,2.801947747110975,3.06710866649651,-1.8949856142110535,-3.674775948458117,-2.3670719134481923,-1.2478391072711277,-0.403557419948287,-1.0355939835013417,-0.014380291827144343
