JYL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-12-31,-1.1417899597100112,-0.03717668482182654,1.496897079446111,0.31414840648499415,-0.003327221420822987,-1.141748130225122,-1.0763624615138976,-0.5460094255689197,1.568818873359028,1.0968387395143233,-0.09384227976958487,1.033032004030308,1.0644874862469182,-2.970806982377298,-0.07477972588190676
2013-01-31,-0.6223738027451584,-0.8012407606009765,1.11742075536037,-0.283831678471128,0.30561466909429086,-1.1637571481265832,-0.6166415444247592,-0.29090131363532623,1.2975630169998582,0.7688889683300593,-0.6351600573142012,0.6618862134881706,0.9710579492770661,-2.2564383212214825,0.04444600155505166
2013-02-28,0.260878528741388,-0.8133386076629212,0.7008599383848132,-0.324646158082245,-0.8956215551381702,0.057167868326258815,-0.1765624660725885,-0.21969333955962714,1.4215782651305102,0.8067030212575569,-0.4314989573790108,0.7055440279818495,0.7208043521020906,-0.24077701731298784,0.05065937994476933
2013-03-31,0.2640110101401926,-0.062463892845115096,1.4014645795314178,-0.6833623534577776,-0.8163087202651316,-2.143993914509198,-1.0484223525243899,-0.8362119692895162,1.2903845121340325,0.8358647835443739,-0.2340907988521018,1.4174668601868308,0.5221000333758271,-4.465702656365261,0.06303136184699984
2013-04-30,0.35878190697810924,0.4888727137070126,1.2339819685234206,-1.7044415530015358,-1.0963922894683977,-1.4589172832818926,-0.6677170263426494,-0.6224590378177258,1.319888218126669,0.8732280038526202,0.1110544297072015,1.4054574144312733,0.4910677616315943,-2.3753697784274936,0.14408075552702204
2013-05-31,0.9580257018030961,0.8735172262865409,0.8955748486636173,-0.8994152534014492,-0.5718906910693731,-0.7021599257726152,-0.7260128809761113,-0.4712715636585915,1.591682295763993,1.0600999165218041,0.8978577260615705,0.7408851854534005,0.3811381398151219,-0.9968784595051128,-0.12558765354865473
2013-06-30,-1.1928745757778958,0.0574644439501797,0.33437288692422196,0.5220848469363973,-0.714375838522777,-0.19927019473755675,1.807026553084338,-0.2364549985621088,0.9078579913118098,0.6609893974606308,-0.1013245298744789,0.23963357760919007,0.2730983561980802,-0.24815072926378323,-0.09364582435771189
2013-07-31,-0.8628276187472788,-0.6317757029929973,-0.01279572159039895,0.6192214121565317,-0.6351176066387648,1.2476418926188795,2.149767675363748,-0.046842188046701226,0.5005178124111823,0.35546842422155395,-0.7210406319242204,-0.11270032692566581,0.18001404892779965,0.45910384565474205,-0.05644131090495185
2013-08-31,-0.5205240690982588,-1.4455993335960755,-0.5384579287168257,-1.3050472720079778,-0.6223104590436016,0.3703694450859745,0.8306089241002058,0.10665078224250711,0.24377201474186438,0.1621501680837144,-0.9581254069195726,-0.6069318267418539,0.013442306352914681,0.1425556178851098,0.08113392349532327
2013-09-30,0.4976783164587105,-0.5355545883558286,-0.48270817978090785,-0.22969801114104416,-0.42992869194372507,-1.085600489669688,-0.7787726120949384,0.19840216042939557,0.3853651415334952,0.25802389646574514,-0.5671128032428927,-0.5500614518431625,-0.007513401238858255,0.05615730239433027,0.09741709287674434
2013-10-31,0.5888470740869154,0.22910072954605934,-0.5467757372295061,-0.2999975829759181,-0.20905688437890896,0.9409331079010487,-0.5479887987973807,0.2755262843275378,0.6252787249830627,0.39321686568734554,-0.0874605453539422,-0.5964451738158347,-0.09400615689389076,0.19490604097620082,-0.0176398302141714
2013-11-30,-0.5266012317579377,0.340065933841109,-0.7130378449328775,-0.6938169651221747,-0.9587055522460973,-1.4110761590357994,-1.8575126555327723,0.4268491902634006,0.42298175804404364,0.21646843827574525,-0.15313591216937195,-0.7266880306781739,-0.23550991523687517,0.23428441565160815,0.041423812732217756
2013-12-31,0.032690692304919056,0.0627435830336498,-0.4468768108183304,-0.7817332786737226,-1.4398246299336996,1.4698637527162746,1.4081192199667847,0.5674731562235663,0.49930082137526144,0.5071648062767263,0.016809972605112227,-0.38485448700272773,-0.2670951037843956,0.4244791769878663,0.13275379273295265
2014-01-31,0.8937663091022235,0.24035739706369932,-0.026267020205340937,-0.3970387029469085,-1.5401754846635591,1.6066496345076668,0.3544122519259899,0.5727290047972442,1.1683858964567877,0.8609567792275823,0.6877533309181914,0.19191743977010778,-0.26823073542653253,0.9953752682601444,-0.10828742216080231
2014-02-28,-1.34828538314867,-0.2658822296831392,-0.4654462494739581,0.47445791321189756,-0.7873231794196556,-0.9627346870143991,0.36769688242954013,0.936384438563539,0.25136378173323676,0.21615461422651241,-0.543518630445906,-0.41511809227812635,-0.5018057014261771,-0.17354536529196526,0.06374755737456024
2014-03-31,0.3183015949227927,-0.09324351050587427,-0.4673908862750198,0.48756132854978707,-0.8085926357116636,0.8436013045684211,-0.13114964606745821,6.983236738915246,0.46461747915788615,0.4688713648903562,-0.2553730563088322,-0.4066147712990029,-0.028239413670306114,0.39510268859700637,-0.0866342319729021
2014-04-30,-1.2695289498156874,-1.364492163718172,-0.8775881633464047,-0.06421087951295433,-0.5130266429722345,-0.241937391539638,-0.8469567238620176,4.507746733669599,-0.5462857631747136,-0.1668772760934533,-0.9801180395230517,-0.8066180173350425,-0.5959627798194808,0.1490565734907706,-0.035125144288544206
2014-05-31,-0.661682466217038,-0.8702598864553923,-1.2775923022685993,-0.37836542805227147,-0.418332118779611,1.3262007230220387,1.9284900052612104,3.2992511821876778,-1.3804599236286659,-0.8689860091242927,-1.1984395109969166,-1.1632800822538847,-1.2551777764631977,0.03907614178990233,-0.06704848044076313
2014-06-30,-0.9422396753881761,-1.5250321509280147,-1.1341013318928375,-1.8218602962731858,-0.3013923328311185,0.5212981688662507,0.0321163112013967,2.7751782263877987,-2.9299652134786194,-2.0936908757093957,-1.4510510256154963,-1.038104034575013,-1.0322227437443394,0.1857207530893474,0.05255706425847219
2014-07-31,0.3887725704224907,-0.6516768300149026,-0.8129410270173202,-0.6235167007985288,-1.2863946912454571,0.7883589719639473,0.6580612829249097,2.0951525346053756,-2.0237269417520327,-1.286759598605941,-0.7562540098454237,-0.6961909421638927,-0.4886554917390402,0.30294707046641345,0.2065744387729347
2014-08-31,2.009828316174071,0.8004161219605731,-0.16035082615808913,1.5299184616026962,0.6777931143327824,3.0572896733642807,1.0643395488016918,1.311172037204547,2.081000851283568,1.7181853744711186,0.7492308974734211,-0.2692084069892752,0.3439908606599698,1.9807413636286082,0.07575772971830634
2014-09-30,0.6543090702164898,1.749162259484137,-0.14465871061984212,-0.034094063011871414,1.0992410747750492,2.3203485381469973,1.6247899579394678,1.0297215324384723,2.526725952877861,2.071245983379188,1.4348674008006261,-0.2778716125601325,0.27122370950337654,1.6883483920892062,0.04324380733231142
2014-10-31,0.28025668335275616,1.6627375342147486,-0.249784877234915,0.0879474482369017,0.04592870393852298,-0.16214853263640758,-0.013533465098986541,0.8451751180065201,2.0968587924979523,1.7848044243543733,1.4466237108132944,-0.2631497994898089,0.09684832148540364,0.11928903749214423,-0.06712377597226957
2014-11-30,-0.8838360930701715,0.034626809281684295,-0.32096652395095837,-0.20970099914820362,0.44193971646451347,0.42627583674524916,-0.5859854618932522,0.876903074164699,0.7450135741622184,0.5864239346656881,0.3868615680590319,-0.3533952339465229,0.08237606718822715,0.4165369408884326,0.1045061798519108
2014-12-31,1.0161328309571445,0.24448648721384073,-0.00880383991648784,0.08288574063896982,-0.5560747651368787,-0.4382072834868897,-1.6370096045861684,0.5966181109525762,1.5834057661518044,1.4234675183379486,0.88535805285258,0.07862318862468964,0.4319075061174271,-0.06470562210397893,0.1050527760031434
2015-01-31,0.949229537578013,0.6085780290474502,-0.040703492748842184,0.4848807137875045,-0.4481903502881779,0.06732212942596663,0.3609543310263786,0.36448848137281437,1.9705242470395359,1.910685389566575,1.1620528136601345,0.010762401619841351,0.30732577214403733,0.2191041795811118,-0.053117380114583564
2015-02-28,-0.896830430511961,0.6360345755725982,0.25982157822216423,0.24231607726385926,-1.5008179193683984,0.17655287034574438,-0.10853434481475638,0.41193458526287946,0.8814432666014137,0.8195141731438917,0.12246025306380334,0.490236954156844,0.9310948695466948,0.2943142277128005,-0.02424540375921434
2015-03-31,-0.5202534620822172,-0.2761031159679423,-0.08613247916668111,0.04239128524118454,-1.38524464358174,-1.2905712411847938,-0.9526652916004434,1.0600038802355638,-0.0364873846040701,0.26543971078000744,-0.3581460630115485,0.07631060508315164,1.0825724432692878,-0.5246952307875506,-0.07292877760818992
2015-04-30,-1.0189888044773703,-1.4530419375456207,0.08563950898056166,-1.6983284171565096,-0.743462347109299,-1.5368307206363476,-2.2682559825399986,1.0677376040318294,-0.6969567751272598,-0.6246622178518839,-1.0811895521087571,0.1697115080753213,1.399436551469643,-0.9644253016000994,0.0880035070668549
2015-05-31,0.7983534645974528,-0.42233956005831785,1.0220696846756134,-0.042450901923640864,-0.7851545656481861,-0.936516576517692,-1.2227211586562914,0.6771042990857781,-0.05129618181634778,0.0006559261953263052,-0.3852158929558524,1.2710773882015685,2.38433895639634,-1.1611270481730709,0.07351290800878718
2015-06-30,0.6874097450023919,0.282461830447803,2.509830689781762,0.11509874596438947,-1.1422198285375813,-0.9633016591855349,0.10651461178643803,0.36128134365331355,0.4138305797597212,0.40095087742736024,0.2578833409638842,3.021783694317193,3.198228109000282,-1.8218848518453874,0.039607808403294954
2015-07-31,0.22750677923148796,1.0243029846481588,2.178619794792749,-1.90688335817856,-1.888733109925279,-0.42034592446242824,1.5789553321298269,0.13906969054975243,0.5339846542090276,0.46645253213556126,0.5897437502740149,3.009370577399847,2.3197716929682457,-0.6912468593694995,0.0372746055133176
2015-08-31,0.14102726253406625,0.6093306231974348,0.7244874827815848,-1.9500481762980166,-2.1955531167766145,-0.4804331820670327,0.31552334114515596,-0.08219311870557845,0.619294740089681,0.5476318745722629,0.6777259423794421,1.3296574661325429,0.7792841807203714,-0.5282796336607952,0.00808391417597384
2015-09-30,-0.26817568007048553,0.07030055737840675,0.2232227777137472,-1.953064149110718,-2.198911790525363,0.0740625523302136,0.8043897030650113,-0.23467050682794327,0.43662600777093125,0.33379184311894666,0.3505651002994932,0.8063197667992872,0.302243725918952,0.06269990560571496,-0.033255398540931805
2015-10-31,-0.7516299637071695,-0.5285267679645014,-0.29704338895920496,-1.1863328897829264,-2.86902690798462,-0.9384780660783004,-0.8173350017151491,-0.27059289108869167,-0.047794300807333504,-0.2814789052517158,-0.5141860742049934,0.5605847553162329,-0.13991746040807626,-0.5555370619351861,0.016254227823396212
2015-11-30,-0.061504956661329706,-0.6508524030568384,0.18688230685259422,-1.3593235138807114,-2.985829093216239,-0.9608279741957352,-0.7810681613845399,-0.5000325542688312,-0.05881220049457331,-0.32529677994738626,-0.5701898302798749,2.021342869330169,0.2854532541846884,-0.8411114565261841,0.004022608623198335
2015-12-31,-0.23549859046882476,-0.6286851184492739,-0.5535030804657436,-1.290371386549238,-2.9476261426086188,-0.3867509667832719,-0.6353452208360656,-0.726096323777203,-0.17677326746290614,-0.5470015977228113,-0.6354904898719557,1.274500256458378,-0.3803567823968468,-0.16810305529449587,-0.08995273474450764
2016-01-31,-1.4121777690701294,-1.0105250443932494,-1.7021182411780422,-0.3174517575612935,-1.545925278947655,-0.5720653089940463,-0.011183156167070659,-0.4214888481974473,-1.011603036947738,-1.6717247481746387,-1.4813084292824048,-1.6058899703187315,-1.4621212395893397,0.03860303076386568,-0.11812298048399729
2016-02-29,-1.6660099856911241,-1.9332146680892017,-1.8481251850875349,-0.13464132963840583,-0.942423666383454,-1.435460503775588,-0.647447108065276,0.7609721490833471,-1.8863774249016372,-2.878202306772651,-2.2317248181145772,-1.8133556788819138,-1.765163097074063,0.3491786586937656,0.1338255823790345
2016-03-31,1.5591867133419204,-0.8201065566836652,-0.914365786420251,2.088342101920141,0.5797185081071242,-1.1611218513938957,-1.1123914934880708,-5.460695787621929,-1.828577834950671,-1.2410463069793587,-0.5318283669182708,-0.9516348963994774,-0.996717961651074,-0.24882197228990158,0.04364573222642626
2016-04-30,0.3597228344302487,0.15224485839244126,-0.238819074169811,1.7126823323321876,0.6720829492285267,-1.0376447029448472,-0.7190311053581322,-3.3518634559414044,-1.4318602744263942,-0.8573364481205166,-0.023031943658731024,-0.46400997589119397,-0.5538785535786608,-0.6490429296262749,-0.07608100797958006
2016-05-31,-1.2089634388559063,0.39840545699309177,-1.1551393291047432,0.9925133250084863,0.8511306565703696,0.8622335608030922,1.5820254638201883,-2.1989035763872318,-1.977416876494641,-1.6941088677977578,-0.672370265970674,-1.1364836181274127,-1.110583204165923,0.1740218076042251,0.07048059801972215
2016-06-30,0.6503629768328539,-0.09784050230770955,-1.2543560094655175,0.22219662975957127,1.1305910615657075,2.8296519748879425,3.0734063624504318,-2.071830483393823,-1.4933268639447297,-0.8890396099113171,0.1299728523478516,-1.2089947690468785,-1.2103840505814925,0.34580015490220045,-0.049781735891726936
2016-07-31,-0.9248650749909558,-0.8942974178733003,-1.7608248074705455,0.17297583309053602,0.8683299359778048,0.07933777881969543,1.0940646746385632,-1.570147286233625,-2.1388110771785858,-1.701866267284607,-0.5360834057526258,-1.536467005377718,-1.5510046377172673,0.07582669624357931,0.06895583376402648
2016-08-31,0.6156631975777656,0.21981915181085362,-1.5032020409186744,-0.09414303817838979,0.07743409470529858,0.8931602221561574,0.553343646835446,-1.5394524195274035,-1.4229407981697002,-0.5610979310768534,-0.10860233355682022,-1.3760130853079344,-1.3587451540131592,0.027744303562625798,0.1107581596228473
2016-09-30,1.3689410647542448,0.5733995168441665,-0.8639589705875548,0.4015802267261166,-0.11014329258094822,0.946555307814996,-0.7134043878068075,-1.5613851562761754,-0.23016422882393472,1.2491064665617453,1.0055030732954733,-0.8369451205264318,-0.955150368114799,0.4890169389653792,0.04176150082663893
2016-10-31,0.3670693656276137,1.5138057087997705,-0.3950968267315161,-1.0241496850851202,-0.04918566309550524,-0.602051303696569,-1.0261558476161237,-1.3692205063480243,0.21627888845777213,1.5455611954361264,1.299420490885975,-0.44381991644119717,-0.6782927984878971,-0.12379401338805501,-0.026045781466818595
2016-11-30,-0.5661444923198635,0.7863952256823978,-0.5895321144624998,0.026963623179056116,-0.5903572277432945,0.15883351972657475,-0.5948434494032739,-1.0698557750089412,-0.09903725328952385,0.9323358864987732,0.47943031194779,-0.5252123325024647,-0.7457756594405556,0.5119690651591187,-0.03309830082924169
2016-12-31,-0.7019182847248732,-0.6039404182661827,-0.7459085905629284,-0.7490053919997122,-0.3875691273524084,-0.27226500718431196,-1.1316381227176622,-0.8295224323654143,-0.49373287258137016,0.12227903618449165,-0.25620765729633715,-0.7278618260858811,-0.7971601008257677,0.41093975366065205,0.028805343261670995
2017-01-31,0.25705255479759614,-0.683879266544419,-0.046310498969471654,-0.906431251490138,-0.8122504825631555,-0.256499143278928,0.6041843695196677,-0.7657737124177194,-0.055063582977531146,0.4289213657884651,-0.22131445822526574,0.11125739185726409,-0.40353106930220783,-0.0005491303231154665,0.07192171271784364
2017-02-28,0.9656024713497355,0.3024016968553,1.1819730493286664,-0.284172807653642,-0.7244838053446805,-0.09710175440755311,-0.22080387416791503,-0.7689711630207778,0.9400286448184914,1.3626789960937553,0.48673334063103696,1.4608056732932442,0.17923182174256583,-0.40489754265679206,-0.06051452805313537
2017-03-31,-1.1102073607616623,0.08046049472137679,-0.05948565165330053,0.19363473143495605,-0.9008193600031785,0.8081751031720478,1.2311947990319057,2.4271171845564905,-2.217973466096015,0.08486807599391688,-0.5200647464034727,0.1278343120999343,0.48779374383543894,1.1909078759287954,0.1259601271282045
2017-04-30,1.693545495302782,1.019368182025682,0.4426564717148024,1.0610711979484515,0.15862571510387136,0.3211815257589303,0.9408808687397099,1.6527650291679166,-0.5854436062724583,1.8680553219517424,1.2012810333024604,0.20924761818037596,0.9365700075968353,0.6473604135064955,-0.09129325844639075
2017-05-31,-1.6121818324559034,-0.7223082643890189,0.34817358553356387,1.6224850355759897,0.7893537767469051,0.260042094789319,0.6290104239145077,1.8202126906986589,-1.606455418348409,0.032579057028824965,-0.473612918323987,-0.04989763119943456,0.9736397090468605,0.5768442419957468,-0.025521496145444356
2017-06-30,-0.5342829217130826,-0.35389674299891233,-0.1762132149459614,1.3313949437729868,0.756114756465902,0.8034329978843046,-0.2296400990539632,1.648492266719664,-1.6286379636582287,-0.515376782340838,-0.9706137835990015,-0.4293575346235489,0.27381150115790137,1.0829429772636625,0.04047352133511264
2017-07-31,0.46004956924976026,-1.1973622323946613,0.5399706656538464,0.0064554512906201365,0.7783872039974534,0.439994986863634,-0.09828594244151737,1.3142552960026852,-1.0086217916803377,-0.016122262848108082,-0.4452427942048597,0.03402382552083846,1.2145774051112055,1.0234191097482637,0.034216306956051414
2017-08-31,0.37014718956972864,0.21582032498169473,0.4687900420280653,-0.8846152681368926,0.5262419534841574,-0.605968462135786,-0.6974608187107751,1.0796555751148629,-0.5034560095992481,0.3117547893917224,0.08017091489424166,0.005518038627023072,1.024009830947651,-0.9721396264165505,0.053460435964416735
2017-09-30,0.6470159985591281,1.142921625330011,0.05102713120072328,-1.7039731845339254,0.24064189936059596,-1.451917763385841,-1.6897862457636459,0.848450753735928,0.2883958780159048,0.8014016855075946,0.6480993122012022,-0.19416995982858293,0.38598695066256195,-1.7133017760667442,-0.027973150816768995
2017-10-31,-0.538040043352038,0.3605449509298502,-0.4886111392022299,-0.7248294576268047,-0.7080653216812132,-1.0524397326340986,-1.096967214932755,0.8411410516785541,0.033124957378576264,0.17380264129938022,0.24757703960600055,-0.3789745353956987,-0.22770067556386764,-0.43554601869800397,-0.045237762565064114
2017-11-30,-0.7870202891189298,-0.5214930941622524,-0.6028399655186437,-0.4441848715691392,-1.4121979092358217,3.016603870174236,1.8497037407282972,0.8667103150124749,-0.48431613393608486,-0.5666523220569779,-0.5869721624165983,-0.31961682791087076,-0.3524091812343647,2.0318773341219263,0.016354888416278048
2017-12-31,0.12130241400171263,-0.9160093206453462,-0.12044486772393252,-1.1152808822858127,-1.5966070194425688,0.5047536978120407,1.6575243050782558,0.7439541908274209,-0.07780112563696084,-0.4455875670185447,-0.4870198226468543,0.3926267236318071,0.19041964229109595,0.7952981350711562,-0.045772743144581386
2018-01-31,-0.7558986664760416,-1.073743006433462,-0.7250796427070579,-1.014454273413825,-1.5590958297986275,1.7774603458185854,2.020498943194591,0.771865532259407,-0.7362891356234337,-1.1406805423265476,-1.1530127617648571,-0.49268156781601125,-0.5291624038810584,0.9815655868507265,-0.06185792104778411
2018-02-28,-1.0374523627556422,-1.2455476861351151,-1.7915616715393763,-0.8023058422051143,-1.4579984962776447,-0.7666529024835904,-1.7430067369628812,0.8434824095103374,-1.6411087404774933,-2.154712528821287,-1.8674324410289045,-2.0216218431183695,-1.9007020127886352,0.7660957260978228,0.1427472457787819
2018-03-31,1.9858373403771339,0.05288014725481185,-0.15407717262245124,1.352417805583236,0.3236932641874364,-0.06377320543735275,-0.1886937214940538,-0.605604146661036,-0.0835854919021608,-0.018482105866734537,0.4992617382653626,-0.25985770834541877,-0.5031498499803314,0.228607818845043,-0.08638233497229893
2018-04-30,-1.4936252531328498,-0.4997367607703047,-1.8525118893956587,1.8336732912717375,0.744036509086989,-0.830456564623623,-1.7364979579400537,-0.5703673005826324,-1.3986005103212142,-1.5709740305874087,-0.9027409611085974,-1.5917792184252013,-1.3906989251313402,0.765684950301537,0.15307207969828365
2018-05-31,2.1118039244782003,2.166053354548936,0.21325883809296237,2.1413571908144116,1.9541579776714182,1.1626782485437581,1.3507260051368075,-0.7512930983644313,1.0172153527420362,0.9559018760543121,1.6475818735360848,-0.23095605679859313,-0.3328396146557138,2.125232422593856,0.10349186468179812
2018-06-30,1.1909318049485738,1.5073328475868604,1.374454284207427,1.7124606656359977,2.1488500664686354,0.3214534406319691,0.2892566192623346,-0.8413974363581099,2.506462431647572,2.112820222667911,2.814746697796835,0.38979508686018643,0.1091054851920954,1.4487634802724947,-0.06333177742413777
2018-07-31,-1.101688409510365,1.6304391573256982,0.3041472940157398,1.2041302075248324,2.2003138776494278,-0.5614328996676048,0.4604004349021531,-0.795454355114022,1.0679494625540702,0.8094180327768685,0.7239951368594638,-0.23540115377771328,-0.31337036225504716,-0.7241870158016239,-0.011186054317428777
2018-08-31,-0.38697957277997186,-0.25185182523761146,-0.16303070232197783,0.3807109043287029,1.7174048950301457,-0.49754239085220026,-1.0179917498966493,-0.7883898576893741,0.7445599041389913,0.42302196245114376,-0.1037356155024684,-0.4826765456004815,-0.546982649056698,-0.4532324796398614,-0.10929642177906482
2018-09-30,-1.6697960750345808,-2.4732526681653395,-1.5925602519988802,-0.606041580243254,1.6167983679144196,-0.7077147244977957,-0.770721602356577,-0.7141890418411508,-0.8193693494436691,-1.7607580407585335,-1.6816791659878894,-1.3435224779139554,-1.2371268486614544,0.1861759570927988,-0.03094773050451815
2018-10-31,-0.48053891872818466,-1.807948354807839,-1.5087403266584605,-0.49072824186785124,1.1923161158903541,-0.39850083558448174,0.24279208560731796,-0.7325479408321103,-1.081296363788758,-2.202774637094673,-2.0367033760110167,-1.2982082895710247,-1.209407556846201,0.14500202670117052,-0.019200589856617184
2018-11-30,-0.2843647123667346,-1.7503082481925072,-1.1927012069705922,-0.595557291934867,-0.14754882739557723,-1.1085363759820392,-0.7502281766919606,-0.7623815860242549,-1.1521971907059894,-2.1719765288050494,-1.8310397775396534,-1.1064987002426054,-1.0424226818745717,0.07339471969493672,0.14044069396644185
2018-12-31,1.838649661113141,0.7498549859709749,-0.1879476917021586,0.680927074647575,0.4032335068108642,0.28288962187963895,0.572549880645989,-0.9363242181036524,0.9623351104947722,0.32408346631525337,0.4830900183770893,-0.3070616752279058,-0.5316385742191062,0.16920130274452383,-0.14990918077431856
2019-01-31,-2.002675793920395,-0.3965450818618942,-0.993544523687361,1.9582725863449997,1.0379850805091748,0.0992233187913342,0.011974492295463641,-0.7995364947078926,-1.0805310387981861,-2.3129254523364575,-1.1699157348003881,-0.9271846178730703,-0.9304882703121703,-0.06585244167888966,-0.025324777572491793
2019-02-28,-0.32075487034576516,-0.45381889501194106,-0.6533985644108711,1.75155710857014,0.9394525368883797,-1.2130399337096187,-0.1484819753284119,-0.8098208427065121,-1.2789801638973153,-2.3700492464224054,-0.9921955512457085,-0.67796849304477,-0.7248848813804486,-0.5670960154168229,0.020146948863129364
2019-03-31,0.25900937803335966,-1.52712225705188,-1.5822778634555288,0.16977551285443418,0.602156332711092,-0.45581372443596613,-0.6697082589859689,0.5858945320770388,-2.3985167048417932,-1.8085633592697121,-0.5229160130546887,-1.439651400976128,-1.537972800275883,0.1508677076454647,-0.01875399697332178
2019-04-30,-0.241810666694378,-0.2291345324490426,-0.9271547874707355,-1.3973452443772654,0.5242721541206493,0.042753343751329886,-0.0436816910467027,0.7038756011723271,-1.9319307827433592,-1.8150910402520135,-0.6339310837119015,-0.9113285270059689,-0.8300233182802902,-0.16541730861262574,-0.04965356574655393
2019-05-31,-0.5666171855218428,-0.39778498157122516,-2.3438261988065725,-1.0337043841005833,0.5491486825978218,2.2520813242425732,1.8494682543761205,0.8788920130717551,-1.7535427086815725,-2.257991178059582,-1.041606414985374,-2.1094797334041253,-2.6378594888530835,-4.040338744643325,-0.07311822940602007
2019-06-30,-0.9000263620735947,-1.2386841980373735,-3.104371582747918,-1.1319351931822819,-1.0571800354469505,-0.2608163836218307,0.13045274016192668,1.142231884765441,-1.6966176116432388,-2.625642310945437,-1.2491102828140308,-4.128452456634181,-3.9363483627889195,0.5918743009229871,-0.034259793688273255
2019-07-31,-0.3719731981716336,-1.2833346920719344,-2.3852970070664345,-1.2195317448561245,-2.134736989127294,-0.6869846476511682,-0.5780044275057526,1.241192173822407,-1.4192562051404294,-2.2658569472795977,-1.2332687215201057,-5.0600747422773145,-2.9020022282588154,1.6315478788874822,-0.07576306193144505
