TITAGARH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-4.8446641221395295,-3.1116863357433955,-2.998406072490543,3.941906157598878,3.5323061562740987,1.7066177668732265,1.9252386674637318,3.318813056736945,-4.214525014168196,-4.1786021762015455,-3.1740539364683125,-0.7024959433229646,-6.112559277013383,-7.133531125626056,-0.16509945925900266
2013-03-31,-1.0825572942072175,-3.8501220544559986,-2.290940279995336,1.892785684562501,2.647577476042597,0.5110177910580633,0.6807388022355593,-2.7091405944911693,-2.9349993460378436,-2.7554787080988423,-3.2150957209105933,-0.6452593902881183,-0.7141026741277258,-0.8545455276697403,0.017969935484940643
2013-04-30,0.34475036868665426,-2.559434459647931,-1.905130561827731,2.530946920557706,2.257614157979341,-0.38304623971441415,-0.6769194006706412,-2.217121143643586,-1.809843485256136,-1.6997454001368222,-2.2272875715789864,-0.5567183443261907,-0.6050899330362717,0.849996915281443,-0.09947437380509555
2013-05-31,-0.5056402768888522,-0.6348149890137071,-1.692134917519413,-0.1198606347824527,1.7153828026712572,-0.22992484076517294,-1.4237780403220652,-1.7159621031926076,-1.434717850205144,-1.4222079598341577,-1.8106300797937647,-0.5827837295930453,-0.6602631436269938,0.49611730458087777,-0.5004966382143325
2013-06-30,-3.5453113182793685,-1.9088053536978944,-2.540356722992195,2.4663988820032454,2.1048871838532106,-0.07348412792862628,-0.3929592482445729,-0.40268525609625755,-1.6577878205707177,-1.7902335495807304,-2.6620440488439265,-0.8491605813678729,-2.3870140599830365,0.23980182440392947,-0.21051406730995997
2013-07-31,-0.9349656736880617,-2.5885704203474544,-2.4294597009219054,1.2620060528202472,1.7735690529062036,0.447785305484867,1.1644926760290548,0.23429543508143938,-1.2844016811826475,-1.4225640572201863,-2.1180111832516135,-0.977391236599188,-3.0270216468818965,-1.263767302366061,0.43398206571510334
2013-08-31,3.172683857301562,-0.35771485027902766,-1.5152337110383272,4.679306347540718,3.2240520456222264,0.02520282912757887,0.5099779319852615,-1.1342204521913268,-0.41151155062232164,-0.43800386747915154,0.10985925159823175,0.0034699412364739466,-0.8835804259171747,-0.17244248293873116,-0.04783905951946303
2013-09-30,0.011716149578636748,1.2519992328680436,-1.5546995199515046,1.8953849522318584,2.5475580488937117,-0.384678767595382,-0.11194820410503563,-0.9665322065034591,-0.23071646130663634,-0.3273866151178408,0.2637383002975643,-0.05037141502795241,-1.0337727395491711,0.7017152543412474,-0.13951242722716053
2013-10-31,-0.4497071967596079,1.444585502048894,-1.5969474790445477,1.4499417476118746,2.135765013320166,-0.5120336388927348,-0.7398533326605016,-0.5900271871168965,-0.17427586007078671,-0.3383595964234788,0.1291380842073578,-0.14085150038454478,-1.415250159760588,1.0074738486542407,0.08831464838483767
2013-11-30,0.8097753640874175,0.22750554879493828,-1.4020242223529222,-0.31095315722593597,1.977093257641439,0.1929383212378613,0.10862922209915302,-0.8642500943634633,0.14810274916188332,-0.025039485980891268,1.0814889019461815,-0.06175326646992923,-1.055921715792941,-0.7339768347446417,0.07673108084748757
2013-12-31,0.7167607309851087,0.6798643861129603,-1.2344583550155561,-0.22339089024653092,0.8223442870899478,1.3038509037902328,0.9540588392243757,-1.0412273039429027,0.473323917228912,0.261284377092852,1.329827714882944,-0.5054495031990706,-0.7818490635302323,-3.2456492547509117,-0.0824782231030556
2014-01-31,-0.1666302332095474,0.8508128689508999,-1.1044592873162788,-0.5191743936938599,0.5101186071912733,2.0343907971472164,1.407553811040331,-0.7811451508761542,0.49859864958149314,0.25362903104449736,0.5219617689709257,-0.6607424174986803,-0.8598609313693294,-4.147916442885284,-0.10312158940670592
2014-02-28,-0.24474347213648381,0.18945687525870222,-0.47264835029028673,-0.4931243732259166,-0.7686549575987277,1.1251187786182044,0.5166471799365512,-0.49419204941961,0.48986438491993034,0.2404283664615913,0.1785858517391532,-1.8765915229324301,-0.4852592299910133,-1.503216133586696,0.19703353425457298
2014-03-31,1.3927302722139112,0.6051914683424902,0.43462342453571645,0.10902130980137537,-0.35585470148507775,0.4628115830861329,-0.17484689283757834,-0.8899954576852358,1.137996114849492,0.8076240521936099,1.266510776620098,0.2637736740188597,0.5149283390858721,-0.2223652233272023,0.45923311079703566
2014-04-30,2.641527262592714,2.367852170915026,2.220627911008489,1.0889386331038933,0.4590093279016775,3.5527844007691125,0.541828403026759,-0.7949911478723186,2.326699085351065,1.7270617143509253,3.4830857379459146,2.9738032628885516,1.9116658470046375,0.7581848436850507,0.32815041328372063
2014-05-31,1.6313636532064344,3.3190519048137803,4.4559453584285125,-0.24282697854138854,0.6240619997252899,-0.5108084083242402,-0.5022531369451642,-0.6923728639668203,3.2181715591633244,2.2116250396700416,3.728208434079191,4.826051498541053,3.6897910691631983,-0.18051985502723514,0.2110532483101153
2014-06-30,0.9614303143902961,2.6695295242279573,8.478246876194394,-0.3105694836187241,0.5565092192318397,-0.6118422490149168,-0.3939145486148283,-0.5946597999420691,3.400568430209402,2.294155651653657,2.865286495878092,8.060384346426913,7.337603740101041,-1.7159710170201221,-0.3834756943733291
2014-07-31,-1.6455201465405405,0.41574212083062156,3.25134262955227,1.859551627605453,1.4692919411670369,-0.9131872443696092,-2.2629990813412344,-0.49621908712980245,1.5959149944632396,1.4235584109618784,0.3364000528035942,2.5324142924452966,3.1357805742049387,-2.233491208736306,0.03370452675139125
2014-08-31,0.20289130242733996,-0.24571035509543737,1.3982699486351806,1.0421628841552566,1.173431671620017,-1.005433314524652,-0.9347273222069477,-0.393444912499632,1.5789101829095942,1.3930408554802263,0.09546512631470415,1.3338509895804367,1.3870841253174149,-0.9217411633855824,-0.04416089578576978
2014-09-30,-0.12590430442106876,-0.7868231487142747,1.29608608716633,0.2767028774488438,1.158032721040568,-0.7548880885522452,-0.3294989673864448,-0.296987627156118,1.3970342882068052,1.2529872699856905,-0.24963922093171106,1.2130149080403312,1.2847005053701925,-0.44287822273734134,0.11390015532251296
2014-10-31,0.5391323603425838,0.322351892572444,1.8531716187872476,-0.974877098598535,0.4668936455282929,-1.1270440729618694,-0.7679371990800243,-0.2106227588711331,1.6437642323996102,1.3902445821317053,-0.01962439863712225,1.8891999002545243,1.8134711958266088,-2.0162610700737487,0.3031239445985138
2014-11-30,1.2874468425929493,0.8923142000734231,2.3128221702770526,-0.1871575409356895,0.3363735818242978,0.9304522802103268,1.6364158453750572,-0.1345803740871893,2.463759722939505,1.778354945443719,0.8574403118136675,2.3380608576831454,2.2534826085806907,4.852693633109005,-0.0011026227784836635
2014-12-31,0.009639542425251378,0.9506159595768279,1.769448103922821,-0.4296869218996364,0.06176012830372124,0.36826647617375163,0.8524255429689387,-0.07425010257336767,2.1904830895385357,1.6580597968594586,0.8007616876135368,1.931439608903339,1.73579063776419,1.8321604165713066,0.125163142954006
2015-01-31,0.5120501902372278,0.9307236820632784,2.2091982894192306,-0.5172496788170409,-1.6134900365187985,-0.015920487162999444,1.4773131290233925,-0.004833250602465561,2.248088003309789,1.7042900671921786,0.8896563939263425,4.319289726735673,2.1609580222400053,1.1227300509792242,0.520705732365698
2015-02-28,2.02566791865391,1.3181050726724783,4.534402939025173,0.5980707756353806,-0.34916083056630814,2.9410870329634844,1.2186535902375955,0.235684028194244,2.82993958480724,1.948025425544683,2.2085949218128738,4.129498339685948,4.415232191379246,21.555851307364968,-0.04962494740157419
2015-03-31,-0.38362818533919724,1.1128757014175523,2.2860867034117693,0.7923066005510822,-0.3245524641873667,0.8631944688564533,1.0093835134626015,0.525847181351005,1.7790798536416057,1.5406457620178375,1.0108148880298826,2.154256753905015,2.273836869536414,1.3026102320529331,-0.09683069620388383
2015-04-30,-0.5972535982554191,0.5709765359673783,0.7091950338940545,1.2399248926920203,0.11845809200535118,-0.3279252483007797,0.36943887427013666,0.1750495157692083,1.234946345397953,1.213515277141662,0.1828134564862987,0.5554655384489359,0.7103739543598511,-0.19424047993857613,-0.07598590697792199
2015-05-31,-0.4908863558226179,-0.8221145634698767,0.08171850374854206,-1.7936502838091504,0.03535562637951591,-0.8678477232262508,-2.6546249211799124,-0.3080353197489707,0.8930337935769542,0.961862747395045,-0.2950379777995211,0.031747646980282596,0.09276056209930662,-0.34519707429409957,0.04490035400128829
2015-06-30,-0.013038318508249222,-0.614846679004846,-0.1305317070893214,-1.227809942244682,-0.02837534716548427,-0.8423207072460699,-2.0007392096397725,-0.27399564548043204,0.815320167508271,0.8541715210202464,-0.4051268046533902,-0.15063610493456872,-0.11261133743004749,-0.2942710601731003,0.13845266239932852
2015-07-31,0.30504361156061144,-0.13869435590567303,0.5187765342646969,-0.8583623967159009,-0.02735902443060906,-0.6111851367746602,-0.4941724776856032,-0.05153305252466425,0.9177940464709149,0.9915670106870887,-0.278361589439516,0.407083760960478,0.5242727595134262,-0.32936600628956586,-0.08560655353218087
2015-08-31,-0.8010283776201058,-0.2880270518206715,0.2700189822490593,-0.7667998782281884,-2.4119029270531276,-0.7783231756856074,0.20190105737761102,-0.1751089422103132,0.5774259109838081,0.7474572616101759,-0.6184351329242658,1.3521940461537822,0.27310856739916767,-0.38882390120367627,-0.03669699353552079
2015-09-30,-0.49566677201842935,-0.5711954178178822,0.23313611423066663,-0.6762515686709993,-2.1063891612251466,-0.8324191191313414,-0.15001509686739706,-0.3187226045746667,0.3703578638230132,0.5587272684961518,-0.702901632350297,1.2739472481522582,0.23708744660438139,-0.41758689771242086,0.0702865327281717
2015-10-31,0.02984308048456764,-0.7386542741696579,0.11265246740765057,-1.0024593234119064,-1.9184414878377694,-0.7931305791003898,-0.6114657773971189,0.173582166697101,0.39028301709572083,0.5061782215644177,-0.4940112494401263,1.0928296131886759,0.117630383943996,-0.3777004559656195,0.26479777861819315
2015-11-30,0.9699618685701834,0.26799629464219027,-0.0023529027818518385,-0.15993674858041274,-1.204608694140363,-0.6425195276769614,0.15679725711543432,0.5663608192674063,0.8893795920176488,0.6934804989567561,0.29202318512551584,0.3912386418274859,0.0009665612048174408,-0.2966671167757694,0.12730545440839242
2015-12-31,0.2329762094093735,0.6836651631284286,0.16052244771290614,-0.7347627217254727,-1.0938780204752692,-0.33163904325010507,0.9130550950490949,0.16982719719529762,1.0047421676377533,0.6941769377221997,0.45180079111580784,0.6252677701062604,0.16254824459001618,-0.18751472425410415,-0.1630045977958804
2016-01-31,-1.2162185621183246,-0.018590293017844872,-0.38516523378772916,0.5215597525732707,-0.5952105227301153,-0.43876348592174363,0.5674915790481891,0.475956997418766,0.29211221838535234,0.2912917222784797,-0.4330736451210052,-0.2642787325027454,-0.3794606538695033,-0.22952415569333215,-0.4528079574228072
2019-03-31,0.8699406027393622,-0.4195296779081652,-0.9130730151074725,0.3887701260717762,0.1441093460965417,0.41567649868055384,-0.36876203272075014,5.009651005374547,-0.10601615503937292,-0.6851646319458994,0.2822005007000024,-0.7146001800666404,-2.859031944438959,-0.4994721919559822,-0.11742570136635645
2019-04-30,-0.7667951314126947,-0.15454160495177263,-1.135060994654448,-0.18683677426697207,0.3885092546584627,-1.5316737423620665,-0.616675364878984,3.0299995361564123,-0.6317884962608058,-0.7921416320917233,-0.3461772491601338,-0.8394169279895243,-3.581737338688217,1.4773099085641745,0.11097175282561274
2019-05-31,1.1316117527167682,0.7028462398393709,-0.6467676031605772,0.26628379087965326,0.6768908978836412,-0.5788692153387363,-0.5934424112490874,1.8696802617766284,0.24474970369994856,-0.4163467141586888,0.37126184727509,-0.3800171980560479,-1.593706489908322,0.21149559971223234,-0.09265184580359836
2019-06-30,-0.5845322803644665,-0.12922791094406264,-0.597980837043951,0.261520886835985,-0.1623918973682879,-1.4172825702168215,-1.1278333840868653,1.644303021167151,-0.1968426117882883,-0.5072214218593001,0.05361526799286387,-0.49206552934849945,-1.6541512591732526,0.8566301156380767,-0.584791942827897
2019-07-31,-4.467593122468327,-2.2275101547607004,-1.3768027971243573,6.110726811692349,4.436626363411925,0.03527814508713249,0.8356747433533838,2.208809308803104,-2.270285985283799,-1.332005741101657,-2.35252236664291,-0.30566253447266595,-6.47600465363383,-0.09030625663050965,0.061790414270892734
2019-08-31,0.6743256403512982,-2.142581025929551,-1.1482922521105272,3.3466149425564304,3.3969085048853707,0.3747208315774605,0.4273628104483717,1.413158922495869,-1.3875911019324707,-0.8945369918766791,-1.527066180973796,-0.1758822421941594,-3.2516046761685864,-0.6729206450605676,0.29728956725633665
2019-09-30,2.0188517619211375,-0.39294443668066736,-0.23933034961965968,4.212320035309636,3.4815671049310866,3.1639197160666797,2.4876924097227286,0.6667847098714724,-0.1437525382977225,-0.2703410187638765,0.21376239265278785,0.2619885592751223,-0.5725615378177419,-2.521425996566607,-0.18887114853099604
2019-10-31,-0.8398055051781343,1.1575346163735576,-0.4687917326795701,0.9243505747321508,2.798283079847649,0.8610261637602373,0.7687218751543973,0.7886202518671946,-0.5281846632812013,-0.4380710229301385,-0.3926744935598166,0.18848520821449768,-1.2365902328422842,-1.1255436003825057,0.1032076622967252
2019-11-30,0.8657851776240756,1.3122148288928617,-0.252257046436028,0.8818032228750852,2.3107761909294466,1.7896614162101239,1.1912261956831651,0.4764123081813757,-0.08361784086827545,-0.15099987227993233,0.6913965299487521,0.30284503243567934,-0.7148741530439625,-1.6958367091690871,0.056559575568265436
2019-12-31,0.6678875013920879,0.4883418812907403,-0.41412113084576674,-0.04937418837986451,2.0452668186405534,0.6367834194454912,-0.5802988291174985,0.2779022782075313,0.41380383886616795,0.13171856788033778,1.8528721806086998,0.37328916137393736,-0.8771064747330926,-0.7489547286899506,0.05256539734500348
2020-01-31,0.602206947635735,1.7151430398365166,0.263308744447638,-1.3038437975950699,-0.10731491575905554,2.767439469438939,1.4673946876514359,0.10306554833383808,1.085084605819769,0.513509707410636,1.8581735988205583,0.34852262117938954,-0.0888963182516405,-2.0221502136548275,-0.24388865158405665
2020-02-29,-1.1434609798531228,0.08655944703934215,-0.14083742176409275,0.1718971393143345,0.44828425486398676,0.8078097476950519,0.09989209241607129,0.37014754140059614,-0.35472890217146025,-0.07039915853785877,-0.10333213132216987,0.34545990387798725,-0.9785816577400714,-0.8936239944120795,-0.48766797709076
2020-03-31,-2.5197046939026015,-2.431330730050459,-1.685260369015875,1.0809836171900518,0.8211047957463391,-0.06793706863378476,-0.0036830757705738353,1.4986169051288036,-2.3590040376438886,-1.7572796213905841,-2.222597377237087,-0.07739469697633664,-6.4542708175049786,0.1870002482308903,0.34190781000993714
2020-04-30,2.062834954405147,-0.9778881621693155,-0.31052219267716413,2.484534740364304,1.538406557513706,-0.7747394793299781,-2.4856151408638008,0.4073901892030703,-0.08537712158764064,0.18189017963641801,-0.19189172741988064,0.7204165578015861,-1.3560560618980928,1.0159960612219285,-0.16059077364198784
2020-05-31,-0.5231793793383324,-0.6048576191782743,-1.123446531019376,2.0459095976873978,1.3564948734909241,-0.9804645270628877,-2.4058657958775425,0.507117456482985,-0.8509988675358925,-0.2788868742568431,-0.7204233137224979,0.476470624733539,-2.411229814322653,1.6459007671567274,0.13457774617818782
2020-06-30,0.8792240014886364,1.9609547471588717,-0.2895249857837687,0.488125578358353,1.3417969800353287,-0.8344259955850614,-1.1155708271446743,0.0773009555389764,0.43959773594261753,0.7617779318185799,0.4903976520935512,0.7790191574844839,-1.1743700809328532,1.0038282737297917,0.13408029026889595
2020-07-31,0.8207113699163984,0.957558149278872,4.168095458192706,-0.2179109098531191,1.3209272178439306,-0.4910316016538918,0.4945462021390995,-0.2810657367602864,1.8250544556116606,1.648065559787889,1.867326577636214,1.8986926604045637,1.5041644827749325,-0.34968957719903204,0.12275005076427407
2020-08-31,0.7258511121508514,1.9482266095752867,3.567866204027269,-1.6207593320664127,1.0887553228698519,0.3401014115592357,2.116632543514217,-0.5893845612051806,3.14730723932632,2.3316475390038893,2.49953953604904,1.8398106633590703,1.6305535632425991,-0.026027046609050437,0.07418886194143033
2020-09-30,0.46813452987562,1.5222890289422453,1.6978474050575194,-1.3849678929827454,-0.5306675285094192,-0.7124215089313475,0.2790529475138972,-0.8091265913776494,3.469930743314747,2.514769592593933,1.9144109495041661,1.1463506298573813,0.7614909237847777,-0.035408982542532434,-0.1530997075812833
2020-10-31,-0.6286090220299232,0.4185935518716771,1.696063064877623,-0.4043628161863278,-0.7958821085276105,-0.8091043687299029,-0.8370639811197683,-0.641494237914875,1.5757036350045812,1.4828681326378004,0.5895640249193594,1.1534490229128083,0.8513424066946761,-0.07181918354629056,0.12645987968207234
2020-11-30,0.6728895641497448,0.3859174102636277,1.62910524431612,-0.410365361319243,-1.2415148744145705,-0.4522947571951577,-1.0706152180658977,-0.9981077477945507,2.552487339304434,2.353241100758987,0.8874337315616422,1.233487344179156,0.9195986921838716,-0.09684663991201997,0.2287433936452038
2020-12-31,1.110229511926648,0.8726536756003939,2.3041855348608484,-0.025813713626939433,-1.0842568739129892,1.3681631980756894,1.673218601621251,-1.511849956570008,4.459951796468247,3.4343873365683697,1.7192582960820983,2.442435285830396,1.364761420385062,0.6898808839390613,-0.04121582922218239
2021-01-31,-0.12180177528738391,1.236950858069948,1.5691644401502218,-0.5538204771255276,-0.9923560395686422,0.7099785592688327,1.5618339516941637,-1.5112179232690668,2.9162481358046346,2.57360979362613,0.9491439057286013,1.545505827954132,1.042664782859296,0.08336641958630446,-0.10367090635063837
2021-02-28,-0.43055735421682134,0.4036783906515483,2.0634222184397704,-0.21306256560439232,-0.8594461086327395,0.5056591127660015,0.8258458006362528,-1.3696694953214372,1.7844376774039439,1.7854856604583713,0.197085505025207,2.227201470778693,1.4729588017205584,0.36736428909211155,-0.12238646524775311
2021-03-31,-0.5079521704662833,-0.7690302364159837,3.8323318686195966,-1.2978426130901644,-0.7652343831725252,0.4048175140401438,-0.6442712847777812,-1.0788181050322097,0.7115326973307293,1.1620835066572415,-0.37600113864704116,4.435457003566706,3.0955741254878006,1.0745660617259953,0.055660847105553815
2021-04-30,0.3361493836389984,-0.43204464520241276,1.5964541548139983,-0.7972492542871129,-1.002906671355903,-0.5245567646132587,-0.9195861443437943,-1.1001594409905158,1.045087315387148,1.3787868437010733,-0.19128741245458394,1.7808183629388743,1.3902641722856108,-0.6351702575688248,0.17486281150627853
2021-05-31,0.8437639799920038,0.48001939593980886,2.9459147849512792,-0.3857208862672912,-0.9024057824935517,0.5553965211890585,0.06934044071307091,-1.1001679726903846,2.274488313668589,2.137820656828232,0.5395563616702341,3.4876375687467713,2.5792565904347033,1.8328069900376527,0.22207346025436528
2021-06-30,1.0363732185502326,1.5886270611016475,2.8304121868072447,-0.8965453191085602,-0.9328202143457182,2.3188052010398006,1.16630016302874,-1.0761476354077986,3.4733696489053894,2.7109773578209926,1.6400071898422124,3.291494972542839,2.5582819239224706,7.684461765613447,0.1271764820007799
2021-07-31,0.541863258270966,1.6623468475442713,2.3154632097302064,-1.1732024977646922,-0.9728227499230211,0.36014206251755065,1.1852845344772913,-0.9950808205522964,2.976491789506722,2.3935076464727647,1.8534225851009463,2.6178584426670386,2.1440887246991824,0.9988263210599748,0.15782534226380163
2021-08-31,0.6518214407024194,1.4887004815586473,2.16402374167037,-1.0745374024163914,-1.178392779083742,1.0518382931899923,0.7305544777513225,-0.9817765347159829,2.667780217904632,2.2218830674596104,2.0272520991483276,2.8337985399503065,2.0154107302122553,2.343702860566842,0.04461511360089193
2021-09-30,0.03524024224758525,0.8335411500869685,1.794943892487251,-0.9101683891265168,-1.7842417359891227,-0.6740501848900472,-1.3017076176406341,-0.9793073912357823,2.0044484568265832,1.8022872163718326,1.2962437363710044,4.1735957635854835,1.6815591187107692,-0.7107409012121295,-0.03287538432036938
2021-10-31,-0.3277015329923318,0.2338788754367357,2.0645769036441006,-0.5395481502185114,-1.306612776353799,-0.25144766074168057,-0.27449360642435566,-0.9364389619585942,1.4078990836496341,1.3631213057046205,0.3945218810206101,2.7939447726728432,1.93333292413576,-0.16883961017896754,-0.08870077041665099
2021-11-30,-0.6867620371547573,-0.5835603413111915,1.0874760931319598,-0.7485716147281062,-0.8861670309838052,-1.1284660240906994,-1.4791256643261343,-0.9150969685719701,0.887874352362397,0.9683763007949234,-0.4423106695506833,0.9812385978758589,1.0438001130908983,-1.391283056955278,0.07373523188724558
2021-12-31,0.26692335836958636,-0.4455409934166833,0.5631891157448158,-0.5455790625453675,-1.1453578550578574,-0.9735491273058278,-0.47145947721230325,-0.9098270376279475,0.9100641632220406,0.9244670757093267,-0.2845124685532148,0.7187508438175161,0.5653124319940666,-0.9950288331340863,0.1857262729222841
2022-01-31,0.8861555806318648,0.27910451383209645,1.1832573191156923,-0.017552829535877456,-0.9024360849525629,0.5565524405482416,0.3465687801036222,-0.9257931222551476,1.192031489173054,1.0366818650198655,0.4259183055277901,1.275617063390837,1.1214203956526525,0.7063107568272818,-0.262364264467491
2022-02-28,-1.6134656831067595,-0.2890220095821371,0.6015446624881157,0.813720687793591,-0.20891378554358414,-0.6148055374182907,0.4155673262236322,-0.8976190617888761,0.2990261039508382,0.44789398452794044,-0.8477390432518833,0.21907546193772462,0.6006032229384825,-0.8844847729869808,0.1642325766445013
2022-03-31,0.7233010518452804,-0.007927759158327963,1.5019429954893664,0.9575716675822725,0.03419580572000163,-0.8393535337577418,0.1474296761959598,-3.376256391616449,0.6020782796101718,0.6190868799258057,-0.0984366206440795,0.7566182719180947,0.5475010882924012,-1.70659087622787,0.026772102722914165
2022-04-30,-0.2135791547717784,-0.7710205650982923,1.2921882165205896,0.6520834182058209,0.055643618527529776,-0.15208900411677428,-0.39406117559882387,-2.853395644620423,0.518148645031673,0.526959171616926,-0.16979725887501612,0.6204540348292881,0.39745135105161733,-0.5025695490892619,-0.035691884359979685
2022-05-31,-0.5971335941404552,0.08757716140854883,0.45303985890078985,-0.37815857675591663,0.05723006746616594,-0.737431777557723,-0.1276210442085311,-2.303497067288465,0.2628326856196999,0.32643009621610664,-0.6136600148917161,0.062056971066124206,-0.046208728508253034,-0.9548889771971063,0.015312722023327629
2022-06-30,-0.27165909660840704,-0.7052143160309723,-0.27082447827951733,-1.2658787314373818,0.11930251205784087,-0.8505860586386549,-0.03892437363133428,-1.9915853921509785,0.1646075067363109,0.218501004490817,-0.7382720156710434,-0.44826120933394736,-0.5623843235817602,-0.6592093625571674,0.2124988618027957
2022-07-31,1.2971152238266317,0.24210340653004098,-0.1011059649514377,0.22828912450714314,0.35451072956096297,0.45179330545787827,-0.008665725213718431,-2.06182713765864,0.8069338730769849,0.639213293084998,0.6591653813598217,-0.3530593816192466,-0.7014609747288566,0.1781092328945831,0.307403094217392
2022-08-31,1.9590581352020646,1.8655890947979146,0.4266210188207668,0.5187288348242916,-0.23234086190016728,0.9462644787442717,0.5202934985801744,-1.9733362196387365,1.6922681628236471,1.2499519314529282,2.2374557525050816,0.27615015309237834,-0.6890604253075461,0.8586945577583245,-0.13958708153479843
2022-09-30,-1.3860871493338403,1.0500520124876636,-0.34103996185130875,1.7986094328300402,1.0713119479489512,-0.6865756495466183,0.08220116917253627,-1.286659075493277,0.5735306083115476,0.5140308010570568,0.3367979885170313,-0.5280010606687277,-0.8870258862788116,-0.5748015510852901,0.06550152914634245
2022-10-31,0.12148964347949127,0.3642005514429889,-0.03516096670639224,1.4543370654928975,1.0197449724499728,-1.7135745075408606,-2.4281529227174903,-1.0723533862284433,0.5661404657099477,0.5057353964741842,0.31458158786653256,-0.33641208816670204,-0.8361064875124034,-1.4407532214679104,0.1299153207650333
2022-11-30,0.5202518169801764,-0.4785353597683701,0.9830337346608053,0.1376758918366095,0.6822252136163962,-1.114147604339039,-1.33722014062219,-0.9471466920712182,0.8046052971021364,0.6808612104208694,0.5409041643723804,0.3592656321896533,-0.6415030613242352,-1.3618487706077533,0.2091542035999078
2022-12-31,1.082114568598268,1.1083030068569142,1.8052254942679673,-0.8622379559542412,0.6000877275009855,-0.11173009169745422,0.1539563617130091,-0.8817634303091368,1.2615668618516747,1.0187078645546774,1.155480265485507,0.855297272989137,-0.6767788824143336,-0.057327316097807855,0.021458626728336486
2023-01-31,-0.24781551976083593,0.8481237909081267,0.6122830262097557,-0.463848293249565,0.5376907022147444,-0.5675828161671789,1.355771474257592,-0.6642635073718096,0.7632701245585306,0.6462978038890957,0.5292434946386438,0.11560920187368944,-0.9888002244044116,-0.6419995540621511,-0.09329863460969173
