TRCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-04-30,-0.029776282939072796,-1.0183182416549437,0.10772863428764519,-1.0036906586327767,-1.463115233013117,-0.8102425961263376,-0.40227393339182455,0.23289353287401615,-0.036220987261717096,-0.10822480949219229,-0.7412883469833574,0.38923674695924815,0.44710226329825337,-0.7483588783681123,0.05307887083251083
2015-05-31,0.3555856377652709,-0.31284963813149397,-0.2529396829070618,-0.6551228521502286,-1.2114783427224636,-0.7679945339022078,-0.35715289073354706,0.20939052714094916,0.16172763884142688,0.05298740813741596,-0.3309096470724169,-0.22491650671105431,0.18861093326412637,-0.35035713893046666,0.04108817175253111
2015-06-30,0.20867350419476932,0.3165749329871253,-0.3384017709109065,-1.5299646908757796,-1.076509962609328,0.5980930455586877,0.08305764848440295,0.21226583348693867,0.28023105129536513,0.13395478896222,-0.059607740127472275,-0.37091338008907504,0.1923730044914372,0.2727236237144721,0.07247264881299108
2015-07-31,0.4590307807206683,0.6084906907612985,-0.09245908138445835,-1.613765864205799,-1.016578958939415,0.05301501535754745,0.5033494899204094,0.21013389703219368,0.5179442651761814,0.3138045546572652,0.4233813505864562,-0.09621257423884812,0.4809334324717928,0.023691639262047478,-0.10769660622933881
2015-08-31,-1.5141220923365744,-0.3313342701271489,-0.7146257229000975,-0.08757681816683148,-0.7804282795451448,1.982557988691563,1.5461972524831606,0.4171371120468441,-0.10509471073643636,-0.2489642861144131,-0.422522685964175,-0.8121243113243357,-0.13499757561880982,0.03816130850109748,0.006594610203980371
2015-09-30,-0.25863098327622186,-0.7124588381742047,-0.6455940541099329,-0.10686427917065631,-1.0381171410920982,-0.9935744381056429,-1.0244236724050786,0.5817691227876626,-0.2083090684711707,-0.3677918340777013,-0.6205429880826615,-0.7219992942800669,-0.09190543013223046,0.12457995433040271,0.10096382676779844
2015-10-31,0.8145662363101331,-0.6462931690052465,-0.5885530313677196,0.3589279858535523,-0.7289128475615336,0.28346528890830053,0.18223142320976823,0.6066298555378291,0.23333075833059116,-0.009111497524822237,-0.02447664779948255,-0.6582668354359379,-0.05009512907899095,0.19562973792565233,0.04959916982726553
2015-11-30,0.21472515111426005,0.49870256698760135,-0.46832827459857845,-1.0446964110837003,-0.6749491820308465,-0.5460120047790934,-1.1008589561146078,0.6914135241153132,0.42471596557895025,0.12238491576758943,0.14311513819135233,-0.5146495368216383,0.04033736996487262,-0.00886859607370227,0.02300744885110564
2015-12-31,-0.11661329142480108,0.5959804521454943,-0.48429857311025065,-1.1490097443274003,-0.6272879632909475,0.1657328464911972,0.7373571791736961,0.8345149988045226,0.43764098297630766,0.08516096856891296,0.07723626984403394,-0.5187827825977319,-0.008385454264811444,0.2212353480788437,-0.00025703637206166765
2016-01-31,-0.32987693051769557,-0.14161022907771756,-0.6535461041423846,-1.4139255770651271,-0.7293466133529631,1.0217358602562554,0.24657897153073002,1.0092609242814559,0.35040682839457515,0.052845627184277176,-0.0377351855888536,-0.6770181791147354,-0.21144239064980422,0.36627213202701076,-0.07775312853346136
2016-02-29,-1.4231516339489212,-1.1213901574934728,-0.7080919132638569,-0.645196966564345,-1.0419364129867639,0.09994491709211613,0.34917633775307666,1.8992924106170757,-0.6528020181651109,-0.8154526185068586,-0.9961451626436759,-0.6795154172039847,-0.4157300993450933,0.27773696609662823,0.10526326169291406
2016-03-31,0.9185587101736559,-0.48240763545145526,-0.22231504341456496,0.4302793064301689,-0.5976795406942979,0.26819853963723594,0.04053063074945024,4.4583476961565776,-2.0685457882158853,0.42961529339955096,-0.285307174228163,-0.133074436554247,1.6681553946955372,0.5369688157559979,0.11849138377658681
2016-04-30,1.2053683571644558,0.3826022476319197,0.10581355002652594,1.2439550587443013,-0.380552753964604,1.6567222007788631,0.2253447547892515,2.470626213374285,-0.020253771987421898,2.520416393104276,0.5968853743308224,0.1861035761032689,2.5089836038345186,2.0978936430748094,0.08828791386340795
2016-05-31,0.731338914781194,1.663859517137961,0.18006131117645108,-1.808921877769829,-0.16708397869724295,2.060719217627692,0.9271910778702923,1.711711463954031,1.7499826427053577,2.8256376291646075,1.069294912452667,0.21636198224602907,2.2764758214634346,2.407800717272674,0.11866394372622363
2016-06-30,1.302496440046031,1.8987572212005273,0.4581233055375484,-1.561002820073394,0.22729046421470933,0.8461661443449968,0.633062210902229,1.1459109984692284,3.174682792988792,2.6990767995085907,1.8780434475364716,0.3917413626501543,2.3047045408169726,1.2858710754968983,-0.006978142412972017
2016-07-31,-0.4660847482636818,0.8975214145039822,0.1005664454578302,0.024005925955570006,0.6254861122470456,-0.45485031259025066,-0.6192965373533339,1.0064037479429593,1.84272316793946,1.6124383232072823,1.1457316626598726,0.019165862073412712,1.3570180242653178,-0.2813117743835574,0.04932701184747119
2016-08-31,0.3023154688661537,0.6399862092869198,0.7944607251014398,0.0031444643169170725,-2.16195091941129,-1.0095872773234245,-1.375995813820586,0.7349048155174731,1.722103983292157,1.2854490784802834,0.8262045202508985,1.9111135160372212,2.3912930352273376,-1.2763842586762013,0.030351861003059546
2016-09-30,0.11310876082871514,-0.0361053541322751,1.0155468785991841,-1.0564871467418082,-1.8607832916782563,-0.6222698928394713,-0.6982822926626552,0.5312990414089016,1.4645841038189498,1.0026970527237271,0.5117996172051248,1.880393284094734,2.181342892709028,-0.8106044926516751,0.06368263767449726
2016-10-31,0.5816178766722722,0.5465954890361704,0.8291167115429146,-1.3781132677619612,-2.488938754729049,-1.0281577043531216,-0.37994257650719776,0.23866771873529094,1.5067632268570703,0.9267303514727798,0.6279554471096711,1.8712592611355772,1.4705942957719944,-1.3394965641417156,-0.03912931397360399
2016-11-30,-0.9877721851795076,-0.1554042660834158,0.45055630838904803,-0.07817318644380111,-1.2138731688038427,0.889971534036373,1.1290740784831392,0.24069757189149385,0.69670166582789,0.3460697111129359,-0.29963368938119467,0.6646233296108044,0.9150812234929685,1.2629828128031104,-0.10751148533455382
2016-12-31,-1.9929552406117381,-1.305848706180474,-0.057224581050050585,1.0511751545408112,-0.24463939478967037,0.5268894127708272,0.6414886146751864,0.5077963113438032,-0.38996683513729796,-0.46536347464233185,-1.5138028953080118,-0.08842883872933362,0.3304309796907579,0.5842476481483718,0.2487259228386257
2017-01-31,3.2107553880866835,0.2627181062092545,1.2080612996445719,4.345609257807856,5.468738355959344,0.18971475009838465,0.8244264409252479,-0.5785480453790863,1.3995474840254996,0.6498420036702627,1.0093679313460941,-0.0010744008745252678,1.1831913617098386,0.4875912249537327,-0.05423720290871515
2017-02-28,-0.957642867802176,0.1260222876356816,1.582086607466162,3.2016119097848943,3.9046226604249554,-0.6283903543961599,-0.6243352835856182,-0.54653907306651,0.5680778638043099,0.09420457688385497,0.0026881473309518303,0.08905592744719257,1.3855317757897723,-0.9242404154031935,0.01046112805362567
2017-03-31,-0.2164029475671505,1.0420627180125517,1.0160858108829136,1.8972298205000486,2.9384859094583,0.042919183776438004,-0.19405376114158243,0.3035716011611882,-0.8544452693974635,-0.05833831850686153,-0.15321204759047055,-0.09685758245562304,1.1841514995138511,0.2067717657174128,0.02154574319600763
2017-04-30,-0.14241776085388616,-0.9303926519401539,0.4251339102568028,-0.5892159938871325,2.331967946596359,-0.46196761281986864,-0.3313376688603682,0.09353096068794307,-0.7943127390271634,-0.15667515532394571,-0.14238654743797616,-0.3267074836349963,0.5030835298666998,-0.40939680602070433,0.052227675119305816
2017-05-31,0.23266478051399933,-0.1009735182570615,0.22316280081085707,-0.9483502148638154,1.9267531932987836,-0.4120333857898947,-0.0332963414390293,-0.2755555901575175,-0.5116564160738208,-0.10868619367988233,0.0996719590334365,-0.37548100719626964,0.20149261583488692,-0.3062733528703371,-0.04115865271609821
2017-06-30,-0.9377167012235055,-0.6424962467076115,-0.5595665956175645,-0.3985084089623319,1.2239210540166015,1.0986780758268813,-0.009385235851182058,-0.13143090711486147,-0.9240909599998859,-0.5315045947243017,-1.0681863799282978,-0.691437083385295,-0.530638464087362,0.6135824583050735,-0.023660696821054348
2017-07-31,-0.6635522098333364,-1.037204172783833,-0.6517127596143591,-0.3814390978273882,-1.5208590786943017,-0.37355717325143134,-0.13379860911788144,-0.09648157340218662,-1.150300961706103,-0.8249745862896868,-1.287291200427707,0.0014115149219986489,-0.6127781910621758,-0.1585196617515131,0.017671142562810625
2017-08-31,-0.10481558912148602,-1.2776802020725908,-0.777281222878872,-0.7964628022683079,-1.670726551018591,-0.13324233129304713,0.06538018134916955,-0.30766210025655005,-1.0305426357798144,-0.8261147187479587,-1.0323911240088324,0.001491140814751289,-0.7758174488329682,-0.050499329331880394,0.002313477029530792
2017-09-30,-0.3816819548587264,-0.8341580999404024,-0.9631549696832984,-0.9182937804392668,-1.5195411501500964,2.522219821179777,0.4781050151417294,-0.41196651404961937,-1.0853051833716505,-0.9535244201699526,-1.0684677801873854,-0.25793896905156405,-0.968268206025925,0.7503061702230861,0.04026724795585859
2017-10-31,0.11818310137258477,-0.26337387662560297,-1.114939614435663,-0.885552863699897,-1.3260909415177817,-1.325843132731413,-0.11033233692115467,-0.7792568499642913,-0.799100564630966,-0.8513230283699493,-0.6416488430369143,-0.5465034654359117,-1.1483820615470375,-0.4151699829141597,-0.029279310193978572
2017-11-30,-0.7741369111547569,-0.7284089750737596,-1.1065108550344869,-0.5147482547698609,-1.3903350715375475,0.04128381193250517,0.10958314173637407,-0.6821219200288773,-1.1137738176521734,-1.1823541998640181,-0.930996732233125,-0.37528090949574466,-1.1303443566210851,-0.029236110080286055,0.1152959959763219
2017-12-31,1.1873307670271287,0.38079606265689253,-0.026453668496483358,0.2108221846950675,-0.605035681460384,3.2080074469974007,0.7897560409981385,-1.657485589970094,-0.05434829036867673,-0.44142374867644546,0.41048443134209506,0.36817664827463287,-0.21129945735665326,3.016775724847684,-0.03543461047156562
2018-01-31,-0.8309827630750963,-0.30945733209631837,-1.4733975745755585,0.43370148054117685,-0.5102844000118552,-1.100097733170424,-0.37521029815162366,-1.4673931957148663,-0.49297486165126786,-0.8242438154950419,-0.3473110076623884,-1.25653362207081,-1.570363296194754,-0.34625427797234315,-0.007479268409353601
2018-02-28,-0.4479574833649113,-0.09531438193582792,-1.2745432606803166,0.29031023001048645,-0.45902523025530506,-0.39744929392986167,-0.13580612028485156,-1.467112688996968,-0.6145176924476933,-0.8739381362745279,-0.6192048224337748,-1.0581977697707015,-1.384456469082501,-0.2402486387314159,-0.039087849272131964
2018-03-31,-0.9195069009146045,-1.660848995090066,-1.519826564482934,-0.942593593771156,-0.3288065243527317,0.43861589193359324,-1.217550701787946,-2.9068523872876946,-2.2161315473859036,-1.4522144745969685,-1.269120170332459,-1.3356430907856314,-1.6887494463758845,-0.09508330501679393,0.12936035705999818
2018-04-30,1.3860309360597116,-0.004447362183236702,-0.9516620783373223,0.5020272728998882,0.22672344182809318,0.6808154549344563,1.4881513376377982,-3.66777156901753,-0.5783370958207582,0.12903900827775033,0.21427023452559082,-0.9698260766510463,-1.2239768143848633,0.21435564026421564,-0.06281607678212549
2018-05-31,-1.1561006992525271,-0.49918035147249507,-1.3831845530169873,0.8175600005664245,0.38278590657324907,-0.32084728808066837,0.18048461112288497,-2.336912364693548,-1.5819508076561304,-0.6948836502157815,-0.8260561435837718,-1.3030066556696374,-1.462045381330343,-0.1728322329454574,-0.09648726684417072
2018-06-30,-1.5000491680621222,-1.0407428381349484,-1.4756992826144288,1.080738933454056,0.20701823329460822,-0.3559609466359272,-0.484426960991535,-1.229558182790266,-2.7449604932888656,-2.3352733877297944,-1.791704923558034,-1.3521832643964418,-1.487845387526944,-0.09005120030937673,0.021966526727317283
2018-07-31,0.155879156665326,-2.404787188104733,-1.1758757340172943,-0.18063860525783945,0.24101403228447538,1.9108433499680004,0.8617915152802359,-1.1769118976725828,-2.096434391333988,-1.9655303187980808,-1.3551918990132588,-1.1132949662248588,-1.219104717921292,0.2592673259008918,-0.04072044443058615
2018-08-31,-0.6709947678194685,-1.8833659969269874,-1.2910447193243846,-0.21121470615851246,0.27443060009821135,0.6787680919989532,0.9890097072185818,-0.6916946159003372,-2.219582121995244,-2.8460253137970164,-1.6942226986453357,-1.1933818687385809,-1.2926697219912986,-0.062466751932246614,-0.06937114609291364
2018-09-30,-0.9900573341321153,-1.3870924456111406,-1.437523432008609,-0.4502894842147911,0.3210471788258583,-1.2167578579550955,-0.7812667529578347,-0.025679823853728308,-2.397666283383679,-4.074734551195292,-2.336012673774521,-1.327732105792995,-1.432431780886066,0.021461780139555398,-0.07003182684699445
2018-10-31,-0.9285016346744138,-2.3280115552989296,-1.6933244554894429,-1.0535156763299405,-1.0230641376473446,-0.5357436297556374,-1.9878226115150517,0.6330041944486551,-2.320111819179176,-4.152326083679859,-2.279964508595604,-2.1438684076485974,-1.7213322735308076,-0.11642110784731324,0.005902665016016343
2018-11-30,0.10435357565807615,-1.5414064734408046,-1.4555978000129188,-0.5290351185557894,-0.8343316919445986,-1.5634503247639464,-2.481504897540937,0.5906768956405445,-1.7922584353302144,-2.979698093065853,-1.3933215593948616,-1.9478205831488484,-1.4708707858722445,0.16522885291567066,0.059063097451668115
2018-12-31,0.7558744296103677,-0.05684043624362004,-1.5055428651765912,-0.1078231583551468,-0.6307623122352531,-0.9202712773616061,0.09274154007882741,0.13047076572433333,-1.1700243606953404,-2.0212973470289937,-0.2624048890736429,-2.0274020917977627,-1.4828088626520641,0.08203875605026573,-0.06321627228929876
2019-01-31,-0.9140038824792854,-0.019897217549859424,-1.4453434436683141,-0.16021312635637686,-0.6320102515390265,0.5875935612863687,0.6856179979373677,0.7525907114840295,-1.3740122803682349,-2.3315823726652716,-0.756895140820923,-1.9427974685834175,-1.469092980514882,-0.8800809601803341,0.11052445271272654
2019-02-28,2.0395800791815093,1.1655073299040175,-1.015967100747835,0.5604800508187661,0.19992087080572016,-0.09263642277772371,1.562216438304933,-0.3239798043592336,-0.5134804990834766,-0.861040265091988,1.1578552926287864,-1.002851421848674,-0.9713392936230852,-0.304786269940927,0.09247414536371103
2019-03-31,1.5063751294135597,1.5063295296089874,-0.46618636631682286,0.9911867127554002,0.321792858541459,0.8885398224640553,1.7480563699238096,-0.7527901741091453,-0.4505516710037035,0.15615813519721283,2.3414898292259867,-0.4437035923524449,-0.47791182995808207,-0.24177180059375358,0.05099429602981402
2019-04-30,0.7384176161668681,2.942272447650322,-0.78777918441463,-0.8887432848910543,-0.10856232096863465,-0.6303701017725655,-0.965314621267932,-0.9819441646466984,0.03379431371796834,0.6649621769187749,2.188143302865364,-0.7409775048331362,-0.7224687176244129,-0.23967312623125947,0.05244836051282988
2019-05-31,0.7346706241456556,1.8411498280943774,-0.09665130386259772,-1.0948206724068041,-0.1246108269950326,-0.4944571494769311,-0.38359201375695107,-1.1305358959172191,0.5555780518442464,1.1101583160281352,1.9813861736152758,-0.1152393139281388,-0.17689323512856153,-0.36283903135886253,-0.04019165366873766
2019-06-30,-0.6989359809958198,0.461057299084085,0.3902869406874323,-0.1267357710482418,0.46517305460950203,-1.3059748987740127,-1.9784054955332147,-0.6175887175237277,0.2568812888603695,0.6284315011954491,0.8025722109484134,0.14914445595301457,0.23828803615420732,-0.7574817185252953,-0.0625717934475367
2019-07-31,-1.0463201057249236,-0.605111809954921,-0.15453926371138726,0.12690159777134935,0.6189601797459712,-1.043195089132402,-0.6492983293590876,0.03481135602319633,-0.21561977959522627,-0.004073554770367091,-0.4289346135999697,-0.23822469576199667,-0.17224738251551636,-0.36509243724318763,-0.011335047958257335
2019-08-31,-0.2238370207949174,-1.1741799938945587,0.10819597913287309,-1.0561147338899555,0.006773319837322936,0.009304720070274854,-0.09112152391816752,0.2744150491359405,-0.21636858371649756,-0.10732443272074108,-0.7099611460268785,0.004946917740506169,0.07493064316026829,-0.24108990322105955,0.03216493498331574
2019-09-30,0.4553819784547865,-0.47147887046911374,0.9425663876844045,-0.32884371779118676,-0.7834307673694694,-0.5246118893931687,0.3833369695990302,0.07641578064801637,0.14850195261091734,0.2113662945606043,-0.3390775059045186,0.9486039869246488,0.7985426579410891,-0.4816075389896246,0.04282557186717202
2019-10-31,0.595879166749019,0.48983854865451687,1.915921535379283,-1.0113006235407358,-0.9652800645281759,0.46261500504152936,0.8816463294937378,-0.2339896349022224,0.6256347558915961,0.6111321752359612,0.16745034452735574,2.0748309910281773,1.592833627153024,0.4382323869807928,0.020057436827434872
2019-11-30,0.24960114990054824,0.7695654004204363,1.8734453651223508,-1.6387925658906586,-1.3990658209082538,-0.30998968317413245,-0.12983787166551192,-0.33604467400109134,0.893736417910096,0.740377043853326,0.46799161005670886,2.3318541264924146,1.5713467939807246,-0.403499695234314,-0.059232279473150955
2019-12-31,-0.984193724802229,-0.07898891671025067,0.8018412186611599,-0.14492992012214537,-1.2409831047955409,-2.194606948836577,-1.2421262506231368,0.5478599684691685,0.38447280473116646,0.1907468974461529,-0.21392758221184036,0.9294954371381356,0.758705903511821,-1.5487922672363164,0.03476912725387303
2020-01-31,0.5803563883670767,-0.10757256661882582,1.832453883283187,-0.2197948314531784,-1.6983070415191237,3.578312845314766,2.721829273674606,0.17996602982088436,1.0113560206157362,0.5586249170187186,0.15349952496306843,2.406748665888024,1.7167085516895115,8.013446669821667,-0.014502816314105833
2020-02-29,-0.25088843146970985,-0.40134108480022435,0.6541218470526929,-0.29520170800670226,-1.5416199322688469,-0.29271434514086786,-0.0007914405950558767,0.47193939176241795,1.0049869892342336,0.42156645422680783,-0.13155297569704508,0.8594581328784939,0.6592959468674954,-0.32711406240746027,-0.40653697179178444
2020-03-31,-6.483752330885715,-3.536753537167487,-2.302226749608769,6.448139787966664,7.030567099523745,1.5129192883896023,3.2601318779912845,6.5211781377413445,-3.2452592861591643,-2.8601014441757964,-3.8683413103474718,-0.8485862593371992,-3.4720543339324617,-2.6034870924461346,0.07483195408579739
2020-04-30,0.8559911770507567,-2.489798957186969,-1.892840092695664,4.080230122103366,4.01188936514227,1.144889871518509,-0.6393369208064676,2.7014452634424844,-1.734171616526402,-1.635176489366025,-1.9653719935256138,-0.7570767844627679,-2.385944382408793,-1.738709004053754,0.08809636805447658
2020-05-31,1.031960121735787,-1.4358090764527975,-1.5449092860807383,3.447766334066203,3.2180667261282077,1.339413412159658,2.0735664634641973,1.642117393650189,-0.8623485637511706,-0.8315124150763019,-0.6532300904942934,-0.6384124795809503,-1.7040794226511438,-1.6731841808266836,0.05087073991523541
2020-06-30,0.5933654938342274,1.6524047198909906,-1.0222424268273294,-0.791558536735682,2.686673637364946,0.7097431975063971,-0.0423336852820216,1.1411353894230076,-0.34757968806113315,-0.3947870842861327,0.11019050950535104,-0.48672847177869416,-1.0225176452472724,-0.665553294687477,0.08573123186301006
2020-07-31,0.8800673233132872,1.570162276506903,-0.27099180093549613,-0.7045879418152038,2.3539838687126586,1.0547024255841628,0.42188396657384203,0.5935375860506338,0.25108702585020615,0.20423289369944983,1.1576593284819867,-0.2667641775724011,-0.1516703048812575,-0.22284083182846054,0.0015884479874227711
2020-08-31,0.0301635673636146,0.911050434964392,-0.1804687371414536,-0.3928190474859169,2.0374106240289294,1.1893381066815507,0.3084167577880019,0.5002853071703594,0.30217506256173116,0.22429232113382705,1.3000405541005355,-0.23504058699654745,-0.06015596321328946,-0.1445797162335217,0.08362687140718826
2020-09-30,0.8068124024642572,1.0333328147210996,0.0961672433767078,-0.30735977756674016,-0.9467670969418994,0.3968785782682967,0.11762221185689367,0.07600727094674048,0.8531616578191462,0.7193380468694935,1.3989207845493683,-0.14066296068733933,0.2252068689784198,0.162350132747458,0.05606292349851185
2020-10-31,0.4773991323960908,0.7839108375737825,0.15102524771914266,-0.3901957100714723,-0.9001211010198645,0.10932462289001506,-0.5236932246108624,-0.15181651678507369,1.173909248709697,0.9632085285366638,1.2357804342445458,-0.034056376035780545,0.2729223666947188,0.19427173142835436,0.11284233831237565
