DCMS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-06-30,0.19927353279599228,-1.629544634793978,-2.282096080794239,0.8123331764584385,0.860499552117055,1.8129387578714988,2.5722987653858724,1.913101092188506,-2.549052129834934,-3.1487563514473513,-1.9635467654511138,-1.7786293890882952,-2.4806315314285436,-0.4212107552236165,0.10777192294590594
2018-07-31,0.7007487275889953,-0.24097302448192606,-1.912741813582268,0.5981885283941397,1.3497210255308179,0.7917665479638876,0.24455640074554025,0.9277572219649771,-2.1644198834418877,-2.130648761863053,-0.930240563924486,-1.562246812302568,-1.9884957058835124,-0.14785838276972285,0.15330578327681876
2018-08-31,1.0252218461929465,0.96177642279726,-1.5853071755478207,-0.9688198565737274,2.0288094487831714,-0.25767298764678115,-0.9822718275911998,-0.01492587553234934,-1.8884328186153125,-1.3101183078225083,0.3601526783770729,-1.354640660813392,-1.5955077825705641,0.004109553226174066,0.1256984544033357
2018-09-30,0.7493766980339357,1.2234254641678695,-1.3011579750635216,-1.4983916860984265,1.162899434417073,1.3661344169091434,-0.0013347332735968132,-0.6145345382030547,-0.8406715239919246,-0.7615604756643196,1.1052875858215607,-1.1724720533606827,-1.3020269253499899,0.069751737703249,-0.05698303796177656
2018-10-31,-0.6262347020551448,0.5500387744354212,-1.6255924509646138,0.15179166357042456,-0.07711596663070971,-0.6064281874759195,-1.0263319422925459,-0.3478131624167409,-0.9759075408313483,-1.0292276871392192,0.4541682624111669,-1.3873593796727857,-1.6413865691241867,0.052234320231795243,-0.14306348943878827
2018-11-30,-1.2042019496208405,-0.5070241491824067,-1.7233708892117254,0.5742392172609369,-0.21494031275412395,-1.354029727899677,-1.6842751930620548,0.37105622980539615,-1.2892641141808971,-1.708929272030954,-0.4803665180618519,-1.479126653043137,-1.847032051078776,0.5951153083153922,-0.053367088216401334
2018-12-31,-0.5781747403358034,-1.1319025410349115,-1.613601115923387,-0.923572958418394,-0.028783975854593934,-1.3472720010204087,-3.4458675959900864,0.8796360232383844,-1.3370608067983647,-1.9447250177076112,-0.8304969952720256,-1.394664315704318,-1.7798642476247768,0.6346821735958128,-0.008308653139016946
2019-01-31,-0.20954101760885044,-0.9011679046131557,-1.5065227591806516,-0.512647934803258,-0.19901158360846627,-1.178648904779009,-1.667797374168171,0.860462979663589,-1.2617930803049613,-1.8495555195965214,-0.8650959192683149,-1.3581731383526394,-1.6460420308440646,0.5367708483170072,0.15572444506562422
2019-02-28,1.1750947283796171,0.1450581582891428,-1.211957132172067,0.5133335811470547,-0.12984525576661393,-0.9944435251888042,-0.14429878584023603,-0.0682072954377815,-1.1952424816102614,-1.1749438411929378,-0.07864057104797481,-1.124617346766389,-1.201981309075657,0.3005830273706926,0.05422155416663885
2019-03-31,0.30846840563170835,0.5345403070253502,-0.701116950093073,-0.12117688779135255,-0.4178408339082453,-0.6299645616199698,1.1640920194314257,1.3366472404370522,-0.9176679909746235,-0.8697610271479542,0.2837276183771394,-0.7209802011031456,-0.6579781912770276,-0.14600991618210968,0.049365108128235316
2019-04-30,0.27723971731853053,0.7571608625210051,-0.14270644635034163,-0.6402324144617717,-0.38828393532391076,-0.8703838371773764,0.38372598250258255,0.8836386444203046,-0.7071635406283596,-0.5747920578505623,0.5183669165986665,-0.25257501894589984,0.11520016009048151,-0.5787772204183187,0.24373703179288478
2019-05-31,1.9216129182763975,1.067997805061731,0.9194256807003605,0.5578070695376743,-0.14263018282693424,0.7189956527424987,2.0220961039468266,-0.4046127299597072,0.04462461335287509,0.677134775577716,1.6091856469616999,0.5281497552343514,1.1610334985003317,1.1740952136973466,0.013067401551721376
2019-06-30,-0.037120919599278074,0.9061276064765604,0.8191080454830488,0.8327583439442415,-0.5521023549144736,-0.5646820388282767,-0.24133659827856546,-0.3950805118209025,0.057695437656422044,0.6557205258826224,1.0499098820854158,0.60979350069897,1.034054609015869,-0.9090131738254207,-0.3435754772104727
2019-07-31,-2.7843710569258127,-0.4496848778395429,-0.2628037705801277,4.768705562686225,2.5673616537281663,-0.5520401638455961,0.32472909746812106,1.2677130790804028,0.0857603331532541,-1.1684568246136524,-0.8927869575261066,-0.4939042705324441,-0.026753269009832756,-0.44405526345606483,-0.04186211231980832
2019-08-31,-0.3010268543458628,-1.3865001516382691,-0.5678804067010619,1.5596817339157965,1.9544472256949066,-0.5908284073622317,-1.6113941896617912,1.2214035887083083,0.11023518979911763,-1.273718519328785,-0.9897729365074821,-0.5975909739370774,-0.5236781104397564,-0.36171964376965077,0.05593019369608658
2019-09-30,0.389464354620334,-1.1331953969673099,-0.6223434624809718,1.6717159080096826,1.7500976605207468,0.008046171884847035,0.1947650662154054,0.5062064337782288,-0.9211945685044897,-0.8557481931788375,-0.6720972066342433,-0.5912424772771996,-0.6258758275760501,-0.3132932776658151,-0.09498880729374079
2019-10-31,-0.6248488250666054,-0.2544990765660018,-0.6174794264072879,-0.534881228125957,1.6116445197129936,-0.645594696209064,-0.4547148212377597,0.8328880477956283,-0.9925412196453536,-1.226733388131503,-0.9074317903203991,-0.555481113520367,-0.6696239558653574,-0.21513754735284354,-0.07639024159357877
2019-11-30,-0.43175805782373183,-0.3157622661302257,-0.4597448364531652,-0.436975873465246,0.15858849286534787,-0.25586548009547366,0.1322292138305013,1.0460383844952394,-1.0503618617112929,-1.505572779078642,-0.8062263716570873,-0.46729358178827607,-0.45848531841773815,-0.2918751930935329,0.14748349771596178
2019-12-31,1.1847428027313023,0.04553248508135601,-0.011216103757925542,0.3884122791944451,0.7750943579348964,-0.07046662809762623,-0.11440135585551203,-0.20772072220945936,-0.731720679133433,-0.4098334073659508,0.28408555891844556,-0.19712224969919714,0.15811736762463358,-0.21082807010351864,-0.06229574387646106
2020-01-31,-0.32788698043171577,0.20265516975736597,-0.016376136074984286,0.2250021220830102,-1.2172476718814107,-0.2599048730838594,0.5590715852406389,0.013015834604031886,-0.6521105404782036,-0.7043832956291755,0.06031216453532038,-0.05927561115398411,0.13138166625542383,-0.20677063566434178,-0.12179998649147737
2020-02-29,-0.7091184632039839,0.05790159277865738,-0.5694481784329056,0.43109555784549447,-0.9948864653217432,-0.9888791179196468,-0.9927816156750231,0.701996965122185,-0.6288393559394129,-1.6765346125602067,-0.3861893066613273,-0.591354779563133,-0.7324103566186521,0.46235589243171293,-0.4229690096370359
2020-03-31,-2.709218301738828,-1.9129778379967182,-1.4256385824983222,1.2382249874676658,1.1857947001951532,-0.5357692054597669,-0.543346960930288,2.4369187524566724,-3.310112581911186,-4.589937932745659,-1.6782589730979378,-0.8998905854970538,-2.678211807871778,0.7559286877761732,0.24520326937894205
2020-04-30,1.7055985898896038,-0.7509917484415055,-0.9880546101153581,3.5300213030707766,2.5226595379959877,0.15359039990483908,0.31818889331993877,0.18311663978315473,-1.5144144182553474,-1.5521956391080551,-0.48458595176858754,-0.5020832423708288,-1.3076977759632307,-0.3881917786964803,0.013185416348973902
2020-05-31,0.1295655553187359,-0.35923240389028677,-1.295769179764663,2.8250426525493193,2.176433646856301,-0.5217050822308484,0.857138739409212,0.07427133194378281,-1.1734790489293723,-1.2931063570543604,-0.3374976955623574,-0.6567769534446452,-1.6799231344235734,0.7284011977673545,0.13004875173693395
2020-06-30,0.8192360690205773,1.6162669098565483,-1.0576606746707276,-0.27634725136908256,1.840886379588274,2.3782917467081326,1.1487922553328331,-1.8524124936397808,-0.48422334008520923,-0.5022990676393362,0.5279610556461525,-0.5707738448156668,-0.8541334659356701,-3.0780660383192906,0.06673203296249935
2020-07-31,0.39502538364970263,0.806252795610506,-0.24470698162122953,-0.9364849486016037,1.7132859526308115,1.5293115369746004,0.2827806579422384,-1.9073446904873923,-0.42600269284042697,-0.11099405848765596,1.023899011938596,-0.17028822535970345,-0.10001225552165904,-0.7035960568537392,0.062279154182212165
2020-08-31,0.3802760065649995,0.9431204371644779,0.007019281881531628,-1.118703492579241,1.4606497069230489,0.5065862321338528,0.6146097595458906,-1.9121113281516307,-0.37225115211016285,0.2709406112739048,1.2487713503554096,-0.04885114940803275,0.12112929101542434,-0.25377623658560505,0.006762844076383279
2020-09-30,0.059397766223690425,0.4992139105109011,-0.11137176980717195,-1.1521922648969816,-1.335382279504737,-1.2859188253399005,-1.3950250070807468,-1.7985339298914296,0.019803069708009893,0.38265768885159857,0.7132536941184725,-0.32404167537350886,0.027355461460687666,0.16679714223591072,-0.06786362133626322
2020-10-31,-0.3873240960619053,0.03954140093631389,-0.03143866523579901,-0.7972404856163364,-1.639589645151223,-0.8289178263429453,-0.873517387223916,-1.515841728178712,-0.11886655800336197,0.08372536330206473,0.13448112316778557,-0.3071018272075823,0.07976631694484061,-0.008186935167059744,0.08761230538073063
2020-11-30,0.6138324420710894,0.17654072878357172,0.39023889158600533,-0.6226516687622232,-1.4893977881937237,0.5462243172114791,0.057425625448233715,-1.6917461443435418,0.356109206283088,0.6536690481701097,0.44077313912078453,0.4292689576406543,0.42418305045598254,-0.19793130866362182,0.06285132654128511
2020-12-31,0.39727363620400236,0.3814723248778049,0.10697416254619904,-0.5245295492785966,-1.5997471604708244,3.0209592372239,1.9333528652487417,-1.3046749191667955,0.607542443457625,0.9826595044825419,0.5878296024027244,-0.022806919216093655,0.19828188585843473,-0.17745624254588352,0.0892357671222051
2021-01-31,0.5368653482388406,0.9637594312676371,0.5133245111488398,-1.33153128853602,-1.4328423057923467,1.2837316971006005,1.2655839120450074,-1.3863940357568132,0.6065112152331079,1.380950738126344,0.8621045102848731,0.8024386931645638,0.4963294710408179,0.3867107078874135,0.0526823442694189
2021-02-28,0.2719978989695297,0.7469629924192329,1.079496797520112,-1.2266074727290326,-1.355505629534107,-0.3286480698275313,-0.1916138118173621,-1.3566261695746278,0.6023976429497294,1.5031848816789977,0.8779820336581152,1.9602220700716657,0.8681419709347009,-0.5180772943254809,0.09660803851992482
2021-03-31,0.5935163986169019,0.855352246164494,3.6257355792668653,-1.0991983457615457,-1.250624667702341,0.3165348975089383,-0.7732382693834882,-1.285830735813617,1.4877635572791925,1.7934900824595048,1.1139691197759949,6.487712719906987,2.5429471664699137,1.04192704749045,0.3375975848500318
2021-04-30,2.15223070325084,1.8263531665151413,3.2966331731726286,0.3229285970173294,-0.5134489335463502,3.321114217156561,1.38144424337028,-1.5805754842976896,3.2983655553145175,2.7431365577511677,2.638120848156078,2.4147877392832457,1.7939647771867933,14.251136547226722,-0.017231902551688754
2021-05-31,-0.2224903669739758,1.4382232588637052,2.500437135733187,0.5802917296631159,-0.3059109321174183,1.2318864495940864,1.5491195015569288,-1.3027339798988449,2.566407454024537,2.082132859223804,1.383339353605957,1.6913096275234911,1.5991655958594504,1.9684162115207136,0.27836885030511316
2021-06-30,1.6791108626204074,2.0795522976048106,2.9595837107131837,0.640124495152049,-0.07009928786807992,1.2403055486251198,1.3938756283727871,-1.2699679099526762,3.329648041859072,2.3774785692612386,2.343711643483727,1.8486721441153111,1.765147426453997,2.437852223793309,0.018845426980030607
2021-07-31,-0.00769616377148992,0.7992074193499461,2.3264529084634202,0.30301586442890893,0.02282117757988456,0.6484140473588715,-0.5772301747951266,-1.0820288143340817,2.461120641700691,1.826690058425178,1.3817988753039006,1.4808012332946083,1.5761914527891574,1.1090558085797548,-0.0427023143246456
2021-08-31,-0.5168054010478471,0.653126270771427,1.6417685973480303,0.49050060430624204,0.280108007606276,-0.9726608283613715,-1.7617842966525006,-0.8636114291991347,1.980660741715236,1.3436776953670544,0.4314633913377037,0.9319249749898251,1.2678402007054854,-1.326171804113009,0.12681319943029545
2021-09-30,0.6071836327156056,0.04440885910740699,1.8915196673560826,-0.4543284454202135,0.3026981144724905,-1.1064428884898245,-2.2310221063875106,-0.7676173603532571,1.7482731583232343,1.255243903175149,0.5034201453672519,1.1577679450278315,1.3421135168097877,-1.6864663058948304,-0.023217294245930237
2021-10-31,-0.4039436999448761,-0.18149891611114927,1.83736181429067,-0.32310496718028575,-0.23689011093961482,-0.887212196657224,-1.3824580957905643,-0.6051658432543513,1.3304521383058356,0.9752694790452059,0.0187240058484326,1.6835472569862846,1.3738722405088197,-1.3800480934283552,-0.029852963149681274
2021-11-30,-0.4736504676782746,-0.15682299892598506,1.2683138321808092,-0.3800849620024377,-0.16875341277832145,-1.2891326699712837,-1.3091425799192578,-0.45090348209617126,1.0226513503003853,0.7491860365157387,-0.45787878192545517,1.1302562735948043,1.0281646562999636,-1.663845961548018,-0.00026081740321553387
2021-12-31,-0.2917186578212254,-0.6872608358784354,0.9845567259020089,-1.2290638404075827,-1.1836957240031758,-1.0881773569406585,-1.0763321451533054,-0.21314732492706293,0.84100429372303,0.5970666955587471,-0.5603895903408211,2.4729298750014443,0.9627792817391592,-1.2381345817311307,0.16599004760656474
2022-01-31,0.8768149622186165,0.057200283648415215,1.1267404735976958,-0.12589861219583826,-0.6520752330747529,-0.3895406073535254,0.3839496805117953,-0.271117780700911,0.6980383409785963,0.6692564122241087,0.19448612040148694,1.4954228589882321,0.8536969328873248,-0.44801181023140907,-0.07747555767433328
2022-02-28,-0.8381620359587907,-0.14972193566307704,0.6888784544272805,0.0950478926043067,-0.5427477104169881,-0.7016226664134162,1.176301360583221,-0.08516572971437841,0.5726523309618503,0.4343686966786317,-0.44023637346717437,0.8126195041029761,0.6330960384535862,-0.7049191923503397,0.07628168607268872
2022-03-31,0.19173363714452007,0.13069996826846908,0.5776034748571967,0.08870437023944025,-0.6711173429489669,-0.6446040332778511,1.322044682938738,0.1220702272080864,0.6372529765876469,0.42005097870048264,-0.15228785271611509,0.8408424465547398,0.6449020679396376,-0.5673789118912965,0.048364489669124995
2022-04-30,-0.19577659849344095,-0.5881617581685389,-0.13059806059043771,-0.3480620111070609,-0.6442359691712403,-0.36697558798185403,-0.21271459083099187,0.3341557242501892,0.622767059026115,0.3446294890515402,-0.1847078619847392,-0.0008486623370804704,-0.026483240146297497,-0.15824585035516642,-0.1786019843793732
2022-05-31,-2.41661908154765,-1.3321603133414377,-0.48808152464014515,0.5169031379021057,0.005854295668544199,-0.14939170208885982,0.4633583697652556,1.4078096848210444,0.00809084848875623,-0.11167201345806452,-1.6181620520472717,-0.6124345151579181,-0.2804491627868482,-0.040829511059511714,-0.049221161178028175
2022-06-30,-0.9265396976807048,-2.180858583053724,-1.0690252927507569,0.375401528517102,0.13054176156741798,-0.7974973814183077,-0.7467640531301004,3.7169653013596857,-0.24656967846193664,-0.39388505493263154,-1.9594970111506858,-1.1013457460439542,-0.9918902965410396,-0.0457313705147345,0.05720253025434988
2022-07-31,0.1061002612809762,-1.8766412655168967,-1.0818912175251563,0.45538073793919104,-0.25355816441888346,-0.5048860652594069,-0.5995251715705607,2.6261906331092804,-0.36405173513276473,-0.43376151401451346,-1.290338789620743,-1.0670305814188277,-1.0603036646160737,-0.07622881004279217,0.048930623471580344
2022-08-31,0.03507802350159525,-0.46060451478517017,-0.9749750642983381,-0.6798179368379937,-0.19007312172765378,-0.6591576518348841,-0.8932429371477042,2.010787922760484,-0.49328238794781576,-0.47497329959544926,-0.879588499166688,-0.941890357509615,-0.9473655607160409,-0.14303542567143912,-0.05038160313724998
2022-09-30,-0.8567806021928455,-0.4239178446391132,-1.2613765403814707,-0.6945118044493865,-0.2658423223915436,-0.7826342462761409,0.009586496407835918,2.0614267129283728,-0.717483501503655,-0.7795890496561919,-1.0024365955625927,-1.2348689387721672,-1.312599497668538,-0.04335466285741855,0.045991864243503176
2022-10-31,0.03462811239018707,-0.46433064943870705,-1.1792434737210808,-0.795130554298116,-0.28067877235889227,-0.5377683217652585,-0.23838354882218327,1.670288449476885,-0.6717707034166073,-0.7737603364845743,-0.49607540930846106,-1.143821902139293,-1.2200291678065658,-0.07181976906089618,-0.18161407949454283
2022-11-30,-2.0825020855218632,-1.7131066474664833,-1.4032710920971654,0.3205004112959775,-0.2863751515811766,-0.10988955369384618,0.3729581977937689,2.987820801699715,-1.6551265861010336,-1.775548339578988,-1.5001511905214728,-1.3961197888707637,-1.5412419141663674,-0.03692694131299359,0.030439710763884353
2022-12-31,-0.04373727513071055,-1.169057872021234,-1.3362479643861378,0.5390824494803133,-0.2940667235394826,-1.1958469260252025,-0.39330156505676883,2.4244781599181393,-1.8330202515708316,-1.7748467719191914,-1.1791094643863196,-1.3172419236471986,-1.4290691598453171,0.011417245445331053,-0.03977265095856246
2023-01-31,-0.624357295319003,-1.5236845012119358,-1.5611744284426528,0.13727522379262164,-0.5415154348044516,-1.2156230406793147,-1.02588412947212,2.523538923816876,-1.941125312893666,-2.1030748529101917,-1.1922537390499106,-1.5830631304841285,-1.7679339276564345,0.17920008428252143,-0.057904327951362626
