INBK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-04-30,-1.1314786554178171,-0.20197367469179456,-0.8186163551110026,0.17257470202664257,1.193541530769104,-1.5496274407482395,-2.4578225832848584,0.5738043848807631,-0.9008527186929912,-1.1066406299371239,-0.09057657401454272,-0.656930233858674,-0.7814687973875601,0.2229693471579634,-0.2682813744214622
2012-05-31,-3.056900892587592,-2.173881983264152,-1.2017864016357411,1.698342075648197,3.072634398418473,0.7539861643804537,-0.6316253377038885,2.3880408832138174,-1.5712865264109337,-3.3213561777756917,-2.080860017909964,-0.7656661011775214,-1.4913572278003278,-0.2619026567176053,0.03998215037434404
2012-06-30,0.512016609867632,-1.8039511066943834,-0.9288205826653457,2.024253752967259,2.6238306134396487,0.7310573299722275,-0.23818313848199776,1.5144991289145333,-1.1714023599335435,-2.164913820658074,-1.5433905595591193,-0.6129144101525797,-1.0640657216561058,-0.1832252067158263,0.0098912774787427
2012-07-31,0.19598099945391234,-1.054287588555834,-0.9568026988322363,2.4133344547899487,1.2155697757369213,-0.31597427580022047,1.6564133099917302,1.144548967310386,-0.9349680772538572,-1.6993805329745595,-1.0799984122094957,-0.670238686639453,-1.125852936164176,0.3790244432037747,-0.14111268548912848
2012-08-31,-1.2677933154175598,-0.30930144447761376,-0.9990947294920524,0.14374303980827322,0.7564406851420177,-0.9132512203771821,-1.3734130681087027,1.6898735170711392,-1.0746593581879476,-2.112254719546472,-1.4839094253980318,-0.720434003342615,-1.3749716963164265,1.2179718189206519,0.2249553804626303
2012-09-30,2.3496869688720983,0.7134386948020747,-0.4714217344360751,2.55668104934408,2.6626789597696345,0.3435383305456635,-0.1634045921495188,0.1118453138798477,-0.34226874078149705,-0.579346117976736,0.7913825680102119,-0.32032367709889487,-0.4175336074715604,-0.0675574642575268,-0.1405380386500472
2012-10-31,-1.114248791359557,-0.06521095337355685,-0.8325748824196154,2.862618641585881,2.3692062290297375,0.15159080960245636,0.6247266372499799,0.8700116454446376,-0.750533365930513,-1.3147851212508979,0.04477196933158888,-0.4259903490986547,-1.0576628969560407,0.15107200683904004,0.08825068809136594
2012-11-30,0.9719211128869659,1.3566913082472807,-0.050355238980757895,1.8210136185570436,1.0448671147811306,-0.3711087012003155,0.9430644849194979,0.09432110771097901,-0.33228408854613206,-0.5859557983646916,0.8610711701371954,-0.040032745901820446,0.06734424108650172,-0.009391294104996244,0.08259655972412422
2012-12-31,0.8580736460296343,0.49694063156931456,0.6143916194887628,0.44970438979201866,1.049336477501732,-0.030515669230483086,-0.07349479324968065,-0.7434721149954787,0.4605789510066492,0.18186635399689144,1.5375168472855747,0.48180734526188457,0.7535727923215163,-0.49496538401316065,0.014446079367621902
2013-01-31,0.2011959823013015,1.3541897490846655,-0.1314964049114171,-1.540154892754373,0.9653679182494921,0.4290498961971167,0.2881225219840565,-1.0229908001639023,0.947209194110774,0.37851714968375916,1.3185172176713313,0.055443049710838285,-0.04450529837721416,-0.31037425223525483,-0.1328251280284582
2013-02-28,-1.1751095299940035,-0.046062395389047786,-1.1329780896460415,-0.019717423145328344,0.8546838740920445,-1.1258331422932284,-1.0059800574945466,0.1434003654947203,-0.3078048106672303,-0.6651862170432579,-0.27983619000299453,-0.580013811937741,-1.2599467620894476,1.782706295068178,-0.005096273770666103
2013-03-31,0.007751513750088441,-0.6763114748191149,-1.1388158488858324,-0.7154528542261344,-0.4391132872736896,1.3399336182279258,0.6717024536150431,-0.8854708765014727,-1.5231538307070545,-0.5604497595452637,-0.2529413338956643,-1.0041287318364187,-1.1011871175182797,-1.7308759681019215,-0.02967234828458679
2013-04-30,-0.16274991403430134,-0.930642289746759,-0.7774365884714705,-0.9237729103133492,-1.0142149950131703,-1.3832262953524233,-1.6963189464308939,-0.6813726798952797,-1.3589955145780985,-0.6672251526690776,-0.5625037158922791,-0.981895739037449,-0.7625102781679272,1.7293420926592344,-0.17986842782587775
2013-05-31,-1.4970904134124803,-1.152301554704346,-0.1854776561113383,-0.32429886504491723,-0.49296026991323866,0.3756194031866877,1.4550711342159195,1.19522726661075,-2.1681036129990283,-1.8800445838544182,-1.7632656906049784,-0.1556325030524598,-0.3919601327960443,-0.6527635377579686,-0.2172978774675915
2013-06-30,-1.7304056545564743,-2.3788241573124878,-1.5740038599471655,-0.21249863489988438,-0.46767859322783284,-0.3591944684660994,-0.9262679516426945,2.6776634611036783,-2.3522013146467606,-2.4811235458621526,-2.552909777968312,-1.3679213608357317,-2.837435167910771,0.8452143624475953,-0.35004809653675184
2013-07-31,-2.6622365273489828,-3.855389029903751,-2.834257590800522,-0.4731578020919367,0.4134717766017349,0.7889698884958607,1.5517034961108682,3.163025933773709,-2.3936942755706627,-2.640728452860051,-3.3327434215269762,-1.6991216186867648,-6.529838243794605,-1.9114006439332911,-0.2402645920943211
2013-08-31,-1.4404773541077458,-3.170298269525242,-2.64090983229198,-0.9099956751524283,0.48683476707671774,2.6483634196928447,1.2240622704447708,2.321917066156906,-1.8114766714585,-2.040079571800867,-3.0121826856324114,-1.64798524354008,-5.497987701182378,-7.842381998866325,0.05646045534014373
2013-09-30,0.7386854470843778,-1.5382808665780212,-2.5838395111573993,2.2092266237231755,0.953811672990942,2.9536718868871623,3.0068822939583195,1.1278461808642894,-1.0723625358655624,-1.1703624347923567,-1.7383340624338086,-1.460764506434568,-3.7068541960958763,-5.911693860678637,0.2195763656052884
2013-10-31,1.865130003938237,0.6217182545669427,-1.4551100059362232,2.400337248295664,2.9844131241292238,0.8339725503730967,1.0906458291491692,0.07346440946001327,-0.34445766284146156,-0.368672062278806,0.00888484477900094,-0.28184065905359207,-1.4771765490406237,-0.8727113863743872,0.18588874250287585
2013-11-30,1.4720363610046556,2.109016546224611,-1.1054456008029045,-0.7253875265987839,3.4370753067895747,2.375813093925204,2.262845928927987,-0.554107221663764,0.26156498947405676,0.2068171920077074,1.5937865199226238,-0.05252586448974096,-0.8167515567629838,-2.3881644293032447,0.13877233318999252
2013-12-31,1.0414014943315038,2.12912720123379,-0.9111319624606274,-1.580913012215129,2.680001442528733,-0.021822184455166,-0.9186244163966488,-0.8893999847741405,0.6981340730847715,0.5796185033570984,2.386559336692067,-0.051335594714983654,-0.47485828452113177,0.10678137711903893,-0.15372029462586567
2014-01-31,-0.8300588915523354,0.760055104590241,-1.2753702726956693,1.1312460708209546,1.1389638841905,-0.19450949055369832,-0.308874336547445,-0.4946346093286064,0.4222965455275265,0.2765051260428314,0.915494377415291,-0.6720447348126904,-0.960705625855698,0.2711967466545414,-0.12268963164841871
2014-02-28,-0.5650528487215208,-0.1734124870965888,-1.1526375056997578,0.6738905016029442,0.3369554056723513,-0.5953185201976253,-3.284975201397853,-0.230351129064645,0.3013444502269351,0.29161465662974234,0.06294851312593171,-0.9164720087574105,-1.093396951209478,0.7790824871299471,0.2651543961929735
2014-03-31,1.9537867496009627,0.24988194950298817,-0.3378184795293941,1.927054229585999,0.8103989207470443,-0.05242197474390415,-0.08044184080678358,-1.7149351373331645,0.9213299479969771,1.1228864856460719,1.046704197733597,0.003092121648031212,0.19974784126084683,0.25089250361050097,0.1185083566427046
2014-04-30,0.8867441016293104,1.1328125745367401,0.27051238735165045,1.0782198928390458,0.4994329531855383,-0.36388864716949987,-0.36274038708867906,-1.870353316835419,1.4670250062477563,1.6296845755246316,1.3058855267859084,0.455201410797862,0.5394659168952023,0.44138168757805457,0.27835799557665775
2014-05-31,1.7575688807050338,2.2795593083260317,2.6688071100925295,-0.7916185899522572,0.8311144854042837,0.37994078290632377,1.6672930003744642,-2.0300771839500706,2.5743844496020047,2.3622871110556884,2.3298511180738344,2.404856176188781,1.360135438859069,0.4521335615284038,0.07362692639281153
2014-06-30,0.42247707505747184,1.4492338026496039,4.161112889698008,-0.43532356194494554,0.7472777300088427,-0.24235105547536015,-0.06872241846662232,-1.8220314882779955,2.5595311322338383,2.2103058871708616,1.9121665468438103,3.613863585093115,1.8213319573625553,0.05311416735213746,-0.21286207546362224
2014-07-31,-1.2352425062559707,0.42846434628842744,3.9051799008024397,1.8836874486433286,1.079013687303122,-0.5060684628368527,0.08931121213440266,-1.3953694778200965,1.4489566271989895,1.4269328952869056,0.3269708824235715,3.330533819828777,2.236774118150487,-0.5100546273502711,-0.08566638687429699
2014-08-31,-0.43633593754661476,-0.5926080967472384,3.791941983622901,0.12689097090067444,0.8429981659211688,-0.759173592487832,-1.480662591716382,-1.1596033953842049,1.1113864291045157,1.1093469313383766,-0.2853367510499398,3.441050805380336,2.5759744496125125,-1.3413226310662105,0.12103612896114746
2014-09-30,0.7099764987464638,-0.4468386992017779,3.189273862881839,0.48609051085015037,0.2902247439814978,-0.1710243844474943,-0.03927643634249707,-1.181225740723806,1.4930036503403117,1.3232402515563828,0.002268576317195183,3.2782744565064563,2.187331533274595,0.16421336047297186,0.08016761555413704
2014-10-31,0.517952128656258,0.3683281952738726,2.0114412792019123,-0.4248259662619503,0.23134510194412825,-0.8698858080998313,-1.164533280938029,-1.1477437323454627,1.7233462540234623,1.406300498653607,0.1841683757111384,2.101180599309435,1.5030254093383557,-1.168781148630228,0.12891192635109286
2014-11-30,0.7525289483513332,0.9208478427539094,1.5871496556701892,-1.710590159679351,-0.5511212806302888,-1.0208436090551372,-0.30454417503155756,-1.1281200328106826,2.1219344153728765,1.5420833932064848,0.672096504111851,2.0269712711734758,1.1605668331916312,-1.2281971702018177,0.1385582624086623
2014-12-31,0.7937171096756839,0.9381452096241519,1.4471441043991171,-1.461005762207443,-0.3685759207770611,-0.5268935031203397,-0.7249064655440605,-1.1069567520577708,2.5615323272199655,1.6492797519266174,1.1726470965222642,1.7068404934450823,0.9983795177675246,-0.3065757181655013,-0.15986399508653298
2015-01-31,-0.9384279539013042,0.26601087308927873,1.3174037349384151,0.7106905078015626,-0.7673386847705105,-0.878635122529051,0.15855487873828983,-0.921204179359494,1.7269688338262326,1.2152515017572445,0.19178574403227805,1.7367798514679833,1.061576006407102,-0.8755669671120904,-0.007565558917715087
2015-02-28,-0.022708602701278526,-0.07908638479260646,1.559818788587428,0.3375049467146229,-1.0127080942558229,-0.7607504619472285,-0.05036189952550009,-0.8493311310868916,1.6458639942624902,1.119813783407553,-0.018104029272495343,2.1963190444414393,1.2051769591389592,-1.0188677462314417,-0.06094675126439481
2015-03-31,-0.35722767164086194,-0.5978969585945539,0.5630691637851467,-0.7790175205247237,-0.9360462492985927,-0.8286313919814506,-0.7126973608272387,-0.8361035514397428,1.1741043754098943,0.9201086610977917,-0.3351211324273619,0.7968183492506469,0.5832256692213733,-0.09681226417312973,-0.21496149174432316
2015-04-30,-1.2191907070493857,-0.7257105298188414,-0.11062838666802415,-0.31543294233732877,-0.3213097793993599,-0.5821294113114016,0.024215118074410482,-0.6402867326389599,0.44575556269616134,0.5448380866606873,-0.9811854562337312,-0.09939122621110781,0.24604861038677767,0.6288572640663276,0.17526790808531267
2015-05-31,1.0139485076085293,-0.23924980705802393,-0.2865090092047896,1.0228352602677202,-0.14182966853620183,-0.6231188756370428,-0.12727347619298085,-0.6870721939104696,0.959874227689132,0.7838914024822025,-0.27694735333241977,-0.29241712396566727,0.1370469621344484,0.8132705570036224,-0.15931295165973947
2015-06-30,-0.9157665208094377,-0.5061491999815044,-0.5953430020644741,1.1650125145002785,-0.5972597629072324,-1.216519098175986,-1.0370516749763354,-0.4934565071140881,0.34652205127654034,0.41121183468464195,-0.6113516899799201,-0.6326421467042956,-0.058685361102355546,1.3462993438011401,-0.07105519459410098
2015-07-31,-0.4482937478916148,-0.16322337329348852,-0.4309163572983767,0.5111810624105655,-0.8776510364961995,-0.3399933447104724,-0.08013817632090048,-0.3342151957480915,0.007909010017668874,0.1652028758127159,-0.710651122717096,-0.4807707110598209,0.02317077449711986,0.8569213067955034,0.006774583681755121
2015-08-31,-0.08446469022017271,-0.7519922115039255,-0.33700096354668024,-0.8926138240925661,-0.8634882485157838,0.24116764135536964,0.41240832553236334,-0.21713706197958982,-0.16042914769944394,0.007621461197804892,-0.5734651023903966,-0.3797382443940779,0.05540641703262117,0.7393283662971633,0.016738348760011526
2015-09-30,-0.09200996122475148,-0.35812694560989533,-0.5357080172359673,-1.4371911360386778,-0.7926804380203373,-0.770779075880796,0.8811755998610485,-0.07975309703561888,-0.32655141491852163,-0.18041982707770746,-0.4506683107946418,-0.6103317711799859,-0.13536906590077383,0.8942369789377126,-0.0822275592188924
2015-10-31,-0.730587354068563,-0.5075875100903559,-0.8058661295493496,-1.217344117665035,-1.4837721349830053,-1.5171185004284178,-1.0089019120493854,0.36611721233667516,-0.9576718063596229,-0.8577734275350453,-0.9058825824826653,-1.017285078391838,-0.4525370760528128,1.5341692260504851,0.05455189607351348
2015-11-30,0.2561684341210513,-0.3172785788156022,-0.9264912218936541,-0.8836909633948481,-2.3844042341045473,1.2024183812037867,0.1045267494974524,0.475327756462123,-0.7979962997408286,-0.8388332502456398,-0.39340135989117364,-1.4508227549901465,-0.5970377201218989,0.13551628305123192,-0.13239438283744745
2015-12-31,-0.9945565465172983,-0.8236855769841427,-1.2224872940420832,-0.473842874994136,-2.4323078243215077,-0.5119262654721318,0.22862296343186442,1.2921752477108113,-1.5307710233689453,-1.8505900695669402,-0.869201887606274,-2.079464175055597,-0.9948738060984395,1.3806621331694284,-0.2334781551249735
2016-01-31,-1.614972137681578,-1.3817841019743937,-1.2759308713706012,0.24250442605662975,-1.1714749724442113,0.3982708767712351,1.3911345788359026,3.0586754304987163,-2.3697579317168658,-3.3113592982493216,-1.6737378479482783,-1.4388696752713896,-1.3123328419865201,0.8103229418499134,-0.18440135613157294
2016-02-29,-1.2140621474164766,-2.208242049267972,-1.408694934783483,-1.2404521715163912,-0.9657653075642237,1.9809153431458018,0.05769108070055358,5.893902726671582,-2.545006420049544,-3.6330933287356326,-1.920759538573707,-1.5116170273866185,-1.8207375259907472,-0.2766640316702383,0.31203787939988
2016-03-31,2.0985439496677913,-0.3478489669510208,-1.083544346187769,2.7364647220928946,1.6504570344783844,4.894087371490293,2.3714093116546056,-0.03780829127556083,-1.5572888929205049,-1.5339245249990272,-0.19283794036581534,-0.7391636186783272,-0.844493463002663,-1.7122750480275144,-0.06357652010138021
2016-04-30,-0.38197408543050465,0.28185712153767895,-0.914669078857139,1.8532625127186482,1.5587943654484806,0.9096210680732222,0.7428677504834005,0.29699830937766636,-1.5000444550951384,-1.5795422859093478,-0.25940726833238686,-0.630353400874551,-0.7512303984949831,0.3220366654162019,-0.07064258316162135
2016-05-31,-0.38309491034823756,0.738105607928225,-1.1562271566393223,1.1913516003716116,1.3171831989000617,1.3985279893988865,0.5677614491881958,0.5976934693950255,-1.3849417733119285,-1.5413094896896946,-0.21933335283671362,-0.8126403977387221,-1.0261665576592105,-0.23114237710913763,0.44096753021696145
2016-06-30,3.31293638894605,1.4976268848528376,-0.3671917320894664,2.0705339211948393,3.4807164525150247,3.687404633759754,1.4054287343285194,-1.1551540125025297,-0.016551970755604394,0.16507296827543902,2.789999869420332,-0.2624357905277667,-0.2639456853986753,0.583056251395776,0.11210120218895257
2016-07-31,0.7265278712422883,2.4229164761448447,-0.008605069207267474,1.4075002458788486,2.0691906410133383,1.339128668415537,1.6611816659592877,-1.255529233262681,0.4368338516119433,0.5900800151184268,2.836444901100766,-0.05371054828339033,-0.05212104537251724,1.1287091461413437,0.35359962803908707
2016-08-31,2.120664725888808,3.887440736064473,0.8476820490533358,0.3214771872737846,1.4164180334759733,2.890928943174802,4.213210081998273,-1.6179827327757061,1.9148020197664157,1.6432308541649567,3.6589226989932286,0.49647457636890263,0.26564139435095224,5.110687183672503,-0.06354620043290637
2016-09-30,-0.471215883628688,1.2761032631847857,0.6931962113678878,0.7757694525316631,1.5278941773126964,0.17842487014605188,-0.257896750421503,-1.1709246817454857,1.3458150775207938,1.200833286243594,1.5706057841084653,0.37793587290728686,0.2990457607447169,0.37513974645543774,0.08705085197236466
2016-10-31,0.41383326144101856,1.089453000299637,1.3381410798062403,0.7684822310244475,1.104228404019844,-0.06652656069893069,-0.1543618803022775,-1.0500157466864621,1.5573137904234997,1.2804431180238172,1.1668242164314413,0.8158062346453963,0.6069430370806694,0.057654361712342214,0.09696672352935749
2016-11-30,0.4674493389836079,0.2282589217015078,1.5231942243542784,-0.7139664246800262,0.5919804396717662,0.24855284724725232,-1.9221361548907314,-0.9633239335494782,1.77278163688723,1.3617349501670448,0.8487900994135807,1.0787639063954022,0.6952451899436586,0.6393339344288084,-0.1388657923134616
2016-12-31,-0.848639499330409,0.020482895055873328,1.487490450235045,-0.24309478752995775,0.20741007058760846,-0.30379782166800023,-0.7812469233339004,-0.6835977744309097,1.1449298729271205,0.9535955002897009,-0.09336271360708305,1.2297103173061297,0.8576961076513546,-0.39870980480377166,0.2092370237705344
2017-01-31,1.1701431030799596,0.45888162919200276,3.46602713562065,0.2585806592992917,0.3510277007906127,-0.2535165406598049,-0.09078607354940378,-0.7690175627637547,1.8787304028424607,1.3461497437964236,0.5092677654710778,2.6848193545308554,1.5488479014344025,-0.6883708470651826,0.057974324135084306
2017-02-28,0.23381839925912223,0.32313328918802725,4.099853826623319,0.2139481116556757,-0.7174710261160105,-0.45718829007495987,-1.2510547729821524,-0.6772827978843945,1.773039942886137,1.2772305277975124,0.557077417210687,5.040339115595045,2.0743768905893876,-2.086526602987217,-0.03617509579250008
2017-03-31,-0.3047426752101504,0.6337455658978528,1.76266339875149,-0.45072726017709197,-0.8074750393384965,-0.30597116525718476,0.21408931088423405,0.5485159580176862,1.2351454469497871,1.040881236907227,0.15616906357141916,2.140464904349411,3.1070425652434714,-0.6082840800040232,0.1369845431285437
2017-04-30,0.6533051455360505,0.341180084880821,2.290148377160973,-0.971245917932456,-0.7147484386316236,0.9379608658931661,1.5208367883134457,0.280082833560652,1.4438662601872954,1.1137974803490522,0.5043904718203033,2.5493067955083197,3.0461937634042977,5.015353314498011,-0.008655337691304546
2017-05-31,-0.24745787607976652,0.06518263548024888,2.2018897936969903,-0.8679460794485889,-0.6878740575571843,0.23975743698484875,1.3633207900027287,0.28888125019634003,1.154503832027071,0.9234624567162161,0.2247254604639901,2.3862842015130763,2.7473539565336336,1.4766321561787343,-0.1131706450063978
2017-06-30,-0.8161417940467434,-0.22157230622626917,0.49767976743870124,-0.3857868743084267,-0.7868572982578239,-0.17066288690906375,0.5068138823231352,0.49276479641631554,0.7020755080873441,0.6320191588461375,-0.4597383123054575,0.6574162320522673,0.921687603290708,-0.07268437677330936,0.1036422260841889
2017-07-31,0.4427778214315748,-0.37142081536889704,0.43506611040849874,-0.5660578259843996,-1.2178272088840092,0.29640831315503496,-0.5514151716383101,0.3023385820940944,0.8415568447681069,0.6820515827134049,-0.1387510531597415,0.8577802948734725,0.7257979859318404,0.6041866869059778,-0.08993134158419407
2017-08-31,-0.745745792605605,-0.658211911770157,-0.2957175573251965,-0.39176893107310673,-1.0064138079423148,-0.1649234262060146,-0.7246521759540129,0.48144644091491406,0.48998803801366353,0.4458330166648055,-0.5665998722948059,-0.15841487263019105,-0.011005417487783876,-0.14593416132880396,-0.09191163180746974
2017-09-30,-0.7255594789455532,-0.6128254740509975,-0.34410145053705293,-0.5039415336131583,-0.8530762914671793,-0.5501759662730741,-0.6372416113690333,0.6651304279118294,0.19631673706783442,0.23604849575025555,-0.9145561856341697,-0.23283442916838143,-0.03882210123517493,-0.2739985289976817,0.1864597132642274
2017-10-31,0.9227233145468127,-0.31680225961395875,-0.23438656981055947,0.0886609047881147,-0.5667495285075499,0.1481681696937833,-0.5682147964982832,0.3062832473553992,0.5539518355443703,0.4279633497740164,-0.09261808801804755,-0.15206215921484914,0.022948590481733564,0.040387617580805876,0.2209811132776353
2017-11-30,1.0501065526038738,0.7657223103021698,-0.08358561441773701,0.1914000746871947,-0.051646553479798726,1.7653431716202612,0.9650190975623525,-0.008862194158982086,0.9902679084288927,0.618094050354264,0.7978487604186733,-0.10659118668225634,0.06466466233760558,1.2130626533914597,-0.04146951512288828
2017-12-31,-0.4892842645068145,0.8878366583352828,0.03963100245968751,-0.2867081175669488,-0.32257642705111766,-1.020414983450172,-0.31316650608073965,0.11243251366787099,0.672218400347216,0.4353261923863421,0.2529448829176239,0.03321834051136239,0.18363921210289805,-0.6201580481484826,-0.03814881637724459
2018-01-31,-0.5004038139633128,0.0284034648298669,-0.4028927316964853,-0.20186938459024337,-0.38395318767931924,-0.929147206919919,-0.6999088257864651,0.26505280700427825,0.4233401194309469,0.2731977763282384,-0.11002705644203428,-0.38895889858680044,-0.1922984151679347,-0.35304819359331413,-0.09087985376755014
2018-02-28,-0.89744778885731,-1.1989651845150133,-0.6549461907471725,-2.0107184633614508,-0.4151017874673873,-0.31934317716120625,-1.13630532882389,0.7198076070535089,0.031788354945588404,0.01153709817303105,-0.7413858317669141,-0.6266131709033479,-0.4354696915811155,-0.17300072524783472,-0.09930485888470328
2018-03-31,-1.0018671658509695,-1.6863880461381704,-0.7945749120034526,-1.8965717546422354,-0.42157487143524397,0.2986029244577373,0.7050308250846504,0.867246142118834,-0.727311474086655,-0.4278402811426396,-1.4587486770084492,-0.7649336225329321,-0.6720086473536192,-0.16024592913017352,0.06988195800917678
2018-04-30,0.16685333462958957,-1.1680641930197675,-0.9195474113830409,-0.8486902643355425,-0.7858215540728546,-1.0739793376384001,-0.18722241519441005,0.626376376742024,-0.6904049659597833,-0.4120922587230176,-1.0912068007139368,-0.8638648134055977,-0.8088130420351802,-0.3017788445328978,0.058444954131120164
2018-05-31,0.05723428120005145,-0.5075674523881556,-0.8687089127472715,-0.7952460502553861,-1.7350952047627122,0.7853833553139734,0.2396489476567292,0.47490435610113213,-0.6525326234208941,-0.32184164328609716,-0.6677929987647483,-0.7319592208030615,-0.7819729776675687,-0.18705594087100594,0.008326686046993792
2018-06-30,-0.31100216307529643,-0.04927317770932233,-0.7558327223627347,-1.712368668326226,-1.551295850640057,-0.6698199485264967,-0.7234402934423854,0.508958172806194,-0.9886898694118957,-0.6712688879438398,-0.5577201755581817,-0.47933059675810563,-0.7201330121659254,-0.3582530583377085,0.039925462409183834
2018-07-31,0.022678567521648048,-0.1421217893673634,-0.868050797535119,-1.8108208989338286,-1.4817732518778566,-0.9473537603495787,-0.14397286429116102,0.29280278602779103,-0.7823644332533578,-0.271777359449736,-0.25584479240584646,-0.6737059901726897,-0.8262127115010821,-0.39540106131228575,-0.07320517341650816
2018-08-31,-0.8576935066543349,-0.6387183570010025,-0.8397419541200136,-1.130002342397336,-1.512163650576662,-0.12125395183384288,-0.607321617596881,0.5369819834965088,-1.9506531346010734,-1.5807886745275865,-0.6279137708725411,-0.6260293486400067,-0.7870962227537949,-0.2657973430232518,-0.3797788915320282
2018-09-30,-3.7140928620008165,-2.941048630392806,-1.153656772084671,1.8760132157797753,0.9515012848738172,0.35700474735373705,0.3977856073057517,3.005619952166999,-5.515571794678276,-7.576397915929449,-2.8185152653214534,-1.0881059355741942,-1.1577577012679383,-0.32227388459974043,0.10549243307771274
2018-10-31,0.7689207388734898,-2.163724601054732,-1.1709128001432034,2.363048645230584,1.2651522367931938,0.27787465681607065,0.6663040703308484,1.6869360218557223,-2.8747116554742087,-3.1141351524374117,-1.7150981282215958,-1.103815108905598,-1.1787541799390524,-0.3441069706066112,-0.09499364897949315
