ARENM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-03-31,-0.46315936257406864,0.1237205430011848,-0.5857032438090346,0.33268763169196347,-1.0853833793702259,-0.771720793999395,-0.2761650052032455,0.7398649043620183,-0.9612994828081004,-0.20636930833819528,0.08083932746661267,-0.08235735288445437,-0.8267358854887159,-0.552548620993989,0.036716214244910346
2014-04-30,-0.047781173457013645,0.48376692594767223,-0.2480927502178688,0.1276810859035067,-1.047860742247242,-0.7837033015320903,-0.5547036623644133,0.6054383295106359,-0.7993888346593571,-0.11113065423155041,0.050504247912182755,0.5541540626227561,-0.44790981980153866,-0.6858684219548346,-0.004654589491236109
2014-05-31,-0.5008924825921048,-0.638910512063141,-0.36741102525500113,-1.0702078007431075,-0.8796587917797223,1.5070597303148785,0.467699797160637,0.7539167382637255,-0.8707787194406011,-0.28455508309422417,-0.3515745525702542,0.1926979038905635,-0.537845277322073,0.717887778292493,0.14500612790396716
2014-06-30,1.0885995139123916,0.3413359050375196,0.33314744981985545,-0.05570332614465048,-0.399116976075778,-0.26882430417511144,0.08125848319452574,-0.2148996132032203,0.0017928590308940397,0.6551674090699962,0.5674431054993793,0.8940159499807603,-0.01760085955701015,-0.4060381616492199,0.03700844500423047
2014-07-31,-0.10695474093097346,0.3048499982924781,0.7696971977698531,-0.10968594234161302,-0.5669769476422654,-1.3444984707059415,-0.30237559231674366,-0.5532378131980551,0.2047143113778233,0.8186447577262014,0.26050482588576657,1.837055344571791,0.33617405712958537,-1.6682695678741608,0.12237792810278758
2014-08-31,0.7556993523672941,1.1208269822493038,0.9708087863590702,-0.5506525666790532,-0.9200447976734413,1.6986288469174982,-0.15374462989329873,-1.2257192421581031,0.8755492018585784,1.2670403075530527,0.8980203481697746,2.9250846936630146,0.24157662379307296,2.0740221783737605,0.08052323082623979
2014-09-30,0.4035478638018263,0.6474603561021974,0.6849159838146183,-0.7779873435554967,-1.054360689856483,1.2314101999150884,0.33305959658434076,-1.3378834262446349,1.1371379195175169,1.2722730133134923,0.9869794404754582,2.495304435028984,-0.11117781080142045,1.0548797915420705,0.08975776235438268
2014-10-31,0.5622798107239589,1.0812160300357627,0.7564104957273252,-1.1350283036552056,-1.0370929506018578,-1.4366879196818132,0.03126673257290889,-1.437273213024022,1.4154368916003395,1.3547675688100207,1.1834039638905864,2.4139529427752806,-0.1828286832276759,-1.5119872846899154,0.13256667172176106
2014-11-30,1.0298965893153031,1.2784189058702695,1.3301445284427846,-0.9284702188520251,-1.4279815212461984,1.766612571908121,0.18115654646571627,-1.5770531054581858,1.7176936350310577,1.503437217327675,1.5795873980187964,4.726335331637405,-0.002408781744263257,1.9820397719663931,0.09434278812693489
2014-12-31,0.5606186336937918,1.3682815926801395,1.6616288989961008,-0.9686662561941407,-1.4918432458737647,0.2537020868348422,-0.22104015027535728,-1.4493022684511105,1.6425698897699113,1.3633108320848049,1.5596332862002906,4.7322833964096285,0.07341359236741649,0.23917070751997677,0.046445306688461835
2015-01-31,-0.06148433317187652,0.9427603409568265,1.9546876862213582,-0.527162416182215,-1.4481404574697443,-0.009700812504304891,0.8065168950590054,-1.23108782055524,1.3093587798260162,0.8846391521434273,0.8991903047022306,4.178769439408968,0.2837147760253119,-0.09512295236723199,0.021556894878491665
2015-02-28,-0.2929332309541385,0.1613647576347424,1.2132363365463792,-0.5909101852846373,-1.089372324012418,-1.3110527900340478,-1.7074595868829812,-1.0336724464025107,1.0707543972833766,0.5176140094638457,0.3581986229572107,1.4886764750622623,-0.2810269968873403,-1.7299977100107276,-0.05391873871433394
2015-03-31,-1.623062595608361,-0.9390389700293326,0.8667989406009556,-0.16562207904384058,-0.17067836369562533,-1.1267454269143198,-1.218554626078568,-0.34800031624818406,-0.35132317775455807,-0.16594811196626727,-0.7821819690942956,0.22649900905660456,-0.07653335424534961,-1.319851914214283,-0.04700315369741602
2015-04-30,-1.4074475828739743,-1.5506647602022883,0.4134438184260575,-0.4290288902251631,0.21062635157480306,-1.2369074110848306,-1.2291470632175252,-0.011786754006041553,-0.625616841946067,-0.6828754422567005,-1.5138146390646163,-0.12970749530352763,-0.30675682532499476,-1.2050425037610872,0.10817487071676542
2015-05-31,0.9373430688428049,-1.0172486552118631,0.9622766812255058,1.5620099704490233,0.10460872909443084,-0.978162298458099,-0.19884350005106546,-0.16162085121163505,-0.2797655163840516,-0.41113875734474037,-0.7239819649712002,0.19613209141727,0.051319553491877105,-1.2139483865818181,-0.0025438833357376888
2015-06-30,-0.7883645783600207,-0.6443130747047384,0.18754301841642354,0.9792162738344748,-0.11893561911048087,-0.29653550547995766,0.5900096969765136,0.03156829960521509,-0.41144220697878225,-0.694365584702221,-0.9184644227861213,-0.05339397066460035,-0.626340067612132,-0.28284748172227486,-0.001076030119396782
2015-07-31,-0.8079188107499409,-0.35030140296916207,0.001543861071542729,0.30508411346210085,-0.12534849937749196,-0.7750390454062525,0.26715872657626966,0.18642208958274187,-0.5422231238966404,-0.9381006243226275,-1.0705929381053836,-0.13421650869941934,-0.7454804820938117,-0.6201614944446265,0.1331275826364276
2015-08-31,1.2929367413799768,-0.22808357852251435,0.03105193166471188,0.8115025046172025,1.355397662061496,2.716938745308208,3.8568054167985864,-0.10388849972029067,-0.015917619011670638,-0.5005262865332061,0.12609876141490992,-0.40752939591666476,-0.9073017916831131,2.1731128200276735,0.02120116707563684
2015-09-30,-0.5669955887309707,-0.08749050605857536,-0.27563188023041785,0.578888953008828,0.599554545792464,1.0744509080119908,1.5041805024875634,0.07368272851035323,-0.09252182198671953,-0.7404837183088433,-0.15579703819014804,-0.4333652781056746,-1.160114890517941,0.7725767540366987,-0.13069810761907402
2015-10-31,-2.9680664609852236,-1.3038171039182005,-1.2003358454791202,2.9702717130799883,2.3332791324152553,0.4524943165337808,1.5335974544633715,0.8897394157196055,-1.0032633929765455,-1.8880521184249213,-2.0930667008897226,-0.9666029717979582,-1.797433606755052,0.18119335746695694,-0.03245230369600854
2015-11-30,-1.0632904358811575,-2.716800328416081,-1.7360875856788511,0.5953098297098338,1.494543033007444,-0.17525045454312219,-1.8962307712948911,1.1869485590871625,-1.2332844522939173,-2.1540706976619974,-2.167922521565026,-1.123887085714747,-2.166248196395402,-0.027485846100190725,-0.01480058115453711
2015-12-31,-0.765186695491075,-2.569000189043367,-1.990889750984698,0.06569083067734811,1.4195399919988327,0.40816217898123086,-0.5269884379390168,1.3524413569361147,-1.3263057003529535,-2.2048686152882873,-2.000240293844941,-1.2232499558637868,-2.2774275588056714,0.025153955040340507,-0.027706839835399687
2016-01-31,-0.8989337482924933,-1.437755406006101,-2.0226150150937436,-1.8226906719250688,1.341445477979285,-0.4691552692771007,-1.0688574855019146,1.5520079124458095,-1.4650609884629453,-2.2800440000331883,-1.943423658112727,-1.2495216355475538,-2.178589565236191,0.010762094484193574,0.014566813709253761
2016-02-29,-0.3184120987652424,-1.0199691581293808,-1.9877547811420209,-1.3185746285279674,-0.6298415157745932,0.6243201645540449,0.7759013728611817,1.4749033462670336,-1.341107967803894,-2.061037771080267,-1.3845930695259696,-1.2557941152866265,-2.1098383651671018,-0.021200209574715065,0.03130770990542879
2016-03-31,-0.010225073218159911,-0.6262205419957811,-1.6332608921497753,-0.9210989773422527,-0.48163747735168283,-0.5514724323626916,-0.8373384413124911,2.4066005645305304,-2.2733238670757254,-1.7279688506753481,-0.7500947213488416,-1.0855215429399585,-1.6985490806034593,-0.03563336280807134,0.08541008801400678
2016-04-30,0.7496089563243609,0.18682032146116298,-1.2215041357351426,-0.6251713329212992,-1.1625350336632296,-0.32982811052794725,0.40770571899894176,1.8008184309251665,-1.761660217936324,-1.081007682492823,-0.016877871756247675,-0.7806964506030826,-1.2531810742229417,-0.07835870691820185,-0.12967540902854946
2016-05-31,-2.3478119775077713,-0.7811785240966467,-1.675187472124967,2.031756664927735,0.4894197843260785,-0.12775904062085675,-0.47264195629530725,3.032573040911235,-2.3983487114884747,-2.059268712858713,-1.0965890640050915,-1.1516599480385576,-1.6646885563981288,-0.031193147569514548,0.033899566601454344
2016-06-30,0.0483524623158866,-0.7442901266707678,-1.4762653412622675,1.8174885874247169,0.5704326327442358,-0.42279241688715086,0.3748260768642014,2.5589898506128574,-2.0470224402970887,-1.665369790947265,-0.7619976838465201,-1.064535359510258,-1.4278812685392708,0.003778221148881284,0.0759648455818456
2016-07-31,0.6845108073904639,-0.752150210426733,-1.203491313963694,1.5568676254710834,0.8184332474116842,-0.14505814202489162,0.33771538618513436,1.7978568905473813,-1.5426736125644795,-0.8445472191805509,-0.2051301781884583,-0.9369752512724795,-1.154939331281058,-0.01945822393787339,0.020333954706765054
2016-08-31,-0.09148480358877432,0.3206366475518201,-1.3111885455311207,-0.9155360819093812,0.805952932230642,0.782744466128514,0.3178423291053529,1.6035403821601049,-1.3410663330593828,-0.5273063143639342,-0.1691667569218573,-0.9843592434523011,-1.2863947237765272,-0.10504380003961192,0.05537342067749608
2016-09-30,0.45388440568973126,0.5415869378143904,-1.1416326379815445,-0.891661206531688,0.8369266871986304,2.8991578024697304,1.5182181714195713,0.9911434098800603,-0.962793145680617,0.4570721827725998,0.17744610765864602,-0.8843290243865046,-1.133279423261525,-0.025969929829200017,0.015364150552577376
2016-10-31,-0.09136945246328619,0.13998166094503303,-0.7769668549259894,-1.0458093570372422,0.4380398542717629,-0.6662293078598341,-0.49301779006539004,0.813169015299733,-0.8031973003789699,0.9661626780693107,0.2659061602227264,-0.6779326924357741,-0.7666321623569023,-0.011687558028600253,-0.08899280013967006
2016-11-30,-1.5526940404512333,-0.6334341075068024,-0.823074152255466,0.47721331137018347,-0.4812336444899295,0.08325420558877966,-0.18490872690134805,1.8388941850861653,-1.18185226427423,-1.0454473603271557,-0.73324218781177,-0.6653207049201681,-0.8041184403572432,0.04978070608917598,-0.07603074613147841
2016-12-31,-1.252177347433693,-1.672883903772804,-0.8720856047598152,-0.09007781905520988,0.08664157829252114,-1.0496319271931807,-2.0251476616367095,2.52404820851804,-1.4441150864531838,-3.088509818509425,-1.463794299211012,-0.6826344595054541,-0.8735370448791464,0.15786972139811536,0.031276407669277605
2017-01-31,0.42473365090064014,-1.4700045661775487,-0.6904712413203885,0.14019856015418633,-0.5120304726977436,0.07782289962560873,0.48185604563192885,1.7182660449423244,-1.1482884559351838,-1.8986445094229316,-1.028667329834177,-0.551789896896407,-0.6661955592998463,0.20330557680640637,-0.04504419614825676
2017-02-28,-0.6925559714780594,-0.9948512126906843,-0.7779078928440809,-0.21389172570447523,-0.6850015746483206,0.6850395755752063,0.28219476018048234,2.0273468202872107,-1.3984038340216265,-2.843445676079915,-1.3509965089874287,-0.6980580595407377,-0.7724824965533472,0.21247257046158124,0.036207449606953226
2017-03-31,0.5461311280732765,0.190495108132241,-0.7084913991723674,-0.5358133524948511,-1.2068184095359205,1.7869004961570494,1.8233568295348572,0.9888579212404851,-2.209900075722652,-1.6677696422798738,-0.49025189314786155,-0.6968575720735439,-0.6974972088108449,0.16953364902447254,5.6175041443840564e-05
2017-04-30,-0.039985105015719835,-0.12183153463600571,-0.8639660549695557,-0.6730106544256239,-1.2762390888875033,0.4735682442081864,0.39197738760218076,0.884160992255134,-1.6914799200043695,-1.657753069741154,-0.09222364526474862,-0.9068443279348548,-0.8912192253256414,-0.02367673263410442,-0.01779587910255708
2017-05-31,-0.33737823041001685,0.12036533365274574,-0.4995508062753607,-1.0730807859150107,-1.9938567299911967,0.9198361371763765,0.33946565944536167,0.9534052855391602,-1.4035741998746885,-1.9042390553690847,-0.1938532647859936,-0.4331078552489656,-0.47588677448810096,0.06573622710758535,-0.04061234891585087
2017-06-30,-0.6352423158822827,-0.655358712681012,-0.6882812762923819,-1.2031903909756743,-2.4247821184086424,-1.0371429200855702,-1.3721178094686315,1.2896947091625965,-1.2741967808682237,-2.53323320212476,-0.6574183849402332,-0.7767989719675249,-0.7289993122724036,-0.08866242859602246,-0.0062126842599153215
2017-07-31,-0.06437880813710893,-0.667862653252058,-0.9244927740441699,-1.1910231105563585,-2.4391589409501226,-1.0836067626764132,-0.8935223533559459,1.1566493175503352,-1.0318325589395172,-2.1989871350732444,-0.5272265684790411,-1.4353766006507875,-1.070133104006693,0.0017234164819457103,-0.0696650943648451
2017-08-31,-1.0581984189108757,-1.1347672887891238,-1.235225499118934,-0.6909158704730408,-1.7386499418711936,1.7379728693096375,0.43973646482543416,1.9183126124241723,-1.1158275839381082,-2.908360908146647,-1.224022308035148,-1.9781675769275362,-1.619132814886747,-1.156205139422126,-0.09319228278959006
2017-09-30,-1.4188337439021748,-1.5951447136753933,-1.9729248856346728,-0.25308999219201544,-1.5079580366552192,1.1196994587291962,1.347801392325252,2.8659106737923246,-1.3392545657784447,-3.283981677138386,-1.9687463851813019,-3.012124727454866,-2.818876764973179,-2.3331451757303325,-0.013346783387680496
2017-10-31,0.03665917285241367,-1.5632736672258787,-2.5407598246277363,-0.3369176978018042,-1.503052790999488,1.1092177826235992,1.5477745708764687,2.1898640682682378,-1.14002371515058,-2.3143817217793865,-1.4871019730689752,-3.440198467931423,-3.0818058818384255,-3.339720573494443,0.1327896224409506
2017-11-30,2.61911403727637,0.6432589841176989,-1.0913299466605484,2.195117883486912,1.1007571525281479,2.2502204949571647,0.9044176269151212,0.22153267054852394,-0.2766427084934725,-0.7069073180588149,0.8304265436747663,-0.3913172055528638,-1.00996510650419,-2.322078506624151,0.0503415931498842
2017-12-31,0.8750561618622716,2.070626989792698,-0.06611967101880982,0.7066278113567718,1.2909653009049409,-0.3353260270368313,-0.3743186204231195,-0.5340975283611646,0.21617456205078162,-0.1713485967732971,1.5815595647933691,0.13927895655378902,-0.000689593538028506,0.43606793811632527,-0.03648226189883617
2018-01-31,-0.5644666883916627,1.6319198779227195,-0.5645579256720191,1.0359660497927992,1.390857124374591,-0.33000524925513974,-0.47480332368660616,-0.19416063358879235,0.18944480640784014,-0.45821966539945397,0.9389433503612391,-0.0958414529102307,-0.4889741122852659,0.4036499321226315,0.014886788232720806
2018-02-28,0.25911620098061144,0.33722829279126143,-0.07484988595950197,-0.3218302508545576,1.0482769534402983,-0.8502241845825067,-2.1874640694569942,-0.5644091441893512,0.5296111344483723,-0.25971551873194004,0.9490156498804212,0.12484623529365908,-0.015850863227917546,0.5912008841490191,-0.03370237041483444
2018-03-31,-0.5129970345952225,-0.49470696557224597,-0.6068263999579057,-0.8275825104923165,0.23595750480220712,-0.8969636081112936,-0.6285356011106533,-0.38441007079113876,-0.4299433189625839,-0.4882378818768402,0.08656099897015637,-0.24662689133522436,-0.5307999333377894,0.8261708178598314,0.0802168579656782
2018-04-30,1.3412536291215114,0.6552435655671054,0.06570835539806569,0.07411816241379125,0.32358316132294657,-0.8284959033366043,-0.6233386334218074,-1.7682672757099511,0.47077804225155,0.34911830146676337,0.8048876757809342,0.18089102209037428,0.1339395484737412,0.5278765056535145,-0.07588662433313405
2018-05-31,-1.1436385618896023,-0.19273227665419432,-0.3399612671885849,0.8026332034735333,-0.1521642396385815,0.03995408190429491,0.6010196525507138,-0.4963429097420106,0.10154594601399547,-0.3280130992000386,-0.3142949382811012,-0.08771880852447071,-0.2709691860682555,0.15058094304484587,-0.09491574323306311
2018-06-30,-1.5806122969774274,-0.7901267074596069,-0.7690345229619222,1.4186837993473422,0.15607370161263687,-1.3924466033981833,-0.6013427498952381,0.9474721412172296,-0.3474302151305297,-1.0582431848325866,-1.3486810175628223,-0.3131427224920103,-0.7873338766457291,1.316834613470803,0.12623186944962742
2018-07-31,2.187030073149977,-0.29901042285921686,0.39730663637309416,2.4436467439010463,1.5907535116070814,-0.6708683043706446,0.17614431638981826,-1.1767935420218498,0.8257845991539041,0.21886115778926554,0.5132153137600357,0.43940589038816463,0.4252760684482426,0.40303818358024307,0.026412674806528324
2018-08-31,0.4899696138370574,0.7067683222926243,1.3619160171193003,1.9160718430227082,1.5421640364726623,-0.3409683401148331,-0.3779077234643631,-1.5793147903190763,1.1961821456759154,0.5705210004907354,0.8750130222395204,0.8766592851844761,1.2734487468820284,0.4008386400185981,-0.13381853296211185
2018-09-30,-1.9807961438217567,0.3700749445427118,0.8725087828548983,2.363337732203004,2.391236003823198,-0.659183558384998,0.643444495578158,0.473743313813617,0.1551106692171855,-0.6923829189606739,-0.9343748348699107,0.631052729087127,0.8958622640283542,0.27249787725765756,0.006465975245534714
2018-10-31,0.28333937301250584,-0.833051658154673,1.0222919270610054,0.7489916075875732,1.668870469604925,-0.7148533532996938,-0.3097211640059719,0.24981698291491772,0.3126508886897553,-0.5419551556155067,-0.4056147502362588,0.7114454033183345,1.0445015369674677,0.17634387834580312,-0.04884051790443096
2018-11-30,-0.5174537666015215,-1.5913179203456376,-0.5348804114678922,0.17997348119250253,1.4301203040850603,0.3756954770539544,-0.1750212958376715,0.9584849606972053,-0.03801073806547737,-1.1038053573124813,-0.8094752466748967,0.04939109338241815,-0.5674054315563845,-0.10701065527255481,0.04628606639440128
2018-12-31,0.8640573353541567,0.43928276828625157,-0.5103513214294615,-0.507501277926459,1.0730135460826735,-1.7649096770270813,-0.7910744944266619,-0.10480679514638969,0.7515998025060016,-0.1291152296195895,-0.08788714166251112,0.04812552571762103,-0.49412882501468874,1.3988181078856792,0.002822961949986325
2019-01-31,0.1413511467871485,0.34387699185982945,-0.12694192372307944,-0.49841418668659276,-0.015829394792723352,-0.2052134158798814,-0.05573191349804876,-0.21946340183405952,0.7593884406026915,0.045374719620695426,0.20435014469425167,0.10393789697573698,-0.1178720932922269,0.2715408019190841,-0.03838074117452172
2019-02-28,-0.46222985065463884,0.4069461573601884,-0.5414255872262089,-0.6313179661580333,-0.17414311217181377,-0.4561537824758961,-0.5524297793144677,0.39532963564597595,0.030377309356917424,-0.44085163532981897,0.015337955736681903,-0.17816888320697735,-0.5692200604836234,0.44894802999248007,0.004245404295452942
2019-03-31,0.1779206307799473,-0.10510257112082248,-0.15288111852760355,-1.1503220481882155,-1.4340303266216972,-0.4151207914817005,0.5150668115843363,0.6582256568513198,-1.6074771219308828,-0.21240400742160895,0.12470315300505276,-0.4118822743601926,-0.19920176241455165,0.4025447521370958,-0.08338764802400891
2019-04-30,-1.139112681841139,-1.047075617425385,-1.5021238846849503,-0.5283842441316081,-0.8311049754641372,2.9662865078104903,2.375564535440993,1.8339747559115116,-2.2684130342671285,-1.4131076720857456,-0.9656643643441188,-1.2658565302170728,-1.7878245522534144,-3.8431418985296597,-0.03918145975295048
2019-05-31,-0.40012479614942603,-0.9839911038165368,-1.091217800277776,-0.5335127896871895,-0.855061748087111,-0.4204615914332717,-0.0026791627769002027,1.7890477068701593,-1.9436144636302897,-1.550788246208671,-1.248195011120605,-0.9675117636902567,-1.3828861771581595,0.5703409883596673,-0.026973827751468924
2019-06-30,-0.20438885956114422,-1.2476856065150295,-0.45247716796122783,-0.9817411649979293,-1.4089706606165653,-0.3499197410199311,0.09767450868189888,1.4955778456640203,-1.4957234099281684,-1.3619427639644075,-1.1114392766021446,-0.9011997171797334,-0.6958594833983514,0.4960171078263181,0.08625834465433832
2019-07-31,1.472076978052587,0.6120799655006842,-0.7417369557386935,0.18033111864305995,-0.31828958287354575,0.7736051546099381,-1.170224341413193,0.07562912537364412,-0.15778269563029326,0.1059247487906287,0.5688425235020015,-0.2995453489048213,-0.8500613962700326,-0.5353115450189749,-0.08585516761384084
2019-08-31,-1.0986424322469774,0.08414994992025276,-1.5625494822691706,0.696240272062941,-0.09159937910777141,-0.3014247497429978,0.2155914692303835,0.8917509925116544,-0.6848099444309681,-0.8014649591388681,-0.44069820848283897,-0.7128107932705838,-1.9363652466598147,0.4639017793521876,0.1458703040782378
2019-09-30,2.19277477264443,1.8819836041794604,0.7709058147198207,1.6837440284563363,1.3149415309667833,-0.6272210617318706,-0.34305116272636965,-0.8435830951736145,1.0947843871783964,1.125000617989606,1.9994921166397146,0.7733859199364282,0.754407418002522,0.4250594105748867,-0.05080934180545726
