CLPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-01-31,-0.3461657331291592,-0.4664203080677366,-1.4636525697397436,-0.8564742967351,-1.688737224091937,-1.1484239823597824,0.25200011013802914,1.4097532098491083,-0.9780291019637227,-1.684153404047178,-0.6463812751097052,-2.0901799412547755,-1.5322967733860613,0.3569992366151847,-0.05899794211408966
2023-02-28,-0.6190144023785173,-0.9807665318819446,-1.0548646280479737,-1.3473084607904353,-1.5086767370494587,-0.2952508470855282,0.07239478219506847,1.757803927855237,-1.1723403286234708,-2.197693633506671,-0.8409987831377517,-0.9433160657699569,-1.0652746183241473,0.02472179094592766,-0.09180313347200421
2023-03-31,-0.8553094577286758,-1.117842935855405,-1.2300703874909733,-1.0637314164953273,-1.275563001848114,2.759973607913869,1.5663641363265142,4.1063868673097454,-2.1435371140432244,-3.288111282332259,-1.1574179583797883,-1.5152067832939966,-1.452402708359287,-0.44137339388786434,0.12943289702331617
2023-04-30,0.9303929559384256,-0.34644256565273873,-0.9303162050778827,0.23262583952691215,-0.5373897359579277,1.222089284919351,1.5462960713413028,2.097855110490237,-1.5908956937448846,-1.8212113746529757,-0.3104125109765846,-0.7158188691705858,-0.9376402750193001,-0.08760829724132932,0.09727840762937398
2023-05-31,0.7132568256469918,0.4571261483842552,-0.7627958225002167,0.2706059270659574,-0.3252356288913639,0.7953012077340891,0.7321188624681243,1.2428253399064466,-1.1497896075844225,-0.6890094557391272,0.3799851899692594,-0.5064872440081226,-0.7004785156955982,-0.01869858960423764,0.07589781634238894
2023-06-30,0.5889821196430128,1.3488221145514896,-0.37734730837204483,-1.0666135462889612,-0.2889046717659891,1.642834189793452,-0.07694141002252096,0.7335704804396652,-0.7996010279912305,0.17585926799360646,0.8300058961196818,-0.018796618515943234,-0.20711578990150067,0.34193515366765204,0.1189739586246529
2023-07-31,0.9927143538061015,1.4665912328547155,-0.2157374884025233,-1.1189661114738454,-0.1768785564046199,2.0493150919340155,0.7473876327942005,0.10515453464892799,-0.31585394432380953,1.6177637710120878,1.501836924308779,0.16171790640502287,-0.06433836247524159,0.5800474460890389,0.15107163418176575
2023-08-31,1.5202376364892642,2.2447776798716497,0.4707817505135602,-0.8173277405380823,-0.2800538251335471,3.14329798200369,2.238299487695814,-0.6149712365229791,0.417956324385303,2.592876467010501,2.8218162259864386,1.0967537549835789,0.5311158146852849,3.0362546136611206,-0.024672501113638334
2023-09-30,-0.4250557235045361,1.4124769249574378,0.5732156790556533,0.12768808392482345,-0.7431057807968019,0.24318337852671437,0.19342832673767488,-0.6320347294990752,0.4611664513128891,1.747090545249756,1.3016595394367276,1.8048226961861926,0.6606812547164361,0.17923321786673518,-0.005203406104141755
2023-10-31,-0.13368206296692597,0.6384278484363572,0.7169168885303672,0.3359595030825698,-0.5196661429697851,-0.1233655339165145,-0.5810881595813683,-0.751485775703014,0.6809765402350889,1.3664485351816331,0.6940724395858904,1.6046342253199752,0.781145366335313,-0.2339002291630896,0.20195527405344904
2023-11-30,2.26490873372962,0.9170652022729017,1.620300395837653,1.120350895388859,-0.009545608251540525,0.8594747168981882,-0.6802922882161908,-1.6971534626243048,2.3138480568679474,2.0255202793473863,1.8212714836134951,2.003296623723406,1.2350196044263084,1.5664051841954445,0.07751423028560098
2023-12-31,0.6165041712347885,1.5153878390856825,2.357144599279203,0.7147311401829594,0.0950377106591905,0.15202860935488594,0.3004667096990978,-1.9229568022715897,2.862169157305673,1.694338501049564,1.5382356075530519,2.6268792645359813,1.6837770291875251,0.12245122878270455,0.06577517459354885
2024-01-31,0.5289139750536455,1.812608204407634,2.7942897446002326,0.06936919205082495,0.21048399486397948,0.15282316047698832,0.900202970156007,-1.9631412818274863,2.9044369585498777,1.4076029348549326,1.292486287536189,2.8761557015711543,1.9093179422087825,0.17531102749451583,0.023642085692898017
2024-02-29,-0.015550683376235839,0.5871015513280776,3.003390051093124,-1.04120178489114,0.10546055985128587,-0.15742758982270375,-0.582825697330066,-1.7309184858625883,2.307969369499033,1.08336306286828,0.8828223209168014,3.16722550491562,2.153813887336636,-1.0946801423998664,-0.11996427324445781
2024-03-31,-2.0398781785955387,-0.6369633805022696,2.3324551218828624,0.8906465386818676,1.3004069415534407,-0.35883766396976047,-0.28594808690148016,-0.60009488646983,0.3625287986076487,0.46777491246702524,-0.5110630587773586,1.7254776562131098,2.697557695402458,-1.8180677043622584,0.030768202961124626
2024-04-30,0.03893491284274284,-0.9603248934325326,1.6287302422884629,0.5498605004519822,1.2165848315596444,-0.4963410677758875,-0.5824228583012568,-0.6304458735672572,0.4295079613964024,0.39693218840149724,-0.651492813397686,1.271121527120661,1.8493862966254642,-1.9982908200031235,-0.04999624339679864
2024-05-31,-0.9504602861995858,-1.4680415294395708,0.9145993968531378,0.3370846769149572,0.0017346278613803881,-0.8319373854374429,-0.8168546600815977,-0.4035952538802583,0.17666821475842526,0.12067108086206971,-1.1035786208496345,1.1827434075262582,1.1543952523077912,-2.1965004693873302,0.13215479647681608
2024-06-30,1.3204118566832082,0.21645261929058315,1.0663271741050866,0.7484979851959597,0.6621031665322646,0.21618819581987292,0.6087120017967511,-0.7571095208954286,0.6754245012264626,0.36770911160424236,-0.11342221712617562,1.051387478230717,1.073813335117369,0.4682524614221952,0.06662236973895949
2024-07-31,0.4303201576477296,0.4211560978945105,0.7922040354929437,0.7240081428484497,0.6602604495264662,0.42939962884770094,0.8889327051289623,-0.8353911401571488,0.8669300099990722,0.3795399847759937,0.319599485040481,0.7867457126551862,0.706577286923773,0.949037455915437,0.1908300928872256
2024-08-31,1.930992349702236,1.8921109866061168,0.8719336458966761,-0.1881460046619983,1.9117255092656622,2.9038429697313286,3.314499545486724,-1.1313038279026364,1.5375418461455639,0.6524507495841879,1.6927852612617784,0.49856937475128266,0.5108502709591553,7.144102047541581,-0.003707652257418926
2024-09-30,-0.4574120623054678,0.9030450124727872,0.8831702214212682,0.8772619193227901,0.5412409551441414,0.6473986522349728,0.8284274765562349,-0.9438933774592608,1.2039604090775609,0.4296942613204364,0.892658392223087,0.8909546584881969,0.532189349668727,1.1435553634649125,0.06991800345444886
2024-10-31,0.3500998000244629,0.8598634875005303,1.1137034917947575,0.8205198186413393,0.42745976806181785,-0.07137877164542625,0.09564035356701765,-0.9007900327245418,1.2202087116584048,0.3940720219803289,0.8318232587615341,1.1370638719642499,0.6004492340016481,0.041103690544878044,0.0761045318640044
2024-11-30,0.3785701921338873,0.13194556966084373,0.5279137666936805,-0.8326693138193124,-0.6410173383070367,-0.7652598196254649,-2.727915304365501,-0.8516522877022342,1.2187749889239776,0.3583458601080347,0.6793179563635373,1.0653712986907073,0.07839767876499289,-0.8999684954065006,0.12975380644031406
2024-12-31,0.973004343482056,0.8699336885114404,0.6754780099289455,-1.1683821533788006,-0.6961884116357058,-0.09794107966412384,-0.6590605787883712,-0.852966037006457,1.3483807897053883,0.4229426755708946,1.006236028535873,1.2474690715247285,0.020837825341624084,0.09499090446339525,-0.18690284648337271
2025-01-31,-2.7645831669655845,-0.7094658755630828,-0.32431682618292984,2.8136266508677545,2.517152518659558,-0.5556361016055733,-0.5530264971949316,-0.4580324520229164,0.4567952096860416,-0.1356364915836405,-1.037317640877436,-0.6129624682194112,-0.5061471063156789,-0.37639550387454457,-0.12943866669596385
2025-02-28,-1.7836914846206768,-1.9615036801988983,-0.8899457024658893,2.316957627037059,2.018145181159004,-0.9742980851839688,-0.12007032273839684,-0.14804558701921147,-0.04854831811859398,-0.5532682051722239,-1.9776616681883257,-1.016077971797226,-0.8991383925359604,-0.4295322131573482,0.09283799065893585
2025-03-31,0.48910070663157507,-2.130008048564439,-0.2197112244199466,1.5477549531673211,2.265574619700861,-0.8530732265002817,-0.8493970673304009,0.06634751521792094,-0.508041491928074,-0.45574146803013915,-1.3167678500796354,-0.627174756333079,-0.256816395720693,-0.5598671225124002,-0.062360676342272096
2025-04-30,-1.1425566908948845,-1.361066934702181,-0.6740690602410139,0.6161201450404238,2.042481772094596,-0.9422683427474239,-0.5857314203963099,0.5189172755682603,-0.9129186116915194,-0.9967896491570849,-1.7900553654089446,-0.9711476962433784,-0.6479783113861673,-0.5694289505493542,0.13598991463072088
2025-05-31,0.9371180366344849,0.17265253897400093,0.04426873292979219,0.3931979640908757,2.2869411159877644,-0.8759020706640902,0.03286835873535715,0.22429705533345456,-0.581595444608264,-0.7531770650778489,-0.629619208972591,-0.626570680327099,-0.1811957720447774,-0.8095687286516885,-0.016393041917306308
2025-06-30,-0.598335466351926,-0.4463197574462081,-0.7607361460162748,0.4002446388363115,1.2870403404978177,-0.9893176317990441,-0.5513295461832664,0.5715704502204578,-0.8483472258988031,-1.0973395714153134,-0.48470014643090303,-1.0269822440467902,-0.8787098223477064,-0.6874004242743453,-0.02447540913126066
2025-07-31,-0.6371716840888069,-0.17990756069255073,-1.2602435752148884,0.001229873293459317,0.05754601895929012,-0.9882524023278778,-0.7035552805963197,1.1180667701517766,-1.1620916111644628,-1.3787349679157912,-0.6415851663320337,-1.1644127537335351,-1.2592479216367245,-0.5449782998723696,0.01546249294217979
2025-08-31,-0.1860939618186009,-0.8356746608239397,-2.045794346768843,-1.9517817011334957,-0.9138538654479431,-0.40002319425090826,0.07785561601962399,1.2078621835521077,-1.168127416818452,-1.2745836695303394,-0.6402452457767526,-1.692106850422369,-1.8996098841492075,-0.1603804097439495,-0.06521857061036546
2025-09-30,-0.9588051614169814,-1.0582099819615851,-2.1105596209370416,-1.3674938745685759,-0.9406136129357833,-0.9637791993877826,0.09199776168787195,2.011376009435217,-1.5766594152513866,-1.7950893446469287,-1.0948797487026292,-1.8160891977606117,-1.914434899538343,-0.09637160082012329,0.033362267892509255
2025-10-31,0.0651529573886911,-0.6301247120461677,-2.03691751811683,-0.9539437160559031,-1.2131437650888421,-1.8408683623711273,-0.6170305048390949,1.629512889093906,-1.362504632543245,-1.4544321483200726,-0.8394787300516166,-1.768939258841218,-1.836370499761341,-0.039469173057952354,-0.06189215049014756
2025-11-30,-0.9139650436052428,-1.0477690333823646,-2.2118725881845367,-0.8059270100585104,-2.4718696274012815,-1.2836893953764512,-1.3223194425998488,2.278412431299005,-1.6455528942757622,-1.967715162071046,-1.1173482888246646,-2.3414585190554393,-1.9994214650451432,0.2148742175207969,-0.03878957311608821
2025-12-31,-0.6034945564759777,-0.8139480982739165,-2.277349724902847,-0.8963071716512502,-2.105801124665871,-0.7000867381456558,-0.3191970778693437,2.4014903942525194,-1.6485250597283132,-2.330518821361123,-1.152803131654266,-2.6896772318905473,-2.1221933504942316,0.3340850707094498,-0.03555191690482454
2026-01-31,-0.5181391320044098,-1.1532335446019704,-1.6932222630320553,-1.702764663908399,-1.8537837578668241,-0.9935386864359375,0.4071623759238492,2.4231937672188164,-1.616546155828735,-2.590571018345302,-1.148715363710364,-1.7196679135508748,-1.5919673190238548,0.22734346167677152,-0.04249343965121077
2026-02-28,-0.5486322882981751,-0.9598917490727626,-1.3588797547857954,-1.8034663515910463,-1.8375132383213555,-0.4873114456443708,0.4829850403485827,2.495754303943557,-1.6223889553660924,-2.811310233109496,-1.1213587271126442,-1.2642614122674891,-1.2688741355697832,0.030784329619999714,-0.019661469092889246
