BRGR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-02-28,-1.5670966237471073,-1.7680375655890244,-1.9931868207535814,-0.6191150161551202,-0.6982810392972744,-0.7886198355849348,-0.0677904346626577,4.617120080082856,-3.0002824979019533,-4.356961559438076,-2.3778943766357976,-1.7118709215705004,-1.8727728356929916,-0.03956853013024523,-0.09933500495918415
2007-03-31,-1.3193589363362355,-2.168995762446254,-2.2085491478504804,-1.0695457389648328,-1.6231301454620115,-0.5863184408988353,-0.225994141215187,5.896306240185151,-4.137233081395303,-4.57328902895916,-2.3127409804447154,-2.3153405211409814,-2.4496316275822014,0.20363202219972146,0.04429101670969364
2007-04-30,0.3303715902107937,-1.3213420473675275,-1.9284391408338888,0.3269089559555915,-0.7938573516529965,-0.22852693771781138,-0.06687086346520982,2.9303581039043265,-2.875662243270715,-3.0924362098608333,-1.2873727491282134,-1.747948955431512,-2.1187721968469853,0.19996458772847728,0.15755526038083295
2007-05-31,1.5834682449614992,0.33571883957464943,-1.1091659201520243,1.3383181844530434,0.7871261895461574,1.271926358271761,2.2494560549951763,1.4542724646962073,-1.8261907032511195,-1.2676265234974653,0.15003137172910094,-0.931816863883196,-0.9851381498587103,0.0017372962984073933,0.09777897820542863
2007-06-30,0.8507644400230764,1.497058607288211,-0.8604712173407284,-0.5397826595084358,1.1280701844536705,3.709242776490642,2.745178114692881,0.810874093619388,-1.2048222195997658,-0.2907112620252008,0.9843672763773023,-0.7755746413861927,-0.7258340793928028,0.3048302504151999,0.0210106000623564
2007-07-31,0.10976220616428989,1.4105879057859545,-0.8407644791128573,-0.22189635783697054,0.8909906670202848,2.61157953139309,2.189101872950197,0.6144425541348159,-1.0135234460941034,-0.11356110931523403,1.1074193362647025,-0.73467067016542,-0.7151951247951979,0.6247505467322766,-0.016909432318141654
2007-08-31,-0.3343677266245291,0.3692635875701822,-0.9740521127127872,-0.42801116223227975,0.12874486497549312,0.13141167903998668,-0.07807400266747018,0.5927344483259307,-0.9870436201753644,-0.34049542289699514,0.6301855525031816,-0.7928826418272771,-0.8796881711335325,0.42698472752386923,0.04729486109199892
2007-09-30,0.4430625373521747,0.11795727892606422,-0.9529175662703022,-1.0355750292563324,-1.0520887616879773,0.023174367810874227,-1.3043466643214252,0.28588578638445294,-0.6769386562575688,0.15674785740567632,0.6113405619369026,-0.8090261109060815,-0.8717375289153334,0.5458915952718207,-0.07285756560872846
2007-10-31,-0.9972568839241269,-0.48029008557930847,-1.0007167999286937,-0.2969183558030269,-0.14438046355525117,0.07281478090373195,-1.263975023336191,0.5498834316902357,-0.9517708759405268,-0.7934616362456318,-0.4286125910356477,-0.8213517134653743,-0.9643870457530691,0.6047709399789806,-0.014094666031187152
2007-11-30,-0.27716946797659625,-0.4472896747985913,-0.7128429125303535,-0.2938481906272311,-1.052398145807521,0.043707814630125914,-0.005956005488584624,0.5117842500331016,-0.8948830641742435,-0.9940853744924597,-0.6240105718072123,-0.5905975683001206,-0.6264880440334816,0.47573693136688733,0.3146397700002511
2007-12-31,3.528854423620598,1.2261003095019136,0.3198910571726024,3.3612628829841813,2.1546976774381723,3.3929984070550048,2.694881354624859,-1.0089681545281088,0.872850486575957,2.5480280408916642,2.038203845341633,-0.06581475719316755,0.3450595828913927,3.305025128263657,-0.4013285975563841
2008-01-31,-3.9574129433986243,-0.8149079845359816,-0.6956750410635806,5.685865964910043,5.3044742505319,0.6949599050731804,1.3616495618323272,0.8690993623739348,-1.1237528490069637,-1.9344884973364669,-1.4995955268729857,-0.4930149577995582,-0.6325925664138952,0.24510530501273506,-0.05325056136371985
2008-02-29,-0.3779555276296264,-0.9897180240349028,-0.47056673905207735,3.552988332899935,3.4688187710689453,-0.31092427963169533,-0.00023930541891220802,1.0394000490098336,-1.1547813490080197,-2.1675058598491734,-1.5465484568420016,-0.3836667776800003,-0.3511052864498548,0.17391542319912007,-0.13434805253107854
2008-03-31,-0.9588288928134955,-3.672150100757831,-0.5122216050032304,0.8578259623098495,2.714844871866429,-0.28561068386342997,-1.9502837885095998,1.9211401348905084,-1.9508853532442556,-2.784611962566692,-1.9127434015819769,-0.34649749704659655,-0.4480442070238594,0.13660504175113042,0.22333027524342375
2008-04-30,1.7901159006164347,0.29212820787103394,0.23328820507605855,0.8608857272115716,2.772451680677563,-0.3635905730915287,-1.064721486839797,0.2842856498084922,-1.0244273330358156,-0.6315338817267785,-0.15322100741816125,-0.0797948526122065,0.5268462473793507,-0.23708311978488367,-0.1688208695750521
2008-05-31,-1.1263697579829244,-0.25911168356026176,-1.0737377694150894,1.1130793197272586,2.4481857803123215,-0.257679585675938,0.33755851152083294,1.0895153971729448,-1.2480826251024848,-1.777093646925545,-1.0897840742074785,-0.374442405662544,-1.2257533043171016,0.21251358248755225,0.0035304537993824377
2008-06-30,0.07537246801083158,0.4611258764425423,-1.3950459723737785,0.8722994604240545,1.2529492695578774,-0.4090824174295339,-0.3338474676496506,0.8164673830975273,-0.967462080059107,-1.463327252394317,-0.2662897419366049,-0.5283037666338833,-1.6807349455263731,0.3953515344477253,0.04983849218241306
2008-07-31,0.41144724294132,-0.4734578790869092,-1.163361850709188,0.005991228280720518,0.246857969786334,0.12948509024227384,0.6789223185730987,0.3566794488273667,-0.6450950474231666,-0.9405845213655412,0.22931419534711364,-0.6145440098887198,-1.302841485553883,-0.14956025567524522,-0.014352293639343825
2008-08-31,-0.05198241677231597,0.3139310937211977,-1.0614811594583884,-0.8232326247993931,0.21472047665995603,-0.37570145160014456,-0.40203039960043696,0.30037442127770164,-0.5184211246388518,-0.8937099907215502,0.15820378412273536,-0.5573094045124671,-1.202688076575637,0.168599987988712,-0.09166038582787371
2008-09-30,-0.5863437807403762,-0.1638814711879768,-1.4895002875111063,-0.44634185425024386,0.10639080862490005,-0.3061400301620142,0.33592455994826315,0.6989117634190114,-0.595387881176317,-1.3029444155421648,-0.5383021302204406,-0.8558197281102544,-1.9461176896907586,0.19923966912381214,-0.1625737525563672
2008-10-31,-1.0482012098337952,-1.250738835844436,-1.7420495438443118,-0.44346215007316,-0.5142770674079901,-0.5686346447205054,-1.5652779348280375,1.4659150981116482,-0.8076092402325374,-1.9390108296047583,-1.1869061140174781,-1.5520713191560638,-2.636357350413727,0.6829110499055571,-0.01102547001170771
2008-11-30,0.08329411520339855,-1.1293070950880897,-1.6772122161642722,-0.44074762855640004,-0.7125651292165013,-0.5147409491078504,-0.532209667215179,1.097324373230268,-0.6139467705416358,-1.5393859237966405,-0.928860655038028,-1.8106256688185725,-2.3336553258014927,0.5356676124716236,0.11802937141326422
2008-12-31,0.9704781826507206,0.015532223669532054,-2.1723063450477653,0.24528327129204353,-0.39519715645250625,-0.9555045193377907,-1.3419572959994734,0.07302069419379273,-0.1019158911198878,-0.6923217848806404,0.09674036929478629,-1.6954997913352954,-2.4820428597081023,1.7211320533987702,-0.03407143191052463
2009-01-31,-0.14243811868420173,0.6572280497863557,-0.6946309067735646,-0.4119018855809698,-0.5054734637655955,-1.140284688717076,-0.3913164199664583,0.11339173775379192,-0.009695983407108552,-0.7065570459916457,0.09082884409299988,-0.5500192576368209,-0.8159187301137957,0.7264200135254367,0.01617831039647527
2009-02-28,0.2018954261747252,0.7445799330987736,-0.3634677108151241,-0.4793190982443949,-0.49940465637358955,-0.6680127295267856,0.007737829289876168,-0.16772448856719213,0.24030766241440804,-0.5031667588990749,0.4301508248169583,-0.22936559272253967,-0.4101291954877963,0.021501144125935113,0.04126322113738907
2009-03-31,0.3430462447159343,0.2931353520866783,0.4515722674462818,-0.9183243885582159,-0.5591285002511556,1.4550145978183957,1.9174396263057085,-1.152222505056531,0.23708206316918123,-0.25974946924298614,0.7709676071961504,0.4965063888908674,0.5566746359037367,-0.8068246947221925,0.060681235737813116
2009-04-30,0.44161244592044957,0.7390104222775339,-0.36231959910639017,-1.098478201650108,-1.1958508001470425,-0.04593050716419941,1.1197407972016034,-1.4963204763573852,0.46944357658556585,0.03515693742014777,0.9566718318753851,-1.072674526004397,-0.18362168296542503,-0.5370571813214652,0.1385009081601306
2009-05-31,0.9858788943264147,1.3249300435759583,1.1853469755263346,-0.7372930280190318,-1.0356277542653125,-0.16127972795402104,0.46587705507874333,-2.206138134912971,1.0384042356605407,0.6947343074681323,1.6243495185494148,1.6530379333588376,1.1477450465478172,-0.598262821306683,-0.04930291389963965
2009-06-30,-0.3377856189607292,0.7925024146635127,0.8267170942833907,-0.24534888961535636,-0.9314628206513901,1.3225649313350099,0.02432513671319272,-1.7052551830586926,0.8450768741496596,0.4863796133701454,0.8082376031937052,1.0210519657099988,0.8759871610512654,-0.14225084809406166,0.06805346324501557
2009-07-31,0.5454653455361486,0.8989649508799219,0.9318888218696049,-0.258457138500638,-0.9841933763187509,-0.295327910133932,-0.24531734932662239,-1.9219386461345793,1.1965420900204924,0.9081342873094675,1.0452430734089788,1.224567024602191,0.9369800306801053,-0.626715457673371,0.225617269335088
2009-08-31,1.65356768517204,1.4417536504930937,2.448545926009728,0.18633732831437644,-0.4946110085339547,2.8338211265502453,1.4148948565642803,-2.5624124162305058,2.3670531270002098,2.0553259340220382,2.444310153004016,2.5827495897691395,1.8072324066773868,3.2962544923958625,0.08804028951995356
2009-09-30,0.5678169054487253,2.0972947624727087,3.3788576722264945,-0.40705430744656096,-0.5266543803986549,2.986813564333406,1.9238975217432412,-2.3501790276103716,2.651426980630138,2.196948416251446,2.117559453733789,3.6081311920831904,2.309731863091854,6.375049413132972,-0.06242913358429388
2009-10-31,-0.45963650195990685,1.2188394943053482,3.335860479530639,0.1978311308098095,-0.27044239235288486,-0.029839019083462943,1.1825947967171617,-1.8232840805149135,2.0206534585870455,1.6810591321631037,0.8550212428142145,2.904708569017029,2.589456152975855,-0.3597762327812446,0.009586652209914047
2009-11-30,0.022375785568262904,0.09084843391086174,2.7599068926238823,-0.5986512452888564,-0.3486541859391818,0.06646540899105409,-0.04378222454469882,-1.59446443762466,1.8974521795339572,1.516893965638257,0.5347859562952452,2.5913619063488125,2.26628065860573,-0.1122350286729173,0.06297199961323545
2009-12-31,0.37588601908558056,-0.04428695865615595,2.029206605471797,-0.7455308380725345,-0.5501138174941381,0.14357550057170215,-1.2498948464458164,-1.5875627576645703,2.544344850523902,1.6892294821176808,0.5123359627958732,2.1610395183529674,1.6688327168159738,0.013606962964525635,-0.06835317851775226
2010-01-31,-0.4869693250567547,-0.029899617630096173,1.707523020411548,-0.6479719367368333,-0.3063426951969489,-0.10602811414494968,0.01661621983341687,-1.3170999898286575,2.0129732502495847,1.6816725267876185,-0.19037817246604916,1.5263783807885696,1.5502978675999795,-0.5814689407972883,-0.0036036075032985443
2010-02-28,-0.1359811536088223,-0.11695795239099463,1.4579671372665657,-0.6165940729614958,-0.9704095711240347,0.1554940185869312,0.16097569018120556,-1.1327990073776226,1.7533664212426536,1.3795224758889395,-0.28961456345638864,2.4049729885107345,1.356507682285985,-0.18748161981176747,0.05159409150216625
2010-03-31,0.37408490291711327,-0.20281265750771751,1.375996659822892,-0.7345624375647974,-1.0409128950780406,-0.20804820208229222,-0.3620822690836468,-0.3834782766914442,0.21628853179393495,1.2860753529950384,0.05701436370755299,2.4874818390424847,1.7279413645660862,-0.7509128672616995,0.025946181944585135
2010-04-30,0.055239317294027056,0.1977303550840956,1.1313240362303565,-1.2995632157847228,-1.1233989644249227,-0.4576750132476099,-0.40108064183503855,-0.38114540180421613,0.286630547521045,1.15046360000618,0.08234256601207791,2.3088584536556924,1.3841405976183858,-1.0685319916252856,0.12591616736466096
2010-05-31,1.2703875982567387,1.03671472769913,1.0166748733880149,-0.7304141735390615,-0.7458142046783723,0.28342100751604243,0.13164451837209032,-0.608659348980589,0.8011849849406228,1.2434468720251663,0.8875606790881163,1.2626813124199465,1.0874832611373897,0.048378232102713456,0.10918236361423599
2010-06-30,1.0129094823440878,1.329652766318442,1.5404245744458578,-0.6649628944855643,-0.6115706161382738,1.499560847831802,1.3027419321387013,-0.7278944074025255,1.2496786705517273,1.2228092147316396,1.4794033264834519,1.6777329873321947,1.3627174556777455,2.855389762949255,0.01874918667929255
2010-07-31,-0.11934896896799578,1.1846556870382987,1.2065302454117992,-0.519588177647826,-1.3646389848055611,-0.40603417778257533,0.4940967141192292,-0.6438926513703626,1.1819785148331476,1.008110341989241,0.9694200090326643,2.0127170081874666,1.0651793367949702,-0.8823581256209371,0.15347164649767028
2010-08-31,1.4787472192863091,1.2646131294147425,0.8453963000692931,-0.12259975838329537,-1.1339771148898972,-0.37850534863130436,-0.39590671541059264,-0.7922259804545,1.7911343727459184,1.059346017574839,1.5985475193135394,1.2540388926639225,0.6146943215629537,-0.7796095964962896,0.17836164566714957
2010-09-30,1.6272030658599046,1.5888403534769748,1.1100426990926546,0.37326056330994256,-0.6679643649188923,1.818240064615515,-0.14932276622542873,-0.8980595119499002,2.244703408381081,1.0907685326070335,2.167916894041048,1.247154029413665,0.5919265895077449,2.9270141347441476,-0.06863866976536984
2010-10-31,-1.2901645959257784,0.9212155200379504,1.0005958443923677,1.9419750653683656,0.7457481398679391,-0.6049929087055244,-0.27982182046668097,-0.6656614719860545,1.4156760411788327,0.7496898617071982,0.5042163897698917,0.5645790057144014,0.5887743871383314,-1.030825867569059,-0.05108362880338793
2010-11-30,-1.2470382465138237,-0.47529216441923555,0.6900839102463359,1.7832931683139095,1.339336937686535,-1.045589917885016,-1.1182631734773276,-0.4788284279628482,0.9510391342467686,0.49664871472186767,-0.5023938151770188,0.18152466072486367,0.42661656897086364,-1.4544431830592044,0.06394872460027351
2010-12-31,0.19177096020096598,-1.5804500545462754,0.631607502717714,-0.21900845343202377,1.093952072342283,-0.5474774019319888,-1.512644582829231,-0.5043098661569686,1.066799726317886,0.4521906309568358,-0.4675137153925149,0.14794300786628486,0.2885979239888199,-0.7462425959013218,-0.16458402909587852
2011-01-31,-2.5876703959263674,-2.3400918689946115,0.16098885608792082,1.1030928247118355,2.6469179302821577,-1.2222936731048397,-1.6167106677452256,0.12411273345870993,0.09624460290530772,-0.07641214741722396,-2.220435689191612,-0.45497254264213055,0.0938530054743249,-1.2135769894976582,-0.06960025396331433
2011-02-28,-1.212708228224131,-2.1854584997216953,-0.20742719918681102,1.053041632497306,1.6524412089872857,-1.1694706342318577,-0.922053556896792,0.6948477551223803,-0.38142301058453076,-0.44759422545224664,-2.483598984840994,-0.603811508292276,-0.1693454103124526,-0.9179829212096341,0.09666498958554301
2011-03-31,0.6406729012197254,-1.708263054746156,-0.10006956142899989,1.4786755691707474,0.5489832467610309,-0.9558633201777521,-1.0361249156766588,1.7571489891458574,-0.7973011986335703,-0.362289057495075,-1.2175984247144813,-0.3461883204555711,0.029351930780824126,-0.7882454579148194,0.04880807263924331
2011-04-30,0.10252456624778104,-0.2526536920057148,-0.06593378630861088,0.04783602578895727,0.6623602166582424,-0.9948804951928383,-0.09354323908102045,1.5657681048232706,-0.6875966406143154,-0.42906653812641826,-0.6567144656480628,-0.375630889134603,-0.021206034080764952,-0.8974597512178878,0.10657753982636914
2011-05-31,0.7219337060552299,0.8550025582343309,-0.33544802000300333,-1.6734703567102325,0.9399619521229285,-0.47061727278575777,1.1498631837255042,0.6542376771960632,-0.06906917934459508,-0.21521119091941546,0.15196006815282148,-0.7021591412313399,-0.5314835811498417,-0.4250449362637629,-0.04578438341781046
2011-06-30,-0.89539781709257,-0.034391569562365665,-1.4798520261683206,-0.2539377639777033,0.8265138845444785,-0.3717715154414395,0.45221258234547107,1.2576519073576797,-0.5997285895793056,-0.7213931425119716,-0.18228233140640873,-1.2904554733812292,-1.4930409644757736,-0.2790607051163263,0.08709563363542236
2011-07-31,0.5353758034464652,0.21390569021942207,-1.2262311650970301,-0.058636728971845596,-0.47498517855332056,-0.5277654888723545,0.4837684247257014,0.37830560064550295,0.06835551042588932,-0.43061482533132367,0.25292236938425383,-0.7207040736090498,-1.3881723778558464,-0.42355507409144355,-0.08004270767353637
2011-08-31,-1.2716671620882207,-0.9438444112998094,-3.391972670391859,0.1120324758940791,-0.38573016121090353,-0.6575447894455234,-1.1513332385661257,1.3770869805005195,-0.9112416159094964,-1.635388829818046,-0.7136859649290147,-1.9343234584230462,-3.013357867058409,-0.2627232176401686,-0.00637907148894809
2011-09-30,-0.36680463000884656,-0.6242095924311561,-3.8440842014805447,0.04308558368013532,-0.5635008741825951,0.07568596953573134,-0.2962728167005989,1.3508103316388729,-0.9622850326225328,-1.740479467320219,-0.8472589365398875,-2.477353622226639,-3.4484770794162087,-0.13430473445414298,0.00503948655989157
2011-10-31,-0.1921457252772168,-1.1061639614713925,-2.597868636887978,-1.1133169400355758,-0.5914166781528117,-1.034986194943627,-0.5983786747187362,1.2418830794433957,-0.8870355988232577,-1.6978363782280073,-0.8304946972822822,-1.8948330712835013,-2.4315402822405123,0.012966397923311519,0.027761201163495248
2011-11-30,0.039701876148011565,-0.300491703039724,-1.8960555346648724,-2.0000209921117156,-1.1658041533814134,0.3826235298980082,0.9812994779671789,0.841005112351159,-0.6039236699139438,-1.4000786219294237,-0.5100818910801341,-1.3805665297861285,-1.8174654606500067,0.022194108663349598,-0.1771199845978813
2011-12-31,-2.398283160635983,-1.4341598923667682,-2.5422169961195724,1.111394292307328,0.35578364852138705,-1.682893696009902,-1.6832570568340077,3.184568612641947,-2.166041984105222,-3.2906331093489065,-1.739709495991325,-1.9197518910522469,-2.4945685355757514,0.41777781171350864,0.11423155719526301
2012-01-31,1.0604781006621724,-0.6394515984769965,-1.2686616361683658,2.139507606095583,0.6501748014796945,-1.038882558767968,-0.25573195272737975,1.2022429090035607,-0.9728749551024082,-1.6908250840779286,-0.5437603728615091,-1.1191740456796408,-1.2114540799067857,-0.19333265329505525,0.06873829783857775
2012-02-29,0.4902877556081435,-0.3645610938721056,-0.6277107775404464,2.0668948499983975,0.6971947791430632,1.0135416789405158,0.27569077237229955,0.33810544412617266,-0.3083369393973784,-0.9104961229819519,-0.017108796571034226,-0.714479287804087,-0.6558490393100319,0.3057864448995249,0.028746789443920225
2012-03-31,0.03149120380496358,0.9439840739889153,-0.8484898589657895,-1.074966790320386,0.6463117369988928,-0.8634728700538541,0.8105401234166217,2.653425571283838,-1.4343291804175715,-0.5579209740926818,0.10559206280752655,-0.8253968038207334,-0.7526304938171015,-0.31019943524247257,0.12197240081166036
2012-04-30,1.0347607015396727,0.9214760435523652,-0.48739939386059045,-0.9402096869381393,1.0009511380178369,0.4548285631458238,1.2416915219275284,0.7969225999482304,-0.2391447536635462,1.1809441579981277,0.9152360331584857,-0.6194616090503737,-0.4824519013730106,0.08106608666283995,0.14599520166703775
2012-05-31,1.2210759268293336,1.3469785130311185,-0.2750568044536917,-0.5962489047259006,1.3798452380904511,2.517669361397423,0.662981226875974,-1.3015268763638967,1.5574713638074031,2.7468563005472566,1.7438933662425113,-0.5072099202466259,-0.4022588289055891,1.1308748683463725,-0.01626841755162132
2012-06-30,-0.47402320984031693,1.0173953356852732,-0.10895088238682213,0.050443368596777886,-1.3536197951731197,0.6223606579157163,1.1404416874618233,-0.8466504225889456,1.008221204133619,1.6912343588917127,0.7432309132061101,0.2691912278231654,-0.2137913412178353,0.23533548561766898,0.010471299867295437
2012-07-31,-0.14582990370259552,0.3468408240924807,-0.3947518505369334,-0.0011468669217803902,-1.2126520879396263,0.0012569739368234545,-0.17314988133728793,-0.8484075905401528,0.9381669386720496,1.3581305470526024,0.3467715413748424,-0.07527836749468383,-0.4752008841859044,-0.05157323630222381,-0.002911210207458553
2012-08-31,-0.28179152948145425,-0.5381190042576194,0.036391018861381325,-1.9925832305899178,-1.0692460070211118,0.7355323929522645,-0.534559360205456,-0.7244775945198081,0.7232541441908089,0.8770910546882605,-0.047503519377846824,0.377851515898954,-0.04957106743069144,0.3846408043203282,0.061938569847458276
2012-09-30,0.4825931785264544,0.021553210168349064,0.4453521165128429,-1.2793752926491,-1.158353140917851,1.145585919770209,0.4321986666531448,-1.7271635256082216,1.547021218902195,1.10293039563409,0.1216794839842239,0.9711172011583121,0.24793750977131224,0.8234310870765671,-0.04579169535919991
