KVB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-11-30,-2.130161600967107,-1.2187692986915077,-0.5333526383113043,0.9188945180796922,0.4041276774006708,1.520930195520515,0.8905572209436756,1.3964881464490742,-2.043949876386853,-2.2966709167139716,-1.5063948144741708,-0.4979392704168608,-0.5664207709007275,-0.4172746175175161,-0.023635284149125073
2016-12-31,-0.18704243712247254,-1.0986817620384475,-0.7607058654596589,0.8912467075574356,-0.4264060452158459,-1.28420715131885,-2.351514191081169,0.8863735262048555,-1.8682168151645433,-2.2629594426087407,-1.2752127260375494,-0.7433908698402609,-0.8960337755581719,0.8601158746946356,0.021093125335768098
2017-01-31,0.5095346806879532,-1.0837192122539172,-0.3703219574458881,0.7157519419234991,-0.22249199539565762,-0.916727796739688,-1.5255084065011926,0.6034038788890491,-1.5425022733758424,-1.7859817360167198,-0.6128469812474837,-0.3665795517868046,-0.36686831841842527,0.2829060874876169,0.182378119479566
2017-02-28,2.870347592827042,2.040992458410097,1.0286670553703858,1.4050940619128456,2.1721478027591252,2.875623765860246,2.8122874493280356,-0.7922443698578658,-1.3436513008545088,1.2710638103507326,2.149079093040961,0.47684870119464423,1.2312095463945596,3.361343391337202,0.11135214532609296
2017-03-31,1.4819576502737237,3.0899273263960296,1.7302576785339796,0.4120602869186733,2.2284388500310306,0.23058865421894015,2.2008263203063256,-0.7690873750207085,2.1688075197288823,3.298144124368708,3.249867558020924,0.9528188312941805,1.8574828723232695,0.3446651010022512,0.06477568466293275
2017-04-30,0.7786372596210372,2.8277814353601087,1.7092934245827223,-0.30150920013444177,1.9939658103500966,-0.24042565745664896,1.115694444131914,-1.4623008788647576,3.005194595575585,3.003344836462068,2.9461572480951754,1.1572741987767041,1.59346480143033,-0.3817712382348103,-0.030090126675042798
2017-05-31,-0.4995207272620396,0.9610575125680004,1.7898589928231332,0.09852590525400837,0.3801660483543613,0.05640963917395679,-2.026525160420538,-1.2709220177660403,2.0895495936105952,1.8508954383143255,1.4186370892755022,1.6367257164288966,1.690562363880794,0.06770619248731594,0.22148038994663646
2017-06-30,2.719297606463477,1.6707371337498365,2.825272967375257,1.829534885770114,0.956658438033357,0.9108586586497951,0.7756124412286151,-2.900598450860695,3.4796252207809286,2.6656509678326987,2.894640908378908,2.2053511796321,2.1605438630007305,2.752752522795963,-0.031227676658291532
2017-07-31,-0.538346546838315,0.8543461350605066,2.3732399314408053,2.2234676728281406,1.3294570187062793,-0.7137907430568844,-0.49951496358447584,-2.264122487657937,2.2624095630847494,1.6730577879671291,1.1379494866689788,1.7908648054103695,1.9787575052050423,-1.4443886074980132,0.014541699357668376
2017-08-31,-0.012826499023283472,1.0986483240511788,2.120045347819933,1.635131016398602,0.8409747203994675,-0.33112398840339113,-0.33338494497881316,-2.0327654465421614,1.926527817457599,1.3245904286942738,0.6203891294928443,1.8112689900527152,1.7948721484755135,-0.5085555341842454,0.013253086871302444
2017-09-30,-0.049888675211466636,-0.352531977959188,2.11559475478509,-1.4793893109855936,0.6647509270762865,0.6901381084034631,-0.19082739552653585,-2.0354819371199295,1.637262640842813,1.077320069664856,0.29263476221979967,1.8814653378913557,1.6440039556638064,2.281608412748855,-0.05700815869487199
2017-10-31,-0.8738183539318555,-0.5508656621763699,1.3570833566538199,-1.1010921995163074,0.9145978712898476,0.43166480526802525,1.6040000115209376,-1.4457640238503568,1.0710452448240508,0.4278950250209416,-0.4964025311789862,1.1625743283649725,1.1665155623646104,1.0836501217207302,-0.10809174594559845
2017-11-30,-1.456487088231564,-1.4382232969289213,1.4486803161074049,-0.6102563009819936,1.452842667812395,-0.6183286721106624,-0.16562179419555273,-0.8822884400040056,0.4069051616338094,-0.08058575628309671,-1.5810127023203868,1.1188957298738091,1.4193186593526002,-0.979788664006626,0.09458297986080702
2017-12-31,0.9016477140754997,-0.8150084289799341,2.032641717493943,0.6966655473088953,-0.8284054355560755,-0.9351928685002601,-1.4721541478714522,-1.3269531838505273,0.5014228315413977,0.8301395842509262,-0.5571740612809413,2.8501883568091215,1.5674117838212478,-1.6061545421973626,-0.12124183063978716
2018-01-31,-1.4689625843397283,-1.181717977272072,1.002897092877394,1.1058119181131938,-0.19798033182405844,0.03385743032597126,-0.4226108473316405,-0.8053454828936499,-0.0962587877482033,0.29323722509768496,-1.3367958610557202,1.1089945743582355,0.9451772473383532,0.5161789542296125,-0.02836812837105164
2018-02-28,-0.4314247225387738,-0.5891892840943809,-0.09630867676442144,0.694713613502971,-0.35505616300413534,-1.4542103812285858,-0.6998101815747746,-0.6075469522474003,-0.2221489863966149,0.10522925427817259,-1.2172060764242951,-0.0033656725659876184,-0.04228140746804589,-0.9520666105614596,-0.07063847250254425
2018-03-31,-0.9641169855444507,-1.689425162737611,-0.9818605644855339,-1.043980349213671,-0.4862167945297256,-1.2847686058758034,-0.5079655290403801,-1.3012201423853964,-1.1161050158480639,-0.26867727340650543,-1.3938198771353072,-0.9353455256699628,-0.8849060558988497,-0.26110911125535957,0.08075002847299517
2018-04-30,0.8042001654604439,-0.33948850553788396,-0.9834045887570178,-0.0735753817581091,0.35462122192643486,-1.5419899425868464,-1.854961569866818,-1.1759293553116283,-0.7983893135033427,-0.02580850608776158,-0.45406787928558856,-0.8987112323004844,-0.9454799107719715,-0.2936817871118878,-0.03553297576846414
2018-05-31,-0.49102819052103563,-0.3607248575773794,-0.9989869181776244,0.010456752238455139,-0.06930267473743348,-0.06118573877728681,0.7124817512339118,-0.8759087284280691,-0.846588039699786,-0.23651055926717054,-0.6059016907902713,-0.9238177678989111,-0.9590206152065917,-0.4277158990730836,-0.01340265352596069
2018-06-30,-0.2450315997971003,0.041377838813662804,-1.8597294823632717,-0.4977452173640525,-0.967969529936484,-1.5329676665604566,-0.8812695754993167,-1.1466137859539431,-0.30078652130436045,-0.35955980377532876,-0.41773673487508467,-2.0414759069645103,-1.3432635952777512,0.7095547352024478,-0.03576437139788456
2018-07-31,-0.4616096966797387,-0.6729994554309652,-1.7265283683020378,-1.8919557269534995,-1.694878125955885,-0.9647456543176297,0.1365504515677824,-0.8352278874794963,-0.3958146446885175,-0.5505341776446788,-0.5307518927643401,-2.2196673386359533,-1.3072463680787447,0.24647679617219717,0.028610534041265838
2018-08-31,0.2727567733170538,-0.24124301478173568,-1.5667237797131481,-1.177209734429953,-1.3982602508181505,-0.38827117412726836,-0.5709195069312514,-0.653466948505336,-0.26482427211242454,-0.47193163945332056,-0.19738283724632424,-1.8464351272964532,-1.226221115148374,-0.28006167654257047,-0.18617512610994455
2018-09-30,-2.1804666052515245,-1.3114306898626875,-1.9766200336477167,0.9181464965989994,0.3411693212910268,-0.938853910419263,0.33452194124346735,-0.24509196181463835,-0.8225053064184015,-1.3534044938140606,-1.4424774966375296,-1.6541375059688392,-1.5799069026384605,0.7141801627976975,0.026066562346801013
2018-10-31,0.28105504105817075,-0.8589394409594162,-1.5906409126310848,1.2050116633315004,-0.2505859926297637,1.474298471299323,1.211319855737476,-0.12775042137626383,-0.7090298093015226,-1.21486384656029,-0.9037498302882178,-1.4755689147220312,-1.3266881523348288,-2.3820740223434336,-0.009524601446662851
2018-11-30,-0.08773541641294233,-1.0405991524407805,-1.2183497593890977,0.8482707126898894,-0.3134856640105571,-1.0888026542207023,-1.1037557662183513,0.011686779204597108,-0.7209670944806786,-1.292609131090431,-0.6921699136358843,-1.0956240590126942,-1.081674172047724,0.5267211828607661,0.11928409426868132
2018-12-31,1.257663845848445,0.7954561669959457,-1.1105326775706945,-0.4874485027718832,0.8378908985208409,-0.7624429416721038,-0.216130012905857,-0.3723198154805485,-0.4317064972889734,-0.8415478840449279,0.31443550162097483,-0.8410904956507874,-0.9004841906207488,0.21347957274148321,-0.011935581810707885
2019-01-31,-0.23835936618921738,0.502670444098408,-0.8105358707192989,-0.22628896721298386,0.7268696208881982,-0.9618292685189823,-2.0495071205397855,-0.17466547278638134,-0.5487384077864895,-1.1708954080631238,0.21649232226040582,-0.6239690726040303,-0.821858907495071,0.038762989992793644,-0.24038090848918384
2019-02-28,-2.652566664431985,-0.9565736006557389,-1.3217806141478519,2.7053612056329377,2.7126886074012275,1.5428695237956502,1.6175566452734935,0.8179906433537435,-1.295307211057286,-2.9363119284432377,-1.313710519979758,-0.8542969614455794,-1.2123213848855035,-2.038992379020927,0.030587604585886625
2019-03-31,0.3927093058916044,-1.4215075864969362,-0.9827737922963573,1.4360014849782041,1.553737349692588,-0.11286541661688887,0.4775312116823415,1.1074328605076358,-1.3446936938360248,-2.054191632900964,-0.8893098463931721,-0.7053850308786858,-0.977660747041963,-0.10558225754726983,0.08203435376726517
2019-04-30,0.9713191237971709,-0.7418375890218308,-0.9048908688530473,1.9509981070525397,1.789031398164101,0.09073611090441598,1.067916264417884,1.0825592903176973,-0.9422061680399062,-1.3156894808878052,-0.1298414520196656,-0.6316526501512434,-0.8655515945572739,-0.2114319188783286,0.008952058549110225
2019-05-31,0.20672765972970247,1.1158191632603178,-0.7320526960395571,-1.212584730601001,1.6975353020380972,1.0533845674832396,-0.35816845340111875,1.1884924063429811,-0.7659685030094986,-1.1250513146024808,0.05644104358983928,-0.5154977251917278,-0.7348011040411531,-0.7816901991417263,-0.09943669075640744
2019-06-30,-0.9233114057005095,0.1777162502954515,-0.8756962047179199,-0.014871465288302113,1.0312562798316762,-1.3942346979813454,-1.4859655983248086,2.696868995745116,-0.8818725883293936,-1.4403658347012012,-0.4503535601002773,-0.6533072411459055,-0.916061271075927,0.9961978542505934,-0.11689239369916923
2019-07-31,-1.0982106900800603,-1.3475628764632097,-0.9814493269093376,-0.4780799787812807,1.1113294880043034,-1.2677633344004409,-1.9586848193815785,3.1602246464140364,-1.0081631057002567,-1.7576047074327805,-1.0971483047086796,-0.7058210271866698,-1.0634808892642929,1.3727833217674403,-0.07937524638534785
2019-08-31,-0.6030991585120371,-2.009638647952974,-1.12557196797496,-1.508579632728265,-0.5973422447498744,-0.8344729958683641,-1.9132557341887497,3.164423624932287,-1.0464556581220537,-1.7373747328978562,-1.7330567772188765,-1.2020365170551432,-1.25440845482073,1.142053216748887,0.02790120914417894
2019-09-30,0.6634719008672729,-0.7816067215756435,-0.5723226891876232,-0.15808863223165132,-0.5802928281337258,0.7334673912592582,1.7810783240273391,2.0239703641361104,-0.6330598529228911,-1.302130200412558,-0.9258965449630675,-0.6188517279420753,-0.6600044433472233,-0.6790665734600219,-0.08549706831043835
2019-10-31,-0.6312773436155734,-0.4431968648619351,-0.791852136694676,-0.46308754933311985,-1.408831659837563,-0.6277488632483926,0.563784407914253,2.363611053412391,-0.854414870519908,-1.3563936883833991,-1.2811794808400796,-1.2147531391216406,-0.907130934997883,0.8223976943612205,0.14096920702203466
2019-11-30,1.9360406587493388,1.5415564173013128,-0.31799136282090235,0.6304038707947166,0.37548079528983774,0.3708934711572425,1.2775746884367951,1.483711514499143,-0.03464557210196626,-0.5516747281358031,1.593721728659969,-0.19706372269042546,-0.3945569260727845,-0.18549845158976822,-0.047072089319073473
2019-12-31,-0.2821407396945839,0.7618527315956237,-0.7472117592592417,0.7611060198687358,0.21458313570512744,-0.4200656406153898,-1.124715964422759,1.5396300040248867,-0.18746480678928445,-0.6224500816512432,1.1481980402777967,-0.5580099371307161,-0.7401751909820737,0.7070759888583485,-0.2283352562662614
2020-01-31,-2.226173782107174,-0.4726095732847461,-1.5298857552006562,2.1669451909784843,1.3706212778932023,-0.3573391231443118,0.3447853621023754,2.9532414692112434,-1.5182769220018144,-1.334309720091097,-1.5303248200017943,-0.6977850303816309,-1.9049886977090422,0.9686293154623139,-0.13739986940244298
2020-02-29,-1.0874273316406222,-2.8073602356279235,-1.335332260479479,-0.006693883114982867,1.4783800121285735,0.8077650902820068,0.17832111713757848,3.56660352606023,-1.9116461686132515,-1.4327791418222422,-2.4927175363133585,-0.35731040877653925,-2.306273389481301,-0.7900161273854549,-0.7273160761751952
2020-03-31,-6.90062921620705,-7.287235833097388,-4.284001598125459,4.72723407425071,8.005958896860252,1.4010349445478794,1.2422038374493665,4.404283281315517,-3.4324119515579774,-2.4162072505650487,-6.739634203068219,0.17571989012373285,-14.504444114909514,-2.8322215999311102,0.37060011585041086
2020-04-30,2.501627055949954,-1.4862751773989678,-2.523550165768008,6.7952532617065255,5.663067819139973,0.02573879698670015,0.36408870603405097,1.6580934668526746,-1.2897200876171837,-0.8507676468841975,-1.8735390173155606,0.8323579918790553,-2.3843822656292177,0.4273931618925067,-0.23417629713548777
2020-05-31,-0.9515042489011726,-1.73160355800406,-2.7853810989344954,3.812985230594501,3.29395718715683,-0.15758173084132426,-0.6510843245235511,1.7872696204228895,-1.2211796419926253,-0.9627781030667161,-1.9963136048846624,0.6829485795572984,-3.264957902187344,0.8037473273306114,0.3772497955841278
2020-06-30,2.22296125670057,2.552584757721152,-1.265467777535485,1.481449887915478,3.3699386473241657,3.8148071815530447,1.6474894038541097,0.8966630995862889,-0.08319103273125661,0.11217394825266175,1.0424595061326554,1.4760460052595485,-1.1201827769114026,-5.834012087726518,0.02319148212231909
2020-07-31,0.3062075917405964,1.0598008432948878,-0.715632848881107,1.0475116778241709,2.633306159689099,1.861866309520491,2.061270131326272,0.712688144597602,0.2503547260206296,0.3671423127551976,1.7013395363273542,1.4841383531302406,-0.7373887821641391,-1.943923066331598,0.10195074929792985
2020-08-31,0.659017454351914,2.095045213632537,0.01689414596961548,0.14138480136342063,2.2447908352055506,2.1032922671246053,2.6687281418551962,0.42255718241508344,0.8077928212719268,0.8189856074563759,2.5075971809880424,1.606017690323444,-0.18423382964497548,-1.657207731721822,-0.15986543048375784
2020-09-30,-0.5637657299750469,0.2565069133254512,-0.6588184788136826,-0.2569010908524014,0.6823912524031152,-0.20557734857229643,-1.2954354296172952,0.9267270351778455,0.5043606359649695,0.6044125079089833,0.6819722523448329,0.6523072068304543,-1.0905778804865256,0.3070126268546579,-0.004796172263493167
2020-10-31,0.14483108640118958,0.15291191454661188,-0.34449995895429997,-0.2830687625597833,0.28702544691102927,-0.40162178522160913,-1.2684175582834043,0.7509184692589495,0.6866643582217546,0.7334595453661641,0.512704485853946,0.46832031529871837,-0.816176959594138,0.4895442241852961,0.14470212500764715
2020-11-30,0.8417245194800128,0.27217682046036407,-0.3047445187662707,-0.14244345978661174,-0.045563863619980584,0.1007880411928824,-1.101597653480643,0.3261061291807664,1.3718512081545509,1.2948715090744811,0.9197898202833568,0.06780804854165821,-0.5066390126888933,-0.00924326014122371,0.19898199768706198
2020-12-31,1.0476672050515605,1.3261018985684314,0.7766067605052073,-0.4797283957903037,-0.5053240766629749,1.440894171302692,1.3827658242390661,-0.02614306381742937,2.2885595839722668,1.957867293081866,1.7918228667968101,0.3967953975934622,0.289073704389465,-0.7412942549557855,-0.07485468513783318
2021-01-31,-0.21181185394068736,1.0633905764294043,1.5821602598972848,-0.21787106028054978,-0.4340035650921501,-0.29211939887527066,0.4996003339321225,0.00339824251156827,1.9237643336050942,1.772364323315463,0.9703976786443252,1.365652744078957,0.7096330555036391,0.23548071377441546,0.340059431374942
2021-02-28,1.6633034043181705,1.5843357830021727,4.97288017234097,0.2267978013331843,-0.04247821351344877,1.1039121701246235,0.8957957281434618,-0.726288579649847,3.965267203380004,2.8701016762085407,2.5962100650638193,4.171363385557108,2.255833832128297,1.5644837680807422,-0.07041642067802424
2021-03-31,-0.2790375254536522,0.7061505746473495,9.201885115309613,0.4113674219542834,-0.22713412996337878,-0.5919095203621859,-1.2439479609901936,-0.5915417971921214,2.5641037588245292,2.2274875371329927,1.2251456505198248,8.75978299095696,5.736747382831342,-1.5546818914196359,-0.0630287613339185
2021-04-30,-0.22846025450328233,0.6871957677035128,2.1463055343271553,0.3593152713384808,-0.17724473837754673,-0.9566444686590833,-0.6387637583774403,-0.5652978742822485,1.987370116076903,1.8273847802725331,0.44835244277924124,2.0568636357220256,1.9808462002947826,-1.2081546090374,0.09154133112209585
2021-05-31,0.46962253192294984,-0.024094762658259217,3.189084041701756,-0.6705622243506518,-0.2182700259781423,-0.6855071361823849,-1.1830614883834882,-0.8931029405200395,2.323504151599875,1.9632551201206558,0.5584919864280833,3.0852601959080217,2.7476413398750994,-1.5572430896576726,-0.10124341692854656
2021-06-30,-0.3823180787933357,-0.08900377829903429,1.0695702556832414,-0.6204516895337245,-0.24672563791017993,-0.38037197257592137,0.12390311183142587,-0.7444902022641197,1.5664241313345666,1.540183320670055,-0.01707855840383449,1.0622366972468191,1.0907671561666263,-0.05570364753608214,-0.05978351789051918
2021-07-31,-0.20239741894297658,-0.07301757473967421,0.8058900482183978,-0.6293529817801065,-0.2829242024141773,-0.5325344416833689,0.38674278793872624,-0.6556266324290235,1.2225349984169058,1.2780066400394658,-0.3543355587639795,0.8049529759222969,0.8773931403619025,-0.029115859167920782,-0.10240775760694551
2021-08-31,-0.3987124445617973,-0.6146296388848762,0.35080704068468616,-1.201972492451864,-1.154048421701935,-0.23126058951003542,0.10268092630806033,-0.39500638369148905,0.7697915964536095,0.9306660621908134,-0.5653397904431506,0.6543070157137003,0.4404321369125826,0.352346800052584,0.0860098746525402
2021-09-30,0.42369926992238677,-0.11098198380203032,0.8113382288931598,-0.6667205730886451,-0.9934494343629429,2.2529804417463213,1.4623660895372494,-0.30569074151317627,1.0395173393393948,1.1250604601327765,-0.1219384811496081,1.4238609783946652,1.0089462298685794,2.8322389635284746,0.022539653888221177
2021-10-31,0.1373209554358594,0.1025589255313075,0.8195889150363297,-0.6990733834721345,-1.0049487030540696,0.6866006074020167,1.1111443953291704,-0.4756071074926615,1.1036563697278576,1.1153363625501889,0.008604594593496499,1.4215753215258684,0.998109016648137,1.2359031700130618,-0.021538151551131583
2021-11-30,-0.07297628980125899,0.3071747830994214,0.4113782447468659,-1.0216649048859276,-1.1630126293468774,0.8920340662170011,1.094065120355691,-0.45130168360146206,1.0260062743047689,1.0133712113411246,0.028948524850954123,0.8104573280889344,0.5466081367484579,0.8997820394485779,-0.05134598003862564
2021-12-31,-0.17441912113438002,-0.06811193613131399,-0.04621527515411842,-1.1110147315627477,-1.2047143090059877,-0.7367721135253773,-1.6314385556665256,1.2200837853669333,0.7077755674733174,0.8354228035945701,-0.09775013947594044,-0.23099687137221667,0.02188934720896638,0.20871686321227526,0.09708081171237987
2022-01-31,0.4756073261511185,0.1419996235342838,0.21675581196875224,-0.7706134242314363,-1.0807169094152391,-0.3244902876535504,-0.6700645922040133,0.44904565227647303,1.1420860675774849,1.0514901857997867,0.33021372006667804,0.35383133161670616,0.43713258277504285,0.2526861415387649,-0.057313113547030864
2022-02-28,-0.2633927140484625,0.02636414553903567,-0.41688363337943524,-0.6676251325932656,-1.1424387084839864,0.0281310093009898,-0.6210737585724858,0.6201468941845876,0.7682723769457406,0.780749495085705,-0.03289759552271152,-1.1567824133704474,-0.5042584570445339,0.0612740630994509,-0.023566664429493248
2022-03-31,-0.12903780475796867,0.058131252201036626,-0.3732236451164843,-0.7103325343702706,-1.1803816130138318,-0.7347436288130247,-0.010261866852964192,1.6062597740956492,0.34021207895759964,0.5812789575782117,-0.1594674684837528,-1.117475281671873,-0.49757412628775294,0.334255602229057,0.053739755037304424
2022-04-30,0.11971667480917651,-0.2545812944320158,-0.2569326121541497,-0.8199362870123751,-1.048572270036459,-0.7700000346411175,-0.474529219753535,1.2266340443484622,0.5272655182925106,0.728120498017269,-0.016583817926392484,-0.6038744470342768,-0.25383401940117695,0.24866713558517553,-0.083200065498945
2022-05-31,-0.7289309923905961,-0.4643740395987692,-0.549072767108241,-0.7080139691013595,-0.8992517959993743,-0.834379083410199,-0.7303682678431264,1.4135758219525703,-0.36144079732145923,0.06512204286390617,-0.5716564355850011,-1.1545914715786016,-0.8163224845071266,0.39424899437845273,0.0
2022-06-30,-0.2051401910858264,-0.5513786628257712,-0.460900836509056,-0.7574967181073782,-0.8558230082777676,-1.2058446427605316,-0.6280556861214799,1.9055696347613253,-0.8841196277783827,-0.17328013387941593,-0.7742282769146429,-0.8328205286002728,-0.6909168093975935,0.4364464517876738,0.26772994118812815
2022-07-31,2.275770129935762,0.6700913377692127,0.08660857522305676,0.8951106359112856,-0.22137325125764978,0.16194136062086112,0.5110898800999499,0.128083993488308,1.9363369267845594,2.25732999923378,1.198719671937984,0.12207694997383135,0.4918500788239882,0.3236828250140571,0.1557250700763667
2022-08-31,1.077827691498183,1.9563082486398542,0.6754504345257101,0.3196926412839556,-0.10193469957315886,0.28423750465079706,0.6619147184887544,-0.608744368248876,3.5353980463846084,3.13644578006114,1.9468447553001182,0.8249277025492053,1.3375689939278859,0.6787468029176835,0.17160183372265456
2022-09-30,1.169199347356687,3.027107450457743,0.867944649323592,-0.9085046475219013,0.042142899550462194,2.3311557664581795,1.986011543493583,-0.8775274870625588,4.011187851326977,3.4430110815408193,2.534821584156356,1.0642096049634684,1.476938311436094,3.4717396939746554,0.24377726114316167
2022-10-31,1.6717122916987097,2.3498774092411794,1.575335070134528,-1.0769884365192348,0.37960531328574,0.8074754507818938,0.2694872628809767,-1.5970290818375932,3.954835803975431,3.4656607924369878,3.071962300697042,1.6680691769254437,1.818672327950101,2.022740484073483,-0.037740327982847086
2022-11-30,-0.6661703572728279,1.1749977512313963,1.3772672971337645,0.6608639601200204,0.19677113020938258,0.17948612469466613,-0.14377661506345465,-1.3401444587054958,2.138328087431481,2.090610125784847,1.1881320930746964,1.6539379382289685,1.667545289784902,0.7160472832404557,0.12296171113483492
2022-12-31,0.6360468679301681,0.870353624362663,1.9996183168084305,0.5835666485813017,-0.13921843832866138,0.529271782194864,-0.6687386433608875,-1.2876150887960032,1.8499109825938713,1.8226959621910714,0.9911172343071606,2.765315843976836,2.2983114651012384,1.8945366054352029,-0.054991808584493734
2023-01-31,-0.7372443803403964,-0.41996238867756897,1.1692666887732572,-0.16178012134756745,0.1476103988053139,-0.834183663760488,-0.9957667967298949,-1.0698685714021066,1.1192805440593236,1.1319144200846631,0.06019259952032531,1.3760754460304472,1.4704523471628974,-1.220644360339868,-0.04968612122343121
2023-02-28,-0.7056319269981828,-0.43093099089371867,1.1036487264114039,-0.07835882090072689,0.39356892923830344,-1.4537097264559715,-1.4636679891002187,-0.9205492239511,0.677239666041182,0.6821609734215769,-0.5371627872330232,1.12799418959062,1.4856704488248058,-2.25660484137709,0.023256862164267183
2023-03-31,0.008344044091705744,-0.8254890848723511,1.2020565946373987,-1.0423652428849137,0.22167378153756273,-1.2108976276701655,-1.4696641060773918,-0.6619133834485278,0.47523600691105866,0.5355793586863613,-0.5511708248740096,1.3947826181103586,1.797943368509395,-1.911401591046693,-0.06530509840776667
2023-04-30,-0.8585485319310091,-0.812610942505411,0.8596101919123654,-0.9551303179131697,-0.940719877435385,-1.2820991811557776,-1.0544864621005312,-0.4763464970800353,0.12764892633169642,0.17624290050961394,-0.8051929978457137,2.121862347656035,1.3478671020651374,-1.6311824256455167,0.08149516815128016
2023-05-31,0.5184634927515238,-0.159402658727745,1.4787651543755624,-0.299792214081309,-0.6860534289394251,-0.3581400787672047,0.9060844317432547,-0.853574181061417,0.30945755184865803,0.2498138706156143,-0.37101979479054564,2.523196312596356,1.7946071605367162,-0.46688413221486935,0.1611381983964505
2023-06-30,1.2715595143805192,0.45009858191748,2.2610113846441804,0.7856000033587205,-0.2863034274273579,-0.45240534993680026,0.7456598183192337,-1.103051815356707,0.586025670455477,0.4899183713624294,0.519933344616479,2.6184520678356784,2.2807141196630334,-0.8062396109135072,-0.005695820776005515
2023-07-31,-0.3984165177342644,0.6780862056039008,0.8680628945367017,-0.04591741289616753,-0.3933142703269719,-0.8669585324456754,0.6359675658945487,-1.0975275495662722,0.39147600848613573,0.2744024543455095,0.27397128103836266,1.1887461240578652,0.9084191595926682,-1.143179730244891,-0.01955287631983633
2023-08-31,-0.5581582534345478,0.15838903144320218,0.25438276345454125,0.4167878227767602,-0.4883977819204616,-1.2773513301694575,-1.446538965893822,-1.013523933076313,0.17728439193078963,0.057540847414740075,-0.08280392995900396,0.559873478301009,0.32013504120170233,-1.2113389949345914,0.0960369012014675
2023-09-30,0.5301043861695891,-0.2315258323024661,0.001342318224523832,-0.6720033774279989,-0.34489139315462447,-0.7563333719745042,-0.7050970781983302,-0.9820419959373072,0.2881500672430735,0.12100464515220921,0.21255030076502648,0.20661979449928666,0.06645459373880411,-0.5806711683411983,0.06719753886827723
2023-10-31,0.24056245380639457,0.09791912781372807,-0.45127665234826325,-0.7072748080615349,-1.0130132220878574,-0.2116777311909669,0.07847474773103728,-1.206737115609236,0.37510316675626854,0.10844617492273745,0.20594657711501105,-0.10768678706598518,-0.43543757583073694,-0.05737891873832877,0.07765960910026828
2023-11-30,0.3252948131289183,0.5598873643028944,-0.16235380165041774,-1.8902434942137392,-0.965250014852076,-0.3068680987213934,0.9413260202501968,-1.4040502129732133,0.48821489037586596,0.12040990440957902,0.27611333678571154,0.2815172406903266,-0.23044071214441697,-0.16417293081643364,0.0881035281510808
2023-12-31,0.3905666455876641,0.4850248627059822,-0.2701170040363452,-1.8468800335877045,-1.5662677371616882,1.2835388463341835,0.7746576649895718,-1.2386914670675766,0.47953370058328637,0.15617111558447216,0.48915045186896905,0.5137180233792384,-0.3277077072703953,0.7164625983905065,0.1607162399094621
2024-01-31,1.0759270383650077,0.909268484264695,0.3011311217432011,-0.8947050065073059,-1.2074595322516266,1.0433736169032257,0.30530297582894456,-1.518731364765487,0.876706578264303,0.3327155443254054,1.0389485150367053,1.2168078027209615,-0.02072606606034703,0.9887417695317962,-0.07726358553682645
2024-02-29,-1.3364594661757794,0.05519637790872193,0.17003307019255143,0.9942091269540214,-0.4356458746302348,-0.5342376851987659,-0.09283897884501831,-1.1017186671918044,0.2700800320193538,-0.06871574582297801,-0.10931201411217764,0.4281104343767556,-0.033856390490896934,-0.49122968459121047,-0.00491401480242904
2024-03-31,-0.6030160641894738,-0.46210177663109103,0.011289279819800203,0.9416266484536698,-0.32727046283166145,-0.9876467604859384,-0.9223418273788735,-0.7280809823717007,-0.11380454561055268,-0.24854072240568278,-0.5182383790001358,0.19009158971580126,-0.08404460824511271,-0.8584796632688065,0.11003920865660453
2024-04-30,0.5223994132646199,-0.7429855214790987,0.5976923807743633,0.24912606085816016,-0.2525573021343264,-0.7215186205557573,-0.6176616702217396,-0.9703770555063765,0.2007656570621655,-0.1074283142234554,-0.18106666237266825,0.7450703752645743,0.21574813910242555,-0.9488113615843449,-0.034173457881890995
2024-05-31,-0.9213824006284776,-0.5370131538939258,0.0578590772731273,-0.20960625557577697,-0.03627835436843464,-0.4746994583870026,0.017219928770443843,-0.7416737796794302,-0.1495398482850662,-0.3526924273104698,-0.7249453710453015,0.043337100937509344,-0.17335203389852594,-0.45659517663301236,0.047731402821190025
2024-06-30,-0.1397064146137848,-0.29498119449105453,-0.5116332091459982,-0.3085470139443542,-0.1741865287054273,0.5507161652954456,0.600277437789445,-0.8111396638555325,-0.4217721275767655,-0.30268920319794435,-0.6643749632993294,-0.4723300648349279,-0.6631266309486276,0.4619712795840783,0.11003959116093288
2024-07-31,0.4723181343221802,-0.3382551738345318,-0.1237864212814978,-0.3121507356810163,-0.7081857585787962,0.3881844217015054,0.3252369240557114,-2.0980471045608637,0.10013135086313324,-0.020073037142277605,-0.0781374371816494,0.3104187393097739,-0.6007045895321022,0.43979818951321836,-0.03783232632694163
2024-08-31,-1.0661001698347634,-0.3436360476568189,-0.3164712694356299,-0.1821607975528274,-1.0138627839599064,-1.9763664498419578,-0.6992492976498155,-1.491203674654923,-0.508115275875564,-0.41486365084640026,-0.6007165313131467,0.5217916682150778,-0.6779435558391962,-1.7141269421308118,-0.03506046228048721
