MPHL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-03-31,-1.0787359307808955,-2.0918245937659097,-2.1757057981289387,2.0335478677183403,1.9995521745452733,-0.8318544326099935,0.3260018864738835,3.8429198091084915,-2.701747388046674,-2.5678119076407646,-1.6893588945698075,-1.6104725923065049,-2.724576123589249,0.4260642658309919,0.132787621671678
2008-04-30,1.0303977791319774,0.19421605353338506,-1.8571312005587546,0.4189978585894474,2.080322757509973,-0.8000600004785168,-0.900941685223538,2.171889934834293,-1.7652823258976207,-1.6914910463453874,-0.5647367798517238,-1.428059875165589,-2.114732891336813,0.4417289819164416,0.030561198811194203
2008-05-31,0.18610132903198207,0.06783792773943047,-1.560761834897944,0.3323416390775116,1.8891918014241054,1.3753614943889017,1.3015889214656706,1.7540753164680734,-1.4714426937183016,-1.4662039689827397,-0.12880385096249133,-1.2521507608950644,-1.7314661687193742,-0.42955246782855405,-0.09278758019038588
2008-06-30,-0.7699771322424314,0.24101936464630114,-1.693899931769402,-0.043295108107038446,1.483968264772175,-0.24392537103515638,0.5759481378952188,2.02372580086436,-1.6707936066716187,-2.0090531276738606,-0.27870159664339345,-1.3179855536293335,-2.057184383312545,0.16096713283986705,-0.032866808080352104
2008-07-31,-0.3837048336619274,-0.5529898158963141,-1.3868257752904443,-1.0024721286839744,-0.7337343247478731,0.08335935359195003,1.2417061127661646,2.0611778724438983,-1.6665339113940012,-2.25727139354549,-0.5004494154446536,-1.407737925310963,-1.5851020037127368,-0.06488151202653271,0.14751431982315089
2008-08-31,1.0823384099623163,-0.06694443855984368,-1.1105400190700945,0.22659255173561027,-0.2417542874233166,-0.18266010761579823,-1.4329168962335468,1.3445791071314954,-1.1383365184072904,-1.1648978230143159,0.3836544451296324,-1.0867158440863003,-1.0759193917482057,0.012080889934863035,-0.2563281527659235
2008-09-30,-2.151176964890508,-0.8379276435287707,-1.393246077673523,1.7510916754943227,0.7983756784298468,1.5413470987178715,1.0748800096534137,2.074840458217926,-1.6413060054794646,-3.3118563843197277,-1.2008068429563898,-1.1856162057367643,-1.7629705869024919,-0.6339348420200921,-0.15699310490675844
2008-10-31,-1.1538412988336764,-1.340702561561072,-1.559344869824557,1.7264683179633646,0.4945843659236479,-0.6567454607224252,-1.0528541333633554,2.0794846248060956,-1.5959777951540322,-3.570601992373149,-1.6434825635219072,-1.330142521226152,-2.3685058582027527,0.6336591576185889,-0.055694391910934005
2008-11-30,-0.30975868429337206,-2.2110110687266302,-1.3914587122796225,-0.3754330851454944,0.3198206852604448,-0.22513153536872604,-0.02732782662332765,1.726429480809085,-1.3663329636936505,-2.764031093354272,-1.4353815160728756,-1.2301116812469217,-2.1343461426524213,0.35843866632121635,0.02406620214256406
2008-12-31,0.3642117440446861,-0.7071038506142507,-1.335182813689803,-0.5647538504254208,0.49089494226574376,-0.7804112108360082,-2.019703143620947,1.3080370047368026,-1.131417996224187,-2.0106305394990778,-0.9609290912724763,-1.1418346241710395,-1.9655732010855946,0.9725100828392724,-0.037653817981619056
2009-01-31,-0.07876271528141213,-0.02200641811329168,-0.8588671613270915,-1.5431586086810753,0.42430857031263086,-0.2040800188431712,0.54542298533198,1.1541705850480926,-1.0170056879295999,-1.763045620051524,-0.8563772532974561,-0.8339138891308128,-1.107524093787536,0.7445510825761243,0.11730095602974418
2009-02-28,1.1587658300815968,1.030428893314058,-0.7085375124423081,-0.766559085842519,0.12703121392655636,1.287330583553764,1.1032431678156898,0.6764307282202627,-0.6723151821697276,-1.1314856144431926,0.8273834156594604,-0.7325099654163296,-0.7525954938447874,-0.027767345275597124,0.1875009986355035
2009-03-31,1.6234976531739302,1.898201180548173,-0.06714198792804955,-0.06920005970508335,-0.1025713560625321,3.8976589681813945,3.1950811470747795,0.15566047668724065,-0.18791237088562318,-0.4100130794391942,2.5631403366520495,-0.21792433548477658,0.28668030830200253,0.25092906257246517,0.0987705839940723
2009-04-30,0.8545348774833923,2.408646195127905,-0.10870560310209189,-1.2840513183011877,-0.9894125656998192,0.11644541255912615,0.7126787308341348,-0.14105280290838051,0.15152788251126645,-0.015432792082967111,2.60452265617025,-0.26624665148261656,0.21883210722174742,0.2297816936303717,0.4065788179905148
2009-05-31,3.198601999003979,3.501332655678736,0.921085081800369,0.6931925808741374,0.8078754056793443,1.8829992835062155,0.6922695149994871,-0.9411735627243843,1.6302896198302765,1.3018356485477203,4.87332645491638,0.44870579649696185,1.1078907824489228,1.334082456653124,0.13902606442022533
2009-06-30,0.8605352910516987,2.606440504093661,1.7893913541025748,0.7860039708988624,0.4661808116007701,1.5094513224648909,-0.3946576043411284,-1.2084304840487978,2.227175773907325,1.5139205257848904,3.069680422176058,1.1213852997195766,1.6160051374265694,1.9394209945334264,0.20870427605560862
2009-07-31,1.270731973255921,2.623461164151241,3.1971819036390112,0.22769543486394622,-0.6167060428569582,2.588296190202084,1.708083835655519,-1.4785722787075493,2.7543217680044343,1.6974872085521953,2.581613689037126,3.2157940830809664,2.0810344715394087,7.749326681705704,0.15468961813186866
2009-08-31,0.8289390617911806,1.4394024777497865,2.851954494252813,-1.5598527543992449,-0.76314975550622,2.725710565970362,1.428875774544348,-1.5661940273346648,2.5508294965516813,1.6148112767111868,1.9358639214421804,3.0213401976870493,1.7833868280120173,5.232463811205178,0.1804340006180508
2009-09-30,0.9456577223874276,1.4383168882606292,4.955126260910019,-1.586991848145016,-0.7884640272955531,1.086501439963823,0.8634976802332198,-1.6059725452187465,2.333297115524833,1.5566702081872592,1.6536852787741096,5.317877967267736,2.622848498128743,3.0558745712547735,0.012961075295384435
2009-10-31,-0.13520568121157744,0.7528696403624214,4.305644057128773,-0.47670470014144434,-0.1974684423025218,0.36818213967320323,-0.21513781368531276,0.11553760990651626,0.46678605085914837,1.2832522372445654,0.7923346871723571,3.775096516638001,9.37643558059292,0.8869086230134233,0.00207008797862987
2009-11-30,-0.18382070053365018,0.2846738991999904,3.371734131164924,-0.3527668240042733,-1.6795345716814225,0.6727995567206904,-0.6147718805920723,0.011724292426116126,0.4847448995389401,1.086285084961542,0.3115779689876935,4.710634351950936,4.494409788471175,2.3289702033374406,0.0673963244192659
2009-12-31,0.19269777472764413,-0.059730973407509026,2.8289443636268343,-1.4113836858184359,-1.6141774127567412,0.07525067053991231,-0.5255411598726087,-0.2509318033683354,0.5953657916660764,0.9996892859039991,0.1771231350437893,3.4081580021027356,3.134003022421691,0.1287221238607048,-0.06503574498141101
2010-01-31,-0.6172391153246937,-0.28050143752751705,2.249363088455038,-0.8374723279672159,-1.3934340085088996,-0.5028216982445992,-0.48320711564829466,-0.1652772389692963,0.4727799675319645,0.7942326839056981,-0.2715950410719712,2.388629697607636,2.6121975069093075,-1.7639047950163742,-0.023332279789401958
2010-02-28,-0.5002624344846675,-0.4110255449407224,1.546762269842129,-0.7466773139771682,-1.560841474540202,-0.40619158222790075,-0.6888129317368897,-0.15402760251201345,0.38220648828647924,0.6407979154415134,-0.49248557067845733,1.8358380086280819,1.8233441233471668,-1.0922028462552784,-0.06625455134009914
2010-03-31,-0.7730437583599812,-0.8414957690321857,0.8233468897080404,-1.4755704123413305,-2.5740566679736494,-0.4271296527576055,-0.31427015570114,0.006639616304344389,0.22856260296667147,0.4759601225690185,-0.7046614428086911,2.0297627762798203,1.1115056643825592,-0.874682388647919,0.09275011033324022
2010-04-30,0.32840299801835204,-0.4232421548031375,0.7461451425099004,-0.3069067352208703,-1.7439978062628836,-1.0444808620762518,-0.26150416928386677,-0.2589339115121575,0.30934746902073434,0.4732803989812554,-0.41949594551959424,1.2062215477688607,0.8777154700115356,-1.8189034019805574,-0.17431841232664316
2010-05-31,-1.578174460958807,-0.8843022382217265,-0.1939218342871247,0.7200569652942719,-0.6613791181093426,-1.0969670986526032,-0.46208274696066504,0.26512565143787375,-0.012702119635506562,0.22996810252327798,-0.9431239165699224,-0.26246016057045035,0.008835387560448165,-0.8408951232134365,-0.01470938574739482
2010-06-30,-0.3512143898873313,-0.6904569081268673,-0.383397089284366,0.7192019230515,-0.9649687594113061,-1.0763460936018225,-0.44034220601654667,0.26350571668820066,-0.07535879736279974,0.16322782207160702,-0.8240471444577483,-0.3981303242177608,-0.20752454611000792,-0.6996489291862196,0.0473948446051937
2010-07-31,0.052361763890419084,-0.8008723348958943,-0.5586011704854963,0.32059433910417307,-0.6989122326592241,-1.392043303867694,-0.5933570130810436,0.09181202121060386,-0.060842161747009446,0.14896850410797563,-0.5690648768164183,-0.5807718989215814,-0.4217661921970691,-0.5970720905635447,0.04944679078398439
2010-08-31,0.0436369559797759,-0.11367685937071342,-0.6635489222453813,-1.1929505439989154,-0.5202137188211533,-0.7851862965149768,-0.07180294293410766,-0.06670329454792484,-0.039147617887830576,0.13036369059285516,-0.3546521374596034,-0.6840443856630324,-0.5426637967212037,-0.42002476130821736,0.001448692406282901
2010-09-30,-0.2663865300621109,-0.07246253789859317,-0.8020343533880295,-1.2702966374814728,-0.627886196743485,-1.4843176323142981,-0.6569248341799399,-0.062112036780955074,-0.0959458103965128,0.0776586756927264,-0.3396825534330388,-0.810551811253495,-0.6912056922897131,-0.28104976476541277,-0.018343181305044698
2010-10-31,-0.5368217532111942,-0.30665840498711533,-0.8359461300526138,-1.056541908587572,-0.9995989943978038,-1.4512412537564991,-0.47718159746792577,0.6764145620655776,-0.7267264451384814,-0.03818906613119294,-0.3676399337218905,-0.8450629549980994,-0.7417168842860052,-0.25771882371749444,0.0007369498798217562
2010-11-30,-0.45672458382949827,-0.5111494033476258,-0.8577731994583643,-1.5641593789492225,-2.889848536016352,-0.3010802188268146,-0.22669347298105874,0.7480800299380197,-0.8264254022528935,-0.17211924740748064,-0.4602209380428882,-0.9829400478995886,-0.7651857994207403,-0.33952814441657025,0.09659667880866925
2010-12-31,0.3259438021552019,-0.292720067212932,-0.8595466592870922,-0.33977812702093774,-1.9825820748927463,-1.362420285783966,-0.4551114350496595,0.4440190260658627,-0.7865328485690353,-0.18760007973109935,-0.24078443447188,-0.8862600431900217,-0.7575335050389039,-0.2730571438867243,0.0027459292180580888
2011-01-31,-0.4917146653668867,-0.26676073397372785,-0.8370448423579097,-0.4596186564183655,-1.772075309620188,-1.1101888339433013,-0.16357786014536282,0.5265086030758711,-0.8940014647632432,-0.34498987304945367,-0.3735818674925981,-0.8008753908055876,-0.7282168994949495,-0.33498455882707956,-0.4469265273533137
2011-02-28,-4.344435318184139,-1.9237427840834096,-1.102945392544999,4.606572419257545,3.1536962393235712,2.077831639144693,1.0073335736196032,2.5461131332343254,-1.6042008480977752,-1.9308804953560752,-1.8691712362898252,-0.9136656564334193,-1.225298132242575,-0.9850456474194108,-0.03838676203007844
2011-03-31,-0.4971303799237431,-2.185270141388664,-1.084121447829086,2.558281310710701,2.5811060180224703,1.6905067840959225,2.105110212784389,2.00215934333573,-1.55735223746804,-2.551688381608524,-1.643163093792771,-0.9098885535260238,-1.1923574959938306,-0.8618114484034869,0.11980119981262077
2011-04-30,0.5865846445472026,-1.5426358122820318,-1.0499893104132028,2.806450263751145,2.5902803311998808,-0.5179036022725328,0.22610330643634927,1.0961994814739238,-1.3022405165596567,-2.279092332365523,-1.0061941284131821,-0.8884093898058235,-1.075709703599564,-0.14390177146020033,0.0004271678834711683
2011-05-31,-0.1962734542145914,-0.05344714920914699,-0.9394506016443124,-0.23201253421710133,2.1916831975377664,-0.468492297565101,-2.0170154599678374,0.888208529436998,-1.1547388561066527,-2.2902068252943146,-0.7841316704007084,-0.8434530034010765,-0.8855298058978498,-0.212324336860581,-0.07491317148404936
2011-06-30,-0.6739007319457317,-0.09382314357193988,-0.9432582502966113,-0.0011407041993260676,1.7610251244567199,-0.7717096153850729,-3.2013191898762234,0.9662011008962937,-1.0541881928869652,-2.491513654801029,-0.711529719241066,-0.8468476417953771,-0.9385887809074057,-0.1063293666466209,0.03160124785856534
2011-07-31,0.20625785938396032,-0.3262886769820348,-0.9060697776331779,-0.5097256245915199,1.6849099204746916,-0.49318556738258684,-0.4569375181480531,0.6731399786576917,-0.8749389659550411,-1.9423164134993733,-0.18631466066450894,-0.8236794534827834,-0.9066291137380695,-0.13229455262395312,-0.23678280521259443
2011-08-31,-1.909672262509449,-1.2378372481312807,-0.9768129151889324,0.5434748552397874,0.1503449131662042,0.45378227863103093,0.9290966102343129,1.5798377965344106,-1.0248995645519365,-2.4761505154032246,-1.0402117549182888,-0.9222505903920877,-1.235897505029757,-0.3248769026981737,-0.02909973837063656
2011-09-30,-0.08058481079114103,-0.9770649180255011,-0.9226403185813277,0.5653388391798063,0.1413889599823485,-0.3397849503969722,0.8316554582825268,1.5523591624733546,-1.3186281074625064,-1.9858300915291667,-1.0353562109016103,-0.8768217419730642,-1.2061193759492266,0.16971803534591395,-0.00014546512499286348
2011-10-31,0.22992858603217636,-1.1291569872090093,-0.8412913781048486,0.36226843583197366,-0.2660716483672611,-0.6046540938694449,-0.8239975175069905,-0.444455834526359,-1.5794537498606689,-1.6004669349786222,-0.7812521231530238,-0.8516831234436816,-0.9469084587224582,0.4973024963713465,-0.0565595755682653
2011-11-30,-0.2380547638656327,-0.06289041549712628,-0.7982190981125658,-0.9458090365771379,-0.3031385767872329,-0.050584298094863374,-0.9375873404037749,-0.22141166033340126,-1.3250100377624914,-1.45679178567031,-0.7101116063612714,-0.8114594018005303,-0.9471604602764483,0.3192981469758641,-0.07693025343273466
2011-12-31,-0.38847829731552846,-0.2818553013338087,-0.8081728170542285,-0.7463202339447784,-0.3075339738862166,-0.09904807982124261,0.1903619057265136,0.12479467635101486,-1.1693036341556067,-1.3809827417778167,-0.7746013005436448,-0.8073195532231956,-1.0638673847174087,0.8637797223163014,0.22715875473084549
2012-01-31,2.240568415269136,1.1529024556929832,-0.6762020686490526,0.8837151789748372,0.6885009967849766,-0.14319399966391227,1.0529924615983806,-1.5344123105288308,-0.5799843307964733,-0.5695855160671198,1.8069170455303547,-0.5549267557231568,-0.7009052866961358,0.9065648167555397,0.13822297951662477
2012-02-29,1.2589267405241367,2.2718384159865286,-0.16830238928566751,0.6507413670729109,0.13314083163760643,0.8030431818881105,1.0009682839503125,-2.3290433162990105,-0.10629258361028018,-0.05686499908413596,2.7915709898667993,-0.26128912082182465,0.0032993544038774866,0.2820237189485228,-0.06752713889361368
2012-03-31,-0.3734167592117967,2.0459708938507433,-0.08642766892988946,0.5384507550523103,0.19490061600489283,0.08084661687980885,0.18595107653562054,-1.8057633670260778,-0.08644008165585809,-0.1617668339883357,1.4213873818775176,-0.19529557565121208,0.09990203288497868,0.2508031743811221,-0.0925246283501274
2012-04-30,-0.5603083514541026,0.1917954586335133,-0.29701789371299087,0.1733442073312235,0.3147224286574302,-0.8585352896410552,-1.1797390893685913,-1.2381755208546368,-0.15416987705684365,-0.34882338807769786,0.4337036211340114,-0.2523645445133003,-0.19132781514792754,0.8058893198780682,0.01531670411189324
2012-05-31,0.3088275651260963,-0.42250152665137597,-0.17918017470546257,-0.7362650721536926,0.18880487983097569,-0.5859297852286047,-2.1996446720079073,-1.3628335233408622,0.11218316507642662,-0.1723751037969823,0.3804070715004504,-0.13963825116538583,-0.016931401301849777,0.6812731299320919,-0.013423020332140661
2012-06-30,0.03237460117820369,-0.1503458948201418,0.13991682675920422,-0.6962173042445506,0.023403393179951198,0.1565137274498611,0.00045650359525787915,-1.2505806535506987,0.2788100100835161,-0.10435720562986271,0.003624720031018696,0.11136776558623679,0.27419866209154814,0.09775951943534532,0.07219494657537483
2012-07-31,0.6985375908649142,0.6795330891867399,0.4677332784662786,-0.802586179457005,-0.7252760922237897,0.2685041763868873,1.5144022742309018,-1.639158426273313,0.7442981498466408,0.28526371599509426,0.48413223929847793,0.21961987547012446,0.5734161151920577,-0.050104944817233626,-0.033494119058965446
2012-08-31,-0.13169271791377488,0.38585423582079853,1.7199331344390818,-0.6021167371095275,-1.237711160306271,-0.7063349903093084,0.11306169427069512,-1.4139326569634898,0.8156669404789925,0.27041608086904767,0.36324676519217985,1.9911438467895257,1.5128064096515927,-0.5161954983597002,0.04524278563084996
2012-09-30,0.5079206658938622,0.6968138688986916,2.2207279624119414,-0.6318551689636943,-1.1801563161759545,-0.48860977908882774,-0.8725494433952906,-1.6869592420223798,1.3465933757907838,0.6168031098205207,0.7504828626885723,2.7928401437048556,1.838704642724033,-0.7269019604833332,-0.03889273513480696
2012-10-31,-0.16101166366271172,0.1388903274660947,1.7637412620981563,-0.7519522463602608,-1.3860967858283684,0.45016169907904285,0.0913818654272467,-1.589971637386448,0.5790162330490833,0.5673734157118732,0.3575274068459436,2.327339955849882,1.5368437836845552,-0.1350315873085929,0.002837979200966807
