ELEQ IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,0.27334147577903656,0.6776262098425838,-1.212558034274474,-1.2979196538430655,-0.20424709740080635,-0.711839769077093,-0.6438692859818865,0.052319719129874646,-0.22567890888967257,-0.663262148815272,0.16328318033251554,-0.9771641256487733,-1.5477642721410674,1.1148008145208912,0.06381151274495377
2009-03-31,0.5948982989848002,0.8496971028221606,-0.5735496609097975,-1.0867953210447825,-0.2946753178811074,-0.2628938170787538,0.772381061419515,-0.42682217206104395,-0.21765012153442512,-0.35439152619973563,0.8491746874093979,-0.47129883111087956,-0.600829497277089,-0.15653684458647546,0.07358835665748913
2009-04-30,0.6195367966938905,0.9408621468423191,-1.1060327219338446,-1.0113715102189222,-0.9592192003866592,0.10289176366145072,1.0104377896115964,-0.691762281839398,0.0009467226673374496,-0.09561140435262859,1.198526791751823,-1.8717087647648523,-1.0390847246502737,-0.6342552147611865,0.31270422862727343
2009-05-31,2.185948346329116,2.130240740157078,0.05647459321633115,0.20341814124414437,-0.31899001799587107,2.4960127240972936,3.264183593047276,-1.4380307471739717,0.6342374004808767,0.7158244429700402,2.7835129928061266,0.09793066649089018,0.317137280033441,-1.9929665866800823,0.01390615456501003
2009-06-30,0.09301907413451663,1.6753596174184648,0.6863633978980429,0.35329003930061526,-0.34081093234451537,2.1754973503728183,2.239517067399898,-1.3809061846111284,0.6733961915698407,0.7141638019173028,1.7494192751074877,0.6550000382162842,0.7973464608410519,0.16540053271740138,0.11425665196679696
2009-07-31,0.7248553553037845,1.6832911739802325,0.7993511256125032,0.2375191102635654,-0.42828326855974075,-0.011497811424653611,0.5088696346677205,-1.5218675496759593,0.9500652740286472,0.9680402331890738,1.6657160899298566,0.7497507403151309,0.8539449440600854,-0.6587415673831395,0.21499449574094304
2009-08-31,1.293758472105232,1.1987405296076405,1.673359913854631,-0.41191470294726373,-0.49382783824441656,1.1283968266574582,0.2703172448148484,-1.742191871625713,1.5092000109413024,1.395239946731982,2.0219242609281944,1.568712578833782,1.2655537967373118,1.5725167082883147,0.07214395071212777
2009-09-30,0.35806984310572176,1.3184335444874071,2.8453541666257833,-0.7656217085545232,-0.5800522636443259,1.5830652823138815,0.2212389790971289,-1.691206055302312,1.6462886642292198,1.4072761537596066,1.4311096699582952,2.714152050988929,1.8224471945824863,5.946810582135645,-0.020879879428364934
2009-10-31,-0.16757460279511696,0.8004838855785795,3.4783380924942846,-0.20547675519086142,-0.3380314744627763,1.974011314540808,2.2667618877567723,-1.5729169818122586,1.5212955074132388,1.2607219084675687,0.6673760615300599,2.9640291708695563,2.3133767637627134,7.8438973826120675,0.11722763436468334
2009-11-30,0.6642381549476568,0.4657387341711568,4.046263191419521,-0.7942427058289956,-1.1686121253452526,0.04506233621509151,0.12738119324875888,-1.6340697875604715,1.9339766727919383,1.4313529733176698,0.8225818559213492,5.438404220601622,2.576802469446924,0.1933994535632572,0.06823538301889721
2009-12-31,0.3836814704209794,0.4836862399563007,3.265418784667529,-0.7907288396343672,-1.2945131125253364,0.20393984662553974,-0.11755000252329782,-1.668218371174404,2.4295838536061,1.5609956583602684,0.7149547539940063,4.154906329162058,2.2258210978143627,0.609920130050601,-0.06134559198508159
2010-01-31,-0.3801829346086567,0.37554195763483683,2.2326734831815815,-0.5251516565379121,-0.887361066322665,-0.09494171464793216,-1.1370060515498275,-1.578455533398713,2.151955629080461,1.4163283804360955,0.15764479272491372,1.9988051696059512,1.802179174149026,-0.5103744613411934,-0.018812435990721698
2010-02-28,-0.2067411487831678,-0.09935458776314117,1.8318397768496062,-0.7900363128832355,-1.3500323198776436,-0.4903537915987632,-0.7183634422571602,-1.4579703019137502,1.8732230236058482,1.2281679654167121,-0.06497674634704871,2.47347881540271,1.5755067838706562,-1.7352947286327414,0.13096688770065446
2010-03-31,0.7840327078019121,0.08125378153317281,1.8588343008688915,-0.273724659454501,-1.036867796646381,-0.143565073011802,-0.2628387353318309,-1.3044069968474619,1.1477214862147305,1.2864293801583477,0.3556273059583389,2.0136580749488666,1.5915568537592175,-0.7671436963297171,0.12627143333640325
2010-04-30,0.6856871118926007,0.6921199048248855,1.8284592527367933,-0.4533806644625401,-0.9247559727757093,-0.3061842648881446,-0.11477792792622256,-1.3201586602236883,1.4897148649238565,1.296834778912523,0.6391764083632745,1.9146029245066043,1.381735079203991,-1.2087803885599417,0.009613609899821348
2010-05-31,-0.06786742875844519,0.7674474470040639,0.8245666340198007,-0.6189621427017014,-0.9318334131104985,-0.26172284800287415,0.5845312897706699,-1.1680500340084072,1.3444697308844558,1.162405216380926,0.41920164284273964,0.8952665930655929,0.7279732591041937,-0.7723279913287933,0.10559011042407417
2010-06-30,0.6363259080261127,0.6194588282774254,0.9878395953020566,-0.695517429403921,-0.8111193186805643,-0.6339857482428349,-0.6292437344725891,-1.0924388081014889,1.4844327755607183,1.1165343652055433,0.6643793658406433,0.9975477589708756,0.7411585067914788,-1.5412148760867928,0.058840500022933395
2010-07-31,0.1734268331527673,0.32944240842614886,0.7780536167040015,-1.0869037601843985,-1.2601518638652291,-0.3557212649812186,-0.04364569143789502,-0.9935604789286656,1.440919895454666,0.9977741637214644,0.541072130906311,1.2055865355909683,0.5652191135646264,-0.7635333801539631,0.025958836247997545
2010-08-31,-0.10309162029742151,0.3320745040751433,0.3169243757868075,-1.201677161405936,-1.5278749392300721,-0.3482830304094434,-0.1361800465453878,-0.8738623612058193,1.2809207566905498,0.8577094719205337,0.23244062844955712,0.8113636341285486,0.2874602175451592,-0.5419802646728001,0.20854847371652718
2010-09-30,1.4560246889696127,0.6843153658945574,0.5634798736928748,0.3079539821676858,-0.891983971262666,-0.3277177323686981,0.450627663218852,-0.8520914022886172,1.6556435009923367,0.919328864943601,0.8708439525905491,0.6540281160985585,0.29820523395465515,-0.5222283232666334,0.1698749610048076
2010-10-31,1.0347182795680014,1.0569546113481658,0.9833381757788855,0.3339287879612953,-0.723620880037967,-0.6110772193915807,-0.35402971224479984,-0.7991166338426074,1.7731440754035854,0.9172601470546313,1.2299062826431162,0.9860561925220346,0.3515604265891039,-1.1109147550780065,0.017399214570979805
2010-11-30,-0.5818183173419927,0.9792667397391129,0.6414672928328913,0.48821983428224136,-0.7346270447940382,-0.1364595825313494,-0.2312494355315013,-0.7031835183250768,1.4184927778287868,0.7779335170720987,0.6073530945577753,0.6650488570329932,0.18334280939652037,-0.11166666036266147,-0.023266883258671028
2010-12-31,-1.1764353982963536,-0.23535211169225415,0.34869968513586164,0.46002912227932014,-0.021767029821265764,-1.4957804458707067,-0.8145194939298219,-0.5966234249810752,1.0602688984293862,0.6191626265892285,-0.16176080152188688,0.1629458544721946,0.02956706108442685,-1.9749696333499926,-0.10395687079146969
2011-01-31,-2.0478556543989304,-2.3458040991615023,0.17633633206016283,-0.5767800489210315,1.3284845120163307,-1.7828283223811254,-1.213985543434308,-0.41756294671108973,0.5479457393256196,0.32723388219777605,-1.4629359091821965,-0.234810351212434,-0.05679747962060053,-2.0649080315986468,0.015120892922786457
2011-02-28,-0.580654859046363,-2.2737769199228093,0.19690225294361602,-0.5708074516688465,1.329669526808474,-1.3107205018828403,-1.1351013210394465,-0.349306605578572,0.44227868170891654,0.20723685180015777,-1.8230108689878026,-0.24648340432051336,-0.12029759793267356,-1.4827101651756864,0.07611371809650151
2011-03-31,0.05949126437318566,-1.4292660040674905,-0.034993431316975694,0.20793932418713423,0.03844548353221766,-0.29965964134607576,0.06469725661487748,0.4694030506772566,-0.24901078514895258,0.21357345495655275,-1.4098052779314978,-0.1647534395634113,-0.02530691070342665,-0.09921600558097517,-0.047466537238923606
2011-04-30,-1.243944845272596,-1.0094954092325572,-0.6031556791127358,-0.7752832459309136,-1.4229679734361371,-0.9051107559798869,0.243869182197209,1.0257044989544157,-0.6152373099627739,-0.10742566327064743,-1.644864210443831,-0.22476201908264629,-0.4314330985839451,-0.48234019819273066,-0.05422155416663893
2011-05-31,-1.2231947225336854,-1.373236654008003,-0.9464285236683843,-0.4834762537652353,-1.359730600560798,-0.18825086820450074,0.38121938510007347,2.0485865186263355,-1.0864876304815287,-0.7616269062827344,-1.7391958101225116,-0.5770677789760066,-0.7403991424110306,0.08141737990222606,-0.007850874475738767
2011-06-30,-0.6806298674548975,-1.7704401991902856,-1.4071060474987975,-2.087703795570616,-1.231848802170261,-1.4206308045874132,-1.9934718520500532,2.516267066531189,-1.332437463027674,-1.2010438810584974,-1.5108032139839045,-1.076282780735451,-1.1166433550121069,-0.46687434814695133,-0.014138893603204698
2011-07-31,-0.7388124093082287,-1.4105936324483057,-1.7007544660467413,-2.019751458549313,-1.859168025534319,-0.9068120533799208,-0.7174746454974623,2.944198910384706,-1.6234943417676837,-1.928504963881636,-1.4378042872577634,-1.1838196406177122,-1.3192860530680555,-0.14767344968635748,-0.12858309040043076
2011-08-31,-2.005427971178298,-1.7540192115576856,-2.1525896414484267,-0.27195620737439424,-0.7576615543376825,-0.3191644613486417,-0.535535117663129,4.077151167820917,-2.424592005694624,-3.747433975745255,-1.9798978436491885,-2.0318733301701104,-1.6312626202513507,0.11806136440116649,0.006230549750635942
2011-09-30,-0.27965955270631876,-1.505303582041012,-2.437973019443322,-0.02746928794584621,-1.5713972132785232,-0.3435659891995821,1.2045146665879385,3.0525306796897693,-2.1843953747468547,-3.0356430750397942,-1.5404103187935567,-2.528016661157261,-1.924483342301077,0.2555732267943774,-0.009645464850705311
2011-10-31,-0.43557239436616224,-1.3709349953302414,-2.3924422503496037,0.015553490642099143,-1.373886657912008,-0.8033702435110148,-0.4676969427551938,2.6596013484168557,-2.0438211072887147,-2.7330731078647488,-1.2569647285921217,-2.644954255573275,-1.980890334800203,0.5543893356445005,-0.0037126988241628807
2011-11-30,-0.3722485323739068,-0.5329276749754689,-2.0810056457466923,-2.8648725761757197,-1.3184150308509974,0.9176827963624374,0.36711720395378106,2.2597310709584986,-1.8658608098494662,-2.475838488865156,-0.9959164244112586,-2.2968811233641566,-1.7835790148640331,0.6355435113998558,-0.0640998953641357
2011-12-31,-1.051096265460734,-0.8966670599124142,-1.8950881600869987,-1.386056917554799,-1.1534773338728914,1.5271960925550787,0.8560402735356685,2.3020981630900215,-1.888246338731835,-2.722384918333272,-1.1086703387168755,-2.056777474055671,-1.7189702032232472,0.5435340981296755,0.07406439062356741
2012-01-31,0.6777997543673154,-0.3514913459816276,-1.514452559943539,0.07396595680818861,-0.23360200464843373,0.09742659653215455,1.4112808984423972,1.5530010714378715,-1.4227004247618151,-1.9398761508500106,-0.3405899702315357,-1.4693248382902828,-1.331338455053518,0.9603842972471539,0.047034948704973434
2012-02-29,0.2915499392039928,-0.03335245032249598,-1.3439710017343118,0.2638130891823329,-1.2314758218859534,-0.13443512197531565,-0.5300761954912273,1.1786046578341094,-1.1440736997800658,-1.5366247541991234,-0.038601005455203584,-1.3741490787020034,-1.1879673324915512,0.9594375486901514,0.01342302033214077
2012-03-31,-0.14767284967226363,0.39495369815068915,-1.3126025854745142,-1.386271367829337,-1.149315566198937,-0.864707144247666,-1.6856338428215258,0.267904340050733,-1.6023119894521987,-1.4323259484357131,-0.024220916159339727,-1.3921054860720312,-1.158858318861669,1.0733880138200922,0.04254850324595606
2012-04-30,0.27483174050880826,0.1934725482189764,-1.102881141351073,-1.7417958444631603,-1.0326813061387745,-0.8501272674658606,-1.5073012315246814,0.06182501530299368,-1.3266156443813686,-1.0360298849159923,0.1769138573744619,-1.1033678884147586,-0.9968341905710159,0.8783334067744372,-0.003327790092674691
2012-05-31,-0.2690657299363451,-0.06371145279429573,-0.9670331644126787,-1.3833276570690567,-0.9543056878223677,0.29475836753933093,-0.03483302055836169,0.05844410211725482,-1.2250205040534425,-1.1192691301592004,0.03755540774082538,-0.9195234090158257,-0.9017966149236808,0.6781031297231879,0.027315810646962924
2012-06-30,0.1389618666508813,0.07189953361193818,-0.8351122984723807,-1.261966549994567,-1.8867672276373169,-0.4970145549713108,0.3072086561297029,-0.10225531436513854,-1.021950042188018,-0.8197186113365946,0.023049863939064195,-0.7877029487364937,-0.7699420717303154,0.6300190903795239,0.05272689702657351
2012-07-31,0.5298993102139025,0.18264248217089676,-0.6543272057706795,-1.0058077327808665,-1.9255058069354059,3.80250191037336,2.873239472832216,-0.3829437115782187,-0.7528053155491835,-0.12635423681960214,0.2611044332393349,-0.3593080892799145,-0.5855643699837574,0.6883355681627384,-0.038113633884049695
2012-08-31,-0.6928783060574004,-0.00852430923283673,-0.42231439829784423,-0.3261697178425836,-1.2486923988582028,1.484689993177588,0.9157867258443025,-0.2534911423044271,-0.7844503222104786,-0.7708653311636346,-0.14236411117924547,-0.0209803676332583,-0.3202265382560636,0.6277414354885856,0.02260944734808442
2012-09-30,0.1621261605903567,0.0008126634454840277,-0.34448032169177284,-0.35740266754336025,-1.1790390817548646,0.035218375665593826,0.5580438430926549,-0.46117841201750515,-0.5938283379600221,-0.37500951957789713,-0.05825572742258253,0.11790636726605525,-0.2390342185762784,0.3230237475179969,0.09246522767209361
2012-10-31,1.4521598103706994,0.34676521067289534,-0.06360815973019902,0.3749822524893419,-0.624150975132469,4.054778714986385,0.8941075984930331,-1.073979913760283,-0.10886583489329592,1.377454010744111,0.6578385737442064,0.38405514753692516,0.02142577697080611,1.678706277600784,-0.04207378213568783
2012-11-30,-0.7670809798382382,0.4925862654408677,-0.06451944980038063,0.5123286511539488,-0.28593943219095247,1.915863234254982,1.037197107339841,-1.031645534742896,-0.1318603458569068,0.7782372089014533,0.227335514498382,0.22202321147166898,0.020597250561407328,0.90659880602456,0.05340534814523759
2012-12-31,1.0295508384277081,1.1307665002668341,0.3749775151621599,0.6799610031336848,-0.17100335943871858,0.29453172230218294,0.7488029810447289,-1.523064018598253,0.5226436378886887,1.9850415093471463,0.8715259007180208,0.8192364298532948,0.3832980984493251,0.2535100522719905,0.05583335191024037
2013-01-31,0.9974831722614683,0.7952601761575259,0.4201296783887325,0.2223123027465357,-0.09768530947199239,3.044679675428351,1.0086017031591055,-1.8988727107201526,1.6030564584417832,2.5877047011606304,1.5206227393386793,0.7970347037237558,0.3389945342337823,2.0983172212158383,-0.1815022204105521
2013-02-28,-3.6113325754972543,-0.8836094794061485,-0.22245261105372038,3.7034909212327034,2.2790410263078305,-0.031368111001089605,-0.8666480915719771,-0.8485113048133869,-0.5249779120481026,-0.796641719308022,-1.3402222733725004,-0.31233404909982354,-0.16114361214156062,0.013620969451311108,-0.08188715947218428
2013-03-31,-1.2448100415772299,-2.523700168263744,-0.4435586319066898,2.2583975804982446,2.8926326035145453,-0.5200586844616076,-1.9537868331033064,-1.7182403472441592,-3.1360927557778395,-2.039663723172301,-2.1261445486395605,-0.4514846720987667,-0.36710281719802756,-0.09774888665257468,0.023716526617316065
2013-04-30,0.48926652807349863,-2.495970748842481,-0.4503702475881058,1.5407003675978912,2.072790048993562,-0.45011952539187977,-3.419100888267037,-1.5800755929092984,-2.114463140931934,-1.337160323073432,-1.2591160992227581,-0.4292483402854031,-0.3436867872577865,-0.08880924489539212,0.02570835671020703
2013-05-31,0.476121770868233,-0.173310681601009,-0.26094708598206123,0.15775280303017833,1.9562395427200436,-0.47673895954686574,-1.3211052296489403,-1.4403251460608741,-1.3280853550340197,-0.7594238531940767,-0.667969498565552,-0.29349058429377517,-0.18004883421786835,-0.24629212984193602,-0.005089069507471181
2013-06-30,-0.05512701797444688,0.5529020924318498,-0.3341667990014,-1.1938458826250613,1.487279483653803,-0.3510723107550578,0.9889768284495949,-1.1829557442209504,-1.1395809698716506,-0.7593695829314555,-0.3799909645388179,-0.3103192924293609,-0.2018562056659114,-0.1923419581366373,-0.014129971762986028
2013-07-31,-0.19888121713659407,0.13775589746489922,-0.5872739770274694,-1.0593202292604282,0.986412654093353,1.2960656491575557,2.628501609823908,-0.9359472105002149,-1.1055733222305166,-0.9167341799061519,-0.02402209909769047,-0.45712397496776286,-0.3698471815931894,-0.7546241281105198,0.0051613017802255474
2013-08-31,0.10398032935556271,-0.09205967874705336,-0.3136716665512085,-1.3889720798944072,-0.8306305304791841,-0.6160978187572355,-0.20739146784414877,-0.8026590664730162,-0.7526299251116331,-0.833441718596603,0.12460475746602162,-0.4141737005130292,-0.14042937018567997,-0.2967846866039347,-0.00645580034287122
2013-09-30,-0.18327755297303377,-0.16764042145473237,-0.4242382197276611,-1.2685783361091016,-1.7503228359722416,-0.6100249790064657,-1.1300027358177391,-0.6265684518141977,-0.6312692685677679,-0.9720381430252966,-0.10547974450338109,-1.216609338953747,-0.21712782333297545,-0.2392810032571575,0.04185772739378713
