NTCPH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-11-30,-0.43590750716287924,0.9778650257220853,0.2178088940754687,0.20338204946921526,1.7006217665332908,-0.613283310196902,-1.969747709173151,0.5585739020315944,0.4742108518039057,-0.2132103479582521,-0.12176590207375045,-0.44944483568120375,0.6377958158738573,-0.7066470282534728,0.022184582207488562
2017-12-31,-0.014166929761031219,0.6181117535579874,0.5683238104022541,0.2522197194281794,1.5136134737149256,-0.504729329515472,-0.24512126376827523,0.4147805059639548,0.8589330541924839,0.07874683040298888,0.11060143567783748,-0.26606191426765247,0.8924328567552704,-0.7600933542078359,-0.015509060728981703
2018-01-31,-0.28889204704598154,-0.44252239863598036,-0.25255409821074326,-1.4251447136318345,1.4142339816575478,-0.37202581433322285,-0.287436371503324,0.3577231605511004,0.8592800843670905,-0.2170767229155098,0.05160163510660263,-0.5639482799674893,0.013926420223783136,-0.2717348581956082,-0.17020808506611107
2018-02-28,-1.5579345372012234,-1.0944852668186367,-1.3769644899628712,-0.12027620960691726,0.0872699145423611,0.5067168749197329,0.8044616020836554,0.6518261383074162,-0.7575205055275009,-1.433828173433135,-1.2272810454272929,-1.0591196547247361,-1.112776457377481,0.03646273607349256,-0.05805733666680515
2018-03-31,-0.716152769345603,-1.5173326147646038,-1.582916340629859,-0.4378218941285254,0.01793131117776556,-0.4574315370977062,0.00971022689979432,1.4257613085379774,-4.452918807663529,-1.9604110498954581,-1.6162407488423498,-1.2031667441109954,-1.603472224401266,0.12042442852155161,0.06944832846630132
2018-04-30,0.36931040956583994,-1.1704619423350202,-1.5841450923272316,0.2383117076859043,-1.1681905302940578,-1.2130547510479888,-0.9454847026368934,0.9108262452156339,-2.7613665539325365,-1.4572031510435497,-0.983138150369885,-1.3379885451163813,-1.5581039317543444,0.3888596647738892,-6.189459352714463e-05
2018-05-31,-0.1796099613789236,-0.30230521398468324,-1.5171663145240737,-0.6530472864064057,-1.0485961018826988,-0.790313078222035,-1.0612263835251008,0.7029194247513016,-2.1544939682786146,-1.4911908722119798,-0.77484242959042,-1.3001333985759733,-1.5049598191317886,0.25684484139610225,-0.0026030383461620936
2018-06-30,-0.20706363333167346,-0.0031693489299703622,-1.6120642808605694,-1.011065480969966,-1.0281739031184876,-0.2733811889555894,-0.04031600655298878,0.5475574804199662,-1.7298338108517246,-1.5414513072148306,-0.5589515130406847,-1.4336468974259118,-1.6891038392845565,0.09545366533872911,-0.03056029649494766
2018-07-31,-0.3984282210094069,-0.4560274419539183,-1.4849126622230244,-1.3446154569872983,-0.955137696358394,-1.4067495099700358,-0.591537915579508,0.46480549827007245,-1.4462811829822628,-1.7570992283572149,-0.4773232991376335,-1.3481487487518575,-1.582514759966613,0.7316094510784934,-0.0022419379726482764
2018-08-31,-0.10039652200152901,-0.41409968967722666,-0.6523778512977405,-1.2519798376881175,-1.921909955860457,-1.0746983541051487,-0.22594049159205687,0.3269127261033659,-1.1786892848811317,-1.6563606962456112,-0.4018463716835019,-0.30816022324884584,-0.31040158607820495,-0.32634376486813815,-0.03683802112252513
2018-09-30,-0.384916184731242,-0.539586291054618,-0.9295014544380984,-1.1596248936559554,-1.8840210571873697,0.26314596865440815,0.07268996636666773,0.26662252465793707,-1.025721849066505,-1.9203340187304954,-0.6240066440399645,-0.9566170127282118,-0.835441419689629,-0.04631195024789755,0.0035200780212320966
2018-10-31,-0.05797084425524345,-0.32596262156388056,-1.32365466278317,-1.0134544667960765,-2.1743962691326346,-0.7356929689677055,0.9860081373566097,0.1181437564377512,-0.8557341856501938,-1.8180588196579346,-0.476662088647586,-3.3390288499341683,-1.5390333557565168,0.46227293662239544,-0.05386834162495186
2018-11-30,-0.6073476742592997,-0.6172609315664258,-1.288204437850392,-0.8208042499900718,-1.770137829760332,-0.825732224849038,-0.08607154059226224,0.13056175629735745,-0.7850675751962077,-2.284351842335019,-0.7217732499613084,-2.249353020080194,-1.5569806533442296,0.5306980322205087,-0.04955662071054709
2018-12-31,-0.5354602548834851,-0.7034310611185988,-1.3336300103171719,-0.7362879609152011,-1.5755012132249273,-1.1218017508544649,-1.3635254288664163,0.1324190416458821,-0.7128814507118297,-2.764252564699626,-0.8613674835082034,-2.269271941311857,-1.7110294800341521,0.9132258456891104,0.017997498423291843
2019-01-31,0.10715108738915471,-0.6013290219221722,-1.2146471249603186,-0.6142217195680512,-1.3197694528747148,0.20967383769443312,0.3570614156582059,-0.06287961143752913,-0.5742074388459276,-2.2273269929750725,-0.5652385555574377,-1.5010347300276823,-1.4564312039096106,-0.1446700118772114,-0.18475084828884142
2019-02-28,-1.8555133807757571,-1.275191147872739,-1.1499957358303552,0.38152196353608003,-0.40542360011501394,-0.8308328948613487,-0.22872045409390873,0.5749525479427446,-0.6351684659087935,-2.987834427723212,-1.4828420915210565,-0.6841515890702191,-1.5957043282194365,0.6358122186352555,-0.003742226202681196
2019-03-31,0.10084916460903501,-0.9251208736735917,-0.9779310738492867,0.5156077313333595,-0.31878556972013716,2.9955908346524165,2.2118608556953134,-0.466543932954614,-0.599689955363112,-2.192051616276081,-1.1168392577526955,-0.5300546599577871,-1.1620831193604313,-1.8650685266135254,-0.050334646878515764
2019-04-30,-0.3397772599740778,-1.3145276656841314,-1.1304442387323128,0.22221203750904636,-0.3835917575575359,-0.3023058490086737,-0.3669901638510093,-0.23302754644358087,-0.4971168124474109,-1.9589927341232376,-1.0338779485918734,-0.6737570914983065,-1.5279751080611397,0.4017780164577706,-0.026009268475118325
2019-05-31,-0.04126197951123207,-0.1871855324056306,-1.1080729213464828,-0.8753932751977617,-0.3551855472362521,0.4419801439683795,0.8933229879651312,-0.19060390452707432,-0.3761341809867926,-1.6482111722342134,-0.7991034627111423,-0.6392177616633018,-1.5409658458949784,-0.300930918023405,0.0067529800803068606
2019-06-30,0.30987123166460523,-0.05455824693623166,-1.048842613738179,-0.7802808644945906,-0.2758311999107718,0.16602598588774234,-1.1222890592934902,-0.4511518571598329,-0.24428744248989046,-1.3224443796197694,-0.2720740361153338,-0.5258552854879128,-1.4182630936054954,-0.0852376352181292,-0.03781583020750207
2019-07-31,-0.12187358732952386,0.10853541697328162,-1.0063514052800433,-0.853122536999834,-0.3923437366484478,0.5515154633428718,0.6309321485127694,-0.2634624010700587,-0.140406230859465,-1.2228135798557422,-0.019588565292353474,-0.5439812881906194,-1.4084950817027941,-0.34941051212470764,0.05109426477759844
2019-08-31,0.8097258099659697,0.7320116273818643,-0.8234436400427996,-0.510758743507798,-1.0442144092712882,-0.2752060408745873,-0.3414311750609504,-1.0084363566865142,0.06412972960259251,-0.8544376283848271,0.8186304710274295,-1.2059091454130522,-1.041921935117271,0.6488071174228761,0.07102628528068465
2019-09-30,1.0770898246879914,1.1747482188325535,-0.5219341877294754,-0.234068623407914,-0.7061467026584949,-0.5708921219357121,-0.35253402358844604,-1.9328675953657313,0.2157461498876571,-0.45196325832124173,1.7452877750371179,-0.32579308916651195,-0.511126236756229,0.7843990415786029,0.012381151200489928
2019-10-31,0.3291013047006487,1.4918012424043936,-0.44175518599187324,-0.647207330468511,-0.7888856639470606,-1.4530920031515857,-1.630892413810339,-1.994730906879807,0.3051553969168012,-0.2918254760593392,1.55495774035938,-0.40606024619504505,-0.40693559254932277,1.4367245622102036,0.007692670760375666
2019-11-30,0.4722544105100755,1.0502535777380317,-0.19384538203921325,-0.5620257638020665,-0.8195605606050083,-0.5727012907551443,-0.4082325043250182,-2.0648976276747395,0.47353095330422873,-0.13899248511507342,1.4087484128908903,-0.18044687932618864,-0.0846173805344799,0.5216637249653913,-0.0005053908463366933
2019-12-31,0.30924646602607214,0.6250186020124869,0.08014624486289836,-1.2889039466457362,-0.7562869702010258,-0.4757610304109766,-0.08390103276276226,-2.013886075191143,0.6252174779495128,-0.023467081722288598,1.1378047086282932,0.15361569995202654,0.24096294046257197,0.243184020773201,0.06585936888222145
2020-01-31,1.4364408367369543,1.2883763265845216,0.588917770585403,-0.3606369531240282,-0.9098127373589949,0.9405659169827233,2.053156881795309,-2.881582863038323,1.0171306144721282,0.46954623301457216,1.6510951147994963,0.4020130873972869,0.7543272610527734,-0.5056022369911378,-0.05213645250056415
2020-02-29,-0.5677253021847757,0.6497506938613715,2.1703435607893415,0.2979326627208725,-0.4524969105212466,0.7529771960437527,1.1540984732276682,-1.9982544489488931,1.002301893701263,0.3143167650196724,0.6622261156290928,1.4745230635957869,1.957242213657032,-0.34896176481744995,-0.17402893534676347
2020-03-31,-3.0146358658626133,-1.0646526689741898,0.6646114251873357,2.2505665736848077,1.0443088855418408,-0.04690336109717546,0.4961985440718109,-3.6818658036000596,-0.2233803633323673,-0.6284274017490878,-1.3455502310117922,0.793050013863574,0.758921049784846,-0.10889674425560406,0.1889588946916811
2020-04-30,3.2826722791614062,0.08009540855059043,2.720290424301446,3.880670307055655,2.9946755788596238,3.8226736182553083,1.368456511392473,-4.4474904757132085,1.0712139842600727,0.7626509505502462,1.034114157992926,1.4544103794155565,2.195472157226732,1.2999249963036874,-0.05200886409344815
2020-05-31,-0.5484926343184764,0.031329811454972975,2.0933154174610813,3.1373016905989,2.6334007496292835,1.9084895063067255,1.0172071952702524,-2.757035916970782,0.7534487485201663,0.5223595518948727,0.2898553813541589,1.3161550854500719,1.8434728393022481,0.3515409914618929,0.08494657606322967
2020-06-30,1.335146216801916,2.7570559945731214,2.4804039093224843,1.2752576944369594,2.4831393960548196,1.8426257608733294,1.8618649086500496,-2.5451900530361944,1.7487066776548774,1.394179205760564,1.3150919249813091,1.4248689542742714,2.0522017470763205,1.2461114864925245,0.21514204513536128
2020-07-31,2.939055724952078,2.62973579012575,4.228872389743378,1.4185291045675994,2.9580848234435346,2.0056605124848566,0.5460655020900964,-2.5291101807115015,4.784634297179891,3.381310851497579,3.9069633276793154,1.8189532541186786,2.826929208516046,5.304341845102676,-0.04034828915080866
2020-08-31,-0.45304187000483315,2.3163527417808676,2.4397845307890376,1.1841230103370513,2.426228797698113,1.7144419746808237,1.1321051907259037,-1.8323030554995363,3.1561038299518054,2.5311184241782714,1.925884067286092,1.458534562016286,2.00312749346121,2.3657237746981443,0.23401940771271343
2020-09-30,2.6293262402999584,3.105252859215083,3.21555766345475,1.563199226641468,1.4925322431988888,1.910512696105332,1.7143598431453988,-1.797457654970589,5.409648868872098,3.4107351750165162,3.2198717419053953,1.9870430148262914,2.1998473833811905,4.57928339113623,-0.053517606863559594
2020-10-31,-0.6250240097749702,0.8263726059114764,2.2148307669568927,1.5847105187243988,1.5071101837752632,-0.36948573355249376,-1.2370100322409046,-1.3524315441568229,3.092016540702523,2.2740163125085964,1.3784566631956288,1.5825673826284645,1.7928102575530558,-0.7877451500692633,0.023760342988551005
2020-11-30,0.16044132583175713,1.1682279847547343,2.008560157266422,1.1990792667642092,1.1467073752431547,-0.47400464254353003,-1.533422443727812,-1.1251823379086583,2.6458631648774866,1.9134641369198038,0.8321838358171195,1.60739043664665,1.6307737430809717,-0.8974796569647399,0.0423630222418536
2020-12-31,0.3134704369828373,-0.09225576735316998,1.9820789811208597,-0.6131509809655276,1.0741229250690123,-0.27134488938898166,-1.82248686088866,-0.9612244085331318,2.371561024605776,1.672702902987611,0.5747266470890312,1.606578930383732,1.5551342331160654,-0.48031855991765315,-0.07746015210509452
2021-01-31,-0.9133912047682915,-0.2701036722679871,1.1320015190286943,-0.39269395165221727,0.720323865383765,-0.8944268264909827,-0.6025474561097032,-0.7066935409461331,1.5582750029657504,1.1871960281136011,-0.27785881056279105,1.2138498655056953,1.0774558119176147,-1.102912574392794,-0.09280279517234148
2021-02-28,-1.0090353587044765,-1.018429146838378,0.8805833776406053,-0.24478084068086625,0.8415202541453164,-0.12253910677258825,0.6026434272752751,-0.46857128566375705,0.8910922682767369,0.7716987469862835,-1.067330337996198,0.9698806424117059,0.9485933851923122,-0.24150318339581725,0.01735030389229578
2021-03-31,0.03164901656816239,-1.236525620749708,1.6255752730637603,-0.48013392528528953,-0.7786318326436144,-0.6931320837645165,-0.37252706157064125,-0.4220795948795188,0.4545620373718016,0.7042252151225225,-0.8231352115876601,2.8951076519685897,1.4005927697664802,-1.006787006618555,0.08228113082300623
2021-04-30,0.6975675215755778,-0.21458240201998457,1.0121941676593709,0.07529964367136663,-0.47907333630090976,-0.44102021638192174,0.811051273081693,-0.39760521307932173,0.7463496652634746,0.8117960311323263,-0.19461544355130728,1.487678701922882,0.8792994041397121,-0.6649506186124039,0.15916640917610356
2021-05-31,1.4412047583121677,1.4606550178269513,1.9024751072887447,-0.2346416440510023,0.16977627833902836,1.549793689950894,1.3199082708866574,-0.4433937916602021,1.4145838368342358,1.091280652079134,1.0311767592830763,1.7227746971963667,1.2320645982984713,3.531436245967676,0.07190015408728981
2021-06-30,0.43681786388799837,1.7046628986904682,1.6525299695563456,-0.7064885882048546,0.19450384406160018,0.21805401240329586,1.0354966481098533,-0.3764385636080752,1.5046751608709121,1.0688526714013618,1.3968850369081636,1.472209722363731,1.021179240610516,0.497190243117014,-0.09787689243184199
2021-07-31,-1.2927231148224863,0.3489918826270235,0.2100296537243209,0.8179888177037845,0.28434779899533474,-0.4690391878986362,0.08403935881531953,-0.12624939423926548,0.7564099084692034,0.6197840550740197,0.04570216348320074,0.32119969439635043,0.22549022779825387,-0.5964431470878463,-0.08001829510106044
2021-08-31,-1.0618377917811745,-1.30247517858456,-0.0013918171861096369,0.037130320392691256,0.18280283886506823,-0.935471910623666,-2.490279602922414,0.14613244144526694,0.22866874286818628,0.2455433499660039,-0.9643337184849904,0.17449930992542004,0.08514999516797755,-0.8721872360215298,-0.05854081645128297
2021-09-30,-0.7815661760688438,-2.077324676805042,-1.048488378796253,-1.4286561315460926,0.27493069037136947,-1.2403126815706194,-2.4537029907507786,0.4260362783208179,-0.15716625172192863,-0.06997821879591291,-1.5292976729597385,-0.6574504150015821,-0.7951854223422966,-0.3465715034475149,-0.07491501722589089
2021-10-31,-0.8801132214675744,-1.6950183235702272,-1.163936035416804,-1.5120748302502265,0.1899795951078951,-1.0463180476238905,-1.3762331115392967,0.7729234029540629,-0.6023110798879514,-0.4494053724603375,-1.8753442414567698,-0.7799296835563129,-0.9793354535141706,-0.3267769609063395,0.012494155802162418
2021-11-30,-0.015350420754447862,-1.000391034070077,-1.2474281570062735,-0.8196407013377881,-0.9458397401119011,-1.092402472876677,-0.8461387241600006,0.9239955540430634,-0.608746534102985,-0.5084735900424469,-1.3280294209288277,-1.0443941317512968,-1.1385008604372338,-0.28872372826996323,0.07700746900877826
2021-12-31,0.5857339658052747,-0.17650162890971155,-1.1720335009490632,-0.282536561732188,-0.9760639013150331,-0.6359261704472207,0.7768540186574392,0.8675590029518085,-0.27192302534263135,-0.2978161528712839,-0.35997734062645026,-0.9958412801631519,-1.1189899581726084,-0.4007927724678394,0.006281012384868408
2022-01-31,-0.10479061078914946,0.2772489913437829,-0.9230797965561949,-1.0845654333174517,-1.243275407759384,-1.119700566173108,-0.4916615339515786,1.059123777373639,-0.3163223993902397,-0.38862554097263463,-0.1284164974952049,-0.7046021527192013,-0.9328035420733461,-0.4780062238921342,-0.04591080715563618
2022-02-28,-0.5688793281612111,-0.05349835014497077,-0.7882916005294136,-0.646350272607358,-1.5619968062610485,-0.8520666652122514,0.01787586957423232,1.4122816832177574,-0.6733739721782206,-0.710087186039739,-0.36159666990992434,-0.5026233963668213,-0.8178997261095382,-0.5330117318085461,-0.13967856459758823
2022-03-31,-1.4480323255694079,-1.266349235800722,-1.323479306939251,-0.4073660444600158,-0.962517946582424,-0.5544020039688058,-0.24410591377339086,-1.8050014979052011,-1.873148300216154,-1.7068747222551588,-1.1905370264977664,-1.2315865250233193,-1.198778036657106,-0.37179809078775394,0.03979786385012382
2022-04-30,0.22007098917210383,-1.0692639956912495,-1.4680561410698396,-0.05786460215710832,-0.9411727954782696,-0.8037949766503619,0.03225915017554275,-1.3097635391858091,-1.756639386118218,-1.7344569694591307,-0.8706717331111572,-1.3961485204861896,-1.3335442365769758,-0.27249169758891084,-0.12997017079737974
2022-05-31,-1.4314139204932494,-1.480922572940352,-2.110060754456026,0.26170774288985726,-0.41999012787804796,0.14790207001878747,0.9255997095703417,-0.8325595872578152,-2.5238808757102693,-2.884041874575851,-1.5161097895298632,-1.9816835273421036,-1.6663769796853989,-0.6308913651494038,-0.061402839014493844
2022-06-30,-0.6765398373771977,-0.9713899477276028,-2.1460325006696968,0.0037711973493060724,-0.9792385072835202,-0.6810144006929961,-0.544764833999309,-0.4982517845654954,-2.4859236587973275,-3.0470044690987663,-1.4582328656871881,-2.3747198657422457,-1.7214857507007855,0.11898173139791049,0.048584951773883216
2022-07-31,0.4685827637988736,-0.8474925628784541,-1.6429810304984573,0.1525619841887565,-0.599879500483336,-0.7672232402263794,0.15605863759660804,-0.41529395066410474,-1.8225946912152369,-2.0904101924917997,-0.7133876358428447,-1.618893662104562,-1.3828766744149812,0.11295071466762355,-0.10257095477000258
2022-08-31,-1.064430851433056,-0.631158323414215,-1.5231182525827693,-0.09531885622543083,-0.42840297606138045,2.9526576656308943,1.0549247246688047,0.028651982237296376,-1.8159492544808842,-2.1984519069304644,-0.9509473610575382,-1.4730255866820243,-1.3492141267154074,-2.291275821801977,-0.016128721645743613
2022-09-30,-0.08408403147081478,-0.31752107479995256,-1.3104929150264968,-0.10449077426861458,-0.7601199423264227,1.3040496887363155,1.5914746904696029,0.21265458578609076,-1.5129582322533794,-1.7755244908378651,-0.7340694726940143,-1.3850852859739908,-1.1942742068355352,-0.9739491388633931,-0.00837102397655854
2022-10-31,0.13431022863685654,-0.6018196033891617,-1.0839645344413913,-0.6868114127810104,-1.0333371260184032,-0.3163945697594544,0.4842936707640237,0.34042324139996505,-1.2719999219974807,-1.4930205228917146,-0.37755384444206463,-1.2213747081464306,-1.0243817513935762,0.222284002040477,-0.06899287148695131
2022-11-30,-0.6780839273376915,-0.32336235414152714,-1.1431488991986578,-1.2721961767682406,-1.540109961683524,0.06778959880306427,-1.2488767386259705,0.705966669085724,-1.2037234240039985,-1.4486262071294775,-0.6213370015360872,-1.5547463512461652,-1.0855447483248533,-0.011418125620128802,0.0016928769579513748
2022-12-31,0.2908401134403606,-0.13421937554592914,-1.1778737023654728,-1.0737166138039285,-1.441848611780538,-0.054125128482653106,-0.8858779083226777,0.751574569780707,-1.0018962793393325,-1.1827460692008376,-0.31717317914944393,-1.6008599474099916,-1.0941740568146159,0.07144931556262372,-0.052263651691094225
2023-01-31,-0.39229120024047165,-0.4153179691715682,-1.183612148973082,-1.0841636887432091,-2.0303701964900798,-0.8768581078136938,-0.7197601396347821,1.0326854097165659,-0.9324626247477444,-1.1219499813454767,-0.3589830074950652,-2.096482797207896,-1.130787538526954,0.8283770761121663,0.00915039064343425
2023-02-28,0.404496089282734,0.16093859655626205,-1.0009792593054934,-1.1395761988530206,-2.3006023301339456,-0.41756100546441005,-0.45868799077970407,1.0237919886865356,-0.7293475020422836,-0.8848687545673319,-0.008932240349356428,-2.217407542582558,-0.9643841050658122,0.32199730768470064,0.046135485570256735
2023-03-31,0.8535054628517565,0.4473174045817183,-0.5910632258943456,-0.4924053648798955,-1.5793695389216909,1.0363549767172755,0.935093108369182,8.758482676036984,-0.738151693108311,-0.5880781253182177,0.5863533479643743,-0.8560065253357784,-2.236133488170118,-0.6410136860428037,0.020381975884498926
2023-04-30,0.4845439321310174,0.9153859323112157,-0.5683559024581512,-1.5375132789210058,-1.389355099039034,-0.4945644334494976,0.7588015910226069,3.188582566694965,-0.5365201773525377,-0.402041362943439,0.857606922813608,-0.8143394325101274,-2.150478340899831,0.20502305307391303,0.07349903820423705
2023-05-31,1.2703479072916355,1.3295779138478796,-0.02371482350640337,-1.1412604354938571,-1.3583824889005052,1.8179207110313662,1.8992660646650281,2.0466058578494732,-0.25904420558046615,-0.0732993434792332,1.4790356101860818,-0.013982409714408778,-0.5389008885411991,-0.5880769169212346,0.11353643914254018
2023-06-30,2.085730106565495,1.9594378307855924,0.7142729324787548,-0.3933495174154778,-0.5993410120391216,2.220687183127475,1.0743447198836074,1.4198451597550594,0.1692432714755504,0.48138527260554637,2.5675239470085427,0.9145967091703161,0.9653219465489391,0.4364546502998535,0.1848548906817312
2023-07-31,3.0124219203257954,3.5102680835028814,1.8639001683765655,-0.07483663954583657,-0.12642343293103037,1.2775449837213675,1.982973825684954,0.9167660264970825,1.169970946791766,1.507597268160398,4.185897169146236,1.7012370329993456,2.3694472210975133,1.0566130147206274,0.09127411742742111
2023-08-31,1.281980268922065,2.9977772036236545,3.2645053447076875,-0.2542062347685687,-0.46960154725980785,1.3973811331376758,0.378557015976545,0.6841857425647535,1.9412942453603599,1.9702486958375918,3.1252795608026065,2.994347362304438,3.889615757374079,2.573697010410334,-0.045454737982466784
2023-09-30,-0.5582587040193279,1.5203055528331282,2.6711412748895995,2.4682038785037004,0.7227060936441271,0.598328679694903,-0.4749390529536487,0.6715735890322405,1.7263379000514234,1.698157763384127,1.422786823371278,1.9320591434841357,2.9404939012893014,0.8979928995764198,-0.08694369597542985
2023-10-31,-1.0962520121685404,-0.1742496060483861,1.8406920776772573,1.3113076518161613,2.1894558211472797,-0.47345675354134065,-1.3325531020373007,0.720041852569419,1.2221677377678124,1.2389895265524973,0.2010033118235972,1.2519608619845732,2.0305560082421086,-0.5762854779634407,-0.009856626241270953
2023-11-30,-0.10730564307157367,-0.8225198024633233,1.9580447017876763,-0.8650816690559245,2.3765336292780534,1.2640545929763376,0.06367457384219083,0.6544375187353182,1.1957187818305435,1.1782740737960498,-0.19438095334101335,1.3249015615945068,2.22351739079506,1.8447432843361875,0.02350702123411002
2023-12-31,0.3267330670238617,-0.40627893120309466,1.8524912679623093,-0.15896383252412288,1.7290753316775436,-0.39365837830921874,-0.725276040556208,0.5467248388617197,1.4162160063434224,1.3045689561762703,-0.22513106955428888,1.3478420383039513,2.0327776445315897,-0.4230098928590141,0.06495440802233447
2024-01-31,0.8977153090545108,0.5115905899338602,2.2378619564754754,-0.8619357206432046,0.00877936639646674,-0.09499283611377174,0.7520493358141566,0.3943740577971116,2.0102733807473148,1.6242052982809816,0.23665985200110798,2.182770222872229,2.3801208201177917,0.11691795266905919,0.139139052144442
2024-02-29,1.7949910141342864,1.3972334134319548,2.618226508144668,-0.0521783798829412,0.6721599998915742,1.9862523742575202,0.5315803589218535,0.1779422247978681,3.037707777175734,2.0995073590333106,1.2762382275776352,2.150779604524352,2.4552304445575146,5.828995231962701,-0.044175432731733334
2024-03-31,-0.5989341239562276,0.9149981972086654,1.8196763048974613,1.2355920141094794,0.6115298839434381,-0.6745584982155453,0.07294527539907698,1.2077241772334386,0.9371693803739876,1.606824002382814,0.6822996724852065,1.5942587711557419,3.669399563703385,-0.7000009643205424,0.06712497957593519
2024-04-30,0.7374146929997475,0.8534088266434477,1.8242343582687321,1.181317683854537,-0.17722925053041325,-0.7824843507497857,-0.3264086741999583,0.8654240131158152,1.312622631300771,1.5917951620581612,0.8422719049496006,1.968719040064802,2.950953846575583,-0.8883150214083951,-0.020340020597984093
2024-05-31,-0.39505484122707285,-0.1344321219286186,1.272658092613902,-0.07721439049076487,-0.06903732599872855,-0.4829272505030246,-1.5716091522125224,0.7399707166513992,1.0700090444110375,1.2770366410600031,0.30811413117999625,1.3600479261641725,1.8880485808034124,-0.322615118161001,0.15666057592235277
2024-06-30,1.932947896251412,1.0166621183635742,1.3247070345616054,1.1540297293755797,0.7190965642511995,0.5062667315280263,0.7771409452109463,0.3006677600746811,1.856324899169125,1.4665849206115447,1.0794590497467176,1.1345399475674693,1.5821885271695038,1.025676024575613,0.1541690441197286
2024-07-31,1.6931996134715241,1.4687123788161938,1.1039643068776774,1.6459490472406093,1.1272071187544133,0.20366826832155263,0.5987831398644763,-0.09140514249678605,2.332887261449461,1.520053550122146,1.731399705134924,0.8522410836174761,1.0262597982641246,0.5697888244728486,0.12171338603648059
2024-08-31,1.1471665635259933,2.2051129005963683,1.1277628145140375,-1.5125170992686743,0.9785629606909868,0.5678936184493273,0.5810087890223181,-0.42561539940590853,2.237835046129356,1.415548824972549,1.9732655739359708,0.8892341666395454,0.8770952936658238,1.161223396409891,-0.07953336888179548
2024-09-30,-1.507183628718907,0.5964832983032422,0.9131557624575801,2.5402106336186945,1.4526785682369578,-0.666940982308065,-0.8001095752324673,-0.3916946758734217,1.376567834375553,0.9854717104775427,0.45586055223577965,0.6292138185241128,0.796908876164609,-0.6075280842101962,-0.012079709046636723
2024-10-31,-0.5872883324921062,-0.41600198700837443,1.1270852782442384,1.410619349809206,1.5883450135228374,-1.1489997245441086,-0.953517209453636,-0.4902669607049959,1.0747864880214215,0.7713560775739536,-0.1344871098628285,0.6991161084732893,1.0509476791739767,-1.4559113159878216,-0.019759861184040533
2024-11-30,-0.6794286104601168,-1.3140859898668615,0.9995880284108962,-0.7652182726186224,1.4396908909429456,-1.2843805955426608,-1.4252412752898609,-0.5742590635839546,0.8088453525564197,0.5739481251618402,-0.7321151834914509,0.6157780176403171,0.960626773126251,-1.5383298838198722,0.008542110722050562
2024-12-31,-0.36546861345530224,-0.7798395132183056,0.8641261605129174,-1.477124254093189,0.7582784519076692,-1.138735631119714,-0.5829610416811213,-0.7379230719077493,0.6859394547793384,0.44766167778112637,-0.9387463158217417,0.6591362191552969,0.8055798662212578,-1.2864995760377331,-0.16707046717516275
2025-01-31,-2.597829835842324,-1.7339542558725134,-0.084559833230773,1.031139128169803,0.9527227298938774,-1.468792993124551,-0.7649704398485674,-0.24357176604565436,-0.10948396985772878,-0.09555414234922802,-2.1017930603649635,-0.035638205251375996,0.01910868062162349,-0.9944444772239233,-0.4207450311275695
2025-02-28,-5.183561191840308,-4.032880669421862,-1.7894134465502605,4.622082330949655,3.8963706196000265,1.7684359194980943,1.4971756846764022,1.8092499840013212,-1.6202141980236393,-1.5418581353007033,-3.8940625847040136,-1.0043764089857952,-2.181169653522064,-1.1010286444826156,0.035748812907796995
2025-03-31,0.16293561340162005,-2.907920181820195,-1.694360682359018,3.5257928110695413,3.501581612972102,-1.0157282572581279,-0.22155104889491226,2.1851208053002513,-2.1370273813557175,-1.6453589884404403,-2.4880229109093883,-1.2104943725603545,-1.9733271293561196,-0.03329738046867643,0.06324660716376708
2025-04-30,0.382340979045915,-1.5079924663158153,-1.7531644407579994,3.5247601374801403,3.106254440440834,0.9762087824919539,1.6075563285163643,1.3959486577125217,-1.8950748110771074,-1.6027732335508402,-1.5169319849631995,-1.3619408830326754,-1.903500483598857,-0.632740479551833,0.03748348630691447
2025-05-31,0.16554811311433343,0.34002123748461,-1.6630783576640142,-1.1019313257312142,2.712569618692371,-0.953616572518036,-1.5208571807239204,0.9343044415339495,-1.7179713197474005,-1.6275914912183984,-0.8415535410264235,-1.50343703863736,-1.598803495480295,-0.08687764940589088,0.047797833080893075
2025-06-30,0.2590231046268884,0.38586313854865595,-1.9332599992855561,-1.1233044301608377,2.4227100420974854,-0.35927350007996267,0.37704698864090824,0.518993415808117,-1.5048051176395214,-1.508173180320182,-0.1071569792763392,-1.6977309948204151,-1.9693693160547316,-0.2198444062764705,0.028458610527406076
2025-07-31,0.13013871650367337,0.2657935940630639,-2.0729968597279664,-1.1303299351360019,2.0055562461228784,1.4576372885848996,0.15764921205004317,0.24621818286109498,-1.3112939950425495,-1.3596205601555142,0.3375676721562327,-1.7469602860235232,-2.187302435795962,-1.1219799506739583,-0.10077927210703222
