KSB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-07-31,0.02374960907353708,0.08036567226548769,0.4150677199934729,-1.2715031617954122,-1.8089132810792319,-0.5889203269471126,0.21994554993750676,0.8586073478037991,0.8404349838684105,0.930059386195748,0.29258718787690374,0.30202233535730494,0.44049053214841377,-0.28910229684889843,-0.05540487095206087
2013-08-31,-0.45689182344847284,-0.13292965959860356,0.15109304487896236,-0.8829457680388549,-1.3889284680948255,0.0024925908049146903,0.8316047453667333,1.0689885554711014,0.2246109380810025,0.3489180000149619,-0.2313554471898037,-0.1752343155092831,0.15214857922688865,-0.189361518175142,0.09410719997109895
2013-09-30,0.8956092160673121,0.2682624650693369,0.5508728163269062,-0.24434687631806148,-1.02247354610803,-0.5535119593324711,0.4778013395646839,0.5664063643301509,1.509411296309302,1.3386575303464707,0.488192859660207,0.4838376490234904,0.5771106365117412,-0.33760846383587195,0.09888123706006825
2013-10-31,0.8692459983403885,0.7694623081418359,0.45692636265049347,-0.06384467266154555,-0.7890339385638526,0.42152428475161247,0.9945481603494369,0.14227378371256355,2.8595887965466003,2.1440803398031,1.1752908625001428,0.31021744710382615,0.45853000378810926,0.0016129987988569563,0.09723364186622219
2013-11-30,0.809272693721446,1.5229926809258427,0.9724379490775701,-1.5178695934156672,-0.749427944158176,1.03911773008138,0.3813034415978805,-0.20727664188565906,3.493686653225995,2.5191128772041584,1.6219570041679023,0.8679223379873776,0.8667134255524962,0.9467438375982098,0.024247029426042396
2013-12-31,0.07304858529144383,1.0227540991356059,1.171417711893619,-0.758730729219928,-0.766382518964373,-0.08846337884226262,0.480870593524926,0.7191059587977863,1.9996280411440972,2.5331746714649173,1.273547450963138,1.129087166777369,1.2085753181650958,-0.012086766335902128,-0.10670258987981161
2014-01-31,-1.3405410313402273,-0.18810592032515955,1.587098549463491,0.25556000740981516,-0.27144715998279006,0.546739205074599,0.0784357893300727,1.2451557445138974,0.5026521463200726,1.2417324409079193,-0.17121049962048354,1.0996786268876313,1.892251437587381,1.3056698354847376,0.0396973954535605
2014-02-28,0.3001209558923729,-0.5508312279828497,1.5012959016511072,-0.026409784354383972,-0.4105090303649821,2.1933952355976905,0.11322599962343353,0.8484668649153999,1.0514235638681027,1.5057288074386,-0.17753332204892636,1.2168039583196515,1.6867483976479147,4.555546806688953,0.25764857455769785
2014-03-31,3.222316123345859,0.8778679193190269,2.936542570066189,2.5983518719585037,0.5002286072658816,3.0659171571111403,2.256048166993321,-0.7510665366544023,4.341399198670466,3.0563648652434834,2.2108046883825616,1.6136514963219604,2.4752979749679254,9.781421443731645,0.018851272748543847
2014-04-30,0.06322738381017665,1.999490003444102,2.392130590803687,1.1762155676896078,0.6087166630303701,0.6657800709656432,0.9735611212977353,-1.0408791235981671,2.7926490114045643,2.0694094637172427,1.6685522092450291,1.4250760852306674,2.0388861053518013,1.1928714882610207,0.40456108514468253
2014-05-31,4.183248025710976,4.274980727773321,5.660267035057407,2.641931086259483,2.4733008699499366,1.0314833085124506,0.9330437734264453,-2.6617961224888695,3.526169775074145,2.590985511896177,5.491690718537939,2.3020759919425746,3.192713269904863,4.635234670812994,0.09127321000906392
2014-06-30,0.44400393786479775,2.3131809939711383,4.14049772771004,2.4746248007512426,2.4385131813725436,0.19871504022912348,-0.9256616389008898,-2.1859995841710154,2.275339801985685,1.8391664005156583,3.0720337932914306,2.409369104496869,2.709906723852241,1.3314039076758506,-0.024325774728590675
2014-07-31,-0.6138666638496404,1.8499680063178545,2.925730717824327,2.428160065061214,1.8825629524177752,-0.7519391971016669,-1.2215134733492656,-1.6872937440019957,1.4794867010703094,1.2257677349267841,1.245168630013989,2.26944416674881,2.2631480011470706,-1.4021180717719424,0.001314924581309022
2014-08-31,-0.3382135913366913,-0.2747332568757536,2.7025413340730986,-0.4326085554821121,1.9235923004778168,-1.035642392952533,-2.203555957579698,-1.435970625550134,1.1059717494403492,0.878692442958179,0.3554119740853172,2.154084743114063,2.22741497462271,-2.358898482011853,0.012498996782676118
2014-09-30,-0.24294275762224854,-0.6445071849150322,1.903564250178587,-1.1053423038366135,1.5206562502786993,-0.5408914208067058,-0.705393287713965,-1.2605370771130544,0.874414824372569,0.6418133833225991,-0.11148167577480864,1.6865267408956441,1.576134098056186,-0.7431728735805277,-0.009687110029769037
2014-10-31,-0.4420700915590313,-0.546844656777462,1.2766950096188618,-1.1756478053116912,1.4527335965263644,-1.2007094389722641,-1.4434328070858353,-1.1081486097587345,0.6472213840764761,0.40997574365799977,-0.6165580066727582,1.0709787037644367,1.0559132259606137,-1.996606322553934,0.03927831020432824
2014-11-30,0.03559361931121678,-0.3448247083403457,0.9718776167252311,-0.9063583244165194,-1.1872063313917833,-0.767468743013013,0.3896622813302737,-1.072349943996382,0.5798390960585645,0.3120139009028935,-0.44829218267191767,5.936587881749893,0.7183036167806309,-1.0077881672500737,0.1735539315962185
2014-12-31,1.219506033906507,0.42575533916109104,1.430872143441933,0.196194938689999,-0.5313046601988711,-0.20191064227363484,0.22336863932970685,-1.1128368332585927,0.623504171266626,0.43458786184034676,0.5021101366472375,2.532069751742608,0.8708490836528514,-0.14621320564777657,0.043306422793180095
2015-01-31,-0.016969877132053723,0.6486375328418651,1.908318713893241,-0.09985248797482717,-0.6593384075392512,-0.7542290871476316,1.2575864382151016,-0.9581206492286146,0.5450757358966727,0.3187296765905103,0.443639456068267,3.3071747556538145,1.2487903594593237,-1.5412423484478182,-0.0044291232325571065
2015-02-28,-0.5603823828955736,0.37136647256145416,1.5251939779767492,0.14877265093957986,-0.6192213896498479,-0.8468206560967217,-0.18047754566050317,-0.7742045125627517,0.357018404688553,0.1096613722585367,0.035904050496445274,2.369206474446262,1.0108961340824247,-1.5772134276610106,0.0847894371605918
2015-03-31,0.30461415557019095,-0.14676292191056925,0.791029164569927,-0.563445869729481,-0.5933712947519642,-0.7810542510054929,-0.9431565029318116,-0.6963938957570355,0.3977468834272376,0.05962835493525331,0.2029690499231064,1.3273654191570872,0.28567295998761866,-1.093306275961783,-0.27418001912689016
2015-04-30,-3.111958162054922,-1.891010658608733,-0.1040818142593821,1.653801219595718,1.1175475530112118,-0.7198033856877607,-0.4656185306902184,-0.21207516773809437,-0.42842687598547063,-0.6570936059969387,-1.781910315456047,-0.39364176560541714,-0.20679134110797626,-0.5081170527326209,0.0108459035725592
2015-05-31,-0.24688527994369458,-1.6271175260280617,-0.9732511062846649,1.5358433904303275,1.0221131192523263,-1.1149146511718482,-0.9681626888011612,-0.11398478922435558,-0.5096358759733135,-0.7655060186820443,-1.62645375164548,-0.8454350976977496,-1.2001170357955953,-0.11936715967436719,0.07521963886759235
2015-06-30,0.25884912356842366,-1.5485251145703043,-1.0063634657853346,1.3420543042323565,0.6102497857629301,-1.1283592214647327,-1.012734178192166,-0.10620255572966653,-0.43397348639810557,-0.7462131762482935,-1.0408925073546746,-0.8434094188645143,-1.2319067874246208,-0.09973091250724175,0.0054719698779933925
2015-07-31,-0.32118620233557355,-0.17530402621708074,-0.9574331331379768,-0.8456616847602408,0.524818195884225,-0.6811693538618834,-0.44003299156952647,0.007569012357269715,-0.5451689229455267,-0.8795142241371569,-0.869257917703386,-0.8079091263552901,-1.1583417932723017,-0.05366419059904124,-0.04296094684782917
2015-08-31,-0.7132816950774558,-0.4413903490934295,-1.0542139554062515,-0.5743154996999045,0.46650224597447587,-0.4033001593433974,0.6166484736702765,0.2026588375256722,-0.8167261261919219,-1.1393955071332147,-0.9652748502666076,-0.860223718852581,-1.2505863846750656,0.03224061629186265,-0.008835094704402703
2015-09-30,-0.4445503171730824,-0.8492180335598631,-1.1129512675103346,-1.0914321308287054,0.1890204965608334,-0.8063742030346077,0.014018902753531551,0.376166863372811,-1.0406186441593093,-1.4147316271346555,-0.7650291408094395,-0.8914343442230246,-1.328257890034338,-0.004270897108078509,0.02602749524477545
2015-10-31,-0.12864755015036622,-0.7303116243879675,-1.0595865719399764,-0.9020565426740159,-1.6745052144677008,-0.7502548033728281,-0.31359245747002756,0.4544505373550382,-1.0495489472767467,-1.4089095773879534,-0.6546020930453282,-0.580199884039822,-1.2674727034489586,-0.033100760549138665,-0.05457514558674638
2015-11-30,-0.7575665396566752,-0.7440859505051619,-1.2286803966807203,-0.7743133932478623,-1.427746584263441,-0.7270850534472774,-0.7999865006854375,0.6876861797294337,-1.3048704833528997,-1.5964097880655643,-0.9391868511351456,-0.9205669634793037,-1.4342767364813809,0.0637872046452746,0.07905886075302773
2015-12-31,0.3738418670642012,-0.2854970287574468,-1.351618889439475,-0.43400796090572497,-1.3593684496977714,-0.8769869825956657,-0.22460476602566,0.5710647131446613,-1.2748607807678205,-1.2246381910609827,-0.41310766220839795,-1.1303572215658768,-1.534539814581797,0.175364074977405,-0.11726087389487587
2016-01-31,-1.221598784092308,-0.9059059187909395,-1.5161938025521526,0.02074926534410548,-0.9232957730788899,-0.6116048862750405,-0.11224527913929692,1.1293582186227415,-1.8280303483366678,-1.7112541921411035,-0.9463956874296932,-1.2819621893348898,-1.6863896276773596,0.2878121735312433,-0.0596594661172235
2016-02-29,-0.7523785785737264,-0.8963213986228808,-1.4973107012219786,0.03177908633411148,-0.8646957338441862,0.670280979512733,0.795948008940529,1.989415956088628,-2.2545432885647196,-2.074510379990839,-1.1157839287681885,-1.2808222431931184,-1.631883479657004,-0.043411530588890246,0.1947594688124602
2016-03-31,1.2993022786200894,-0.3641203633925868,-1.292009181489286,0.956211386635642,0.0325432262562051,1.5691621301298813,1.0846024071806328,0.8513083888153387,-1.1501590896774518,-0.7952760372101602,-0.03968933183578289,-0.9847462964594426,-1.3139550754343294,-0.08856180515135263,0.07743452599345883
2016-04-30,0.40688704601932435,0.5346442205382473,-0.7309568126127963,0.41489485574861235,0.10233241582241166,4.479614420594749,2.4626084111011393,-0.3987058676480143,-0.5406483518218596,0.08719976290249974,0.3509536877187446,-0.6128845143219367,-0.7803256732823919,1.1160630092524215,0.0010221963506889462
2016-05-31,-0.23750151353546642,0.8372771300164558,-0.7178595097197914,-0.015192837599312689,0.0038599352386406095,0.1299764716684042,0.05382242668205881,-0.25869089303382264,-0.522901688189393,0.051375071432317426,0.17189230115435455,-0.5980049957964778,-0.74026163240604,0.2413378614078572,0.0840148463352234
2016-06-30,0.7585600203012878,0.4897441594109864,-0.6418531754906449,-0.7398341733957658,0.08147378798736929,0.16307228007286909,-0.07935985219595298,-1.2015385567260566,0.3953584167924281,0.9457112518782164,0.7575087177312037,-0.5590471713488697,-0.6817046788673761,0.4586160091807044,-0.09716374845364761
2016-07-31,-1.1857652568695007,-0.4229322051248866,-0.7411742354838808,0.04423407439543987,0.038692006879778,0.6902987520620895,-0.993024020686121,0.25769081500257857,-0.7392799047930518,-0.33473067934709605,-0.19072178313881727,-0.6300685104446043,-0.7394660147729146,0.7264024207763372,-0.01625082352594387
2016-08-31,-0.2752143925693484,-0.48178691570383564,-0.6340737253513875,0.15080545681545443,-0.05014575709578828,0.022263166273118726,0.035397589112307386,0.5800669945582188,-0.9186725901770267,-0.6205559964989351,-0.6344751123688485,-0.5542057401381008,-0.634700204896841,0.5540018900311455,-0.11529665084376232
2016-09-30,-1.3043219798691061,-1.9059203476635602,-0.7400711184676404,-0.5676971750984096,-0.4027312136809244,1.6441341004361363,1.3194405515308292,2.7703470593291146,-2.2550432788702865,-2.5721225431260617,-1.5876712516141374,-0.6284949066565371,-0.7353522920841912,0.5750166401844566,-0.003548499837062197
2016-10-31,-0.07575211602366771,-1.0783100917002366,-0.7211701613325855,-0.4498292649891688,-0.641752258340937,-0.14090505735419637,-0.4839056438745577,2.5035676235934097,-1.9859604360834633,-2.3892346751525424,-1.2607240233361368,-0.6263074508685045,-0.7257480546389468,0.5587408598216913,0.020358429428342675
2016-11-30,0.16364706583873476,-0.7710377027392066,-0.5344983634013809,-0.2896185231311399,-0.5295344583068301,-0.4077586834026493,-0.2264135959737046,1.8492134496594212,-1.509534198792028,-1.829616379548948,-0.8104895612210331,-0.4849554639812764,-0.526085850538898,0.3997421490434489,0.04579220670351088
2016-12-31,0.43003847871578654,0.3359472490691958,-0.5327297138382927,-1.302451268414309,-0.8893438097002937,-0.04024157594067776,-1.0155775671955827,0.8242628249998313,-1.7355287111377886,-0.9111348530764425,-0.06184877206997015,-0.4691409607818577,-0.5295792180405553,0.41068289993688734,-0.029586529790648772
2017-01-31,-0.29999960274907944,0.21020692831022653,-0.3026460384359938,-0.9356324798831955,-1.149945625263647,-0.46622578083307337,-0.19683370382452983,1.1806149564240231,-1.7701923678216216,-1.2387428651325871,-0.11959806846598477,-0.19533577048799983,-0.27876740307038583,0.23288375378812795,0.015465269166950246
2017-02-28,0.22228741168940555,0.25619106016532495,-0.021880727508053366,-0.8971435012367619,-1.0746699385678262,-0.5667608147640678,-0.09892354214606071,0.7423969468644621,-1.3890488161304941,-0.8206798500202379,0.2544499769129526,0.14537763597625245,0.021187445598703496,-0.0798248139217781,0.15474736594217556
2017-03-31,1.7275583822946647,1.1704057698725299,0.02414621087024173,0.25704273651266435,-0.8320170141957933,1.2184315847389984,1.2613075949895485,-2.081162283839027,0.7287695515331515,2.074498795272587,1.784486938001912,0.17589556492899383,-0.007772137241976217,0.8256958071385875,-0.03673224337712978
2017-04-30,-0.3702712971418319,1.1028969899926881,-0.3766343233269726,0.2739726046825985,-0.6778467471719125,1.7175668455972548,1.7239694974103856,-1.1766126675402937,0.23096777854616354,1.1425192501774044,0.9643460477450915,-0.28001826417405423,-0.34634529724890284,0.37037817176820026,-0.0386525061736038
2017-05-31,-0.6154258037122078,0.5966404730313937,-0.6361373487852099,0.6300916884420418,-0.45155388955975856,-0.4913505555957081,0.5505314033040517,-0.4059471171378689,-0.3370393025918983,0.3427961986024461,0.1896108537277884,-0.5374373877705975,-0.55706911058885,0.14573030890772892,0.12852780155616095
2017-06-30,1.5727599026913466,0.31966507918267945,-0.22201525819548185,0.4302775512651618,0.03738285979158443,2.26171850525318,0.5294130831758302,-1.958335860143148,1.7611260598558218,2.05571708785748,1.3896686191869378,-0.17723474369145456,-0.20553088775320225,0.42953759307265343,-0.03304221511157049
2017-07-31,-0.5217101488513406,0.28552914017754144,0.3646444194593575,0.5834356386619514,0.1262584203750313,2.356973583507922,1.2890592558718241,-1.1612429279039858,1.1269803289624434,1.1680343349661664,0.43033383416702864,0.30392146984072,0.28652378854850263,1.5950779829430661,-0.04328725419880858
2017-08-31,-0.6258004955260233,0.2591990638746043,0.15578103812955607,0.5671238053092573,0.4059650220214398,-0.16606560445327714,0.9650000043132425,-0.4715070182352969,0.43874365039765956,0.4325185063806311,-0.3916335442153579,0.08371904699973971,0.1451194746615993,-0.10837481291411818,0.03570325251776999
2017-09-30,0.3527524710850547,-0.5609681309720643,1.6222115468263802,-0.9825594108226006,-0.5056717381629571,-0.1515695951121007,-1.032642819048766,-0.7258313134251388,0.9683746137915976,0.7284569404591253,0.002613986153259737,1.7662611640814276,1.3482257822579513,-0.06231768984536832,0.13271539910719332
2017-10-31,1.5288885457772574,0.8927286497897992,2.9305831400052087,0.2779574733887348,0.1842272134541624,0.05088189886700975,-1.389594825013438,-1.689039137951669,2.7128974634898033,1.8664711472241862,1.3129118834702296,2.4941030694857123,2.129373170709853,0.6840340407947673,0.03560842746736779
2017-11-30,0.26080661505247676,1.513199982776035,2.5954053072437087,-0.7455420208740972,-0.22575012955889232,-0.6491475423479479,-0.5600195443034073,-1.5036450417925633,2.3637768692868018,1.6481375778604914,1.1104860490648918,2.6840002884638516,1.9519683021636751,-1.4353912683626895,0.039311289961924505
2017-12-31,0.2637734412614096,1.404259188033207,2.1373596116098965,-0.8121457926286916,-0.9251234936869587,-0.24417417449685935,0.004809810690341236,-1.1434187796186333,1.4731400536335675,1.4502520596538926,1.1515122174966974,2.720416241403687,1.6777826752440048,-0.04995204944069543,-0.00859707449821964
2018-01-31,-0.29311639673564593,0.1600893217962997,2.0472155433309585,-1.6517141264154989,-1.2101601969959581,-0.2856475631687909,-0.2760873634065204,-0.8502214419981267,1.146371037618695,1.04100514326734,0.5599193480997225,2.696088815257019,1.6720895712348998,-0.007326244148188276,-0.11517530905371093
2018-02-28,-1.7377286693850391,-1.1391246725204693,0.8672600733129043,0.03492733243717077,-0.05745877700445045,-1.0837914382897593,-0.2540333642491226,0.09502050218310869,-0.06793223486616769,0.01419085155194473,-1.0838973237157665,0.6849161934622111,0.877145193200243,-1.445315527206573,-0.0028793209677143617
2018-03-31,-0.255439846644316,-1.5019369173207453,-0.3201865466129632,-0.40306342253174615,-0.08067239805074942,-1.2293804920815683,-1.472683833637103,0.26331118716313845,-0.17679944649148627,-0.15802438906518823,-1.3214228194096247,-0.34791888161467893,-0.33467317709186556,-0.6770735368443738,0.03601386398111431
2018-04-30,0.3674697472669473,-1.033782734886286,0.1285235448880953,0.2055487002782823,-1.2168559408237187,-0.01481817338392089,0.05526238864914478,0.028974947833282375,0.16270323667749842,0.05086564512548927,-0.7773220373416605,0.40367492856578635,0.09060421008402579,0.13990958913760676,-0.014127625059255822
2018-05-31,-0.3114375060934416,-0.13268775047432932,0.3277328125574369,-1.7130367724185185,-1.335999891661533,1.8747999747955952,2.315381031845466,0.20171180717845094,0.01915929897752566,-0.1338921415515307,-0.7486119164882683,0.6808752134832495,0.334119868803433,3.962832116863759,-0.04227701632738498
2018-06-30,-0.6995929412956431,-0.4027623139627734,-0.9250968639657562,-1.0482347400957805,-1.5778452151545639,-1.0658814005883364,0.2695873362383661,0.5696702157894741,-0.338688128182412,-0.4972257259272254,-0.8889092860627335,-0.8223597975359728,-1.0063579474407929,-0.23161758981368605,0.0018535686493228347
2018-07-31,-0.0018825373093449224,-0.6610203167045653,-0.6275884130785123,-1.669635096284681,-1.4708414375888201,-1.2377426999840753,-2.14121065816477,0.5418835185605547,-0.261614462264305,-0.4794806596769003,-0.5089177722766958,-0.4892161847655203,-0.6696011785021685,-0.5720357821133448,-0.010656838352946226
2018-08-31,-0.25313332257605387,-0.607987220252743,-0.39161579992852025,-1.4926869242606484,-3.3477244428359976,-1.009239528137168,-3.046467046989204,0.6639883529686196,-0.35277334408462757,-0.6022032159320944,-0.5470759014956993,0.5828184507296742,-0.39303249673582924,-0.7274678296589298,-0.055125538214768614
2018-09-30,-0.9290154808959624,-0.7142239036303785,-0.9933155908245006,-1.1080897944875103,-2.350395205066315,-0.9956652193427883,-1.033194213269572,1.281715730641152,-0.9112424223314911,-1.1453092266861284,-1.0532091360037767,-1.0506599671220562,-1.0720178099651394,-0.03910518406582085,0.08757385942688438
2018-10-31,1.261834510294507,0.004955436001631562,-1.2725476055709226,0.4168403100078297,-0.9616307602207049,-0.2778548825748779,1.0103461114007062,0.48135739210968986,-0.09955586003615713,-0.44049341834823597,0.09348042113910239,-1.4054490933190704,-1.3753959120282755,0.035622651409881904,-0.02486132410345785
2018-11-30,-0.5829467382016487,-0.21867761130122912,-1.6147494943527096,0.47228496172636536,-0.8585419630711566,-0.7185234746557232,-0.11903166056737675,0.9964591115049548,-0.48421976590844984,-0.8975928554664303,-0.23058380999331257,-1.837733288119852,-1.7752042652037296,0.51491118648196,-0.007586997108657744
2018-12-31,-0.28331893893605953,0.25754681920514166,-1.755985456397515,-0.028480113596716018,-0.9645412326623202,-0.554377302331901,0.5776200950900302,1.4638807460700844,-1.415249128683662,-1.1795855812217109,-0.37522162090680705,-2.0806178731827347,-1.9281780967927453,0.5262962087291497,-0.10046738202163012
2019-01-31,-1.691898743923712,-1.8590514447190492,-2.067247055408113,-0.4736260811151261,-0.06146553323333846,-0.49548088428293224,-0.9192187502859039,3.340697998011192,-2.527084148164609,-2.7727947312078842,-1.5473428019104682,-2.068946299411952,-2.408676856384391,0.7406400508529642,-0.07580563950557247
2019-02-28,-1.200655360336494,-2.2012075108564906,-1.6646415153840914,-0.541198277130016,0.14802202455423605,-0.5204354122582554,-0.12400885783063469,4.045573989416951,-2.8018462267079136,-3.6410391007330114,-2.0491922327744083,-1.5964373586467733,-1.9645126890479876,0.5831317625066028,0.056495290934700806
2019-03-31,0.7844962347089689,-1.3055199927223295,-1.2494437294958578,0.7420348442224307,0.5139257495385888,-0.14654077830958154,0.6299927496978003,2.1595342455440627,-1.8256685570034579,-2.1529532166561256,-1.01627998742311,-1.1370504088630335,-1.3665926672313322,-0.13127073932452152,-0.028559665313764627
2019-04-30,-0.4171467797650107,-0.5092155428624275,-1.4189796178953242,0.1377735302797424,-0.5642725350117302,-0.5397768895971216,-0.8547512818112034,2.085922986078786,-1.6522683648792953,-2.1321327131917562,-0.9251755802622895,-1.5669776220779996,-1.6069489653196924,0.6473612944031578,0.018689360359930282
2019-05-31,0.3292399574142761,0.4876457418198412,-1.1952719188376295,-0.7360653591221965,-0.3185876393623535,1.881930434223781,1.4311488195591848,1.6010604909975297,-1.296054710884784,-1.7002824250837323,-0.2824240940098808,-1.2402397350437784,-1.301496579272183,-2.5600566575716592,0.0521782810695274
2019-06-30,0.8296940232898216,0.4626469849893282,-0.7552531097765736,-0.7612138295308492,0.16753299221316686,-0.646709436787581,-0.9142124836326996,0.9265818477733838,-0.846523434059484,-1.0276532789686708,0.6738592620521604,-0.7067790586374013,-0.7449484786771671,0.25450463394290485,-0.15843723269255333
2019-07-31,-2.7164765337217367,-0.8362751322437396,-1.3473588803341976,2.4201470004526864,1.2841235086925848,-0.042280017027097085,1.17592814570552,2.024534224200371,-1.4140249246781025,-2.103313399347991,-1.2126928595000546,-1.0826773626505646,-1.6173118889381037,0.11313119645603885,0.0010617012716847524
2019-08-31,0.13849248193338792,-0.9480848358878216,-1.2011618839725335,2.1055136808121415,1.0690231868963977,-0.2181571229694004,-0.897630695915449,1.5684658838659151,-1.1359661860150667,-1.6743999394093896,-0.9754552674283751,-1.0173828054618337,-1.411517039171443,0.54934207850897,0.12404856736216455
2019-09-30,2.0052002941857836,-0.16284243535070303,-0.4526418154064405,3.226107214515988,2.137061682207553,0.4722348491659786,0.8659666363142599,0.5109413608222002,-0.463822923464073,-0.6555863858512929,0.7932043797717148,-0.3795070725531097,-0.395010856536243,-0.14874610165223828,0.00395783627499445
2019-10-31,0.0920219608669391,1.4439207806957977,-0.733363963650515,0.25897151636554755,1.8301352009873233,-0.6566163187773081,-0.28690120018002174,0.3858658876018142,-0.34683409387725034,-0.5264117981393085,0.725712660219267,-0.5687779438113351,-0.7233797899320671,0.6173362174798903,-0.03173943146164999
2019-11-30,-0.37630094614120163,1.1144365077273115,-0.6977708651594259,0.6644835724694171,1.793771924083658,0.8062255419192801,0.5768991121993933,0.4985110011251048,-0.3904241126189138,-0.6320268014825275,0.3677040015554853,-0.5224384209422042,-0.7142811201364785,-0.40191362561243255,0.000518806756124661
2019-12-31,0.176851184789564,-0.06831365097848044,-0.6048456856207726,-1.4017947425982247,1.4588485544516274,-0.1404544271171483,-0.23026069199797383,2.525878160439991,-0.7559854007719655,-0.5174091417073149,0.6730289498447095,-0.4530431461385345,-0.9180409088709713,0.23183418523152646,0.09257161630988751
2020-01-31,1.685323456231958,1.1621605703569013,0.4947805109243465,0.10838213446840497,-0.18688062534638408,2.752795686907073,1.5976264570270575,1.2613750211680825,-0.02924615574658001,0.4815790622243925,2.126808382567114,0.42725734888724554,0.7425312592009008,0.6336041103483433,-0.10532299150164648
2020-02-29,-1.4791075990943774,0.23653544194310344,0.5132517050959239,1.1769734318592695,0.9703819332099712,2.840871701111278,1.2021835150663776,1.4779367277001336,-0.6446069252699994,-0.4935239730468256,-0.24917040067631394,0.39223577947779376,0.6782936766620127,0.26514473882648054,-0.44945816641668634
2020-03-31,-6.786307324398209,-5.554563620938713,-2.5336530486585778,6.663740369303666,6.616674475860004,3.133733730222067,2.709601694140833,2.443704746070272,-2.4184711694015926,-3.27484748192402,-6.306494908670359,-0.5836066438866717,-6.369814590124646,-10.042880600803251,0.14586532071872435
2020-04-30,1.5476540780289476,-3.1373118264178426,-1.3309387702764257,4.24291831464148,4.439470777329968,0.5029838749409553,0.4986910195470887,1.0062978570555516,-1.1915016256130067,-1.3897057703534268,-1.970340256532211,-0.17671156250564202,-2.034054413151058,-0.6119804534871098,-0.06110130108705296
2020-05-31,-0.34001862038213637,-2.226769030472903,-1.686715204749142,3.1238581522469158,3.142354080750366,-0.16136127999607397,-0.5162849477006602,0.8551481763424653,-1.0631373008331861,-1.30452670050462,-1.764568289050946,-0.23807473381423166,-2.5254355284430248,0.17755553570207916,0.009679576543925426
2020-06-30,0.2862464699706972,1.0957991463725856,-1.8725083866015713,0.1480335531984848,2.543606631192043,0.8109484746436766,-0.6856702488432501,0.514497514808901,-0.6988906116640251,-0.9128654205934679,-0.9567783779787508,-0.22506283699859123,-2.422327443610503,-1.0976909905509515,0.08195921281904059
2020-07-31,0.8882589740723098,0.6278205223807276,-0.2851145945819904,-0.2945270925702287,2.133777244080416,1.5713565162648282,0.8196800994368609,0.021452135667625993,-0.1324241625690374,-0.29493418951396855,0.6168043765933617,0.3291832111077174,-0.5089096694164423,-1.0074934970346348,0.03230938322743666
2020-08-31,0.4263713928620135,1.198295489890141,-0.0029624435005829635,-0.7531436661185426,1.9013611726590793,0.1618821863284238,0.7939484875721199,-0.2578598924073649,0.21768687453050709,0.028387649902804294,1.4750140268477296,0.48123746076988166,-0.21520828652530058,-0.0006242282767393811,-0.08911402518855961
2020-09-30,-0.6133918124661211,0.5039973532597903,-1.4166098278063328,-0.12861445566040214,-0.2537284631607995,-0.0245415018998965,-0.33537081994414303,-0.1197725166299881,0.03214065588349225,-0.2645818136407012,0.25976388807779804,-1.668507016507965,-1.6567795451515173,-0.06251978444788238,-0.05624403127592497
2020-10-31,-0.3226433573560336,-0.37688435860739977,-1.6783819574595116,-0.48105985506103655,-0.6535187750992768,-0.06168482833273645,-1.0046464293535895,-0.08781561293263186,-0.04586821216022908,-0.37153884890199,-0.16722086550208382,-3.0631216270750885,-1.9948710474536127,-0.09909502519701904,0.22875876012289156
2020-11-30,2.1497881065982467,0.8755126668468428,0.2142852933038093,0.9425747349155346,0.10608319820945405,1.7596821239741574,0.9838485043151164,-1.1848048684556025,1.5405755172983018,1.1270529737807522,1.8610687910003731,0.4111834668954094,0.07529600510029245,-1.0494805835406664,0.12399994635897042
2020-12-31,1.0694306675831378,2.1500761000517206,1.2401997662345763,0.4945487085685502,0.1397591503938008,-0.2616876955896973,0.08959227111720353,-2.0354345619304586,2.187844700266633,2.0727359741315516,2.4311642847607113,1.1190639027227753,0.8878648156971288,0.2641331905756375,-0.021410063781652115
2021-01-31,-0.10464066443407272,2.1213048912215844,0.26387515485935215,0.22084343936451956,0.13716268610634366,-0.7361673692456608,-0.2608012410954518,-1.9589426119786078,1.8928626430646565,1.8887326465152265,1.5116582263268912,0.4139303758470221,0.30033941529571456,0.4795754110377099,0.13960683548034628
2021-02-28,1.1090259191325094,1.393671257969409,2.320187472818441,-0.2819179167262245,0.2195670317487936,0.6172523936704359,-0.6178790324636656,-2.192067448748602,2.845990243652113,2.5093686204164642,2.149323382989147,1.8017218355626965,1.533861218425442,0.6994483833804847,0.2117029689123166
2021-03-31,1.5677478436768637,1.7193198132597367,10.128235902954135,0.08353094340335926,0.023264446388098294,0.6155233737631132,0.33412362242282156,-2.413896849920182,4.174267772335375,3.0523509956329007,2.856206146154801,7.819741720331951,5.106690470934954,5.3251469811302785,-0.013253409024313616
2021-04-30,-0.17569382248518547,1.5844703271234648,3.1529552949282698,0.007637741127019126,-0.20343376064630378,0.18892684842011645,0.5150703232496412,-2.0466347330059174,2.8592482877791294,2.2626094533721877,1.3673310485376502,3.2400860047109723,2.6385987151016934,1.7184791801681167,0.09916236546146434
