TRENT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-01-31,-3.0450945185884097,-2.3363379920897804,-0.4213056257272042,1.6252464941723412,3.5590685366771075,0.4910775524499046,0.871545263242123,0.9812362220756508,-0.7667982748677975,-1.5965922965668602,-2.500769326586891,-0.7393172251122436,-0.21627502305811128,0.028820146597634072,-0.17045798022658762
2025-02-28,-2.3009366124602364,-3.0959383570595724,-1.1822676670036216,1.7934157258066215,1.0745173819756357,1.80856130157563,0.7473066875425605,2.3859348941058074,-0.9559412187724713,-2.4101581833146097,-3.0768503460206884,-1.1574772065694026,-1.0340988074855175,-0.007655008874540041,0.09314263869182453
2025-03-31,0.3316630895438898,-2.491949720865861,-1.0783090062110772,2.539223343176548,1.4729444346512135,0.1180026616464523,0.7867654605038935,-0.5305379685269762,-3.4443516939068717,-2.143036301782027,-1.9078973315267114,-1.0945880020690901,-1.0475158352140739,-0.28141984454745883,-0.029084749575273024
2025-04-30,-0.753530957866669,-1.3250069016619268,-1.3202039650379565,1.1371517775442916,1.3754531970357387,1.472764704715663,0.8023462671724428,-0.23247330837945124,-3.161253418472241,-2.210282112108574,-1.6424244320999022,-1.264412053272507,-1.284803521172106,-0.1540916805983406,0.0871483097759829
2025-05-31,0.27795062192378406,-0.07310142304638745,-1.2510890705177762,-0.9588280266024964,1.9426464812190638,-0.8755091749182596,-1.8038266088621158,-0.842364220320756,-2.4914668870192327,-1.8777417803482401,-0.8949728079994309,-1.2297975810216404,-1.2361937606837894,-0.46391243852970565,0.09686345628187865
2025-06-30,0.38252214020825226,-0.0472612811989143,-1.3548466584743923,-0.9214710292865197,2.0842939624654453,0.6046877170409207,0.46955727245461415,-1.2597555100620137,-1.9678115457876142,-1.4692242425329578,-0.10247036982282892,-1.2907518508418394,-1.345780789441897,-0.2965259235785604,-0.2143364487511922
2025-07-31,-2.3690143103261088,-0.8678461870506131,-1.6126263199277753,2.4933498477795553,1.8439711069110218,-0.09302747571804974,-1.0317837536444097,0.340131438720898,-1.8157579924391918,-2.1755386467202893,-1.1949679720045843,-1.427212331100492,-1.6061227850897413,-0.45888762921791004,0.05429794290564746
2025-08-31,0.08476507450500861,-0.9527572076179177,-1.6689290418467706,1.8929102003909863,0.8749805194058549,-1.3156162466535126,-0.16484083409710415,-0.13953560114467478,-1.7045109163323828,-1.8094852299026203,-0.8974457698885301,-1.4592826867961328,-1.6605546622791105,-0.324489537131553,-0.12456561168377032
2025-09-30,-1.3391963102524123,-1.8602616738345235,-1.700030397733255,0.821059927656685,1.004744675772035,-1.044731155210773,-1.3438164215184,1.0127844879639045,-2.8126406092586302,-2.2245108285365234,-1.3556131261885624,-1.4573714159594766,-1.7753918815934164,-0.2931227575601351,0.0035852275967042076
2025-10-31,-0.23757337048649277,-0.7606989715204729,-1.54517555298569,-0.4357762873111601,0.9435891005955628,-1.553673619280741,-1.3059643109257688,0.8581989285244352,-2.3404812212037114,-2.1007546605113343,-1.1563650808039276,-1.3427820427965123,-1.5925521493317423,-0.1770188413355975,-0.0993359106082155
2025-11-30,-1.036219500634586,-1.3385001937647267,-1.490955068338818,-1.1222322459503205,0.48875046383227355,-0.7389872402150217,0.16126215797215276,1.5114771262588984,-2.123507386337544,-2.4259991178935727,-1.315508864450499,-1.3102967167888762,-1.5811712677767795,-0.35587890179439546,0.006706241280083548
2025-12-31,-0.0903466605040967,-0.6957879307763586,-1.4007472542036714,-1.2345962852463421,-0.43375323720978176,-1.6227356073521335,-0.6399199946805346,1.2081784365740451,-1.807647269696251,-2.243000410464241,-0.880397654158912,-1.2909330333328588,-1.4942558450738566,-0.07564055628483224,-0.1225413588734555
2026-01-31,-1.1440601759716853,-1.1528261127699082,-1.2332541909987138,-0.9165250985829709,-1.6210522854081966,-0.4088061675841138,0.5869104530123812,1.7773406162751932,-1.5512276891770698,-2.7082024799740956,-1.1648703733350185,-1.2295181190866458,-1.350150987850402,-0.38853367433661806,0.029670361227191314
2026-02-28,0.1726803375518169,-0.5258932052329423,-1.0037601205434947,-0.5076128802905102,-1.8017106353976091,-0.9614847768569504,-0.46833741180199606,1.2140592978181517,-1.3377374600907284,-2.1625372462085157,-0.6947720823442125,-1.0020545533661955,-1.037145141368189,-0.33807129105776257,-0.028192125337807995
