BANDHAN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-09-30,1.0087928656061103,0.5767893569763978,0.6138738889998848,-0.19185843336857708,0.5727196348784802,0.4262158357135103,0.9583012664458366,0.29911928382854436,0.5004789373998062,0.7431519807978906,0.8342991592749861,0.6012187277609337,0.5610248442372359,-0.22823270087957648,-0.1611638207649054
2023-10-31,-1.536135090762685,-0.1416512053493531,0.2852574012382831,0.6556376256134295,0.8325899103003819,-0.7166847035136229,-1.9837001061648287,0.4774220626257578,-0.3969257996646932,-0.5571757073109534,-0.9478151919833667,0.4568129098278069,0.10027971050421382,0.27760118329434663,0.0543006752225442
2023-11-30,0.6318243061844472,0.09313043753501257,0.7665801953376056,0.6948192400995115,-0.04929839989121868,-0.6053986270127039,-0.6007499364927341,0.3400579886613266,0.18733631766653566,0.03796493369479568,0.018013675960023012,0.6573460049248276,0.6511740866340621,0.07606344970955062,0.06547792937950701
2023-12-31,0.6880740065783713,-0.12987627224000936,1.4137819042438309,0.45424071436638164,-0.14366578826888252,0.5945956901668159,-0.008036082331878032,0.42277140828551185,0.6314723040578247,0.6228318517827897,0.7705674281920268,1.0541012869881468,1.3680043759363818,0.04498493443271907,-0.05273330510919145
2024-01-31,-0.4774716905546312,0.7410956649917622,0.49502763060068783,-0.9053404455015674,-0.3779343957521583,1.771624848026272,1.6537211048690919,0.4375205255881931,0.4045436866496686,0.21720169681444879,0.033112212365522656,0.4348393432529023,0.3185775757483476,-0.7975093597327205,-0.15765024595352273
2024-02-29,-1.5104988082512003,-1.0120323095687487,-0.31955021657817184,0.15919266706349317,0.3975152789921451,0.7273275183665622,1.147158514698835,0.6211976699038452,-0.4564911209094752,-0.9614713885989772,-1.4154879746622906,-0.00332722167816104,-0.8635418602526977,-0.8963938390088408,-0.08311490671050657
2024-03-31,-0.6446266748660215,-2.1804479621401778,0.3844816638835262,-1.0651179182229509,-0.19508854259292607,-0.307148020554046,-0.2977548312772613,0.18442175346967735,-0.7179319531366646,-1.3319064191849006,-1.5961743384913725,0.36897184733130567,0.2569533553777839,0.08848500898866538,0.04507958477289645
2024-04-30,0.6693088250843158,-1.1792309688549278,-0.553210964035445,0.0838302834528108,-0.5094749807661252,1.5239863166923757,0.03841857271498007,-0.03179227717298616,-0.33878871900299057,-0.7464009740340265,-0.7752245379479258,-0.4288074504941375,-0.6140515037428885,-1.886769453434398,0.0
2024-05-31,0.2412785434387421,0.22270394049022776,-1.6543069092168008,-0.7922453294035469,-0.730399627602645,0.0666563553340001,-0.24157156872151248,-0.19785686068117544,-0.3844697773338396,-0.6521305424729177,-0.361115922268007,-1.4737823722002037,-1.7183026822271055,-0.36923851203928487,0.07900454488303253
2024-06-30,1.0258997991279282,1.6396820303014563,-0.14813187490653362,-1.3760659069614711,-0.5598470114523614,0.47094111935108984,0.695927960912345,-0.21439482792778672,0.22985306519746865,0.5976881481529105,1.147900205953545,-0.1448634606027919,-0.3226830036091176,-0.5019525856352566,0.06782098740208332
2024-07-31,0.8473052379615373,1.665653890166449,1.1929526303971079,-1.191906868525553,-0.21511594225011235,1.8862397947737213,0.2379002557147621,-0.6614925990369033,1.303341753741914,1.5822377786481039,2.183334835109352,0.9622196689726039,1.1353625157509617,-0.10559446263514832,-0.08504572527644991
2024-08-31,-0.8056828542969879,0.8348118640348419,0.12779410042349001,-0.018164247352834378,-1.0507064844291916,0.19209287032916209,0.2293703649676749,-0.4833735999020376,0.16253564570624984,0.4026160815614343,0.7166614551948849,-0.08798537177091022,0.023069605403423746,-0.22892645491168617,-0.007818804868555289
2024-09-30,0.06259658513322082,0.07374647383923119,-0.6748151720821336,-0.3167024890432525,-1.4810110082847705,0.03631106748356302,-0.15133978985947916,0.05977966551159166,-0.13836956143599752,0.4124973332376619,0.37261906199874256,-1.2653835655083305,-1.0521186239950233,-0.3513592610273458,-0.08683756974143003
2024-10-31,-0.79126328972583,-1.151327733645085,0.02028360922405019,-1.0753334462281867,-0.9446426533829162,1.2920942040527645,-0.16693032502461266,1.0941023520834012,-0.8500059346614335,-0.6234561789284009,-0.6425477841847033,-0.20459508202457485,-0.3972038374096862,-1.2898736608993795,-0.07478789236319815
2024-11-30,-0.6813206161608939,-1.0460388684582893,-1.0709674876293103,-1.1051197292880928,-0.6962669522540342,-2.3952311242401674,-2.179347401523781,2.2870933834957703,-1.2644341734384315,-1.2727996575857354,-1.3558978497435195,-1.0437274246148887,-2.066332239881501,3.1544909762645847,-0.061090486169600056
2024-12-31,-0.4968085797045737,-1.4559020469813924,-1.903768442027518,-1.746836904782528,-1.2505390215798349,-1.677478931776318,-1.571439517664468,1.53496157722884,-1.4851215870529244,-1.4684382050409723,-1.5294172317791672,-2.5560699718080557,-2.7692573659365296,2.652852817912459,-0.04948825764796781
2025-01-31,-0.3525988126247922,-1.0944624529932439,-1.6751449113012775,-1.621647645865783,-2.4730826507467083,-1.301631623534827,-2.142716566286407,1.9006008681963233,-1.3462063124001382,-1.4494696140024206,-1.3177502626273991,-5.731390204773128,-2.4766201438879527,1.8480129284540854,-0.06968673085958771
2025-02-28,-0.5291762282281111,-0.9716328589475248,-0.9894110941554403,-1.6215071203525022,-2.335810609794026,-0.8198311888746573,0.8119898669371842,2.2750845361292935,-1.2487150993804326,-1.4472290165852542,-1.3370312189099953,-3.083654684144445,-1.7332001270627506,0.7948153279855046,0.03541609225974678
2025-03-31,0.5928679553277559,-0.19982373111913931,-0.1377392261749844,-0.610421615925331,-1.6047034312482933,-1.1073922790500597,0.07838622325799878,2.2626632166679093,-0.5391116132489139,-0.7319717514911845,-0.35715352381264376,-0.5702946612370323,-0.785044364834087,0.7937112049904516,0.12417341432437354
2025-04-30,1.5195593891180221,1.064382151614128,0.4366067271954409,0.2545272730999486,-0.36260429146525136,-0.937244994009553,-0.007508203875091055,0.6716105001950123,0.7537813143367602,0.3970789939278544,1.2188528325669943,0.3625678006879654,0.12498104995818207,0.39154124500647125,0.027219452401031467
2025-05-31,0.4679910476592798,1.7015997676013475,0.6249746024542384,-0.5855272963580617,-0.4647541156236456,-0.9401593023789646,-0.6635036719820883,0.27993599394494556,1.1085028490792355,0.7115384039237608,1.4734526235215097,0.42254536861251596,0.3751566089238709,0.33306497207441016,0.10821207802733207
2025-06-30,1.5911083506577646,2.181312473670891,0.8600691050147544,-0.5707012035618902,-0.2885132862281092,-0.4393749803653015,0.3450097553740402,-2.819777942977939,2.5143437961145603,1.9587374641484558,2.589705193900664,0.5575083141377639,0.8737575000905019,0.04468971163696706,-0.12068748149717243
2025-07-31,-1.3494082368564118,0.3998261290646894,-0.7778735116577914,1.1272571476741875,0.3845815190781329,-0.516334241486272,0.13290110912484399,-1.825415384341616,1.0734453371043315,0.7433832341948672,0.6475730100688313,0.04599826752168903,-0.39623820448310165,0.35943837065391687,-0.038079051912353626
2025-08-31,-0.3129212874389363,-0.06676350998438875,-0.3803593442966704,1.2068018560989853,0.2937863774255496,-1.3231643871638443,-1.722161242741018,-1.5714194220156792,0.8355642132435165,0.4590875669706571,0.002186790843025182,0.15611594147615399,-0.1438592547067716,1.1140984708006385,0.002530787437631747
2025-09-30,0.20486027100261503,-0.8427404980075448,-0.28794017141055406,-0.2575235655282951,0.40431167387097994,-0.6954132925065828,-1.14313465481018,-3.895333482130639,1.0115373267572785,0.566503605565815,-0.12081218341190815,0.20102006552202514,0.5312176953731469,0.44633858716461106,-0.035452468974202386
2025-10-31,-0.2130876198516347,-0.18369154280482233,0.20336120313725453,-1.2738078390397618,-0.19605061502826884,1.1185744982797394,0.5076323423616227,-2.5870325247246817,0.8745250367964215,0.3815204818511636,-0.3483227349261063,0.2820191392771889,0.7446526318342174,-1.1120041417942639,-0.04040690439184345
2025-11-30,-0.36607465802596795,-0.19146987712272992,0.5329677377226403,-1.164784876117905,-0.1920729511043144,-0.7247133356537043,1.5064343864610783,-1.959017760890494,0.5623538367390664,0.06459361130840259,-0.5675588252176954,0.4281829913063466,0.866543384088267,0.20011393928579285,-0.030659434317693083
2025-12-31,-0.18586006498059623,-0.4066229341544946,0.8631506992229063,-1.6236060573363655,-1.7491971799171468,-0.3265546019817405,0.5888075714105954,-1.8828434042965798,0.19294835550611042,-0.17077257215012287,-0.39197694007098505,0.2460829307637979,1.0926961184142925,-0.0909929415208494,0.05879151475279455
2026-01-31,1.1174980768902922,0.27011560289621667,2.2063908304266633,-0.07788804251935542,-1.6612493878871741,0.9129382063675647,-0.005586861897492301,-1.5953266453808472,1.074274202392741,0.7047707158005625,0.4115465925409586,1.240422281734869,1.6367140530915796,-0.12604867893955693,0.1627322917974661
2026-02-28,2.4578413517766933,1.7315103374380416,4.914180618019053,1.1564842071910295,0.2637109345575801,1.078953992546917,1.239281424076793,-1.465712289539263,3.8460042560834697,3.021462678559415,2.031925965708497,2.310994677598232,2.4894341836652143,1.3141413569715772,0.01694540234008061
