SUNTV IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,-0.8583636824410668,-1.3481629551412027,-1.604738478777691,1.1165312640079428,-0.2315528711116776,0.6395664512179557,-0.06045804754227498,2.8173974444528316,-2.1095352052187533,-2.7928712881527646,-1.1821405063769337,-1.7669610576653778,-1.9586784530268384,-0.2507761894378563,0.02701740249656102
2018-12-31,0.15029430328048832,-0.15636392868551097,-1.6220757852004375,-0.7853444979443527,-0.32921711805188175,0.6962444092543186,0.08006645457379485,2.157877203894131,-1.7443802923334149,-2.362367996372375,-0.7365053360978905,-1.8048988259757328,-1.9259369670876034,-0.3486741749921831,-0.13669794520247222
2019-01-31,-1.250918251504604,-1.0193001670596047,-1.6808807627229487,-0.5898411977629806,-0.08939045642033698,2.533191945931066,0.9502260970655743,2.384564808293217,-1.7647205023715982,-2.7259636209660187,-1.0980871092425526,-1.812395578624682,-2.1699950353252886,-1.2919389684747202,0.1375203136698715
2019-02-28,1.154319350438194,0.041269599291090954,-1.2948166090254611,1.1610480389005082,1.012145722725555,2.940673375096998,1.2200289601316,1.293107611249295,-1.2097407022994238,-1.5981637494838348,-0.03712052110052055,-1.2249146864498397,-1.4023855108423604,-1.1251367344994723,0.032113407796703165
2019-03-31,0.3675965334408277,0.14331175822530473,-1.051954875437972,1.1745813023729847,-0.3234693885511382,0.3575088256428194,0.4893723725862245,1.8275223285675275,-1.296012245597631,-1.268112065546447,0.2229780106440784,-1.1252696382932952,-1.2301925354459426,0.39459125415096796,-0.08963454789112749
2019-04-30,-0.7759110660513896,0.5062587471754196,-1.1219470905370965,0.3510749807018015,-0.1700690277301773,-0.5601218343716596,-0.6786161892669809,1.7277014030719613,-1.241735748992185,-1.44886831086256,-0.14959044464386814,-1.1949078086702543,-1.4896822864793031,0.9558439314136415,-0.04469321333485277
2019-05-31,-0.2541360714798805,-0.4473673437020011,-1.1713451993099182,-1.3082422364604773,-0.34816491231087904,0.880331448866188,-0.7150279084189006,1.4758330453517847,-1.116942049483843,-1.41028226339334,-0.3096541215605991,-1.2629234366131665,-1.6341946298025787,-0.4663099123461362,-0.0840112383694849
2019-06-30,-0.7216281027065509,-1.1941907787385093,-1.0050203782700569,-2.446878309098432,-0.20168969553016827,-0.14877982658616992,-0.23334049329735052,1.3817546927761806,-1.0324839423516268,-1.4598203944465327,-0.7196415406109093,-1.052027124736038,-1.4611186784896097,0.5123230105071631,-0.06621682842380483
2019-07-31,-0.4838873016783887,-0.9404815757792083,-1.0306061309550156,-2.3078639783243005,-0.7673208853430749,-0.7067253440800684,0.024521153960937854,1.233564439443767,-0.9214917651043357,-1.3977604175943108,-1.0662289537808525,-1.15476112225745,-1.6323349881631986,0.9304884933709535,-0.07489778121570058
2019-08-31,-0.5636402978793832,-1.1281264152448296,-1.0394303794243023,-2.3178736397638526,-3.9788862952269506,-1.6737581613187904,-2.012671848025876,1.1220907036664618,-0.8239747826826721,-1.3409468493209256,-1.1729910822397778,-2.1362058884223614,-1.8086730981602326,1.8640170424338884,0.075215157573826
2019-09-30,1.000130492999531,-0.03732068682391757,-0.5252537862439957,-0.11262676215552395,-2.0222037369663726,-0.677550774286222,-0.5436349995253179,0.653354233185792,-0.5763199528152392,-0.880990849053023,-0.11685017616263287,-0.7419860865354106,-0.6755122899724977,0.5664704781038256,0.10940352692343265
2019-10-31,1.3786954466768881,1.112674587606413,-0.3772885136900849,0.2615140659740301,-0.5500070758232584,-1.824447438833309,-1.3051840285298633,0.21368028055411672,-0.3064328047071649,-0.4175244113049119,1.0446725930199825,-0.3902350722635615,-0.35562292605189183,1.1210422429898939,-0.08784781107005062
2019-11-30,-0.7247778726315394,1.0182047904907703,-0.305045900990716,0.49085647934941656,-0.2246448005043136,-0.11808815981798777,1.230822332941398,0.31522188847882676,-0.2958946457047418,-0.5499280179222396,0.43781972123275453,-0.29798784527229666,-0.3399154960800827,0.2478482662495904,-0.08915936266655591
2019-12-31,-0.6879047737223573,-0.02062807279892061,-0.46058952798061364,0.6748291987634857,-0.19204605736783043,-1.7790756456809103,-1.2911960340493602,0.4274246939551523,-0.3044381243229033,-0.6885343241868304,-0.13576815008038534,-0.4442086839404418,-0.8123040285149036,1.2834125919091486,0.07150969559048444
2020-01-31,1.1832894807722738,-0.2128964023013828,0.14166705647199263,0.03602492120974672,0.05674772993093094,1.8432862915907515,3.0529567134617848,0.033590039583224846,-0.07928330252562614,-0.3188561394099211,0.7350317856225738,0.14734215585653676,0.2508836106324202,-0.31331753517714234,-0.13288437228099828
2020-02-29,-1.1152041207227796,-0.5235451061083111,-0.6110124290422124,0.4138686195956047,0.7127078457193513,0.3819513116473388,0.24665767457217772,0.35008464896108377,-0.25218562665074074,-0.6913387138922208,-0.6047248714462583,-0.3348653330348309,-1.235456637246758,-0.4828695916157054,-0.3736656439341777
2020-03-31,-3.707799710998054,-3.0265629575050355,-1.846553821627379,3.5530349469137263,4.451526391332119,-0.1554298429891434,1.1881968145089543,1.4695873382294833,-0.9727855011602118,-1.7936366096474372,-3.792555901936964,-0.32925283894591145,-4.583599005998645,-0.1919639143574369,0.29508596499053397
2020-04-30,2.9664531000629397,-0.7728340592690738,-0.4938031085091466,5.3173249932647915,5.3068987983215585,0.03814205240042155,-1.4401799504201973,-0.24053068431888935,-0.006906330605369265,-0.33284336823798455,0.15586258089216556,0.48882481895497226,-0.8561560247666429,-0.18453584340362325,0.0022105203721993223
2020-05-31,0.27542988979544214,0.2809540763537865,-0.2526712574475476,3.4030794799079325,3.4569642126990754,0.21769592633371854,-0.21803633910093076,-0.4754458908386086,0.16916340064305746,-0.17286795200721275,0.6137474778945406,0.5802514486365606,-0.5858234025367933,-0.28937289842541836,0.04669121565892482
2020-06-30,0.6248146053426507,3.538482600308333,0.48150263635250884,0.4699280163869364,2.7197497170816516,1.7324993019372787,1.5691151220813226,-1.043249456311306,0.8535011214587461,0.31748969480706263,1.3259693088649147,0.9160651453269067,0.16244751162734225,-0.9265804962844132,-0.04163840967651616
2020-07-31,-0.10716292945594999,0.6583531778315271,0.6907084811073609,-0.9626507965707104,2.191039906823377,-0.8525601123701219,-0.7599603906389857,-1.0322487278256463,0.8568212483186866,0.27374037884957775,1.1750806843122374,0.9708330504836937,0.29448482252400443,0.6166587506971971,0.15684247149296987
2020-08-31,1.4173531467060647,1.5743528785024574,2.3954848524456316,-0.2423330802296194,2.0207875408807427,0.8543185585789486,0.8487107493098462,-2.363963622495895,2.5193925263476147,1.9388365847690072,2.7199809036024907,1.499575323736958,1.8105003987813302,0.5245297844359791,0.028425545768229674
2020-09-30,0.36940238087933946,1.317145804420089,2.196445977157784,-0.23477973835115212,-0.0346463787525224,0.01587794846047997,-1.0389568144623071,-2.5857921858708313,2.8493940017136787,2.589165572844797,1.781969481402323,1.456920389564776,1.548977368081007,0.377448973187034,-0.098428964931655
2020-10-31,-0.6691756755090171,0.873976485774127,0.6103183212433878,0.10470500447833109,-0.7152456419972166,-1.7753029899377315,-1.0671420932547357,-1.6601005972270086,1.6107738133826295,1.4027313503401886,0.5263679955185313,0.23616165639658057,0.31797700134479473,1.205623445159494,0.04165577005555786
2020-11-30,0.4587744145612487,0.13506324471304937,1.4017018653170148,-0.49974284843447997,-0.683617590037567,-0.7344959806838379,-1.4140870280336442,-1.879889721441772,2.025885855479208,1.8916574948862106,0.6629629653531854,0.9047222418871715,1.0584566510045648,0.44370379477108857,0.08868630037731949
2020-12-31,0.779504367528907,0.4452482187287428,2.5296877898708994,-0.22325353728861672,-0.5956297505265503,1.6022836425379048,1.3293019888088387,-2.325021766938008,2.9766861224598276,2.66771521910439,1.1802576706733343,1.8660443512226512,2.015282300986895,0.8680234261260419,-0.006259801348506666
2021-01-31,0.026771644494881508,0.9869259817203331,1.6395803339365698,-0.840452882754293,-0.6642513068347337,0.08315052911894874,2.0281039563048755,-2.054325880490778,2.5410934537925445,2.227849913235911,0.700850384785178,1.233390277826606,1.3863119273821594,0.2592543099052787,0.03182718816980683
2021-02-28,0.28206102207078587,0.8486112797127372,2.644577973362947,-0.8079126700123478,-1.0511782133524683,0.2904322684286152,1.0020865050242627,-2.1651451819638527,2.934827603932903,2.3972528005382365,0.8041242934701178,2.509070518793247,2.116167367002068,0.610619980068979,-0.047543982339186885
2021-03-31,-0.310745838627187,0.005117608547747493,4.805083380930559,-0.850415788776544,-0.9080293052302049,-0.9757172837465979,-2.1148592992659356,-1.0823829731548182,-0.22980797218163274,1.7965478689394523,0.30947333693804374,4.955199800594101,4.279403012563642,-2.0383677202817445,0.14438289055785838
2021-04-30,1.2533986756719793,0.918018989584969,2.360024816204869,-0.1235981639274492,-0.8569909520538616,-0.5657769775391083,-0.6184348451607856,-2.00930387281872,1.5129106827920127,2.950228517528778,1.3157469231896814,2.291483363679974,2.0168130111621325,-0.5419936825256573,-0.0031336431172841925
2021-05-31,-0.006497105618920324,0.6905674954682677,2.0072019964496057,-0.06763597439536692,-0.7791120464067397,0.3504573995999131,-0.04397588983166189,-1.8167576184247805,1.4842099371124355,2.4095578839068317,0.8503487053197628,1.895463114267401,1.7611363895497127,1.12911087126602,-0.022214839243167965
2021-06-30,-0.17003563080956277,0.7885989789371896,1.455492201130409,-0.1973891344044201,-0.7927975290078336,0.014830383525807242,0.7358477473597939,-1.5102551927738626,1.1514479307395733,1.879825203970192,0.4343921206586339,1.3870964309295943,1.3295288938257204,0.30424731192064763,0.08993301329811892
2021-07-31,0.697108475009588,0.3937782322379821,1.951294570021604,-0.6125870639699944,-0.683505645021595,-0.9811834018824316,-0.4079071771759385,-1.8553694853407374,2.4845071202559073,2.1281128721569513,0.9281758177444379,1.828414637437625,1.6229813268905986,-1.7527630423143474,-0.18325366809338234
2021-08-31,-1.5160008665450733,-0.7772251583966417,0.34717196242841336,0.30858823153172177,-9.268631040759877e-05,-1.5155657429631761,-2.125933653026599,-0.5817882912246927,-0.2582394711941946,0.7654538566302537,-0.7905524365256102,0.12715162815515121,0.4085714477334315,-0.3326026016499846,0.046166716167526524
2021-09-30,0.3208680871555268,-0.3953513745247722,0.3543957179795822,0.37212420595141515,-0.06110977617951283,-0.8012493921206257,-0.952993319879952,-0.828395141605581,0.3868056329602153,0.9578424241915818,-0.5502480340426419,0.07782095283908469,0.40131325137185647,-0.10393496949101053,0.10446964700202475
2021-10-31,0.7769245710675899,-0.3078871860791493,1.1357643975171168,0.40822640074992445,-0.2419123677864727,-0.3044758444665191,0.3414821124576932,-1.4238090369503655,2.0690617292836904,1.4736234481197612,0.38689349408491114,0.7093021402582694,0.9965925777371627,-0.05807107974835589,-0.0740668376645035
2021-11-30,-0.586356305536215,0.43495692580765266,0.5639066536512283,-0.4026163718791221,-0.1726104864195608,-1.1853472810730725,0.45459451286398145,-0.8420751045197724,0.7961432808199732,0.8891229982622969,-0.26204649781908496,0.22804987933035656,0.5752152355232452,-0.6326641262996677,-0.040845989433334784
2021-12-31,-0.33759127870608324,-0.12301083175085029,0.03670182748512166,-0.3440598327238783,-0.1749075849746129,-1.8762142131811332,-1.6122272422475943,-0.4892717000992018,0.1952030160660022,0.5547669395148723,-0.5456084155315224,-0.19674795180662047,0.12444481403750282,-0.07820928110224247,-0.0046096884913664395
2022-01-31,-0.07564762977328471,-0.850699878005616,-0.0010188994601394454,-1.0998889137623298,-0.37709328395872055,-1.6802385172485195,-2.7212820851958806,-0.40191813362000633,0.18695659693377445,0.4563959846161739,-0.3551224380333026,-0.22887619317864247,0.09064344265734754,0.013066395014726164,-0.10641012661654368
2022-02-28,-0.8439918098179157,-1.05449935603645,-0.4825393172720363,-0.8356436420422992,-0.757452972595856,-0.7841846306293768,-0.46267978164074114,0.44977920976620406,-1.2571037618342582,-0.23745376444295785,-1.1849043510886166,-0.738628772175426,-0.36927190973571067,0.7617278733161318,0.09031095847370336
2022-03-31,0.6848914770651089,-0.2012459594000231,-0.05703302587564934,-0.220818499360916,-0.5889136308210144,-0.5158362266954579,0.9272101881597208,0.908180768290881,-2.542603981430342,0.18472604044744903,-0.33762034859027734,-0.26178356386640267,0.052248507415479956,0.14552448311406613,-0.015221933324258563
2022-04-30,-0.37679029317835105,-0.48396727792750566,-0.7684643602855814,-0.16265848404169478,-0.8543254788610181,-0.8914323329112531,0.6452747770141516,1.6299634357968893,-2.31466281230644,-0.15249227288184697,-0.5194876931037297,-1.0184410958878962,-0.7431748716190119,0.8937278845909244,-0.07968004155552878
2022-05-31,-1.0944294924352829,-0.35590322302050853,-1.1159581202096667,-0.2497476842106044,-0.7788726967112554,-0.9223789901520112,-1.0841477599010751,3.0308308252705736,-2.516069553575115,-1.3027620263041635,-1.3023521482295422,-1.3170229298811755,-1.2037832489421518,1.2937526558231318,-0.0768398363605118
2022-06-30,-0.9932203286796495,-1.922135148046452,-1.3602676053136715,-1.5119659317656342,-0.6647720033109564,0.28432648730856885,0.2957886684033029,3.3009961083290875,-2.2941190280861026,-2.444287719826315,-1.8355361594189663,-1.4351335533304723,-1.593176258868145,0.04285534806224205,0.13504521410106024
2022-07-31,1.5836745260566463,-0.3946953757415329,-1.1968771885553438,1.0815809346023806,0.037189693885890836,-0.1869697795146457,0.6300791668654993,1.1029959124773903,-0.929326257111826,-0.7328606551421379,0.1588495745416493,-0.984433168970722,-1.2303481534610319,0.5743457156337771,0.06119749504031658
2022-08-31,0.5982678770398292,1.0776522531588382,-0.23436062435432237,0.5413989684779075,-0.09655045663157737,0.4431674199520187,1.6082621461382975,0.3807621938256626,-0.3429284362505764,0.042081008643294386,0.7266764873089979,-0.25419077846302846,-0.15999233165893084,0.02902260510840185,0.01355315794621133
2022-09-30,0.11069436587960198,2.0847535768154293,-0.37807800651735124,-0.81779783869327,-0.24889256894793113,0.10591813407580573,-0.33762429684392986,0.19463915743348806,-0.13313969754626517,0.15970226195204795,0.9713033162535012,-0.37021756511829135,-0.31309325600765325,0.0075104482353187335,0.027141338406657122
2022-10-31,0.2814054915006404,0.8648477838680713,-0.7023696504229375,-1.816249774164875,-0.1958942517401111,-0.5312712051940917,-0.2988707544114127,-0.07648960773548409,0.1524499224489227,0.47088440359788025,1.249917463568942,-0.651628962833545,-0.6435205011721533,0.3717006007870256,-0.06122248626250563
2022-11-30,-0.871264547507006,-0.37671628810023067,-0.6914185337701904,-0.995873150457496,-0.42078284390294557,1.3045854744176226,0.041382723050698296,0.5629904342552478,-0.23448508335025123,-0.732370779220938,-0.021767161057278526,-0.6476136819445201,-0.6488577582620152,-0.17162396413097164,-0.010526950909589676
2022-12-31,-0.18627955569231816,-0.6229812367468741,-0.573100455716151,-1.0307369072170354,-1.1175788901043635,-0.3584746952289657,-0.29179414662296455,0.5910876883200942,-0.20510771440766923,-0.9529748910261585,-0.528877051274337,-0.557143324966196,-0.5202299974136804,0.20551531206246637,-0.05198028779076373
2023-01-31,-0.660444526284374,-1.3773079899083176,-0.7449070786137527,-1.4185443111972784,-2.173367255707657,-1.7168408343433794,-0.6265174960963663,1.0233528473140039,-0.4553397829915231,-1.800698076755885,-1.1592859555808965,-0.8845474349372683,-0.7305783094929531,0.9236513047385283,-0.07480751747780744
2023-02-28,-0.9154761327964803,-1.3968073236619245,-0.5954569534630265,-1.2136748096080605,-2.166855411744602,-1.5291898289784533,-2.217274369667154,1.5935805421313172,-0.8655038276606619,-2.617253003978164,-1.7254589683196762,-0.6906038583389702,-0.5755988144433068,0.550669437014655,-0.03043275528923479
2023-03-31,-0.30281065946654856,-1.4743245201305712,-1.0224443499267994,-1.443557897752814,-2.2107176647034126,-0.5900370846126742,-0.5673875448845827,1.857285196392047,-1.5138833277015458,-2.382943906414467,-1.5263169967307868,-1.5667688671622324,-1.1762550730511112,1.167779312083046,0.037637899766010535
2023-04-30,0.5285623316113129,-0.5182500245975158,-0.7748806922032846,-0.5289802346454328,-1.8138557523674448,-1.0246488957990891,-0.7141039301794782,1.13048034681111,-0.9557258080703426,-1.4969503192893445,-0.5232813899727213,-1.0683574956638475,-0.8521999138362841,1.069077879950506,0.028312393379620115
2023-05-31,0.5047983989494785,0.5455506275662526,-0.17820578453590832,-0.9815959462780335,-1.5162395069939612,-0.11150594655791783,1.0843022821309847,0.6808046424630325,-0.5531326364967942,-0.9741752210157958,0.1804936474165474,-0.08294643726294676,-0.0905273122617219,-0.11478597506344715,-0.01120618439312051
2023-06-30,-0.03899291932535458,0.772404973779428,0.2936169080097249,-1.1778223459430215,-1.4072767534462765,0.31160631996226457,0.5716893531239321,0.6166745813185083,-0.4092613855751166,-0.9422096866498318,0.3393089485947254,0.6422840161876602,0.4902146432445158,-0.36900819244877414,0.20945899453085867
2023-07-31,2.881895201722295,2.587575262396495,0.8892378248743912,1.1374823053443606,0.8440633922736712,3.878233084973932,3.691152163948009,-1.3796372643124486,1.1500127982421353,1.7574688804541525,3.3488288313388526,0.7701540323831088,1.0059333153415118,1.8648844555576274,0.1303413023073226
2023-08-31,1.5591647138407727,3.190198961201139,1.8960523209809352,0.9145738582876738,0.5219778164556573,3.652873388448959,2.4358398490410904,-2.3900834062574954,2.5312795757272246,2.8286686807685117,3.8563611847604475,1.745851361121964,1.679517695923172,4.595917176369004,-0.007891673385463444
2023-09-30,-0.2253916486938946,2.598700044484137,1.5346866944121826,0.9278750078214711,0.4131199618879315,0.6290279106172275,0.7401658206513175,-1.9832249306475647,2.15127013455809,2.0055845784428765,1.9723594240208142,1.5073840371375047,1.4059837782170177,-0.3387337193364391,0.03499273645403279
2023-10-31,0.3368934031506797,0.9849377675959813,1.5080152004697809,0.005974900040182571,0.48599774547509195,1.4648999737345751,-0.05635692645773868,-2.0205325624852115,2.406914951925256,1.889838970325302,1.4216037194494835,1.4710203715443375,1.3483372051300788,0.9873467282682598,0.061853319713688557
2023-11-30,0.7301346279092392,0.4475160084255842,2.8833631336467676,-0.926700507802126,0.45777371075176976,0.3117144139242963,-1.3903409886286358,-2.100678063159023,2.84254723174599,1.8620868517647997,1.2652866913680527,2.585854505080862,2.316168558464804,-1.001973121130979,0.054535364156031774
2023-12-31,0.5710381395555424,0.8683805295787009,3.1375048286565113,-1.4680509092295424,0.1291279620573278,0.5391162225025828,0.17619674470481864,-1.9597314495938731,2.7546965134012877,1.6800196967926124,0.9569471364966836,3.1110388282142707,2.4972157778807924,-0.2764891047442999,-0.07824240090141343
2024-01-31,-1.2178155313353325,0.05079007442330253,2.322851676344386,0.4900435561002223,-0.14105155086118384,0.03779924064523236,-0.9466796944171886,-1.3921601908536612,1.7502111596216414,1.0393872678088456,-0.15846865702000798,2.5522158288920647,2.1315332032874656,-1.8210063707274948,-0.067194134451864
2024-02-29,-1.003251250536546,-0.8803348505765128,2.072155961075439,0.29519407092536964,-0.560938845407932,-0.35888349068417863,-0.49220966987621045,-0.9926044228422245,1.1525877839067549,0.6224062301427193,-0.763403419739176,2.585876561441919,2.07318207604956,-2.8347486675590954,-0.02557600038903731
2024-03-31,-0.5086933880282982,-1.4784468524436718,1.85679274275411,-1.0336840043647308,-0.4783144992940265,-0.5304528564019249,-1.0556684944092478,-0.32175570014717514,0.2382051301213107,0.4251073266936852,-1.001097518199476,2.192091374617964,2.1760320585898203,-2.8380606768594347,0.08789950116335166
2024-04-30,1.059249381573673,-0.2579712427762689,1.9976368128399502,0.5405481983163125,0.06460678097689583,0.10426594105708924,0.3653733910331106,-0.6319729559205353,0.6515013532646251,0.6895629253900278,-0.24354189803402163,1.9426340262860529,2.057258074865434,-0.9745488007830604,0.001600793115405284
2024-05-31,-0.14592221144923276,0.19851960142374347,1.5992937852667337,-0.03590135443329684,-0.22618017337267896,0.6638711475181158,1.2698936868442545,-0.5471028050298217,0.571781178557599,0.5800606922026121,-0.19438266814067526,1.722764441771709,1.6448541440868811,0.6661097740009208,0.1361557166561167
2024-06-30,1.6217137366343333,1.2726564924693322,2.4393213506794282,0.2574156042424218,0.8129244798053435,1.9963570699984863,2.2913856087382416,-0.946482640229764,1.2973427672006363,0.9397708431757119,1.0332346518560844,1.8517198188958985,2.089341084817109,6.3948056723899125,0.18072496252185344
2024-07-31,2.0725374433328834,1.8152152979014027,1.944292995770389,0.9625510854304946,1.3634431507535505,0.849108953518593,0.758863204092974,-1.343954924649615,2.1793486356336462,1.267516446371937,2.3526868701045447,1.2716921067715017,1.3394470285391922,1.2735658906381504,-0.09210847540363507
2024-08-31,-1.515755131060109,1.0149820096677022,0.4887093417568332,2.723337031673399,1.7065035216298017,0.6922081918534813,0.10764044163645033,-0.8436588436669752,1.1973171949275876,0.6974068918876606,0.5799137387529341,0.19004262203499214,0.35011002834138877,0.32690778718148633,0.013534949826409244
2024-09-30,-0.08567352901602301,0.18845455165968897,0.5547396985653581,2.1693527553442298,1.3922314740968686,-0.7899432015000399,-1.73956793483967,-0.7364219318721718,1.0715349367819709,0.5734318287039359,0.20019584559908302,0.2775638233309791,0.3927189235714485,-1.4648894781383277,-0.10215143694462751
2024-10-31,-1.5000435694970269,-1.6071338957997148,-0.17070953401806568,-0.0043611648032215004,2.086636950864437,-0.8761928582421556,-1.6040156252854283,-0.323337163770853,0.4200809725374225,0.1635699995243588,-0.8642742410663242,-0.3145649251434452,-0.15514125806982326,-0.9114961917042929,0.008208704904575963
2024-11-30,-0.08122508957137875,-0.8402079933910191,-0.4647328078010985,-0.015866873423285504,1.855198857792496,-0.8355153058309687,-1.4677391495242476,-0.27770806423114947,0.3829545114532264,0.12030862907497941,-0.9100753005358095,-0.4990830532951465,-0.436080608984174,-0.6414042433953286,-0.10420377753000253
2024-12-31,-1.4557674741448927,-1.532984632457346,-1.1829052465754022,-0.062174479343038484,1.462640701998223,-0.716451602341912,-0.5506535145171906,0.14752872625003918,-0.17803367361880593,-0.2651438577002014,-1.5434146999494212,-0.9413953221757446,-1.1220027364960936,-0.0972343528167693,-0.09914425642477809
2025-01-31,-1.295206669346507,-1.4167532938998206,-1.258209680936649,-0.10733251001186342,-0.7862912464229105,-0.6402298549616344,-0.2369444067730809,0.5935275446553273,-0.6588162016486361,-0.6386564616240149,-1.696914323223502,-1.1396857717845768,-1.228490158699238,-0.05098806131005843,-0.09725114280753354
2025-02-28,-1.2223643109915747,-1.9730592980482626,-1.3772162719633572,-1.8100949885188513,-0.7937277979957698,-0.24696238815586602,0.6267533639664632,1.1248308017101138,-1.0957161805920073,-1.0706613053486485,-1.8247779692894288,-1.2892807575025635,-1.4115389279721569,-0.08905110565878112,0.14628366267553036
2025-03-31,1.490792200642449,-0.47370068410166766,-0.6636396774172787,1.9385264238800108,0.9883761384273413,-0.7447995070732224,-0.014082374327288448,0.04927352776344946,-1.023543091258589,-0.6917888965555924,-0.4970346233052108,-0.6034842971721073,-0.6164800373994984,-0.4407399690384693,-0.04572539848318114
2025-04-30,-0.6832311611620677,-0.21341078892127438,-1.3150244746706148,1.4120315947977065,0.7368485022017812,-0.8155598072537408,-0.5086177188156703,0.4732284651741236,-1.4186517868753026,-1.1505728597557954,-0.6226950077828226,-1.1427332634129428,-1.2952706992904792,-0.026271906135019764,0.013994071081008363
2025-05-31,-0.012000476329796108,0.38614751062799796,-1.2920809655340715,0.5523003332600755,0.6985278337282365,-0.7321012582644733,-1.3879105915038716,0.6062412575704651,-1.4788387813032184,-1.3143058859831702,-0.2758353989107515,-1.1790757598850843,-1.2965815823160602,-0.06300105308057279,-0.05090468279158788
2025-06-30,-0.6894450190124719,-0.724485018110561,-1.9741149771352304,-1.0510389489404939,0.3524316905164746,-0.43511880213480036,0.08609407945364383,1.3959341872332651,-1.8284552648121297,-1.9580326804244006,-0.48503515515315504,-1.7489466442025554,-2.0467527061828057,0.17228914590053515,-0.061246263859454406
2025-07-31,-0.7743571996298246,-0.7703798884366011,-2.4913854723978504,-0.9566367638565437,-0.006485971731024072,-0.26951773803638923,0.696920625314183,2.38016287499206,-1.961405002411967,-2.5046621799878066,-0.7999841930510463,-2.2482444182793193,-2.687898492817088,0.25349655445688946,-0.03498345623954887
2025-08-31,-0.4199499012831603,-0.9762633979567278,-2.0145664608336693,-1.5779175469362756,-0.44559830654372046,-0.6013716717510038,0.6286581383343041,2.35867243191798,-1.7439400720222737,-2.2765647288641793,-0.9418012901142425,-1.9783819162667133,-2.1696563414270993,0.5993778672880711,-0.037588191795900075
2025-09-30,-0.38949508611921146,-0.8313353720971873,-1.8940686798863484,-1.400896257483986,-3.3452933381216985,0.4105458441068213,0.3471884450596929,2.297088762944421,-1.5405591218368917,-2.12035878776975,-0.8992042672176964,-4.303081445812087,-2.0783526287067637,-0.10886384015821518,0.07070439990477927
2025-10-31,0.9282299638476673,0.05213882977213574,-1.3267229022350442,-0.13626401150233838,-1.5530792709493386,4.417488840278635,1.8696153642746223,1.276509475354803,-1.0837519793478245,-1.4123433543307249,-0.12656878053310436,-1.3381968979015646,-1.3372337418147173,-2.4764800682805737,-0.011007315038487758
2025-11-30,-0.07086651553062961,0.2498679509163871,-1.2657824362793078,-0.25644929002437217,-1.5039802571567906,-0.32238741242197916,0.11483998334719403,1.2048632918112085,-0.9489740933787926,-1.2884098710307323,0.02626485535523577,-1.3295953091020578,-1.2871657077490812,0.4048059002959514,0.05582274914829442
2025-12-31,0.7691053721536324,0.8747186946665583,-0.7896483918506616,-0.5970425331202897,-1.118523651745157,0.5272719263133929,0.5056131095530633,0.56182459970221,-0.6345950104171997,-0.839894774339778,0.647224433061409,-0.6748989836731322,-0.744118991347279,-0.14545410603202413,-0.055642795935644
2026-01-31,-0.5730026066558288,0.06730449110820409,-0.6108034811583978,-0.3298984474534295,-1.0985045417228445,-0.3136138548528214,-1.790330101374828,0.9839529444801939,-0.6927558043259024,-1.033381872091734,0.16972856591267108,-0.4931936162601863,-0.5821632674836813,0.11950894835207021,0.15303187413195898
2026-02-28,1.9427654022940486,1.1569755963333004,0.2088113172013998,0.9131059925096122,-0.0019530094317093119,0.576464545850139,0.8605582438746253,-0.5462634481521229,-0.020971392824934508,-0.09848841681440026,1.413477951352647,0.28553794797604215,0.24259814254450243,0.05063306563857281,-0.08042879315765734
