PHNX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-08-31,-0.34746574890415394,-1.7820751444921055,-0.8009813459025882,-1.2343237441185988,-0.5550173352493873,-0.4365954839345398,-0.4641685261310049,0.06779157425997123,-1.0627897173272955,-0.8076410904192403,-1.2598198987088816,-0.7140138381403005,-0.5767660069096742,-0.4367436414418559,-0.1336042815782341
2018-09-30,-2.158249826202148,-2.5270498350505384,-1.3984034039222275,-0.03937821951021725,0.7204902890044276,-2.1571110382168426,-2.480608083761862,0.8218242753102426,-1.876338497171528,-2.063388305757279,-2.7969431282570136,-1.7195117140725769,-1.2396772037994006,-0.7784927878529521,0.008419879894861409
2018-10-31,-0.08111694122416432,-1.5717269586842653,-1.5555477915381515,0.36068813725238763,0.40730184888360094,0.11653971828187633,0.13750056744522135,0.5468112077524976,-1.6186911265546966,-1.8815993209355268,-2.017723219909121,-1.8208205448043517,-1.5388060550119733,-0.3400785259789698,0.10479295310677912
2018-11-30,1.1623379915811862,-0.5684425204977902,-0.8443498455532786,1.6066182674281568,0.3859168365451316,-1.7531750273577094,-1.6212910028461467,-0.37999434554782213,-0.8720956203104211,-0.9850919340852993,-0.3848992351176698,-1.0766237980180315,-0.7186696641105178,-1.0181135220182642,-0.08652924043507942
2018-12-31,-1.3358085887158948,-0.1807219001439032,-2.279878524757971,0.7243920142506628,0.5736027084189632,-1.4807033772467877,-0.027834138183937315,0.19886973051362192,-1.3230648744791484,-1.7552492228524363,-1.0297784739928637,-2.500147667014689,-2.6838020945089456,-0.08334627942102014,0.06740656547083455
2019-01-31,0.6265199324699072,0.28131579802672196,-1.9709671489931144,0.8380348589272696,0.8429935604293257,0.1625882613153221,-0.2151951118493508,-0.5086280069652694,-0.8977616662846084,-1.1734606475087346,-0.15528729651337372,-2.09753750557347,-2.223676228931307,-0.4669981156880166,0.033597419624731395
2019-02-28,0.13325203014467676,-0.3733696487781155,-1.1415888198359452,0.15624701709383662,0.8577240388736431,-0.7775331590116776,0.7704958754427651,-0.886993851914257,-0.7104178336878074,-1.0521733839429204,0.21612640710991848,-1.3287674264035694,-1.1787204123992696,-0.4964431225059029,0.05364337760989183
2019-03-31,0.4254630195348717,0.8002553526167873,-0.9187965689335842,-1.7752248314767172,-0.5488250488241883,-0.8532842055253106,0.7104975797782871,3.341579282323346,-1.5393923795569289,-0.5087079916988864,0.4882260206914402,-0.9533376328244737,-0.5605453589835332,-0.5515039991127527,-0.09172920972371622
2019-04-30,-1.4856936953467765,-0.6061104302175198,-1.5115873218074272,0.18003895087543223,0.32529864911837464,0.2629707137177856,-0.32193112382579253,2.6242906732331055,-1.8832083667943809,-1.7515875779263799,-0.8754294569980771,-1.6243425605813056,-1.8582917065818734,-0.33714714418331515,0.08186095983586635
2019-05-31,0.835897734438642,-0.13438234119037396,-1.4806679511483756,0.5632172527633099,0.05610877687557978,0.7369674702518267,1.0065710656113878,1.2907311043965801,-1.3148561981578166,-0.5478743282190051,0.06941320888590369,-1.5822974628775306,-1.8175064788017448,-0.391066358897699,-0.024397138899769986
2019-06-30,-0.5414453314179666,-0.7905549019117751,-1.2866393762726849,0.35164968851719586,-0.5943551885891778,-1.2481485867848314,-0.788566158636562,1.0667715500665549,-1.2836731350823622,-0.9448859491820143,-0.46751331075156805,-1.4016485902064515,-1.5040042787316148,-0.12333252476387051,0.012039860862562786
2019-07-31,-0.029591473363004817,0.1778970888365295,-0.9344364314553273,-0.6668402670336554,-0.8003410617194037,-0.19801937280608362,-0.6739326167227214,0.7070127410544559,-1.0632861263064621,-0.7558212126434213,-0.39655445093188807,-0.9771943203721875,-0.8563057154195872,-0.23964474436938848,0.07858304552949365
2019-08-31,0.857258058969914,0.18803364035038292,-0.5607818716589437,-0.7240355956435315,-0.5625337455465271,0.8659585313872278,-0.11060340653332872,0.13610542851583457,-0.5958491607594579,0.5868952576223936,0.4693045838224868,-0.5407621124360388,-0.2375929207639003,-0.014454006160577456,0.0020955040464097755
2019-09-30,-0.12991773512508423,0.515338824704542,0.05050812240222593,-1.155835163909813,-0.7961855323533737,2.9870408322681925,4.187850012654763,-0.0038844471370489482,-0.4900670843269683,0.5966104981083361,0.43400669635886435,0.25990951783968036,0.8489852561747382,1.5995406060392237,0.03180604762927169
2019-10-31,0.23032569330166416,0.7105282460267079,0.16241497328550278,-1.2003041931395426,-2.2687287303485433,-0.43717512340797876,-0.20431771786360559,-0.2536541993553268,-0.23539725046502874,1.0772627770761383,0.4695854122837463,1.1530856750754754,0.9432158933535628,-0.5456976357437142,0.04428266614923586
2019-11-30,0.3998755771532415,0.36706366655080674,-0.09961774476180034,-1.6747685518555804,-2.5942412444455574,-0.35265827425810486,-0.6071833719884278,-0.5403970725160154,0.10432944242654392,1.8021458551937066,0.7793390997626177,0.9449294109185583,0.36655665069185445,-0.4248356747730938,0.1011395550824368
2019-12-31,1.0965857738257763,1.2699305785304915,0.8252459324973048,-1.1440742119798593,-2.219923797705976,-0.506585492189901,-2.4315660218721735,-1.047712074237968,0.970863848634117,2.5879286172571145,1.578300533368163,2.80395086110702,1.5886362171856587,-0.8006380275986669,0.053200924885843534
2020-01-31,0.5862639015405761,1.5358565880566373,0.8089632870828714,-1.2362316530199122,-2.1121410924300803,-0.10576051620890817,0.5211054716716753,-1.3964682124566754,2.128972601844313,2.217553683656189,1.6698939195384317,2.65540715074089,1.2769021742449689,-0.30581507772071315,-0.025066743146936857
2020-02-29,-0.5276746521471827,0.8812968221293556,0.646301822979459,-0.18179054246298298,-1.451670049091879,0.40395457629198545,0.8674095035287444,-1.4053601765543968,2.2686724418994046,1.2508666565880753,0.7536906132077091,1.3272191130774031,0.9237431276344533,0.2657959421077109,-0.4066450768181871
2020-03-31,-6.501801757776437,-4.104859803709938,-1.5370089875569377,6.2150129952076,5.361629512574806,0.6756226745513152,1.330068686109333,-0.5114384844647866,-2.2736882076016163,-3.4641458735747657,-4.261245262462876,-1.0689525006156704,-1.7824177418412877,-0.4684473501856365,-0.05089653672284688
2020-04-30,-0.4569712117887701,-3.859745886233255,-1.2601467195380023,3.018975268300106,3.476212328974509,1.8319744279754233,1.4022895562612447,-0.2529478994729365,-1.9020454282917107,-3.053654021486397,-3.1823871310312,-0.9421748392405708,-1.4375905960577475,-0.7487994273884898,-0.031296473479730434
2020-05-31,-0.23489963363843439,-2.9652495949980793,-1.60426271134668,2.452204356465533,2.640474541238416,-0.2627061614196883,-0.36414517654100637,-0.13266780259012764,-1.5807967914722338,-2.5578587400890638,-2.4085650470583206,-1.0076204011698604,-1.949793422097787,0.09095859600382958,0.10757394086581476
2020-06-30,1.1336868148407744,0.2324777556846768,-1.0108254216517194,0.033420674201873085,2.293150197092395,-0.359406806855208,-0.6732261553008967,-0.9046244047275736,-0.7826926101096684,-1.4317610538276224,-0.9215625552454724,-0.7741790225040424,-1.0146773447511275,0.09995312692978353,0.05332555507965719
2020-07-31,0.5455535384701397,0.8051147490874074,-0.7437024515597543,-0.2455000184217063,1.9905193085840927,-0.3641673706717119,-1.2661400819123518,-1.267280389847038,-0.35203708999464606,-0.9650149923343457,0.09665996429781076,-0.6600303864733287,-0.7006798401745973,0.10227375648812276,0.04416421506713291
2020-08-31,0.41703997618858424,1.1602146290392372,-0.8509066002090114,-0.8212404537709919,1.8586875716247833,3.1494266428952984,3.0715825938454637,-1.5202243760818401,-0.01311731498970371,0.022834174999278853,0.9965615584869962,-0.6590748923793729,-0.8033872307406253,-1.1402594056409148,-0.10136076482349213
2020-09-30,-0.9481293352252003,0.006018100365863985,-1.2629557912230824,0.04341445153422588,-0.3292539194595001,-0.17069802786496077,0.5449113414205639,-0.8393668153435352,-0.46168669042536614,-0.6281823521524793,0.0347108098092158,-1.025307715819374,-1.304537589149681,0.15286894510430546,-0.011217651498600371
2020-10-31,-0.12872621518276853,-0.37080892799784143,-1.3473376201644902,-0.19240675858249437,-0.39592166533624684,-0.3042124932281367,0.37623888549740375,-0.7621689409480065,-0.4256261744408835,-0.7229288613227596,-0.18269146263871724,-1.1108264478330667,-1.4119858535960812,0.21236958874546552,0.1693956126325574
2020-11-30,1.573352779441274,0.26960579816458463,-0.7243123873143641,0.8813551168097975,-0.019648584180194203,-0.027988220741178207,-1.825821233630238,-1.8629803791375692,0.5097497814228497,0.31186288315034644,0.8963486533184104,-0.6627875989850166,-0.6564284042706872,-0.021041823888377588,0.12644469090839858
2020-12-31,1.1090061103957756,1.4443572261600626,-0.5523628386057237,0.14496779261517284,0.021677134291368517,-0.15666953411945533,0.24302731282910375,-2.3579895995458173,1.263657367702391,0.9181126329122717,1.5822652419327912,-0.5646198113078774,-0.46621196336415366,-0.03807780167210557,-0.032808758483919155
2021-01-31,-0.4149031167063745,1.2230629225290475,-0.9386841691667288,0.3462161757804936,0.105726552944823,-0.5677883613694887,-0.23723407456442522,-1.9480523198099482,0.9800427009244945,0.541745379747096,0.8186453914829005,-0.7326547624029006,-0.7962729278855087,0.2571605033258873,0.08198247702688517
2021-02-28,0.6582440540666871,0.7262842511028512,-0.44459097489885335,-0.0579657163708689,0.13407027089373003,-0.6312366819826223,-1.0448159027551744,-2.143180312103746,1.4413204661170975,0.7953300808455877,1.1447806202967732,-0.5092824713836259,-0.36838440499076586,0.09787572825913196,-0.04132912899091074
2021-03-31,-0.4694082447502349,-0.1233435199388928,1.617446580621313,-0.2775627058872582,-0.13850382619652332,-0.675129069674858,-1.0985509605875794,-3.222008487454126,0.053865200858120216,0.42741429205949943,0.3324906686184229,0.5360330828486972,0.06115702232448084,-0.9400283137620682,-0.08520335488461302
2021-04-30,-0.8260655251921891,-0.34928068988510963,1.276115658361046,-0.020848836970469825,0.10041992042466305,-0.5873229452899832,-0.2619128800517082,-2.1464297100061724,-0.3502718165146648,-0.07151674903730931,-0.568038774619517,0.28776689375285047,0.06902986340627236,-0.6172723564366797,0.0986144194496758
2021-05-31,0.8177972686677993,-0.2597593548839602,1.9961091211519795,0.13111819190138807,-0.19945336361936272,-0.4837711345783157,0.19604733334157587,-1.654557636589348,0.10541440592812384,0.3243463927435136,0.011591303045940513,0.8417643470633359,0.13936314028979652,-0.7402684094923551,0.029833632682708392
2021-06-30,0.1939184267608325,0.09987044012848766,1.2916672145842956,0.07622318056410972,-0.4818887065582724,-0.4701929427865498,0.33828323007886163,-1.3006754689257196,0.23232587303556348,0.35929107090592877,0.18919225521280875,0.6918189032746455,0.03690947222501182,-0.6033754449963439,0.05779475984559492
2021-07-31,0.42377052461618847,0.7783895383389529,1.2092969008307368,-0.9123490517400321,-0.5057368437517065,-0.474277060119482,0.23052877721030304,-1.047900364685261,0.5017739754991467,0.4876664135580975,0.45236118361539107,0.6697761998765823,0.006054049245180586,-0.4837313357566054,-0.0010426200826325464
2021-08-31,-0.11846528293546467,0.2679279620292636,0.8692085907706251,-0.9756030996058845,-0.6231098557139754,-0.3576985892971071,-0.09210759054153983,-0.8296534235062325,0.46159017888805154,0.35014968701831906,0.3351206633160494,0.5182952440708006,-0.03131831648652844,-0.18039557034475784,0.10519127698800923
2021-09-30,0.8633037375672888,0.6247512230377155,2.020617724403625,-0.5548629530471556,-0.5429198637351399,2.2741630255597878,0.7924268363685499,-0.6615014514938589,1.0341936012317128,0.6536640714889972,0.92174363139207,1.371803339756504,0.1217416663811572,8.056692638040724,0.005825703595393576
2021-10-31,-0.06555485907498293,0.35954165800405635,1.922116655457662,-0.4625263557917696,-1.0270337528160705,-0.7918266041165855,-0.3663651288360455,-0.4968632295009754,0.9853300387876469,0.526341545436141,0.5234146990879933,2.4843938355617565,0.19161254851466494,-1.210221775077364,-0.01694672131311413
2021-11-30,-0.25733680187512104,0.28436878649127245,0.7778515484030261,-0.3895073340533212,-1.0425557585446972,1.1149359357194462,0.5426568408901842,-0.3447748269209632,0.83613881781274,0.36634531456681224,0.13796972885982497,1.0027541124840298,0.10983097401660648,1.3160975581338394,0.0388002446087667
2021-12-31,0.258189519779951,-0.03492609555947681,0.35425414273899475,-1.0647463517673608,-1.056448640161784,-0.12469752671413102,-0.9084885944424426,-0.21564485311115492,1.0857143503101827,0.4547184600568361,0.2126734081060706,0.478172704779182,0.08631531694449061,0.0032352632300489104,0.010639794304365008
2022-01-31,0.03250053730717266,0.01781811567164829,0.5855135131591165,-1.0541065579219497,-1.0952189879775251,-0.03476067914856425,0.273061944057548,-0.10101642629160136,1.2595791573950912,0.4792840620816684,0.14274475256447883,0.8595781080725345,0.25476600616088935,0.08613430992426116,-0.03769321283922021
2022-02-28,-0.3863189542156809,-0.049408637224769084,0.09050321503489867,-0.8657722326659134,-0.9915324500143292,-0.9795178336494534,-1.1046507254617626,0.00595957213832748,1.1830883182630052,0.4602259679304887,-0.2521509609551695,0.12698264211530663,0.32999360233385094,-0.44326091156283687,0.13707545639055163
2022-03-31,1.1890684036290764,0.4572126139289331,0.9345990349502089,0.030087915542796374,-0.7788545429581616,-0.45062434787584094,-0.19701014350645266,0.5173241845574857,0.5260903204847164,0.8883642521826952,0.7062858812700489,0.8672162780677994,1.8954600137611026,-0.348732003016056,-0.012349110932640864
2022-04-30,-0.5476513123926917,0.2673693928782825,1.237899609554512,0.254397103731108,-0.6860124877405296,-0.9912453412472726,-0.5621147341684745,0.6380406615442842,0.3008937035265674,0.6670307747827401,0.34263491830691667,1.1428022725972686,2.1044871646899033,-1.2259575665362625,0.07142595525577743
2022-05-31,0.5967995677695835,0.9040090586550364,0.9929396200028273,-0.05249279156766045,-0.6254288452459641,0.10450834892414443,0.59012433358164,0.7300004828602363,0.8258792891052019,0.8513044229601734,0.6782717284785593,0.90756252721765,1.6050254189089304,0.13933240289356952,0.0142944661477863
2022-06-30,-0.26921028451739426,-0.16987144283513922,0.8349442050863413,-0.9973954704498915,-0.5540499584772473,-0.29071156190559383,0.057337611606493956,0.8909356731870586,0.8677386980840402,0.7874409172937309,0.4322606142288278,0.74155375026663,1.4372229086835582,-0.2996047244266852,0.05769331623301798
2022-07-31,0.41225394942634247,0.5475100069475187,0.7650293936477387,-1.3692738731074208,-0.49696244015910657,-0.867287963641339,0.03810949417964082,0.9631257822539652,1.4479704661919806,0.9588410478356671,0.7054342063132724,0.6787562654274617,1.2291481823482575,-0.9252401581233504,0.11476590673704545
2022-08-31,1.2389870596628263,0.9964238678112194,1.360838101263055,-0.579880866120038,-0.6547035605015853,0.5527185090937492,0.12641293579628565,0.9596172278199144,2.5795698118435335,1.4346348097703188,1.6158517696334795,1.514274877319488,1.4551146935179131,0.9462988605637519,-0.005275176190671375
2022-09-30,-0.5326406751311302,0.805733048185078,0.6195041429356204,-0.2872756612085754,-1.1225719414972033,0.41937178654404367,0.17299136957948502,1.041689822538905,1.9123397168426792,0.9599825351527944,0.6534151753711518,0.9807519081550036,0.891600808553751,0.22115574862716234,0.02034764713844517
2022-10-31,-0.24643418732634612,0.33661011600021573,0.641278914517573,-0.1428565539672871,-1.311210715869726,0.48210142241206977,0.7708215447842084,1.1661389867343117,1.835215101680894,0.8836474528216596,0.14721565476951806,1.288588831069453,0.8710550789243751,0.29642887907181387,0.021204264616913646
2022-11-30,-0.2561142182483061,-0.8195526374983833,0.8344082663434054,-1.7747639443464196,-1.2637727581757463,-0.6168168041309814,-0.5967381720798891,1.2931657865463508,1.6718972221227328,0.7910961881530837,-0.22270817160707324,1.6217921867919405,1.022506171892127,-0.7053764139711627,-0.024965197494113113
2022-12-31,-0.9673015152244158,-1.0310106100281404,0.33037283043138443,-1.3141618935719925,-0.839335823240594,-1.21176994916022,-0.6122794586766186,1.366390762231486,1.0034815234329348,-0.21510191686547073,-1.2086035243553308,0.6081980251715925,0.6693764925356742,-1.0626874629060494,-0.038583728022183676
2023-01-31,-1.1421909283372398,-1.7220131570009172,-0.10759076925174484,-1.0264079405303992,-0.5271518619084943,-1.6950159278950159,-1.0325539144292448,1.5069977208895897,0.39205266652627657,-1.1656572063338073,-2.143188579838419,-0.011916729541329508,0.40184749241247525,-1.2256115265309016,0.01049519765235979
2023-02-28,-0.25952028811798655,-1.7804317254366546,0.16843262691552055,-1.1959454079619427,-2.1056550145006283,2.852079931892346,1.1840418280030707,1.735171703612283,0.39095010931736696,-1.3185821566001104,-1.6490518306717838,3.2848511706085413,0.6372209612572223,2.237456792358647,-0.06122490317113471
2023-03-31,-1.5161968644941664,-2.0760986845656726,-2.206543956199782,-0.6576068005793508,-1.4324162833113754,2.7686435787058317,1.9546669164658923,4.9720908176734895,-2.435693682699405,-2.404336915118935,-2.3836912196941644,-0.7799583736132926,4.021306439506818,0.9363244363984194,0.1054911798548693
2023-04-30,1.5011157803015998,-0.16373224455593222,-0.7838413095029787,1.2259023298548413,0.1039107076983139,-1.1149319791434635,-0.06240850056059316,2.507962125955626,-1.5345689774681963,-0.8110499675322841,-0.4046606867929724,-0.7210585636614255,5.844069140240613,-0.8229548020958859,0.014694029831201586
2023-05-31,-0.27000258492288703,-0.16999538930892266,-1.372915082918282,1.2328760483988386,0.23182204033655668,-0.5312058291328955,-1.3713454231626232,1.8247673546715555,-1.542486775182173,-1.034831292137716,-0.2464910411154035,-1.1443820774361666,2.495266162622166,-0.3298891477073399,0.06354968805043477
2023-06-30,0.7300755073414306,1.387096505264455,-0.7625454124219175,-0.24716411685873302,0.6261035866185637,-0.6140631092634069,-1.9663047588953304,1.345630131594789,-0.9426391647050025,-0.2595996290200506,0.6167973634260381,-0.8718526659941465,2.6885787681462285,-0.4637945078403277,0.10172326718738624
2023-07-31,1.4241666974073555,1.2210378114909666,-0.2755880828925022,-0.25758556992681253,0.8541439981442336,-0.8787971712738366,0.03023327229248209,0.9608046064907584,0.15054617484480096,0.9847849650661321,1.7628404327990306,-0.6360946668593015,2.503629216500411,-0.7656408999544827,0.039148265698210886
2023-08-31,0.1878069739521866,1.5359774950280207,-1.0375153991752506,-0.8047077543784514,0.7874386633017105,-0.5144428617990605,-0.16839490161906653,0.7443414879943694,0.5003127064363843,1.0754148238017172,1.475599680848481,-1.0807365999564638,1.164955045687088,-0.34922147271128723,0.00802390435341012
2023-09-30,-0.4197269172298654,0.7430590812599379,-0.8744488543588312,-0.10105602013349924,-1.0123821055935212,0.39724791269904863,0.7550793008353958,0.597186286187013,0.4299632135078141,0.5536960934600831,0.5416544039804692,-0.3106674169289734,1.1937860669798819,0.2324725315273825,0.0005510067031621099
2023-10-31,-0.504259466716572,-0.4624628742837273,-1.015043497274745,-1.2874191306715543,-1.2513595160097088,0.5096500489118709,1.1886079760986306,0.471980625972986,0.30102331969624113,0.09951600629273667,-0.05569569738769092,-0.30349558464463544,0.886806136437948,0.44693274335393696,0.26705331738516996
2023-11-30,4.6516499176700155,2.3030478210916714,2.156999672303133,4.419311154547406,4.333491662743677,1.226054749427202,1.3756520842870341,0.010915135577055259,2.694417312386335,3.35532795586016,3.4150762025384154,-0.4417755794699849,2.5174951683526756,2.135230325644208,-0.05478305047784271
2023-12-31,-1.3192438627875267,1.320251783553532,1.5076443250224147,3.8230891762435184,4.133968268125543,0.3826931567352883,0.10347362755637116,-0.014367029339679122,1.261256296127011,1.2584556225536696,0.8387409723463609,-0.812444648037871,2.0760086413555894,0.5506238243174674,0.07678249448885746
2024-01-31,0.5819395355599617,2.016156409782706,2.8978597587165082,2.6361517769563947,2.95808330042636,2.3667146070085545,1.456761071235704,-0.21361134637525456,1.3722642982670095,1.424648182529292,1.0796039341245591,-0.21829788241601739,2.6347414685854855,4.745631983646008,0.13014771420829052
2024-02-29,1.2697813310175616,0.4224485454108703,3.9331152538474092,0.719276976047327,2.5834699031848465,1.8985290779859898,1.0489731313317867,-0.47928884599449334,1.631322516637761,1.958414570741525,1.8623154698416786,0.3538594366874523,2.7616209787390384,3.939484259347336,0.0079733443068087
2024-03-31,-0.488414545268694,1.005676484440443,3.8296605611517784,-0.10086230588078615,2.1850684292036604,1.2513990168816198,1.2794231012748194,-0.7959205341444227,0.5399058380132484,1.0737618125411508,0.7561539203584574,0.7100236970641925,2.082187313956243,2.52842601389035,0.12447168308980544
2024-04-30,1.2005467957652185,1.4143178706604498,3.0705761025393326,0.10081868968673902,1.754197979305507,0.3875571310754151,-0.6998749479287674,-0.948932844070831,0.9498845263782741,1.3769687699726796,1.2434423295624564,0.9053125950221581,1.5455190206470262,0.8004524229647967,-0.016636870100417124
2024-05-31,-0.8396327726396898,-0.10779471569005164,2.244701476833698,0.2733900963336423,0.3656261065087144,2.13640401885409,0.9683038791723607,-0.9484626582480821,0.5373499174989401,0.5093911024871496,0.2758707020909424,2.1102608942931576,1.2785905051167628,3.8251992681973497,0.14638612468465406
2024-06-30,1.4386305287175982,1.2573968212485422,2.5751642128801246,0.5732693545763737,0.03857041752865069,-0.6387397495231584,-1.3980900271750494,-1.0930444162634732,0.9701688670884764,0.9567507304425079,1.2217592286436205,3.1997115348871725,1.187204181767726,-0.9845052129810763,0.002477212316831632
2024-07-31,-0.5732558737223391,0.00878770213956004,1.521622982963307,0.5436479764202242,0.26842480953401543,-0.5811705453483944,-0.6069503192934901,-1.0909634766863714,0.6084345787920395,0.3357998587770589,0.29041033346862344,1.4114353967428654,0.6127414931072456,-0.7909412938307411,0.046760072542167054
2024-08-31,0.037143070466619854,0.6087765679348301,1.429130458960275,0.1354859405814817,0.007593086088461723,-0.8266300976177116,-2.6741229691813557,-1.1263187997860433,0.535653514669509,0.11436689873934075,0.21259078121060068,1.6978175157381483,0.4769303503637132,-1.119482241209456,-0.020937138069233564
2024-09-30,-0.8238792232604507,-0.9647043509608302,1.1510574591670044,-0.7990810395671685,0.15390620413852768,-0.8332342810265224,-0.18934374647435503,-1.1032651749874267,0.2440022487823308,-0.41980755812153286,-0.6082334549852009,1.1395733338735807,0.33976744033421724,-1.0870215540505743,-0.1927077098543878
2024-10-31,-3.0774399370704493,-2.697045529766588,0.08456460453346082,1.2762584463800724,1.4771495339093215,-0.3949078169651533,0.22927102943116237,-0.9248777815408268,-0.6297156052897459,-1.8877600485871306,-2.6927246751922724,-0.7523321914883004,-0.21361688397812315,-0.4357419908820286,0.08443220163557151
2024-11-30,0.591214135802114,-1.9585714165375032,-0.705484141328933,1.5447299386183577,1.5399655410692117,-0.9545774930640513,-0.36108825471752276,-1.0181365891312326,-0.3199341579253242,-1.3703507234715075,-1.5746325206234428,-1.3023981338069175,-1.201234308458093,-0.6745847978378411,-0.013525014314584147
2024-12-31,-0.5296717565732962,-1.7209143980514583,-0.5233989018248774,1.4263059658865531,0.6921049563696531,-0.8616351545607551,-0.19004237214597547,-1.0034392142247623,-0.41130135771820286,-1.5258881806832942,-1.4300587061207293,-0.8966235534675354,-1.0628749666285635,-0.681000370066403,0.004762204494217542
2025-01-31,-0.33301815274234203,-0.17733397351531152,-0.8006762393165572,-0.6084103554234557,0.6353579316665465,-0.29150489712902616,-0.07037058859229835,-1.0004127504787435,-0.433016227199191,-1.5464344087737392,-1.1760730986737928,-1.0726609074192186,-1.4385329740382242,-0.33337509886719424,-0.05876482836774607
2025-02-28,-1.0740753543008874,-1.2694001999190936,-1.4309045245454464,-1.063947641008274,0.4392582110107089,-0.7090894361429733,0.19596731821440694,-0.9279566794119847,-0.7066282311873049,-1.9468044940488034,-1.4023382988509803,-1.523127295029568,-2.192592509427664,-0.3998907545649568,0.05967804264082443
2025-03-31,0.2879413778209181,-0.7232540231526473,-1.1895798056166165,-0.4903219476572893,0.6625686756896781,-0.6354638807339412,-0.021778045340102508,-0.9954766059346177,-0.8890645195266176,-1.5690125964928863,-0.6291903565179562,-1.3324597847809099,-2.0263198296654608,-0.38811239461198066,0.012818362827835394
2025-04-30,-0.29153874339391306,-0.7171813453238198,-1.5162910683151853,-0.5113100170705885,-1.3358550069408308,-0.6313632605616142,-0.9770160024490651,-0.9945736061228948,-1.05966022620656,-1.5988234934161756,-0.7081225159972866,-1.4172864477030616,-2.1577382407862498,-0.3025498555823764,-0.07962725378419325
2025-05-31,-1.3078947317515142,-0.8555048969654092,-1.599270535676191,-0.2342364595564608,-1.3318258501540834,-0.010975801538952886,0.09277071962004173,-0.7997666047789485,-1.6536251747695947,-2.1237377822310988,-1.3383000627906105,-1.585862952747081,-2.0325444579971634,-0.2873446610195796,0.015877447262913694
2025-06-30,-0.16521567294857792,-1.148640714664279,-1.8135815482940663,-0.5942309356283304,-1.246621688257287,1.1606631709733677,0.5888699229931611,-0.7351223112016385,-1.746247830955809,-1.918192626178847,-1.0477865958154386,-1.9416505164894937,-2.0757068084086856,-0.4832406859574528,-0.05103382676647439
2025-07-31,-0.8851370533372233,-1.5213002604360426,-1.7761177045038459,-0.7246940025102782,-1.119859675747593,2.0045683929414797,1.3298601993813475,-0.483976115597235,-2.1245775361608037,-2.187132472383438,-1.2789787960920123,-1.8847348093403573,-1.9385762716438646,-0.735250047206777,0.012855024371929893
2025-08-31,-0.10654948272737688,-0.7323177817983123,-1.6851141562306107,-0.9869001523306655,-1.2129572938292097,-1.3534852991065656,-0.8397236994668245,-0.37411352274989823,-1.93166644160953,-1.9466010099688607,-1.0220022259131303,-1.8222150752606239,-1.769729436836099,-0.05095398350339347,0.034200868238436155
2025-09-30,0.1421674461714007,-0.5411779154273013,-1.4682216276849713,-0.8498418759397204,-1.3862722566713177,-0.5209199911320251,-0.7020356898576697,-0.3550477790431459,-1.6442517288161127,-1.6033300353833673,-0.5617964978272333,-1.574428081659167,-1.5068099584558707,-0.2701098395756429,0.07854317877902141
2025-10-31,0.6217109171986832,0.41890236189102,-0.8503814275904669,-1.0907005171640551,-0.9281300711654833,-1.1686820698926779,-1.793121867081946,-0.711056684179918,-1.0851488161529232,-0.8469833876988453,0.18417092431478027,-0.6209333087380772,-0.9457395563813487,-0.4142777103223585,0.031704123447368907
2025-11-30,0.06595729837102145,0.5274964430211815,-0.9408290358433657,-1.2864211982064244,-1.608673190703547,-1.25710104447876,-0.268223901620674,-0.8415221075617817,-0.8141893958705763,-0.543937128970537,0.279964293335431,-0.6857741977909554,-0.9815374384002,-0.3540490841593516,0.06503140402670492
2025-12-31,0.6558723070151755,0.8169697267186017,-0.7116044244435877,-1.2530533327519997,-1.3198337196801337,-1.316779622901653,-1.1265469769634204,-1.5958094947868466,-0.22471862907941162,0.31558939255320667,0.7572266920828752,-0.37851169692781633,-0.788078445379963,-0.4580121103429173,-0.10383304332705438
2026-01-31,-1.6864363235466024,-0.5176166313565176,-0.8939487370713073,0.49155989005467976,-0.4886070657805173,-0.714988465834489,-0.05134792422042597,-0.3444639193163013,-1.2191371800936772,-1.1667967150562226,-0.5044574250839012,-0.7641604490399744,-0.8847265992369335,-0.25633974763273987,-0.007268827246629299
2026-02-28,-0.26760468063978843,-0.763028328694325,-0.7236234876210665,0.5140036299607681,-0.3931075032526855,-0.9116640524649144,-0.20779474202433548,-0.3749904574814513,-1.1812316481299028,-1.3071686954590453,-0.6714377006557941,-0.5949387367818929,-0.7268683807747545,-0.26204006157258664,-0.015248920975978507
