MAXF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-12-31,0.1998477896639044,0.31366805580790763,0.7245047275019727,-0.5094414469351682,-1.2535739762520042,0.31872391168347486,0.45260810084502373,-0.1491781803101502,1.0543501856054964,1.8473381225447472,0.6740792630797253,1.8196864763573335,0.424910423811418,0.2201610564529581,0.011708097367535066
2021-01-31,-0.0455245238710637,0.6311128711624652,1.0366110044747694,-0.7513395157501185,-1.1434645512835433,-0.8392512265095375,0.4543394923708572,-0.005070874957137696,0.8649820238357032,1.3580521348207777,0.38321578120940347,2.2420630144406686,0.5410322294490986,-1.1072593036640026,0.2375055157662091
2021-02-28,1.8073801275273103,1.557163572924347,1.6602010311506148,0.2460183065272352,-0.2843291313079568,0.26284517829021464,0.7157021222814267,-0.06381114809258807,1.3057900564635714,1.4907862377626477,2.4480570361905896,1.09860893033004,0.5914222258214561,0.6516664589859397,-0.007707725562833087
2021-03-31,-0.3197385003653067,1.1093746786790304,4.907661660627996,0.37203585872087325,-0.21271392092629943,-1.0447768571436953,-1.7125625661304167,2.4228530154291184,-0.18364655656869863,1.0484419885131129,1.2969559132186446,3.312011123900599,6.628743491334715,-4.061279648425381,0.04153614982936678
2021-04-30,0.10461723171017288,1.2141291533583387,2.2631121112097157,0.2795158122678241,-0.35912371649846697,-1.5876497117649448,-1.7224378856938556,2.044765520743886,-0.17501577202922147,0.8250342322625124,0.896521527978855,2.021880090102019,2.520846305602388,-3.7049269496469566,0.04068357663644354
2021-05-31,0.07098760125513003,-0.11562883779284093,2.1075649462282584,-0.9286367569461368,-0.3545711568410818,-1.195761146323231,-2.1037118086407482,1.803411286742556,-0.17565069358508417,0.6401303777429433,0.6180049284270142,1.9141439088288024,2.18189418375746,-2.228993570469845,0.1278890981748943
2021-06-30,0.7811313582470468,0.7526529235965274,1.90378415369492,-0.6415894184331813,-0.3157940364585573,0.19410483747126475,0.5876576274223491,1.350658315365875,0.127575985382161,0.630801088081327,1.1613176878985545,1.6613981414121464,1.6331552927925914,0.9115564469690429,0.05655573425594985
2021-07-31,0.13595822331028803,0.7839075739913215,1.8529666138939849,-0.6600972336042867,-0.387767225894318,-0.9247593567227435,0.597667222824052,1.2505873139297834,0.1864527436013891,0.4829261994613428,0.8103488032793231,1.7767817131658385,1.472593823148276,-1.3649737984281325,-0.030722923110744337
2021-08-31,-0.5839330572330809,0.26880416804087953,1.2333595973521223,-0.26266120652965286,-0.8960893037615623,-0.6387834990391331,0.5517937292568731,1.3757575067901109,-0.0995809965376033,0.19843420036048698,0.008574071228535533,2.52275910503253,1.0517402940077556,-0.5743291655131411,-0.07028028717812626
2021-09-30,-0.8860761320926542,-1.0786090593821374,0.6094581953419513,-0.433711065991775,-0.6576109642986091,-0.5448223879588979,-1.057844484446243,1.6190554174918315,-0.5943222529623181,-0.14620778704776397,-0.9996174125444133,0.8929060013993881,0.6359469334512833,-0.32491271286865764,-0.040953456708632464
2021-10-31,-0.6119507541184654,-1.6592044800566104,0.5266943775047465,-0.9846303788324892,-0.5955895732487381,-0.5470664817238443,0.06037069442365948,1.8006798638176058,-1.0126821154656787,-0.43183456709112245,-1.488234283369979,0.6654530177645585,0.6275504407075074,-0.3545097655337984,-0.03485474432287161
2021-11-30,-0.5674535146504327,-1.5911341494814406,-0.10924111960058347,-0.9894329964959355,-0.5937840928291311,-0.8522726872359921,-0.9439705683576207,1.9056076054723328,-1.5827870466830798,-0.8071028053732378,-1.7800811594515875,-0.008261115658613094,0.08642989665670894,-0.4203693067257707,0.041763853410985166
2021-12-31,0.13186957901006618,-0.7802831530300373,-0.14373021543188713,-0.610001594228553,-0.9499084873490559,-0.9261321688876318,-1.1413114371392148,1.6033956978202033,-1.3004072412063008,-0.7826270147935108,-1.1324924802619083,0.6332007996281497,0.010085185164992457,-0.4658022070510052,-0.029187065356605188
2022-01-31,-0.45345500889079754,-0.6480125268849878,-0.35508470006304166,-0.6044788405979946,-1.108831892053262,-0.16277385379121342,-0.04522065593294618,1.6607031382356972,-1.497780823300229,-0.9007652664760211,-1.0497379387671373,0.9574008737562186,-0.13806839566711102,0.17236584563299015,-0.13753787750605817
2022-02-28,-1.371015933530449,-1.201188314517908,-1.7089953579643613,-0.02437148622356171,-0.7287469275287403,-0.2456932300461252,0.6365124150540732,2.050728839462809,-2.3741056522291117,-1.303372996165317,-1.729272083507985,-1.7457037529924433,-1.3688698974864657,0.535019813141209,-0.09592497468111134
2022-03-31,-0.9114845234025828,-1.9037666199401366,-1.786894905623847,-0.4233690992776731,-0.6472126846272365,0.1636481784032464,1.234514906424631,0.008579059940877001,-3.3975445401024635,-1.5467191153556306,-1.9087828052351863,-1.886872772170723,-1.3385388568014454,0.7408755704936485,0.004895808654212408
2022-04-30,-0.26752220889476225,-1.7865882058658282,-1.8746279257947205,-0.12442637115804797,-0.5231143841936619,-0.4013873490284927,-0.3387860822938642,-0.044866454799316925,-2.6665865326688927,-2.081083513986105,-1.649710373479943,-1.9073706175093033,-1.4006095472974116,0.8729257375272297,0.04780914307426528
2022-05-31,0.3556301310818948,-0.6062440952495677,-1.737134898482996,0.021485154817816477,-0.29472171823918725,-0.38895354788212416,-0.07983136620261279,-0.21313709301940806,-2.028963684601518,-1.8793410066882217,-0.9875634309577659,-1.7269926364749346,-1.3238494550208562,0.8667379865467826,-0.015662474198067468
2022-06-30,-0.4658243484443592,-0.18874578263260589,-1.9550034397883542,-0.913701144497073,-0.3577338180768362,-0.673442070869002,-0.3066444165721209,-0.23570353202324107,-1.7388571970639604,-1.9188375056306726,-0.7739453299074799,-2.0354845423822034,-1.4697653421068773,1.1209850766384601,0.09492083392952352
2022-07-31,1.0475065603286888,0.44697155495303,-1.6868567075584504,-0.14250599386172003,0.14809182189247655,-0.16379743638433442,0.26631136171585335,-0.5390731835174907,-1.254407860556427,-1.4068214516961164,0.2353967084615401,-1.6449462529732612,-1.2986696776028266,0.9004721888906773,-0.042688503358408014
2022-08-31,-0.7811386586742959,-0.11249175874070645,-1.5618224935757574,0.3831493831370678,-0.23051402143159924,-0.41660670562132757,0.12137580673254479,-0.49078148588311904,-1.2115701430420975,-1.5677015423208123,-0.11525673694484061,-1.714686045611989,-1.2513951010998505,0.9431435818628706,-0.07780089389571843
2022-09-30,-1.172819787948033,-0.47265130899960905,-1.4410719681545934,0.9069528853185468,-0.37695155322920526,0.8392106424457209,0.5405933748740486,-0.3440708786021872,-1.2305287863254566,-1.9145682048039017,-0.7403346720358864,-1.6574469346070646,-1.212675830294894,0.6100522177869148,-0.07421893475439571
2022-10-31,-1.038794262124875,-1.5317361883732763,-1.374733833818425,-1.4211670365081248,0.04309250936702731,5.451380816337817,1.5196055320738076,-0.1810391498712478,-1.2056073496325743,-2.32231530192241,-1.180089039548836,-1.4922372939334645,-1.205056166881388,-0.7309951685459165,-0.0034662079764861725
2022-11-30,-0.13519879937957366,-1.1545809073291722,-1.214913396964038,-0.6506425982404255,-0.33221321145366534,3.75385619282537,2.2438122633395214,-0.27226705804198414,-1.019078136332339,-2.3114724924800694,-0.9799624836235934,-1.3552951958361263,-1.0952895106939244,-0.7050169724315081,-0.04063895193872563
2022-12-31,-0.5554393100478293,-0.8398721847643839,-1.2534022750247444,-0.812010495799591,-0.33066822535871365,1.7204197081328527,1.3312064615744295,-0.23342241772944866,-0.9315776256657633,-2.2422932758537324,-1.035720553725716,-1.3841653491121348,-1.148252183368621,-0.2781758224676822,0.20980031238107816
2023-01-31,2.634603129164959,0.9281568865642247,-0.8068453005076305,2.1901424364573376,2.3172582343842065,2.228367638815471,0.916080415184756,-1.1920938336956073,-0.32585188520661307,-0.8798031257442558,0.772025678592676,-0.7320143291646091,-0.7765666671052136,0.11614489577128664,-0.18797383184620742
2023-02-28,-2.173105349196062,-0.18466398633533113,-0.8414329415381009,3.7081503852004194,3.470193547288568,0.524103746929368,-0.49529346778834477,-0.5831522902669423,-0.7319130697582595,-1.8395209784027053,-0.5404544766953545,-0.6930075590319476,-0.8386555391836227,0.4669650768231147,-0.08661103439603512
2023-03-31,-0.9087593548387919,-0.40910232056523976,-0.7659434895984362,3.099548730335749,2.8435025214782734,0.3834153486436322,-0.22116936250685454,2.6038138664025037,-0.547489491689799,-2.0039549421088987,-0.9426647879812224,-0.6388276501336101,-0.9299158344841998,0.564611578973966,0.007452476147206574
2023-04-30,0.23196324285518385,-1.7120250478944496,-0.7027405830855471,0.5173675969824849,2.39461648699265,-0.3274475900503634,-1.537373833193104,2.1199830969500493,-0.39828221454371476,-1.6201459414053643,-0.6778525882309134,-0.5753727135101409,-0.8822676861251697,0.7565339887751544,0.09931649598885703
2023-05-31,1.3203846775479622,0.3902257906476957,-0.5436504219967739,0.46083660307525953,2.421798054958007,-0.19045573633405558,-0.41120999194767754,1.2463046616588522,0.02221046953022895,-0.9295294551414032,0.32055956894662635,-0.4572562285551857,-0.6690580207943343,0.6166892829607897,0.13768910913662838
2023-06-30,1.6911562056213953,1.9847548632745577,-0.14591825954905183,-0.11595643775415365,2.389162603504274,0.8798724163941248,0.5613694998534808,0.4095146644141826,0.652775646667581,-0.10117631911991197,1.5692524136204957,-0.2350977753679501,-0.2282235956609273,0.5708529395337436,0.0047982375522875615
2023-07-31,0.17960540296150257,1.9190191797084724,-0.287385713433101,-0.10081792090290581,1.1651928833718017,-0.995271279456246,-0.45813744406254087,0.3517719239602741,0.8642678670005907,0.08110922008531887,1.8410544959809847,-0.289146094102621,-0.37919575756228047,0.7412089074804232,0.13627386977220943
2023-08-31,1.7026354827037051,2.148935205344124,0.3302957095030021,0.042172066684561436,0.16627901514882515,2.2352945839577703,2.3291307148063622,-0.2970004254254221,1.9598674009706278,1.2149095417374296,3.045620785098483,0.11812164383214842,0.18008311480235237,1.6401838406146343,-0.02598535099761108
2023-09-30,-0.21105273440274883,0.9387133443292587,0.6812268237770067,0.24690654109149843,-0.3942690568438266,-0.698367059405464,-1.07932498473693,-0.13635363246851046,1.9230831775568327,1.1656287793414941,1.5941757762553965,0.5064838745328615,0.4915826261124561,-0.16003703654680973,0.004770138167503818
2023-10-31,0.1011040568974072,0.8800547917943299,1.198232181799602,0.2287608148140768,-0.3870661101174444,-0.6138873612542881,0.6207509533061552,-0.0970374882565854,1.994291908188526,1.295744504615641,0.9237880852514969,0.918180643471235,0.9534866367500907,-0.367022821463831,0.10883331015812582
2023-11-30,1.2155184847600373,0.6375024105956492,2.0645851308821612,-0.14963198453733048,-0.3502515393177117,-0.20677021168430612,-1.6825405413229728,-0.4885175543576834,2.653664927578583,2.098657676846993,1.3726881569826066,1.5327839013268558,1.6142655793535954,0.017999353645876334,-0.06579519739469088
2023-12-31,-0.7344360780198157,0.32798016345245895,1.9181081052639997,0.1733269840524421,-0.21342360957166293,-0.5807763724588813,-0.034195954751432014,-0.0859859892428869,1.9306734479961154,1.467691608187984,0.3349105113725943,1.3396226024578899,1.7206097016458617,-0.6523799026464648,-0.06941960284358258
2024-01-31,-0.7203589184170576,-0.16496456906926404,0.4859123477476398,0.44712212883535635,0.047146523180900686,-0.18790951374160184,0.3508724486578194,0.36189324054000854,1.4295337333657334,0.9446321493722033,-0.4514750651994731,0.30590207401359576,0.4451439805016439,0.21382538319233022,0.08542826073087507
2024-02-29,0.9221044069361036,-0.312375696067567,2.1485048569252205,0.09539928043974835,-0.44801946478431043,0.5326595825763369,0.5868161265641358,0.06214444149178366,1.8126167596744203,1.478774563153293,0.2738614764902731,2.080767819104765,2.1602717505218765,1.441123303243155,0.032966117215123714
2024-03-31,0.2852539553137143,0.29795606844501177,2.646324348109547,-0.1182669010606614,-0.5245155984898072,0.00030245813399646277,0.7463754712040896,-0.6369075830897756,1.1925781841616685,1.45748122809187,0.3863084082945369,2.612390797321608,2.350748963416792,0.5857699353600049,0.008643439634387476
2024-04-30,-0.035636823743032196,0.7672164847885136,2.233266293827645,-1.035549139887985,-0.5555275521669796,-0.17761388782463233,0.13778893275173423,-0.6945956604269081,1.080345127242393,1.2665453120506085,0.2367666607341587,2.2140557462199553,2.0145806186075603,0.15658465981125402,-0.0962355261948234
2024-05-31,-1.1986623517123796,-0.6193467379491095,0.9742421540038023,-0.33137232272798156,-0.7081698727991966,-0.037199801445022634,-0.4690014321741633,-0.17971893636602168,0.4377747249379924,0.5630745360107006,-0.6585332096440801,1.0168649126967646,0.9854217781385098,0.39847895431112007,0.05668633888020474
2024-06-30,0.5472614048834957,-0.4421251963409182,0.5553568983435034,-0.1151443972533675,-0.6661301713859994,-0.46817906702137674,-0.5060831589950561,-0.5871523145915513,0.649340865517387,0.7974041670842954,-0.10651160278303433,0.5680648442899,0.5260932888098921,-0.012973488706903926,0.1348683599651343
2024-07-31,1.3526791958132116,0.49434224246334596,1.0763172624424482,0.7339991692452789,-0.4277792594897768,-0.6092357267218114,-0.4411437879111626,-1.3896227454366805,1.3125726201160144,1.3439986881427868,0.9818270838943383,0.9950365877549197,0.8695169570726186,-0.29924149879915457,-0.033979078868383084
2024-08-31,-0.4704128407932887,0.9607488523743646,0.24893382036441106,-0.07746985450104665,-0.3985958381560974,-0.3246749822966004,-0.5625392180147076,-1.19605073096496,0.9025417321879733,0.9665892146786049,0.3604534678260838,0.20960120811119726,0.1995974849972324,0.26712412970853244,0.10261217341315551
2024-09-30,0.966037299270168,1.2351725721821853,0.7613420797204664,0.02854766316904203,-0.14882859395399492,2.074308451738288,1.2497858713832775,-1.6236047271280898,1.31792197468121,1.2067222453009403,1.1887475895540243,0.5993078982893533,0.5434423660021732,3.663805585351051,0.07440779526033638
2024-10-31,0.5903624822269751,0.7153319033766562,1.0404380057943172,-0.3700035875755975,-0.1490665290308544,-0.06805352749879982,0.37312888758746854,-1.6913862366021928,1.4930315528532472,1.2296036889712292,1.477873781903374,0.8250238032903797,0.669764513100003,0.690822923097649,-0.12349397301076549
2024-11-30,-1.592735013964619,-0.006449465422503989,-0.13018527489495726,0.7889069304653278,0.14753652170328568,-1.3116164898730431,-0.6836189950093815,-0.9842126255300152,0.5202137578226933,0.5461128500531948,-0.4156253633854483,-0.24369805966176858,-0.1374531779698809,-0.3754550865437269,-0.017839741753726816
2024-12-31,-0.3846249687011947,-1.0131823881960702,0.019506274601968392,0.1261629603106899,0.15556378610527255,-1.5011856888464439,-2.3719134393758066,-0.8053689387029928,0.2793760204074343,0.3446281634704523,-0.8920190520317202,-0.15837676861001496,-0.014342761142223054,-0.9349750414354225,0.0016594536582350645
2025-01-31,-0.1959207736096719,-1.6317757376685753,0.30669206041477737,-0.7558012878458942,-0.5644577458924646,-1.027249490539679,-0.9461087574056489,-0.7804077152383806,0.14489919151326996,0.215579894990523,-0.9561168821343199,0.22656890248091097,0.20499657543731087,-1.1279082675844694,-0.1114286318168385
2025-02-28,-1.394057814473395,-1.382002943901915,-0.7564119769031717,-0.8713498725627243,-0.04655630120031564,-0.5211127931617778,0.43363989814665427,-0.28827490510681497,-0.8442340063055863,-0.41374165595234624,-1.9305888775095603,-0.8632232322695383,-0.6382528878539474,-0.14538130284487358,0.139661746994082
2025-03-31,1.5136295543238685,-0.13434587400951462,-0.2861525554370207,1.2167235034803594,0.43389402119155435,-0.0430207127602163,1.0031972120268906,-0.9871443723999499,-2.506429186400547,0.21095725078449457,-0.3161632290739679,-0.4985886591425022,-0.31095206986718715,-0.14248122131534113,0.128443101070171
2025-04-30,1.25055052081421,0.7894031102905645,0.3651041216542384,2.8462620649291006,0.9807052644103027,0.14119112140593612,0.7572849955054448,-1.5833406668421337,-1.568581583026539,1.0453605236212287,1.1545543711393835,-0.10497390779629413,0.011107675289388478,0.012920166654400976,0.14106044927488703
2025-05-31,1.3019156835996522,2.941289130139748,2.19632842472261,-3.4247694366396018,0.7040078852304328,1.0726643471630393,0.9687422704114466,-2.254451040622751,-0.15095340789568287,2.15189969102988,2.3189292980364433,1.2850839966884022,0.9177969419186429,2.7753529177650096,0.09175267575694912
2025-06-30,0.6899338218509519,2.055292951072067,2.323152014746664,-2.0242442591046315,0.6604762252469335,0.2855608274858582,0.23548830267846052,-2.2560280560394137,0.9433035067480544,2.3542023642311527,2.275860650330707,1.55209691463633,0.8618279177474465,0.6594219596183037,-0.092618159649728
2025-07-31,-1.429155003931183,0.34893491516037384,0.2772937130998969,1.3860880221930796,2.2821344271022697,-0.6908225361261893,-0.6299265921241761,-1.392008284335096,-0.5840755188338337,0.8991585266294637,0.3665326087400159,-0.2612125437363391,-0.2744328006001553,-1.099399550157527,0.06497967864211436
2025-08-31,0.4442507415032727,-0.16098080337945478,0.9789845586591334,0.5185873233927674,0.1650631684629344,-1.2697029226864947,-2.0343560884971557,-1.3466557422089083,0.2763700690479391,1.0280386868445324,0.3034949160535881,0.8301626663139373,0.07197025499687112,-2.3318174482721914,-0.016551147152990827
2025-09-30,-0.4528944941726856,-0.9181451654543129,-0.023588764937285647,-0.17301245267190093,0.27375693433016546,-1.1721067578591713,-1.3348802741180557,-0.9487908936879776,-0.07993263388949477,0.44193833598890914,-0.33839882868216525,-0.13962771421268425,-0.6043728933009171,-1.2432799447636054,-0.018832224502901257
2025-10-31,-0.4850868861808407,-0.30669916160376376,-0.7125272507783587,-1.1462829190008699,-0.12394240170348503,-0.7333497428858308,-0.33734510574957405,-0.6169103181765648,-0.4276358880266071,-0.03887722456781587,-0.7738313622174039,-0.708103841363249,-1.046446522104969,-0.5066994908595331,0.09586846968880312
2025-11-30,0.8563655464071371,-0.050685364296465606,0.9506192208909311,-0.5176188722644904,-0.9609945059456831,-0.13236600330088755,0.9685652337797905,-0.7956893281878242,0.9175269735635169,0.4471332877124755,0.0673954845113519,1.3007814593942857,0.03002447614691229,-0.4247266950814243,-0.017961892548871584
2025-12-31,-0.45820288577043594,-0.05279458228892949,0.9266654862167878,-0.49733578265201106,-1.553979958245421,-0.8332944014770927,0.17767130579536217,-0.47060475403769997,0.5122707435608235,0.020665321262201643,-0.1300765652458585,1.6142662229813536,0.11924530326895369,-1.4267750697553594,-0.03543318262505371
2026-01-31,-0.6977336704200148,-0.17987875133977838,0.5976250578372181,-0.30432631542735994,-2.433435572048109,-0.6379290950160241,0.06736886256077775,-0.13254666231592632,-0.09636847810529181,-0.47376201111161276,-0.6386173735654223,1.857061993291822,0.022613955022139712,-0.9873986560701956,0.11673582857195375
2026-02-28,1.1090910524240087,-0.046369285653812396,2.6266328679978637,0.10161504675393958,-1.2582194417589143,0.37692661076638656,0.32638990231888587,-0.5781231045785522,1.383751720200544,0.23744809306322096,0.3915307941967415,3.377679527141729,1.1772533891683217,0.44927525833408494,-0.03713179686696306
