GUJS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-04-30,0.23922100699750612,-0.24280818362573758,1.6029353688395744,-0.09207371422128018,-1.779576514345327,-0.729976302134223,-0.48393864879317755,-0.5502034020657354,0.00404041065134416,-0.10865683490974445,-0.08479396174391818,1.7227687479728608,1.5006997921181717,-0.5046401267439802,-0.12506394152542413
2013-05-31,-1.3554043239851323,-0.3276388954807266,0.903671119521751,0.22501726917983786,-0.7013699263564591,0.020643897867629133,0.3199103677671315,1.2107646348076253,-0.5119357043820628,-0.7403932507989203,-1.076565087281805,0.8413915638717383,0.7085515551815411,-0.2646409344372554,-0.029086738301834152
2013-06-30,-0.08289149011066117,-0.7656836103248311,-0.0635523838756327,-0.47471242458786167,-1.2833208315917504,-0.5482677764121271,0.173426384929241,1.1404552549876281,-0.2606610800511095,-0.655513405036284,-0.7978768676230311,-0.6213610800513387,-0.4822074987203954,0.444126218501259,-0.15054030692584866
2013-07-31,-1.6580443172236456,-1.948847534992713,-1.2079621976815609,-0.5458977390736939,-0.35294242575706397,-1.2046632263424766,-0.5119582459313774,2.6617851022736523,-0.8524551932131683,-1.276787826737921,-1.6650172526427618,-1.46823163963388,-2.3087331883406024,2.0782987011553984,0.004028202828604788
2013-08-31,0.4451617401228508,-0.7761378496298602,-1.7673723056219284,0.23366991207552074,-0.2907259988980209,-0.8843726376624762,-0.8117923307449265,1.575955318487368,-0.4624950458282726,-0.9056807756520422,-1.0751813356253028,-2.078393424692421,-2.8131340070454227,1.858603888957429,0.09759172311663751
2013-09-30,1.6427502790959112,0.20891330875060451,-1.169393684177588,2.5063160839296326,0.8941720102136687,0.2775993912275498,0.24079080064477973,0.052205596848944456,0.2714573848528813,-0.0842468818274048,0.3834838746692726,-0.8220307582101888,-1.554228390021555,-0.0064316260518229845,0.018962193439814253
2013-10-31,0.5798864862457022,1.6452348115632587,-0.5096183669763582,-1.0827556822522657,0.9831614519390965,-0.17872999880075632,0.7754774361572399,-0.35785904278951836,0.5347355354558209,0.2815766081316479,1.06872074033441,-0.19577746985652503,-0.799174927658311,0.33511285238779576,0.0640911939102507
2013-11-30,1.102506056355314,1.9732741882283484,0.19545875726682885,-1.5245743814464598,0.5192381193708666,-1.0667912471522267,0.049441281002048705,-1.2998318695991422,1.2817833840742605,1.1892976718700166,1.8263691516457097,0.3219110925700919,0.02418155590539224,0.7039024112412984,0.023218290102007086
2013-12-31,0.5028400600968712,1.2259209074624373,0.05924539384377228,-1.9811877956034283,0.5201083883426222,0.4140383725138638,-0.014776172130580736,-1.5877022378499674,1.643175084743897,1.4815656653537903,1.7891186354494006,0.1781701812151874,-0.04048406468725472,-0.38177450898260074,-0.09359034808767225
2014-01-31,-1.1035608708548437,0.32688825373109426,-0.27600430899506845,0.3581213453314099,-1.0343279655406805,-0.6437567090354583,-0.2104061240861597,-0.43228418222342013,0.6599615258918473,0.46198164883188025,0.36707512619692995,-0.828950239239831,-0.5164324551097954,0.6530331353040096,0.042297053700121864
2014-02-28,0.7841373695020087,0.11766186228062422,1.0059859301873326,0.09347720154970708,-0.9456177620650832,-0.9381664581171508,0.08239036644605176,-1.0501051550619929,1.1863889622224009,1.0296807253859401,0.5265343680614711,0.8199447297837404,0.8009628636803335,0.05693109886785541,0.17886433641009675
2014-03-31,2.5322837810411376,1.2524546504316973,2.3429879895185355,2.8932224220270237,0.913984579509601,1.0463271315531146,0.12553945081601087,-5.170991878063057,2.1452607739299236,3.134289708723406,2.1213856915242655,2.4455987040997615,1.9795571100861724,-0.802219547641762,0.049271049006782835
2014-04-30,0.6291194081306515,2.211194946149414,2.4517638892397438,0.16519920982913183,0.8185199601141161,0.9658948918168991,0.646766971939338,-3.381272079782883,2.7492912272510015,3.006163573798339,1.8985378223647986,2.499950378682064,2.0140172948556803,-0.8658904540687415,0.0006865774385735515
2014-05-31,-0.043054414328230435,1.6771749831720149,3.297225244199099,0.722569581725197,0.8767975084922723,7.414595442332304,3.1104378715618415,-2.508902975726119,2.5572053323611788,2.5115402481009577,1.329113094394539,3.224514296770164,2.504981540966683,3.8490318110747,0.21528848439702375
2014-06-30,2.647544804117897,1.7790380884583394,5.091666593235341,1.4420806624160445,2.8730088799774482,3.272966719817281,2.418549369417048,-2.513798197306577,5.402915519384182,3.76886579254101,2.9577782387923275,3.998146697199923,3.2389981968206483,7.138002847588757,-0.015616602926393261
2014-07-31,-0.29833243851515046,1.170833879279647,4.496219555639612,2.1447422283503594,1.203705648895067,2.738881154184324,2.867121715835924,-1.9245910739094054,3.3720498403062074,2.582617464682623,1.4352073930964562,4.453195960558546,3.3294299960068376,6.000302217383708,-0.0395580381691296
2014-08-31,-0.5579599000358623,0.8500677298569271,2.9121705537593123,2.3008484039904644,1.8827060821809105,0.11620122921275752,-0.9859888296318003,-1.5326122684875219,2.4379354919381258,1.9177755963963665,0.3948240140826025,2.6417000007051072,2.520528866565449,-0.683320119843958,0.09104805294738298
2014-09-30,1.0133918866772917,0.07736331922964036,2.360543554011043,-0.3087859700018328,0.9166389555927839,0.8863865708287104,-0.1991206708664059,-1.4476070120833886,3.02897585997939,2.0372640719213813,0.7907739097434977,2.4747516079909007,1.9637582275180183,0.6564369599587161,0.03463095279856332
2014-10-31,0.3231111513109994,0.4355223795957569,2.1116733006204176,-0.4722283164612168,0.9395037886012422,-0.13621892908558889,-2.1302947335201945,-1.2746648148348978,2.7873436041292656,1.7991602220803324,0.6860274081667052,2.183028065839257,1.742901819786142,-1.2100816841911584,0.14875783995581396
2014-11-30,1.594579198781893,1.6567319444454014,2.265191410312371,-0.7188296075342177,1.1495264531271032,0.9977591969096834,1.2028844548585667,-1.2316148798482938,3.247926807990832,1.8921860053543742,1.3833613721541695,2.203533006580006,1.6226795723688479,1.2464778318718739,0.013245226750020723
2014-12-31,-0.0488299632865239,1.0097406299819838,1.91881996598277,-0.21597435840557827,-0.6617036704893139,0.08239602693642221,-0.5244593464648802,-1.0512937514321241,2.514790135770712,1.536438337931549,1.007113199337751,2.6812698273470255,1.4187747962164143,-0.6155661841074572,0.041242958534049
2015-01-31,0.27306379942358955,0.973344060884061,2.324985012301604,-0.2880233700334986,-1.037113588515539,1.241317859504216,1.7440346217489975,-0.9249098505022565,2.146223419765732,1.3355705799340591,0.8671783317841787,3.2719793934612538,1.6417204922476505,2.5676683704105927,-0.012706651269114801
