BBTC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-11-30,3.883245631505815,2.4008284181776807,4.134300779446936,3.202183295285982,3.561432443478326,1.5645012273169807,0.43515813615943566,-1.5598892044106432,2.1786295832825253,1.693187308698828,3.1901007725723667,1.4733739392585485,1.4471523647719333,5.087461530159446,-0.2030075351167925
2014-12-31,-1.510564655169064,0.8127476308023406,2.329812918329165,4.6195589649024384,4.664450451953394,0.5627254803306458,-0.10877999903041921,-0.9821649338753489,1.0719396278002564,0.9486630237246112,0.572323775362285,0.7157440118496442,1.3750764421981003,1.092000954589673,0.15892451435762817
2015-01-31,0.6458360497627684,1.1819299322088401,3.467331562210009,3.183660339055699,2.8803439880185615,0.2408249177030945,0.8143482690925782,-0.9065949132071094,1.1387922588132882,0.9104895892199184,0.7606555296468195,1.8926769854361676,2.0652504459140992,1.110414991308617,-0.00769593350633596
2015-02-28,-0.323365997413577,-0.6118080896112268,2.9011960578866973,0.4573445074614644,2.438677633580865,-0.5000591492934613,-0.9101292164228627,-0.7297557245703703,0.8940184253910666,0.6928457415445902,0.1704093326901662,2.1766364447103586,2.0732293445753225,-0.9457335750537825,0.02975311722219314
2015-03-31,-0.16687284019610826,0.08764639342689409,2.328968788360686,-0.5775424344470947,2.080814144928643,-0.04092876712342531,-0.2918052378193705,0.24618159749333585,0.4519604662767214,0.5384070892680488,-0.11100535108770741,1.854402033593275,3.3392206989180973,0.32758966084313795,-0.04877880188879494
2015-04-30,-0.6134134708118635,-0.6038649030491511,1.6697000617795865,-1.0646116391506142,1.9351451797266817,-1.2427463284078737,-0.8926692903865403,0.3498229115715166,0.2834704882824267,0.3465401640714032,-0.6171977559385479,1.3118748831687659,2.369845978839772,-2.398968721908764,0.2668875432188466
2015-05-31,1.2522550675750663,0.2590081242934159,1.8714195881991793,0.32542905508181175,0.12739281455522453,-0.9413037265465206,-0.21596393356780044,-0.16180932955704527,0.6162146828408971,0.490845703811985,0.40826000125702555,2.8118107146183196,1.7509144796542073,-1.772468295475579,-0.07579599742478042
2015-06-30,-0.7753667167931868,-0.08403189896460586,0.9245125699282728,0.5613339629462207,-0.4413851170722573,-1.3534645698989152,-0.9457996046290644,0.021869166419680897,0.3749853800735054,0.29298032644169836,-0.22358125993590508,1.8964828286511213,0.9996027298873392,-1.91024055260796,0.18113824140097218
2015-07-31,0.6643978779215014,0.6181356141796359,0.42062185768005916,0.4008868419565755,-0.3876044408464755,-0.6320146464910124,0.1634662842411559,-0.1888923577708156,0.5424671145149809,0.33290564451056365,0.30374195208537397,0.9997606578364958,0.278294874318586,-0.5855164141431672,-0.25208997737325656
2015-08-31,-1.944780277430157,-1.1778475527642598,-0.013220220727326497,0.7792354934606455,0.4681085427863597,-1.0100627981181367,-0.48298998839444063,0.34955589948611293,-0.006558267142008881,-0.037586009100371943,-0.9855589427996578,0.033163837762796265,0.12163463086038016,-0.7463231676699142,0.018137520849186444
2015-09-30,-0.2900599983273032,-0.9372596445875346,-0.3169961334969091,0.7236284720266482,0.41525508677255657,-1.7066229634066363,-1.5567606834219936,0.39684891427720836,-0.09460849756469855,-0.14703142410756487,-1.0284394729654025,-0.2859753434679725,-0.22436051824917297,-0.9605316843209466,0.03501608187124946
2015-10-31,-0.17988554981244198,-1.472426623340115,-0.3477947684017443,0.05863073225481117,0.31994300370763556,-1.3763120275848055,-1.4423004381464222,0.37353257111036997,-0.14214397043198587,-0.22807533468324323,-1.0076990831910067,-0.31124912338867367,-0.2843288582608226,-0.7922697825406599,-0.028801665186138133
2015-11-30,-0.5020813055548758,-0.5947260265532346,-1.0164181967866517,-1.3281397077464219,-0.45354436660619163,-1.3785649239775006,-1.4811967272208064,0.4364662309422303,-0.2645425013524351,-0.3379252001059586,-0.9969736907383331,-1.0035360797246098,-0.9745159609601536,-0.21578854056741464,0.0279987747375476
2015-12-31,-0.16515000559726534,-0.5166189129422016,-0.813118771746569,-1.2721512175202256,-0.4917783340182441,-1.076660201069637,0.15727248757645262,0.3881730957797132,-0.2660188169399876,-0.3651695074215226,-0.8083761709304698,-0.7196752778879419,-0.7654432166147193,-0.3639557268570076,-0.20166404900466617
2016-01-31,-1.460932262620734,-1.2867164455872522,-1.151320103414948,-0.33789610447470736,-0.7696208588459832,-1.1364388363803415,-0.9453908507023349,0.8359615360231666,-0.6902534276788039,-0.6727402941578804,-1.291509056867265,-1.1988708884512445,-1.1295418905350438,-0.1152408602560175,-0.2092374965339592
2016-02-29,-1.4744959816456287,-1.867075807816285,-1.297477332096014,-0.186875670395543,-0.9888690416652876,-1.0114091095016124,-0.9887047539294549,1.3962390203238806,-1.1575794735193718,-1.1428914660605327,-1.7780660378246744,-1.4581326088506703,-1.3825742040508127,-0.014476530157768393,0.10511820889628228
2016-03-31,0.2787440713027187,-1.545437107114033,-1.2412785914998266,0.2436204809132648,-0.6886895196260477,-0.7715462993390926,-0.5947114245476415,1.4425761415839873,-1.4795309693902863,-1.239203309027739,-1.2189660248353311,-1.3313234647750585,-1.2919507384976385,-0.0764742134190689,0.09461597637484892
2016-04-30,0.20975081715498473,-0.5547131437864632,-1.1406975572611944,0.20355847622332585,-0.5376734333408523,-0.6786218833366746,-0.005202306012526591,1.5587054481478755,-1.5338294204624763,-1.2866837488919878,-0.7184117703999275,-1.1785998310861898,-1.1493952192691803,-0.14153389806435066,-0.07157379273814743
2016-05-31,-0.6763896248831102,-0.11225282424479117,-1.3619525500049252,-0.6974592707667195,-0.5927231462462684,-0.48039403956131727,0.670139915935957,2.4719769369201643,-1.8737544011078453,-1.7032263290669734,-0.8157990029195827,-1.5050188370472035,-1.5156317138393907,-0.05913810130665124,0.07516357192269946
2016-06-30,0.1464859903592657,-0.19046525234670267,-1.2523057622287899,-0.8203829722278743,-0.5206806366311596,-0.3945272869721037,-0.09091722607913276,2.134278103095052,-1.7213386627505758,-1.471562338762846,-0.3238036452681718,-1.3389429371271169,-1.3281519613729527,-0.10544157459047043,0.008612257955654162
2016-07-31,-0.17947179584976872,-0.42656355415070746,-1.3040593334042125,-1.0283827584881333,-1.0282464960081361,-0.267668907664056,0.1448689763512706,1.8499201760841903,-1.5840293414590194,-1.4024242367807118,-0.2490818601768873,-1.468320027305147,-1.3826920158686797,-0.056724983444188457,0.2071645491432949
2016-08-31,1.0429917406775167,0.6037006177396836,-0.9303472593773107,-0.6891567536762065,-1.526485680074936,3.5695930243162732,2.9746298661470036,0.6397154514275534,-0.9629650823088519,-0.4634044613625613,0.5030289921237302,-0.8723458536218859,-0.8873615713211205,0.03547135762998717,0.1283271750816763
2016-09-30,0.5190918931787077,0.858927803994823,-0.78800909894543,-0.6494625265892029,-1.3819325282312696,2.1783868917165763,3.0010874480279184,0.04230313312700455,-0.48170918725953066,0.2783627792658136,0.8247161745854424,-0.6359867771862892,-0.7395956286830163,0.19689167517608333,0.05313096718648491
2016-10-31,0.10898125399464914,1.0902728245071407,-0.7217590313401433,-0.8467377131441797,-1.3081982350255859,0.8499859903378246,1.9126020622175162,-0.18599445652073068,-0.2455250281931603,0.7653975832856248,0.7759893160813515,-0.5501336356350858,-0.6756850929076434,0.10548179303705284,-0.16310538245173486
2016-11-30,-1.1372272582601846,-0.3215132691244379,-0.7879706214956161,-0.027363259697002987,-0.7240294674603431,-0.04121621963164941,-1.4437375330802162,0.4284447654148869,-0.8450958681183871,-0.4889775236230071,-0.33319451071609724,-0.747539771330092,-0.7262410004750528,-0.01071742371612416,0.007597192477092213
2016-12-31,0.016118960608745823,-0.7588675362122503,-0.7361011377033404,-0.38633589103275134,-0.6534954092033789,-0.12316393828827565,-1.7667680374105275,0.24866755826095568,-0.770818334456137,-0.4543432347915458,-0.43585367801661046,-0.7080594516265392,-0.6881933058874357,0.1657043606912054,0.15168027484028573
2017-01-31,1.0373390754759089,-0.257878389210343,-0.36917929726592297,0.2644158760942992,-0.476399230403752,0.4993130288504819,-0.19213674797640554,-0.8566863465466046,0.13546621707841133,0.8190020358342069,0.24703819091262813,-0.20207686247944068,-0.3499902392753959,0.3592319474726673,0.11850535823258723
2017-02-28,0.7914527666339831,1.191943013317943,0.12220680861955992,-0.9517567969045375,-0.7302818100400709,0.6062373426877732,0.8938321230908716,-1.7820015290710183,0.9943302452172167,1.598262973551202,0.8619747116324451,0.60986965027376,0.005940602395282069,0.7149255156996513,0.23423489145771478
2017-03-31,1.6071039301839258,2.17650041097441,0.4527314697455781,-1.1608615484189502,-0.19681732699148116,2.805483660831534,2.6915637924361593,-2.2366773614560898,-1.4256972629953115,2.62013042254535,2.2464912446643077,0.7662404170262728,0.1194161843374304,4.02277276173673,0.09809211868840845
2017-04-30,0.5002930291181236,1.7069685928253706,0.6009582540722974,-0.8741045285913985,-0.08972087449231357,0.33853998554156145,0.5045313814738062,-2.0426594053140006,-0.7992924531858694,2.1613108086850423,2.082999977132318,0.82023952185961,0.18155772688065533,0.3956823206925822,-0.06484311088233505
2017-05-31,-0.7007833865523191,0.7757211761639182,0.7593030805557998,0.46312281785311815,-1.177244873008081,-0.18007776606089407,-0.250319974689829,-1.4579743080697831,-0.9933597807892848,1.2376630023858264,0.6847864845991499,1.3107550665424692,0.4225092427404786,-0.3954128077578766,-0.0014179170342011802
2017-06-30,-0.1604582767245207,-0.2041662779782806,0.8574504389593448,-0.7640458813497222,-1.0254316157528265,0.284336330245834,-0.9193743476007471,-1.2381510506318811,-0.8648809857398811,0.9182853392595968,0.16389181385901067,1.2525511202814985,0.516876021613142,0.24238219860144464,-0.005406495256840101
2017-07-31,-0.2162188440326195,-0.6135425654374702,1.0273099400930912,-1.5746637893854296,-0.9275956256691414,-0.4325547354787791,-0.7371088916218634,-1.0913417490922879,-0.7601555264787612,0.6879438926341449,-0.22314907136816725,1.4110044342967112,0.729111117563037,-0.9272978653486565,0.13595370184103509
2017-08-31,0.9504971477292943,0.30231623272069225,0.9131116837316817,-0.6044864647081897,-0.791787138411997,-0.1546567262372105,0.2419076752195799,-1.2490706887996756,0.3742359979600933,0.9439065832862961,0.30721131305235294,1.1800675617118275,0.49896927729270785,-0.4355526673203673,0.24844342727878607
2017-09-30,1.8758435400444025,1.3382007800473743,1.3824827411032974,0.3948484550690843,-0.5572433728766742,1.1600969901620437,0.5864218628369517,-1.4371427476652414,2.6699081415930883,1.3516416430149014,1.5536687896130363,1.5230649564140133,0.5843406513470063,1.755131428740753,0.26527698639832503
2017-10-31,1.811308535379411,2.3620685797947347,2.1943785507059963,-0.7584879848634902,0.7743102567224558,0.9208828185627573,1.3520031801113288,-1.435513184436971,4.01486735203744,1.5090728971350673,2.653375481011612,1.7523388809688842,0.7523362663078876,2.0222087023582582,-0.09374987552626707
2017-11-30,-1.093408670818546,1.1606608907264047,2.2681640302993515,2.398804768079695,1.4973980936965123,-0.28803311788850916,0.14870306229624045,-1.0315405198964867,2.0817223451641875,0.8141914070414082,0.8549492078008076,1.731643502998987,1.1112315551409602,-0.9807305920730836,0.10836379079636616
2017-12-31,0.45028870153944994,0.5362004207992629,2.403903309043798,1.6145868261845158,1.0273722143006443,-0.23932142149217037,-0.7743754496646423,-0.9138756654765905,2.138693875432467,0.727670850012449,0.793503984769111,2.0709707625513722,1.09341402414806,-0.7633548052482225,-0.19569060548817782
2018-01-31,-1.8313444411283808,-1.2601771181978243,0.859544645410099,0.9299641280954128,3.75950275433984,-0.4210044895642836,-0.8340320085656565,-0.5412537441427044,0.8911397449683371,0.08623348709130946,-0.8014688083383851,0.32708192992608065,0.5289160185072601,-0.8161537886955227,0.01990836777902189
2018-02-28,-0.23492683971533276,-0.8343833737563418,0.5172384590945686,0.9177620345391262,2.807521406341966,-0.677175401548275,-0.28363973197502473,-0.43917634060051564,0.8297426567202834,-0.026174966130741325,-1.0032442626258302,0.09239528713630625,0.26087211798904936,-0.9862902791850845,-0.19865761364115667
2018-03-31,-2.1173457034467167,-2.2391328750291075,-0.4899539063211501,0.21466152847475364,2.262205055846799,-0.5274006652969779,-0.38449754803370967,-0.5299468178169845,-0.2629380696177216,-0.6562180803551636,-2.1199154534123474,-0.6457927894854391,-0.5587287534652798,-0.3913198915667307,0.3290198205215893
2018-04-30,2.1083247650711163,-0.04289925709410546,-0.06495871290807033,3.431492198033473,2.7397949548927807,1.2892066272696492,0.5558439721526709,-0.6307970000119073,0.884056530252479,-0.013172739008470444,-0.2135039775181931,-0.4141178074946439,-0.49800774547292403,1.0170536153488632,-0.008766299926968937
2018-05-31,-0.4621176901307682,-0.1882647169914684,0.02453371046260193,2.8616408627199856,2.157905694448215,-0.12015398047796585,0.2907494216599318,-0.48746473515674443,0.6899338821158484,-0.2196635975341893,-0.36933860199589713,-0.3482146713722166,-0.46864387302221405,-0.10684708530111181,-0.11059301043517764
2018-06-30,-1.19932324820947,0.17397882130603373,-0.3106718985822117,1.7515801983069197,1.8484188909060666,-1.0373539575944393,-0.39260312531204616,-0.23900496804448534,0.08405614627700907,-0.7612939926491494,-0.9317594657821059,-0.5892232578147827,-0.6571522494921265,-0.7724031180720966,0.07672887540723622
2018-07-31,0.16137942745853484,-0.8806302277428583,-0.16943822448431403,-0.55937892911729,1.2256058894995217,-1.2266980647744437,-1.416275975667392,-0.18564802336549882,0.31911495077156504,-0.7247898807563755,-0.5404411200227123,-0.44474683015926897,-0.6922286480284984,-1.0212488888556628,0.17988119980467415
2018-08-31,0.8450714940785632,-0.09605454239569294,-0.12894638524062568,0.26568271798034454,1.4514858472156797,0.660761307454593,0.1761880561373901,-0.17627499909909788,1.0714539304413495,-0.3382367892195565,0.36127119467136404,-0.5082309955960487,-0.9297462564097065,0.7147741679734336,-0.35232895407741377
2018-09-30,-2.7944385592100667,-1.0623326748392852,-1.6199988061452701,2.3746745706382413,2.5433238885903737,-0.35142114399533375,0.36707277002684957,0.7509673561933385,-0.7584264578274198,-2.0812946542634614,-1.878188312038794,-1.5128959779967166,-1.5256196865637108,-0.22984515478800732,-0.014161226771369221
2018-10-31,-0.2930964526922758,-1.346666998845198,-1.9951503288295978,1.8568966746868614,0.8064548627359518,-0.7127979552678421,0.3723716950714679,1.0137355794832859,-0.7987269756656022,-2.014013323753653,-1.569721588440145,-1.7487480025016884,-1.6955673940146498,-0.10700464514907185,0.06479696182385317
2018-11-30,0.19729748725942917,-1.6940965177415177,-1.6603482462038923,1.0070694416113741,0.864655744916834,-1.2169411257003497,-1.2664463467270022,0.9885270609314218,-0.5350763266099815,-1.608072556708526,-0.9722167008091774,-1.496827904674498,-1.4658282625465717,-0.11844663628337744,-0.04153165881844288
2018-12-31,-0.5126902343069888,-0.37493432000940097,-1.8211266339121723,-1.2818411978609983,0.6867406608845572,-1.3255865124551869,-1.1460727938551367,1.4579481404002406,-0.76846148259165,-1.8606977801354587,-1.0784524985436361,-1.6126030127756505,-1.5470536317630195,0.028983766721130396,-0.09404596905997939
2019-01-31,-0.8209628455579971,-0.7034044594128244,-1.628714731466041,-0.8786379320818944,0.5287580548505556,-0.7400303303107603,-0.3901961834146567,2.4247344712286605,-1.1515323404399493,-2.3926678778320576,-1.2927833599766496,-1.4832111055549604,-1.4471419761559188,-0.13767357808057887,-0.010760864598500444
2019-02-28,-0.24473522897340957,-0.9763864654973331,-1.5587913400906699,-1.3218064206133724,-0.4129106404448144,-1.1224402011453614,-0.6518049216855062,2.4155153199380894,-1.0857104775047062,-2.283002304023626,-0.8607241835578631,-1.4625677357071605,-1.3576487127223447,-0.05650666567684379,0.08589950820145932
2019-03-31,0.38430286239756983,-0.4192708959813915,-1.0350263094248269,-0.6758501622242836,-2.593858687092858,-0.6960704404189888,0.2796859347229177,7.693065478107756,-1.1389133951611337,-1.616302100539198,-0.36342276190130807,-0.821078861082452,-0.890011930662625,-0.2947092443088201,-0.041365704221545486
2019-04-30,-0.3769701545786634,-0.14580891214388325,-1.4263406881299565,-1.0033436030385132,-2.1878992013237544,-1.1585630427990627,-1.2824530460472185,4.14708436022307,-1.3336692816845863,-1.8190561103933682,-0.49132390346676874,-1.6807421689808073,-1.5073478305953014,0.24975143109852757,-0.07506175099565128
2019-05-31,-0.5574010793344325,-0.3520104996819793,-1.365822332432363,-0.7613888945815044,-2.0597995382184355,-0.34709395508619445,0.6661916441856004,3.3094668888068495,-1.5800439901658254,-2.264233639690975,-0.6764931187067723,-1.7005350277096232,-1.5315218778299977,0.10072319261219696,-0.21143117329379485
2019-06-30,-1.4285753375462926,-1.5802153009061863,-1.338182221256108,-0.653809555944328,-1.1755762998808759,-0.35546368577899057,-0.007695101729998699,3.190110657080517,-2.079096833169966,-3.353998933828268,-1.4055911602464646,-1.3976968998698605,-1.7672628985634524,0.11362967893641554,-0.1398233693231801
2019-07-31,-0.8765604540763402,-1.8445731148076212,-1.3849827943769608,-0.934959703296416,-1.0532520540522723,-0.4725768786778026,0.7483774997933909,2.657152135988814,-2.0844216507642472,-3.2874067846295927,-1.6376755821331581,-1.4601910365324748,-2.1630521036464705,0.28515662217003007,0.10205017120202903
2019-08-31,0.6371618563737075,-0.9950896259523746,-1.3129212532102292,0.2629478313178514,-0.6275429255811257,1.2602190626573644,0.7642862335196481,1.7393987651654172,-1.5915284553380136,-2.1036543222802075,-0.8763651044604143,-1.2615170088263954,-1.911790562798098,-0.7568552291996248,0.23061501558928504
2019-09-30,1.4345562841249426,0.7462179557848161,-0.7390657563992586,0.5318526200208813,0.1663924115920214,3.806155094016468,2.0044695050565453,0.9878419001574443,-0.9246505845687368,-0.938972003124803,0.4876548434398786,-0.5942706731006766,-0.6240828949273435,-0.7724682422313472,0.04752254003907841
2019-10-31,0.32416395728415554,1.5350233608431463,-0.608386357164039,-0.7254087429256395,0.1686740616527208,0.5517976164829675,1.0426049779534057,0.7690848267165011,-0.6893475594295456,-0.6339024357874915,0.9179024411920532,-0.47210236918407844,-0.43437299627373277,-0.15119162997834615,-0.0732198855343627
2019-11-30,-0.3857354485615316,0.9940279996875967,-0.7001039816448937,0.028198685832731336,0.1449247950345463,-0.007539452766857003,-0.452950388450703,0.7837557615241268,-0.7649332296406068,-0.8256500583239098,0.7313861783774938,-0.5432607530726465,-0.6645077355041853,0.12717549684761983,-0.06290091360465934
2019-12-31,-0.3246461803228514,-0.2575216315723748,-0.6720974960319173,-1.0873733353848958,-0.4642779099650899,0.08394479765163956,-1.4576124086500188,0.7747208463113017,-0.8125454379759767,-0.9653008778547252,0.23160236969200715,-0.5628654279248414,-0.689932630313282,0.03759633210925113,0.08599621569043407
2020-01-31,0.7086818273395721,-0.008760357949468604,-0.3786359468970517,-0.7161717621833383,-0.9420532900465649,0.23762804105353794,-0.12788918975729488,0.49646361460881894,-0.4333627726633441,-0.4527909319280523,0.6432168373603359,-0.2492385825383063,-0.12977134708219853,-0.05874790667708506,-0.05706230582485578
2020-02-29,-0.327841533410937,0.0436868519524247,-0.39549957358485327,-0.7352270020304742,-0.7594710080097933,-0.30170959963450994,-0.13798766330889234,0.5041096241508306,-0.49249592478060716,-0.6122323790736262,-0.050191599014754965,-0.28025783129483606,-0.2015568866207239,0.009075259849354813,-0.3784364357202451
2020-03-31,-2.4879175019294473,-1.5125282595269973,-1.1110389258480409,1.271251285532727,0.23108854277043042,-0.638527150011331,-0.8794464809898049,1.0863099620449859,-1.537110855955625,-2.0240084400088802,-2.150592113794847,-0.8534256314722529,-2.2339177198667235,0.6473355648019196,0.21047663285209847
2020-04-30,1.4278461117765737,-0.9140938905201188,-0.6442378294659866,1.8791365221583993,0.9669386009322416,-0.5360057960835499,-0.7647664936768961,0.4383946667746004,-0.8710762648745305,-0.8426176962119486,-0.44400567925063644,-0.3238246642269415,-0.7925078949586192,0.2390073056086593,0.00441453095246186
2020-05-31,0.19075877039793718,-0.5345516556483869,-0.4325499870099939,1.8634098230476532,0.9859577334087533,-0.5794471650337715,-0.49251673887500635,0.31103276024995496,-0.6991606389173691,-0.6758622608028151,-0.115354191868331,-0.14594873234372102,-0.45071200852077964,0.3602815866012541,0.1467611336253037
2020-06-30,1.1262680745675748,2.1641585309820726,0.5810079932255947,-0.47005942238666787,1.238147082052931,0.5785033987947203,1.5514086745180315,-0.11299278794185925,-0.15307478322169282,0.11326282844452303,1.0980079091164159,0.6212127729158066,1.1240841650796407,-0.0747071395752437,0.17975880571168554
2020-07-31,1.251098085992944,1.8706307001896092,1.997830897103295,-0.5642535462826581,1.436373972335699,1.6707648177311374,1.9271068408446752,-0.5819888598072088,0.6045692482819794,1.1302411987450018,2.500494743131406,1.5351446747291912,2.5493891538939426,1.9121472273849391,0.06883661962452185
2020-08-31,0.49137682571697566,1.964857021619483,2.0276952489573277,-0.9969459063277699,1.3028318770514737,1.3308404596373584,2.0347586258313997,-0.852040196164839,1.2212025450889294,1.7892291662497093,2.390142288111869,1.5906481211281576,2.0630820195418824,1.4177320009130951,-0.03351932117069569
2020-09-30,-0.1296913487709836,1.0481826051026506,1.0904641363180565,-0.3505597916905561,-1.1030012599915753,0.008715564673394231,-0.26168115571840395,-0.9231907338901346,1.4880018230043188,1.625735172227411,1.2407230724805383,1.4118465875130208,0.9631235654992214,-0.6066254305269416,-0.07386614202935737
2020-10-31,-0.5401415790928809,-0.06484553148300215,0.5472243293051438,-0.6994670485383014,-0.9808787281304208,-0.8275458720447231,-1.7981512411787925,-0.8627502277575934,1.0124682649367895,1.129828567145569,0.2958259950919685,0.6618223822413078,0.5519618907436976,-0.5610651770103644,0.08587200324648474
2020-11-30,0.6464530186997565,-0.02055254663303134,1.177751993380151,-0.5104633076952714,-0.938464359994873,-0.538808062491305,-1.3722152909025023,-1.2457529628656985,1.8359711463929653,1.6668899219303792,0.45558495405321753,1.5133725784622072,1.0347359223978032,-1.0496714332890358,-0.016579186380364656
2020-12-31,-0.10691483839906864,0.0012736033869931074,1.3105558543256268,-0.4797961600477928,-0.9767436000886976,-0.16452699510715563,-0.1755071989860645,-1.3574923471258016,1.7861587219713826,1.4951893203882038,0.08692535696817028,1.7426108041411923,1.1584048617253053,-0.774819807486795,-0.07401019712805205
2021-01-31,-0.5326904836020064,0.003093728626027856,0.5345548887478608,-0.499050923511705,-1.392055587574135,-0.3331694650834354,0.4808613151032146,-1.2597220137527179,1.144265812429795,0.9856200522601409,-0.37533657143689236,0.7878132675450064,0.5839034139315779,-0.47849412697509364,-0.03886406349972256
2021-02-28,-0.2840383717631772,-0.5427521275637389,0.5717424846066134,-1.2323211856918923,-1.4792573971219387,-0.7762536911685024,-0.45481566515796945,-1.2837845970306523,0.8559565663106933,0.7261726308947359,-0.4915192529688945,0.967326937896443,0.6325649773126331,-0.629925579776659,-0.04326856694304619
2021-03-31,-0.3071812074206366,-0.6612441930874232,2.077280169961931,-1.3504785290345458,-1.3420755456723565,-0.19622350823376858,-0.01698457273273243,-2.827288306304661,-0.022655367556568093,0.48784568848288157,-0.5980558670703031,4.080385718973942,1.3741171951390676,-0.9693312683875724,0.04456139194535145
2021-04-30,0.3757012755290295,-0.12696865199799867,1.0991082836597752,-0.8553821551553277,-1.308546552067487,-0.5793065436165358,-0.19949923927765956,-2.257616818453165,0.4353010666919015,0.7637002722945447,-0.24150564865785937,1.7156387475455372,0.8329639338635099,-1.0144217049590698,0.11557944195032378
2021-05-31,0.8703342379054263,0.5424271384114745,1.5049763965012295,-0.43690403002636363,-1.11010642976779,0.5975896329645058,1.4604301809889577,-1.9781679628705577,1.5326480405852634,1.3491706491193065,0.5710226809886488,2.0464150890210746,0.9637128059783208,0.5360966111446004,0.015380818688008216
2021-06-30,0.07572947129139707,0.7612607931208626,0.8076299844976175,-0.808346023380801,-1.1239947435016646,0.7297182768120427,0.6669768890205995,-1.625267108509178,1.4904848847680463,1.2376905842413741,0.6153805117858074,1.0375968705740943,0.5980500104648441,0.3961173548282258,-0.06533221696698022
2021-07-31,-0.6163431278035171,0.21498451105580216,-0.14339654980101055,-0.26091748882149823,-1.1147867742208597,-0.4663737628499086,0.18827230285620505,-1.3199935782975705,0.671903679725463,0.7289553114056521,0.038544732646001494,-0.3125830678412959,0.09185974475370151,-0.16591330267999616,-0.041544847636043644
2021-08-31,-0.46735362966763677,-0.6158487760359143,-0.5732925422811439,-0.9277839148890217,-1.0578471943094634,1.4630873849503352,-0.09842623509463759,-1.0891114883687505,0.14490250117237083,0.3363461560123983,-0.3954454780449691,-0.9216086256039492,-0.20224250783280892,-0.765254586245295,-0.035561394603868146
2021-09-30,-0.37499583913938667,-0.92279054709364,-0.6921052715411652,-1.195001084472233,-1.0109958235021137,-0.6337945078965193,-0.9931767851094738,-0.8617336031530037,-0.22761050612543862,-0.008466768234296708,-0.7586465232562918,-1.0288938834170518,-0.3417274985699309,0.10114944958867486,-0.061676143759643524
2021-10-31,-0.5315445488127016,-0.8319437209301883,-0.6552244985653654,-1.1264189308103802,-0.9030705359473318,-1.4021986864576068,-0.48081730863630406,-0.6023891494720227,-0.7901202705452985,-0.488858984827959,-1.0645513345279833,-0.929797354117476,-0.3452095342655982,0.2509212549059096,-0.08239697340114623
2021-11-30,-0.6686618726755784,-0.9839384922293646,-1.1643061708587943,-0.9287604263395317,-1.4412572934915402,-1.5276789901273575,-1.5013191825068581,-0.3105307046807685,-1.392411911462552,-1.0777948123586114,-1.2503148807860356,-2.9197357087473006,-0.7486379145901401,1.1314180146923458,0.11013401004388386
2021-12-31,0.9765736977800653,-0.1363191062879466,-0.7702496792705946,0.1974403923201934,-0.6931486250761015,0.7584811753237611,0.630723759198546,-0.4394695807528266,-0.18313175786508698,-0.25167491504730727,-0.13770441078951456,-0.851593792232773,-0.43646935757256416,-0.5836310041978944,-0.018971930012326024
2022-01-31,-0.182543648112241,0.07730371765196288,-0.6081529157865352,0.07990450705226411,-0.6806865990506724,-0.9041290957988962,0.11062041377324451,-0.2758423326528676,-0.30894890992635743,-0.43193398771717034,-0.10232011702585733,-0.6438332439936769,-0.3533794112393987,0.0293312248142692,-0.1281131694725259
2022-02-28,-1.0750577443554785,-0.17802818652891336,-0.8882744488581735,0.3462679423303101,-0.4237766185756441,-0.9973113692013952,0.3145892653635618,0.1549891963130224,-1.354762527274797,-1.3815571362835357,-0.7643830771949032,-0.849639980424645,-0.6123666859963857,0.4222026158944381,-0.1066723871200538
2022-03-31,-0.8508192611692391,-1.3268309498853519,-1.0574805561290845,-0.4592279653110889,-0.31308567709131546,0.04094630877139699,-0.27434066069649454,-2.0575971394512425,-2.3262965053807068,-2.4668087876740996,-1.1456845355449743,-0.9652995538831529,-0.21249316599193416,-0.1391092995684853,0.15283874686318666
2022-04-30,1.572297343547419,-0.4532700231565952,-0.8031826246411466,0.9729230112524494,0.28225794808102195,3.7549696432825947,2.118529754636128,-1.737854245552557,-1.0143566949974265,-1.2873249927933148,-0.018222541580700066,-0.5263118623710791,-0.3310003959430727,-2.002070462679663,-0.00544878750668811
2022-05-31,-0.11098116967551284,0.19424272361052697,-1.241695916257731,0.8525217112229775,0.2680765090868566,0.18263989488001986,0.887519664538853,-1.4001709958685482,-1.1181504941789882,-1.4624792082170133,-0.10435294331384212,-0.8105004811388916,-0.49415116862862674,-0.2785389660709571,-0.09925277873626885
2022-06-30,-1.1713333769077903,0.19205035326574635,-1.5636969106297172,1.4059296242575907,0.19010377418978877,-0.9730229996702915,-1.389860526382169,-1.0401939660977655,-1.7859299267415567,-2.193671495373766,-0.6611997973445742,-1.081647921916312,-0.6619289311314625,1.200422516357529,0.051093994152159386
2022-07-31,0.6757616464728573,-0.35471058868583577,-1.1013227776704506,0.04015893394403724,0.4473655341330759,-0.7068218247304027,-2.421059908106179,-0.7457135406386493,-1.06533871971475,-1.3924423333396097,0.025125432982785245,-0.7398817902635912,-0.5517927312383925,0.564398804467838,-0.045023335332179906
