JINDALST IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-12-31,0.6654857940909944,-0.02568675448397099,-0.11342945138661319,-0.00427144099624308,-0.7522164026920871,2.0858102007781167,1.4349861122761047,-0.5718483015785126,1.2228039791322427,0.8328684385508744,0.24956535095614812,-0.008604685958908507,-0.5706331896468982,1.4528944302927054,0.012024725524305157
2024-01-31,-0.13481988088225294,0.5070616794635056,-0.05966049340174588,-0.9017129305169664,-0.9992525803791781,-0.3752280889078175,0.48709697358168996,-0.4632041984193874,0.9739748467853322,0.6045828628643954,0.13357874926430285,0.2787580830577825,-0.505769507853061,-0.3463161905254016,0.02491324884502407
2024-02-29,-0.025797364569953348,0.30229283059741685,0.410259821292355,-0.7692610569355598,-0.9409818343158646,1.2138728014468307,0.3818320118380143,-0.37303715530067905,0.8769829525267132,0.47884143203393664,0.1386011806154416,0.8285310315587102,-0.30438080501863995,0.9498824585637882,0.08976121590309012
2024-03-31,0.5317119270146297,0.22253268713635924,0.9228095215764885,-0.9497013453101031,-0.7914326478204906,0.5009003172820206,-0.2994147201662851,-0.06952007692314424,0.2462014351959789,0.8043065824193394,0.6273549360838458,1.2444135529778821,0.40913842872792916,0.027027085974679423,0.09057232207529309
2024-04-30,0.6201107301891073,0.6818138081375418,1.0750922386797503,-0.9536527782115403,-1.3895507713202968,1.3352253029558343,1.2900443849904424,-0.06105531158357152,0.8272725618248425,1.0176628018454061,0.9652968201152554,3.634390962191041,0.4832039409286917,1.309352594566997,0.1007081785414557
2024-05-31,0.6751218974439501,1.1340408832784858,2.4585909830612604,-1.357902207034795,-1.226888896559916,0.2861898767029419,0.05076679994200738,-0.05045179441933308,1.3781166184398514,1.2546627223066213,1.303045968243064,5.00412205031518,1.1252668397450993,-0.90037637196097,0.01568148705744644
2024-06-30,-0.3113478817929153,0.6512233335798332,1.4859330992470225,-0.7109565766643,-1.1330049667747768,1.1314309526404678,0.5649100713606375,0.08826224285936167,1.1888697168185616,1.0652114931944376,0.7903082329522519,2.5126155138111614,0.6345546576854892,0.6780414431568121,-0.05526213464817894
2024-07-31,-1.3841811664603503,-0.34827646409967145,0.23861571318752262,-0.047348736082334565,-0.7069716620722757,0.6591302313452355,-0.10728882501621446,0.3699333923983068,0.41336444021206503,0.35444892314820653,-0.3836478718935893,0.2890940637221917,-0.0815847252164744,0.256258180292662,-0.018227344546954547
2024-08-31,-0.7811490882445168,-1.6282202478705745,-0.07379988416339953,-1.0580299181872306,-0.5492653155208734,-0.9410925696491805,-0.19693555347442562,0.6201388922691543,-0.019654343363426616,-0.17564840524019998,-1.1468138565237815,-0.02632416565163064,-0.32509759158570056,-1.1788619839942618,0.06893103940226318
2024-09-30,0.4880532478817283,-1.0368939250255502,0.14262187832387374,-0.12582448557803863,-0.5790870858285051,2.3651997703249146,0.5370225294662613,0.7239990166904664,0.5023080376404968,0.1699163818202194,-0.7009387318472519,0.16380719200250737,-0.22989864849215116,2.2793625339169967,-0.12172239635897099
2024-10-31,-2.200059089731856,-1.512984562229415,-0.04708897341054214,0.9569441986301637,0.05958464602500312,3.3904318223236083,1.1221607187988751,1.2380007010526384,-1.2291649911061904,-1.7264488967091507,-2.1285711340315023,-0.26992171285281363,-0.17307001964323696,3.222835116092842,-0.015381129197455276
2024-11-30,-0.563572227059903,-1.3514955304708685,-0.5746746028711829,0.8963942290368124,-0.5486678274131264,-1.5219431576323517,-0.01312458819395421,1.5295404246682556,-1.5706675610677887,-2.2175694317790597,-1.8109044637330936,-0.33514555224158915,-0.4760267054076802,-1.1171705024581644,0.026401119715987655
2024-12-31,0.060292780824012404,-1.5735450895668361,-1.0183684892870928,0.25212394195892457,-0.4098644342233958,-1.2823191351232996,-1.1766247716207268,1.5377831365865962,-1.2098026327970288,-1.8241564663533425,-1.1863256283869592,-0.6687452425492965,-0.8053176215609718,-0.5678981494225934,-0.16194394267187828
2025-01-31,-2.47305006658476,-1.7910398677324044,-1.8272007437057096,0.9444084832662913,0.8606246786735483,1.5699957661898496,-0.14974665003183496,2.2862442906614633,-3.02619196029427,-3.858885148701128,-2.4765307969515438,-1.2242832652172373,-1.510319386760867,0.5099560443959295,0.0784525459151936
2025-02-28,0.7992965352192652,-0.8827287597274434,-1.3946093248341396,1.7729087414878102,1.4828995124425697,2.2200826259560564,1.8403880398153676,2.7452843862661562,-1.8005744457570072,-2.2740259790411126,-1.1726682206505221,-1.0379340714901197,-1.2760542692122174,0.7947228336115933,0.0635232889164485
2025-03-31,0.5506514625261288,-0.5530035017353636,-1.433064593594723,1.8436513540253396,1.3137343893383069,-0.9257215437762684,0.29730324245580014,-1.4019276156714648,-1.6213826265728117,-1.4683868668319098,-0.19296029182485297,-1.0494064712665505,-1.518071172875652,0.04993864348337511,-0.01841917169031755
2025-04-30,-0.48470913724014664,0.5598208946534372,-1.9144764158671483,-0.7277253215482741,0.5529621985369465,-0.7082245868043573,-1.088699616894684,-1.1427685217827126,-1.8349147337277616,-1.670973892650594,-0.3511381693280719,-1.2663068170248835,-1.7693287898832155,0.3853772716678923,0.05775370731860164
2025-05-31,0.4863816418126196,0.3548535548517366,-1.993054191401903,-0.8934896446661663,0.6948806912753607,0.2555754526018446,-0.8808136080153796,-1.0938057031929842,-1.1691348720497234,-0.9905379407679215,0.20187410386217772,-1.3163919123293197,-1.7867743894059853,0.27730262259154687,-0.0076166664636951945
2025-06-30,-0.4280815750226775,-0.2631040377325258,-1.856481515827141,-0.9561301659882255,0.6388877248952154,-0.8703666422664866,-0.1684335551827072,-0.8796559445355575,-1.4131201485414322,-1.1797875193757987,0.03264805596569697,-1.273045370677014,-1.653099022203204,0.5273742090236194,0.02444134882296831
2025-07-31,0.05794328304855728,0.09021431783084886,-1.4105597587254117,-1.1315245693533227,-1.9279632623789655,-0.5918219052987806,-0.05808074132099341,-0.8008112209686882,-1.0649609601377785,-0.9182018804157743,-0.062215122754434644,-1.083802091882102,-1.362752797979377,0.3106639901662665,-0.02009697112921058
2025-08-31,-0.5048288731211628,-0.515632852393124,-1.3019487029809025,-1.3933439974215442,-1.8433822533243776,-0.29194348426219785,-0.44947779472718485,-0.6480957054313881,-1.3354419450186161,-1.2321708891574163,-0.43138188585690007,-1.0211991342792492,-1.2499470937847288,0.3192129114756546,0.11752454967780859
2025-09-30,1.4775863570019074,0.6324709514339858,-1.0228060215127501,0.1528764736239402,-0.8750981475394423,-0.9233652919801034,-0.3186825791702334,-0.7738731666717247,0.41593510996946564,0.3014977507127952,0.7380217932220722,-0.7789973184584642,-1.0651271709290542,0.14427605224651405,0.0028631124202751976
2025-10-31,-0.19706379360919524,0.480767403756542,-0.4637142540237364,0.2562682447953596,-0.9396701874264798,0.08745559740958411,0.4692409788232395,-0.6345144484899492,0.4354189667954797,0.35917988436981985,0.4157199843812396,-0.3059626187027981,-0.7666043341242597,0.029380838308469683,-0.021220955482885308
2025-11-30,-0.6203145582982775,0.4196626904377888,-0.4543587942436338,0.26673039847938435,-0.8099689167815282,-0.8865456919534555,-0.9776119309548745,-0.47670391560951686,-0.029053420073515853,-0.018014076149459088,-0.0807822527466324,-0.33544334436700624,-0.7264902500885208,-0.47384594382985795,0.008960120950211488
2025-12-31,-0.13689951616860185,-0.6058588577820424,-0.5076344314709237,-1.5052695847395643,-0.7976317983229947,-0.6309380419850297,0.32716884216399716,-0.40564949508995407,0.04362842082191975,0.0442608279205752,-0.20456274140727682,-0.38669491661664446,-0.7334716204428737,-0.2980769459116418,0.07158330098794288
2026-01-31,0.8609235061507212,0.04408901062464543,0.5544709028694018,-0.4222049315086968,-0.5047944337333237,0.48460435320536743,0.2745613282781226,-0.4368578966294392,1.2130599206974733,1.329907423490074,0.38047972217257825,0.4259726761611986,-0.2889626120116146,0.27739799405020843,0.09450677331779124
2026-02-28,1.150478730710904,1.161515018033029,0.611956936943068,-0.5139448787295768,-0.4522202132695876,-1.5491675717196247,-0.33869761080615607,-0.476801381145535,2.262663277468718,2.5998908100219933,1.0122135334966855,0.45750467213783,-0.3096987407420944,-2.653275488159194,-0.050016603126880846
