MAHGL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-04-30,-0.11553255350345648,-0.21025723013574993,-1.7167906646081306,0.20297501466594906,-0.5670727450906176,-0.06221076370453888,-0.06940197388790233,0.12975435051934034,-1.3586752028129456,-1.4726032231589292,-0.32079893412983074,-0.9921649922054262,-1.752750704356967,0.7391088767639545,-0.016780676930322314
2022-05-31,-0.08281241493924978,0.4216071059767812,-1.77850745860175,-0.550327478013515,-0.5838546780322882,-0.6208284745078133,-0.7390205323344765,0.31035559794437456,-1.0902848626326722,-1.3031924040266043,-0.15812211509705493,-1.1488718659967183,-1.8536491800082988,1.6708622347487736,0.00553725870985687
2022-06-30,0.1895086233881177,-0.0108505182630213,-1.4493163834244847,-1.2486192811615209,-0.5287703196833966,-0.26915733335032227,-1.6461145432661006,0.334882039674021,-0.8071967260527971,-1.0640949105059834,0.10784155500968916,-0.9564224718837611,-1.4823948964363096,0.9617638899647077,-0.009113184644735099
2022-07-31,0.05343390634644594,0.09521584986796229,-1.4209206336598394,-1.1610660748919426,-0.5107898726474444,-1.025617642372146,-1.2073693387923197,0.4375915553115744,-0.6106132896896282,-0.9304365613380201,0.18660977938866496,-0.9973398561880177,-1.4799797390089655,2.360949859287344,0.14171560265059735
2022-08-31,1.8739938442040678,1.227858474716308,-0.840138511743448,0.3550928142586564,-0.367919344410344,2.297611180806777,2.1603206894143385,-0.31223067769123314,0.08555472695642544,-0.23050916206817962,1.3525094945759255,-0.5121791078957557,-0.6885116600680649,-1.4521594470507384,-0.04269730046728625
2022-09-30,-0.4467817938325947,0.8128171157701785,-0.7287188744144115,0.6505543021441125,-0.240869015849877,0.3984862889622313,0.8523890736416512,0.12192399349891114,-0.05548883516492641,-0.3953148271648551,0.6994883829907429,-0.4083420506588317,-0.6236936827110571,0.2971819629380859,0.03483644269485051
2022-10-31,0.4197430140945728,1.0599286957443672,-0.33310255497240726,0.500364212249024,-0.21045963689057975,-0.012659100919506047,1.4041736818367618,0.12083886582580679,0.09705628459958353,-0.2771044453160685,0.7969489204837956,-0.11599453341080894,-0.1995878679385176,0.5822490704335991,0.04659650442998111
2022-11-30,0.5337899283265328,0.28982642221099336,0.16229498795848257,-0.38882775004149567,-0.25150847927095493,-0.19790288482240462,-1.262186919188235,-0.16357523406274035,0.3429947929924061,-0.07115521711083388,0.9085083827915065,0.2587553937689818,0.2910095012144817,0.41194637731724704,-0.07412927481122922
2022-12-31,-1.085937687405597,0.0857240051754506,0.11672906983439009,0.1175772231588481,0.20875110661308305,-0.6363309753274355,-0.8078706370620242,0.6893569094590656,0.10810225893733372,-0.32521633492613794,-0.00033255775497785555,0.23744140013982734,0.23906757979750626,0.49444538168398433,0.05308411460569422
2023-01-31,0.9915036270267591,0.3167186246490549,0.5572865666386323,0.3867223501153924,0.32092218632803887,-1.2309871272214299,-1.955879353112625,0.18179102215817497,0.46544459627356005,0.005104153420801805,0.3442037697721037,0.5202623229332366,0.6819865085869883,-0.11611575442627271,0.013372488293874938
2023-02-28,0.30867452400332923,0.13628450294845426,1.1367562309163977,0.39064141222055276,-0.4647123596011973,-0.24152798741166473,-0.3939260926304839,0.08381392686312998,0.6297682211908777,0.15274711295494184,0.4632584627757853,1.1789397186206463,1.2354230885512845,-0.2614614784751809,0.0932938094499947
2023-03-31,1.7431881138310967,1.6683510605169505,1.2331150107260542,-0.4865688954680786,-0.20384137650803724,2.1786025856005775,1.9154069041681876,2.1472146138162067,0.5446993027956436,0.7867799076888283,1.3601459411455255,1.164474440923883,1.5369792793036623,2.0345245306045454,0.025301284384457966
2023-04-30,0.5138832338572538,1.3520846853819901,1.5266036068991402,-0.3292795686026591,-0.11417713294680588,0.8389758341125572,2.4157045993036914,1.490134836627563,0.8283931879682472,1.0741944906884546,1.3576051977208425,1.3164379698410376,1.7447080607794985,0.8177206686750753,0.047578476551519755
2023-05-31,0.8246726347631298,1.5976704591402708,1.8048019649972191,-0.5900612029108956,0.037454321046979044,1.4198349989955024,1.4814670026762375,0.6775190655079489,1.2718103540388723,1.5037242573002243,1.5242442113311054,1.5312293948981215,1.9260307026385304,1.906044869393051,-0.008830708289904864
2023-06-30,-0.06178141209570814,0.6519494704144376,1.6247854219677318,-0.7921177406181704,-1.5068473894495136,-0.6272836631706659,-1.6458356042858475,0.6363041770940702,1.3571816422484715,1.5581819076542656,0.9089938762026007,2.1091749482760616,1.7126352499573867,-1.113068396602205,0.06444910369216787
2023-07-31,1.0895749653317384,0.9290606645833067,1.890074021256311,-0.38497084740784415,-1.2775050427018675,-0.2633395492821261,-0.5552020449370828,-0.6584107773417878,2.0984899610667322,2.0460917418684614,1.1568405721614183,2.2896229869415747,1.852847585681655,-0.7452057199255767,-0.08809314843468957
2023-08-31,-1.3593814881314121,-0.17651107023524953,0.679792330117153,0.9863226150499856,0.7194720218761036,0.740428800783351,-0.3344948638033044,0.9028592388118312,1.3120624454878584,1.4336190917381293,-0.09132496050742915,0.45701961470277475,0.7427544486468034,0.477491716561148,0.004725147013986896
2023-09-30,0.14336858813294864,-0.07146890055292697,0.8856172172493584,0.9341650821679398,-0.059259169735325655,-0.2803709174369566,0.4538775755308228,0.6200251368728192,1.5531632997745677,1.4918468735872819,-0.11392538564236386,0.7199211578189713,0.9372479944101065,-0.26964537583911996,0.003444515231018934
2023-10-31,0.08581388472378017,-0.5636181019959896,0.7699833927429525,0.0549306982305955,-0.13571375064828722,2.18268348191516,1.5024249930914368,0.2859098286638422,1.7336103402407845,1.4180914042982637,-0.1324696689028309,0.6431207250634324,0.7949710380729729,1.5240748476796475,0.008631759440566331
2023-11-30,0.11811878732855823,0.18127791663834178,0.6196963061784077,-1.7422997169072016,-0.4365483110215234,-0.9228808761227277,-1.3541760912269765,-0.30160594364369053,1.8659214434399365,1.3019038771326212,-0.055665189687797295,0.5578203172539711,0.6280029710601986,-0.5721163123207316,0.14222018837628278
2023-12-31,2.2858021932509516,1.3057576404556805,1.5596244883595236,0.9023290979041848,1.4994787755793424,0.18625648511068757,0.5130635972968327,-5.780539099220165,3.725190789642104,1.862322590625759,1.291525718632622,0.9095089685223737,1.363963407432703,0.33503671708600863,0.2087970658954956
2024-01-31,3.0321067414505762,3.1545622061491803,2.234077525145018,1.637035922349064,3.5995278243252913,0.6396329841392723,-0.5384691205113898,-6.043315739026501,3.8757901243278856,2.2616786000566056,3.454838132011867,0.9261167227662005,1.5860813839444303,1.6475618952237931,0.0034417634191094048
2024-02-29,-0.2859910550986983,2.6401935403076706,1.893641252769707,1.5871796094839126,1.867470845287188,-0.7949736094201505,0.6140073193901768,-3.1372241200972715,2.348806825262355,1.7059727709740635,2.0220479386525705,1.0187720637299762,1.392159528619754,-1.8328968072353502,-0.08451875035285737
2024-03-31,-1.6876031991384497,0.5015626478665596,0.8859870318969372,2.9391104617109716,2.8826384943624532,1.6819974629476864,0.9674066449603622,2.405626342690435,0.35567010238496705,1.0918220213412293,0.2748714884203267,0.3353233532530155,1.3562357193731909,2.1802038027675468,0.056612504479934274
2024-04-30,0.46861808966092605,-0.8978279147793533,0.9527658423229567,0.22705291570312444,2.264283385667514,-0.6986308766173842,-0.9692575713961461,1.4058942947436301,0.5430749796575381,1.0790607661847422,0.26121567475851465,0.3717430074012352,1.3381373979092779,-1.256942294974023,-0.10624610183895443
2024-05-31,-1.8689245874632152,-1.906894203086817,0.22333894275190697,0.7566573328721475,2.937555874503888,-0.45428665097952775,0.1041877177707883,1.8607667935825538,-0.12411580035977818,0.5027761454323408,-1.5203659395069333,-0.13402631523690334,0.5212939555319809,-0.5312087391923559,0.20723963158278616
2024-06-30,2.4485560023317645,0.7132781808978931,1.1726219718825768,2.6761319267360393,2.985257835247036,0.6929751199305817,-0.480386914337626,0.2778864561076229,0.981159812954012,1.1363581303963048,0.5124312442982591,0.20596507535506253,1.41220209896453,1.0666891268422838,0.1576335103317184
2024-07-31,1.505047047752007,1.500028891995747,1.6387300411050647,2.6137278853360737,2.0337635670118535,1.8042574813382055,1.828488833390825,-0.5719563782140791,1.7284861932746451,1.4237966271390072,2.1051879403582556,0.47425145726254303,1.5444969261001127,3.900867326778681,-0.042309643629196925
2024-08-31,-0.9154152522501509,1.8850764658186647,1.8561527863600125,1.3676896832492396,1.9272425052834363,-0.8939972658339481,-0.25142055664531926,-0.3210851952005331,1.0933766417232234,0.9222682705742365,0.8071658771279134,0.519503934156944,1.9159188592771,-1.6916561528584064,0.07950602082171859
2024-09-30,0.5726770139899383,0.7306039012366624,2.253471887927783,0.5240438117391738,1.3032567866258535,0.5107954628484455,0.1157520610999926,-0.7059705516765589,1.263414501283415,0.920887768371786,1.0440244333064375,0.9354429120556351,2.060782228619849,1.079210562191714,-0.29714052951698805
2024-10-31,-3.899974263183559,-2.738042527317457,0.1842824616404177,2.691492214613045,3.377785450148903,0.4952267206307468,-0.6784393725570322,0.9141002537001193,-0.4864548288473079,-0.44587606287082043,-2.4144633815362555,-0.7185364334143644,0.5901960940525346,0.3246414621239022,-0.1903307927691384
2024-11-30,-1.943800945664208,-3.2618589132756615,-0.9526848001622351,2.3139232739767346,2.982572225074612,0.5283363343742411,1.313098487909821,1.7366807498444405,-1.3454425538038723,-1.4619142828538914,-3.5243965739829184,-1.2887086368600733,-0.7213382532974614,-0.023561056388661822,0.07486886813042397
2024-12-31,0.5409656557481028,-2.6391542196677773,-1.3468130768952356,1.9531968812187996,1.9140250662025067,-0.25219188460392933,-0.4182905555593279,0.974120750930949,-1.024360478204431,-1.2046434532209722,-2.065938697137779,-1.4364438847385939,-1.3919216199857116,-0.2766830053310324,0.07168311437591691
2025-01-31,0.4638303266798786,-0.4572754843539363,-2.0253446228135163,1.0308578841752996,1.362309326976127,0.9352028378775465,0.308487635899625,0.48911964306483124,-0.7353204682172122,-1.0195491334515894,-1.0396603705738798,-1.7473022072340882,-2.4217701144295423,-0.4400971544132199,-0.10888158214843058
2025-02-28,-1.0936983253629204,-0.0492964987992148,-2.335093814819523,0.1324368335770385,1.2799751136856927,-1.656411941672091,-1.6674454579136644,0.8700366935038358,-1.2244072722875168,-1.8562209396240492,-1.2877273355873269,-1.8733787207380417,-2.9620425984180607,0.23413471822937815,0.11401387619552825
2025-03-31,0.8421993061348679,0.13030006452116913,-1.3380265775836446,0.3362909953339257,1.3040344375560635,-1.4208659621687352,-1.2067427604133698,-0.5703834112679291,-1.2730366117458745,-1.2042665103003554,0.05217657340955149,-1.3365966520870962,-1.4206196324779965,-0.3471474177923994,-0.029895568988326328
2025-04-30,-0.3682944627288153,-0.3449550465878969,-1.5733290044108579,0.18872096844135217,0.242513657888461,-0.6769095831288937,-1.118238342298094,-0.4133113509712974,-1.3352246602396014,-1.447824710409795,-0.06609717978500693,-1.4285555238816485,-1.6754615181260222,-0.18435935024864253,-0.01564813122430643
2025-05-31,-0.2298870147017918,0.13926980566095082,-1.123037976300147,-0.4841007137981514,-0.5427000197789197,-0.9440037557675148,0.49171846827124466,-0.33012030813824417,-1.2978826584543603,-1.5321595422687044,-0.2854784323389637,-1.0743599635322982,-1.1655168021669973,-0.2912959073088818,0.11263852438584993
2025-06-30,0.8585632513138602,0.1535999812551948,-1.364958791834305,-0.5515606522113848,-0.4458656989630687,0.7396682747540636,1.808510919812007,-0.7011143881782231,-0.8143790516220302,-0.7604020200251628,0.41767307503245954,-1.2817499846286489,-1.4131143240350519,-0.3475917316083289,-0.08811525170156823
2025-07-31,-0.8407127899915243,-0.13221629899634463,-1.9391912390024229,-0.15511904949914532,-0.3781680922974556,0.07930192789367967,0.41872616754084424,-0.367989689035068,-1.075290119060424,-1.3489932339545978,-0.23801436398117765,-1.8268783891471256,-2.070269277258333,-0.3888252361978077,-0.08150414861942148
2025-08-31,-0.7269702048888119,-0.4365026710119116,-1.8091045712569072,0.04214834291358902,-0.5887437406453745,-1.8120168530454073,-1.1655496893097093,-0.06747951578382648,-1.223955042026037,-1.8481164244994044,-0.7927677906481763,-2.073019515209139,-2.0064274921431693,0.9454556063056324,0.0340053967389404
2025-09-30,0.2083658609844789,-0.8159100640403261,-1.7313619166686787,-0.9563633825013987,-0.989743336072237,-1.2261293072946495,-2.011460265925425,-0.19369098651482325,-1.0209447675959344,-1.5296360452300624,-0.45710593429821733,-2.173420929978811,-1.8591164758551375,0.6766366394516437,-0.01415264679890587
2025-10-31,-0.1928041013001752,-0.4242793387012129,-0.9506664915435948,-1.1682946629946742,-1.0530212908299763,-1.1328494127590136,-1.6540333471378876,-0.13250430340733554,-0.9713085603827235,-1.590925879659443,-0.48899813777531753,-1.0451701432532323,-0.9828273201456567,-0.023006431422188046,-0.061947055875223034
2025-11-30,-0.5745551756352091,-0.33395779353766614,-0.5617723282768379,-1.3924164395374834,-1.030506726301453,-1.0017042595925438,-0.1298577702030912,0.10619203534955707,-1.0244451802526968,-1.9771447237880404,-0.7911340511307203,-0.4946868651589587,-0.543121806729875,-0.3426397750161214,-0.0548868649795538
2025-12-31,-0.49003958988289714,-0.7511412709214565,-0.8783366957562085,-2.075614295274798,-1.957203532196674,-0.8508094210052208,-0.4788531388652333,0.292157367925844,-1.0017105608572396,-2.071599359159385,-0.8218976136081222,-1.2092785084121618,-0.9497322811271837,-0.06638654054774369,-0.07614806300480609
2026-01-31,-0.6095770602767042,-0.9914853871248064,-1.1426178371119544,-2.208415607049952,-1.8804168464554107,-0.4132154946545041,0.39658063049782843,0.5609280681996957,-1.0209173923344124,-2.093886552852476,-0.9759819382721199,-1.948430998422771,-1.3631960706043647,-0.008903535928563813,0.14723362929130326
2026-02-28,1.4249460529276041,0.13548879406828404,-0.438031532538633,0.27422751588261046,-0.7540066049714897,-0.4561553867457348,0.41894626297650434,-0.4300231548284954,-0.5599227469551148,-1.0212179372862744,0.17858486343002083,-0.2866435386892026,-0.4230468898728502,-0.287756045756732,-0.10829791115253821
