PSYS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-05-31,-1.750221614826903,-1.3067664233206329,-1.1950887843374802,0.8514931607214697,0.41995529213880306,-0.8347364599911152,-0.11135212689336922,1.0617858699256506,-1.2829482424807994,-0.979642804658189,-2.087379954085096,-0.9255492191898859,-1.309786153343093,-0.6126774232372403,-0.10008765800559487
2022-06-30,-1.299280994220881,-2.8593615003429353,-1.5875222193090597,-1.539227502834576,-0.08650479313810581,-1.6945859801055565,-1.142181673002407,2.4193758518202433,-2.0507420523882924,-1.8060771970850569,-2.2794857914116475,-1.043931375001298,-1.7432041030440673,-0.6762473108876148,0.06571551355322156
2022-07-31,-0.029475777798422857,-1.7208210466914236,-1.609749265657638,-0.13376584791589724,0.053764816180415426,1.0657314438545107,0.4755592315121617,2.2671234349620035,-2.1865790219296963,-1.9637488118254947,-1.5913929781546154,-1.053568961256767,-1.778749108995889,-0.4479564853536469,-0.03213894069699525
2022-08-31,-0.6988151958443499,-1.1488736901350447,-1.627006504896484,-0.4920367898538951,0.023048085492110567,-0.9125247182131251,-0.12973120300825625,2.34710089976298,-2.1245867434027197,-1.9456707878352542,-1.5212498840452857,-1.0817735414203618,-1.7231973617690248,-0.5561633599515134,-0.08193764454964746
2022-09-30,-1.0529565708472146,-0.9940179038118242,-1.7169177246450864,-0.5680847178738117,-0.9336964705220532,-0.17451347027188036,0.7929350853048988,3.0294874102564835,-2.4475700636088105,-2.108188953807221,-1.4571361236925087,-1.1871829926652366,-1.802556642107051,-0.5541895100865685,0.13051175108770896
2022-10-31,0.7996843989959191,-0.6538315656781829,-1.5052331941772008,0.03207406521441767,-0.21853060921808345,-0.2997771039345234,-1.0955832333464344,2.0493124082826144,-1.8418956068064578,-1.6622327752959514,-0.5596308804461284,-1.0827839657515845,-1.5200168464213344,-0.4903285591901864,0.11778484084250272
2022-11-30,0.620785064915573,0.1338514339601969,-1.3628643911494156,0.2624723871391821,-0.21550189122386507,-1.5714152847992542,-0.5012719183704835,1.3304709087708326,-1.2068786603081663,-1.1005330657735841,0.1262432298567635,-1.0288544964475912,-1.331563919583058,-0.46264193295828726,-0.0707531853908716
2022-12-31,-1.0886815680711364,0.20060824730670618,-1.479426060716878,0.2785464873764255,-0.2862611949089789,0.08717171811523133,-0.2644398766390551,2.264896627974491,-1.9074331025400681,-1.4298755751439283,-0.46605466517375455,-1.1291933929236455,-1.4644187034422047,-0.5255494097913761,0.19142515307083705
2023-01-31,1.4119137391294185,0.49076378533221343,-1.1469262520851247,0.842683104341838,0.3983621941530544,2.3366198171163175,1.6867742550243336,0.9240182291278338,-0.8516127880301643,-0.38529261426775924,0.5556878464563366,-0.9522215941911617,-1.0754970479220913,-0.3649064163153058,0.022265192504888558
2023-02-28,-0.2191210759946556,0.02547273981087303,-0.9628428884306626,0.786209976220871,0.35966028653174625,-0.635187368879848,0.3702001661487906,0.7920234992604758,-0.7026570736787262,-0.18917821285989359,0.3264003273776133,-0.8605827620613333,-0.8822197285915151,-0.4666487679668451,-0.03905799246298664
2023-03-31,-0.7450671577017579,0.2260071863722204,-1.099354331300507,0.4891631601237148,0.1871797871288893,-0.656022230659338,-0.5768748531117251,1.4408206443676277,-1.206076887515772,-0.42601995269475984,-0.293096337175791,-0.9514371167378599,-1.015848495923748,-0.463125246527143,0.02733951823818348
2023-04-30,-0.08221137725408384,-0.5969046808523383,-0.9126555991169493,-1.2552525863927826,0.03716392601099073,-0.16964022817788313,-1.9127776335665998,1.1754417850255525,-0.9965150787405208,0.027595374305150643,-0.32464342318831757,-0.8316675930263174,-0.8300901258844411,-0.45904011855702576,0.08128283746675014
2023-05-31,0.41687563207543016,-0.23839964800562868,-0.6296194563327385,-0.7573896703673816,-0.13162397333945527,-1.110697670946751,-0.6691687363248557,0.5022326871919305,-0.24849106000635054,0.9337730088387572,0.01788042368899475,-0.6180342109276473,-0.5568620968946308,-0.5965618148619356,-0.025094277397589147
2023-06-30,-0.523402430642043,-0.09515831782338618,-0.47918626268981074,-0.875770221679568,-0.4269663807203268,-1.209989055296531,-0.6498945190852361,0.7158318851728734,-1.1338341003268309,0.5321004421985198,-0.366012963784416,-0.47189124335355787,-0.37309737358839595,-0.6311359995073655,-0.054754160393605665
2023-07-31,-0.7585369272428846,-0.5044823163029798,-0.5834573995885729,-0.47341634055458887,-1.546803074625286,0.8258481109505711,0.48105988812577305,1.022806218431377,-1.6637884141081716,-0.30007209098206744,-0.7032860561439669,-0.3871425331881949,-0.49266940299122847,-0.2682249796668174,0.12406494467270643
2023-08-31,1.0461437032549012,-0.16031752762490867,-0.28680954382996954,0.01684368007100635,-0.8222037052545441,-0.6456760457785231,0.29455316518947394,-0.07873113313508363,-0.22957291837778357,1.3714925626990968,0.1791154120737252,-0.2524761944652206,-0.19409122284046737,-0.516651609699968,0.07633053626987321
2023-09-30,0.5401626530371078,0.5876469958733481,0.08216481086667016,-0.08892669810149362,-0.9411491583954901,-0.21430271640915044,0.6960864043789913,-0.4561316459111341,0.23294106851963536,1.9574304949807766,0.5701836014269717,0.05293413619711926,0.21908617573842368,-0.28978748161746576,0.06082045443800628
2023-10-31,0.4101344259510276,1.4351194509318173,-0.008919722240812871,-1.4158175294999868,-0.9411262860503208,0.43361128147317274,-0.43475311893735513,-1.078580991304316,1.0502379758929403,2.030545717224149,0.7968655167379065,-0.01445407390542122,0.04740466971667678,0.018825572453059818,0.038182495795257926
2023-11-30,0.1877989845866092,0.8115074193734053,-0.08322782622476087,-1.7082501390682958,-1.032211279427225,2.5756165940335034,2.9459967760207038,-1.5359275942729305,1.55645773072438,1.7413119320485078,0.8314042374200985,-0.04390700770969701,-0.0754467029880778,1.1722050971110325,0.14375480051948802
2023-12-31,1.2186161846899877,1.304907125321417,0.5903226462288255,-0.9033826843554291,-0.9915349726358209,-0.529903807469624,-0.02855955036455083,-2.46731710205468,3.447939365384925,2.3355747079712317,1.6244054315946082,0.6190270655141035,0.491216729038841,-0.4990638784981006,0.12259336951942021
2024-01-31,1.0392665716630856,1.7721897293275521,0.5701297513983162,-0.8808544027085549,-2.152541650275336,-0.6681311871200745,-0.8408294034613762,-2.8946801353198848,2.3239618333195535,2.219078858473355,1.9740000256543808,2.383668812559927,0.2659345829253418,-0.7702755524259677,0.03264630878814562
2024-02-29,0.059346806959735904,1.5809107212363978,0.8118149792779082,-0.7449632165303672,-1.7801200829646302,-1.7545522922101524,-4.5725954355656375,-2.3735471336297915,1.666654744786704,1.5564176281264743,1.2899744476095976,2.2855381004795836,0.3927477549872501,-2.9329033950267513,-0.07971465621034546
2024-03-31,-1.175212499596933,-0.006164700074181939,0.7724987442535041,0.22764753764964318,-0.49831894651712066,-1.2959608072546183,-1.313645475000588,-1.409873477397327,0.9102192567083273,0.6540404319470069,-0.014197644837791392,0.6643079427688977,0.5869678906911334,-1.7719784033564054,-0.16792715462070937
2024-04-30,-2.0562639284178266,-1.9231701047227807,0.14915086826726576,0.29542811159390797,0.8936611612625315,-0.2932396917596789,0.02642315713089805,-0.4747527492336828,-0.38586534216105767,-0.41208308739804683,-1.4381161932164304,-0.2728381676564542,0.19956452022331703,-0.13325851066699798,0.012361680330488536
2024-05-31,-0.06338125433175651,-1.874954406637019,-0.03213355396276254,0.13455123286610146,0.9450838695420115,-1.189626830794374,0.12811445091324747,-0.50415181095945,-0.3229556868992748,-0.47306052512029656,-1.3399089211889879,-0.3756035119311415,-0.0010785927393325257,-0.7623560100997165,0.21804628380108584
2024-06-30,2.122056906287927,-0.013027779399354374,1.0905617088650374,3.2708682709932857,1.7969038338666599,-0.5363803624747595,0.6796340567989676,-1.1421047148038177,0.49858678249553284,0.44293179579924,0.16348129217251822,0.013635159799324195,0.8776264248011397,-0.646083323039704,0.13041735288424458
2024-07-31,0.9705348169555896,1.8383371025536335,2.02839336638479,0.3861123971316646,1.7594408512061566,-0.007073325227616499,0.13827937374543095,-1.421058010619744,1.270617968726438,0.7605173476428304,1.1080329359286851,0.404611533995859,1.4029663688426355,0.35914252412528275,0.06771454026654504
2024-08-31,0.278174785493852,2.0536049346510605,1.479794188850827,-0.3193435898775041,1.7533707977997428,-1.1130800074053528,-0.15677789386153182,-1.3532071132603367,1.3930869668478771,0.7500970764274794,1.3820376386133517,0.21424931680958856,0.8885783408271447,-2.0313356399415303,0.05265191541280888
2024-09-30,0.08066527023345584,0.7919100122008297,1.2260198858993567,-1.1898112886015992,1.3042242439369358,-1.0602730643205944,-1.2835565321197773,-1.1746943153887999,1.3256349051481044,0.7341466783038423,1.239581085143341,0.20776592881201156,0.7195660347383479,-1.710515406637761,-0.01439565094279284
2024-10-31,-0.7069832563669006,-0.1915031219634144,0.7618028585501196,-1.0610674132832019,-0.31506412379915455,-0.3421836127242438,-0.779790213858427,-0.9234121509417428,0.8779584854937175,0.3205908908330854,0.17719597763519515,0.5125626607067142,0.37204414767265653,-0.3213869638594516,0.09461617026346061
2024-11-30,0.5500142161213034,-0.04543270669466385,0.9879822582839538,-0.6999619212961086,-0.4998657536190855,-1.2554688383977135,-0.39848717688250956,-1.0107776806533773,1.1710061757939423,0.45529539342261993,0.2608016635790258,0.8287511520273259,0.3687502707506336,-1.9539659915553933,0.08936369744854376
2024-12-31,0.506802788107604,0.19876211589430245,0.6239488081561395,-0.47810282078989674,-1.4555757506752374,-0.3684660419736725,0.6824227572904834,-0.9117309633686029,0.8202399819259186,0.5764329662322446,0.49281528708617367,1.6147555051604734,0.03884246388792784,-0.29645332179525224,-0.06809512199161902
2025-01-31,-1.352172175728075,-0.1433367549985045,-0.44477402668389215,0.34887065560164593,-0.8308824175660735,1.3773946224601301,0.8366316032433629,-0.4685611543968244,0.11413750739196682,-0.2984054891355913,-0.6803456166341937,-0.13034033117534244,-0.8748952479500324,1.392224897948648,-0.1287356962444101
2025-02-28,-1.971333096884582,-1.5569542180661589,-1.2985941788495556,0.9395718824961861,0.07539425855598635,-0.7988174804418519,0.506875043826817,0.2114071104558454,-0.8277623790833601,-1.4716557508658021,-1.9164115452612867,-1.075133459086185,-1.5808135167469628,-0.07800958579400259,0.03880257342650852
2025-03-31,0.06203502803023727,-1.7317200384958904,-0.7506542825117022,0.24011102246488253,0.06399380130040841,0.10157526926779435,0.4181329727012651,0.4101076790968105,-0.8622973628242364,-1.351236115058288,-1.3788003020913495,-0.7235305314544522,-0.9478971617808223,0.23590424781333336,-0.03548975393805044
2025-04-30,-0.7926624998471323,-1.3665167212991904,-0.12520330515737169,0.2631380510292276,0.12354260680440052,2.806073585641736,1.2138756811316034,0.7985251773715328,-1.1966652003981166,-1.7980659510961376,-1.5731563253996697,-0.3474577389472371,-0.24486725749628577,2.8032103195668117,0.05777417419295892
2025-05-31,0.2619663415209473,-0.23780158584485847,0.09701365542269082,-0.7760192840109563,-0.09301358759852216,-0.4603379723123045,0.2713468669766209,0.6267827670358026,-0.8739026042881196,-1.4206120586785285,-0.9161261126355614,-0.09755038155010283,-0.18254075309158205,-0.4174469918177507,0.06912293279330502
2025-06-30,0.39802382720616436,-0.06445182817469323,-1.0016267644297407,-0.5268786147927538,-0.2262385320818571,-0.3533967056483171,-0.38152644212920056,0.8387253349837515,-0.9726541343211694,-0.9798288103753279,-0.153822528128468,-0.7091481044275296,-1.2792575674866062,-0.1266834677817541,-0.1576188514613749
2025-07-31,-2.13931201660436,-0.7562195066503868,-2.6020900034433594,1.4653207539308801,0.4128813963273247,0.41000188483486233,-1.5279102687959107,2.5677681421277816,-2.273525663282958,-2.221820639856938,-1.2820855937816247,-1.791395765267004,-2.7843016222308345,0.20779678402617147,0.027710544307657074
2025-08-31,-0.04796170911028222,-0.9137170099536358,-2.516681497161167,1.1499244219313332,-0.07915894681758917,-0.6457374951140176,-0.3322523531998557,2.4155308682022625,-2.125038294839294,-1.9523492621003826,-1.027650132659529,-1.7264905750287114,-2.57816319454565,0.16568044594983505,-0.09545155253376089
2025-09-30,-1.2962029446708367,-1.7864064215763666,-2.68875930581377,0.3929100902838849,0.08088763307583412,0.21062746630703916,0.6986084528034935,4.29064926793698,-2.87627824572168,-2.613775895705206,-1.5264504589479004,-1.8940648116217242,-2.8588809253471617,0.18012301355910915,0.2044694937864544
2025-10-31,1.8665713975741545,0.2853124708653195,-1.5471609212151545,1.8917840440278586,1.369559688545805,0.07344850254407911,-0.21268056754778433,1.4328037675129517,-1.208501391934011,-0.7614028064693094,0.043857174702447335,-1.2837420705984355,-1.5428276954525901,0.1928718875268163,0.07116518270019485
2025-11-30,0.4193194400069677,0.5484974530500546,-1.4854959261325864,1.6894592134328374,1.2830194095973297,-0.7349442721140366,0.0725651068737569,0.8397810838186912,-0.6655250981425507,-0.1457628099250918,0.4982588758867534,-1.2165567336877343,-1.5118676621607967,0.13184798298361453,-0.01283185923628943
2025-12-31,-0.39353966314716715,0.9851176188870372,-1.6771932100477347,0.5080590971639323,1.1115191710918,-0.6167483572152713,-0.9848621619114498,1.1668986738503764,-0.8244530352297066,-0.36504020950365645,0.3294146118454256,-1.27400989876114,-1.7134753442005763,0.4454113604782505,-0.038519428498611855
2026-01-31,-0.5904368676122772,-0.30623615543223565,-1.435765662745837,-0.9179648884650671,0.24675195290169358,0.035078942577305754,-0.1597165709414816,1.3342425349912561,-0.7721274389388814,-0.8203441288796993,-0.18003398239147395,-1.1292890411319632,-1.474674521758147,0.39017555320479913,-0.24301660362538394
2026-02-28,-2.558531869519825,-1.964339158179282,-1.6180037116812294,0.8913579931186543,1.861225509819117,2.84758282340868,3.490202002700297,3.0055841872508684,-0.7174543686522165,-3.454062805437236,-1.9584240720848902,-1.251142379123808,-1.8100992123543818,-0.03731685275067438,-0.021376229009183095
