SCI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-04-30,-0.5860744178207853,0.24225752784920407,1.7903401539315327,-0.3457870211638476,0.4142353061036451,-0.6092476243390647,0.12160961693816658,0.046344403277524156,1.094147839991947,1.1047802510268927,0.19198746970333355,1.4837074328432245,1.952917384951762,-1.1454684289101127,0.0888608319277475
2021-05-31,0.24409913075259274,-0.007269903471563473,1.6830271029401662,-0.6429893265031985,0.36860884139727373,0.21153731571627354,-0.12372980285605917,-0.12747626781323104,1.1415032542082957,1.058949846411003,0.08761603957747599,1.40217577202817,1.6288015549354369,0.5725739439444827,-0.030729315389801233
2021-06-30,-0.47754656670059475,-0.42389110284792475,0.7769777928785371,-0.7758540333632323,-1.5979412308609848,-0.4751800105277022,-1.0339744420923425,0.04865369949821362,0.8085258265649448,0.806929591761999,-0.2723934958612042,1.8972865631657858,0.8167420754958074,-0.7129569187094975,-0.0026817482404512313
2021-07-31,-0.31953150338507214,-0.28804194940882033,0.8845342161944895,-1.031686041113437,-1.690383688946532,-0.5847633794391829,-0.09797322022963943,0.14250658987926457,0.6229446236647045,0.6562989109150356,-0.5003959579552925,2.125018044620148,0.9288610646755459,-0.8340020639407218,-0.042574843347669575
2021-08-31,-0.5770878984535645,-0.7290358630692098,0.39888763378322434,-1.6489494235760083,-2.064060538779885,-0.7935730896550898,-1.0068274555140226,0.37066064298142487,0.3129645419497026,0.431630552769541,-0.7700871108280063,1.8533256193112189,0.5050729420218172,-0.9260446039074622,0.1363448045614006
2021-09-30,0.472201282770472,-0.22699717894160892,1.294191299593273,-0.6521586026839311,-1.8886546301786897,-0.6396052955176675,-0.25524507658048745,0.0004917042833082739,0.6889938592956841,0.6542797580465455,-0.24139210724953522,3.056182228204731,1.1458395164196051,-0.902125408328976,0.05531411468266651
2021-10-31,0.08102505187058805,-0.01683811344106399,1.5458069298727048,-0.6540871580549508,-1.8355904872160347,-0.1122602979565047,0.30542767610673627,-0.07254427589523466,0.6865095672365371,0.5795358221855713,-0.09955574805496582,3.4613303934432027,1.2512159749707952,-0.0770029691673161,0.14801065102474
2021-11-30,0.8012691594626843,0.6967279979897962,1.66838867948068,-1.176126259698319,-1.419525331565368,-0.2741128250347794,0.596743459125323,-0.3977210372561546,1.0526157976355566,0.7708754714701664,0.5730268755983595,2.4851777681427767,1.0186814434553442,-0.4810142623244629,-0.09636034936000315
2021-12-31,-0.9217073715279764,-0.02459617965414532,-0.4295122270559812,0.0055145057138530065,-1.0234536707060289,-0.8729446580771993,-0.14080005497790807,0.02844558103971172,0.32460850057144364,0.22570992009975313,-0.14198108677442753,-0.16530215195633038,-0.5441808764874325,-0.6502192989736161,-0.09596948583696938
2022-01-31,-0.8691279656882682,-0.5560622366162419,-0.6071216611771685,0.28348111017387745,-0.6959813589932138,-1.0814237763172059,-0.8529109768325702,0.5120218382687598,-0.21148862974000496,-0.220318385965421,-0.7262511568783028,-0.42521935562636926,-0.6198750996322244,-0.6693820317047722,-0.16503931217123563
2022-02-28,-1.3037135473236918,-1.7152972527721986,-1.294807866224907,-1.3351365202636087,-0.22354421635827562,-0.8513217071796146,-0.7684596908597812,1.4418901915650075,-0.9003124939658181,-0.8365976084844893,-1.4758046215340843,-1.0236327997551216,-1.2554228506502476,-0.22572641428296644,0.10413208287170828
2022-03-31,0.4946319786404822,-0.9383677507533165,-1.2476281232423245,0.28405614044821326,-0.27224628299615533,-0.42331694765109273,0.054585311889670585,2.288846413434248,0.7162080570003285,-0.6441859958702967,-0.9394926121620054,-1.0067694493947659,-1.1858189373850907,-0.21528628344101486,0.1465069630688936
2022-04-30,0.7512505414159972,-0.10562502078594102,-0.8530378301341152,0.714105435985489,0.07644455861407798,-0.3673545699438486,0.2876397653289369,1.3900140979194482,1.1847406491605734,-0.3359647674879598,-0.2561541007389446,-0.7479166100976452,-0.7678117315387897,-0.30888954775680516,-0.1216753610946345
2022-05-31,-1.2699609481805625,0.003526759105151599,-1.2685357022908421,0.4003781001091404,-0.14990001127451846,-1.441107580904248,-0.38823423048635686,2.109519632026609,0.12769634530066196,-1.2170016666091519,-0.8442930785087037,-1.0239990086968926,-1.2059189973556577,-0.24750742832952202,-0.19138804029120296
2022-06-30,-1.6817873617192864,-1.3104541235270288,-1.4628522228221006,0.977327203929277,0.17488004486038528,-1.1800431179224935,-0.7327656875066899,2.754521933423846,-1.240687136259856,-2.5536750636466756,-1.6564872834942743,-1.1686830041595169,-1.5054843639647426,-0.021542062031327754,0.06490144365759752
2022-07-31,0.3034004499533076,-1.5675482718905243,-1.241364109734807,0.16184158981654895,0.3471954701194522,-1.309595931635622,-1.269112751294683,1.7927269127511845,-0.9227011073335223,-1.9623738943311373,-0.9989067938112515,-1.0370517183183534,-1.219391360728826,-0.07561201644628374,0.12648659663360556
2022-08-31,0.7105708155421585,-0.3720432427929772,-0.8758255980799432,0.7351349702073241,0.24830321672462483,-0.421097329294427,0.25351349404926077,0.9897968301901348,-0.23717837463159921,-1.1842199795483246,-0.3128911906113764,-0.801729917852475,-0.7764792826156868,-0.24551494799333617,-0.03799190664024072
2022-09-30,-0.4779634415476936,0.31618487510241355,-1.0834931526379799,-0.6599222002579584,0.13600576241923656,-0.7506826578199223,-0.1719991989010062,1.0305605143744347,-0.6153102446394804,-1.4377952268930438,-0.49507960609459173,-0.9393742399241171,-1.0608003758957585,-0.10347128465445467,0.13266768187143554
2022-10-31,0.7275453617901764,0.5668156543170746,-0.9350069098438846,-0.4269663577331102,0.051221813196557,-0.2829365948149421,0.7648062954498905,0.41775815660243126,0.2883080175401893,-0.4744265204942597,0.389391190054331,-0.8337310718231373,-0.8803328691603302,-0.19776624604515497,0.039659196769599024
2022-11-30,0.005712572656377194,0.14599625232358038,-1.1109490533826132,-0.6037271158047007,-0.26318773276742025,-0.10773539816499308,-0.07560621633978117,0.22086519813256134,0.46160278621546613,0.1392681356472008,0.450972095509916,-0.9721143486884859,-1.0712017900531396,-0.1472666011250188,0.005133091118703119
2022-12-31,-0.2284298108415385,0.30127702684735713,-0.9601172915478786,-0.8945642269944384,-1.551313076715369,2.402902811053552,1.467644571605057,0.09231373317211185,0.13609198720323007,0.06145117511526327,0.08531754765258362,-0.8449716687898452,-0.907745765888968,-0.1654414878633632,-0.023115209388444666
2023-01-31,-0.3883842789670229,-0.33606905931945236,-0.8032722399639232,-1.4305077736064509,-1.2817973368247615,1.4841970746570512,0.9696218350751841,0.029314722701566816,-0.2670343468590707,-0.2056141826223331,-0.25165528016978267,-0.6748128991308143,-0.7531989202185045,-0.028906569623178318,-0.10464920908704858
2023-02-28,-1.1669932289094138,-1.0047531347577303,-0.672758140743508,-0.9256107674316693,-1.050956577699818,-0.16668861399468266,0.06996938532869793,0.5363638544471314,-1.5585714735914598,-1.9133636517576196,-0.9567739652697369,-0.5553052232953551,-0.5969470887888275,-0.2098600260204835,0.00836824967051658
2023-03-31,0.008614308936468687,-0.9831688760064887,-0.7709290506579798,-0.8954979818798103,-1.0641690196694071,0.9721968051710573,-0.5272000269128557,0.45344424436182645,-3.044509552502834,-5.363357302219499,-0.9304499493167593,-0.7162176555891927,-0.7521369673143262,-0.05537306611926992,-0.025975486403260563
2023-04-30,-0.28989670866843076,-0.9220918010284433,-0.9938478936349759,-0.8508647015195899,-1.7866919378788548,-0.8601097592739204,-1.5605182494669227,0.5896705961837346,-2.8846971270264024,-3.585288514513058,-1.0031046104465007,-1.1004594600277982,-1.0550129037235427,0.6855015944566136,0.03924179930073732
2023-05-31,0.3386231649119,0.03463157171357491,-0.6573967590229489,-1.3462518911902785,-1.6851716398046954,0.42440882187646406,0.3650129238511851,0.14170237510440756,-2.130951950287228,-2.321855043544834,-0.39829723838947806,-0.5690949224004559,-0.6503081027104419,0.18421937890533374,0.060841659256245066
2023-06-30,0.5795430595995898,0.3891310610943707,-0.053002408108621495,-0.9828263916152712,-1.336893564261903,0.202081906361387,-0.3624770169737816,-0.4519333109345695,-1.4460797928494684,-1.5381710181761163,0.3582835889035705,0.18572239996220394,0.058823458588311346,0.07364963030822429,0.02932761509451992
2023-07-31,0.22549970795202554,0.7108823232855942,-0.0941119200210098,-1.5400417325068565,-1.219513772770073,-0.7138182535847529,0.4214673648835037,-0.7308712602698921,-1.1432735398733724,-1.1733023983237634,0.665125585148756,0.08842473031685062,-0.01163086472420332,-0.9335189753649661,0.22737351339901135
2023-08-31,2.1818634437287345,1.8380745754683632,0.2305838924830748,0.35922007379226656,-0.31231401036476536,3.8014297666623618,2.11878658785171,-2.2603863562007005,1.0847338487239562,0.36547630845086027,2.5588501876390355,0.13397484239816182,0.1796610261848348,6.061109897280276,0.11376713757753687
2023-09-30,0.8643024603218936,1.9464841273803863,0.7318772553975827,0.1540530942715655,-0.3711441865390077,2.854682694031382,2.717803510821041,-2.4179936552650543,1.749312477619672,1.0230166346586853,2.5360085822102945,0.6035063559484175,0.5539546094538609,5.7959945620701605,-0.047335742900943056
2023-10-31,-0.6056852694090511,1.335783094862379,0.2656237487695946,0.9508868808537123,-0.2313280262365247,1.024933079043902,2.1626291239459103,-1.8582100489861932,0.8183684944186201,0.6806894926997099,1.0375609354491357,0.15675678120271075,0.2046161307861669,0.7220711218023511,0.03145691427758583
2023-11-30,0.15996286541140742,0.2415495600097209,0.4193457794128384,-0.2777641090573379,-0.24489636973096976,-0.05511129715111418,-1.0190500649821104,-1.862992006994639,0.7974028577807792,0.9282840635684592,0.693427209983278,0.33239690107157693,0.34279093391844484,-0.3387950683101915,0.12540872252302024
2023-12-31,1.1048861687629277,0.3738075957558173,1.7540409605768437,-0.18560793032954956,-0.1826506639528207,1.2842560107911054,-0.28690583987112894,-2.0743589484356537,1.49261230698525,1.5594847474130085,1.1993322246412128,1.519764863217213,1.1687113017287407,1.5293573609966404,0.26203366253281996
2024-01-31,2.314384401346452,2.0735473298639477,4.0444434501445015,0.4590220250119374,0.43373403551689466,1.8310451418251004,0.9829084707685034,-2.196938845577596,2.510404259569715,2.234636493593669,2.532030254945073,2.8273715745170054,2.1545629314192962,4.84214946366687,0.11120077340346704
2024-02-29,0.6866326835620498,2.2284299603926243,4.831792591662286,-0.2031967384653467,0.04290571162882308,1.2902939122528134,1.8300535897519292,-1.8018924310290452,1.9718616717794546,1.8638336322304918,2.184542341474046,4.4047868119237785,2.865609358679106,3.9956015419667867,-0.1249940955358027
2024-03-31,-1.599656174640268,0.7781173899008605,2.492122971295155,2.1883051045884843,1.1217535884289211,-0.7588055086555235,-1.8751171697392655,-1.5126437014115863,0.23728356546034435,1.0494675751880067,0.3905776040367802,1.6127616690033328,1.4460534815004333,-1.6577404986952518,0.08467387704910445
2024-04-30,0.4455442477394597,-0.22494058725923183,2.7176958114859584,0.6547688068117739,0.7793915225843745,-0.509598939900394,-1.6379251455678556,-1.2592205761083266,0.4424414914717262,1.0342223174020084,0.40057719928787533,2.139546829317471,1.5564169006446373,-1.225197716314701,0.07806054646954508
2024-05-31,0.4166222634330449,-0.396406967776788,2.472670010281439,0.5009476098938577,0.7423566506354518,0.09799920534859592,-0.7268682518308895,-1.0542012370416636,0.5860136275989012,0.9804461010115452,0.34047236891234545,2.0991271983711113,1.4113682322310985,0.253917066981681,0.024722392664526218
2024-06-30,-0.15693864794409507,0.41226920081138296,1.9470278778457821,-1.3138169918751177,0.7829855897466701,0.07196711323002648,1.4477745855082367,-0.8813006134123259,0.4429378759194031,0.8190358838952054,-0.038043506042249986,1.6707909204481866,1.114232638188112,0.2492932248330938,0.12960270069766464
2024-07-31,0.86799700227359,0.5986626280758357,2.1817632124008455,-0.7994995076050866,-0.21309650862682417,1.5735874447914142,1.667204476167817,-0.8031530803629694,0.7237672896089078,0.8551492299715788,0.554253901517312,2.926850079400999,1.1017004183673456,4.283337167186279,-0.0629817751187514
2024-08-31,-1.2438151423591985,-0.31977400798170696,0.8083531676901353,0.2599815691910105,0.0008275512575301475,-0.7944107485318183,-0.5579451101846513,-0.5754534197109592,0.13387905788755508,0.5349602842124092,-0.2831955678701047,1.0053476560411023,0.26164875478690214,-0.9073384629801268,-0.030359642888265006
2024-09-30,-0.7955581073896705,-0.68864511196147,0.3057436250826254,0.5205283452529242,-0.7816144349735087,-1.0572715503174102,-1.102196771131228,-0.39257889075761826,-0.16682209922647417,0.34628771703094996,-0.857357365459336,0.881614524475871,-0.09743103105855187,-0.9752279421054695,-0.18796640790998123
2024-10-31,-2.4732594855269427,-2.596369251343689,-0.12445929455465729,0.01139180715571992,0.7350197021657915,-1.1746648099940071,-2.3501406668228744,-0.06527939871850383,-1.0118070822614629,-0.09069392134259237,-2.2463709512406886,-0.2192379527353146,-0.32972980376038347,-0.8319040068684588,0.08190362261560598
2024-11-30,0.48357991789471716,-1.405299560193679,-0.03132484795439938,1.3089564487135845,0.8271650972943752,-0.6314091956527529,-0.027616953309488945,-0.01986781245987148,-0.7040155617383661,0.015158661887542993,-1.3646868323068866,-0.13632234753050565,-0.32417684048064416,-0.5266712747731518,-0.11708076601983466
2024-12-31,-1.4474567331260453,-1.7458527098832048,-0.6884566566121847,1.317895681704496,1.1146353256460952,-1.2205680365845937,-0.7457500655601995,0.22183443179852252,-1.1392270654295975,-0.22879766754852074,-1.8146241342918008,-0.8099596861205393,-0.9573050682421623,-0.6052198757872758,-0.06659564865740814
2025-01-31,-0.8768246741414409,-0.9674811720835267,-1.350986425462009,0.3701283429631455,-0.14565497224443577,-0.989083307140835,-0.3157743519276206,0.4057561170069939,-1.3208597800677355,-0.3626015800890755,-1.6456912476551606,-1.4674570877794892,-1.731775903851359,-0.300224395676271,-0.29216017657321564
2025-02-28,-2.9067002474428874,-2.7449675017252018,-1.8488294904309106,0.6685715592823565,1.4106305443380116,-0.755852203967086,-0.9716518508503161,0.9660067637790203,-2.0633702236206637,-0.9135067955454262,-2.489351284204514,-1.82180818427183,-2.544377067031569,-0.14716506651929154,0.12444542703385436
2025-03-31,0.8443801971638607,-1.3269022965744615,-1.432366907714068,2.7731373308350458,2.4243908878710654,0.009504038144519585,1.3110627561039088,1.3306912317044344,-1.848037811767689,-0.7054191427451048,-1.2837312312438531,-1.3977526814366157,-1.8210361488637845,-0.415592311204124,0.07419872311801311
2025-04-30,0.3981332457143602,-0.6847866510052956,-1.3980706302629409,2.717404880838369,2.051748158819577,-0.47197417920679696,0.7000369089561064,1.3363256916411403,-1.6364923065865002,-0.7265016986281196,-0.6890781315180207,-1.3693735600744532,-1.6891390612153176,-0.30326423720823736,0.12404890355501322
2025-05-31,0.758532151216175,1.0658053009419006,-1.3208038712554226,-1.4564394387019115,2.1169013457599903,0.14878045889381009,1.0852456696043766,1.250348062840976,-1.3164923966329252,-0.6129412175129981,0.1998591288335913,-1.3435789504130315,-1.5603429424925763,-0.4308604912204739,0.10490884558768317
2025-06-30,0.5729258904909106,0.9101928233389327,-1.1781136634434362,-1.5175620257491012,1.954645472967188,1.1579087042771978,0.6069345883640366,1.1536504804868732,-1.0169411426157802,-0.46496736716341547,0.7753941111047826,-1.2354620364108073,-1.3301800540313449,-0.5161799406114721,-0.03588950892228886
2025-07-31,-0.5356157909028322,0.40873513714348225,-1.3289041430806159,-0.3282608746558658,1.7103042510958364,-0.8492562078479976,-0.6716367330215137,1.4333867103000661,-1.2064479335830773,-0.7957803322020275,0.36825390136227654,-1.297363084003843,-1.4807600000343888,-0.21494803117462344,-0.02068297022341646
2025-08-31,-0.39437924591714435,-0.18969746025059755,-1.2075300603708554,-0.6033243850842794,-1.6365378490124485,-0.9810438632572795,-1.654423049292176,1.6086409419185468,-1.2922345704264249,-1.103261537877105,-0.12733822761732774,-1.4511392576409414,-1.3048118045839427,-0.22398604098226194,0.05155567131123255
2025-09-30,0.2546953085656781,-0.36707509355595885,-1.039160046360375,-1.167239295525288,-1.7962731644040173,-0.14107004061106784,-1.0209041296443226,1.3418561151936477,-1.0245794893096796,-0.8477416285118639,-0.05108674451706321,-1.2269846409748106,-1.066921643930387,-0.350209859812247,0.15366943396871588
2025-10-31,1.1175084900160543,0.49459991422161625,-0.4814721775371664,-0.323693323063495,-1.264702430210704,1.1788107161484427,1.4323826519248297,0.7163131566811469,-0.3152404677372876,0.009514083072290949,0.6202884620751595,-0.38832881734185615,-0.4503355659690002,-0.042415696984621165,-0.11357517286062976
2025-11-30,-1.125310995986587,0.12055831614783438,-0.7677177411712534,0.6109456773861575,-0.5575026853913443,0.38355739262139027,1.5677647579514786,1.2717867506694762,-0.8656119704621943,-0.7439794289597721,-0.2773684813655318,-0.7918748235251527,-0.7239933078372098,-0.28682999897140576,-0.0001725774445564137
2025-12-31,-0.15796361834328926,-0.10177059884332394,-0.5673964443869837,0.5524274772613611,-0.8416203068450706,-0.6177896081145989,-0.26581235865978925,1.288187069489393,-0.8307362384139978,-0.7679105839184599,-0.2869176123860762,-0.5513532168031648,-0.48240844023796253,-0.3251154942056543,-0.027958857430520654
2026-01-31,-0.3404972419983605,-0.8745194082410727,-0.47853204475852845,-0.9017684810965285,-0.8507191246577495,-0.9790241175731708,-1.461787308737023,1.381324304253674,-0.8709373768735887,-0.9234338160510172,-0.45913530313260936,-0.4447387209372749,-0.36228653209484923,-0.3712017274350057,0.15619601347680284
2026-02-28,1.3493642477016548,0.4098413825357253,0.47560614873988516,-0.097933319905005,-0.27252354788529437,1.2965288348837836,0.3691345344038612,0.42326528024200194,0.09990095574273727,0.2951727481038026,0.43398593332719965,0.4950503172371157,0.6043401522966985,0.7604305067014634,-0.08831304465434685
