CROMPTON IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,-0.35799370071311004,0.5841178568530834,1.2990176291255215,0.11814129935981937,-0.2837771865287773,0.05693103337635808,1.0438541710628078,-0.6335847725011501,0.7349223058346198,0.09032262484026594,0.24483558485712806,0.7960156841329684,1.252124046748727,0.12557576825243427,-0.08420370083543133
2024-03-31,-0.9303642749895978,-0.9014797844807717,1.0843846383785625,-1.2610521009084925,-0.19240991825523368,0.12193589358155044,0.28455343094950997,-0.2841782710399819,-0.974647941036539,-0.41480102097923693,-0.49889444867307925,0.8919457735141326,0.997005416810607,0.09535647610996163,0.17418888763416657
2024-04-30,2.680748959504924,0.8005419257324221,5.147844630295034,2.3363741447392155,1.4627945814247283,1.5295766198587613,0.8761405163945836,-2.587584702625585,1.4661278382623346,1.3541514290995298,1.4681684026793684,3.4904515674686216,4.264991322767272,2.1347245419685215,0.208590937642914
2024-05-31,2.716968953252973,2.8475352178585447,5.146662840891408,2.710555993654324,2.9173752737795806,2.0581382471013576,1.0352565073794089,-3.332537945098912,4.670585045771145,3.3133583057343907,3.5385675655535036,3.396755015862235,3.990970622753385,4.340079177800942,0.032728142021120864
2024-06-30,0.3253280345306843,3.258472326997043,3.2628405340273514,0.5623381979928647,2.3558514276355016,-0.33533417365902995,-0.20758914407817644,-2.3356924782272417,3.7437632462579877,2.7833714642437886,2.5531944517031606,2.608897623223079,2.814886725229267,0.03275164597181168,0.10772633074917229
2024-07-31,1.1252083371471007,2.1811071158320616,3.274722227548028,0.389598362393774,1.8816264193312142,0.8368179836100963,-0.010627746011778627,-2.0215241964182207,4.287166820257974,2.826198377097152,2.6031807943602097,2.7158924095120893,2.647707875337793,2.1691069824454563,0.055267442814419726
2024-08-31,0.5716805207669801,1.0322826234592246,2.828979676682943,-0.8898698953502362,1.232186627260672,-0.44312016520023034,-1.289803495369025,-1.651090768691815,3.6996303664046777,2.4834010156287456,1.9166865108708526,2.6374453683088546,2.295758069262907,-0.24891551061078246,-0.13633526590320136
2024-09-30,-1.6376255217129885,0.04056402318440071,1.4599112534276393,1.589327166354862,1.9672213608427094,-0.6733600143756122,-0.2714327914737467,-1.044873207471321,1.9159075647401298,1.5688283392676972,-0.006589067271159255,1.3544721624169682,1.4801505025654342,-0.5458937202695466,-0.06257848130928782
2024-10-31,-0.6849821152619947,-0.9054584446750348,1.4814468400216654,0.6437209419224226,1.7183017188428296,-0.6671246843650201,-1.057349917324575,-0.7427581916469724,1.3058251441122144,1.1821765120731882,-0.6875078013397532,1.359835784829602,1.5487904280531275,-0.6475623122987754,0.04671762456745957
2024-11-30,0.48964161671044365,-0.9308320510755688,1.5177589439888424,0.5153994866766037,0.30938601884605155,-1.3232857161081668,-0.7067539991459088,-0.7147393582910405,1.5806764037531822,1.2291480550760694,-0.379425997163086,1.7529853143034235,1.495577619621098,-1.4666543911408767,-0.03451615138436003
2024-12-31,-0.4428553501372812,-0.3359963421136712,0.8498048415837152,-0.3920534590060993,0.33065072073506463,-1.7462078694306795,-1.4619940274494252,-0.5025827229108129,1.1933038583855333,0.9586704827717494,-0.6118546593625905,1.0620923480235966,0.9419178062655545,-1.1697095063501766,-0.14201308470509025
2025-01-31,-1.6880080338084376,-0.849491818384338,0.3348243191362129,0.5699707966202627,0.16936699529091956,-1.050209146409666,-0.6109013216238887,-0.0006145604612174,0.20247706506093172,0.3565206776502732,-1.3330455937381402,0.5802845462355701,0.535253038370116,-0.2858294097368321,-0.0669876447595737
2025-02-28,-0.7355603793492748,-1.4959769937089817,0.1941968809400156,-0.48396549398794025,-0.4975316531824271,-0.6597310312642314,0.3257228317476695,0.35794473229835533,-0.2075165529469838,0.048297634359217925,-1.295983082980277,0.5052445650739495,0.4086496604027508,-0.07312881960761859,0.09724735651639674
2025-03-31,1.0265233581494781,-0.6976588196373414,0.8768639098529403,1.2176002634338734,0.12734680257568481,-0.8447446617474774,0.9415682077398343,1.1126991896441294,-0.37488533620454956,0.3386272090376997,-0.4085306533455965,1.0926692452129385,1.3069237668597564,-0.5335151580880194,-0.048182918152593575
2025-04-30,-0.5959354243298852,-0.16987546723572938,-0.07820712835128377,0.28833311040574827,0.02384075057850418,-0.56783493646413,0.17588030678355737,1.3935246797586727,-0.7310021345220102,0.031091178426650844,-0.6172530411711828,0.12565973047289866,0.13511024929984075,-0.008305080269832003,0.04521198861361982
2025-05-31,0.37434131059686543,0.4395741244337661,-0.7005652810079764,-0.16815663010450566,-0.04843289414280874,0.5189620318393359,0.4635700742631714,1.2644272018385605,-0.5171651788328275,0.11748133059537155,-0.11380161164703678,-0.5545139181797953,-0.6516244190820225,-0.19824516147834895,0.006355504762594487
2025-06-30,-0.04575730126470673,-0.16282592337619486,-0.8200080093865423,-0.8318724887257944,-0.03862699976629037,-1.1397195965871767,-0.6138540571865254,1.2526625807725476,-0.5059839047056064,0.04373302422752542,0.07570867159720569,-0.6840838331261213,-0.8055390191474316,0.3037943847355466,-0.09488791222116238
2025-07-31,-1.1691735171535054,-0.45317659747744005,-1.4045245033328275,-0.0929463473641253,-0.6074032131979484,-0.7065593664732062,-0.35263860029373917,1.715885550975715,-1.0511514989455768,-0.5656087957889133,-0.6461410863393182,-1.492366973124672,-1.6716712770402773,0.49098734560119406,0.021440331237869408
2025-08-31,0.192598863212487,-0.5553288688901098,-1.476478803593372,-0.3908522373558487,-0.8090693026059899,-0.6039900334572974,-1.1307154468319016,1.4395268880211127,-0.8520510712704451,-0.5168480001963732,-0.47502108062748793,-1.6631969373917044,-1.7201271197963164,0.4542840648027608,-0.12473899049513691
2025-09-30,-1.4158469647759715,-1.3216104636403927,-1.427217386265951,-0.06220192699241433,-0.7904860629759686,0.599572566905698,1.0042510592428824,1.8707219008753488,-1.3517238585617533,-1.2771987641654152,-1.161686154544329,-1.5773549136266265,-1.8225810436168974,-0.5856305662854938,-0.02996739926584431
2025-10-31,-0.2903180780563574,-0.8264126362465779,-1.3232333076527394,-0.2582408032430931,-0.7874628941194083,1.7894298716297445,1.0858831635236759,1.7088342339924625,-1.2899037023999391,-1.4249536247522714,-1.0849949404578312,-1.4315853266097733,-1.6607970076346008,-1.4870833947702364,-0.06333655542564053
2025-11-30,-0.6855037871689296,-1.292531787345216,-1.563051214542409,-1.0980092791548146,-1.2753920045183644,0.3371151051274056,0.5392849663709562,1.7138885640095534,-1.3361944079191488,-1.7332587719852683,-1.149636576019585,-2.046663487695542,-2.101757469373316,-0.42290066949485416,-0.05062905004018576
2025-12-31,-0.5102312309318361,-0.7895043007520628,-1.5376777927824108,-2.028138534184232,-1.5970340750164131,0.7671206099857822,0.1886989704843953,1.5902741619582565,-1.2648349518940134,-1.7865625622839867,-1.0400073519108086,-2.219911987185457,-2.0808033901802827,-0.8867077186639396,-0.13022382886451117
2026-01-31,-1.322966974980593,-1.3093094448758362,-1.4116961085386068,-1.0373880833971856,-1.2430952555908736,1.412570301788261,-0.005024140256277971,1.6692613687498148,-1.3446686392596772,-2.0019847525555865,-1.4132225932383593,-1.702359117514351,-2.0627230604885582,-1.514002400200238,0.15218119012776096
2026-02-28,1.737361638764016,-0.02151926742810338,-0.8336801049651635,1.9345076243424522,0.7685878390676238,1.671697426093928,0.9097239396809115,0.9199719423968198,-0.7621725703173481,-1.1420654077064223,-0.0018911018412021859,-0.4869118013472261,-0.8629943758112896,-0.9561998163220798,-0.030117422464157353
