BATA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-12-31,0.4802512062137461,0.22495758899351487,2.1251920591114475,-0.739583540360148,-1.484383217152893,0.43000446923986974,-0.7279732355952191,-1.6825368211438119,1.7421589760471656,1.682728759481298,0.505894539893525,2.609814455523157,1.8044152598907186,0.15127348863944218,-0.0797045270818791
2010-01-31,-0.3343731366561913,0.3473735394791716,2.4554454857091126,-0.8043990535879662,-1.3681709745348865,0.6425902872227677,0.3794620990305777,-1.418244855511464,1.5675272133652094,1.5156819095274934,0.11657107871983155,2.823800514978687,2.193812192333022,0.8383106480567476,0.2543014157801824
2010-02-28,1.60518093580424,0.9390348181382132,3.639457480699927,0.08095510124298173,-0.6584970789051674,1.9330152912144,1.9147292231287403,-1.8188365414150087,3.0437034063584636,2.0873514365278103,1.1457480203680517,2.6846557177794343,2.516934067752256,7.817100053294946,-0.02852397356663543
2010-03-31,-0.26003100400114526,0.4816986451089202,1.7805362034449224,0.38811512074660914,-0.578587590495148,2.3821832205099747,1.4147605229391422,-1.5714285144997158,2.204958565607016,1.627492624934791,0.6878008600381951,1.350746531132472,1.4549192016402737,3.5711190279019265,0.18931153719866484
2010-04-30,1.0580225895712319,1.456840257232514,1.6345394502586985,0.03555809086451045,-0.5939056609012391,1.3119895496142424,0.9705856114220421,-1.7196069478785099,2.9053629389702573,1.807833869169988,1.277495740513225,1.3331457749698798,1.122590724258987,1.6898125872209175,-0.05787571885341247
2010-05-31,-0.4779738969641549,0.19225815627877563,0.8110123897597628,-0.11195067873190659,-0.3192989511013238,-0.3262443434528747,-0.7589647956276624,-1.467737362221399,1.9636364589074504,1.3839593226457836,0.4656444912610196,0.5030923812127877,0.6589803560470096,-0.6858696030366964,0.04568445204411938
2010-06-30,0.17083532583565186,0.4489399377827822,0.9134418487962498,-0.2186926304366998,-0.24908804585420577,0.05482345243969327,-0.9368238670200025,-1.3738233342195387,1.7828752709599318,1.243666876454057,0.3757018709473954,0.60323660268498,0.691885017056932,-0.2689576372993254,0.04929717934704008
2010-07-31,0.15307831253010976,-0.09229584014335691,0.6273405667362798,-1.1039698571013932,-0.52738161567502,-0.19155309887561772,-0.8354818626454756,-1.2879308582841773,1.6406737263997968,1.122362618844935,0.2193068190711652,0.4770350427281408,0.4725994247431776,-0.48270175558974165,0.08564709643590322
2010-08-31,0.38224671612623523,0.40882471851622076,0.7681491416461346,-1.6518430148957313,-1.2908005997443766,0.3446674115587556,0.5685342056616373,-1.2507054995970706,1.6395922371140261,1.073348061604677,0.4027530961750033,1.0879952715753496,0.49834187691222603,0.052763783624831105,0.06977124472626255
2010-09-30,0.28815005042718256,0.47294526540249093,0.630386794803808,-1.565006947437403,-1.3664799881756462,-0.29505333233696107,-0.11401900873827056,-1.1651310125171934,1.513034380946167,0.9883409212561084,0.42280731977464,1.0410668092714372,0.37912858538544647,-0.5658417962683039,0.0059673169077703895
2010-10-31,-0.2324125696795305,0.2630311410568405,0.8504976020860444,-1.0976921911079045,-1.8419518958740724,-0.8861183287569574,-0.39610157148720637,-1.010201592332571,1.2267309794045973,0.821275695374856,0.19641521191942626,2.459992487526521,0.4844079677018796,-1.1476752585968064,0.01212279415730136
2010-11-30,-0.2829459427513797,-0.10408310547701914,0.6435003052815059,-1.1038794629625175,-2.070369563536027,-0.05537235507622554,-0.27658470226457005,-0.8787032024900094,1.043463258554695,0.7103517130082992,-0.08137121682704739,3.6121841923167595,0.34694652297289125,-0.1745911503029397,0.0624865141953213
2010-12-31,0.03580160767225376,-0.367458596088806,0.5153365764061905,-1.1947317597858014,-1.8051335587533428,-2.216659681564321,-1.7025746298024864,-0.4714745845759658,0.5702911810017197,0.6813020145932746,-0.10613564437614903,2.574514988256702,0.46805559189215007,-1.9249172198340323,-0.13772095647759378
2011-01-31,-1.7169728303745704,-1.361499011804174,0.2826830360104399,-0.06412478962709262,-0.7261372404768395,0.7204780773079634,0.8932405006229774,-0.13104456060418182,0.008667153484133983,0.27783362491807323,-1.3662640418223706,0.16067218416688242,0.40795822324365116,0.49808775069234656,0.08442035949165577
2011-02-28,0.2996813061894512,-0.9904379639601211,-0.25790267781596715,0.3458302316038182,-0.667527991130344,-0.9736118317975628,-0.7018542328023795,-0.1619038290135791,0.18236100539649824,0.3860363957316235,-1.0386308390995544,-0.29724180060430044,-0.11975982763754695,-0.5573643366134038,0.13032298969728706
2011-03-31,0.6987258754850032,-0.55962980676951,0.12210763778885014,0.8589838066353901,-0.3813831670108421,-1.3756851755266297,0.5632160034138094,-0.4769521762353962,0.6440890630143946,0.7058076388456745,-0.1873711025593088,-0.09067667439728654,-0.0005283502134555768,-0.9555196938580532,0.08934335247981384
2011-04-30,0.35207557502184533,0.9175856974351525,-0.2891551716338685,-1.4399243014901562,-0.24992572695806986,0.11904137001132473,-0.7269626335002365,-0.795458057160095,0.9587762411376479,0.9223892242808013,0.33122495155410103,-0.39825641096880987,-0.43119656119622046,0.00015504036259532343,0.1273582259174613
2011-05-31,0.8106278995093121,1.2312048287292603,0.319154968251545,-1.3692362354612992,-0.0326333828294622,0.06209125965741733,0.26982688721447534,-1.2916864223270776,1.4283369972367435,1.2600675819484868,1.160292688091698,-0.05767279286272241,-0.22687465744229682,0.043065734744082235,0.23081176595438863
2011-06-30,1.9914668417404255,2.345689969182117,1.1977033927125005,-0.3271007433926719,0.7419400019360483,2.500299779328385,2.3812335649015743,-2.176907631334156,2.226332874285122,1.9672957994206497,3.25902121507213,0.10549747906886638,-0.12113335957845546,3.1376908061607174,0.07423401463020313
2011-07-31,0.15059825939440885,2.0498557293482573,1.2861979989783277,-0.16255387980938793,-1.2844788996147298,1.0981521208857994,1.0363925778785206,-2.015071077871613,1.7649915197486976,1.6959019893632998,2.042651470137373,1.9080224786605295,-0.24979691909671378,1.3008290960953992,0.05179380628515672
2011-08-31,-0.05464269282011812,1.3511652022993221,0.999806445878893,0.2256569721928541,-0.9925737165318286,0.3904052482688938,0.6624511426778834,-1.740296250032697,1.3523434938767958,1.3220586850729088,1.1927853523358263,1.2523912188234159,-0.49981058562999414,0.4128143959046328,-0.06677284097476566
2011-09-30,-1.316413866843257,-0.7941198007696474,0.07321867377843685,-0.23706553140342287,0.16819728279618912,0.25469030264656567,-0.9478127247287196,-1.0607760252602805,0.5275646743831797,0.45380965609403434,-0.40072606082841683,-0.2850460759696997,-0.9182557707156009,0.10948988410404402,0.10957731161377265
2011-10-31,0.5896642648691741,-0.4950504749430314,0.7197206905580604,0.04541343697551508,0.16819872780965162,-1.0761158037050862,-1.767774019013886,-1.2126597292894314,0.7366768927752425,0.6243466930247245,-0.0764174585729926,0.003235531327204838,-0.7776679521952621,-1.1017667428788076,-0.15923794199975916
2011-11-30,-2.350976870788913,-1.9877805252701115,-0.5048411202657228,1.021781091011065,1.4421054180497095,-1.2695477840768614,-1.7900417762031324,-0.2503958762740161,-0.47059670848208596,-0.8029329807853005,-1.9629762588856854,-0.9447159148446485,-0.9919598788037189,-1.0411369612718635,-0.15337415667049853
2011-12-31,-1.974330909487371,-2.367490619248202,-1.670977879734802,1.3226402275729112,0.7442964558654434,-0.21369173956944612,-0.4015553892211202,10.178117010377985,-3.102058954006824,-2.3546720509972188,-2.802988210905351,-1.1945585402811159,0.31104461314883985,-0.37621585684070874,0.2599638890192982
2012-01-31,1.9645617510702436,-1.2046280594957548,0.7962135364188105,2.9392509129160245,2.1166380151116937,-0.04966379163291868,0.7769455316680867,2.8004103001986786,-1.798889426059257,-0.4340250345065891,-0.5709687402048967,-0.6406654906181283,2.817078242655589,-0.11508370343879819,0.017963950625004107
2012-02-29,-0.3203703140114518,-0.13273873208706793,0.32053892288828323,1.8641760317129537,1.8194580016424169,-0.8946281699358429,0.5888296062576202,2.158615983741109,-1.7918111904472083,-0.7227743190011809,-0.46118908846303563,-0.7221253094900835,1.9277621096278534,-0.8983555496694158,0.09369036309000589
2012-03-31,0.44205111218127013,1.3249939222933627,0.23796485062665912,0.4048165211142273,1.6842595584828584,-0.9204087709585569,-0.6397914927449696,1.5388250246134436,-1.2746331951609915,-0.2605829967883622,0.12494409725240042,-0.7352040476076037,1.5458062927292564,-0.8949073978026968,0.1334858542470471
2012-04-30,0.7658689788385862,0.5217768778108799,0.6549698891156529,-0.6301748409055525,1.6465737471138835,-0.7606123422105475,-0.6065756296132447,1.0173435570028788,-0.6323834556421307,0.3041367214900638,1.0113859166987607,-0.6448149776480158,1.3766242253652723,-0.7997704517938067,-0.00040993874267410797
2012-05-31,-0.4609008816242984,0.4793164041304889,-0.354822649934684,-0.4032969880617213,0.8891179961326584,-1.1983785640113331,-0.4043053062305716,0.9190875109679062,-0.675325868643428,-0.07555231633549715,0.4476981107721386,-0.7033304750317175,0.47735281457743683,-0.9725180528708287,-0.013415324739022096
2012-06-30,-0.6176110620833442,-0.1736717455385946,-2.060466379820498,-0.1458107683734689,0.019814644078103967,0.027640908927863743,0.4790632735007696,0.8567986259970154,-0.7901173463353824,-0.5276400348222514,-0.32501807577738256,-0.9667914946769576,-0.8894374230758758,-0.08653100479787583,0.02683287808583155
2012-07-31,-0.20446828030535547,-0.7786436359937636,-2.0865715820223913,-1.159615124766344,-1.1098374711549341,-1.2550951371142256,-0.7527029177407971,0.7052703719925856,-0.6755084890627887,-0.610002227483698,-0.4339279085674064,-0.6468589195055031,-1.0980229253512022,-0.5057162860945345,-0.0015294993872201894
2012-08-31,-0.4662468425474586,-0.7759908713780647,-2.136174880631053,-1.1021951626864415,-0.9693302353438039,-1.349303099673378,-0.6385412844324243,0.6240763142012008,-0.7171669295937334,-0.9012068728632415,-0.7337885402639852,-0.8481596624586155,-1.2807595846145299,-0.4570607673939961,0.095259019750084
2012-09-30,0.4923144158846221,-0.10626151577225641,-1.1173676321558328,-0.6129406387158617,-0.9174284145351613,-1.0708983442037547,-1.432221928527132,0.3405637926787045,-0.2060152499826317,-0.4091656460194873,-0.24396240620838341,-0.28389242701861617,-0.627825967496096,-0.6318846611461204,-0.1346283089374238
2012-10-31,-1.7043594752409499,-1.0117530087886342,-2.128189821791302,0.4745831173904349,-0.5406138632870459,-0.8354098561643957,-0.21803141536242998,0.5640812229028297,-1.0328126741810555,-1.7343626518419348,-1.2302538807704544,-1.1172579503279745,-1.490220840952553,-0.20900512743892843,0.07529467784794062
2012-11-30,0.3276129782441872,-0.5127691363619248,-0.9143652615216054,0.6326184603895884,-0.40622332670165845,-0.8798270519481471,0.08272340166794129,0.30680624359110936,-0.5933415477457827,-1.1783583697815585,-0.6547441055333526,-0.5174695641569446,-0.4949420548827143,-0.5615055022013985,-0.06046719664056699
2012-12-31,-0.9159903741514397,-1.368960512091251,-0.41659019753184984,0.20829508039268357,-0.36676206057804916,-1.0021293831015283,-0.5224239380847039,-0.38991439858364174,-2.0321197985541217,-1.7964668054943178,-1.0685311730977318,-0.23196935392427742,-0.6043046764541375,-0.7973298261185409,-0.09638346942431829
2013-01-31,-1.1735929671393734,-1.0683470923231726,-1.8574865527208688,-0.12886883688708448,-0.2690233309936394,-0.6890774451475145,-0.22346997535494018,-0.20778162999390518,-2.3524195471318015,-2.5695481624829326,-1.5115236975857034,-1.399462651247274,-1.5444790162413133,-0.1785746930341069,-0.0517948005883197
2013-02-28,-0.8124299876995095,-1.7413769979558904,-1.8839364560283358,-1.3237501812419117,-0.27718058582736327,-0.49729364618444855,-0.044848346079255814,-0.10327046647076378,-2.366141926076841,-2.897610887447752,-1.6153619928942264,-1.4580928710685208,-1.5634018314485303,-0.06421150177698914,-0.03984373345156612
2013-03-31,-0.647204353986174,-1.4981659343204528,-2.0842966165627295,-1.1052691632970597,-0.9166099575930476,-0.7358175937837571,-0.007703717085098112,-0.039977186224814776,-2.207940356382056,-2.982181192300898,-1.43567240654522,-1.6943592933697276,-1.7523744450383112,0.047531406908189223,0.03775476405322516
2013-04-30,0.11244915483489029,-0.7274052034715716,-2.045911093625945,-0.6892856261128968,-1.0379531148668983,-0.47919802654314914,-0.2183091961107638,-0.14303678591646926,-1.789017529144485,-2.3128437262952857,-0.9663703102099818,-1.7993691359203672,-1.7543491638466253,0.06678014385141331,0.07288163644396485
2013-05-31,0.4529039371920308,-0.04983402821066437,-1.6797305167827272,-0.5577730686518443,-1.0015519249384999,-0.18719531450099144,-0.053431191724154184,-0.3192290470249103,-1.3397664712401738,-1.4487079806083833,-0.2845349709216611,-1.4534094761427863,-1.4664250223469626,0.0012533200047518884,0.04001608661344912
2013-06-30,0.17687537881645168,0.41680249743481323,-1.406071270292986,-1.2853561802180364,-0.90632121051652,3.0079524930045443,2.0772834266908826,-0.45943618406645037,-1.0438835183857087,-1.0066473827628566,0.08874797268897212,-1.1891510372461178,-1.2565103016030106,-0.12856962896985255,0.14232624098506352
2013-07-31,1.312877777870416,1.1094284374575039,-1.0427992051599926,-0.6352158279337694,-0.6683459503106168,0.8862008840536689,1.107933035683909,-0.8067828862554067,-0.37588211381760417,0.44845568672164976,1.1048758918943913,-0.806048092367258,-0.9855743052950153,0.23877583594587695,-0.16228070700294747
2013-08-31,-1.7574624233224547,-0.17861479826285664,-1.3260299669488396,1.1762871783967221,0.17760402337479148,0.6247489461971129,0.7908731385286353,-0.6172830726185723,-0.962734654714873,-1.4572131968682405,-0.33158077829263116,-1.2064370806394038,-1.1566593984864963,0.3829424806715755,0.045255510606723705
2013-09-30,0.35784715220421753,-0.06776725286624048,-1.33617350141387,1.1136410148295435,0.046790441943628684,0.04703421979053802,-1.3825656045520247,-0.844323864353841,-0.639751675339833,-0.9135782872754913,-0.10397336036689138,-1.4196721256585694,-1.1350344061971152,0.7141781346964314,0.06490620360413552
2013-10-31,0.5017872919864416,-0.56737562113656,-0.7894531555209542,0.5418567172168515,0.0701310177525593,0.9210171378080128,0.16777348328654748,-1.1197595619339873,-0.14086293334069902,-0.143577599042521,0.22516739401680821,-0.8056834990562132,-0.7819546767525118,0.8055721515469757,0.1560307494626504
2013-11-30,1.3945639747133183,1.5607863521107361,-0.5118528076106199,-0.5821138149124082,0.3710225997501747,0.9865381627850949,0.40120985376040874,-1.546383933389398,1.127065763863279,1.710918638267218,1.3453805082746302,-0.5436963306723785,-0.6436001697531959,0.8623376656394662,-0.013741321728800916
2013-12-31,-0.35633266809061154,1.0410550721619813,-0.32140022374443644,-0.10512781993356916,0.48176173741417005,-0.5464101961915265,-0.269379435270132,-1.3221220862599188,-0.42699161154915954,1.6500722659021654,0.6839338379095159,-0.3587755910226047,-0.5162013343109249,0.04277653231979572,-0.10254284715014328
2014-01-31,-1.3677925188876723,-0.14168809618092312,-0.3143714682210661,0.7248845661523982,0.46586928988680776,-0.5727110774403388,-1.0130662949038982,-0.9711576800360427,-1.114736163077513,-0.12897606743273685,-0.420042569030813,-0.34867870300148135,-0.445723318845888,0.056163422963681285,0.10906948281689084
2014-02-28,1.1121076875740474,-0.48444405551820824,0.3283376406163161,0.44127180966389573,-0.17194805578519887,-0.6355880769212777,-1.3778599752013736,-1.360087187928854,-0.3033600713199736,1.3857430260805186,0.28705261094489876,0.577049478877095,-0.09563075695433884,-0.6495325367862365,0.07275075317910523
2014-03-31,0.6291380211404338,0.13271470257394086,0.9389548066546759,0.7680368935721116,-0.06501981605627631,-0.5431163149552155,-0.11538265682079071,-1.9707499714421817,0.17433378781520403,1.8922201228937674,0.5604549124132309,1.1844535142798673,0.1518327523329557,-1.162404637977564,-0.06570456700043656
2014-04-30,-0.9398674473957064,0.5147434494720653,0.5663273930125724,0.3004046266369161,0.40770126923742245,-0.8336014606965786,-0.7487288692082731,-1.3777031550571746,0.24789347860614577,0.6370904807445431,-0.3624640165341929,0.49126755607323325,0.06869474036512942,-1.0547118608118036,0.08041135428385832
2014-05-31,0.8476609281255733,0.356130536339511,0.8056449061497724,0.0365027393030182,-0.09991166621075902,0.2982861423069246,1.2230856783495527,-1.468370513119945,0.3559629817613113,1.3169660537134649,0.47854264303297694,0.8228601935785017,0.1813780086408725,0.33523655613938186,0.10250918425906175
2014-06-30,1.05214380097411,0.6640127523452508,1.3435748426924434,0.23726719390358503,0.2920499167534694,-0.44725766372072073,0.2764925315720515,-1.6044034530391538,0.46137194918563224,1.8498273351418493,1.4456997687401156,1.0700810379664933,0.4700405542415952,-1.1120657952026622,-0.028037224649634467
2014-07-31,-0.5029811599585136,0.973844707321044,0.30949805376359824,-0.27428320469825374,-0.6780976684769219,0.03573950459429203,1.4050823276929985,-1.2203243192159086,0.5802495742975078,1.0695090696148428,0.46007913096189934,0.4479505558095729,-0.07340185013280705,0.23585047270703177,0.02447550001077875
2014-08-31,0.11742565438180382,0.4586689689204337,1.4113602124454687,-0.43911412712937636,-1.1302152565863819,-0.381490750305801,-0.7561445598328631,-1.1169468237092077,0.7162137714787024,0.9303143516385929,0.3815490657141171,1.939974849930076,0.67209005241061,-1.0588161900767978,0.035783972861875346
2014-09-30,0.23284089954009132,-0.10698100382709974,1.2529582569599236,-1.3209341182938898,-1.3407095412862575,0.08651358283463033,0.39877431189794993,-1.0334836829432081,0.9715938365640728,0.8978184623450108,0.4899664290094424,1.8195604146799653,0.5875462038267679,-0.11322208190560114,-0.03962545773175588
2014-10-31,-0.6002900672424167,-0.17180430470531569,0.6352872880498548,-1.113193977587988,-1.76387010297278,-0.12713079050122694,-0.2214987391135693,-0.7495530785118054,1.1743782342696771,0.37195501133592385,-0.29834506715065656,1.2978098051030846,0.3016050205655591,-0.13469844289658697,-0.017431706744245375
2014-11-30,-0.4146049840965148,-0.5364775401349258,-0.2657976571947872,-1.0713407204217387,-1.8353123711486659,0.0999555663467914,0.3993818838311148,-0.5597461305754567,1.4096105610397338,0.07552238895647725,-0.669169977983086,0.09942914614645164,-0.33638912515377417,0.5353420329033307,0.043588845056629466
2014-12-31,0.3784817184905612,-0.4506294292266968,0.05556477258416588,-0.878075886906969,-2.544409170077075,1.7242030673756321,0.5865544765697837,-0.6086520566165131,1.3583813810015146,0.20689262598060806,-0.18087616214825072,1.194854251887623,-0.06613427725829492,1.689154926584503,0.08519747326229468
2015-01-31,0.8497801435454126,0.5451493400172824,1.21165994724333,-0.5960164657390298,-1.7519048483560324,2.020426903353288,0.9991573848269703,-0.8985006263269539,1.1593011463211516,0.5508316918077032,0.5524535745105815,2.554514133407656,0.8102989469951909,3.6503317008276537,-0.1041229487153554
2015-02-28,-1.6621089901170336,-0.25645116691056047,-0.06295914527836273,0.6378536789868112,-0.566757742311111,2.1972156188051426,1.129559340421809,0.11059170271826382,0.9790060230596478,-0.3252532532595864,-0.8467884567789019,-0.02091348843242712,-0.09664898681550953,1.6885470272960996,-0.1617384922941298
2015-03-31,-2.291029146858083,-2.391307204482529,-1.1369495104322458,1.3366056878794288,0.4845581646352831,1.853738253058615,0.6920900408769071,2.0557534728191977,-2.787787690357214,-1.7057331519481131,-2.6459885860041767,-1.0250561557280509,-1.061784603145716,0.05971127119167933,-0.06793003581489424
2015-04-30,-0.9696215821207022,-3.9192750623757266,-1.1548755134481299,-0.866280481955447,0.4980504823217239,1.702688912000552,0.6235239725334718,2.2867277354416613,-3.2104643346852915,-2.466394150076085,-2.9308870547954395,-1.040790230090149,-1.093990158925539,0.060338733943878294,0.049518761651572436
2015-05-31,0.4076593021772634,-1.8154648566336133,-1.3295712720310893,0.6324061764454884,0.7392924593981706,1.6180375612520834,0.49364760879497893,2.391001518665811,-2.042989151543022,-2.0123384237609776,-1.799791740319051,-1.1673045023529995,-1.318115911224046,-0.1079745761841588,-0.012440028135464245
2015-06-30,-0.27485690087661585,-0.5357762747037839,-1.767031125346245,-0.6229064253197032,0.4457145186742292,0.5055274727702604,-0.13918219521934777,2.353871434890047,-1.790083576532752,-2.1122944979505403,-1.3987451268163205,-1.5053609194180486,-1.8107334066283653,-0.05432506558751767,0.12655809523220482
2015-07-31,1.3121471032582543,0.9498914194505297,-1.1084240407328727,-0.4070739877801604,0.9011249239781759,0.33934273214398747,-0.35861371194930125,2.171752413531051,-0.45181628971413423,-0.8704847764445793,0.40373683145115624,-1.0322166914806201,-1.0989979739084799,0.33995378596632975,-0.11256922701738736
2015-08-31,-1.3838687298691814,-0.22651892391004977,-1.5699911002190559,0.9455555730309265,0.8880993440394813,0.36950908597403725,-0.4707855956643725,2.1027204753383764,-1.322427392971887,-1.9709296190879078,-0.45862915239732305,-1.319971161717658,-1.5977024325992184,0.15321183580991138,0.005263023223161054
