HSCH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-04-30,-0.7107188406633433,-0.6541009326701743,-1.2057426139559209,-2.0510655813567147,-1.6152002191044557,-0.9546939262131402,-1.179643937787028,0.910417076390796,-1.6062366160532948,-2.318308754600787,-0.8542380716253648,-1.3977354261834611,-1.4510504026604036,-0.09511940288657209,-0.0933221075789386
2019-05-31,-0.9966235796124502,-0.9238368477916966,-1.1082349115565993,-1.3779044921956682,-1.8986237087249065,-0.13284233149503832,0.37792688197261043,1.0562880072649456,-1.595306627575252,-2.929563921995948,-0.9649614877543952,-1.351023406136925,-1.3966783134804892,-0.1919762698316621,0.04181455043300681
2019-06-30,0.1635858197135933,-0.6768804122696187,-0.9585627123845901,-0.5668547649504263,-1.3513715196782516,-0.20365147694849045,0.5971209009219068,0.6842075192747553,-1.3622954394974975,-2.3971739160545416,-0.5905966704691344,-1.0389025059910593,-1.0625625617038736,-0.1992468002227714,-0.2613647641344076
2019-07-31,-2.427430247057226,-1.4045687434370515,-1.073393153264261,1.6552475162583273,0.4213253454245586,-0.40007074630498685,1.1507064923263386,1.3070676825936136,-1.4862521652065392,-3.538984182206918,-1.2752319459420696,-1.051833354025226,-1.8585313079202448,-0.12697609207282923,-0.039740328649513997
2019-08-31,-0.29752583759948165,-1.0942275324614612,-0.9797285428485237,1.6533487786064547,0.320486757593898,-0.023288730151951844,0.12185969982156952,1.0330317930786035,-1.3081776247694146,-2.6463789397853095,-1.0978148035957345,-0.9666871385070722,-1.6466822314874454,-0.2251319055536718,0.041593897298836925
2019-09-30,0.46347165239877214,-1.0408216124221523,-0.832136260243789,1.4957593990304205,0.5714278964311412,2.4471438552473117,1.423575038936212,0.5938003852627063,-1.09415677537268,-1.8686568631509566,-0.639230154099259,-0.796225451512856,-1.157605673245134,-0.5359916947057012,-0.07164187965852832
2019-10-31,-0.4932023126600431,-0.14512080299665084,-0.8367188493022012,-0.8596802771128588,0.5377491108602881,0.2833328087594461,0.7088834460066264,0.6021644563266216,-1.0599123109722155,-1.7451372559532445,-0.6355841649100983,-0.8115630209236744,-1.4274370616250345,-0.11505482451447976,-0.09524386900558712
2019-11-30,-0.7078646006345228,-0.363097539547999,-0.8291108888844316,-0.5416333453824204,0.5060315080100118,3.16856275139194,1.9264422889212833,0.6997549109361578,-1.0742173822368928,-1.6739014021218697,-0.9188842265845872,-0.8292329001078536,-1.6739967963915918,-0.7631843863730382,-0.12244377061826421
2019-12-31,-0.9961080341816778,-1.8577240073086174,-0.8205337580951843,-1.6668722209154365,0.14188230598360535,2.2647916861467037,0.6434238483362035,0.9078321071680211,-1.0922835159129238,-1.617086515849352,-1.2182909894271419,-0.8862546599717139,-1.894499646755376,-0.6421112645104272,0.08150020294121238
2020-01-31,1.367928939032909,-0.25159282893922086,-0.7021445506350945,0.6032180900167402,-0.5280904129092494,2.5407632730423355,2.777617310056066,0.21294876192314152,-0.9791658643255163,-1.1316853644839737,0.007705901956858155,-0.858866084835499,-1.2659477075397456,-0.819922491766063,-0.2897104707131735
2020-02-29,-2.9711236354984027,-2.1234317340256124,-0.8290168778140617,2.5057986309814773,1.593064178471856,0.44722462811815245,-0.2501215577269157,1.5957462590488432,-1.525021180993866,-1.5281073904144868,-2.487221088265929,-0.678784193835769,-2.159738181897085,0.19980384079963714,-0.5142154575205022
2020-03-31,-4.773289670731468,-5.495614628790899,-1.0556596137355487,4.832026384576011,5.328139776669247,0.26671036105172236,-0.46211458251568877,1.4923878968998017,-1.9453582994438359,-1.910263292252944,-5.2307776103394925,-0.5114805997332902,-2.686117812162482,0.35325934128276165,0.5253210739330115
2020-04-30,4.354025897663649,-0.7557783578705212,-0.7980086600884405,7.380106341842724,8.363830706811198,1.1331886419164021,-0.39943931629416485,-3.038466343759511,-0.9345113652324463,-0.6010710027204518,0.3760814975063098,-0.11871648501143783,-0.8075174118368343,-0.8247594820679691,-0.1261006639494816
2020-05-31,-0.44511899381289166,0.2836604532618196,-0.855634179980419,3.719514776170009,4.061810660098335,-0.40516359455796713,-0.553591201947285,-1.8788467520868222,-0.8704590272891513,-0.6376529585819117,-0.005350282122374187,0.012192429250916716,-0.9870653044980483,1.0836672666390579,0.06289993565357044
2020-06-30,0.6012384977940098,3.8084471755026286,-0.8946485736456171,1.453121920686913,3.032264588919464,1.640916464806132,1.6301666422925845,-2.141159349765443,-0.5222868335673182,-0.3480778495520076,0.9330304657904581,0.21246100214250593,-0.8015854210345367,-1.7742693957602145,-0.088276153146945
2020-07-31,-0.2561729667027696,-0.08879749898187067,-0.5827856577511661,-0.33523466405383145,2.411631363312317,1.2288626306198416,0.5957414163059218,-1.5161642473529058,-0.44866318770699465,-0.3478013485147212,0.831615365599941,0.4493413194916973,-0.6094866187680045,-1.0827344425726597,0.18212683378681613
2020-08-31,1.2728621364968578,1.424474086562638,0.07008794242254648,-0.08478476628913058,2.012452112238248,1.85134442540226,2.8745357990430453,-2.4091329100521066,0.1103080149475699,0.15267218837707222,2.497779178047738,1.1236912498929055,0.149085849333404,-1.2951374882084143,0.0475374672278304
2020-09-30,0.4576861297220731,1.2608427744218738,0.25897409994647785,-0.09973128071307474,0.7798450376030918,0.2862394375882513,-0.24677868157108224,-2.347842132407691,0.45168930154013404,0.38583859160577083,1.7804817353006872,1.300727905441853,0.2817593443398319,-0.04531767438679322,-0.13286839452293117
2020-10-31,-0.5412281578758358,0.9748362441296075,0.05434444692744831,0.05439913600041457,-0.2627044806529165,-0.9086276947018603,-1.6650182637876667,-1.565882322216604,0.3404144719925495,0.2275048357449297,0.6166443191924124,0.1136460174742497,0.024028589030442048,1.0110071820042008,-0.13976194237515874
2020-11-30,-0.5308710836933234,-0.5098233219632782,-0.09671089704603855,-0.3287485319380539,-0.25326591024695033,1.4585428427174616,0.15928655277029943,-0.8763389978358844,0.23197290027377337,0.061309955867317155,-0.2920453702836571,0.002022342645561852,-0.261146962859494,-1.3081884182440524,0.06491954609931569
2020-12-31,0.609304958055363,-0.38715883438839016,0.7919523809267578,-0.2567376562746164,-0.2670660537383146,0.8441630280783635,0.8453879576331306,-1.2561186851596964,0.6522595365702419,0.40362601223345523,0.27935382095721656,0.7400406554796387,0.4079876507788944,-0.35523909932027814,0.02483197570118168
2021-01-31,0.37614044146688075,0.39098824177868724,0.5905348392071191,-0.33583018678642973,-0.33484978693042194,1.1646985897643058,2.746597152817793,-1.4046181816618009,1.0912486891222812,0.6781900341442113,0.44227757911606086,0.45531444191557613,0.32601220019756016,-0.7410089350104015,0.15367278256607195
2021-02-28,1.0317635867537371,1.7328912131971417,3.289275263004671,-0.6502908282864491,-0.4229539431598612,1.701569055389233,1.405229748909664,-2.165270131523252,2.1458211477208557,1.393121089428566,1.6444535842900287,2.7443137957938206,1.9367333610375959,0.9382380625145879,-0.22769500245802549
2021-03-31,-1.011657074215067,0.3039850086565445,4.777171204541582,0.27088078911356644,-0.16475473750902433,0.6506771480375005,1.0998761113137423,-4.463252859198204,0.8844607802264994,0.6929231684232887,0.1353756859634115,3.8072829909732375,2.0162118099139277,1.9689819124835426,0.06843249041316675
2021-04-30,0.5681328141810238,0.47830893109727723,1.1054301661262744,0.2782943569394657,-0.21442547067617793,-0.32872326258135887,-0.18182475341704685,-2.9025550786201246,1.3831368007529596,1.1700590656199776,0.6970469901104178,1.0337799756403794,1.3831836942482436,0.43550760828421964,0.1311462634685506
2021-05-31,0.8574527514704705,0.36995444231925273,2.1655663310749045,0.16732547457959465,-0.32104322353632525,0.15085160505357834,-1.0053426362206852,-2.225524554909721,2.3161612160389966,1.9354944522714708,1.396241569855145,1.9216088394383954,1.5380372793230852,0.9285370376128034,0.11504795381351571
2021-06-30,0.7189518895793313,1.816397842365919,2.158996290342777,-1.0819814351252555,-0.331979573145254,0.7587017962940115,-0.009541313492045398,-1.8149364675349409,3.154767448798827,2.4874672507518447,1.82847381171515,1.9392813874346662,1.4789648513303315,1.3713751311360316,-0.09460928613624163
2021-07-31,-0.3437323781114221,0.9778687080778078,1.903246777039785,-0.3587109927640717,-0.26077882714086337,-0.9506732842584044,-0.42511107386390223,-1.4514262267811113,1.9895233063105309,1.7697178827158335,0.7777497831632597,1.6437531355603219,1.4252088377699381,0.5619204798044581,-0.09704578914947083
2021-08-31,-0.4017319587118445,-0.017073552277018702,0.7089128147484428,-0.3812248661858088,-0.37006529535015664,-1.5516597399089274,-1.6609362836110224,-1.1899203659379114,1.2085884067878263,1.183755533190383,0.17501656622876996,0.5959124698295337,1.1094723031614189,0.6237989170492776,0.09027920944059675
2021-09-30,0.5664099479096281,-0.14907284021214331,0.7929939486690244,-0.4758889138623858,-0.8095929210749009,-1.3302144488452898,-1.8214395571099813,-1.0348204187596453,2.0103477852362412,1.7418910566973718,0.5186551683052011,0.616008000216558,1.0669569520846087,0.580984552393171,0.021114028117015696
2021-10-31,0.20261692562473002,0.2991468460721669,1.268872372463412,-0.5529938749700845,-0.8163784720322446,-0.5371131021493236,0.013679108762752587,-0.8793171734833856,2.223693718472364,1.8439992636816482,0.44104145419002877,1.27282281939508,1.1109936106169618,0.6229458091978655,-0.17155352982439598
2021-11-30,-0.7950123397920886,-0.022691154612848145,1.0549826975643024,-0.2622883396309296,-0.6786945431143481,-2.008084796686456,-0.6857819344690748,-0.6899112570700344,0.43849960979695835,0.590463389884372,-0.5800863568749035,0.9759915544165476,1.0208934904476452,0.3491531423391248,0.017877571107405874
2021-12-31,0.1810817686442943,-0.33269157194430826,0.8149812115703058,-0.4766250660568467,-0.866247157466057,-1.9791866267031348,-1.4261152877506984,-0.5723911019725768,0.6823632331138946,0.7355829086603297,-0.2317899108832774,0.7263661667088891,0.905834337735696,0.3756913004399718,0.21981576122153512
2022-01-31,1.173572268678272,0.46920139480219486,1.4520413076881342,0.1459151348488556,-0.44400903714685563,0.19943242700851918,0.0617036559742428,-0.5150359034564201,4.018435368997842,2.63452409316511,1.2281432465975786,1.4101137271976951,0.9546801718551,0.9778681353599379,-0.026115847130559675
2022-02-28,-0.09665710291833898,1.044506217127732,0.6858640427517259,-0.38349196161518717,-0.5701051375716124,0.25060844988844755,1.392382574804077,-0.399200536538932,2.622433769559439,1.9658754686596922,0.7367643447706849,0.5812235596233779,0.764227374900848,0.41432703076440547,0.30442075776974364
2022-03-31,1.550126359013299,2.1847390635850616,2.9561291527779616,-0.04984894211591527,-0.10378175509530961,-0.25524072404457826,1.4663280955285138,-0.41998527576181965,5.241982256005994,4.072207284503312,2.729637759131152,2.9297421572110856,0.9877655522464686,1.20359837981079,-0.06966604552785595
2022-04-30,-0.6416356176523946,0.8405423311337382,1.8629426597420595,0.25224527618713205,-0.004172840068756993,-1.051372927727524,-1.1162356136941483,-0.2529348497134733,2.472155388710736,2.3982509236065113,1.5957994269953444,1.7216512394747057,0.9609632833389918,-0.21128475896677398,-0.03300629646816997
2022-05-31,-0.3484786854926057,0.7388869933196585,1.0163493412325737,0.4857267857843059,-0.22610703221358164,-0.9608279709316243,-1.1166900619113478,-0.12181738730647756,1.6861743626426295,1.6941690852079512,0.5198261915294732,1.0415674989979178,0.7600575194526367,-0.051866964662976585,-0.11694446118376237
2022-06-30,-1.0249111676960592,-1.4866442156956943,0.13972488632029187,-1.6898695865461573,0.08351921904742232,-1.3615847351528625,-1.3511306466668327,0.0502938053304726,0.6937265117948394,0.8501031906024532,-0.8950669668954518,0.054646476251950384,0.5315384790343526,0.15576403413193027,0.30965186800983985
2022-07-31,2.239501644865833,0.6400714271209599,1.7023062902933161,1.8754827563107166,0.5301456474622427,0.5497999660052598,0.4601931851739014,0.0683635321358997,2.348175475804045,2.017105754629435,1.349432801171274,1.383504372824404,0.7678894503483542,2.0661936619936405,0.19545753306286107
2022-08-31,1.1621825312046754,1.8400870755931704,3.2295891852451257,1.5724913287260474,0.8204029355850452,-0.5785047460582514,-0.06730886833320408,0.1616089225920782,2.4329369510217305,2.05832622481935,2.1915842006952717,2.626662061896961,0.9454886080902414,-0.011998755893747663,0.006051455683355282
2022-09-30,-0.1456400347975896,2.318675440901226,2.1643500719196958,0.2096913593680795,0.6679977271253746,-1.0544740042606677,0.10145542478398144,0.2855176339640538,1.6592817338804342,1.4931565420399648,1.5093782787608965,2.173397703691264,0.7746744080499562,-1.636240148442845,0.04281096543180691
2022-10-31,0.1183009011940306,0.77363837820578,2.0228704796222896,-0.7625834004889859,0.5507894385131505,-1.3463258901741237,-1.831257643409018,0.3833284981189251,1.3458058984150627,1.216713698334223,1.1607478420778614,2.1638908817237614,0.7100555193941271,-2.6435592152837732,-0.008222537257989717
2022-11-30,-0.28971155042709995,-0.2091684810970024,2.6804827770767674,-2.0414658182877803,0.39938639430570494,-1.3963709220834655,-1.351862466048049,0.5032793072338783,0.9904728448726468,0.9239760039242363,0.4270491990457877,2.9084086339681674,0.8827449524189719,-3.316112125946577,-0.021105077836530223
