SBICARD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-01-31,2.6425227625334826,1.5698156318341605,1.9226371982566133,1.6516153242909144,1.7792436080621017,0.4157006517137321,0.17511671984197458,-3.5691509455919213,2.9804474599904682,2.4274606215936387,1.5009814803094579,1.6971290845407248,2.0263466148401013,0.2584406149976011,0.07498873847731158
2025-02-28,1.0470679107166458,2.048285754697006,2.5943872707290447,1.4559855178880856,1.721797610120784,0.7488740384609393,2.1800907686058753,-4.554029054483811,4.046624245707913,3.502433373761937,2.2685660935639884,2.1096166310774693,2.5300627372927242,1.2958305603662457,0.04919882784491927
2025-03-31,0.6373683292457742,2.846765499879079,3.447748915887635,-0.15685688336018472,1.4924280006567683,-0.7589968694925537,0.6407733910572856,-5.903652722338577,1.8610273682238045,3.256182674086343,2.407620169027611,2.7151915672525155,2.680506531819857,-1.8485532016194968,-0.008605757952230605
2025-04-30,-0.22545536840877303,0.8856870012528558,1.958164992043673,-0.5837167134864831,0.3783779393674037,-0.4642253891598484,-0.8354368082703982,-3.3206864424575087,1.6920140366559402,2.3336707452802474,1.3279483833705894,2.1171219005120285,1.69174756275617,-0.5940187135362899,0.052948954677772664
2025-05-31,0.6826918916534906,0.6652699347486851,2.7376727552402325,-0.8588577209667434,0.31122097461934994,-1.0682418869960513,-1.8591149747764713,-2.712331071359253,2.4776564940718475,2.5796476639950563,1.3348955070605,2.8133436356761923,2.2092901574493027,-2.4329064993669554,0.03420550634535399
2025-06-30,0.5539135748899047,0.6022386424463941,2.328887805226723,-0.8793796223201935,-0.381814155880661,-0.027016339664004733,0.6782615262423999,-2.180639173111988,2.8347890180516937,2.339754362352154,1.1044865657178773,2.990505610082374,1.929352867227678,0.5220871682060665,-0.16590062152473972
2025-07-31,-2.8766626446177956,-0.8286284351677558,0.7807541521743947,2.1815847347987445,1.1488322145983543,-0.37393721352093184,0.09042464182256675,-1.3153158539054137,0.2713266173378238,0.7087682099673053,-1.2561951571713166,0.7213130277202598,0.8837377426853285,-0.08771460222923247,-0.0048420232412731395
2025-08-31,-0.03542418019177551,-1.3013073258362182,0.724624839089437,1.7132863854671527,0.8326455769094849,-1.2807138257223873,-0.6476889742110443,-1.1412598462139258,0.2889708828017666,0.6469088091357861,-1.1298635058764666,0.7173095639483831,0.8263885736509065,-0.9392713034254926,0.08747279302657972
2025-09-30,1.2925650568764193,-0.7875546062356964,0.8067033854299067,2.259206680517703,1.1422833858058055,-0.5699089882805639,-0.8173983411387146,-1.2324600276922304,1.74598452183308,1.2473317862803865,0.03552149100299177,0.7291184220373399,0.8276286862043014,-0.38324190166560806,0.0019366604367083205
2025-10-31,-0.03358755217138209,0.7680754989453529,1.6405431933162717,-0.33659842824046055,1.1427456185539386,-0.22107679629136848,-0.2392308517519892,-1.0523963289194722,1.732528831544344,1.079274685790325,0.018280099801270103,1.3122682641684342,1.5075183160946577,-0.15563254090637513,0.0017057088511262088
2025-11-30,-0.07412885097030567,0.7636124617380028,1.3594627122826566,-0.4664337426046082,0.995384877872183,-0.40245016355364444,1.068182743830192,-0.899037167293684,1.721378405971304,0.9283780026933205,0.09072622892512412,1.1655651066824713,1.2654557918423894,-0.5934561424453769,-0.02118516524626011
2025-12-31,-0.4137106420060313,-0.34477647599317574,1.4897022250442011,-1.6911564980947702,0.8051007653500878,-0.24751016354623118,0.28775854617300434,-0.7155742713308375,1.343662615356905,0.6534579054716446,-0.009160153084723701,1.3039159763875086,1.3982970236586167,-0.5493184223468266,-0.13411180938003592
2026-01-31,-2.0230206544911757,-1.667185505847748,-0.5273957736471528,0.26912890337857737,0.19895802415620434,0.010682794438536985,0.14178682514505694,-0.25725980327537373,-1.0688270605482217,-0.3631554882857679,-1.709500181749692,-0.32812328577198474,-0.35675885108173755,0.05528288121017971,0.027293163096681932
2026-02-28,0.3420859878243245,-1.3096445483530086,-0.7778298755690818,0.5495441373096682,0.22319848238418277,0.6927322551969641,0.3983132083723167,-0.25468344413157706,-0.5308700156656717,-0.23408704906777789,-1.209056203840738,-0.5532048542399864,-0.5922264880437099,-0.25062407010724863,-0.058017131971011916
