TARIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-10-31,-0.02454502374607235,-0.9224346697876834,1.3605704666499754,-0.7135375182848398,-0.7514949515249459,-0.6589567152453712,-0.4637141149236683,0.6071344900734643,0.5397066975916678,0.6187013985042353,-0.6360917692774195,1.6986981976619573,1.2450541086200593,-0.5153551199111428,-0.0559535693891642
2021-11-30,-0.438784755610259,-0.5501265392093214,0.5816010198365956,-1.1877514872585817,-1.244325029289993,-0.8073805728561951,-0.11514999125282552,0.8108805615957784,0.2981685797691143,0.41966073057460185,-0.8987268299278421,1.3181369863777312,0.6606779240112044,-0.6327545359346128,0.2769747286792233
2021-12-31,0.8835856419968444,0.2826194567829059,-0.11487840004413738,-0.348966814715996,-0.9505135955839801,0.38430995429832143,1.140781672579675,0.6858246398153983,0.7401210443700137,0.6132106323380283,0.16403066389835955,0.12549827705241057,-0.11341585573708451,0.1579677875769168,-0.06133308801680804
2022-01-31,-0.502946205710972,-0.04607794832477915,0.07556498160968748,-0.22695010298258725,-1.0066572676328835,-0.3139136841064672,0.09246881785303447,0.9505769854052596,0.40824822744100187,0.3801993258055114,-0.15160142179028557,0.3443825413239308,0.026816938805908627,-0.2243069845645268,0.05279818556697083
2022-02-28,-0.008853783286542792,0.24835015878227396,0.030734025588572782,-0.39465552192765585,-1.3595196861145724,1.343781763346594,0.9641327230355409,1.0763003873764876,0.37436546734945325,0.30931341525244355,-0.07927158967457215,0.565640902615584,-0.05388649597435886,0.8234356821954193,-0.06005335644814272
2022-03-31,-0.4878429212939804,-0.6878892371201444,-0.013520880027752495,-1.1605766461127094,-1.3285779358853254,-1.078370381824318,-1.036582058718781,2.7715753153594136,-0.007003374323170702,0.10796041519001719,-0.5133604242380851,0.4804855894663257,0.703473512581776,-0.8384831389442997,0.05890984574606384
2022-04-30,-0.06797677777872262,-0.3923894807688853,-0.3119765362331387,-1.0594348805753973,-1.2619239417299348,-0.7936093247467638,-0.39369601595830134,2.030616778588922,-0.005291332549509881,0.04228068908478118,-0.48561154865302436,0.10921763589414721,0.26169060047718046,-0.6057143056605462,-0.1247437038523199
2022-05-31,-0.8252261699612793,-0.9503038611986434,-1.1358836114737356,-0.7954496246257997,-1.0535786791976791,-0.9783901982852012,-1.5132273043162618,1.9877607326352642,-0.5186931508129319,-0.3687632247850387,-1.1556320877981823,-0.9767298552884094,-0.6838142251921436,-0.37814594217561043,-0.10083415810769489
2022-06-30,-0.7087462796909462,-1.0861919952603944,-1.5938566043581015,-0.6868488340851244,-1.6703643601830132,-0.9181122321178489,-0.3110122789402224,1.8787778219721267,-1.0191710247433727,-0.910093994180702,-1.4147711607266036,-1.6248062423265173,-1.215430324554909,-0.22676040303830655,0.04759470676465845
2022-07-31,0.08720033312411575,-1.0662343981076219,-1.564338748304164,-0.6693391373619185,-1.4647618323658642,-0.7758337627661536,-0.5425229213239872,1.436563191289186,-0.9216849662476807,-0.8464794217987768,-1.0622447476555892,-1.6022020567062243,-1.2257468630057105,-0.2084876494385871,0.2744368457017602
2022-08-31,1.2819887083440167,0.2504619539544198,-0.9116425599868819,0.16438314709105575,-0.7010421040758722,0.5331694167760351,0.9096375917139867,0.6098312498037876,-0.0035356024525606215,-0.1705333423578358,0.2882541518356883,-0.6918474114460273,-0.46621382863412025,-0.13178187101957203,0.43800353779286383
2022-09-30,2.0617343244922535,1.9800512667321009,0.06802625810225084,0.4141002388605312,0.17313223893610344,2.3511125232747556,1.7491494031484769,-0.29894519418807475,1.7149400507183448,1.0522551287056316,2.317285290006282,-0.10431097629461643,0.0448228324170391,1.4488426459738406,0.01728191897885016
2022-10-31,-0.30890899574208874,1.7047678890423512,-0.057302269581466954,0.5485043143016645,0.2789080583519855,0.3207689879998273,1.1007496697085537,-0.4605184703678022,1.1780588035140958,0.9920860028082706,1.3840582319221133,-0.22241233983783323,-0.0679228029430443,0.03439747071318381,-0.025698060222853585
2022-11-30,-0.5353604802156793,0.6431628726335721,-0.027796690204170794,0.9532079571741844,0.15355302698694093,-0.5036992264604088,-0.43621139047384433,-0.5664950090733516,0.6067914435854909,0.7411788556214495,0.47592117582688337,-0.11115616903847896,-0.024059626887576572,-0.5365493802542598,-0.05739707732556825
2022-12-31,-0.6496296416433787,-0.8727288371139794,-0.8755690813780945,-1.354107477745988,0.13358347937789455,-0.31133205891752885,-1.0917982674255147,-0.6296022943270844,-0.05737336085813753,0.08063902506545671,-0.35270019428261384,-0.8229888263140452,-0.6248995675382357,-0.3650990136413594,0.2879505648684831
2023-01-31,1.527294481054855,0.03937483328071158,0.04689557556093072,0.34923225388029877,0.3315560170091403,1.781982846227938,0.45519090652661864,-1.4737942653219926,1.2543692167486822,1.2567626916839252,0.6005084441869989,-0.08366166723472544,-0.3006201002964741,1.2368339534488941,-0.22213734629891138
2023-02-28,-1.7802862472994128,-0.544480058674985,-0.6716763078173432,1.384803876750663,1.0591462685629014,-0.08898384831040107,0.2749005629268387,-1.1986441983697793,-0.36248463064783,-0.15276020812299185,-0.9517730123510473,-0.838786646235566,-0.6292801962615793,-0.25754182749423343,-0.047366437954317164
2023-03-31,-0.579229229505147,-0.45668799401034427,-0.6098797180312111,1.8511974401826137,-0.19260579856007268,-0.7864177302346472,-0.45198358887528717,3.465454653391622,-1.1564523338036534,-0.4924877475454355,-1.066407503348413,-0.48761076820822696,0.8249942941366553,-0.5845750773117468,0.180562541388775
2023-04-30,0.7580722580059294,-0.869426488899031,-0.25978049427002814,0.8006079127797847,0.20958176727230354,-0.5862374822931039,-1.2321686881716485,1.5128999224772481,-0.33039994974011483,0.32012014968702435,-0.23608953250959339,-0.28074442670309385,1.2098405511282169,-0.5376537441723188,0.20370705416730475
2023-05-31,0.8882474184968189,0.6091517140350711,0.7859618006689503,-0.19092412478489837,0.565078442639506,0.45167030925556073,0.243288495693855,0.5278381369450775,0.5442722582501233,0.98881299173318,0.5652080379754638,0.5235879677095236,2.5286892982730835,0.42614373766122177,0.17358717697416326
2023-06-30,0.7616512888966751,1.3724646624765549,2.331768747511,-1.9878544028045468,0.6368551467314835,0.660874731489765,1.010575967702591,-0.09233378239858958,1.1302843863288403,1.3330519410840413,1.0387855918002795,1.6088696253622485,3.551983461222065,1.6250651277943415,-0.1268278410078662
2023-07-31,-1.0634454790655277,0.35195630185314025,1.241285761535524,0.5011875411809409,0.42377777787796617,2.07825651621509,1.281406426153923,0.18883254249010487,0.0754412403150632,0.3254574451707889,0.12086635222252728,0.9381205679506582,2.278717778857162,3.502308754616321,0.27659987697812527
2023-08-31,1.4100578440964637,0.6790824492020042,1.3087295260408405,0.8382547625001822,-0.20726592115661063,0.4780886865093943,0.19166156596639816,-0.6693436189186966,1.3183646952743822,1.228126683478664,1.2506478633307645,1.5661309665625731,1.227098560190441,0.7118957204029389,0.3968246182706423
2023-09-30,2.019151201032596,1.43713616989195,1.101898395773221,1.719931970931559,0.17249034246316125,0.9928554762334842,0.2315958311171714,-1.4745711016422232,2.4516599125768397,2.073891799286067,2.649251449107382,1.0633446769849675,0.2653891629813269,1.3744799834120487,-0.016086767385533038
2023-10-31,-0.5183870720189013,1.7060260721062657,0.9800123802936951,0.7355231262091676,0.6203492536176867,-1.054706732312235,-1.403805928835381,-1.3510467096432288,1.1828518269253339,1.1600859757115987,1.0836612387807543,0.7066935488099387,0.22272996025316663,-1.479058662831575,0.08668580316288917
2023-11-30,0.06780796255689735,0.8914192511060736,1.5237595720460133,0.7151749898583374,0.5846123572198589,-0.7983979697746092,-0.7348416071755227,-1.3822264681547638,0.9206910337902408,1.07931487885902,0.7282395604514148,1.206455206879825,0.3695384785312517,-1.2391362627741371,0.22762713528961395
2023-12-31,0.8257541239405355,0.23097148372022236,2.8766167377193392,-0.60482900248203,0.6156046820998323,-0.8237667918255211,-0.8838755137808116,-1.5517409994289593,1.203425440833551,1.0895052623107795,1.1805702099973079,2.479717224042637,0.6511042992043351,-1.6385268350989208,0.4076526629497828
2024-01-31,1.8688915357572402,1.698909430128092,3.022013796714551,-0.05480854586848224,-0.06768252293123361,-0.21064668414667775,0.46248094826217445,-1.7169843940927154,1.836548804705015,1.4081288514381216,2.2964216393695502,3.3767742451183627,0.16743806042943965,-0.2488584724322018,-0.005188826862458402
2024-02-29,-0.554748521344375,1.2289713849237025,3.647629678553462,0.5860003973679876,0.45967841660737757,-1.559949092813192,-1.4699740753523434,-1.5042118480291378,0.844941463996573,0.7267692814723141,0.8323450083298954,3.2916688282765385,0.6099094116642569,-4.790477320530366,0.13411648154222183
2024-03-31,0.20695489869298955,0.8454427369974435,3.775371230856374,0.6032846461824681,-0.3766710329790511,-1.4285612908773047,-1.639400102436876,-1.3186067866388556,-0.06607613899314767,0.5130832202437945,0.7175944315575871,4.482067484700667,0.844716349823754,-4.028319821850301,0.4605507609490291
2024-04-30,1.9409331063610837,0.9466385138783118,4.372115073323971,0.9446387850719767,0.19903336849115782,-1.0944626026977784,-1.0376502418964473,-1.2898100019897165,1.0006859751325161,0.8718091995986331,2.0833168449186203,3.9988284837389645,0.5093269257129377,-3.2134576928213843,0.10997431749442944
2024-05-31,-0.05222781332836421,1.2429486276225055,2.7144521310855194,0.252281116070763,0.06493205304453141,-0.9041495764601124,0.6670100766276551,-1.1127959593042092,0.686239305686783,0.5235184409312379,1.147485179060695,2.6343333548514574,0.09862144058656987,-1.9079932726978943,0.03213523074415191
2024-06-30,-0.5141003013464999,0.8170031297174748,1.7870676901126876,0.6786620948156822,0.44957522443090425,-0.7395723679565733,0.9865066336102324,-0.9489519004552535,0.2305667880812408,0.20672179689516515,0.258022043254272,1.527256100493401,-0.23796878383892758,-1.0876648046562163,0.029443557559361243
2024-07-31,-0.5727803770224377,-0.7463099978924996,2.1432446533930958,-2.166758208466083,-0.42887355055658305,-0.8280750613016941,-0.2124923487461882,-0.8031537242421817,-0.16606900566062754,-0.23315193564162598,-0.3175831955783114,2.3002088463708947,-0.0941640268589709,-1.4466161635676127,5.37287771459446e-05
2024-08-31,-0.7256543850639915,-1.2764659547480546,1.052712374351744,-2.4290116555168284,-0.8079997126780941,-0.9182042835863757,-1.0742565958618633,-0.6566880520671871,-0.6885450715300367,-0.9423226606861013,-0.9941614593784659,1.160850633227053,-0.6935466304966481,-1.0309207552794626,-0.1634121501707971
2024-09-30,-1.5484393723423775,-1.9397306375568055,-0.167642325222663,-0.9690678107742118,0.9209172353492489,-0.8245570103424191,-0.8004053292980324,-0.497421523086404,-1.6898137855202042,-2.1471080187708393,-2.0017504106081434,-0.29361448092994175,-1.3314965744105707,-0.26551443999571045,0.38174630394420633
2024-10-31,1.5615894727608768,-0.4922471791490262,0.5533998431958491,1.3343126928149962,-0.4845091824703333,-0.20889873051101474,0.33515979647713096,-0.511429097544676,-0.20222514164561514,-1.156822651363668,-0.3361425824909522,0.5577128944200105,-1.1756869571245028,0.05350270913636534,0.07900563213334746
2024-11-30,-0.1823029116071556,-0.14041977124302826,0.48306085961336087,1.1757227185291457,-0.48133394501399723,-0.5328741076016807,0.5910365549494233,-0.4425288097952941,-0.2354599864369253,-1.269955722922484,-0.22199175422544154,0.4979594990348828,-1.2273795921050092,-0.3515157018988288,0.1285554493700786
2024-12-31,0.05683934473447441,0.9616064836767825,0.21355096978472055,-0.195667412907686,-0.35386391551338797,-0.40222121690708407,0.17500793518276517,-0.38408941225313376,-0.06098530602159662,-1.1999142722655125,0.036854445077387284,0.21894503077752825,-1.365266937727128,-0.10750381580758614,-0.24896089689909098
2025-01-31,-2.040890708815422,-1.5263606610491,-0.8862339897868512,0.2819432189692626,2.1804896589920277,0.8453150949083545,0.058034483638211495,-0.276045858702058,-1.5354335755014847,-2.1749006685770054,-1.4233970967502865,-0.9855947995526638,-1.6701645446295639,0.8062451984317859,-0.14182912366289316
2025-02-28,-1.255314479566576,-2.239755337649054,-1.0417876427465782,0.1351202233348435,2.551644264196631,1.9664055001156822,1.1871999948760628,-0.20589523874394466,-2.0639369972409893,-2.48931801234892,-1.9019625405136686,-1.1232586121161476,-1.6099231994536989,1.0799664397589768,0.3298363395228894
2025-03-31,1.1743848355685553,-1.3603169936232138,-0.8478307330724922,1.690474939314782,3.5151973261947624,2.080836492021122,1.3672058086143277,0.4171302410496411,-3.2098508535431587,-1.5622287764168379,-0.8010650170144487,-1.0152263235209074,-0.6266622257642438,1.3874043742141764,-0.08005047843604268
2025-04-30,-1.0522147050016377,-0.7586378938097008,-1.4035385477999647,0.9385006337773626,0.9111545089694301,2.1917357140445617,0.8508649567110838,0.9422013780681763,-3.020887560306958,-1.9189338639909088,-1.2830523417455084,-1.3543747561505912,-1.3420288865474554,0.8036281015635426,0.052444263246626946
2025-05-31,-0.30087835544081426,-0.13367870584811534,-1.423127545626728,0.29627957241418273,0.7847682958518744,0.27792296606503214,-0.1118505456100392,1.3220730551911954,-2.4955305259881233,-1.7508531304455932,-1.0475220027161805,-1.3643554079546034,-1.3118651945736588,0.4835436441567834,-0.06443627687594129
2025-06-30,-0.8672821770339555,-1.5063917933185893,-1.4240466488773331,-1.4825093499991622,0.4063967146794468,-0.11961402702587204,-0.5197801969934462,1.8527727272527021,-2.297333223627789,-1.875960040068424,-1.1495350625317398,-1.3579495661346486,-1.297970565633996,0.44271616380272477,0.04429616932682316
2025-07-31,-0.2574641233695395,-0.9474269419676863,-1.3238964643548832,-1.706456790498355,-1.0341987509132569,0.46421838862179265,-0.4167650019433504,2.1218120036636225,-1.9874981867612562,-1.6486332080089832,-0.9762422425625671,-1.2437383040127876,-1.2887962234692607,0.5391626106863653,-0.04194743196931283
2025-08-31,-0.7492927395703106,-1.2146688020921133,-1.282647688585986,-1.649356604302198,-1.653309091652018,1.1745067719229112,0.5761978917640674,2.674593558183681,-1.8987332976318287,-1.7087209985913951,-1.2533491536883699,-1.197932968890988,-1.3187030101447723,0.6698342949083972,-0.007576569467952414
2025-09-30,-0.5060671815814836,-0.9436249627572487,-1.130624407789436,-1.6602449508623043,-5.720076408496198,0.07021315930833434,0.4784094493334192,2.4467945814727803,-1.74942743851053,-1.6651657926432988,-1.1208598812339026,-0.6040822169119614,-1.016829826439185,0.5878132796448704,-0.08826414680279256
2025-10-31,-0.8904055232864239,-1.2961777308977034,-1.3147354192920777,-1.5421434910340859,-3.537087007022964,-0.9730600494043442,-0.5556848083645571,2.4796398376913005,-1.7711857984539943,-1.9317921088943544,-1.3097351503345713,-1.3231440341823075,-1.5232288690655291,0.652556830548228,-0.4966694491169199
2025-11-30,-3.1022579898071005,-2.668990462093273,-1.410198162452825,1.1317833639604686,0.34916870664125804,3.3074712660956247,1.6545918682246212,3.6832745105618274,-2.131316077883228,-3.868152131045336,-2.38422646653598,-1.3728718716935018,-2.1478073447834354,0.181342678339056,0.05106268303583776
2025-12-31,0.02826538393284896,-2.078554508696244,-1.3341205706634183,1.3392176885916651,0.58477931095208,2.4615588245151336,2.5525033394826244,2.3021216348843847,-1.8162456074411202,-3.0897906993536894,-1.7535752624913261,-1.2947086886432972,-1.9141925851428543,0.17722650406996027,-0.18889879240005886
2026-01-31,-1.0669208127188463,-2.0950050604086288,-1.2220518636118902,1.1163011777634295,0.3811167585736087,1.3952985328686718,2.7436446916251227,2.1649774377202493,-1.689722768182153,-3.40683927139092,-1.7388612585964076,-1.1993536138285177,-1.834104437644449,0.3358200146065715,0.27255661209387677
2026-02-28,1.287777673772878,0.10163576167564337,-1.0334455433385508,0.575006176169519,1.695813127760443,0.9403635554240677,0.3615008424095549,1.1123021029703202,-1.3227028230045477,-2.0376462040067618,-0.672782684661228,-1.006503343116344,-1.0806115478019345,0.548058060010205,-0.05327398753003793
