SRF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-12-31,1.1743233830456026,1.3238709669365627,-0.2761207371845546,-0.5862588978613158,-0.7844871738018363,2.812585902030331,1.5245736280757067,-0.16668282806458803,-0.2381052073916251,0.09372663744726581,2.151437834874105,-0.2811525106014951,0.30219270626620337,0.36148644770358607,-0.45198512374305727
2008-01-31,-2.752283981449526,-0.4295584195601083,-0.5643859325995947,2.926222920344007,1.5172442141354583,0.8973008410100222,0.7484522562244582,0.5392753171922972,-0.6663560674759689,-1.4233567420463755,-0.9705694026729209,-0.42945010105512244,-1.3121640447865672,0.19239536112698322,0.00931026615109568
2008-02-29,0.24786017094170387,-0.8403913214476473,-0.32270155320830485,2.1134330192639528,1.3697409434686125,-1.206926563469226,-2.0923984859220957,0.33306126509570394,-0.5398743637568117,-1.1519595826931115,-0.7625079561798055,-0.2629923931141568,-0.4652988421468128,0.639161526079185,-0.16445350189110566
2008-03-31,-0.7132280500080693,-2.0598155760862205,-0.17391754568336704,0.8520978079948377,1.2535677865689139,-0.715292864559242,-1.8718314429029737,-1.0454358624190256,-0.7587755634054972,-1.5954593923037883,-1.2882922257537333,-0.13673776975122792,0.19114147362990264,0.39877176149996757,0.22888670998555927
2008-04-30,1.5752707302167799,0.7276154238047411,-0.046242066144968785,0.3369630380865417,1.7947607142964328,0.531803511050068,-0.2952733196874638,-1.4824106570884434,-0.38235258955566126,-0.5198941033462182,0.20122316594480488,0.0003522795765884168,0.3858310211523683,-0.07466677351983014,-0.0720442384925895
2008-05-31,-0.16971763538250426,0.45020371032710743,-0.053098794941674694,0.4000044172684921,1.4837222584125573,-0.7713182144363774,0.19584723107690327,-1.4608837013481193,-0.3181068082390666,-0.6978256074001818,0.12739284602420517,0.33382489766504875,0.27908424716063945,0.5951768005439159,0.018503471564559726
2008-06-30,0.26534598972855294,1.1120339013233027,-0.1688085472076975,-0.2071958086542329,1.026960020831051,0.17455608135037437,0.759747146982425,-1.4842558164025517,-0.0616005360204233,-0.418130491891806,0.8511108861513693,0.3013496920913876,0.22682231365741257,-0.10480810099739342,0.09644589826825227
2008-07-31,0.7132300255504164,0.5121496754277354,1.4150401054283948,-1.14142329024363,-0.9188757438108429,-0.43130364699719226,-0.8149735679302406,-1.5738187865365985,0.38197696628897126,0.2517244811806029,1.3959456778925314,0.9268834996681004,0.9173664239916046,-0.1778557958811678,0.007163084350767695
2008-08-31,0.13081642396098275,0.7867600912539084,1.8342372750639937,-1.540303600610758,-0.849777188151584,-0.4174778969993027,0.46948564907895146,-1.5142262630012104,0.5655330800229572,0.438832742392816,1.1852661754661808,1.3303126720932665,1.1093709497071929,-0.36726094208206983,-0.203429317901231
2008-09-30,-1.1295843510886854,-0.16791455642287487,0.12436648941428072,-0.022528684507178667,-0.5474773960485906,-0.7230350442446984,-1.0994536391705116,-1.214949165675496,0.14634743433672287,-0.7282345446365401,-0.47351523633332404,0.037455296127786974,0.31662515275158265,0.5512976319898474,-0.35825472309825074
2008-10-31,-1.9987610137992229,-2.0985108126552454,-1.1382186623416468,0.3644598434272279,-0.04177914474226176,-0.581582039446155,-0.5444609797291607,-0.5610388569073893,-0.8703806462071272,-2.828065652495693,-2.0837667548580505,-0.6743503598663848,-0.9141203198144643,1.1330234085939086,-0.09531017980432477
2008-11-30,-0.2652840958631983,-2.309220811154751,-1.7423868659056236,-0.34087904300367616,-0.00011409511361852179,-0.6698242731603917,-1.408888152908824,-0.38463797226151325,-1.1136964075463525,-2.374964314798629,-1.9553471714588957,-1.0867260639092788,-1.5774136502553227,1.562493679372109,0.061817431023210447
2008-12-31,0.6193437210347382,-1.001602727789053,-1.8064742294894565,0.7019934360275394,0.11110372835177702,-0.6501859900250129,-0.5658319629663952,-0.5888819657415917,-0.746462735446096,-1.295498786295762,-1.1021352507727191,-1.0925449984038025,-1.4475148704760903,1.598817254963838,-0.12307631191042558
2009-01-31,-0.482863386258984,-0.08639719497166908,-0.7555226988122273,-0.8488797865458683,-0.44469460630712865,-0.7563140995528124,-0.6139290894581297,-0.25064869253244365,-1.4373855080630784,-1.3897654967495867,-1.0579993349795902,-0.6893757144028869,-0.8933068906487797,1.105165779671427,0.14063246842872731
2009-02-28,1.0619609086860315,0.7807494703274859,-0.2797482788289139,-0.37650362630026274,0.19757154058426285,0.10315047205450986,1.2636215132737831,-0.731980099142235,-0.5317394203428231,-0.2685351000127651,0.3895520214800769,-0.013978472397698857,-0.1862723489228723,-0.06564719855267755,-0.005369140415058097
2009-03-31,0.13905404414293407,0.4685160709385619,0.3131898795370686,-0.4253330501573031,0.008726652793596383,0.6883269969307021,1.5236771805473999,-0.24855397311151822,-0.8988740511170998,-0.04977412062965133,0.7962385507676711,0.33740689699642856,0.18895938697029235,-0.6015743747049442,0.1333631415935883
2009-04-30,0.9093210210132052,1.3963030357624036,-0.16813597576392636,-1.077526582983852,-1.5645568857017196,3.2260409084967065,2.584069766170382,-0.7139987753176594,0.03484319538270148,0.18983249517062192,1.5673657894086015,-1.0047850502429132,-0.050803322395473575,-2.924849105267888,0.3747670627507302
2009-05-31,2.4533441925540687,2.1448901882588443,2.1963376396680823,0.5001120655321954,-0.13789452677183703,1.562645846517133,1.0417898727425539,-1.9360414568057247,2.976204850946163,2.134923219795424,3.6293487573598693,1.8525815480281076,1.7681949548276479,-0.3692424019402751,-0.09997692257435362
2009-06-30,-0.49419954712412056,1.578828452973512,1.236890110681383,1.160869454306727,0.3130855741877809,0.7149683696753839,0.23514706604994573,-1.4141866729530388,1.896482916220807,1.50452305466903,1.5606568523962268,1.1218869067652943,1.1799032642332676,-0.5854214701645738,0.218928865435719
2009-07-31,1.3020324681646551,1.836875413824833,1.8891079919989395,1.1318791248432087,-0.1475516555633373,0.8153424965407239,-0.559067608642324,-1.8097113752167049,3.632846743440248,2.4876760877622677,2.04526452040242,1.6509939872444728,1.5412800319935551,-0.41618807793329177,0.10564803722392446
2009-08-31,0.5796503430022852,0.799194760800612,2.2841824010508955,-0.02171916504914403,-0.1209233633730035,0.5443118366413822,-0.3519045387042717,-1.7882615703521931,3.726210992634615,2.5655348816248926,1.6973699048918405,2.0278172210856757,1.6705580533553797,-0.32565615664059794,0.14486728601206084
2009-09-30,0.7485583227559137,1.5062458197625965,4.384916204301024,-1.4282510890116864,-0.394795623241641,0.11478074364725263,-0.186797722318305,-1.8032080397252497,3.984328038941602,2.6853625513463752,1.550194954472837,4.118806385336773,2.491420806609542,-0.5792460284603094,0.03950047256201587
2009-10-31,0.16508980931734102,0.8305550017006007,6.1389381521740995,-1.3927124316435437,-0.2607612187805262,2.556879133230229,1.0077887354392085,-1.576649690688339,3.2059674774664404,2.3238171892069692,0.9760733709558133,5.766688308532429,3.570278390940949,11.027462072331666,-0.020652907993835984
2009-11-30,-0.17422950787754304,0.40583822487752436,4.132138889934819,-0.9645880251497366,-1.489604909668931,-0.13669596388515468,-0.027032756219045016,-1.2913550548248611,2.5365845393530804,1.9394195520240203,0.49474607260716447,5.631557954133068,3.1431831950464795,-0.7810106709572565,0.11747790643179046
2009-12-31,0.6017447719200868,0.325243612703318,3.2970608530656147,-1.1475532544050933,-2.3081176273115345,0.4737451989856649,0.7071769691855008,-1.2594583883646986,3.0097032510520783,2.055516303701162,0.5926103328979092,5.380788086837691,2.4689182145417323,0.6278595331083101,-0.05572332275240253
2010-01-31,-0.3258513278839474,0.056621526012745976,2.9133190898074104,-0.8331815927393702,-2.144752188774108,0.33721091355947796,-0.6746548017182706,-1.0069044301395413,2.061507065273319,1.6245540940059318,0.11702906868444352,3.9823879108363904,2.451333239520143,0.12900261357986034,-0.08396538011733434
2010-02-28,-0.6661353501938642,-0.1597835468720511,1.6207650139086076,-0.5484134288397847,-1.6228750129495184,-1.4549500485860718,-1.1588489519139857,-0.7551220245761419,1.4182455213169554,1.2281833863113398,-0.36562869089223865,1.6855444091376908,1.6281362023640515,-3.487162693249679,0.10364652656178386
2010-03-31,0.5465537846903289,-0.2390268006524636,1.8043727307028177,-0.6186364427388473,-1.6914102865047882,-0.8536340292672187,-0.8994588561001942,2.424759705236449,0.6772330880540932,1.2694614232426507,-0.026668456630853363,2.143089134377617,3.8642327766598914,-2.131658811843281,0.09298355270809146
2010-04-30,0.41937336066930736,0.1581505888084399,1.4907735497654415,-0.4847650928708833,-1.4235669472204209,-0.1809769319134534,-0.3654289553839493,1.576715366265246,0.9165084609449603,1.2743682983119216,0.23105025956202058,1.5963244294456969,2.458809772854566,-0.6679931480087702,0.03311711124139024
2010-05-31,0.07159061726485076,0.5473034163333611,0.5237981390398275,-1.5882996037255939,-1.4340907545467718,1.1298968205903803,2.218327262024479,1.2365054421474309,0.9248564962872966,1.146351228683281,0.19119921278468915,0.5667197051008058,0.9522761741798462,0.7201941704906902,0.048556397658607586
2010-06-30,0.14688423841735795,0.32676615114667884,0.8050670362134947,-1.5705454687888023,-1.615651065575966,-0.7847802543593977,-0.003121757100847797,0.9075464015931998,0.979476523164407,1.055762788316017,0.2777811592900306,1.0577155447468898,1.2224962142842042,-1.107407311365098,0.018530747140151294
2010-07-31,-0.06422021803832655,0.0770068345338256,0.3069696218666644,-1.684629611541927,-1.8048738406559697,-0.6047495376749442,-0.4173224109927855,0.7314959746571953,0.9310853690120119,0.9333293734631958,0.1688004464716201,0.5837554155934206,0.5944618411015445,-0.589311465952605,0.09752686648258467
2010-08-31,0.49308962990069877,0.2852111856253977,0.2548114824965236,-1.1703285075040266,-2.3786336542170927,-0.5791350130407741,-1.1773906792579076,0.28244401171073036,1.1499268623513486,0.9389622418948825,0.3346429761613032,1.4656367718268752,0.44602721567237763,-0.5302714380310679,0.08937421538396453
2010-09-30,0.4103870922509572,0.4157359710786856,0.116416265047466,-1.102190112036363,-2.10586278965948,-0.5569342515694007,0.09261175219981542,-0.05424145227895787,1.2626016831211808,0.9041216396435086,0.45410350253978926,1.2013850014863956,0.2388914930462431,-0.42632027617927226,0.3314902580675531
2010-10-31,2.075541810549964,1.429710804463042,0.7164619935162078,0.4112326716689921,-0.16525923746648233,1.2609892474108768,1.0181949794810463,-0.8799453499872283,2.1040221957669885,1.1393548445477917,1.6682812665245679,0.268090344583415,0.4423478972769245,1.3544046498510975,-0.20990690690283964
2010-11-30,-2.243559112871541,0.2624567367070326,0.20622796316405345,2.5282099057176572,1.0791338893074025,-0.7219470157230565,-0.1050671403692819,-0.19600834049584098,0.9376540096181949,0.6913791498456698,-0.044903235468844616,-0.36990822410737306,0.23338433447084203,-0.586605841860716,0.08021952669972428
2010-12-31,0.11641522441548528,0.12383743103117892,0.06340662252089202,2.1653289949594345,1.0678169448014423,-0.2736103950451353,0.16273208963836916,-0.30869033961762987,1.0153339780824755,0.6733017332241358,-0.06425749722942048,-0.4598480878946078,0.040326103915256865,-0.16541807760865673,-0.0712180165337127
2011-01-31,-1.02735353676451,-2.2308068471548634,-0.04165737045341948,0.37047589344256215,1.251291952485554,-0.36482264601113756,-1.1006504262040027,0.03025879959581269,0.5910043225490967,0.4297113408635754,-0.9171749279613078,-0.5521650435861264,-0.008964796104124487,-0.1603116260906607,-0.0690037203567705
2011-02-28,-1.0490517839361477,-1.404615643570736,-0.07556084340254744,-0.41403616675975496,1.284058134168064,-1.3570487873609898,-0.9099333441900828,0.4166096658211047,0.19155662476533247,0.144924034299127,-1.7188345047288998,-0.5993626327973308,0.006379545975122055,-0.7767178800795159,0.036117700116352965
2011-03-31,-0.1725399648290578,-1.5619968995903326,-0.3187892999804735,-0.7175402833344132,1.220496520822462,-1.206968881157073,-1.2839009220345032,2.3461248533091785,-0.9459020670817835,0.08896156669889668,-1.5408862517870205,-0.7167276485039318,0.1495929235778143,-0.5514713972690694,0.047810545394582
2011-04-30,-0.09760544334719552,-0.880031169362546,-0.5111412983215672,-0.6343339174414493,-0.3268581445217484,-0.9223188516160146,-0.995581358611876,1.9259677119184957,-1.037271431850209,0.10687242510520867,-0.9487154133450394,-0.5484626461125447,-0.12863002034150303,-0.3375600932826348,-0.06458840018090146
2011-05-31,-0.9311461088265844,-0.7943637681753282,-0.8662704342941843,-0.6540109524389167,-1.0985629423826584,-1.2330238976661505,-0.7795722459449461,1.9500282107923899,-1.667592814222299,-0.5584388123691002,-1.259856120772376,-0.5201754608124571,-0.4881352009541729,-0.33571991684248176,-0.09223430860570607
2011-06-30,-1.14988829183336,-1.4142212377934005,-1.2496672899396983,-0.4327418250953852,-1.1696843190464867,-0.9984278588783324,-0.8343233336687216,2.024098449296413,-2.2977579138779176,-1.5086541541448557,-1.5797179921953197,-0.8723227244996002,-0.9491033244953917,-0.06081058894767321,0.10948293625281927
2011-07-31,0.6198669205917623,-0.9733677058510646,-1.1009900785265385,0.12125841132748164,-0.6756758153730787,-0.5679509752972376,-0.2016121333729129,1.200416813286199,-1.6940462847494064,-1.1177831634714177,-0.6930619524476529,-0.8419696959041008,-0.7902691479348077,-0.07909111378081664,-0.059801302223929154
2011-08-31,-0.8730199242439269,-0.8888667741989432,-1.5291011302817867,0.2020077926511957,-0.6421445505359091,-0.49790418989975466,0.3618377946724096,1.2474523855474247,-1.985593361312219,-2.2471165089121317,-1.022719866398355,-1.224448275574744,-1.3476814643275525,0.09056969438749822,0.03341286910970208
2011-09-30,0.05305696323855644,-0.10377947804302527,-1.6403027413018778,-0.12671058704846686,-0.5864434753080906,-0.3450799581971121,0.5269001957375913,0.9243371753135335,-1.6125843703121512,-1.8614060605144023,-0.6797893174063157,-1.3475374909168323,-1.5482527824715984,0.15262728202691597,-0.01820596449657241
2011-10-31,-0.3898066050538547,-0.827195808504816,-2.096054601444595,-0.7451707625594962,-0.618682063516591,-0.6608512473596473,-1.0937664134581366,0.8519838500357227,-1.5356176736119864,-2.0727750928011264,-0.6398411839034204,-1.886074334718978,-2.3278584906807853,0.4472223598289683,-0.03522607767210512
2011-11-30,-0.5267313982693468,-0.597641857035492,-1.6024687303136116,-0.910517566196273,-0.6219165118625508,0.14662900795754047,0.6666352571715913,0.866381730498526,-1.5366624130492381,-2.423965273778728,-0.7820782918762262,-1.4474652142763282,-1.6665868293492316,0.526088596610577,-0.2079661942088755
2011-12-31,-2.1449585644619216,-2.131172943887092,-1.8513228186549566,0.2044292729533546,0.1539304032139593,0.014103334922587288,0.34015091069930914,1.783014007820038,-2.0741272403846276,-4.592879296910676,-2.0769021924032667,-1.5341990797786687,-2.2285017519657986,0.6959782875177686,0.12805092106602153
2012-01-31,1.0687332232005968,-0.9809419607202617,-1.4527453463617295,1.156908962446236,0.2431083928586507,-0.6515366923523978,0.9155294888170323,0.8098615072171635,-1.3488366693187352,-2.268976409043403,-0.7616183657514436,-1.231179084732196,-1.4744691213577734,0.7375150635796484,-0.014834316158141713
2012-02-29,-0.25022792900208407,-0.8022670388359298,-1.3227277084898692,1.0871238812993227,0.190753896129282,3.40178470790645,1.1712069824930986,0.7639131088804376,-1.2487225312637993,-2.826515882008264,-0.6857553819244622,-1.1286897993607594,-1.239264955739605,0.23448472652348248,-0.07746182034407649
2012-03-31,-0.8291084672887087,-0.010232713887272565,-1.4009721936616124,0.09456721251148796,0.14763175384678187,-0.9160832383582512,-0.6153950799103928,-0.24583362325724029,-1.7276384895068064,-3.2185681419554535,-0.9738998292810614,-1.1621089046578497,-1.2859551399317921,0.9138281848177693,-0.03596401147114663
2012-04-30,-0.3984883498306241,-0.9943689320119788,-1.4722728776619936,-0.9881683491919987,0.11677073388027688,3.1954486126285033,1.9843523494439035,-0.006494821573010185,-1.5402202973203458,-2.9137798994148976,-0.878053729067037,-1.1878856792950225,-1.4684772835855024,-0.6191235759375963,-0.12487023753943831
2012-05-31,-1.1426437245560832,-1.5592592926358693,-1.5168771589264236,-0.7428400155385847,0.21331079642962167,-0.5446172167846869,-1.5479432997691884,0.7440949657229927,-1.5103589559520123,-3.1027066132824124,-1.2826438660352593,-1.1577667382191181,-1.7200178206084211,0.9631978336837661,-0.022295062269938555
2012-06-30,-0.17093251736631596,-1.1072523232316822,-1.2768986954263153,-0.5869960439725305,-0.42825794518841004,-0.23414255185818678,0.8891932788577099,0.7269130211626023,-1.2809892941546026,-2.4417783463315725,-1.1744980105481557,-1.1223069429945647,-1.4341303896240012,0.845169590014823,-0.01834913866819654
2012-07-31,-0.11171994876214927,-0.9181181512731463,-1.3838127797683546,-0.5404103937507376,-1.3555716658354238,2.462410097007263,0.3969221002003197,0.6681269909799168,-1.0892029626344522,-2.0029328123392864,-0.8823443717490794,-1.86535126394856,-1.6656417253360665,-0.823371065848023,0.055703309049043304
2012-08-31,0.5449888082581624,0.16953322653020164,-1.0977054705499727,-0.8305098241326829,-0.9327619749762789,-0.10405435139575009,0.7799311537819915,0.1633128107938648,-0.8279915752215083,-1.4273131368738534,-0.1623802147351272,-1.114041335279567,-1.2110140726110978,0.67411576197805,0.045872275005811286
2012-09-30,0.48031382075127677,0.6023099898163051,-0.990858131670501,-0.8909982051490141,-0.884741930969936,-0.08955672327775868,0.47702777926530726,-0.24523671182214205,-0.6123481821870893,-1.0455407784599093,0.3735905826507098,-1.0390847385851882,-1.0486667284256166,0.5950919710395232,-0.005816571208883633
2012-10-31,0.042302157161361306,0.7257792325041005,-0.891978040454966,-0.9951448605986287,-0.9636466119532681,-0.1390836081547499,-1.3067221727617258,-0.3377619500722482,-0.5409669407959999,-0.9283332619668029,0.4933403804764245,-1.081378453270135,-0.9427626840101057,0.5577172620412844,-0.06775961834561281
2012-11-30,-0.5029911889993935,0.12963167825868865,-0.9076817807450915,-0.5644132222572437,-1.3160751283111047,0.08690529294090099,0.4922846830382015,0.027208480364267776,-0.5606875131609868,-1.0236173530123407,0.17281408242054916,-1.5973857398724816,-1.0064345988351482,0.801359011089273,-0.03642989322937801
2012-12-31,-0.23066111561544522,-0.4955924391137656,-0.5043882076028015,-0.9782989193423328,-1.1884231068085067,0.12305676119995068,0.5431407049997103,0.3165584027388541,-0.5588480806778591,-0.9896653290876597,-0.1711184145520546,-0.7069125141422123,-0.502984174688651,0.5401777881201112,-0.03987829983394616
2013-01-31,-0.22059565765613326,-0.7743578295151357,-0.7980742502743803,-1.4263279093937922,-1.0657608775486538,-0.3015093973987322,-0.06385258899146458,0.9070049392687053,-0.6015945447058076,-0.9578645132719031,-0.5781114092481001,-1.2785908925684477,-0.9558455507639999,0.9651544812208551,-0.04776710643284454
2013-02-28,-0.3477736629495041,-0.6140424960233453,-0.8098918655220371,-1.6149251107783147,-1.275071739367252,-0.38120158245856234,-0.6257883567427986,2.1706282535589323,-0.7183218190612007,-0.9382920957754117,-0.8867030948659922,-1.6777552251175696,-1.031500960954844,1.023627786457216,-0.08299169241169378
2013-03-31,-0.8454222653672805,-1.058494418691481,-0.7817801928506518,-1.0528224813623563,-1.7034852790150028,-0.4966710170774274,-0.9428490454883497,-5.23922454444635,-1.1553332520168118,-1.0314328527752568,-1.4144985584189684,-2.554210595095181,-0.6375792115766544,1.0789081344470581,0.005595655890532076
2013-04-30,0.4383269470645976,-0.5533670618582303,-0.6313113816529107,-0.48923147665187555,-1.7198022998850961,-0.6223433720641844,-0.7735169246981021,-3.633738489110016,-0.8208450994307095,-0.8061725800347979,-0.5745538260327939,-1.6476261502271057,-0.4744859491928532,1.031660816612669,-0.08421193504941368
2013-05-31,-0.7850287330711168,-0.8697719973105899,-0.4551846230428553,-0.3082296466352353,-1.4465728617800486,-0.13280360227046137,0.4638597548813185,-1.7594369918972916,-0.9249360388636658,-0.9213052775950198,-1.0650263682452314,-1.1184102827155433,-0.38206693879883574,0.47134501753767394,-0.07908470025554354
2013-06-30,-0.6965446352023267,-0.758934352879847,-0.6109770278550203,-0.32235556409821786,-1.2760322222236733,0.9877432412180406,1.9830358970742274,-0.5306272613149253,-0.8991587480404882,-0.9558961325952113,-1.3426560121853237,-1.2754802779140968,-0.6522976189336706,-0.6377918387695333,-0.0794953701686945
2013-07-31,-0.7143559757838402,-1.5896912004374901,-0.8027115828219807,-1.3966987969332367,-1.1870707792473987,-0.5810266584785553,0.8876196099842543,0.5978645509345586,-0.9173867334053597,-0.9899739247820022,-1.5206238620773076,-1.4915010046929145,-1.0391955009430165,1.0004412748268776,0.014126628975134304
2013-08-31,0.7640597455711894,-0.4912176852695873,-1.0728453489276224,-0.11479185963196213,-0.6961354341298878,0.4629416210041159,0.6249594035770597,0.23916129838861078,-0.47360856905325743,-0.6722796843968851,-0.49765054529063174,-0.913505287780259,-1.292124776024769,-0.31677495225872937,0.19946187089669767
2013-09-30,3.498263728968273,2.2381750538137686,-0.07121650066318432,2.0000738738250505,1.434654238246756,2.85154447488842,0.5159927209683037,-2.6449641947689813,1.0713269228297455,0.41882485264768277,2.7367263502701458,0.7962743151888031,0.2214811322006096,-2.642907917825301,-0.006674782063081817
