POONAWAL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-02-28,0.006931940241751022,0.07825476633433616,-1.1314690013581192,-1.4466487346892891,0.07613637647343799,0.2795280683907258,-0.14408953097080288,2.047957126400347,-0.3711820211699644,-1.5759507703874225,-0.1782158177722196,-1.105323294585953,-1.3875058692939228,-0.4948527002762607,0.036262131113536045
2014-03-31,0.3850431408129893,0.06424909520476525,-0.9627379858530212,-1.4358568841300319,-0.36359879524257455,-0.3317662434785504,-0.029490560662491873,2.1141881046755753,-0.44861919879648643,-1.1021953052660354,0.049510882721516096,-1.0030095540539357,-1.21366122319522,-0.2258832689491043,0.10021911615740756
2014-04-30,1.062722615147152,0.8429582148141936,-0.8278374122424843,-0.8867890359431384,-1.2233825262674345,-0.24853848221451327,0.5959616981596687,1.3305299244144106,0.40504663377548344,-0.20636486405010396,1.0546584376888084,-0.9710343849242195,-0.9462303473981002,-0.304542446260106,0.1707644804899138
2014-05-31,1.697853807570127,1.8609872791540718,-0.3672145675567822,-0.38912592139133706,-1.815579471789396,0.6904217246251165,0.0006757492964719455,0.4636669649814114,1.821352414907364,1.133614432094418,2.222451458866513,-0.4733073843270655,-0.2885498383953987,-0.49409084534576997,0.09328353617054314
2014-06-30,0.7816799950756914,2.0038217918004166,0.1905400393826654,-0.8742682004391583,-1.622133998367619,2.4914173463613296,1.0540858328863105,0.027392993043112802,2.439369678964001,1.5541481768993455,2.1805044912340756,0.2719093747970326,0.32489923157253087,0.6351525566929902,-0.022011894233004106
2014-07-31,-0.4626253153423777,1.1162250025529392,0.6155971427713706,0.36083171073999104,-1.454606947449133,0.6797537623761748,0.5352626761866947,0.021586089572269276,1.8591487318123023,1.0211245303071481,1.0677020521934701,0.8090964197360694,0.802926862908059,0.2985110376747515,0.14784425466401332
2014-08-31,1.40751765943375,0.9012259652887317,2.066378204135461,0.20977304060980817,-1.4159129597499427,0.29396488078354494,-0.09560811544276378,-0.6224522976753115,2.7569829323732713,1.6395784110481786,1.55322271154032,2.5874753532554915,1.9845861214528167,0.6679938394214187,0.03641438952556377
2014-09-30,0.11728614920225162,0.5407794819424554,2.678519593190842,0.2152473853078965,-1.3068577391921614,0.7610658758421371,-0.5292376889087523,-0.8087249319384788,2.3764788595434196,1.3745172670889882,0.9715626971118536,3.1998297862838005,2.4339187746343307,2.4927604797838514,0.008795868227265642
2014-10-31,-0.1851782892835614,0.6836249798431373,1.386735069258848,-0.0662627036813805,-0.7898216090783606,-1.1041801043864143,-1.1723916966856354,-0.8855497708237273,1.933303696224479,1.0629201484923945,0.3953128286375453,1.4182590313720693,1.2853319438139839,-1.8415754506599378,-0.10870220631972963
2014-11-30,-1.4250408761280962,-0.778132475447645,1.4194220314908832,-0.015660253652129256,0.07536130375492597,-0.7285795555959924,-0.6818565968853724,-0.5527651130456727,1.0349045850190395,0.2934787280626543,-0.6663096783518735,1.1586442887584927,1.531703228569938,-1.1876449575659112,-0.037418525888356376
2014-12-31,-0.5635009565085451,-1.1250692875721393,0.9033623160668343,-0.4401058887026503,-0.19866112358491553,-0.8174444323189367,-1.0106673145376817,-0.5454148664593452,0.7788792662556434,0.020697614583676523,-0.9114196246275688,0.7806930279498991,1.0572018144176432,-1.145974365481024,0.007213303697826974
2015-01-31,-0.03782087754842764,-1.0428732752520704,1.0100095294242315,-0.44155421931706024,-0.26317415326149757,-0.35532526530762504,0.5842143338086881,-0.8325389132829641,0.866859045363908,0.031196525423136653,-0.8455384553323766,0.9006187388536815,1.1140216432259828,-0.49235597929999797,-0.0980931574653772
2015-02-28,-1.1353399683146372,-0.9138491178181924,0.5350032215754347,-0.6428103736885898,-1.8894256705489771,-0.8024412182267114,-0.10063841304903802,-0.4532855707909156,0.39223554960820967,-0.4574307015510847,-1.2547527178092095,0.9286210899193539,0.7140694401004081,-1.0919968217679206,0.0031662295580497345
2015-03-31,-0.031062050956236483,-0.617895350624568,0.36236277746860845,-0.4089720496675434,-2.0742961091113474,2.1268731789819286,1.3473810239655486,1.0766625474768268,-0.05734108520612937,-0.43208260642927404,-0.8784221617533987,0.8484777578173602,0.7605490862077572,2.1239988630322197,-0.03703133077900748
2015-04-30,-0.4674120809590332,-0.8305953614326733,-0.2061023670670112,-0.5828006506951687,-2.0996038606143843,-0.838321027442627,-0.33320730032087065,1.228553894891664,-0.22893935336938243,-0.5852811459960805,-0.7556924497495726,0.07782881177802806,0.0441427017075696,-0.6226170538192111,0.09386771642406878
2015-05-31,1.0300134118160658,0.2601870402224513,-0.4628336356033559,-0.12420559642938633,-1.058962310149885,1.1840290545191197,1.1828493103255926,0.20807488481834846,0.2569916740816381,0.923979665153563,0.05872855703513008,-0.46959866270302375,-0.34574839182630623,0.08742861020612232,-0.10596907422270596
2015-06-30,-1.1823917639839812,-0.322219339736179,-1.0336685286915785,0.7439152329947372,-0.44272847587814523,-0.6479222866664657,-1.1712840868499679,1.0489391600158677,-0.2419637756234053,0.34390064740050774,-0.5280437467278296,-1.1264828387890646,-1.1036290001001678,-0.05693077983901781,0.004417456106722667
2015-07-31,0.04139313440081165,-0.06450418843641498,-0.8747872754914532,0.666269836979051,-0.4307357809651039,-0.5418274576626065,0.09862691270879824,0.8411334484779855,-0.21284291596620034,0.29634639662526974,-0.30295998552179004,-0.957499183244576,-0.9103227489226071,-0.04518705246100663,-0.04392598045784626
2015-08-31,-0.5528984614496092,-0.8658826646848435,-1.3295400230883643,-0.5074064468519716,-0.8201076301855458,0.2440193452117923,-0.44851994572615794,1.1360368370747855,-0.45703421059781596,-0.0019385156986837712,-0.535737758011082,-1.5238352929149666,-1.5781303179909696,-0.37815900153783577,-0.00867308125342878
2015-09-30,-0.20311447029238366,-0.3744926391646854,-1.3390049177362984,-1.3273501159409353,-0.7906600102541755,-0.7609899968446108,-0.42341496740592294,1.1392126910701792,-0.5991765565958262,-0.14853209532191508,-0.5354184389183041,-1.5310487838032159,-1.5909613349380756,0.40008400832589847,0.04207556387446889
2015-10-31,0.35164629420875726,-0.24694821796722927,-1.1893334572537138,-0.873231217256905,-0.5955605999220848,-0.65172166388137,-0.3205415489752567,0.6372952186384683,-0.4718415974375982,-0.06196499625988667,-0.2664615179884243,-1.3106791540327907,-1.3265157331797965,0.21629040471713123,0.0620646953781281
2015-11-30,0.6955792609659638,0.43583027672976726,-0.7068428519220062,-1.0208900266468148,-0.963795680013999,-0.6877134432034965,-1.1218755785116068,0.11732113885660674,-0.20359319499711653,0.1928367199653893,0.32511395465936443,-0.8308023424183265,-0.669743232456774,-0.06102177981027103,-0.041672696400567956
2015-12-31,-0.7924728738903236,0.17505255611020246,-0.7145008463198175,-0.3852622811595231,-1.8736797672998489,-0.20916961320663124,0.6848639625670029,0.47904649313500436,-0.5827240866957485,-0.2132451536421081,-0.11995334113197731,-0.9938088370428492,-0.6982836363123921,-0.21712244385491064,-0.2091933013795501
2016-01-31,-3.022585991231182,-1.481949241809067,-1.2105482195078803,3.2270139126563286,1.3624403421413547,-0.9041454996803051,-0.6553381454079107,2.1645045943633074,-1.8204554196794778,-1.9672324031189627,-1.5628875338203259,-1.0360254295629079,-1.5855882332778661,0.44137059466947576,0.13856242788836023
2016-02-29,1.5624533038417174,-0.9293454196653612,-0.6622088951417311,4.0655431352112785,3.0277823236738444,-0.755056691648747,-0.24741973264731554,0.7546895875540546,-1.033969617585053,-0.9505190197732467,-0.3877389141395767,-0.5699291604468596,-0.6367813517645329,-0.06671006494308887,-0.13252821581409277
2016-03-31,-1.5755182538022345,-1.4474933401549728,-1.0035692293483793,3.291211125171745,3.4341988046805385,0.3674336299851591,0.12311858325924367,1.7357279359281295,-1.9621689407632714,-2.7506077839217515,-1.221416849555243,-0.7503723235633597,-1.2181363573111694,-0.5361960874343712,0.19713991928548097
2016-04-30,2.0566037377016206,1.1300499569802804,-0.39922977038596485,2.4850118609341023,4.243377709707445,-0.6365926995809673,0.4540207769102148,0.17875994192424707,-0.8469495569900182,-0.29277063827251326,0.3583270630366514,-0.4115459241248131,-0.2680424904995315,-0.2454598257568188,-0.006055619936490249
2016-05-31,-0.12639436980978164,0.2360227476977893,-0.6904154745556867,1.9067218040280773,2.978115882347121,1.2114384885609226,1.018063998287165,0.1863052814342209,-0.8203407160792894,-0.4654689058013862,0.41179691889142317,-0.5596002085731944,-0.6375347244436114,-0.6240369231466296,0.18498687706120656
2016-06-30,1.9640010006236701,2.351040262173203,0.19024931050137295,0.5902915112603908,2.9992301278222735,2.8698993438495113,1.2992521239692179,-1.034044557419368,0.38431256412282183,1.6744024947508906,2.0242279170800006,-0.16814897476285942,0.3612269928392305,1.6174108353789949,-0.022274702846002813
2016-07-31,-0.2536418857243741,0.9368532661099455,0.0909438694314723,0.5622079717997657,1.3382720649112767,1.20617888326351,1.7769915024908658,-0.9123097436635367,0.2865115771287905,1.071948701833795,1.2175376215429026,-0.1378131165131839,0.2651163968660294,0.4328882143729398,-0.06044866357673627
2016-08-31,-0.6345491509574659,0.6324646367589778,0.04566161655857922,0.8997074740247963,1.2611312120179559,0.827584708587464,0.7229364568692531,-0.6037955764544842,-0.01034415515063614,0.2785845858228061,0.3828388825730484,-0.15096410744725935,0.24263783558030022,0.19559384506793606,0.02218478955049984
2016-09-30,0.2888121236651197,-0.41511185226333847,0.21629570844235357,-1.0507302421044837,0.5174035811052746,1.2448720272453446,-0.2530013837938904,-0.9098865223531825,0.36719301167518503,0.5389651776320756,0.24253709206871008,0.04272871586529545,0.4030705816782638,0.5978579112266174,0.1479323191783465
2016-10-31,1.6080727701751463,0.8216914080619392,0.791319045534064,0.31037777023358376,0.16209084016384043,1.5366894849181094,0.47870768229164906,-2.1471715156634246,2.3703854911194453,1.9524721180774356,1.524996852309497,0.5641941880021333,0.8146414950854556,1.9547859775654768,-0.14842000511827333
2016-11-30,-1.4684228328340132,0.2414397738393288,-0.02354408884851542,1.1799793034468105,0.8833253433771817,0.3921298353842702,0.09950884720536961,-1.0843668203505277,0.7396066441917268,0.19121480473956906,-0.3625453427729433,-0.09509658055080308,0.09687294124363027,-0.1505690918629495,-0.015732871218899498
2016-12-31,-0.133297432689457,-0.05535551169091755,0.18154202185897533,1.0844409069708116,0.06505174381913845,-1.028076306336014,-1.8278587500999977,-1.0640720298228883,0.7178569627029352,-0.04550801906419366,-0.3863190321115627,0.11674299631596678,0.2930657717978567,-0.7334012521563646,-0.02661467661019271
2017-01-31,-0.248276706990166,-1.369370177561561,1.223372562894792,-0.4744230278678863,0.05461370362816325,-0.9560165871979732,-1.885134110483979,-0.9475269321786943,0.5366400521118617,-0.38103932390910367,-0.5333104057095172,0.9034795102087476,1.3344645831082032,-1.4666931111032315,0.003556010859218982
2017-02-28,0.058960823303364815,-0.2379920696965995,0.5912117547694271,-1.6503178205227491,-0.03098879906081493,-1.0247471409200581,-1.3820394639053961,-1.1035994448204118,0.7286820281326452,-0.4030943839276646,-0.4753121403721718,0.44958461009072404,0.6472134914218481,-0.9629326274851311,0.07283941940210174
2017-03-31,0.7051800719906922,0.37667776773860345,1.9922800632218949,-0.8749709183111094,0.05874543637195438,1.9632360078645663,2.2964393755776022,-5.502509990725273,1.7105976792779534,0.27885765871929674,0.20311155061330963,1.5454686075737807,0.1649773186511933,3.7604500465079242,0.09398059199506384
2017-04-30,0.8769824263002309,1.2219066558820695,1.253349009269902,-0.9332862336607102,-0.38276946946754353,-0.2400038345106075,0.9701607107238217,-2.648989505605426,2.7815929439998737,1.1599648053543778,1.3359287440951633,1.3349133094267536,0.1711409985276594,-0.4418675906228948,0.09296642873144029
2017-05-31,0.8041855840669501,1.7741679036508389,1.8415895174915295,-1.5975648628972272,-1.3300321066284477,-0.31959146808988614,1.0107216365946783,-1.83937856869182,3.1217413532552025,1.67538287584287,1.9023677956168903,3.0740542295225692,0.25154703375109494,-0.5486303687830811,0.23858877278334994
2017-06-30,2.21822494348318,2.750379215739684,2.012920789166502,-0.18501362168339633,-0.24485646666785665,-0.3924562995558158,-1.2229438824201946,-1.418424194835384,3.6272377144295125,2.6371336130734515,3.659071787679996,1.7911578559287025,0.2554302619734013,-0.7689802478284433,0.04015633863975324
2017-07-31,0.14326764605325534,1.9703750427612612,2.177570066540979,0.171689163402587,-0.6217725197914576,-0.6985980763621289,-0.5691786478455645,-1.1183392008732325,2.3234217520787848,1.78447623855528,2.2039102375376354,2.267596888650519,0.2476212117475918,-1.4648169380844154,0.028302399670992746
2017-08-31,0.02190139502098163,1.3824243119406876,2.4667211047614366,0.44737662213613055,-0.7749861391553678,-0.8272549058379814,-0.7847414642028003,-0.8962832599862072,1.7214311505167015,1.2944106982053971,1.300445915414726,2.7045215058315084,0.25886655670112296,-1.9623881729919592,-0.020343625162649114
2017-09-30,-0.45231399873706674,-0.17305999002407024,1.8815151943291164,-1.1641292844994775,-0.3880689494855756,0.07232603964347384,0.1902689127786593,-0.7136218286637143,1.2081741338023102,0.8106599644452103,0.3700026900864529,1.669363121190568,0.18221279537080418,0.3804184170099388,0.03121640752440883
2017-10-31,0.025646281882238497,-0.24777822732080731,1.0693653266932532,-1.2343767868432316,-0.37923614684208773,-0.9056140776283915,-0.7147009732298581,-0.5599212612688181,1.0352114290954368,0.6355871796601561,0.05956337583740821,0.939869745128601,0.04646677481226333,-1.3776849254205021,-0.01433099906471668
2017-11-30,-0.38788507767806835,-0.5016731263872992,1.7521568773859848,-1.2224276557999043,-0.27094517117757944,-0.8647138873482798,-0.6119446534560016,-0.42312149112399766,0.7516114530773959,0.34629975983158157,-0.4535855580688994,1.4404191913011688,0.04673459871002556,-1.665594728237793,-0.07584157559281174
2017-12-31,-0.9221268010953084,-0.7880675035125513,1.239928450650882,-0.7482739702504626,-1.9902786877440126,-1.0233237199624399,-2.195354110924764,-0.300899719270326,0.3458699506433463,-0.07858720823892398,-0.9983276147784398,3.0966839523751672,-0.01094449554444043,-1.6319163675454154,-0.012850827218187748
2018-01-31,-0.3284552398009852,-0.9947598789860803,1.2194146171217344,-1.0660496795817282,-2.1608627482302607,-0.7336228476299909,-0.010147900166396192,-0.1917609579633477,0.19553569497199177,-0.22648571508982104,-0.9759298338649932,3.156502416345773,-0.04269074319052301,-1.0744125903327062,0.011604332821828591
2018-02-28,-0.2014916223323517,-0.8938962951213928,1.2049866499554247,-0.8180366857423607,-1.9917711800928743,-0.8936886118389209,-0.3369641730221908,-0.04895447034313099,0.1034919406953174,-0.36929600667680257,-0.8571425084769613,2.972041580161088,-0.18939959280716828,-1.2958964878348629,-0.056773301189740055
2018-03-31,-0.8618559697342763,-0.8005461317553304,0.3678747794825965,-0.9448205133861673,-1.6440281773220344,-0.9987954408109503,0.41423403004005765,1.2051418280434385,0.13836099116355044,-0.7435537021166143,-1.130093265150392,1.1369053021057685,2.0663880609469247,-0.9412156916162381,0.12923173328016893
2018-04-30,1.084479711323011,-0.01890216136264569,0.5124666861236247,0.28544069225500485,-0.6357925225164806,2.42168295683526,2.199296271712441,1.2417900331471448,0.5322305598022024,0.26006584557389584,-0.10944371795838054,0.25748727269722294,2.064037776555152,3.769886676310834,0.02265329845246812
2018-05-31,-0.044794150787599595,0.0785089755565731,0.003610845810000715,0.367780607579164,-0.560845319764528,0.6009526450934148,1.8337741063151285,1.2871482417767495,0.43774512092877815,0.13023980864199622,0.06098436835535485,-0.08447483500306109,1.1957804403515813,0.8002559055216948,-0.08025537559338239
2018-06-30,-1.2369442507282287,-0.0739740124942844,-1.969525310817461,0.73924056074498,-0.46829244776266427,-0.4733852938132401,0.5427020474164892,1.4473443713519747,-0.18148765323486443,-0.5776066408681513,-0.6345716681594309,-1.244729813345762,-1.1134612690034411,-0.09136975077786276,-0.08291421000555942
2018-07-31,-1.196635485888838,-1.395025805564415,-2.360176341721198,-0.2951930754828169,-0.1187295822073726,-0.20381540807027926,-1.3669763328494815,1.5107705536260299,-0.7199323771611325,-1.136327264513601,-1.1683791442102367,-1.5204219163588142,-1.8267307258484244,-0.028568658454312088,0.021463594308302338
2018-08-31,0.08511779481430967,-1.2809912202628104,-2.1341672656500137,-0.26302455468504854,-0.021221988941838497,-0.13337749869789217,-0.7094765600460881,1.4210265437250629,-0.7050960020347858,-1.0230467333348163,-0.8485677334689111,-1.4663967236740802,-1.6542581053874235,-0.014738984323891952,-0.2853978489100467
2018-09-30,-3.6114260600411745,-2.4506482760221253,-2.757978123098737,2.2468345413477273,2.593776031665921,-0.13064474050705724,0.3539035977407721,1.8382504260387993,-2.251204758147678,-2.828053026296228,-2.4992983657746586,-1.574446614335374,-3.3895176199752988,0.032831892296533355,-0.07722183133189509
2018-10-31,-0.7870307640119537,-2.1064490960026716,-2.585050011045805,1.9672290724103356,1.1763140021280658,-0.5116372888355964,-0.7918699432457939,1.7767793291229852,-2.3713186618726776,-2.7905852268363707,-2.1604293707527633,-1.714686108200731,-3.3583706556536734,0.4494482641743317,0.053474013481858304
2018-11-30,0.5757887574863754,-1.6824985480321073,-2.061803986257252,2.1060677197933217,1.366949424294355,-0.5468285279451662,-1.2143617186868116,1.4929873871420556,-1.8997609380382063,-2.158016715614424,-1.195673936903596,-1.472598473063884,-2.32552125480349,0.5241207575944524,-0.0211386328389219
2018-12-31,-0.25825681485065743,-0.23806915621959254,-1.7609196873798945,-0.20377722129805897,1.4843605821279444,-0.4812291248027987,-0.964875027369378,1.4070051645454746,-1.8755090126332996,-2.091757400016525,-0.8655566341978644,-1.3403399258254494,-1.850607999976984,0.44706077090636037,-0.11602322140186642
2019-01-31,-1.2369208585135458,-0.4206881831292239,-1.800672473717638,0.29193902330910276,1.458327913937226,-0.5440854856673497,-0.6186364217585855,1.4728327001311736,-2.134061464025286,-2.4828792666511044,-1.0810828909382382,-1.3660693823566652,-2.234947231084005,0.5508737381098435,0.04442956821485769
2019-02-28,0.4473501492285608,-0.4941603617567964,-1.5635763564436285,0.18607427480522395,1.5042482647565445,-0.4092411010140454,0.4651268292403415,1.268834910164518,-1.842301123144707,-2.056106997606768,-0.34810351863585415,-1.2304788484745957,-1.7963960833209944,0.37001975823190986,0.14010155861207893
2019-03-31,1.385032764851782,0.3122383986821645,-1.099875450267989,1.2529184854453719,0.29969666089572855,0.07568544471432528,1.2203867162322266,1.0796112111954739,-1.863712663333752,-1.3206265221706828,0.531628173022998,-1.0869035646668272,-0.8910721084623686,-0.05040278576710324,0.056922581468504485
2019-04-30,0.5101491435156519,1.1580852863561695,-1.1448327776924485,-0.5905922492874354,0.04955243940508606,0.742091192142475,1.7573165032514433,0.8871175302934668,-1.5095519711988303,-1.02043441821233,0.7129468786936136,-1.1487553097704346,-1.0189437090087317,-0.23472801533211546,0.05004953808366339
2019-05-31,0.46349613994352784,1.1541641405939014,-1.0153396903175587,-0.6391881999584066,0.04182766791194041,2.243498619923708,1.1841873991359342,0.6912606544183254,-1.2174166917529847,-0.7444185792151533,0.8715428448316607,-1.0432452021333418,-0.7953150561137396,-0.9830257633965379,-0.00881062968215492
2019-06-30,-0.09799195894757873,0.43684591729326333,-0.8111673940271482,-1.0336482383807615,-0.04470858579409662,1.4945747908778337,0.22366212163409108,0.5883203810406614,-1.0833393535158007,-0.7028702918011921,0.6186121597660343,-0.8719566803887554,-0.5076858448400482,-0.5069774277699423,-0.4913927394272129
2019-07-31,-5.545956016519125,-2.379420516684584,-1.3613414418519039,5.043039607612451,5.061427212517978,0.24132832799071968,-0.20197190348552518,1.5124401263174774,-1.8098321289237014,-2.624241261440342,-2.1852073789258033,-0.7661426957290766,-2.92790747363362,-0.09029137905611634,-0.1982975527276789
2019-08-31,-1.2782414419096504,-3.4660609800617888,-1.4856672773089785,2.5212097109670975,3.4859618696158905,-0.928638847035656,-1.4283470734574628,1.7222578476804868,-1.6671186111976677,-2.460140510779169,-2.709295313915673,-0.7669627732330464,-3.82539451801621,1.309776761075669,-0.23200168741822386
2019-09-30,-1.4243974847619925,-3.836706584931231,-1.319396957193428,0.9882118633775959,2.3132861526203268,-0.6268273414409439,-1.0929155510312711,1.9185954117056372,-1.5084040577847686,-2.21773977123549,-2.840874857925745,-0.7197311012374883,-3.6113014576234432,0.804564188909414,0.035158015379374186
2019-10-31,0.607504401256841,-0.9896713622105211,-1.0981023360753206,0.6967468560914881,1.930253869801524,-0.9061632821249487,-1.3125816205711396,1.3338493563062745,-1.1842981280643015,-1.5645428258559384,-1.793918416251864,-0.6285415394267191,-2.357438463352201,1.0622036716592345,-0.0245759060488373
2019-11-30,0.17841297232132883,-0.2914527723153653,-1.1007149705695523,0.5589347240793716,1.51490231509309,0.8436473341221923,1.1567164307311506,1.0932088231280988,-0.9739812302707289,-1.2567344089718173,-1.0484579707643291,-0.6296509413674762,-2.305669579999564,-1.009112956080842,0.0301625127574773
2019-12-31,0.5735891972405508,0.6825340196701325,-0.9730355888617211,-1.0796766642050843,1.4820137155525426,-0.003863245410663125,0.6012452367755826,0.7518667025320772,-0.755405236610193,-0.9434036010033302,0.07823132590929538,-0.5421426210630641,-1.796677001442359,-0.08209150053798767,0.07424060694402178
2020-01-31,0.852613335703844,0.8019289564618144,-0.6402209124615376,-0.8154804155508123,0.16699283494125405,-0.40690960633577067,1.0554876335871075,0.3138951835446388,-0.5326282894051309,-0.6291164100057338,0.8496399378166664,-0.5825831870876212,-0.9956264629204318,0.19755536989135003,-0.2876820724517809
2020-02-29,-1.7254672422161539,-0.1617880426813308,-1.064982160385573,1.3458025869318795,0.4968339902806206,-1.1330723223249963,-1.05041160135169,1.239620464805787,-0.5721010908400744,-0.8974803701602401,-0.35326838309883535,-0.6542030332536423,-2.4636911815874285,1.2842654378374823,-0.9395475940384223
2020-03-31,-5.883993517176571,-3.5631291067445754,-1.9625904134171888,5.8039994961221115,4.625510630468723,-0.260955683759042,-0.1632597562660099,-3.48966680520352,-0.7430586341313703,-1.6621206890231583,-2.976513131770393,-0.26028553570727503,-0.11668799820214117,0.18001983143461056,0.09798040836020382
2020-04-30,0.8043105970936176,-2.6907390670353655,-1.845839600986954,3.7199545943679526,3.3994496525317612,1.2336291477876833,0.5119912300813244,-2.9214692767260315,-0.5453017310256986,-1.0555785796364519,-1.9698121498050314,-0.1338080614117785,0.05254076106499602,-3.136187037916087,-0.3396773675701613
2020-05-31,-1.0568103525779569,-2.394245865558592,-2.0450108098138515,2.8100068643325122,2.658258554280242,3.3224828040559164,1.6269923850388777,-2.144897851532635,-0.48209263171992367,-1.0429753683517529,-2.0746270152158695,-0.062185546347509627,-0.3691583496349043,-6.476551819933084,0.7080173430393967
2020-06-30,3.4288378895630185,1.7556188491656626,-1.6168619759779983,2.3668488103019083,3.781720287929057,3.3797656200049535,1.844891646902448,-2.5120758987184586,-0.04622716289264508,-0.053537748187052814,0.4383898457463028,1.3293623849739917,0.6056659515302331,-4.049287119748792,-0.05109910077591017
2020-07-31,0.08125217569673042,1.3070710244020756,-1.000299741307721,2.125653426857826,2.8373148593507724,0.9403711241557208,0.7456057286827157,-2.11265818742164,0.1504442751891375,0.07343683152999422,1.1034890819465473,2.113676540022634,0.7272835142809636,-0.8547583579289274,0.373236077310741
2020-08-31,1.5376989379256396,2.746544376167241,0.22300042532496991,0.9715221865418759,2.564627813717411,0.7745096752978252,0.26586328825282407,-1.9770181503780806,0.7861175407931906,0.7557716213175937,3.41481549305691,2.8617819501940676,1.134724229641417,-0.3554108224530245,-0.13735841604782426
2020-09-30,-0.2587117705662016,0.7296487997071415,0.5794284994745762,0.30091298663146654,0.9425123552193219,-0.5309394181024372,-1.4232475528661133,-1.6667898319302137,1.183610973841852,0.7664930538497251,1.4799682285731217,2.20442351294608,1.1455422852952017,0.42296986535447567,0.11982593728618376
2020-10-31,0.5732751766815832,0.9977425486832138,0.867659753333689,0.17423849712464662,0.8706922833740119,0.40625050704011273,-0.13965175193061433,-1.4838556104174905,1.6417387363936315,1.0569889807487214,1.3910009713083356,2.1336418556891545,1.178403966838716,-0.03183692960566244,0.24174497726475533
2020-11-30,0.945226064371028,0.6888132945939396,1.8640340722322668,-0.1915492572870854,0.3546119316234356,-0.3982661362914407,-0.6218947577481033,-1.3530671405707067,2.2546315036086315,1.488151517223357,1.5524936686610389,2.5264008014729145,1.2742665105695923,0.2950175689749923,-0.15450686861107749
2020-12-31,-0.3835491446824039,0.6126597374985815,1.0128116305575476,-0.1446199522519631,-0.27734455877395664,-0.5745121475855853,0.11792125215136527,-1.1611125000214575,1.8659221662676677,1.233859779107603,0.5862101797965238,1.1828908419663402,1.1141195958726,0.39657569492176625,0.1186139455504709
2021-01-31,0.5205868253450783,0.5872431410787982,1.1448344877365384,-0.18061924556832828,-0.35478531912147826,-0.503147723275988,-0.6213497842325353,-1.0462660058509645,2.1298945183856843,1.4334283485805217,0.6722888976911185,1.2245856555071106,1.1056804903012079,0.3613908111699696,0.9598465276803309
2021-02-28,3.2015961707260856,1.835470512979549,9.66623292192676,1.9655266516436585,0.9290685347292489,1.4353830664381277,0.7400354216413247,-1.0244261191516082,5.637560741631352,2.8478461183222605,3.9701631773925863,7.010379865674274,1.4871334399693472,4.568490506236349,-0.06844776381469111
2021-03-31,-0.2007580915940367,1.7912472265830293,11.74831984127032,1.5662238593300613,0.7866215120412172,0.07972662117240054,0.4523113389385399,-0.8873150524175414,4.089820361228509,2.277116842776852,1.6359696826367278,10.06638901174099,2.1978893878500667,2.875374242238306,0.07098906124336363
2021-04-30,0.19982094607240444,1.5474238609480553,4.202355249568403,1.4718981976132508,0.7365053442306028,-1.208957846431777,-0.3736757438215681,-0.776659549785394,3.1376488019377256,2.1036165013365884,1.0840936764711524,4.075718855260411,1.921471606919614,-3.8965428750204896,0.14137911414777085
2021-05-31,0.3886917757891491,0.21348886721539398,5.337189138530042,-1.000007769451699,0.6694753412346746,1.793126519272414,0.21568302910380271,-0.6804232456681776,2.7755731371336045,2.89259273559182,0.9291009056948616,5.148330565588518,2.42260689761984,14.796144992559467,0.07667536765896771
2021-06-30,0.20270041237951278,0.43727657132165715,1.5634665199047955,-1.385275147568538,0.39877687323919936,-0.5074572123320561,-0.3466844337418736,-0.5945154302000263,2.310390952217553,2.243936514508039,0.5994196837148406,1.7138743317567902,1.340820472824349,-0.3106516389551954,0.16574501260817764
2021-07-31,0.433132068885345,0.5650162592621379,1.9173161701021315,-1.3505951561262282,0.31761450454374224,-0.8831214295366872,-0.08238752702044892,-0.5038766723425671,2.0610602316133946,1.863525711340724,0.5531681637356503,2.0643155510332107,1.4568532092619058,-0.936537821864272,-0.003175064003736215
2021-08-31,-0.10010949624550484,0.2992632952323147,0.9534519022093026,-1.0524965031292408,-1.9567188608061088,-0.0791835272953334,-0.8882054468513377,-0.39825199146684925,1.5884039478593628,1.5036090774447604,0.3116441263338489,5.263197862629829,1.0142379626337208,0.05758271738344416,-0.05986601977517821
2021-09-30,-0.28453732641993396,0.03751086828818209,1.011926730805061,-0.8329497882446028,-1.809755764225317,-0.6442002631347991,-0.30876718829729444,-0.28782539794150896,1.194862245910006,1.2255707456805032,-0.04338119071151124,3.956575256403725,0.988903678092414,-0.4151041605534338,0.01764572709319522
2021-10-31,-0.0864093842182679,-0.27067583264165457,0.7658008226820069,-1.2013547667530342,-1.666637738967225,-0.7646085361515067,0.04578453484724471,-0.16012847081081397,1.019465313534603,1.0447307312192433,-0.17907351100022856,2.4731239009305845,0.8412330386394441,-0.44815000539342975,0.08937087505961082
2021-11-30,0.12106231662520947,-0.14588617441741134,0.485985728441313,-0.9878820998554299,-1.6143837031037227,2.1663787386505082,1.257587859697222,-0.020806943600654614,0.975708146696483,0.9169723942166916,-0.11510800399594331,1.8501956806644677,0.6713587345629117,1.5616132964460248,0.19005951349148692
