GAIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-02-28,-1.8849187894406618,-2.404812964352799,-0.9505584042345366,0.37770028913629256,-0.40876886287207786,-1.237649929390863,-0.18555471629794465,1.2911306133476361,-0.9894725175278707,-1.2749223016043472,-2.458158928473961,-1.110331842156739,-0.8598261595637822,0.3123871034085934,0.0841315152359114
2011-03-31,0.69177600177452,-1.7509890209746797,-0.8795106632117274,0.9963471629238898,0.02645683484711085,-0.5740330391486894,-0.25491908540130875,3.8130848670013595,-2.2294931313717106,-1.0270950372586067,-1.3370700071384658,-1.0553550663244218,-0.8133228747913868,0.2738152283318507,0.024412225654565835
2011-04-30,-0.02969445162932637,-0.6845223652728105,-1.019340882381536,0.8170793068670784,0.15004336653067527,-1.659709925060639,-1.970187724807372,3.3808370379328556,-2.272374167718656,-0.9706117965609883,-0.8873960160490939,-1.1831633426720891,-1.0080600211356143,0.10755338862580513,-0.06667203494444827
2011-05-31,-1.311126217954433,-0.34787083022893167,-1.5002968773995848,0.32775251405201017,0.3891669157074174,0.3239663339002044,0.9022670294750308,4.021938578308044,-3.1041511982862415,-2.440722605079047,-1.3767665408804528,-1.6631518948929718,-1.6207450728675328,0.7080102886987081,-0.00806601616260952
2011-06-30,-0.36492755197195637,-1.1995527620050077,-1.5578658276473176,-0.4788266309782962,0.17489132103057972,-1.0359710590314426,-1.1009639434166028,3.3236067166376073,-2.8453349101890217,-2.4377109391515095,-1.1320594508738235,-1.727121989880876,-1.6890950167751142,0.9154641103270468,0.04409958603739403
2011-07-31,0.3982728658976379,-0.9047825646351877,-1.1287771902834582,-0.17170635190825329,0.12979724299665366,-0.24132379784656133,1.111988677197471,2.083138467879115,-2.0288782065084323,-1.493078645881006,-0.4370589740495016,-1.2874628642055186,-1.1380246455090126,0.5347974776687993,-0.11600633594952749
2011-08-31,-2.1201830534989683,-1.3861853549087852,-1.538086567834134,0.6373076688968601,0.42126470459758336,0.5790303066441458,-0.3167360715196487,2.7776748214620177,-2.5974298349204186,-3.939830571421533,-1.9019717719460918,-1.700046010735439,-1.6946635148314586,1.0558250586621487,-0.0001298954343580631
2011-09-30,-0.12838023456148118,-1.1815164654059707,-1.5073130652649687,0.6882675148859159,-0.2638543866879315,2.0915299905815345,2.307291352969391,2.047218088462755,-2.017871723835219,-3.164798536062489,-1.4641040580617504,-1.7505167933745212,-1.65835575206919,0.7544168203634606,0.029566369428707412
2011-10-31,0.36660363528642803,-1.2812350513373325,-1.3897652985372513,0.49563204971903563,-0.1881632677328114,-1.3263597976224184,-0.6701690917579461,1.453262377145122,-1.5222645040493337,-2.3778419080474733,-0.6806855196061121,-1.5939175759050241,-1.495723394808052,1.4796612801605569,-0.07677944582078844
2011-11-30,-1.3027560598234877,-0.7544054417048484,-1.4311701486684003,-0.1696456931045521,-0.046048047087452935,0.5434013810339416,-0.03469247065423225,1.645687479853881,-1.603069909371163,-3.2645263796470605,-1.3936558306828706,-1.6175275466222248,-1.6284082361032295,1.0289057303414284,-0.02063914758425429
2011-12-31,-0.32141883905776436,-0.9535827846483458,-1.4930038076631567,-0.16135905658719565,0.004450115685775307,3.781714128720485,1.0432219997927885,1.431888320158642,-1.3960689380468476,-2.811337112897941,-1.376766704344392,-1.6126871583603897,-1.7234672370856126,-0.4624924836795023,-0.027341049177816754
2012-01-31,-0.43562885199890367,-1.602295454763832,-1.2852310770121347,-0.8154407590427636,-0.504210974495782,3.4936796329275905,3.8454011511975295,1.2887733920463371,-1.248208444816627,-2.5866760877113424,-1.1590816769139922,-1.4455065950823394,-1.4490518327766897,-0.816027641597665,0.004277166486365755
2012-02-29,0.11856382594148367,-0.450629097707285,-0.9766886716116231,-1.2809499857716253,-1.5100176124446174,1.2431314534051374,1.0905660886211987,1.0105794104819101,-1.0116942843316528,-2.0473578820426424,-0.7547586806066299,-1.2268560559477155,-1.0199832335154557,0.43905297652616965,0.003692137111008842
2012-03-31,0.11400255364811222,-0.14508311888969494,-1.1836131483810244,-1.1834017537058226,-1.3860052689727698,1.7413696787821753,0.1421843634439008,1.2571147102491904,-1.2766014416311822,-1.6666084404143686,-0.4007402719694032,-1.4474259447704225,-1.3758274054511686,-0.3563752519454348,-0.12983266275015504
2012-04-30,-2.310203748239118,-1.437954384390583,-1.5386737188726118,0.9297447802115653,-0.20871374574123455,0.9071596072880701,-0.7085182287334647,1.4881726962898032,-1.2699072826792193,-2.2048006411181595,-1.7714123316842711,-1.4267356444490833,-2.1450314533991723,-0.04142076245354542,-0.028318448493038287
2012-05-31,-0.29372073575558755,-1.7281697531003486,-1.3609092958536635,0.589342115907208,-0.3543329052338414,0.7120494304223217,0.06912416288304912,1.1840905698622852,-1.0315073372644858,-1.786357171792038,-1.5362524488871254,-1.269068489758543,-1.8685674714578766,0.40096618855087374,0.09178715936941724
2012-06-30,1.8396621774677813,-0.48090203842144713,-0.9709050796478101,2.039461752687013,1.2537517422493833,1.1595102951739884,0.03271820708033485,0.5259903062294248,-0.6335706884771651,-0.9517058755528283,0.2355321133373445,-0.714216875365115,-1.1249595415542881,-0.1430361394729088,0.004986034353169462
2012-07-31,0.2747687837152486,1.4968933404226754,-1.0752576926929718,0.09252065341164344,1.1629039707294322,-1.008034794746973,-1.5013037835884369,0.3336385566967512,-0.45642601785172565,-0.7603900592830353,0.5978720476099616,-0.7861829358382109,-1.2509808855489877,2.834442800767701,0.0033102648343958084
2012-08-31,0.20363476142552578,1.8571799604635846,-0.5497184282278719,-0.3141084128622682,1.0671032408382852,-0.38476458911349587,-0.6836318221768901,0.16661414063728242,-0.3025225150406055,-0.5974128948602462,0.8412165179887644,-0.4185204194814274,-0.5552648701930997,1.1488550352362121,0.07521253582936836
2012-09-30,1.4661114012006622,1.4926423644832054,-0.1526501342753435,-0.6388911570414595,1.5961330055899399,-0.21549951548572288,-1.0273421048562934,-0.30935319722175036,0.022017500012048975,-0.0526141832844132,2.2978746297117216,-0.09871096182662732,-0.021870897550581917,0.7738763088512716,-0.09263853933174257
2012-10-31,-1.3730415986741735,0.18758873995670144,-0.6503002791837478,0.9257670948027635,0.5691161774544795,-0.1489243159508327,1.1148841049909517,-0.0029711293461763,-0.09074167702653324,-0.49528477541231036,0.2706185264409057,-0.4756459586000344,-0.7456656149317039,1.0300521251450847,0.012607442756093807
2012-11-30,0.43039218516807454,0.4002423171858973,-0.12524884381289877,0.8811340582784162,0.31730118334845375,-0.8058273609433936,-0.2219366304015306,-0.2433599010538455,0.10435783098843707,-0.2866287979901283,0.2896853889793508,-0.06850096154261046,-0.0895669252195091,1.063607536311578,0.009614014263985197
2012-12-31,0.372933353546027,-0.463590696111177,0.1259739731506902,-0.1519730209718321,-0.6782758599931517,-1.004105687093588,-0.9245210466748023,-0.4914813533853849,0.2960295490276464,-0.10616340401661876,0.484663863656936,0.07719103672171669,0.19398118775076786,0.847580422907531,-0.04151366736789266
2013-01-31,-0.4276811069852518,0.350908237478304,0.14102597826851193,-1.4483795215947717,-0.5145307219204134,2.0923743344999717,1.7228124705668304,-0.3996199214257098,0.34494944911675424,-0.30018535416205516,-0.13827201887052348,0.14172850548715782,0.13697858272738522,-0.6572488629937339,-0.028772139636378462
2013-02-28,-0.25687161612364384,-0.27165276155892154,0.005397705739870874,-1.4832570463498063,-0.5019045924842376,0.3074639981899935,1.015806395806849,-0.4002616496328002,0.5022179587066398,-0.37884216294462475,-0.48549443629820854,0.02722830849060387,-0.09078678081056803,0.1714830768207737,-0.04393429059205488
2013-03-31,-0.5832683633098437,-1.161900850046881,-0.2968210174724622,-2.055367574940736,-2.037519535473054,0.4825906884428782,1.62987929369109,-0.3824476589843133,-0.6499918727193051,-0.6051165163509328,-0.8207368698576676,-0.8923226006325488,-0.4964202768064902,-0.08247741161111052,0.09839817483482378
2013-04-30,2.1040436058715506,0.9923065098103313,2.004351044282394,0.7508212032116557,-0.6171651771939181,-0.7616900565757009,-2.3240976010580616,-2.082649319432383,0.5387851530076767,0.527905722663094,1.268828472440612,1.9352377985211895,2.005668688271724,-0.24783297491340733,-0.13753174581559563
2013-05-31,-2.133456448934482,-0.6701055166493183,0.9412811510948803,2.3461537272851953,1.3606318269362396,0.5064566675798929,0.06376150489689968,-0.04394615968885519,-0.3803599427534566,-0.8551020551946766,-1.1024078826969541,0.9925271227244097,0.7941486031988839,-0.0004529994257154536,0.02342511521725523
2013-06-30,0.6190949280513739,0.4376658049244305,0.2814683133841091,2.129289024091552,1.4682653137998576,0.2740436389378597,-0.26637305023603525,-0.6049591667537177,0.17130988928245533,-0.34677530523782124,-0.17158609295452817,0.5703486693438492,0.08026155718613455,0.010156125082703317,-0.03923433258548751
2013-07-31,-0.39318251281994837,-1.713453694899935,-0.11505878692587282,0.6043950707494082,1.3939953802115703,1.308626668212853,1.7854250839192822,-0.025213432814828757,-0.05199520365176511,-0.8060799900878741,-0.5116795430009267,0.3141664523121834,-0.4290617723859352,-0.9975610257319384,-0.01930699943174849
2013-08-31,-0.02507495742059287,0.1822278036393226,-0.26102485869568565,-0.993588148560106,1.3142924538576997,0.35754713921493414,0.04582643148119941,0.05879425667398862,0.10890425062987838,-0.8411193198871519,-0.45149408215032266,0.2570015299587023,-0.6738656129558578,-0.21990153470889762,0.10380696294910047
2013-09-30,1.9975005625793831,1.3350843510138177,0.06720013599653832,0.5101204750582506,2.2637518662111944,0.0546794896286809,0.10179180539824935,-1.9872444339243802,1.4327502574235622,1.4399123066877362,1.607580698417557,0.62365504902602,-0.07212047287463356,0.10166566346856938,0.07580334048947822
2013-10-31,1.3411680455682162,2.8589724576677935,2.020430578693179,0.11108136077788798,1.67356510070546,-0.5049939070602035,-1.093698478164781,-3.3332928465860965,2.4652778676808205,3.212402778034804,3.106059470401364,1.6484069195201014,1.9664510577308707,0.15589176132516586,-0.04378011103676727
2013-11-30,-0.555251197701282,2.0625296166268603,1.156342970494875,0.5671433249189217,-0.11887191244852943,-1.1874632455485428,-1.1473906189110419,-2.050430469924192,1.6755065342660969,1.9045919780251188,1.3770977539715683,1.0238232127579858,1.134560474963941,0.5448472300959503,0.011281849526661322
2013-12-31,0.2702816028923752,0.7577365001628088,1.0809828808009585,-0.05103778476362279,-0.12146547690791745,-1.2874740207453421,-1.0275597287072118,-2.15300292460722,1.8189443687087654,2.0206585873865066,1.1928405655797807,0.9611044437724665,1.0742294288052239,0.5952596213085878,0.045683948502435894
2014-01-31,0.7849349362759996,0.35822021348943184,2.004174825245527,-0.5246418078852951,-0.468080967801236,-0.33127571214732504,0.052939176203445466,-2.8562372891235706,2.498958717054168,2.7534557537605866,1.3971645182357464,1.7266654913612023,1.9402179183391806,0.07259224263095831,0.03423889677298984
2014-02-28,0.554193112421222,1.2197413946745572,2.5161969940140696,-1.436952233777611,-0.8178930817223948,-1.1884202392105476,-0.03141454396591639,-3.142203921774303,2.955692911340799,2.9634960123865945,1.2325085518905177,2.327194237753307,2.361148213578141,-1.0545664449040084,0.014140062773812693
2014-03-31,0.2236726644322022,1.1562837857810344,2.787786117029361,-1.49038496974431,-1.6930976886809326,1.5945572782090123,1.7795088711988976,-1.4419962504927823,0.8790128504290355,2.667915047848816,0.9840243186567597,3.153046049466752,2.7489058445069507,1.9871288916223862,-0.016011778819491763
2014-04-30,-0.2447167013273691,0.38539894169715555,1.2377378265590215,-1.1831159278731551,-2.2619657968194744,2.0810280430479686,1.4111529158191702,-1.0311650688075873,0.6776485867320317,1.9226277588328975,0.5234204756731146,1.3435935759443867,1.2495388328089265,0.7203069872810351,0.02068104800317536
2014-05-31,0.2689097842632084,0.16910972614849518,2.7830203195105767,-1.267996020424697,-2.785314359893012,2.51309172941494,2.836534154637161,-1.2698156423327678,1.0670281422881829,1.9149329406340898,0.504957703518567,5.724117947773486,2.732273570886939,4.427790019699087,0.2034131969568145
2014-06-30,3.3322670913381818,2.480020326171157,4.433743620197827,1.8047910470184105,0.869111614338976,2.0274989894869213,1.4671049838226915,-3.84433232756274,5.1773553282815215,3.391292366518812,3.4950755166134506,2.1167020504826346,3.659408793195765,6.239950870249222,-0.060293531735316264
2014-07-31,-1.032051296589518,1.61984292522007,2.9953713125928516,2.2952789340037163,1.5449958742955494,0.07168308056617122,-0.4288904301189356,-2.107192587855204,2.56743920748587,1.9155447810063602,1.128670936259012,1.5016915513518587,2.8248109724623487,-0.18377343889110426,0.01698245568836014
2014-08-31,0.11676873683452886,1.4603916182495429,2.784662336960273,2.0087227853355434,1.4487662169708737,0.10364163685189891,-1.0726085541149237,-1.8365883897510158,2.458540469597541,1.6139673264824974,0.8445028758393617,1.539595169285239,2.6156369497926195,0.07395958155546564,0.01349999595977058
2014-09-30,0.05968970648938973,-0.6288180590121693,1.685786356068037,-0.533918576686,1.3534339701519464,-0.39434046809757833,-2.0075545029805317,-1.6458561929574493,2.4402397109268463,1.3969768471429027,0.5540358983720715,0.9864599160523998,1.5962718164735468,-0.790884822382769,0.16260792518154316
2014-10-31,2.239444869563978,1.7898165784879128,2.0989196326839026,0.5051985220270743,1.8426754822273195,0.13741136293932033,0.15775848053396319,-2.103302191943592,3.777101202444679,1.754146929214964,2.2496239429834284,1.1372712746134102,1.6602452816253475,0.2794454366556653,-0.07985781974030892
2014-11-30,-1.3277398433957894,0.6313763741210086,1.6206953248055587,1.4391713317277495,2.3715493185783156,0.12391556863750361,0.1511000049022157,-1.2825455790416012,2.0072412326523135,1.063450301690574,0.17884537044496093,0.7408184294476192,1.4464181263263083,0.2506488192058914,-0.093127725860795
2014-12-31,-1.4056081615299207,-0.47772511141104884,0.8588727837446984,1.8734171350900535,1.1487242764960977,0.31309760333317677,0.9058237274376083,-0.6514522538605576,1.0410321200252488,0.5381121257778676,-1.0130259478836683,0.4928415528791422,0.8905732449448636,0.3885370034824491,-0.0502840852694729
2015-01-31,-0.7537700433163708,-2.68327915112561,0.2889451342975545,-1.0909789010025817,1.0124801516879853,0.1969518100996173,0.22288198288405783,-0.2920471373291894,0.6015245426164729,0.24763950754157413,-1.5385505596903388,0.09666952276218882,0.37221951838007905,0.07774081907841875,-0.023344385556433103
2015-02-28,-0.40635199821852974,-1.7795273233100501,-0.03708366317467888,-0.7763383137537367,0.9158188562245017,-0.7365655633515555,-0.3360390065689294,-0.0781708193856466,0.39400987463800063,0.07121383445522744,-1.6106097316526204,-0.1428806166831421,0.05046614887874132,-0.5304734957790971,-0.06354091187682985
2015-03-31,-0.9181485038062185,-1.4016620858794988,-0.44507625691841407,-1.1229834768188405,0.8917941613843718,-0.5629134543621225,-0.455507248154645,-1.4645895179072104,-0.4440708596313424,-0.2793572489686154,-1.9924922767334206,-0.45002718028221506,-0.41885185608691283,-0.35621734533244737,-0.07346283472236598
2015-04-30,-1.0246274278797647,-1.5739906189287394,-0.7551945712399198,-1.0133033826490285,-2.1784205338057014,-1.4557517066121337,-1.1818147422767604,-0.9018623982745111,-0.9141231223687326,-0.6785580630029847,-1.9484156617683452,-0.9784147162566226,-0.6754848117018297,-0.19897326918733035,0.07620971187873955
2015-05-31,0.9510900921179778,-0.6361518829593845,-0.4820049209207926,0.3427153177419854,-0.5462999394706414,-1.1026218773716405,-0.5806158458763441,-0.9422014183876823,-0.4542202376516159,-0.38431447957978454,-0.57048456019126,-0.45032696328420174,-0.4617034622791697,-0.4452537045908173,0.008603672054787246
2015-06-30,-0.01844991495712789,-0.0641746783854899,-1.3268840710706835,0.18352629957973868,-0.691839504914595,-1.0993618496075925,-0.6675172450955615,-0.7580185920657029,-0.4720931215955863,-0.47065915910840006,-0.27008251893173063,-1.47204949926322,-1.0879682812575509,0.23810738127266848,-0.0998759310320055
2015-07-31,-1.464997784864729,-0.28726276229421044,-1.4528875577273588,0.5679358772291824,-0.32847828937523793,-0.8245373216805649,0.18685865228117465,-0.24518197503758296,-1.2340778668800885,-1.1850289684697162,-1.057619469303456,-1.4727420901501915,-1.2752229584596622,0.17958765852883812,-0.18121022864257147
2015-08-31,-2.43385146664209,-2.527535654089225,-2.0820978811846724,0.7108691985957657,0.6552636274963872,1.4771016927742782,1.1760939037208806,0.8303960989237604,-2.154759185200179,-2.4671649097307773,-2.303891215337415,-1.6895031461613361,-2.094655400008771,-2.543306379978765,0.020678098623930496
2015-09-30,0.2388494996436089,-2.0871457837758958,-1.9287473936076502,0.80342941374109,0.8256686210938236,-0.9511663781724355,-0.03718250981453501,0.9622498629952893,-1.6800908270597272,-2.1911896759236082,-1.5317797744822628,-1.5489245169076098,-1.9550906000184631,0.8006471734351324,0.020086257347647272
2015-10-31,0.28104123408145837,-1.0008999100066458,-2.16488257612496,1.1205119920782598,0.8719561301388012,-1.5151464121936271,-0.8976667168785085,0.9596056770371377,-1.314897111862264,-1.805720077320733,-1.0005822347847975,-1.7324098200060456,-2.180415526713139,2.070296355743406,0.16874196093191232
2015-11-30,2.1289044680549094,1.5309111565865374,-1.3121025633523318,0.33300311453761317,1.7741109691762362,1.1305401833176694,-0.04998405054879638,-0.11246769812709884,-0.44793637487298066,-0.8061226382534579,0.8548256345002613,-0.981085238274146,-1.1873476390475817,-1.511584894676558,0.0269488172178877
2015-12-31,0.26778362865519206,1.5111238145548151,-0.9012556616299991,0.2852923378903349,1.619102948825839,0.6759188658100574,0.8523226434356523,-0.11046141027942823,-0.297025487407877,-0.6773395900188807,1.2178915339499718,-0.7392593280238344,-0.8373530710246019,-0.797796513582159,-0.01749901221662395
2016-01-31,-0.23957750609666956,1.1540808894222883,-0.7739282093563732,0.5700969946731146,1.1795299873306724,0.07684484875467518,1.2189145651114899,0.187133724107663,-0.3525645849234382,-0.7601219627766684,0.8981680903516646,-0.6877601769920111,-0.7435984581114866,-0.44251375356452316,-0.18879595048133885
2016-02-29,-2.144274384525942,-1.190512918482438,-1.2029261320989633,0.9065933850121357,1.1699085199371468,0.33720252063524614,-0.5935608951658236,1.7820933619059318,-1.0442640651393773,-1.572485691697346,-0.9496354654002185,-0.955498621531382,-1.2604088148235593,-0.8099434256222802,0.15524859390101456
2016-03-31,1.6957178413528777,-0.2977970375945854,-0.5031039102883605,2.2127662780851654,1.606760894229382,0.05905849472739447,-0.4980939957588573,-2.4456452234486865,-0.5792589221303953,-0.692618421694157,0.2888229368267201,-0.46527551846059817,-0.3735725230216152,-0.4180426357065582,0.011012016041104359
2016-04-30,0.1299845319960899,-0.08363604551181257,-0.1909770434783437,1.9871189847189783,1.4810991357027283,-0.8438867519627331,-0.6612401523804992,-1.5366172248526238,-0.487113598400115,-0.5784969803767323,0.1687275286279715,-0.2543531708985813,-0.23240238428939028,-0.2989674386413705,0.027586949751844766
2016-05-31,0.28161949649466855,1.2861796324777166,-0.3438500703184542,-0.27321787793297964,0.7072805607978891,0.7823496463968718,0.19928705730206556,-1.055377035897687,-0.3420789054595668,-0.4005038598499228,0.4180826441548066,-0.34746463984142056,-0.2821312209582257,-0.4255224921955966,0.03896596853338371
2016-06-30,0.3901910387784605,0.4953869416375125,-0.2060528783663917,-1.8532041668840837,0.6922718112635341,0.13593989579794075,0.11063002207178298,-0.6706265111755747,-0.12903200309775087,-0.14043360862962537,0.7560606156789565,-0.1861091793454115,-0.20324330420639186,-0.22989703383666651,-0.008901310511431986
2016-07-31,-0.01325721780209912,0.4209974528709977,0.19256970232964685,-1.41261022006649,0.6247861169541098,0.2683478005672021,1.026741007302732,-0.4316876100139116,-0.06901708327454807,-0.07410295421082375,0.7027633424839872,0.17184852912262155,-0.018914719438078438,-0.027440620165077055,0.005572597313004933
2016-08-31,0.12058445839461751,0.3179998716590409,1.0984644242618842,-1.3009330630750726,-1.4827899086141971,1.1371064861681048,0.09162297667102422,-0.22224791122946042,0.043978601113923,0.061379751146487325,0.4009717044840176,1.7907772778614275,0.35608846246802334,1.154279333640605,-0.024327994437029588
2016-09-30,-0.19918962671553617,-0.05553380632066678,0.9646229677485042,-1.3998953452791156,-2.772675471398907,2.2926474290479995,1.2699081818388258,-0.018901790274795334,0.027269183102139032,0.028724835222126568,0.08620126375337303,3.796755931204184,0.3882784271070785,1.9426384549131566,0.14214190239015995
2016-10-31,1.628152373742938,0.9366952367414163,1.6774008690844713,0.2001562052930087,-1.1060614357764902,2.057391826500335,1.4292133614648277,-0.05621503002670346,1.081035106446069,1.2849782899795632,1.3502946664192095,1.9330215584649768,0.646409897901103,3.144358442364625,-0.016685731408019547
