UBBL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,0.023466942030606824,-1.3864690290018036,-0.24358780354346118,-0.4686880463252073,1.0198848923381236,-0.49277020328542964,-1.4201518767962324,0.5639413437002084,0.5214791790434662,0.2814692205467038,-0.4854000398760781,-0.22748300563994286,-0.1690087569038479,-0.5724436196371715,0.10487648854285835
2018-12-31,0.9046381785244604,-0.23115171230571738,0.23258143664684924,0.2892619726606408,1.060333889178729,0.014407148718732023,-0.18556326241649043,0.1512046338204492,0.9965147541401765,0.513658772380644,0.353872150034347,0.14985433008532317,0.21914400944963577,-0.2950637734025884,0.036927711393579796
2019-01-31,0.1356771490405288,0.8357784113680145,0.04262965133199194,-0.7527625934698048,0.8158079228029095,-0.41021113177106827,-0.6183726732024563,0.09798392265393477,1.0026608493616607,0.46794576120227743,0.22727329587397221,0.01214212969121844,-0.005726313543465426,-0.5426801797273013,-0.061407928240870456
2019-02-28,-0.8780150866657431,0.14534628655914963,0.09994233494777799,-0.0987245153647485,-0.47605484248891283,-0.9590062032043712,-0.2898393998496719,0.5455279232078174,0.4723037027905901,0.10798311620925105,-0.4432538001411229,0.7458526213968163,0.1145199354210866,-0.8400586755138029,0.037324032920131894
2019-03-31,0.147550139423164,-0.48716569006940924,0.9363166820160951,-0.5531591146360646,-0.4622358596626917,1.5244375929550738,0.7794029557548465,2.5657452594692076,-0.38055722375880574,0.10740084071633432,-0.11226897871182236,2.0031439593802065,1.686954763272075,1.5147757588510646,0.017166125655993687
2019-04-30,-0.07675425777083043,-0.6655788079785286,-0.44079761521102817,-0.6649839364390714,-1.0970475556898087,-2.1983300022667516,-1.7051768519456816,1.8941656817955104,-0.41432754400938837,0.027773286844112195,-0.25710612047975745,0.44877245202811406,-0.15953316469726497,-1.206694928470718,-0.05382059042255347
2019-05-31,-0.8083746053186488,-0.618590242443429,-0.6414444075740182,-0.7890848473715145,-0.8603037406514074,-0.9131582554402654,-0.06160013214028692,1.802162394038027,-0.917834706640488,-0.3922601807853453,-1.1200137082634616,-0.13551202153187777,-0.35433616777177673,-0.6825772994668872,-0.004173504343763699
2019-06-30,-0.25907927303969536,-0.9579689062920357,-0.588224260981355,-1.0217731620308192,-1.36814109589366,-1.8089586132569053,-3.1025608463929646,1.4824166197883082,-1.1012341118078999,-0.5639072253382902,-1.0654595383062677,0.5432039821396686,-0.2856147992418111,-1.0247416231420337,0.055524435029555466
2019-07-31,0.33403317575061786,-0.6036479613620572,0.01762223136439462,-0.6987657476179355,-1.3205943223634948,-1.521664544435076,-0.273859052990042,1.0087914612237834,-0.7995946398217854,-0.4024578497339781,-0.3617489515138105,1.788121735263267,0.44024835363513193,-1.2642308795309471,-0.03114152995024477
2019-08-31,-0.5430723961996986,-0.38703280167021165,-1.640406388621195,-0.9043742288856934,-1.554823440725184,-1.1674023595041607,-1.0000240250190868,0.9782891671142379,-1.27775323497121,-0.7553354526196596,-0.7676840498182222,-1.7843103756053929,-1.671856965963157,-0.4260701766291161,-0.018314721985414634
2019-09-30,-0.41866822843412305,-0.521152477025948,-1.570311306395937,-0.8563212147434548,-1.6643259630216751,-0.7930936318530789,0.5604694603312418,0.8925698500370439,-1.6919582541042588,-1.1697346428727617,-0.9095528895139464,-1.633842392389786,-1.570998820526637,-0.46070329953860495,-0.05414351693043007
2019-10-31,-0.7535826196566995,-1.4176728541072925,-1.3646272599883749,-1.3679499463262461,-1.5964348182964252,-0.6443492587888535,0.5413216087430308,0.9595828970452909,-2.176531067083967,-2.082569972205229,-1.2828365929849916,-1.1359290734102634,-1.2435137402973517,-0.5041197048080208,-0.014642590179696456
2019-11-30,-0.26227133864816765,-1.1671670394389082,-1.458791723274949,-1.1850868284153426,-1.565867612984182,0.34381793271217337,1.1939456894950717,0.8786050989389222,-1.9259398654036166,-2.183727179083815,-1.2628289152350116,-1.518104417007126,-1.4398312496240855,-0.41715868716288285,0.00985112708145377
2019-12-31,0.04047234004030336,-0.8710314562842701,-1.8009587343330649,-0.9174853542897283,-1.4059806914787911,-0.3054857393435978,0.2504804933433797,0.6996872910961289,-1.551892074453043,-1.9882433240484558,-0.9837054535147406,-2.72352874951794,-2.010843162278569,-0.37793367419983803,-0.004774974049593187
2020-01-31,-0.1287015383540123,-0.32265485633451646,-1.7827037165135502,-1.1862195325790879,-1.6858342681283973,-0.6280130650258129,-0.23190266921499356,0.6272521498781576,-1.3785791819559925,-1.9563573982393052,-0.7173773036472946,-3.7955221922649,-2.0369469056419973,-0.3003443517467628,-0.014623813695287625
2020-02-29,-0.20958920603054876,-0.2763050011386455,-1.413496688038933,-1.1509868616158132,-1.5465348928375169,-0.48390891735237596,-1.1044702016342365,0.6454202567740653,-1.334960792471347,-2.1776611496352376,-0.6319628919692911,-2.2065917457203934,-1.555109429622854,-0.3050230586670507,-0.30428987287008163
2020-03-31,-3.5545278514912457,-3.550111189259251,-2.414097363412785,1.4798197345144743,0.7883972764704015,1.0773499505633177,0.34893294122356633,0.788661018988069,-3.2247862884306997,-6.304340559188596,-3.7989305467024286,-1.7156015908808735,-3.038877970940656,-1.1838387708408296,0.021266515218883855
2020-04-30,0.21327534447542923,-2.663833005323936,-2.065731162442237,1.4959044564929116,0.901333628823237,0.7055404775758455,0.7272261658943953,0.43353685838875633,-2.086229645386124,-3.0356695663880493,-2.380098397416292,-1.507229351087251,-2.4210175040454294,-0.8929737473407201,0.019413988092636864
2020-05-31,0.31858191343599523,-1.9776162422753258,-1.6630682345415368,1.6681173965490863,0.9611075952249766,2.0554006953735895,1.5571597668790045,0.08389256980260887,-1.5242460542886147,-2.145838762968516,-1.4524794369431375,-1.2242916659089655,-1.8476582674124469,-1.6297093337661224,0.08100679548019378
2020-06-30,0.9585412333762702,1.0188239167332491,-1.2845282062266068,-0.7350488204964465,1.1595947072073225,1.4748731670234831,0.7564432124580668,-0.7534264906593304,-1.0252003036223352,-1.3680851405113756,-0.12319311117530674,-0.9276244809604198,-1.3053824967646217,-0.9770082206571911,-0.08661286679935515
2020-07-31,-0.8661008314094552,0.2727677171901246,-1.5396832684579174,0.12021382771667771,1.149767896795316,0.05742948602779634,0.07596858036969013,-0.03253731315377837,-1.0344163044330539,-1.5946568086918271,-0.487231656555125,-1.089276608471375,-1.731398938145791,-0.2869086564616354,0.06015164705921393
2020-08-31,0.6860255981052726,0.5438757308200932,-1.1798055099379414,0.1849956444812228,1.2721687811017226,0.266209933248595,-0.608433753566504,-0.6785926148585038,-0.7273763281689327,-1.0681719472386335,0.6367552008041002,-0.8304531174385874,-1.223408495180773,-0.33913400648721614,-0.05527729583750992
2020-09-30,-0.5182867061855101,-0.4523780979610819,-1.2572224385770994,0.008661793808960627,-0.43454196161479747,1.4026976629348664,0.09191178588845607,-0.2887224767225292,-0.7073134804873432,-1.13328981220391,0.02352649738382751,-1.6013811414623642,-1.3371519923344681,-1.3129534896505006,-0.031981477308845346
2020-10-31,-0.21581816872701778,0.056225663253361695,-1.1619059224570798,-0.2135821410035196,-0.3478822539992277,0.3752707643750793,0.4634252334833304,-0.09472362242272085,-0.613274109374635,-1.0729446056064509,-0.30057408957326137,-1.361341352649932,-1.227400035639768,-0.22372730377612718,0.11487567269923753
2020-11-30,1.6143886796998246,0.5697629832446786,-0.6524609336526122,0.5007546284857667,0.0717488451686988,-0.5663292304775597,-0.3618623014630839,-1.6942670351440903,-0.17703064931856113,-0.4528583513402337,1.1102736504252004,-0.6293076101372045,-0.5685076940609504,0.617309578391179,0.1326707788876468
2020-12-31,1.7021413321567187,2.1171706523013354,-0.15139249488946016,0.4348822890548875,0.3698411329469854,0.5358181744901924,-0.351136461918229,-3.435682732697975,0.35406240810592643,0.19735092364172796,2.6635672932627545,-0.15644869331844485,-0.034689222153388495,0.1930476921250946,0.09125210195400683
2021-01-31,1.158932636452498,2.8450925275341636,0.3091779375582648,-0.9605778508875519,0.06133675309733165,-0.4441772346754783,-0.3935158526375111,-4.22096013414452,0.9272223916262403,0.693111737953736,2.86912372646039,0.20898507988395823,0.35281983180200704,0.35713036344003457,-0.11255034706591686
2021-02-28,-1.2625981580407324,0.8981847534700473,-0.06662507755417642,1.2841401876867704,0.7392913291182689,-1.1182953337667103,-0.0524980513047627,-2.604762804984936,0.6197077073915401,0.23047016499347403,0.811114122525267,-0.08603066787952411,0.022812467043758694,0.6242158698860942,0.06669692975331834
2021-03-31,0.8259413046389851,0.4263312332125303,1.9514172030152528,0.818148054294613,0.5295266823747116,-2.014166760688809,-2.089614745582362,-4.753879518377309,1.1146553021886574,0.6424513438173591,1.0529524385129547,1.364797152823535,0.6912991195923337,-2.0885513278163343,-0.024090675300502414
2021-04-30,-0.21630179649741776,-0.3797883241354842,1.7965164523947346,0.3510092554752642,0.47552474179342696,-0.6211180125479667,-0.21020839090802165,-2.4982424850058127,1.0604394842913585,0.6029226288256291,0.3126445493640858,1.2938607434139922,0.8146784924966406,-0.14260685575425408,0.0336305905253132
2021-05-31,0.4522538207294803,0.6446177059981367,1.8023959215870395,-0.5149468109883709,0.2699721864298287,-1.2741187737603874,-0.7018914950769097,-1.785603061627395,1.3845651939276384,0.8669995791548992,0.36501198091155135,1.458494642309077,0.8716760779686163,-1.0733976654603288,0.14318860457993132
2021-06-30,1.6479659689649089,1.139393262072916,2.0769730965722575,0.23352315861399364,0.30670450795751647,2.8065318851197065,5.07979059084614,-1.4220392533790192,2.421520585422723,1.6611412476536844,1.5554077827856378,1.6949239083813592,0.9468255458307353,5.948004229791198,-0.012313627358814255
2021-07-31,-0.1659717000519048,1.13562750087699,2.3643439127779926,0.09868463241282333,0.17050253947741642,-0.5966359708188188,-0.8387523091939126,-1.1292747496156694,2.1140786991925604,1.507049616523775,1.0918582506274228,2.1350259765203945,1.113540448193211,-0.43326138741658987,0.03196304605304824
2021-08-31,0.33985040550997325,1.050389143623155,2.008731334389468,0.08309219721868258,-0.5703454791896347,-0.3232314934707186,0.7006230160434443,-0.9232580666675808,2.194244423787937,1.5858079242656669,0.9532752660813832,2.8040086371058264,1.193300557513968,0.08511297369633473,0.06337258746370206
2021-09-30,0.6498589084940445,0.4839761935106466,2.4647643105434938,-0.7685226739882786,-0.6097784092280106,-0.20844704929522542,-2.5549945648475507,-0.7643172797212018,2.3437602657894785,1.7102965851534762,1.1392983551400195,3.247336031018686,1.2972958712139049,0.30327189520757786,0.05391314941889817
2021-10-31,0.5076559105650493,0.8788671396223803,2.599307385890823,-1.1839370132073306,-0.8854398815429422,-0.513781229129236,0.3408658048706627,-0.6266361858280545,2.2321034969978726,1.665964810994625,1.0772415153053758,3.739274602677611,1.3391924393796681,-0.4328326578350415,-0.09758281545419344
2021-11-30,-1.165263475447234,-0.0040878511127945575,1.2038121178356478,0.2611539894068048,-0.10163432464168118,-0.6453143638546919,-1.0054425174326507,-0.47084684168108004,1.3773582082636695,1.082733819601329,-0.21961088376150337,0.9397372421194915,1.0153628419973841,-0.25481480974218934,0.05288573734673513
2021-12-31,0.4750612850959344,-0.09894891222908066,0.8029435136214527,0.14831387291510095,-0.7103978015231325,-0.6101667953294265,-1.4340171627921285,-0.36265240345604655,1.4679894333740307,1.1343583625167446,0.10924013679902637,0.8653906440820907,0.8569946698803924,-0.0830267644674192,0.02068555154408429
2022-01-31,0.11896356230850902,-0.32991755347115387,0.49070568548833854,-0.05658914580645714,-0.809095449593862,-0.559291358423018,-0.6803512554686838,-0.25361724794623647,1.3681511090523426,1.0548291504314107,0.0845002297937008,0.5358475051055352,0.7210852276958569,0.09505003244460529,-0.07583395914042834
2022-02-28,-0.8970628211936376,-0.18695327744298032,0.5803257491207731,-0.3799000575917736,-0.5651028804154483,-0.6054564761717698,-0.6307788611520119,-0.12473889403710804,0.8928862958660132,0.70693737254969,-0.6637028179631035,0.4796233586471611,0.7404747385703913,0.005704146019742969,-0.007624180051270365
2022-03-31,-0.15782201359758213,-0.5751728290152565,0.2763264152065358,-0.8420647020551006,-0.9372331179861572,-0.3287369423416145,0.7898424357269278,0.6156337163870598,0.3820444525065565,0.5939613235969494,-0.6424194805395818,0.22038038691542589,1.0522473662123366,0.3457955687670052,0.06267800860310754
2022-04-30,0.5940987169263977,-0.4233473454685064,0.5371606615634822,-0.30912726040516614,-0.7974046280756564,-0.3815804129481917,0.4239201128982459,0.6633040705134465,0.541940500718993,0.6931658154567975,-0.08144158739773541,0.4934624689392372,1.2801879350747882,0.13823379970599137,-0.027812424648274037
2022-05-31,-0.6884452996745829,-0.186762854169214,0.24063698011368773,-0.8337015111520588,-1.2648875052801745,-0.4843975580496394,0.16099517807500713,0.7971686021070589,0.2878054962526042,0.468752517108771,-0.5917849255082611,0.3929278615365117,0.9707415670254008,0.08178695666147011,-0.05984691600925245
2022-06-30,-1.0944326374046063,-0.8630270745942284,-0.5293264067535851,-0.2923542971842769,-1.2057653392326981,-0.5253725267697281,-0.6129339165799108,0.9575518696307063,-0.1515857643850367,0.09316263489252684,-1.3136565210674649,-0.5858535013177577,0.11156330013287244,0.3560612398268995,0.11044462361538766
2022-07-31,1.3139261035633836,-0.3255241059174919,-0.150714923260706,0.6588721581260297,-0.28559774996295,-0.46407960749309907,-0.24261312072818533,0.887285571378367,0.39103370732070225,0.48662372742145354,0.18454209651964304,-0.22196108280455318,0.5077006385843343,0.06374928303168724,0.011764481139864405
2022-08-31,-0.14402067158278312,0.061568352522374664,-0.3061976890963909,0.461019572090469,-0.6952766682361089,-0.5459306789412623,0.28627776721647175,0.9771225700179518,0.34480341968479244,0.41228592919915014,0.07672047707063852,-0.2803465346489839,0.35130553436577794,0.0630977993587186,0.038977026168006496
2022-09-30,0.2597777998025727,1.0352486499494042,-0.4808461772154838,-0.8180953295884105,-0.7529379945506154,-0.8708557412315273,-0.36322071592051525,1.0130636294857729,0.5514399096408226,0.5326801307219924,0.3032453379687138,-0.41881302467380677,0.15059542423063463,0.019583450320003446,-0.032177789168391646
2022-10-31,-0.7989472521092996,-0.48572739346963456,-0.9374213809693731,-1.3228878857132047,-0.7476853960292341,-0.7720648103780459,-0.3450227505090043,1.1985793178501234,0.10812394437342383,0.22776886952149872,-0.3221543744792568,-0.8654347895965763,-0.41074259930627144,0.28126815789204657,0.019917099182039256
2022-11-30,-0.05978733897625457,-0.4288114352125629,-0.5275036206137981,-1.209656124904566,-0.8783550744730352,-0.5490605626672205,-0.0875022935515655,1.316485338846926,0.2200455284586373,0.32879594727569345,-0.30851441698752835,-0.41833818259424893,0.13787737777894396,-0.1008503278323692,0.008092427280591053
2022-12-31,-0.17822541100480846,-0.7453720885286812,-0.8469162247087219,-1.445103326027403,-1.5614858929048474,0.2290640765403167,0.5319873500759882,1.3440083067377666,0.17522211673977228,0.24020019445038565,-0.5523564240145081,-0.6318955323038219,-0.4705871217753676,0.21821431057652532,-0.06542529299319935
2023-01-31,-1.267556306224145,-1.0373025475060365,-1.3220459997966647,-0.6686372840263023,-1.9980574759464385,-0.8754847982439904,-0.2929329812824136,1.4357767772388152,-1.1966025472626307,-1.167437953407776,-1.453466892907402,-1.2243822979373162,-1.561083123057896,0.3350626262296985,-0.09566196732829055
2023-02-28,-1.6446135819575196,-2.664379329031559,-1.389189790233183,-0.48216748711594787,-0.9366575138993709,0.1343031168142958,0.4033863482394423,1.6574000930717976,-3.083056014386684,-3.242298070979426,-2.7078651466310557,-1.2721207742855642,-1.7352935551355222,0.3119993401701384,-0.015637562456193584
2023-03-31,-0.4000562529027457,-2.5384851086857596,-1.4451974629249662,-0.9483069905327557,-1.421653657156054,-0.11788948138146631,-0.12993472910988726,1.0818857219366427,-3.1377304391230982,-3.4324940314773906,-2.0755388430762767,-1.3566118043151185,-1.9177172545064134,0.35705625329610446,0.03791841855342194
2023-04-30,0.5282792080661907,-1.0425239697398854,-1.4244333966108425,0.2907709215892003,-0.8139527952828433,-0.3985739188796097,0.604245882349656,0.9414764779460735,-2.2449307411693677,-2.391811721373867,-1.0663270800536269,-1.3354538052727818,-1.9202648972766778,0.3734233440777097,-0.016904499060847983
2023-05-31,-0.4138984090816414,-0.19181501159997405,-1.2593624562284884,-1.300165543935243,-1.0068796331625594,2.491473007747716,0.6417673275272818,0.8835288453722806,-2.3595968146477486,-2.84945188183061,-0.8897717236983472,-1.2100347497977844,-1.6263798914757164,-0.1545704360871363,0.03860051463020899
2023-06-30,0.5320162462500515,0.4264857970141334,-0.7427246057546655,-1.2134953956937595,-0.5269101518514198,2.2678987822250027,0.828575539587741,0.6664999995836348,-1.4908056560353353,-1.6449677263339169,-0.01084693093406653,-0.6411161640339368,-0.6198224508108877,0.3637260416431166,0.018544532485054718
2023-07-31,0.3090982847664979,0.2701428849363285,-1.0724523575505125,-1.2841897764492867,-0.7807393332638783,2.2342041926089915,1.2691418117257516,0.4903841591953257,-1.0910135835782426,-1.1843863294955985,0.44443476243003277,-1.039075213209475,-1.3473791735809924,0.21303772123634965,-0.015473753627844958
2023-08-31,-0.34444167980865875,0.36824414459629995,-1.1009759831065868,-1.2124914037156025,-3.18882128724338,0.4442350734363438,-0.3621075367861274,0.4045882864340447,-1.1543521781133814,-1.4459644967125878,0.12655981052632673,-1.4050794390777528,-1.4499898320948996,0.7895718865130352,0.02628990556716318
2023-09-30,0.4671737313540415,0.30317097500853485,-1.0666666663230764,-1.3423841235451779,-2.726005588282782,0.3011568035356185,-0.43840994208381495,0.14911111409375685,-0.6731073343607538,-0.7621023359945458,0.3812371754940027,-1.455193651946958,-1.395595305274527,0.8357734987445116,0.03666693876671355
2023-10-31,0.7065182608452314,0.5809641192520995,-0.7100932253235476,-1.0441469621876718,-2.2951874795861453,2.1965150054231892,0.48706904949588464,-0.21326188076328298,0.0014667177449224154,0.13603922710039573,0.8918846851391173,-0.7174964614166404,-0.7677483900521607,0.3906640452839531,0.0194061792950378
2023-11-30,0.3961002179657091,1.1972160510002154,-0.7435018539571692,-1.9332951258292046,-2.3729560965100744,-0.6841069497096709,-0.1813359333277914,-0.5887693083602946,0.4197988811115665,0.5626618609704765,1.0170474842499573,-0.9085940166470462,-0.7034498001213282,0.97800134227753,0.08066843440080891
2023-12-31,1.6139333951634645,1.8933124116799953,-0.15412210218703196,-0.762532667791245,-1.3429306665374665,0.4102203810504201,0.46689801686668986,-1.516672002343765,1.893941479947042,2.053720853514326,2.035919767624314,0.29216749149207194,-0.10191167990634006,0.7338680352227837,0.012774124860549383
2024-01-31,0.15947477474932886,1.382279640683186,0.6288626600292432,-0.42787064996672786,-1.1999568517401378,0.8123591151601453,-0.330056340136816,-2.336024298452097,2.0288303269892514,1.81998040791241,1.5422628032295358,1.5678083723825735,0.5286564004710387,1.5978305851778845,-0.06329673582893827
2024-02-29,-1.382207257656006,0.2139624915693557,1.0179932044153175,1.3300093714675554,-0.12498235838902762,-1.618521736411132,-0.5758674347367149,-2.8818945453864875,0.8253914609452738,0.5199638999031023,-0.03302211160480298,1.3005440315195456,0.861756265402747,-3.823775394430239,0.02257497963402669
2024-03-31,0.36148022134225094,-0.5408132219402481,1.5651632439002556,0.09238290079979494,-0.06886343112579174,-1.163510965881468,-1.2388022043294544,1.6509520447441985,0.29494419082003154,0.7760604546229816,0.01631943716454833,1.7602363894060467,1.6994266097485622,-3.206473265528137,0.16036505190316955
2024-04-30,3.185871650235779,1.334707717831524,2.9925319273354742,3.2860853711270916,1.9743316473946484,2.64306856506085,1.7898115872244784,-0.9434130674531889,2.4769384917910946,2.5131507345356385,2.290371238954465,1.8074962354772395,2.687484385321619,9.465698361216281,-0.09112834751542401
2024-05-31,-1.7922726450476385,0.873987125031457,1.9292976188654365,3.237978746635853,3.0286530934387454,0.6423236739889405,2.393315857818631,0.5444630035831329,0.8102460739679631,0.9039232748030399,0.0495492601259227,0.9353738179144354,2.034469384794505,0.7429106523156959,0.06535622317189523
2024-06-30,0.9604643389003613,1.354124735763753,2.1434879493697423,2.6254140276128295,2.3780899830442777,0.1218017325453981,1.4076081670623288,-0.37516404715812035,1.4293723862820797,1.333476948752081,0.8342629054527291,1.1848624439221465,2.1079753348545975,-0.022622893756923827,0.014471453858946095
2024-07-31,0.024388835452487264,-0.5102547022971831,1.8340084545880622,0.817090205012297,2.0542324891311496,1.2038260247580679,-0.6077681426707087,-0.5242323799765488,1.2876848679222053,1.121595896310488,0.6946172820310463,1.0699687066615655,1.774616900137769,1.784957485011799,0.017440085857515768
2024-08-31,0.1516394515758507,0.8033342231882045,1.9866984170478,-0.7247700617763254,1.4649400434072053,0.23146572786388814,-0.22141172203145934,-0.7170295962695782,1.2114041088609497,0.9967734560430431,0.4540017033116413,1.3996488159775546,1.896489211350508,0.26010884806043855,0.05917625843606957
2024-09-30,0.8993716683600889,0.704902308270496,2.076659595967952,-0.7718375208136699,1.398127291769847,0.41359967225334815,0.5384683441790847,-1.5115979066819383,1.4677344479290582,1.1558021808668508,0.8485948435206302,1.515064078524648,1.8542667266325261,0.7181005109723385,-0.12410338767052238
2024-10-31,-2.391663444149888,-0.9339517409247325,0.5613880815573056,1.4468321177640862,1.1762553015384092,-0.668051919276805,-1.6685147591511575,0.5632878784976767,0.23577306453776356,0.11852184716207946,-1.08064986166975,0.4604813172621735,0.6253684266066247,-0.7590405246792893,0.014953597942865063
2024-11-30,0.140046303763614,-0.9143296208228263,0.48107000104162934,1.3071241751062026,0.6470327105287019,-1.257415609682519,-1.7760146827340408,0.33521870105562385,0.31341307330063267,0.16435757957529773,-0.8915906391192161,0.5347495814488341,0.5224913007540947,-1.210247459951001,0.04339238728009452
2024-12-31,0.6027503257373049,-1.0484572037538926,0.19762331164403188,1.0267345497869007,0.4873163622861806,-1.1107012215587808,-1.9204291242640612,-0.3099676431801178,0.5961338254579754,0.3835655359848058,-0.21779267502968808,0.31916701365525424,0.19226998426469358,-0.8440683856778664,0.05212750696383799
2025-01-31,0.7146686283002157,1.0545575004782253,0.4601996238790716,-1.0495712979753584,0.5801152350740926,-0.04281138806861288,0.516683407116729,-0.9881139592938154,0.8687744935242239,0.5927811654119376,0.46670771795292326,0.5282633346487647,0.3957531201399354,-0.1154565640047308,-0.09775258222310675
2025-02-28,-1.8061017501127095,-0.3254033695352579,0.16409088239697472,0.8033944372388977,1.0813066129234756,1.5331432644803997,2.7022709021018403,1.0660233634946414,0.007385854332404634,-0.14214416012778067,-1.0347307432718302,0.12726853308668748,0.20422192040438397,1.0045173772298936,0.0269190482444622
2025-03-31,0.23814235064033387,-0.6506169461897263,0.1510752973267021,0.6513529031463368,0.816116479302435,-1.3654883466262953,-0.22846938002710895,2.1870101113775338,-0.2335216952860207,-0.06874138318377324,-0.46571625173700515,0.15513957031196568,0.23838711357554682,-1.0146176645940046,0.0773361114662113
2025-04-30,1.0372352226655177,-0.4930646776050298,-0.49279942225048545,0.873654582670796,0.10765513771958171,-1.290185840639907,-1.6380113882864134,0.39376102776586897,0.32142366575885073,0.3548477253026812,0.5772878436312552,-0.2896960424436325,-0.4922253982803115,-0.44139122513352635,-0.08862884600381034
2025-05-31,-1.6802465913836493,-0.43138073642180225,-0.5276406126621014,0.6991987324097415,0.703771324657684,-1.0487484888634726,-2.6711864053694407,2.145483484305132,-0.7046342705271111,-0.5083908189679613,-1.4229526982533154,-0.39935289461596624,-0.48830675861609757,-0.37040337913283505,-0.013086059598547282
2025-06-30,-0.39542254393753473,-1.0907716438749593,-1.137209198611182,0.5871524508207074,0.5393547619619254,-0.7842219735123481,0.038530952536294946,1.9937269704557252,-1.072406893085121,-0.85864478015073,-1.5694013768046207,-0.8976632629389673,-1.1601017206509536,-0.03179055747260933,-0.0028229033040051235
2025-07-31,-0.2057053650663745,-2.286959128393063,-1.2176130243749521,-0.4545570832049322,0.2639616588197505,-0.3167464917553008,0.7399809224313448,1.669164514468864,-1.2867025896295787,-1.0771551695890533,-1.177927896548909,-0.9823306642946692,-1.2531095660173612,-0.024594101841064874,-0.05033072110629109
2025-08-31,-0.9183408353356092,-1.4331188723662125,-1.6648852541101338,-1.089747856465369,-0.15841069540925495,-0.7317121440227368,-0.1793856967012205,2.061336594245428,-2.1651367694860473,-1.9424158171924868,-1.8888192660459386,-1.4948402370685212,-1.7872289515442652,0.2784835289113916,-0.027008681073034318
2025-09-30,-0.5317257649688302,-1.5068620780791284,-2.1492033087306233,-1.1181879398082126,-0.33229176867808063,0.5098123397510678,1.1036208342858065,1.916701427437274,-2.5811173360447657,-2.593943487419447,-1.871794014906015,-2.19124351761042,-2.3712239839746316,-0.37956141820398404,-0.0018898343682493182
2025-10-31,-0.11932738111934006,-1.3675471118084794,-1.3325292855900823,-1.1092888198398432,-1.452372161923955,-0.2917229651531025,-0.2913868615653425,1.5133118355541408,-2.357860428357384,-2.546639955570443,-1.192577620309594,-1.711551730691074,-1.3666373505145644,0.026823919329947862,-0.061257680729445874
2025-11-30,-0.9907387212451307,-1.39299980569295,-1.7438203287778649,-0.9469043124098405,-1.9404245268704576,0.009484546191162421,0.9099782939120933,1.7849453899335062,-2.6190848691924953,-3.1741781245984453,-1.6605036276510963,-3.1249587801755325,-1.9064339945199333,0.016132061330301567,-0.04160851376949852
2025-12-31,-0.6319870294388636,-1.4540939537241295,-2.081890987892991,-0.9908110677726466,-2.0119953027789585,-0.5008898485656936,-1.2088898594085002,1.7654938435679317,-2.2965540187336306,-2.8564624074427325,-1.6637518901372492,-3.720981544938766,-2.368389259329379,0.5043956329863349,-0.09923351008665394
2026-01-31,-1.4451806562516822,-2.5849631645944777,-2.499336630733254,-1.014642618459601,-1.550170079294606,-0.5293652419598665,-0.5945838949044573,2.122787225409956,-2.2412326826636777,-2.860289832931334,-2.3017652512714344,-3.2448452367786023,-3.1001484062347875,0.9004987976333316,0.08888228492544147
2026-02-28,1.4226616551704212,-0.47294190983645845,-1.418992496750047,0.8957346449306333,-0.02603285138004734,-0.6279948090270115,-0.625649253716891,0.9096651160709339,-1.369040301868425,-1.6484995152925268,-0.4498904718887009,-0.871019650994279,-1.4786827642770557,0.5067562528023388,0.02765153133050995
