BRGD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-08-31,1.1738592037073097,1.093555017760533,0.6627769582060439,-0.9952507720277748,0.3626200730237065,0.4509591070455591,0.5211023141912525,0.42293283055238157,0.9097982131212019,0.9626263681327424,1.421582567408087,0.2713111920349944,0.8844980979022043,0.4650101459592502,0.07544837107835015
2019-09-30,0.5841250709623941,1.330477907144023,1.3015179429034693,-1.1137881408247194,-0.6932295391937288,0.35203893920499063,0.6337073997462622,0.08217555038347835,1.2661158929868386,1.3540539512967198,1.6129378193094093,1.0554977950048918,1.4984042304917349,0.5423490246573336,-0.04317558628532914
2019-10-31,-0.44744822835790315,0.8972044220363569,1.7566533859451792,-0.4943684782220491,-1.7351385966694355,-0.680784627805108,-0.47964357236466104,0.20235466177696404,0.9835311231445468,0.9874099964469923,0.5979089893286824,2.223872116168881,2.0846389432489194,-2.124320261998169,-0.006079046076382226
2019-11-30,-0.10459890265891422,0.022279822710217834,0.8548678836743877,-1.131139680808556,-2.0432095943994373,-0.024113011179620242,-0.11760500896689555,0.1513721538208207,1.0098713039490466,0.9738722543932817,0.24664495134491626,1.2062293657151948,1.027785114975554,-0.14133879874734184,0.06377603539723672
2019-12-31,0.539984676029748,-0.01871977364443551,0.8161024987391523,-1.1961597978690222,-1.9020464730368316,-0.7580113652532133,-0.6655591018225823,-0.20302158282058289,1.4838863935093172,1.413234048437357,0.4853938589605022,1.104410711809296,0.8634903864548756,-1.2280561298148536,0.09218485170564938
2020-01-31,0.7691346971211619,0.8465921994789688,1.4504476551896792,-1.2695733209547289,-1.7629574071443979,0.4613079457221415,0.7149567286699455,-0.6463112221324742,1.9501154709868045,1.806640388245699,0.8609203658139427,1.8796533726932847,1.2836255585994956,0.8274290338871124,-0.03417503331453323
2020-02-29,-0.3739307380634273,0.6520448624958461,1.6218709912068126,-0.8757617737010835,-1.8673376438107,0.7033236512632611,0.305113701832763,-0.5558458991262255,1.5434255506903591,1.3759533135475892,0.3108219267898873,2.240251872679502,1.4819329028534902,1.5448768586106436,-0.5761082014861866
2020-03-31,-4.976641871950973,-3.172790224329058,-0.8001216821972044,4.608802187279272,4.330828759771594,2.4810297349412855,1.144195615502334,-0.7689879745600148,-0.9249926416497253,-1.6770607296616558,-3.024763294650622,-0.5480646982741887,-0.7413395457091978,-1.8372682969355631,-0.08495293753624075
2020-04-30,-0.45691198214747936,-3.6083028709058307,-0.6922945717678817,2.447292256632833,3.088398127274603,0.5825743792452418,-0.05488921510639286,-0.5144433213297916,-1.0128196369526827,-1.7972393122386403,-2.607863724803175,-0.5123089086831677,-0.6833544015070783,-0.38817613388985,-0.17556899893644395
2020-05-31,-0.9639745125834269,-3.3708984407891442,-1.14968428211181,1.635528999266393,2.4634202667088605,1.5699303671071796,0.1598441285915706,0.40281867475769995,-1.2070126633300406,-2.1609742792571573,-2.50114806380291,-0.6559038831133537,-1.3100548010568664,-2.2042635795311103,0.3041214761105898
2020-06-30,1.979014451967798,0.31481416224627107,-0.6415512287872218,1.4285319112954105,3.03197605642076,2.9161596102301526,0.7887353524991301,-1.5060498974834358,-0.4665058686298336,-0.7013579599341638,-0.6938113454456923,-0.46778467375859306,-0.5684712120875924,-1.9418486739388539,0.032564382471772894
2020-07-31,0.19614608810477457,0.6888666848640291,-0.601495094305778,1.1654174020438068,2.3729523099093988,1.75498918450632,1.2709959566126858,-1.5299282802458762,-0.40734603874323483,-0.5591061326643014,0.00010622312795101257,-0.4689678894525683,-0.5232681279786578,-1.1346905786465926,0.21793241770258834
2020-08-31,1.237262924780466,1.9940221077600675,-0.45494541158638324,-0.09199849651386721,2.418236146711824,1.2618187856333984,0.9014567246540836,-2.103305474363221,0.1857184017669923,0.2537088437822494,1.7682263010567105,-0.43713079577910385,-0.36027122821590674,-0.41588862039137836,-0.06964745564484152
2020-09-30,-0.440695497456356,0.5517777027133987,-0.7412972325869646,-0.026434663736617552,0.4412089469002043,-0.9560793907714172,-1.7720345172393592,-1.531309204844692,-0.11291610671649815,-0.0712554550202477,0.8708743422663909,-0.6215476164432966,-0.5821359842665276,0.8383140148470493,0.09564496387173031
2020-10-31,0.47796621369623804,0.7149393623012736,-0.4773548365268083,-0.0702344917133868,0.28561563539126755,-0.7988165685898562,-1.4221929764830556,-1.5135590824558296,0.11839964523274728,0.26216635473489475,0.9664382321584473,-0.5223124224427406,-0.38334676223689557,0.5317922368608486,0.1989194482029923
2020-11-30,1.0154513531329212,0.5945808190126209,-0.04188864204442837,-0.183999891495677,-0.29629365251495937,-0.0657509117723956,-0.7258583717521389,-1.5924639442219901,0.8643926894221666,1.0013162755333636,1.3863402453253562,-0.32902630573240593,-0.14424157680052271,0.4654466107099267,0.13015349458541256
2020-12-31,0.6250377811320375,1.1973128395662522,0.09362260032336728,-1.1248429363276267,-0.6662012314115069,-0.057741291224387065,0.9874064377745184,-1.4647970653109756,1.326142782175745,1.2908223692786853,1.4369952567564337,-0.1962412869446546,-0.11256683265122618,0.6841466785243061,-0.026234346416909502
2021-01-31,-0.2784552761990751,0.7446055127360786,-0.2702207761123783,-0.3130029860915591,-0.5166995846505534,-0.8983784633416293,0.12019342947221878,-1.1800049116741396,0.958171230602922,0.992467072434097,0.6357937254275863,-0.47119063067605227,-0.299483794455694,0.36515286588797663,0.1777434719345167
2021-02-28,0.8864611727894525,0.6726089463300469,0.30624677259906974,-0.40947957442825955,-0.6019215289732537,-0.8412274949775903,-0.5854412609931926,-1.1408315679276695,1.6148312325352194,1.3567750908900222,1.1401523680037655,-0.04339571924955182,-0.08680624423626424,-0.10087829488229391,-0.0422821480598116
2021-03-31,-0.42642107937820367,0.09607268951311038,2.5754766473320454,-0.23561635942811374,-0.6754713813420424,-0.20393451982950717,-0.16731808584527494,-0.9174196229989615,1.0736488229517986,0.9355568381351035,0.3314569888985498,1.7682114209752962,0.8339183517657317,1.2085112047580047,-0.10402176049998686
2021-04-30,-0.7306195346450286,-0.14133912211424615,2.085103179100034,0.0805418078018125,-0.3043420655833424,-0.7552596728603687,0.12589380657096166,-0.7995503693294589,0.4016274785573957,0.4344450772613625,-0.4261352665456027,1.0665455501079428,0.7331342556098333,-1.3383204384458234,0.033575353643957015
2021-05-31,0.06825082279864245,-0.5857366977880497,2.9104602779167275,-0.8199885048996056,-0.553072489534576,0.27537326841831766,0.7022385928812704,-0.6769986943576427,0.4253942442312755,0.406662360275681,-0.37983296542155515,2.2034879672304615,1.2055708127397475,3.8836155648030406,0.07708260733801356
2021-06-30,0.3479349170074616,-0.16933724374690876,1.3987032746436323,-0.461701637619338,-0.6367460551858685,-0.34937224263580186,-0.19156146655144696,-0.528698483511089,0.6458377196403995,0.7532760991181007,-0.07140520787383685,1.1779868707213001,0.5446361868527015,0.3258741251053907,0.15394635842898916
2021-07-31,0.7873011454246006,0.6332921064200681,1.768286683960897,-0.8332765961499744,-0.48861659605671,2.158273508857794,1.5668832128506789,-0.37944577731590107,1.1526274187644154,0.9620163229984466,0.4881126498255308,1.3420455242679004,0.8077117615992212,9.399566226033153,0.02482343292751395
2021-08-31,-0.007400400598961033,0.58947459296703,0.8905232377631532,-0.7873439878091266,-0.7202111317133308,0.7602103192569407,0.2745348970337114,-0.19806622909114902,0.9728704205451995,0.7923729371079297,0.46377235119103283,0.9039033615669919,0.3524981460566535,1.4569884438030698,0.2036697681339365
2021-09-30,1.0690045356340685,0.9642585776997805,1.8605905812075445,-0.4701917236011933,-0.47539812367832107,2.2152512478192,2.4524116156609153,-0.019594100585512274,1.5176460492046937,1.046040943169093,1.2350887415502425,1.5039020758159545,1.0032620653489301,5.31034232240098,0.12405061614758808
2021-10-31,0.5582402833970326,0.8398857118960111,1.8059667895405132,-0.5217954687257063,-0.9477154313046482,-0.015370107506028801,-0.2799522786306121,0.1386872339018129,1.5130512751762237,1.0385774031395094,1.2777347663025924,2.7942649982616383,1.0977880258654227,0.6178504545721328,0.07928835664902623
2021-11-30,0.2605786083041523,0.9682837947483148,1.2305761858168154,-0.8308241995350717,-1.0332286832344566,-0.3174900148710635,-0.05008451101817372,0.31526679009062275,1.3038911582361112,0.9193824524643496,0.999023345236848,2.1190201737815673,0.8664595118799596,0.09163381507706378,-0.024478683837780065
2021-12-31,-0.3541334607150897,0.23668386432092037,0.6687347423641483,-0.6789576275102769,-0.7778911606243541,-0.6450890254757259,-2.0114326500637505,0.5162423750843502,0.8671807663807141,0.6651035231190219,0.3247904528602142,0.6867630342942969,0.500906429989355,-0.30728284395125116,0.01929060475600211
2022-01-31,-0.08222754392034504,-0.0899405476722384,0.7671252913235641,-0.9794030536930721,-0.8129963523272025,-0.553125246697232,-0.5489774190498689,0.6924747705538137,0.7107872039452622,0.5544495148697323,0.070850315697029,0.8324703124536108,0.6212358809438566,-0.1832267287693665,-0.005818635999175273
2022-02-28,-0.208899909762002,-0.3299009071165791,0.2439393342707182,-1.3356724514439415,-0.7756836296029334,-1.183556437396303,-0.9795157242217722,0.8090448016700559,0.5471668237344938,0.44424877089814746,-0.23299072943810645,0.21074364650148966,0.2512927767236374,-0.6518825271672276,0.03926327960047925
2022-03-31,0.04273491797983886,-0.12679922139933222,0.4553879610386219,-1.2761111219816452,-1.2071428294691993,-0.818637537302225,-0.23965445156945278,-0.8897265472104056,0.2092116788965866,0.41206071212560286,-0.21810723143683072,1.2235674209828147,-0.23412978797589318,-0.4444202198170668,-0.12569858020290992
2022-04-30,-1.5717650168997384,-0.6701423468598324,0.34202351450787494,-0.45369923990632055,-0.9234190956766425,-1.523931261860053,-1.4884079918937891,-0.5338617428969237,-0.2625314820547588,0.05751459147987707,-0.9149803702283679,0.6118000960721792,-0.25294712840688094,-1.0411011693654795,0.019230317191764303
2022-05-31,-0.3070836817873835,-0.7874575824309981,0.24922930500627644,-0.31564338842421535,-0.9897871548693703,-1.2248787303820123,-0.4810660187118318,-0.6596234054638516,-0.36448644351844955,-0.048772189306154366,-0.9321061039243602,0.7760819323379382,-0.3210252879356618,-0.8434368439148795,-0.044559376237873365
2022-06-30,-0.9975956253501309,-1.8447874317589776,-0.14386302736572848,-0.53899720235912,-0.8976028795094515,-1.2459585914529148,-1.1228418055411828,-0.4546879270173086,-0.7475154019390788,-0.4414444815512677,-1.4574906174451947,0.20104562840553866,-0.5384381540841325,-0.7654350895654529,0.1048991130984222
2022-07-31,0.5670046387126945,-0.474781784521668,-0.3338056850055184,-0.43934118370297187,-0.5934986262188979,-1.3424291819590999,-0.9579989127444702,-0.5041126612683967,-0.5201914929517005,-0.3335264781853853,-0.789549893063792,-0.30436545765759343,-0.6766627717349224,-0.7759433400216094,0.03718861625511206
2022-08-31,-0.15401972648033024,-0.35971219328108217,-0.3702272732457302,-0.3883026940393625,-0.521009892322394,-0.9041328813041308,-0.37430684042608364,-0.24298630349547484,-0.563489773474615,-0.499544427774952,-0.5737387513415393,-0.345260947116839,-0.7450502083898934,-0.6214791833348139,-0.006954335290289851
2022-09-30,-0.5627605346337897,-0.06699086163079276,-0.9803890965079052,-0.8514172697368485,-0.613413079258662,-0.45489772170360376,0.5662188393051203,-0.1304943532016529,-0.7649680559554743,-0.7379782490031463,-0.5466758291594062,-0.9627781651170622,-0.9436274086492459,-0.34953624143764844,-0.018150758649691658
2022-10-31,-0.7330115946952398,-0.7784093074067678,-1.4049008500679372,-1.5941325228672854,-1.4780439301474892,-1.0856913968666362,0.692431734490648,0.08035232199657508,-1.11740827717208,-1.222082350141477,-0.7672984795686365,-1.2959625132380863,-1.1209240327967498,-0.3266368195159933,-0.0269847982463716
2022-11-30,-0.7757162041522739,-1.0940279969963267,-1.68480972261078,-2.0841844897466477,-1.4526923726111254,-1.1231369576622834,-0.6286778871650225,0.3756596884809145,-1.519026068814315,-1.7886372505452295,-0.9651667378314132,-1.6811501706294956,-1.2286554585539184,-0.2288484376839037,-0.04457796824418008
2022-12-31,-0.9222798944108924,-1.2251425354785341,-1.6922979751559755,-1.7952254549953919,-1.3839548582969565,-0.3607560331478521,-0.5219077687302699,0.6998459193977641,-1.8504749606185018,-2.1615464777343534,-1.2663641843696785,-1.7108778293375604,-1.2238483765486423,-0.24200456402209256,-0.012550202593241013
2023-01-31,-0.4632532589743971,-1.1158695962153637,-1.6941821394190566,-1.5747400356554553,-2.4865179709915872,-1.035034927467759,-0.5721375217109229,0.9235884846447413,-1.8472993616776534,-2.146375583116126,-1.1908931605607904,-1.9800660322009265,-1.212421399390689,-0.18134441736521717,0.06000321132278893
2023-02-28,0.40307374776076316,-0.5023894616973243,-1.5447957006949913,-0.37854620978284476,-1.8204714215274564,-0.8780270732458059,-0.22443264715905537,0.9251143074612592,-1.310761990717586,-1.5364947153263724,-0.5804609762458853,-1.5141019451465743,-1.165524931364336,-0.24465117550303933,-0.026914909860751676
2023-03-31,-0.6323422295918455,-0.33455958216207615,-1.5987633540598158,-0.5276335736402605,-1.612380898454633,-1.2524939878032815,-1.587578005117005,8.402137898818975,-2.26708116768098,-1.7773956102950224,-0.641332539369253,-1.717765673242802,-1.2807635607195031,-0.16787674139842987,0.0557178711036156
2023-04-30,0.4374753671920009,0.11338345901930513,-1.1163694896946634,-0.38999481686908244,-1.1224320328996629,-1.1267377494604676,-0.9252111918494751,3.7366789048090943,-1.736530524336862,-1.1924963483010946,-0.13187898297227515,-0.9096609032703535,-0.822830642983084,-0.3797634251166715,0.11416799939486866
2023-05-31,1.1886025469008845,0.4358778684788526,-0.8320653491516612,0.504394445008929,-0.3783483878725281,0.5638982444749101,1.050390906689406,2.4209184745707524,-0.766131823381724,0.18494547812147352,0.6400001196514546,-0.69103514347758,-0.5929947080771352,-0.19636561267266087,0.022148910351080582
2023-06-30,-0.13803855209306917,0.694195434501261,-0.6109322573582544,-0.4120481969327841,-0.7513061806031719,0.7730277317218525,1.6706145737524805,2.010675795033894,-0.56704157768689,0.6741792759875506,0.4517519408196651,-0.3142204760338836,-0.3925591003636745,-0.07996143809816525,0.028281943275811464
2023-07-31,-0.02405306763826677,0.4672288619468796,-0.7358804380103448,-0.1606049951671965,-0.9260264430325313,-0.38655010404359863,1.116470029692945,1.7047455690359024,-0.252824757563136,1.2307692175404783,0.2936372806173106,-0.48673762936828274,-0.5217958412349776,-0.3551179835361977,0.0018573242992286692
2023-08-31,-0.33629659532929435,-0.2276378087768866,-0.7518732689558995,-1.619559823319066,-0.7943487961227911,0.5482592725492524,-0.00019615384202558935,1.540365109272853,-0.21730049229938436,1.6998030710992735,0.03615924381478559,-0.58417559319646,-0.5357393997912571,-0.11866671518136909,-0.04299977464422175
2023-09-30,-0.9773323254134216,-0.614043390727141,-0.7710858983242966,-0.6346686855860959,-0.5050482641778367,1.0451976003639434,-0.01482409878303627,1.5170122011981881,-0.8843381041329598,0.5478147912083502,-0.5551813933290161,-0.6884329450237174,-0.5478323719616851,-0.03595956790987516,0.08049640821864941
2023-10-31,1.1551628409513377,-0.1690592070879431,-0.4691474850262835,0.46212103997321524,-0.24273267966503817,0.5148113944838422,0.7276941304387227,1.193118284816354,0.47434470544435786,1.9082220961432355,-0.03496604298066658,-0.34804212334770074,-0.2744293562359426,0.12496852094229514,0.2823669730343359
2023-11-30,4.926550990404743,2.2492847859411973,0.6969129124302913,4.702695588529259,3.4513952556311853,4.922466846635878,2.270185109153533,0.5515348731896569,4.182586213651542,4.532216676386607,2.9516316246924537,0.01866496123804932,0.5178233248774865,6.383020788991269,0.09405643582175123
2023-12-31,0.9590152179157144,3.741706654433544,1.537332540069545,1.7492112979659997,2.649285753995687,2.7773577827043705,2.125787366233864,0.3899928027761297,2.986074300890007,2.7058821943455964,3.1230710142803555,0.574074174895752,1.1435722985390586,4.151898659526295,0.1339146478597767
2024-01-31,1.3979146770547963,3.32912533550448,2.3986227910032203,1.2340862575240203,2.3055310897863297,2.0189339849327004,2.493683888996371,0.1939655638839475,2.497562204080833,2.105957004606212,3.07201563559544,1.151804223079157,1.7071410307476091,3.4221240574254495,-0.02398693625444334
2024-02-29,-0.6666479758492079,0.7815780765907032,1.800296601501556,0.6771294604120686,2.2460805054628628,0.2833489329727555,-0.8712607610288233,0.2596112978342876,1.4851078315737507,1.1706856627533426,1.3259228065329363,0.802368094021383,1.7560676809386497,-0.008674144621644063,-0.06783749457722
2024-03-31,-1.193058074701426,-0.25470415943151925,1.469183236735786,1.2788396564034983,2.2435365098130053,0.5693606023491014,-0.6071424043428343,1.2256948953518383,0.2997180301577433,0.48155306382429,-0.07022298664905657,0.574569862257138,3.403485698136402,0.38583048793616875,0.09925832557208253
2024-04-30,0.8912359147850744,-0.4610390246022935,1.6532697596420505,0.6403481457170405,1.9536266976919585,0.26984018831172424,-0.8617214531014928,0.8222679087066412,0.6064714378103871,0.5804202568159853,0.12699188744944276,0.8656972632643395,2.6445392282275333,-0.01248966723285492,0.21729825022311383
2024-05-31,2.3338884352735807,0.9904472052384811,2.1138488429044924,2.1870798070304707,1.1157375135912517,1.5469622201756092,1.3274124627083477,0.22488584055462651,1.278074953566108,0.943957695353235,1.428739044517101,1.7931727176242493,2.1601294763071266,2.4817675322216712,0.04925007412420404
2024-06-30,0.07958269518375295,1.6340313095653465,2.0633821865157516,0.5226727890514669,1.0317573642004776,0.3598305896343789,0.22226098710264977,0.02296533883265985,1.0521049753320466,0.6774705581656145,1.0882942107739575,1.9871298209392632,1.892688140479582,0.2786102479692159,-0.06963404830679577
2024-07-31,-1.3657829835896131,0.46013882548758345,1.3862004832212522,1.9549909684851683,1.1778890198361556,-0.08522297172727146,0.08267448287785058,0.0687698254149341,0.46963280087429216,0.14986413711435206,-0.010882284964779148,1.2338231318306252,1.4186248042606637,-0.5273799139691111,-0.043178602859326495
2024-08-31,-0.9437387337631344,-1.1815422300804188,1.0963897929710862,-0.1524528808096933,1.171157245655401,-0.08965717612022524,-0.9466437275425172,0.053515969323601226,0.14358526847936431,-0.18980776570657398,-0.688316254257064,0.9433993374028501,1.198319156127022,-0.5059348096338694,0.1624711926894697
2024-09-30,1.4307675039306489,-0.42799863592744164,1.9309648564538422,1.3632805493420004,1.0642351037215851,0.0851419381300159,-0.09525977058839752,-0.5371967165756231,0.5684433417481322,0.204884514189991,0.2049885920694915,1.8177876167160274,1.5943019295106622,-0.10437204224845599,-0.18408027401971339
2024-10-31,-2.470062770618572,-1.0907250191649314,0.6564085194935222,2.3109601075495863,2.0911539383471025,-0.9314554846933966,-0.30436352926606813,-0.13368674218291746,-0.24222293535557185,-0.5122090162237587,-1.5689024994405667,0.15967304403821272,0.7767118518473026,-1.6058782758431387,0.05133995091703431
2024-11-30,0.15225959094265806,-0.4969326195744951,-0.1282616581469207,2.062921850030629,1.0055845993666352,-1.0045310202182303,-0.5136829669840078,-0.5135477044205178,-0.15822145425050196,-0.5112363257189306,-1.0334270293317216,-0.23654738336631367,-0.1536638692147533,-1.1060253853568138,0.0016908897301371178
2024-12-31,-0.3683049617918143,-1.4876696826771107,-0.42991772229959463,0.7924851332216478,0.8507652724817477,-1.287493942631454,-1.1083995275623897,-0.7414101770265946,-0.25274018865191444,-0.6552252000283775,-0.8985707672496787,-0.5127553027278001,-0.47531490327916937,-1.039142975987245,-0.059627030276301465
2025-01-31,-1.0041898540258722,-0.7219662664781101,-0.9568187483117709,-0.691414785032708,0.758535297505355,-0.7506390663822461,-0.3044775422855855,-0.6858421195273277,-0.562375296679655,-0.9903706612393948,-1.3131913165006357,-1.0373299205750866,-1.0166510806023559,-0.5361838400540705,-0.2123041711316591
2025-02-28,-2.470720824646337,-2.3416391530943734,-1.3902880290343202,0.4213921273898435,1.444586870959765,-1.4717673338829003,-0.9086929272842075,0.5639409392234888,-1.3469129974068557,-1.8520477337033516,-2.5734715449764707,-1.532588657174579,-1.5272982764925862,-0.303242114599499,0.030776458248230235
2025-03-31,0.02742998505002856,-1.905653871557704,-1.1861296014300837,0.6510076546746028,0.4662785447678701,0.44603983869068353,0.8690716510379346,4.12340594091639,-2.2376499782366626,-1.7646941575145099,-1.6601119743661534,-1.3529229237176628,-1.1859162790687527,-0.3708503431367736,0.05182558498983506
2025-04-30,0.19235788147965416,-1.1564691166591732,-1.3120006168141023,1.1213390701083108,0.08087145599787854,-0.9821409089314737,-0.42940943506589546,2.526918178140905,-2.0375853791772967,-1.6324231582815287,-1.0814986470015155,-1.5560793174606082,-1.4374041833455162,-0.39427235856776993,0.0620076135274704
2025-05-31,0.2838671810528221,0.2833075230051694,-1.575477564097744,-1.8702481123286774,0.06286603897073065,-1.1805629508044955,0.15100601655284768,1.6043777600244509,-1.808446049122425,-1.4294680472915524,-0.4604760005411914,-1.8241036354556337,-1.9029090462631688,-0.22354540445775742,0.013973551023514809
2025-06-30,-0.12286579701193226,0.19942544206623436,-1.5478077565193717,-1.5152571376010004,0.028645389060423132,0.8032735679201817,-0.308232909977951,1.278650817277224,-1.6643922041164954,-1.362113788276396,-0.17707476638883304,-1.7373310346406907,-1.8339882144994897,-0.6312609374017495,-0.09641008164530315
2025-07-31,-1.1057967816925454,-0.5267225418330793,-1.4898835803253019,-0.32291221700781875,0.09414702060667712,0.5357796844197382,0.6660964090139455,1.6291235624101503,-1.7443324124142532,-1.7516911987965307,-0.6467214151367281,-1.6012992743007615,-1.796189676556715,-0.5699915752584639,-0.08778744525039184
2025-08-31,-0.9582735295087497,-1.2342910279510293,-1.4726831108788279,-0.7648863534127943,-1.5609665200103515,-0.17413922012607919,0.4738736978530712,1.7499534344406096,-1.7318650188881168,-2.0771933123549697,-1.1438253454358485,-1.7791551845034548,-1.8309950134454227,-0.3980451298422643,-0.02974135600670822
2025-09-30,-0.4122931968380953,-1.3635330605696847,-1.6294184572078652,-1.4054369545850671,-1.8165363928713854,0.06659362875928543,-0.5766127187411682,1.4996538937857167,-1.611497248752175,-2.174994498672948,-1.1635680564692388,-2.0201281302362717,-2.159038481191288,-0.5137782944708756,0.1467657896218352
2025-10-31,1.0955030170182327,-0.1420052865213751,-1.1171595849854914,0.47923981806563926,-0.78401583647863,0.3917547804383095,-0.31358908542394504,0.5679383996722359,-1.2639855722227833,-1.3231672883309171,-0.20386787452911667,-1.0802253703253586,-1.0983778224854936,-0.46435794397379476,-0.14782656073433942
2025-11-30,-1.4263112330385175,-0.4202931016227952,-1.3298605559543422,1.009176215143135,-0.36062617569765876,-1.0046114367937538,-0.7260618799626315,1.0518147909470696,-1.328054268684517,-2.2348555818745846,-0.9148488776337762,-1.2580456692962525,-1.5797263198582168,-0.08596992222271166,-0.01134779886896374
2025-12-31,-0.13808812479401952,-0.27480324698743896,-1.2374108174905754,1.0246058490859764,-0.4369407639894236,-0.9838004790523541,-0.7420315476201121,0.8560184019956455,-1.1862851903907774,-2.1550408575604667,-0.6732726575107384,-1.1833428760744993,-1.4700714717443075,0.008272536203436,-0.15939983747771935
2026-01-31,-1.466275344069565,-1.82612339056415,-1.2395490570171808,-0.4708879811206499,0.1467868504245118,1.8260325828878878,0.6230309558073992,1.313718664159457,-1.2147790451661686,-2.711732462792045,-1.3538451109318717,-1.1463931868293211,-1.7068145189108315,-1.0847212197800826,-0.0836438035090919
2026-02-28,-0.6499138199893422,-1.436671221776975,-1.0047980687273037,-0.6365752791137125,0.1331061974424231,-0.21044074920491773,0.9240025477284782,1.3219163757374233,-1.1369612645066631,-2.4806086338798585,-1.6215181336495248,-0.9249995165433786,-1.327090406328668,0.012163620326304731,-0.034520301299385055
