EIH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-11-30,1.7683244977983668,1.9346143776961386,-0.002231381147981196,-0.22610644529668747,-0.4352233589705579,-0.7736015251435098,-1.7112788135674943,-1.1281608832922436,2.599428044501923,3.0283437829192335,2.2620356018634284,0.7367981061311761,-0.3053253816407385,-0.6087019282683712,0.12308081363662206
2007-12-31,1.141069874757559,2.0866172456547134,0.4689433967926088,-0.7509221534261162,-0.4391776599419811,2.7795432552579475,2.3639462719713427,-1.2936083031071306,2.197184065593685,2.4373044012416067,2.249616362658875,1.7055178164218703,-0.18297578932020708,3.302086771133894,-0.11698302007943198
2008-01-31,-2.026343966428237,0.3900995173258903,0.25615458927858425,2.7643939160265982,1.128769523875732,2.160912679020158,0.9215004177071345,-1.2772066501883186,0.7812858955340616,0.8408882815953853,0.18620873786200626,-0.16530221755962343,-0.24179810519339856,2.0900914448350276,0.04855388775154775
2008-02-29,0.3473747451335647,-0.27196376075169826,0.870515073168312,1.6148025529823187,1.1419699729474253,0.10688740231789065,1.1779486275369446,-1.5244963847322741,0.8690193001855901,0.7938289343314908,0.13333708038117503,0.3953186889877776,-0.08647690842953962,0.12013656945970067,-0.22425913040707002
2008-03-31,-3.5332172009278184,-2.6313051538268075,-0.026591409037725847,2.028895407149806,3.179993129681808,0.11102946565217668,-0.7722701933463498,-0.5643834306264098,-1.0438145557850091,-0.7759178787552478,-1.9729902828771289,-1.0149736726569076,-0.10121476706983128,0.04775434678935519,0.07824055293806033
2008-04-30,0.7181271109204568,-1.0133861708575957,0.31972201372936404,2.6960789444677373,2.586631024433723,-0.9694253202229575,-2.4019886198842397,-0.676430375686548,-0.612996975696285,-0.37072007269761037,-1.2358387114628846,-0.7691678087497883,0.08971522717169468,-0.9095629771040775,-0.15607827979186137
2008-05-31,-2.0017324633138625,-2.2256291641103387,-0.5193419746567184,2.112948290305916,2.0346707114151243,-1.0380330010937744,-1.763394865257362,-0.1030414662690774,-1.3704797674844182,-1.4042265794161524,-2.003494586651668,-1.1840534073892142,-0.37156779353409525,-0.6536926670016817,-0.09129340641915282
2008-06-30,-1.1131059344206022,-1.2121830711903585,-1.0746551237132838,1.1312031501464586,1.2209398334754988,-0.6261150704180312,-0.9294262705787063,0.41667597610186574,-1.6774257135392225,-1.9355905903761574,-1.8926145000649615,-1.3605094040321588,-0.8397449380619025,-0.2665790176771968,0.014883266993410475
2008-07-31,0.015082338399563022,-1.5322103905120465,-0.9669089352686181,0.38595549282002967,1.2674080850851561,-0.03887335643882774,1.1507609827526115,0.5763159762410416,-1.5058864559766112,-1.7390101964278744,-1.3309029125144436,-1.2343126804454707,-0.7909663252170042,-0.1610283255158746,0.21930686835323862
2008-08-31,2.1520496971061727,0.5335930717803479,-0.24756666579850192,1.7068672024122358,2.2046190401993506,1.117617978607588,2.2997203381613103,-0.33651808193855637,-0.47841965824749194,-0.38176585782285855,0.4815540153264791,-0.9358710906584479,-0.21005576297605552,0.4114741168438737,-0.12469494161888271
2008-09-30,-1.424805178355847,0.3373038298192137,-1.1179887045538515,1.8947692075738782,1.476982228562539,-0.25401871157923567,0.6889437194557168,0.4151492250970514,-1.0173585972842614,-1.158911091613593,-0.38848191208887084,-1.238523424971074,-1.0891333152942246,-0.28913819284974207,-0.43412113495020227
2008-10-31,-4.292123628133847,-2.0337770434053764,-2.8388040688170784,4.341846286669052,2.9168270134148853,-0.846875941137729,-0.8431177975904042,3.0813523502471165,-2.253518007099849,-3.4734802566360314,-2.4345630515253283,-1.753751075856005,-4.438673293424931,0.43381686908737777,0.14177154050953622
2008-11-30,1.0886289959636524,-2.1873444153047927,-2.4566069643206614,2.6226888242493764,2.717512236051254,0.014338310333700479,-0.5429502085946664,1.5903539981293178,-1.536124712539203,-2.0415300680565442,-1.1697146062945087,-1.562584598660111,-3.1871181130812194,-0.24388071887058446,0.24110283440711083
2008-12-31,1.7333451452931397,-0.23008764476657104,-1.8656810919460727,3.089947055366915,2.6867995525788664,1.7535694729238906,0.8972256372749681,0.356052644349859,-0.7158481850469716,-0.8271535287405938,0.29851566843837873,-1.2991074578947897,-1.9034856076341413,-1.2915607769318156,-0.22780773887431455
2009-01-31,-1.5701091221930616,0.7306277777404099,-1.878406958643374,1.3604010894255898,2.504812903011616,-0.43458672246240737,0.4825569336365661,1.4251539915549483,-1.2524293403601732,-1.7148526872230163,-0.9045768078892964,-1.2357922675773647,-2.344201959841436,0.2230215510932372,0.01760935215214172
2009-02-28,0.11617263464974777,0.12583052346443865,-1.757903703308042,1.122379800255747,1.8026782777005388,-1.026545414954441,-2.183238057796379,1.246524145717896,-1.084811381589026,-1.500297519393305,-0.35753041730833135,-1.2411928607423184,-2.082240207953888,0.7169486813626492,-0.14747419622052385
2009-03-31,-0.9588037544559032,-1.6695257924799862,-1.476633583455481,-0.010262846909970872,1.6319472980938838,-0.7983670064136444,-2.3354833266765254,0.6958528115067465,-1.5034490753665513,-1.8953621640387441,-0.793584115622261,-1.1290639766393067,-1.5237626195080507,0.44151585643996516,0.2606018967012048
2009-04-30,1.6575034713974153,0.5734522681856689,-1.054209102468339,0.7287353648201277,0.9191441255624084,0.04917910685631642,0.30261288913816153,-0.3216076410991392,-0.9162585181017977,-0.8301651105673501,0.5220951289156243,-1.0454025109102618,-0.8001234127026906,-0.19849183641262033,0.08405003486195617
2009-05-31,0.46274322407125335,0.82649595175998,-0.48172369190285536,0.6609396654152638,0.7961765179782428,-0.6795753849065987,1.0567440926571388,-0.5558178013951235,-0.6986522621556042,-0.5230552387764856,0.7943776994585581,-0.7801575935940773,-0.2348739524690575,-0.15199856330022432,0.030274389350883255
2009-06-30,0.12950096984664458,1.5451631197420148,-0.15146693113411636,-0.24314543676477138,0.40609272889059006,-0.28370049287308813,1.2326268830715974,-0.6027378638937404,-0.6008230311764189,-0.41585462482506913,0.9409153430302027,-0.5935891938509247,0.060844108530127214,-0.2673876186826765,-0.061494008038802485
2009-07-31,-0.41138779848347823,0.1228573543237496,-0.3368632574618425,-0.7932010012322571,-0.0892174720438264,-0.5204798927063048,-0.5376383248568793,-0.3839394012506314,-0.6881574419437162,-0.6272073736385436,0.28850953642259924,-0.64940310836107,-0.10179921054909119,-0.21283517136155358,-0.014402835560838502
2009-08-31,-0.11455232047545866,-0.2721030403839269,-0.8383884951813763,-1.1389119643961452,-0.134473445990338,-0.4140610220893977,0.15704702580260435,-0.33377619342227055,-0.6576965443321562,-0.6417171286888156,0.04567121783994561,-0.9272219885214765,-0.5869925340470817,-0.04088108154361245,0.05500690750500902
2009-09-30,0.32105990809843277,-0.14152802434073827,-0.39662289152246505,-1.0106814915176152,-0.6095913663221872,0.2246874871174095,0.19381567211347797,-0.51273162337011,-0.4756808520442108,-0.39195741520729077,0.0837548081904977,-0.6270582894310394,-0.1587605312916514,-0.24594829798756868,0.007259222198761625
2009-10-31,0.04155605850378384,0.171486308173465,0.9450841787857401,-1.2808494875656755,-1.6085448169452845,2.089830074548629,1.3843906987307022,-0.5628927200095141,-0.37638989117490923,-0.29857025817416555,0.05706465773316462,1.638959818952016,1.0756699965575185,1.5564778972956084,0.11083511688758654
2009-11-30,0.6954027900839488,0.7473160602465617,0.8127636873516058,-1.1104498681700377,-1.517201756347897,0.0033133013796217956,0.5537275353373351,-0.9464458161724806,0.002912927420216894,0.24415953468493087,0.7041169822255553,1.1814607959846728,0.8384485977655814,-0.28692796088026934,-0.0021603664405674588
2009-12-31,0.029002896024112042,0.5616253682618947,0.06402717678253263,-0.9960231973051216,-1.516104154434933,0.09944176434950928,-0.03091096410358964,-1.0411253933151814,0.21469546558767427,0.47168092844636544,0.677501058267916,0.021776434894265184,0.21326782464682145,-0.31491528440197936,-0.10100763053625574
2010-01-31,-0.549605552164962,0.1495806716870844,0.5488565767908677,-0.5512308628609152,-1.3526698829712491,0.09644445051669087,-0.9169488379345451,-0.832498275609809,0.043116972644283956,0.1388974292513804,-0.0319617177152226,0.7236216056897581,0.6285656375376907,-0.2418190032250436,-0.029604814158639102
2010-02-28,-0.1124370327463558,-0.4967444101577826,0.45600049290988975,-1.1403130024110093,-1.2868656170152923,-0.4250326143663004,-0.43543292779430626,-0.8878052704779114,0.07557015986010443,0.15761532077077595,-0.26268903094470153,0.5149510093602443,0.5332293935259801,-0.5028997650463924,-0.00618019556819224
2010-03-31,0.05315208750783533,-0.4779085041516239,1.1785753277651798,-1.0977717154627828,-1.3038085643961168,-0.4932747346111077,-0.36512423322153975,-3.0218777825956833,0.4529136337116277,0.2845907647238271,-0.23919997858749814,1.6572645681138327,0.44308863274209853,-0.8592132067935826,0.059069372256008994
2010-04-30,0.4188672839614597,0.2755871698661175,0.38401690536160477,-1.0689754766297166,-1.139656083229115,0.3912401254649506,0.19109708078309764,-2.1902986525900072,1.3972419135961853,1.0216808075160482,0.15859569598743747,0.2506433112883258,0.23438902691199048,-0.05563573171756503,-0.09065502450048438
2010-05-31,-0.5465529505680305,-0.05484135408256959,-0.1617687435332263,-0.6905178126400426,-1.248328959373378,-0.7602350371967408,-0.2210790161303759,-1.6193742130230067,0.37712846003413897,0.1745649067770772,-0.3608555213487973,-0.6148133637020853,0.11762671521467656,-0.1094381450628859,0.027380351198565404
2010-06-30,0.20471958451597805,0.06064839891943298,-0.12742802882981444,-0.6089157564024468,-1.1131922508388645,-0.8010498066532576,-0.3648900148387065,-1.3211776424941282,0.826945369811414,0.49226078658488176,0.010602427490588123,-0.5746400044469865,0.16154470332434856,-0.15837675615479815,0.06525060352985904
2010-07-31,0.4244240904169722,0.05788480473563503,0.35246112980421795,-0.5618979552403882,-1.117083682934667,0.1782088776641956,-0.09575259606253898,-1.1170381946482457,1.7431198640611973,1.144909570353233,0.5040678376470829,0.16765087782908122,0.32342489132651825,-0.2912264498561432,0.08864007834855013
2010-08-31,0.5635283231059869,0.9905431287264105,0.7770669165256908,-1.0746030780990328,-0.9812727107099647,3.926257338024959,2.43153088213269,-0.9664186386126083,3.3737319507988635,2.0772437056766933,1.0857916971335992,0.7261604877281332,0.449697756320251,1.875769234663699,-0.02924599191740259
2010-09-30,-0.1864484345509417,0.6655325469446765,0.4523182765290328,-0.6831156797482407,-0.877514960566835,1.6876130723171874,2.179644986806329,-0.7824823799503335,2.539691006743865,1.632919949281613,0.5797720307549317,0.1834246001512905,0.3968748298709856,0.25877124600486284,-0.08871155395597037
2010-10-31,-0.6320211649959828,-0.17604148918325604,0.08276138738152446,-0.3565275653651371,-0.7098705210264372,-0.300393467890698,0.045706014973453835,-0.6185046869543112,0.8751403480368475,0.555625676073969,-0.24329831447490385,-0.32943389207322676,0.29887078988595167,-0.34820405773395247,-0.16966978455020218
2010-11-30,-1.668745769065952,-1.7944076761707255,-0.8930682218614776,-0.5022340736158816,-0.37584577747693293,-0.4952458749837635,-1.8478196899025763,-0.3537537377036076,-1.46782549739292,-1.7719822836839287,-2.032205838814762,-1.2093023832024576,-0.1271198826998785,0.07548751261870028,0.08607122275335229
2010-12-31,0.7245966557758752,-1.238643923708,-0.6797048612541825,0.2813071636545658,-0.21263927509043598,-0.36126075194134033,-1.2589084730274798,-0.29196852519993705,-0.24601221280665556,-0.5694654517650525,-1.0867160613918392,-0.9046578197118541,-0.08468229814933413,-0.11845865635813724,-0.08705703804760434
2011-01-31,-0.8051896627390301,-1.1635375956193517,-0.6790988886044848,0.5197992192133146,-0.18049042652763678,-0.45552472172725034,-0.4445049206536349,-0.08612731902034788,-1.3195040051876117,-1.7589447467677015,-1.5590744474785718,-0.8738256829689078,-0.14500674911223083,-0.1555021409993411,-0.13734295268305619
2011-02-28,-1.4820046518612904,-0.8697218284040431,-1.1165075490791803,0.44237508700133615,-0.29951585189498897,-0.18497920033029752,0.4610097185723747,0.2862879958527392,-2.4348057771656433,-0.2962076814412338,-2.202470171503347,-1.260404270733267,-0.4860797111049567,-0.2262726788106143,-0.00554716500593648
2011-03-31,-0.017982920377604208,-1.3708078530776409,-1.2034705374531562,-0.447832246247221,-0.17091474047205837,-0.17148324096253156,0.26638442392522643,0.5341385319028478,-3.7747060347916848,-0.826254189273341,-1.4149308396978115,-1.1996223687100804,-0.689079966913273,-0.22167627793823852,0.06722139183856936
2011-04-30,0.6940719313280312,-0.4966900862372312,-1.2466518868881062,0.3954522342059694,0.24233713902738807,-0.362796440820784,0.4216104252012297,0.8012417405849473,-2.1234154967296233,0.39281957538268975,-0.3570979909192906,-1.0394170415043253,-0.8960105686372501,-0.03352864635837502,-0.044473254312632826
2011-05-31,-0.4975741542451315,0.1621401158442041,-1.0866919506732693,-0.6166024798877646,-0.13076132583044084,-0.7124488605855984,-1.1967952200274985,0.9357683422730901,-1.626194622862826,-0.6517934394474407,-0.5522326514469736,-1.0436125864143542,-0.8662614464485086,0.19772029633407306,0.0478952884503317
2011-06-30,0.784588070562533,0.5851013975638336,-0.9595412441830294,-0.5119480370499668,-0.28260470493304973,-0.5937985600170562,-0.7072219310353681,1.0291461259586434,-1.1144264760059404,0.4573424821101613,0.32977390644180865,-1.0071806756816089,-0.789549781170515,0.04291158750023759,0.10777249435459006
2011-07-31,1.558385623852774,1.134693914349769,-0.73872534162679,0.15740667805614195,0.2012286000194693,-0.23923237121039204,0.18930142618331997,1.1156802875721477,-0.6267559494872417,2.551769289861731,1.7356060518302932,-0.7491342583015589,-0.6275859503975192,-0.2676613910520999,-0.09280670585279095
2011-08-31,-1.1336948571989844,0.7071791257524586,-1.3165983471244838,1.0896101539055807,-0.30531864063794717,0.16038491276817748,1.264283058393901,1.2299786798334678,-0.7042188545751863,0.3263202857856796,0.3375461741536701,-1.3841072157412246,-1.0389218764558164,-0.6265151724827956,0.007860403435438314
2011-09-30,0.1807229740955797,0.3464576324705712,-1.1643569159504346,0.9069233406902589,-0.24692941500161114,-0.8293889017165362,0.005877596081509499,1.3418687939459908,-0.5365606093099405,0.40013683268461686,0.2609701491847855,-1.2141307543721866,-0.9940101936485729,0.4171348099805575,0.059235191428718505
2011-10-31,0.8509016589918786,-0.05354739608633159,-0.6086561715131633,0.028552043521170533,-0.23788254862935718,-1.2511179102241083,-0.9869257178500858,1.4256822922778958,-0.28479237186564593,1.3853184997185575,0.8068156271036847,-0.7017488694242731,-0.5925698601872298,0.3047123947105243,-0.11013465979139654
2011-11-30,-1.2786874173675125,-0.16765713978269986,-0.30999467903337274,0.3175720786086127,0.6089326481419036,-1.0081255533410869,-0.9514339490074465,1.4746724508359188,-0.4131369294992269,-0.6490946012131856,-0.5078721833965968,-0.35594245912607336,-0.3547289472874172,0.1956506683152887,-0.0018189539969372048
2011-12-31,0.17504915568515741,-0.18335825756191937,-0.6212285458312855,0.2287252206827403,0.36219487529886096,-0.8647320453296314,-0.25830450407540984,1.4957478664859019,-0.2907812913161273,-0.5457514718794206,-0.41244939648513446,-0.6419629939789877,-0.6240466452282455,0.6037160797023423,0.053869170472793305
2012-01-31,0.8741660017665517,-0.175508467767005,0.07849382764253826,0.10317236578800074,-0.563477564067726,-0.5710659340558563,0.2931332902284584,1.6154109975846151,-0.05819466062393929,0.540849881736379,0.48859284150879645,-0.041213452507524194,0.018047546872534858,-0.2855050844372159,-0.043244900552564206
2012-02-29,-0.4314687894261664,0.4359462893300991,0.675363907528726,-1.209504299372899,-1.162136451714222,-0.23326680058806287,0.27565508550390366,2.2117152153264,-0.056603721577986134,-0.344003130638391,0.004202723615981825,0.6178623112824472,0.6733788892614864,-0.6630447126126802,0.007656455634250103
2012-03-31,0.22201042748658376,0.47283975644164566,0.8282960440707555,-1.2063865040171748,-1.1128962566732135,3.802702344092163,2.144846310569091,4.246181136655805,0.014125649982613,-0.20880550845791848,0.1548042677527733,0.7832282000793419,1.1409487771561824,0.7718914152077132,-0.021928589521803227
2012-04-30,-0.16012551547807646,-0.2625096858464121,0.46409799635374954,-2.0948644059610797,-1.660467982928333,-0.4222136993067532,-0.7413025117449895,2.931089515651231,0.05813406646974792,-0.5923134040013756,0.10751987056256102,0.2660758165661886,0.4355972390151417,-0.624061412498879,-0.07879485701019134
2012-05-31,-0.8517774083863926,-0.5550610741280074,0.3032161283515102,-1.2780309669103516,-2.1512764595496012,-0.37712360577375026,-0.7152314595260955,2.532891435531453,0.010643554676348744,-2.0257151036619985,-0.6707060968572061,-0.14151132477889794,0.08524469142035054,-0.4914565678272322,0.036113417653679994
2012-06-30,0.6256374172191652,-0.2746213656702209,0.22901545792368866,-0.7107969969570358,-1.71437467673787,-0.4081929916752674,-2.7104359342469313,1.7466556258499222,0.17918629341901204,-1.1291096275133186,-0.1442020657102835,-0.1819691018140141,0.005055308002957186,-0.4331423685879715,-0.018864852041900977
2012-07-31,-0.09130667503262409,-0.22442944655106592,-0.5789259989075868,-0.6715252021574554,-2.192322859198472,-0.15068863650328937,0.7175759052013694,1.496399574985212,0.22725125570152485,-1.2799069236038545,-0.11744926479657032,-1.988945803760648,-1.3054252323773172,-0.37999064034372504,-0.022534688664985418
2012-08-31,-0.09560985008379268,0.3065290493195197,-0.05769539636734157,-1.4890095845342315,-2.079216381928529,-0.23686816478513792,0.16445545938830444,1.335652855195051,0.2631891981735526,-1.451936882003981,-0.15127838182967007,-1.0250011867523614,-0.5220983664991407,-0.41577358215740445,0.04012743774943349
2012-09-30,0.8306346874219595,0.45402050350399564,0.31606904847813766,-1.4175562017813832,-1.5754188897504506,0.6737149977080642,1.7524558728845485,0.9457823981752507,0.5661118366439458,-0.5566176185890367,0.633345661170915,-0.3028825130695063,-0.012644908681748489,-1.6379064653123039,-0.05709851387287565
2012-10-31,-0.5463976528331929,0.13515812931461502,-0.569429567378879,-0.8517713364039473,-1.271351448244924,0.022866733881478415,0.05666290091372852,1.0336932683735585,0.5329137324211638,-1.4652056443716983,0.11549037534217742,-1.6292562508196824,-1.5266238762854427,-0.1741389655165141,-0.048035731843946855
2012-11-30,-0.44724525110393337,-0.13013043787340073,0.03911265252455223,-0.6398934301651884,-1.4861073334895356,-0.06611384713536765,0.36026717988886814,1.0361207395597363,0.4518951711420557,-2.212673614816147,-0.3855566103969596,-1.0620603644416382,-0.7242971247962405,-0.2822535989469066,-0.03394056008199785
2012-12-31,-0.3589512162289984,-1.1913667146921316,-0.2982280963997827,-2.0065933271854175,-1.6707479038109432,-0.13222849240483878,-1.1776797292437464,0.9766250617681475,0.06967859979141651,-2.2676418413674666,-0.6369781495673568,-2.080894932637949,-1.2405439091706583,0.031282602854878314,-0.0020500812568905
2013-01-31,0.2208972173094904,-0.5366508265671496,-0.788463610584634,-1.4602334319413095,-1.490522116974362,0.18178019664748463,0.3353424811820344,0.7669821577089923,-0.21681426389748787,-1.902899199176315,-0.37503550410862846,-2.5730080641618183,-1.8794550605830926,-0.5228063517818532,-0.08709133541129305
2013-02-28,-1.2547494620399773,-1.1452723881547764,-1.1148821017246326,-0.7074719105197251,-0.9557145700760872,-0.09789940010914003,-0.03239515714272973,0.9588632305353003,-1.3356682039697907,-2.2980836131062423,-1.2939456968681602,-1.8774657732046847,-2.5253633717264234,0.3956062180969,-0.14499711569587087
2013-03-31,-2.413227011158934,-2.6869425340033497,-2.2491301339773457,0.4791140073764421,-0.6706542660535312,-0.4331147036342134,-0.15980956989112557,-1.8975519130614555,-1.8914753274003762,-2.4562550704605655,-2.855583747726099,-2.6050139526099896,-1.164278436351858,2.466984830013607,0.10502768157254369
2013-04-30,1.939322154385445,-1.2111198751404466,-1.1724523571844772,2.7615165042866567,1.1074904716771796,-0.4442864413047499,-0.8907226396324638,-2.0117353998581256,-0.7765391445292014,-1.1490506357521324,-0.49429350579434134,-0.22765174709868716,-0.2832741225089913,1.4456098837525708,-0.08163907662100349
2013-05-31,-1.0376077345839594,-1.0804199970268,-1.1665153520930047,2.4456102011620002,1.3686200382722056,0.034147918431405896,0.16849777498375648,-1.6548455352253963,-1.2326582220197424,-1.265878633436505,-1.1049764875813588,-0.18256599052871286,-0.4541292971559819,0.02741907911375558,-0.08594474522923518
2013-06-30,-1.0607227296317807,-0.2186415510257314,-1.9149397168321307,1.4284961035319192,1.4657044399354502,-0.5732632308310792,-0.03808177522919149,-1.3602746266324897,-1.4922881315604302,-1.2878826289301368,-1.5936865558236977,-0.600681650602113,-1.2591904803747989,2.6344863752959613,-0.09945178911654558
2013-07-31,-1.1799904643634518,-2.992849267219408,-2.16896179356021,-1.7317167142292103,1.3292108623228127,-0.3055024164187663,0.17462139084429398,-1.0680949729944205,-1.6651015370039672,-1.3008363356679873,-1.9076337588145837,-0.8778820300961034,-1.8587577766234842,1.7202268608022881,0.06907982422819142
2013-08-31,1.5994802914081787,-0.6447411369758662,-1.4322889891961632,0.8757482331209283,2.0933862050153587,0.22009107786480067,0.16807231146646728,-1.2318525745560698,-0.6759935863152691,-0.7146712176417551,-0.17589502956618333,-0.21834924533065064,-1.035810925713875,-0.4162817272128131,0.0682216267002902
2013-09-30,1.4382860791273453,1.5740821624605865,-1.233824957005753,0.9971450477676577,1.5391978644571869,-0.45930868223001114,0.34673468631157645,-1.3417632122827738,0.04314391026714356,-0.23010570847964362,1.1642741969295058,-0.2599730413289418,-0.7171879634709958,1.6554518955756359,0.020259556184821136
