YES IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-06-30,-0.4586658324091427,0.7907396350286927,0.10809479635876643,0.36025365134215864,0.7938653373046982,-0.7344970454439402,-0.7588852913500197,-0.8074055602744827,0.9245543061320857,0.9972673086737807,1.2998436436303897,-0.3044859107058502,0.1134494998855084,0.1265300953862892,9.240863103198859e-05
2014-07-31,-0.11963862107363754,0.5213202721328178,1.529679102313119,0.44344534150695136,0.1122980940801528,-0.7414651019082774,-0.5676736221902281,-0.6600777610099176,0.726880788094895,0.7637346157275188,0.6192769722433423,0.7521899753437445,1.1650500033754223,-0.9766385903616109,0.05562229549826331
2014-08-31,0.24332625939615551,-0.18232317697826922,3.2764451606824467,-1.2979785295167494,-0.0694421267390539,-0.7770007742830243,-1.1346807557084535,-0.6612308550321587,0.8232002749660949,0.7657225245786756,0.37067249305481614,2.196866551435444,2.3563192109574094,-2.6014943324328175,-0.023345299315332396
2014-09-30,-0.29138510768554504,-0.0897105620787864,1.6835721874729692,-1.4311466015557959,-0.7398200216046525,-0.81286644506225,-0.518244722187538,-0.47072858279907825,0.5216097247977993,0.516824327627959,-0.0770320170070108,1.6948715898650029,1.3728252079428833,-1.3975348418658087,0.20280754389688313
2014-10-31,1.1890909546322859,0.6085404477662133,1.3548647476906264,-0.2651392089653642,-0.4438824487171194,-1.233304957507405,-0.9169523818898909,-0.7818399188815779,1.2661610188984522,0.902288682280238,0.7299306325196523,1.0911111294801217,0.8764769218782531,-2.145811718038759,0.03650590029186316
2014-11-30,0.09485317889981669,0.5239505832166166,1.4044415783650661,-0.2210060350094798,-1.186774889946089,-0.8900368910439003,-0.41122025992507133,-0.7224212953153276,1.099849031595363,0.8120127880324733,0.6957263707222759,1.9154090427855939,0.896791009010882,-1.5679747713466485,0.08385476974650637
2014-12-31,0.39805825182563354,0.9027455837348084,1.6637437034454574,-0.7364530610042664,-1.3901694858720088,-0.38576534018775427,0.04549327788091298,-0.7626610373203829,1.1682062083554732,0.8479858705067786,0.833998480053336,2.5833812314172255,1.0043049273097855,-0.5323553148052459,0.11072786144376469
2015-01-31,0.5541027190340669,0.5653511324477555,3.0526604503588377,-1.5822808331030798,-1.450562188233599,-0.23832935431012564,0.7307974478334559,-0.8420524030230048,1.2973569576577002,0.9185230472247727,1.019647539492636,4.703594793227396,1.7589276440473787,-0.7118962355504673,-0.0005799118696503442
2015-02-28,-0.13316575282725723,0.4424650989302341,2.553255951919166,-1.2657794680110377,-1.3001707855870372,-0.11611554293403567,0.6306729837981121,-0.7774778352917471,1.0360922491301576,0.7754593907736914,0.5706943491392475,3.036908314917218,1.6595902135141036,-0.19683185363852143,-0.05508932886755759
2015-03-31,-0.5031377288741159,-0.04052470429664978,0.8830827913350108,-0.7926456467815362,-1.1464099161088097,0.0070446087629113495,0.09495358896259919,-0.6156761180192204,0.6421682340826609,0.5360033877194091,-0.11480652581896748,0.895622552520571,0.6782837689552476,0.6762977582330209,0.028638980008977022
2015-04-30,0.011705009993745996,-0.33460528627732355,0.7234231556383481,-1.3891738167912242,-1.7271919194785188,0.2813536061913396,0.1105898804244371,-0.5695886736614127,0.5794508149333142,0.47237533581955826,-0.15982836623869778,1.4587298292411524,0.5403357657814815,1.3900710220600825,0.049785218745652005
2015-05-31,0.18185165794017646,-0.1677075402910553,0.16464685223857511,-1.087071870543989,-1.603646686274528,-0.6308193634310492,-0.46930778733939543,-0.5785841466433392,0.6168050401179975,0.47417707231738543,-0.06908207383929287,0.5375616987570522,0.12198720085373325,-0.1193553342927421,-0.04455738054556564
2015-06-30,-0.4455416401859969,-0.13115686095838086,0.1750282279320263,-1.101076122691733,-1.459598890499778,-0.2553603725189613,-0.3483227244424955,-0.46860585781012615,0.36305235670606134,0.31000490437637007,-0.40244678286575136,0.4810718436274209,0.17230173629138537,0.40284318761344545,-0.01781491399701919
2015-07-31,-0.27685999671268335,-0.2814678593184455,0.12199039530856899,-1.0488119113493277,-1.7240454319066556,1.0529447602691455,-0.07237944620869281,-0.3751796387616725,0.21885998142096838,0.20039438606474008,-0.4705683171669222,0.9694904217509807,0.1573978833370651,2.1860649663721565,-0.18426566139772407
2015-08-31,-1.67539682166735,-1.2042534780161291,-0.40388976299138496,-0.4076290627594548,-0.895002881343109,1.3822700409997828,0.5807895702273793,-0.016968550188479186,-0.4208159219027987,-0.24032122865214442,-1.3718670621392337,-0.481383931257824,-0.19277000014066267,1.214151195547196,0.056739312483824286
2015-09-30,0.10780880657448766,-1.0736085530976822,-0.28958631391470124,0.09593963181973172,-0.7090591682364399,1.556028620396469,0.6668531392470136,0.06830232058218136,-0.4186862057718932,-0.3004391284205233,-1.2269562491274921,-0.3901787721909217,-0.14048400792456867,1.2966255546737688,0.03890704719967577
2015-10-31,0.0006320487363778601,-1.006914166814499,-0.6440459100061846,0.3843933151721124,-0.6260184949553396,-0.020880973845881168,-0.09090690668017366,0.17218105784623733,-0.43525166186587777,-0.37432799355196417,-1.005880582047708,-0.7211652871697337,-0.4767116879005865,0.44905503293885457,0.01250957794055431
2015-11-30,-0.15599468056639135,-0.0193516245075993,-0.7076739104814309,-1.5701815378697321,-0.6368965768175403,-1.7140113843372098,-0.6560001101316484,0.2658001282373037,-0.48969815795117944,-0.44829945638303303,-0.7038742780218981,-0.7694116869127667,-0.5374429290498082,0.2519369804765034,-0.056775621132834346
2015-12-31,-0.7776762908204833,-0.5167738920254508,-0.9651115570099273,-0.9188898195611488,-0.5636926973575771,-1.2211697285871128,-0.6848115251778424,0.5643497202549705,-0.8417861295929763,-0.7340439170263355,-0.8965650828966901,-1.0088681744792498,-0.7690356569000381,0.6406603063083871,0.028522916888597753
2016-01-31,0.0041498123790061694,-0.5190865709055662,-1.1066220758601317,-0.9211922389796197,-0.44756572498179975,1.0845486705215934,0.563762640901273,0.6023321315151926,-0.8260174977925238,-0.7568028005497462,-0.4956253874015536,-1.120650865784925,-0.9091187325705912,0.3756780210605162,-0.08055614065390895
2016-02-29,-1.127672595234734,-1.0522229508552363,-1.2680606079667183,-0.6400707474372487,-1.2012901511641874,2.1968334433753527,1.4959003139461502,1.4745371745850768,-1.57257829647084,-1.4634630945839404,-1.1037976889592669,-1.4230600968261637,-1.1797066308316764,-0.030344856444902805,0.22754603771587267
2016-03-31,1.816399254232138,0.4034298063435715,-0.8541068492478973,1.1908957919272642,0.13674655593826973,0.5432310263626294,0.8667713327539726,0.05657549437770373,-0.13451698789512204,-0.35014700995283876,0.40341121977225186,-0.8307845379605948,-0.8710631041578808,0.5797074417874157,0.08622595022884284
2016-04-30,0.5616960086312661,0.6912259285919852,-0.7587363794618239,1.4631274276597617,0.2937747560349883,0.16637542067526692,-0.13270167592165172,-0.8786730143273377,0.5951852742082953,0.3948913206370511,0.8197854901984024,-0.7625752662473708,-0.8093078732303803,0.5245569111522581,0.0912092101612644
2016-05-31,0.599504300351519,1.6718844798132289,-0.7074274672668143,-0.13129265707611906,0.39620345907733706,1.2137988297250155,-0.0896300123984913,-1.4255514418946857,1.1830518062351583,1.0348941144367396,1.158580116387012,-0.724351288242198,-0.8066057535490819,0.8302341786356807,0.0692767937457825
2016-06-30,0.5042965011078826,0.9890595708545301,-0.4608886696034725,-1.629267076021846,0.15131394563596495,-0.6138574601651564,-0.221975657731936,-1.8010641590443457,1.4849281159445904,1.3632715575773102,1.3315757293064037,-0.5063253186465481,-0.6450440629358976,0.07556809822014171,0.09460374464376263
2016-07-31,0.743885313992959,1.052788630314844,-0.19930340689432355,-1.454714049383929,0.2535804130867304,-1.5411308325078592,-0.8890112555041069,-2.205389262331038,1.7609336127463393,1.7934937538915938,1.4756785343060304,-0.29155456695647913,-0.5095314317009006,-0.9075393072761697,0.11561223638425787
2016-08-31,0.9321164789575381,1.1779152651472404,0.7185057867583315,-1.1552988992963715,-1.3407647424771054,0.24188185898148584,-0.33413008262672117,-2.3536330839852746,1.8700170066175623,2.0024180248128847,1.4563955300058973,1.431162915651468,-0.03345892485842433,0.524712068581052,-0.08506346472778756
2016-09-30,-1.3588413282233132,0.15255270200792634,0.29371314509286145,0.9194231047363143,-0.5604502550669139,2.30907776649924,1.421280597191038,-1.3935096048965623,0.6524770842511688,0.9300285849138998,0.015968192679419138,0.35091639703516525,-0.14790846025612478,3.406184404355917,0.009242246625504092
2016-10-31,-0.26602455311325407,-0.38723668472611394,0.22158827053981964,0.6193089941868224,-0.4237106570994349,-1.0308887372842808,0.13566040803992982,-0.9999461005627195,0.4005449557617695,0.6374551074508985,-0.311361082380682,0.22489610338295968,-0.15324602099282325,-1.0884399377468503,-0.07584980187964097
2016-11-30,-1.1987857200556455,-1.5152662285822192,-0.02268459033332513,-0.48823190661930366,0.2518188249000141,-0.2915482879938574,-0.3259018379604245,-0.2176147601004254,-0.2734673062568795,-0.08080697530863361,-1.0405364928640688,-0.1647793515506483,-0.23166538452381744,-0.13314321094841206,-0.014933977070009187
2016-12-31,-0.4120138186416665,-0.960021797459198,0.12955041152202698,-0.6275120940641216,0.12431595214837059,-1.165012010712331,-2.3824080931013025,0.07065341041787641,-0.45369761628997723,-0.28007770769016416,-1.1216380538121604,-0.011807068514629076,-0.08054479463753869,-1.274469826543699,0.1882560364808097
2017-01-31,1.9856824216658266,0.2084220333526322,0.6989316904441675,1.6539161507523976,1.430210115422966,-0.4142428169363835,0.5639938082160052,-0.852436377338925,0.6728587659183569,0.7697256084186422,0.3142286133831451,0.15486130879914622,0.16017126704500576,-0.6729761044443726,0.039812889556520084
2017-02-28,0.21627990385648835,0.9726561732709521,1.42245321013344,0.7381977914492255,0.8489650817008072,-1.349114004424652,-1.508325909326517,-0.7392333358624356,0.6741620137228628,0.712831252006572,0.6502173117172212,0.7698564488746324,0.5936629862531166,-3.157801895088528,0.06273206153226041
2017-03-31,0.44899563218051153,1.4473034121418429,0.9402358030135411,0.11916744915723905,0.2652126865756248,-0.6479725725553899,0.03534244796134504,-0.7082369598367306,0.782004017324582,0.753585074625206,0.9167616387047577,0.5576718130781,0.2760773492940016,-0.8955122428677411,0.0525774218622135
2017-04-30,0.28758741291723255,0.518095564374357,0.8241723501002295,-1.4206024209373045,0.23076809540639368,-0.6248421863730312,-0.7214015944690667,-0.6032512845563559,0.756072901971371,1.0168564525098094,0.9380058892936114,0.4689100937219038,0.20467200988121698,-0.7744351139274155,-0.1301153224158534
2017-05-31,-1.7475636821480076,-0.5446036586177533,-0.09464267084003913,0.7739844066873173,1.0090206828177173,0.5127333695301753,1.768971297818932,0.15535300557679624,-0.25672212364288627,0.06583925502417666,-0.5587166831771725,-0.33500405110387754,-0.2911822824843164,0.5443126828395718,0.022212772274482213
2017-06-30,0.02145606943065549,-0.7746521841354627,-0.2541552095961262,0.4889039873957892,0.8056307140105856,-0.2307304866810392,0.28712414212362797,0.22137466363232236,-0.24188803926748684,-0.0122971956041557,-0.640810615305449,-0.4004221814089526,-0.418166022175681,0.045377911193247064,0.21221973687185666
2017-07-31,1.9992823785533576,0.19801626890575116,0.23617920567557749,2.047281449014007,1.1386367977118457,0.5140294045170054,1.151905209380889,-0.34383501689865614,0.7767879923480188,0.6790253366059629,0.8292295566239304,-0.09352072704721805,-0.18646042410410457,0.6011408814228187,-0.031693435956521285
2017-08-31,-0.6311753999296398,0.7536693028304515,-0.3308749054193896,0.9245490523974421,1.4287426513136758,-0.3108625533564795,-0.7428361867480296,-0.03991238848290965,0.2989375197678475,0.2699827324565698,0.18050189689876162,-0.44449241544269275,-0.5335678442064568,0.044869969243488066,-0.0017413401297159967
2017-09-30,-0.44204562446537743,0.542013962164554,-0.026565218087037854,0.9739918037828775,1.269722670446259,-1.1162687563717182,-0.6651015439280752,0.16948086826720807,0.05793211307500933,0.017312267249536197,-0.11241783711880302,-0.23045785604929211,-0.27535847909134953,-0.633947390998373,-0.1077443070131025
2017-10-31,-1.5641709929341583,-1.6833290741056655,-0.4727355352198089,-0.5903002143619605,1.7513836428604017,0.8872777695820353,-0.22025468059539052,0.3718427490476618,-0.1593941033286123,-0.6919567159060223,-1.1489566062296357,-0.5595079768313106,-0.5710926899914802,0.6247560539533211,-0.02366688584466638
2017-11-30,-0.5581166242966539,-1.5781611558814563,-0.30363427711215846,-0.50685013958596,0.7288219121843666,0.20930946487547858,0.2605697682132284,0.5616084975144203,-0.3531599294443213,-0.9516109206241717,-1.4552433059178087,-0.3780424114222432,-0.42983610506104136,0.32436297987635493,0.026526754333428604
2017-12-31,-0.023659739752550004,-1.2611605661211547,-0.17535397714034284,-0.30405340925044066,0.6814487033169625,-1.3250310706748707,-0.20611614645090442,0.7139881447653205,-0.523626775804474,-0.9417401147506622,-1.2571358975025193,-0.2881749731052684,-0.32572176764329985,-0.6125347630814879,0.11737750277180674
2018-01-31,0.8897834462585221,0.17653197584106184,-0.5215166152181022,-0.24673671274148914,-1.2708589177621359,0.5565188625957772,-0.21554539062859726,0.8919212296889131,-0.7235071886170005,-0.4204620503730486,-0.13681977738288256,-0.27631535284367975,-0.5934877667748638,0.5570387839514456,-0.09494342990953361
2018-02-28,-1.3475940315913955,-0.2983848061190741,-1.133520134859993,0.46477490113773573,-0.710674772927996,0.16463957597991852,0.04907142877634883,0.869024269676467,-0.8929290624880986,-1.2031072043236395,-0.911408306507802,-0.8812999699020342,-1.0820559938478689,0.3929643475898261,-0.05566293646756708
2018-03-31,-0.9296090687188512,-0.8788840461672629,-1.7086115778915356,0.5590329186321539,-0.7835640911496494,0.7086849772962215,1.6463507128342003,1.197299093009213,-1.2892739082829379,-2.0828968408261592,-1.2442613520842243,-1.3866463188749267,-1.651214928542311,0.38763883652442976,0.1718243594719458
2018-04-30,1.6361707987323657,-0.4686898961026905,-1.2354893703339866,1.3081567132849523,0.44525209898684254,2.5500291939584216,1.2694720527083583,1.2601757143610148,-1.3764548635240763,-0.38577602193370053,0.23137145514424784,-1.0524985884116276,-1.2635020426627759,0.7695825050627716,-0.044627569083662166
2018-05-31,-0.7577326575516097,-0.09429244077160441,-0.8883049753801506,0.9840207749870555,0.6138838285925573,-0.38981086075814414,-0.17498428053100243,1.284271152754033,-1.3822328780643645,-0.9427750192972602,-0.3698308630720035,-0.8209404266972333,-0.969999918005611,0.1361013942607581,-0.01910096710479793
2018-06-30,-0.4283013653971358,0.2564577129260969,-1.0689156156817958,0.7021820617318038,0.7117744842799381,-0.9100939546631119,-1.0343259634682245,1.3134135275149579,-1.3773193283736536,-1.199215232256879,-0.6196554165404727,-0.9507864244581836,-1.0817688932077887,0.05622136706847539,0.08003138373529708
2018-07-31,0.6575625732537227,-0.372138858673051,-1.5188369893997704,-0.5768354949380851,0.28088377467056375,1.2613400253340503,-0.5055027653890901,1.378157564507018,-1.3960116437784091,-0.36174389246454985,0.23722989461640873,-1.255660047192324,-1.3889925563809074,0.42191831114858036,-0.06875994771020391
2018-08-31,-0.9134236437998963,-0.49884231027258036,-1.5101117511019249,-0.4254115606315138,-0.029717193960024032,1.796931430127565,1.4451239634111999,1.4725647602398722,-1.4636835200434382,-1.325919685919215,-0.5977105377381049,-1.261724286880725,-1.363333185378721,0.2868166045646067,-0.6261553393967277
2018-09-30,-6.815634329607347,-5.471054862625551,-2.93815648831125,7.354797241406688,13.397594262230069,3.269761678617072,5.015402744411686,1.6815389360679918,-11.94674663042757,-9.685371451038192,-6.174516813420744,-1.769351549703808,-2.4518206450512787,-2.412657383443111,0.023941964041308418
2018-10-31,0.23207253202870076,-3.817968669456641,-2.2161772364285803,3.6113412509820644,3.8977570926287326,2.0432355996717755,2.509418051957838,1.809621291686235,-3.5766201973989915,-3.8219006714730615,-3.1059000103061956,-1.5846390313729768,-1.9569020022013235,-1.1849484422550778,-0.10235246242973763
2018-11-30,-0.5645868744166987,-3.0317297840524953,-2.061769218785712,2.70218111640154,2.8961168541182736,1.6260105712981994,2.104725389851371,1.8509613128582363,-2.448144471184418,-3.094535847112044,-2.498243648565875,-1.5163836648259157,-1.8568016515354153,-1.1704979562368174,0.06828590786613158
2018-12-31,0.5115325045941804,0.10809884360862049,-1.7542100034502894,-0.4215183304826989,2.5460415948699873,0.8261643059884846,-0.28460682244538243,1.6563433467410202,-1.8720221442180036,-2.1691051241897323,-1.4042707735131188,-1.3349597893343919,-1.6107883324014676,-0.30151852643261373,0.0654663084315861
2019-01-31,0.46966076018769404,0.25299514316156313,-1.6469673629292645,-0.3494745263586257,2.1316077848323,0.9842386324457407,-0.03677899788099978,1.6764563458570327,-1.5155483961940428,-1.6021773467086504,-0.34077735225558803,-1.261297592545046,-1.5350685375872606,-0.6501799708351519,0.17469336025927
2019-02-28,1.2165391306291695,1.3098280137151026,-1.1045539044960286,-0.7073556856213681,2.220988437290131,0.591767280452082,-0.3981669448755875,1.7720923374074462,-1.2593363554502237,-0.9428512966713936,1.3991798221996412,-0.9572590491361952,-1.0606524986909862,0.09261295406142435,0.1740678174962945
2019-03-31,1.144029763808065,1.6650234486294222,-0.5690151716494135,-0.6755480403275221,-0.5178345492382722,-0.5378993181510021,-1.1882640565454958,16.40613463087923,-0.981501999950607,-0.3881044108410956,2.0732975902020523,-0.9381543542610359,-0.7537462854549412,0.7404059864260394,-0.4931706885272701
2019-04-30,-2.973213932859172,-0.41433493160725465,-1.8011090874455569,2.7150535420772157,1.4670374913678552,-0.37957293010003446,-1.180708833018411,4.554559115720083,-0.9199633173263623,-1.5262762844791526,-0.8664026035944171,-1.3795622434020813,-4.481368284482742,0.6595995091782456,-0.12810397088915743
2019-05-31,-0.52481073937827,-1.472047492929439,-1.7979641634966606,1.8163446994257897,1.359587299479744,0.7469252877714153,0.013648844665242207,2.623871664870824,-0.7919091242163447,-1.504636549657668,-1.2726757751384798,-1.4754212970787846,-4.028012580133153,-1.2655849005375595,-0.30680833854530803
2019-06-30,-1.4590245667994797,-3.0216696864364923,-1.9313094823740182,0.27749527007157865,1.473498965055544,0.7852409262258031,1.241890560120967,0.2830466439349399,-0.6934487632845351,-1.677633172542832,-2.03658695877521,-1.4646317913576192,-1.4200241009632628,-1.6503480721451194,-0.17599677288850774
2019-07-31,-0.6760618771658267,-1.524435125846604,-1.9234953969797262,-0.5561633287721975,1.2301837104836286,1.8396517410234887,1.8718513084310267,0.4954709974578019,-0.5759779415970679,-1.5001020180904758,-2.020089760762908,-1.503283151161274,-1.8007051916834373,-3.9646730018842056,-0.4195440156067624
2019-08-31,-1.871309639352887,-2.2154175444662236,-1.946662986243421,-0.26316826975621954,0.8312218610296913,1.2944728151439968,0.924842659172885,1.1775230927772544,-0.459773769086438,-1.4780068312528865,-2.328006884415757,-1.6971556623467823,-2.9706010667828315,-2.6887850405958926,-0.3702300006422547
2019-09-30,-1.4331031598496742,-2.1057136053280487,-1.6052070710330342,-0.19978180434904508,-0.4029827259383557,0.9759043009663275,0.9150993206847583,1.3489414332973262,-0.4058339907811538,-1.4006682450359502,-2.10321767367559,-2.4712831454676016,-2.89221958058319,-1.7390686078420774,0.5309123823327282
2019-10-31,2.8838060906286778,-0.09674870737928125,-1.0878872369581885,3.4025178197564743,2.0727635581708452,1.3667296851742392,0.6975248855468731,1.0526962826916113,-0.27069776084039954,-0.5917405863167537,-0.19066083830101868,-0.5735066245008384,-1.8330941753643473,-1.6445320655794442,-0.03028349658725241
2019-11-30,0.12855717461089458,0.88426097276606,-0.92914382511058,2.0977191472241796,1.8589418135574678,0.18371066350152757,-0.05024686376490364,0.8366146334953515,-0.1689673875392682,-0.46749136408906766,0.3133910784835825,-0.47321917187821944,-1.5382227048850525,-0.21892078260580178,-0.3748265609224723
2019-12-31,-1.2525697032397665,0.8326991851966267,-1.2475997047899332,1.8607675140128839,1.7449131654075376,0.0963768802066669,-0.1638275333297252,0.6656508213605988,-0.08730022216688983,-0.646880959976152,-0.4422701232232847,-0.5802102890024182,-1.9154858039278135,-0.3804906802513234,-0.17913176142585455
2020-01-31,-0.3892603366163549,-0.9193541981288977,-1.3292947867832348,-0.20468435580482652,1.5714020100966095,-0.9421870184434098,-1.7414513772065285,0.5225131934662862,0.016965866706322195,-0.604878263824262,-0.5012028577941718,-0.5982728084847219,-1.910199230489683,0.7747561722844707,-0.12609776216473884
2020-02-29,-0.13567984705211764,-1.0776412143624656,-1.3965998357363076,-0.5149610887362838,1.171762172909484,-1.3077074712837422,-1.4664261802069845,0.3975521617995327,0.12357331826522935,-0.5075293440565054,-0.5801637840848675,-0.7435354815744546,-1.8853052865402202,1.3085393948275124,-0.4325630678754153
2020-03-31,-1.3384065874982076,-1.1298471148037825,-1.489566738678441,-0.30439675345499106,1.1999840949983689,-0.05967152083448364,-0.4253539682768513,0.2832511022804188,0.36060900384651245,0.705909327055639,-1.4048435561194152,-0.7502443463416041,-1.902889122614998,-0.5494792979338574,0.21733607463905658
2020-04-30,1.2405367672546082,-0.11231127636239016,-1.117138891239655,0.7676452415624637,-0.03119853388663247,-2.4950645205114874,-2.607277173837053,0.17643934893318008,0.536939991019132,1.0077463926459076,-0.3988078074876448,-1.221702634121172,-1.4449002389691876,2.9116184721960643,-0.0383608678724461
2020-05-31,0.25815819987617206,0.13009107894660277,-0.9951740324041298,0.7270339205275604,-0.10399814036457547,-2.12945753887365,-2.567080157741652,0.07433433579357801,0.6660665903622356,1.1074236815366694,0.12971206028753632,-1.1061780877404825,-1.27723212158749,2.4747762839712317,-0.04767346946935691
2020-06-30,0.22198523907872295,1.0942744543290073,-0.7712452963841253,-0.5136588524273789,-0.4598223244835729,-1.894686213935388,-3.1803338124378526,-0.02488636708284987,0.818955945163079,1.182525693435527,0.40814411383369475,-1.1896769679245522,-1.018499402558962,1.9461846315670068,-0.7618610731079972
2020-07-31,-2.470340552839538,-1.2684992849729462,-1.1180660493041892,1.254797736589451,1.139151021585282,-0.7182921733970528,1.3852934048089796,-0.12260366122885032,1.0267528935959378,1.2276808168781435,-1.234793506845506,-0.2735073172779224,-1.2685399826083579,0.501863065795901,0.1830186638281105
2020-08-31,1.111647937194612,-0.6382043807900021,-0.6332542643471156,1.6734505774524988,1.540990263284031,0.052866421991604046,2.1877384339465498,-0.21961826356519276,1.7960000046399847,1.7319886685105812,-0.3279514288135259,0.27092129124127845,-0.8323528540216283,-0.30131010129110986,-0.08732818358185654
2020-09-30,0.14979964427035503,-0.6764772613743657,-0.21354815488380505,1.4782285236409003,1.1093310885903371,-1.0776817951205901,1.3275546145837718,-0.3168919874482638,0.6277104908776998,1.6528592456426099,-0.31248718612073356,0.4407794906940635,-0.5065244781242753,0.9542847568578076,-0.05872528601278242
2020-10-31,0.18177990949629486,1.0041092881037104,-0.8560784370265956,-0.7370168231059235,0.592890322403478,-1.2384227703518176,-0.9175737219122195,-0.4150801591948726,0.5403344670485892,1.4294586486873135,-0.08547167578856263,-0.178804306394222,-0.9324748343500332,1.221991327190222,0.1701510211736993
2020-11-30,1.0120214886631849,0.8950253318776707,-0.593887381650858,-0.7274663603445125,0.8778308336336325,-0.10811521546455773,-0.44558600988354996,-0.5146582415547096,0.9851034260749193,1.5884628423331961,1.0054648873992222,0.15150066497950224,-0.722610617308657,-0.018078615620446846,0.19415601444095756
2020-12-31,1.0352913663034997,1.4871593515829176,0.2898308359983536,-0.6814794481397645,1.107971568101547,0.6222569515078011,0.646953823287899,-0.6166720687767803,1.6696326086901756,1.7495048675749907,2.322512727762046,0.7769936410133561,-0.04783035809842553,-0.5151883203274503,-0.12516314295400605
2021-01-31,-0.09800239821472727,1.2555710342862707,0.4520605940462532,-0.4604574784277897,-1.9156210556621225,-0.11452466133787347,0.7239826675652461,-0.7244108269205263,1.162160357235116,1.3940085140264746,1.2163082409800292,-1.573678735991596,0.11185104286245817,0.12173283762777093,0.0
2021-02-28,0.3629042203070524,0.8311129106941908,0.7854621099714576,-0.5988086156020649,-1.9248206150078218,-0.8418202697663025,-0.6637407679198922,-0.8323825179473927,1.1692567278969699,1.3088896315305931,1.0984611878359543,-1.4812330470450257,0.4375482247014123,0.6860750038242339,-0.009569451016150785
2021-03-31,0.36147916202805536,0.40928043291409505,2.349144075638205,-1.2462739797826916,-1.8149810997352671,-0.6239942394829533,-0.8720988095267214,-0.9527905233319931,1.8526292107049491,1.2637665660745938,1.0125318517532693,0.27571314035962496,1.7995736165375507,0.4741732002468401,-0.06967992063798982
2021-04-30,0.1797977715092809,0.6265238380778323,1.6671944345148026,-1.4630048687348904,-1.8532123250478096,-0.9989690457146724,-0.9042240000763412,-0.958190507174704,1.3850109743616543,1.0967125242926543,0.7738704369648298,-1.0782100730182205,1.1480429693540057,0.758607184758918,-0.07490130817311784
